osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry
169923220,Степная улица,secondary,90,False,True,88.189,,"LINESTRING (44.0574041 48.6792341, 44.0574058 48.678441)"
335538159,улица Ленина,trunk,RU:urban,False,False,337.897,А-260,"LINESTRING (44.0574041 48.6792341, 44.0562314 48.6792019, 44.055906 48.6792003, 44.0555914 48.6792088, 44.0553321 48.6792184, 44.0551014 48.679235, 44.0540959 48.6793173, 44.0530955 48.6794125, 44.0528253 48.6794364)"
335538159,улица Ленина,trunk,RU:urban,False,True,100.382,А-260,"LINESTRING (44.0574041 48.6792341, 44.058401 48.679272, 44.058621 48.6792685, 44.0587696 48.6792669)"
169923220,Степная улица,secondary,90,False,False,132.378,,"LINESTRING (44.0574583 48.677251, 44.0574058 48.678441)"
169827339,Садовая улица,residential,,False,False,289.747,,"LINESTRING (44.0574583 48.677251, 44.0589411 48.6770702, 44.0613698 48.6769265)"
169827339,Садовая улица,residential,,False,True,294.841,,"LINESTRING (44.0574583 48.677251, 44.055386 48.6773883, 44.0548084 48.6774303, 44.0534646 48.677528)"
169923220,Степная улица,secondary,90,False,True,120.116,,"LINESTRING (44.0574583 48.677251, 44.0574886 48.6767395, 44.0574795 48.6761712)"
335538159,улица Ленина,trunk,RU:urban,False,False,25.246,А-260,"LINESTRING (44.0528253 48.6794364, 44.0524852 48.6794699)"
210722410,,residential,,False,True,147.25,,"LINESTRING (44.0528253 48.6794364, 44.0530093 48.6797409, 44.0535222 48.680678)"
335538159,улица Ленина,trunk,RU:urban,False,True,337.89700000000005,А-260,"LINESTRING (44.0528253 48.6794364, 44.0530955 48.6794125, 44.0540959 48.6793173, 44.0551014 48.679235, 44.0553321 48.6792184, 44.0555914 48.6792088, 44.055906 48.6792003, 44.0562314 48.6792019, 44.0574041 48.6792341)"
169827338,Озёрная улица,residential,,False,False,9.077,,"LINESTRING (44.0552 48.6732356, 44.0550764 48.6732367)"
169827338,Озёрная улица,residential,,False,True,157.031,,"LINESTRING (44.0552 48.6732356, 44.0557418 48.6732304, 44.0568439 48.6731602, 44.0573334 48.6731597)"
169827367,Совхозная улица,residential,,False,False,22.056,,"LINESTRING (44.0654027 48.6745444, 44.0654251 48.6747422)"
169827367,Совхозная улица,residential,,False,True,139.407,,"LINESTRING (44.0654027 48.6745444, 44.0652607 48.6732942)"
169827342,улица Мира,residential,,False,False,592.342,,"LINESTRING (44.0654027 48.6745444, 44.0614731 48.6748882, 44.0574025 48.6752296)"
169827342,улица Мира,residential,,False,False,76.493,,"LINESTRING (44.0547366 48.6754571, 44.0538452 48.6754633, 44.0537607 48.6754706, 44.0537005 48.675487)"
169827342,улица Мира,residential,,False,True,197.497,,"LINESTRING (44.0547366 48.6754571, 44.0548574 48.6754576, 44.0549709 48.6754548, 44.0574025 48.6752296)"
169827453,Приозёрная улица,residential,,False,False,66.138,,"LINESTRING (44.0547366 48.6754571, 44.0548178 48.6752604, 44.0548757 48.6750773, 44.0548942 48.6748738)"
169827453,Приозёрная улица,residential,,False,True,250.576,,"LINESTRING (44.0547366 48.6754571, 44.0546925 48.6756155, 44.054644 48.6757853, 44.054553 48.6759367, 44.053675 48.6770317, 44.0535826 48.6771783, 44.0535586 48.6772541, 44.053545 48.6773319, 44.0535171 48.6774073, 44.0534898 48.6774708, 44.0534646 48.677528)"
169827367,Совхозная улица,residential,,False,False,49.655,,"LINESTRING (44.0655048 48.6754433, 44.0655696 48.6758878)"
169827346,Житомирская улица,residential,,False,False,289.278,,"LINESTRING (44.0655048 48.6754433, 44.0650137 48.6755754, 44.0616341 48.675873)"
169827367,Совхозная улица,residential,,False,True,78.179,,"LINESTRING (44.0655048 48.6754433, 44.0654782 48.6752095, 44.0654251 48.6747422)"
169923220,Степная улица,secondary,90,False,False,42.11,,"LINESTRING (44.0574358 48.6757936, 44.0574795 48.6761712)"
169923220,Степная улица,secondary,90,False,True,62.762,,"LINESTRING (44.0574358 48.6757936, 44.0574025 48.6752296)"
169827370,Новосельская улица,residential,,False,True,359.94100000000003,,"LINESTRING (44.0574358 48.6757936, 44.0581359 48.6757002, 44.0593496 48.6756009, 44.0601856 48.6755226, 44.0607068 48.6754397, 44.0613006 48.6753704, 44.0614116 48.6753632, 44.0614985 48.6753743, 44.0615326 48.6753926, 44.0615546 48.6754204, 44.0616341 48.675873)"
169827339,Садовая улица,residential,,False,False,294.841,,"LINESTRING (44.0534646 48.677528, 44.0548084 48.6774303, 44.055386 48.6773883, 44.0574583 48.677251)"
169827453,Приозёрная улица,residential,,False,False,250.57599999999996,,"LINESTRING (44.0534646 48.677528, 44.0534898 48.6774708, 44.0535171 48.6774073, 44.053545 48.6773319, 44.0535586 48.6772541, 44.0535826 48.6771783, 44.053675 48.6770317, 44.054553 48.6759367, 44.054644 48.6757853, 44.0546925 48.6756155, 44.0547366 48.6754571)"
169827453,Приозёрная улица,residential,,False,True,178.22200000000004,,"LINESTRING (44.0534646 48.677528, 44.053419 48.6775983, 44.0533825 48.6776636, 44.0533511 48.6777766, 44.0533293 48.6779112, 44.0532799 48.6783376, 44.0532622 48.6783753, 44.0532318 48.6784059, 44.0531786 48.6784265, 44.0530905 48.6784405, 44.0529941 48.6784511, 44.0528628 48.6784578, 44.0527256 48.6784577, 44.0526166 48.6784538, 44.0525302 48.6784479, 44.0521841 48.6784164)"
169827455,Советская улица,residential,,False,True,21.476,,"LINESTRING (44.0587696 48.6792669, 44.0587522 48.6794597)"
335538159,улица Ленина,trunk,RU:urban,False,False,100.382,А-260,"LINESTRING (44.0587696 48.6792669, 44.058621 48.6792685, 44.058401 48.679272, 44.0574041 48.6792341)"
169827367,Совхозная улица,residential,,False,True,49.655,,"LINESTRING (44.0655696 48.6758878, 44.0655048 48.6754433)"
205724954,Житомирская улица,residential,,False,False,60.095,,"LINESTRING (44.0655696 48.6758878, 44.0654645 48.6759135, 44.0652759 48.6759464, 44.0651391 48.6759783, 44.065005 48.6760013, 44.0647851 48.6760403)"
169923220,Степная улица,secondary,90,False,False,38.986,,"LINESTRING (44.0573334 48.6731597, 44.0573378 48.6735103)"
169923220,Степная улица,secondary,90,False,True,106.902,,"LINESTRING (44.0573334 48.6731597, 44.0573627 48.6721985)"
169827338,Озёрная улица,residential,,False,False,157.031,,"LINESTRING (44.0573334 48.6731597, 44.0568439 48.6731602, 44.0557418 48.6732304, 44.0552 48.6732356)"
169827367,Совхозная улица,residential,,False,False,6.706,,"LINESTRING (44.0652553 48.673234, 44.0652607 48.6732942)"
169827367,Совхозная улица,residential,,False,True,139.925,,"LINESTRING (44.0652553 48.673234, 44.0651434 48.6719778)"
169827341,Южная улица,residential,,False,False,59.580000000000005,,"LINESTRING (44.0652553 48.673234, 44.0650437 48.673241, 44.064445 48.6732619)"
169827343,переулок Ленина,residential,,False,True,136.42,,"LINESTRING (44.0574058 48.678441, 44.0591986 48.6781187)"
169923220,Степная улица,secondary,90,False,False,88.189,,"LINESTRING (44.0574058 48.678441, 44.0574041 48.6792341)"
169923220,Степная улица,secondary,90,False,True,132.378,,"LINESTRING (44.0574058 48.678441, 44.0574583 48.677251)"
169827343,переулок Ленина,residential,,False,False,136.42,,"LINESTRING (44.0591986 48.6781187, 44.0574058 48.678441)"
169827346,Житомирская улица,residential,,False,False,307.009,,"LINESTRING (44.0616341 48.675873, 44.0586515 48.676128, 44.0574795 48.6761712)"
169827346,Житомирская улица,residential,,False,True,289.278,,"LINESTRING (44.0616341 48.675873, 44.0650137 48.6755754, 44.0655048 48.6754433)"
169827370,Новосельская улица,residential,,False,False,359.94100000000003,,"LINESTRING (44.0616341 48.675873, 44.0615546 48.6754204, 44.0615326 48.6753926, 44.0614985 48.6753743, 44.0614116 48.6753632, 44.0613006 48.6753704, 44.0607068 48.6754397, 44.0601856 48.6755226, 44.0593496 48.6756009, 44.0581359 48.6757002, 44.0574358 48.6757936)"
169827455,Советская улица,residential,,False,False,138.497,,"LINESTRING (44.0535222 48.680678, 44.055343 48.6803523)"
210722410,,residential,,False,False,147.25,,"LINESTRING (44.0535222 48.680678, 44.0530093 48.6797409, 44.0528253 48.6794364)"
169923220,Степная улица,secondary,90,False,True,42.11,,"LINESTRING (44.0574795 48.6761712, 44.0574358 48.6757936)"
169827346,Житомирская улица,residential,,False,True,307.009,,"LINESTRING (44.0574795 48.6761712, 44.0586515 48.676128, 44.0616341 48.675873)"
169923220,Степная улица,secondary,90,False,False,120.116,,"LINESTRING (44.0574795 48.6761712, 44.0574886 48.6767395, 44.0574583 48.677251)"
169827367,Совхозная улица,residential,,False,False,139.407,,"LINESTRING (44.0652607 48.6732942, 44.0654027 48.6745444)"
169827367,Совхозная улица,residential,,False,True,6.706,,"LINESTRING (44.0652607 48.6732942, 44.0652553 48.673234)"
169923220,Степная улица,secondary,90,False,False,62.762,,"LINESTRING (44.0574025 48.6752296, 44.0574358 48.6757936)"
169923220,Степная улица,secondary,90,False,True,191.237,,"LINESTRING (44.0574025 48.6752296, 44.0573378 48.6735103)"
169827342,улица Мира,residential,,False,False,197.497,,"LINESTRING (44.0574025 48.6752296, 44.0549709 48.6754548, 44.0548574 48.6754576, 44.0547366 48.6754571)"
169827342,улица Мира,residential,,False,True,592.342,,"LINESTRING (44.0574025 48.6752296, 44.0614731 48.6748882, 44.0654027 48.6745444)"
169827367,Совхозная улица,residential,,False,True,22.056,,"LINESTRING (44.0654251 48.6747422, 44.0654027 48.6745444)"
169827367,Совхозная улица,residential,,False,False,78.179,,"LINESTRING (44.0654251 48.6747422, 44.0654782 48.6752095, 44.0655048 48.6754433)"
169827341,Южная улица,residential,,False,True,461.484,,"LINESTRING (44.0573378 48.6735103, 44.0636139 48.673291)"
169923220,Степная улица,secondary,90,False,False,191.237,,"LINESTRING (44.0573378 48.6735103, 44.0574025 48.6752296)"
169923220,Степная улица,secondary,90,False,True,38.986,,"LINESTRING (44.0573378 48.6735103, 44.0573334 48.6731597)"
169827458,улица Будённого,residential,,False,False,39.009,,"LINESTRING (44.0521841 48.6784164, 44.0522745 48.6787621)"
169827453,Приозёрная улица,residential,,False,False,178.222,,"LINESTRING (44.0521841 48.6784164, 44.0525302 48.6784479, 44.0526166 48.6784538, 44.0527256 48.6784577, 44.0528628 48.6784578, 44.0529941 48.6784511, 44.0530905 48.6784405, 44.0531786 48.6784265, 44.0532318 48.6784059, 44.0532622 48.6783753, 44.0532799 48.6783376, 44.0533293 48.6779112, 44.0533511 48.6777766, 44.0533825 48.6776636, 44.053419 48.6775983, 44.0534646 48.677528)"
