osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,geometry
56199945,False,46Н-11420,улица Баранова,tertiary,60,True,11.191,,"LINESTRING (36.9828866 56.18439, 36.9827579 56.1843193)"
135162680,True,М-10,Красная улица,trunk,60,False,424.18899999999996,2,"LINESTRING (36.9828866 56.18439, 36.9811255 56.1854817, 36.9805253 56.1858527, 36.9799872 56.1861835, 36.9794828 56.1865024, 36.9783175 56.1872338)"
"[693972504, 693972505, 693972506, 693972507, 693972509, 693972510]",False,46Н-11421,улица Баранова,tertiary,60,False,235.227,"['2', '3']","LINESTRING (36.9828866 56.18439, 36.9831093 56.184481, 36.9840112 56.1848629, 36.9841648 56.1849282, 36.9843977 56.1850276, 36.9852636 56.1853921, 36.9856575 56.1855584, 36.9857946 56.1856191, 36.9859114 56.1856711)"
48818888,False,46Н-11420,улица Баранова,tertiary,60,False,212.54099999999994,,"LINESTRING (36.9762014 56.1827391, 36.9763407 56.1827644, 36.9765914 56.1828369, 36.9768271 56.1829119, 36.9770569 56.1829736, 36.9771973 56.1830094, 36.9773472 56.1830431, 36.9774927 56.1830736, 36.9776549 56.183105, 36.9778185 56.1831367, 36.9784098 56.1832456, 36.9786336 56.1832875, 36.9786626 56.1832929, 36.9790036 56.1833566, 36.9792336 56.1833995, 36.9793937 56.183432)"
"[697850760, 169466531, 697850759]",False,46Н-11419,Крестьянская улица,tertiary,60,True,241.20700000000002,,"LINESTRING (36.9762014 56.1827391, 36.9761261 56.1827375, 36.9760618 56.1827405, 36.9759759 56.1827547, 36.9758941 56.1827778, 36.9758109 56.1828137, 36.9755572 56.1829605, 36.9751428 56.1832195, 36.9749514 56.1833392, 36.9745972 56.183578, 36.9744532 56.183674, 36.9740537 56.1839403, 36.9738416 56.184101, 36.9737612 56.1841621, 36.9736957 56.1842133, 36.9736098 56.1843029)"
"[298219988, 298219990]",False,46Н-11422,Рабочая улица,tertiary,"['20', '40']",True,83.40299999999999,2,"LINESTRING (36.9703362 56.1869412, 36.9705779 56.1870965, 36.9708325 56.1872381, 36.9711913 56.1874377, 36.9712701 56.1874815)"
"[870947914, 870947915, 135162679, 697850778, 697850780]",False,46Н-11419,Крестьянская улица,tertiary,"['60', '20', '40']",False,356.79600000000005,4,"LINESTRING (36.9703362 56.1869412, 36.9704797 56.1868038, 36.970585 56.1867047, 36.9708712 56.1864825, 36.9710361 56.1863545, 36.9710579 56.1863361, 36.9711619 56.1862484, 36.9712106 56.1862073, 36.9717256 56.1857914, 36.9723508 56.1852715, 36.9726241 56.1850471, 36.9727 56.1849863, 36.972854 56.1848751, 36.9728982 56.18484, 36.9729736 56.1847867, 36.9733856 56.1844954, 36.9734693 56.1844363, 36.9736098 56.1843029)"
"[298219988, 298219990]",False,46Н-11422,Рабочая улица,tertiary,"['20', '40']",False,83.403,2,"LINESTRING (36.9712701 56.1874815, 36.9711913 56.1874377, 36.9708325 56.1872381, 36.9705779 56.1870965, 36.9703362 56.1869412)"
"[697850779, 298219988]",False,46Н-11422,Рабочая улица,tertiary,20,True,113.184,"['2', '3']","LINESTRING (36.9712701 56.1874815, 36.9713292 56.1875127, 36.9715031 56.1876029, 36.9724606 56.1880877, 36.9726222 56.188167)"
28953756,False,,Банковская улица,tertiary,,True,7.479,2,"LINESTRING (36.9813989 56.1885008, 36.9812993 56.1884627)"
"[51739113, 693972459, 693972526, 693972527, 693972503]",False,,улица Дзержинского,tertiary,20,False,414.178,"['2', '3']","LINESTRING (36.9813989 56.1885008, 36.9815535 56.1884125, 36.9820864 56.1880619, 36.9821513 56.1880204, 36.9822979 56.1879252, 36.9824284 56.1878432, 36.9825804 56.187746, 36.9831776 56.187368, 36.9832351 56.1873308, 36.9833257 56.1872742, 36.9834998 56.1871645, 36.9835613 56.1871238, 36.9839513 56.1868794, 36.9840376 56.1868295, 36.9842641 56.1867119, 36.9843632 56.1866615, 36.9844036 56.1866448, 36.9845718 56.1865765, 36.9850457 56.1863977, 36.9855537 56.1862058, 36.9858102 56.1861096, 36.9861848 56.1859661, 36.9862191 56.1859528)"
48818888,False,46Н-11420,улица Баранова,tertiary,60,False,231.82600000000002,,"LINESTRING (36.9793937 56.183432, 36.9801339 56.1835873, 36.9806067 56.1836864, 36.980885 56.1837423, 36.9812873 56.1838244, 36.9815114 56.1838763, 36.9817307 56.183938, 36.9819561 56.184006, 36.9820881 56.184051, 36.9821979 56.1840884, 36.982324 56.1841359, 36.9825286 56.1842205, 36.9827579 56.1843193)"
48818888,False,46Н-11420,улица Баранова,tertiary,60,True,212.54099999999997,,"LINESTRING (36.9793937 56.183432, 36.9792336 56.1833995, 36.9790036 56.1833566, 36.9786626 56.1832929, 36.9786336 56.1832875, 36.9784098 56.1832456, 36.9778185 56.1831367, 36.9776549 56.183105, 36.9774927 56.1830736, 36.9773472 56.1830431, 36.9771973 56.1830094, 36.9770569 56.1829736, 36.9768271 56.1829119, 36.9765914 56.1828369, 36.9763407 56.1827644, 36.9762014 56.1827391)"
53436882,True,,Почтовая улица,residential,60,False,207.95399999999998,2,"LINESTRING (36.9793937 56.183432, 36.979515 56.1833741, 36.9805553 56.1826908, 36.9808851 56.1824742, 36.9814919 56.1821057, 36.9816346 56.1820419)"
177480594,False,,Почтовая улица,residential,60,True,178.978,,"LINESTRING (36.9793937 56.183432, 36.9792798 56.1834968, 36.9789494 56.1837177, 36.9783982 56.1840644, 36.9781289 56.1842446, 36.9778512 56.184432, 36.977627 56.1845829, 36.9775219 56.1846584)"
