osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,width,geometry,junction
121267236,2,46Н-12200,Кустарная улица,secondary,60,False,True,74.446,,"LINESTRING (37.5325495 56.7264566, 37.5335114 56.7268686)",
24888016,1,,улица Салтыкова-Щедрина,tertiary,,True,False,57.739999999999995,5,"LINESTRING (37.5232391 56.7290554, 37.5234233 56.7291149, 37.5238947 56.7292673, 37.5240579 56.7293158)",
151115959,,46Н-12226,улица Седова,residential,,False,True,70.607,,"LINESTRING (37.5232391 56.7290554, 37.5226611 56.7294931, 37.5225204 56.7295476)",
28567549,1,,площадь Карла Маркса,tertiary,60,True,False,38.355,,"LINESTRING (37.527973 56.7306559, 37.5281543 56.7306536, 37.5283119 56.7306943, 37.5283699 56.7307399, 37.5283774 56.7308341)",roundabout
683844307,1,,улица Собцова,tertiary,,True,False,104.018,4,"LINESTRING (37.527973 56.7306559, 37.5281193 56.7306026, 37.5282252 56.7305409, 37.5283178 56.7304818, 37.5286746 56.7302068, 37.5290777 56.72995)",
28567549,1,,площадь Карла Маркса,tertiary,60,True,False,17.976,,"LINESTRING (37.5283774 56.7308341, 37.5283546 56.7308974, 37.5282898 56.7309878)",roundabout
29985186,1,,площадь Карла Маркса,tertiary,60,True,False,29.056,,"LINESTRING (37.5284084 56.7315065, 37.5280162 56.7313582)",
696881849,2,,улица Победы,tertiary,40,False,False,59.873000000000005,,"LINESTRING (37.5284084 56.7315065, 37.5284937 56.7315332, 37.5287813 56.7316878, 37.529049 56.7319068)",
28567550,,,Красноармейская улица,residential,,False,False,213.459,,"LINESTRING (37.529049 56.7319068, 37.5297077 56.7321036, 37.5318731 56.7326788, 37.532168 56.7327755)",
696881849,2,,улица Победы,tertiary,40,False,False,75.40299999999999,,"LINESTRING (37.529049 56.7319068, 37.5293241 56.7322249, 37.5295494 56.7325266)",
696881849,2,,улица Победы,tertiary,40,False,True,59.873000000000005,,"LINESTRING (37.529049 56.7319068, 37.5287813 56.7316878, 37.5284937 56.7315332, 37.5284084 56.7315065)",
740053301,,,Калязинская улица,residential,,False,True,11.175,,"LINESTRING (37.5295494 56.7325266, 37.5293833 56.7324842)",
696881849,2,,улица Победы,tertiary,40,False,True,75.40299999999999,,"LINESTRING (37.5295494 56.7325266, 37.5293241 56.7322249, 37.529049 56.7319068)",
28567549,1,,площадь Карла Маркса,tertiary,60,True,False,44.649,,"LINESTRING (37.5282898 56.7309878, 37.5281667 56.7310683, 37.5280111 56.7311408, 37.5278715 56.7311776, 37.5276902 56.731181)",roundabout
33679521,1,,улица Победы,tertiary,60,True,False,62.60800000000001,4,"LINESTRING (37.5282898 56.7309878, 37.5282074 56.7311739, 37.5281935 56.7312413, 37.5281982 56.731339, 37.5282433 56.731402, 37.5284084 56.7315065)",
121267236,2,46Н-12200,Кустарная улица,secondary,60,False,False,74.446,,"LINESTRING (37.5335114 56.7268686, 37.5325495 56.7264566)",
29985187,2,,улица Собцова,tertiary,,False,False,91.166,,"LINESTRING (37.5335114 56.7268686, 37.5328564 56.7273171, 37.5325744 56.7275073)",
29985187,2,,улица Собцова,tertiary,,False,False,106.611,,"LINESTRING (37.5307564 56.7287554, 37.5296907 56.7295153)",
29985187,2,,улица Собцова,tertiary,,False,True,129.021,,"LINESTRING (37.5307564 56.7287554, 37.5320635 56.7278432)",
29985188,,46Н-12205,Горская улица,residential,,False,True,132.619,,"LINESTRING (37.5307564 56.7287554, 37.5289083 56.7281273)",
29985186,1,,площадь Карла Маркса,tertiary,60,True,False,39.671,,"LINESTRING (37.5264769 56.7308774, 37.5259253 56.7306884)",
48671814,1,46Н-12232,улица Пришвина,tertiary,,True,False,66.561,,"LINESTRING (37.5264769 56.7308774, 37.5263964 56.730945, 37.525922 56.7313927)",
48671813,,,площадь Карла Маркса,residential,,False,False,72.66699999999999,,"LINESTRING (37.5258233 56.7306538, 37.5256542 56.730489, 37.5256036 56.730374, 37.5256215 56.7302746, 37.5258468 56.7301805, 37.5260109 56.7301682)",
158299470,1,46Н-12202,Тверская улица,tertiary,,True,False,236.142,,"LINESTRING (37.5258233 56.7306538, 37.5255019 56.7305599, 37.5246797 56.7303011, 37.5225204 56.7295476)",
225670742,,46Н-12232,улица Пришвина,tertiary,,False,False,79.593,,"LINESTRING (37.5248732 56.7319726, 37.5242268 56.7325944)",
225670742,,46Н-12232,улица Пришвина,tertiary,,False,True,87.547,,"LINESTRING (37.5248732 56.7319726, 37.5255878 56.7312898)",
372231404,,46Н-12227,Слободская улица,residential,,False,False,77.968,,"LINESTRING (37.5248732 56.7319726, 37.5259901 56.7323136)",
"[372231404, 372231406]",,"['46Н-12227', '46Н-12176']","['Слободская улица', '1-й Кимрский проезд']",residential,,False,"[False, True]",275.895,,"LINESTRING (37.5248732 56.7319726, 37.5234035 56.7315063, 37.5217998 56.7308363, 37.5212797 56.7311765)",
151115933,,46Н-12211,Гражданская улица,residential,,False,False,99.249,,"LINESTRING (37.5215169 56.7350192, 37.5201296 56.7345527)",
225670742,,46Н-12232,улица Пришвина,tertiary,,False,True,218.927,,"LINESTRING (37.5215169 56.7350192, 37.5234128 56.7333474)",
29985187,2,,улица Собцова,tertiary,,False,False,48.646,,"LINESTRING (37.5325744 56.7275073, 37.5320635 56.7278432)",
29985187,2,,улица Собцова,tertiary,,False,True,91.166,,"LINESTRING (37.5325744 56.7275073, 37.5328564 56.7273171, 37.5335114 56.7268686)",
29985187,2,,улица Собцова,tertiary,,False,False,129.021,,"LINESTRING (37.5320635 56.7278432, 37.5307564 56.7287554)",
29985187,2,,улица Собцова,tertiary,,False,True,48.646,,"LINESTRING (37.5320635 56.7278432, 37.5325744 56.7275073)",
131004880,,46Н-12229,Вокзальная улица,residential,,False,False,229.204,,"LINESTRING (37.5320635 56.7278432, 37.5290144 56.7266388)",
29985188,,46Н-12205,Горская улица,residential,,False,False,132.619,,"LINESTRING (37.5289083 56.7281273, 37.5307564 56.7287554)",
29985188,,46Н-12205,Горская улица,residential,,False,True,93.887,,"LINESTRING (37.5289083 56.7281273, 37.527664 56.7276304)",
131004881,,46Н-12191,Садовый переулок,residential,,False,False,50.026,,"LINESTRING (37.5289083 56.7281273, 37.5283944 56.7284779)",
131004888,,46Н-12203,,residential,,False,True,67.226,,"LINESTRING (37.5250036 56.7285808, 37.5259183 56.728918)",
151115953,,46Н-12204,улица Розы Люксембург,residential,,False,False,100.038,,"LINESTRING (37.5250036 56.7285808, 37.5240579 56.7293158)",
151115953,,46Н-12204,улица Розы Люксембург,residential,,False,True,4.411,,"LINESTRING (37.5250036 56.7285808, 37.5250429 56.7285475)",
151115953,,46Н-12204,улица Розы Люксембург,residential,,False,False,4.411,,"LINESTRING (37.5250429 56.7285475, 37.5250036 56.7285808)",
151115953,,46Н-12204,улица Розы Люксембург,residential,,False,True,122.217,,"LINESTRING (37.5250429 56.7285475, 37.5261851 56.7276445)",
48671813,,,площадь Карла Маркса,residential,,False,True,14.695,,"LINESTRING (37.5262371 56.7301259, 37.5260828 56.7301628, 37.5260109 56.7301682)",
131004881,,46Н-12191,Садовый переулок,residential,,False,True,172.071,,"LINESTRING (37.5262371 56.7301259, 37.5273372 56.7292781, 37.5278916 56.7288727)",
158299468,1,,площадь Карла Маркса,tertiary,,True,False,82.522,4,"LINESTRING (37.5262371 56.7301259, 37.5266435 56.7302554, 37.5271297 56.7304158, 37.5274038 56.7305015)",
131004880,,46Н-12229,Вокзальная улица,residential,,False,True,229.204,,"LINESTRING (37.5290144 56.7266388, 37.5320635 56.7278432)",
151115960,,46Н-12190,Горский переулок,residential,,False,False,137.637,,"LINESTRING (37.5290144 56.7266388, 37.527664 56.7276304)",
29985188,,46Н-12205,Горская улица,residential,,False,False,73.094,,"LINESTRING (37.5266972 56.7272421, 37.527664 56.7276304)",
151115953,,46Н-12204,улица Розы Люксембург,residential,,False,False,54.572,,"LINESTRING (37.5266972 56.7272421, 37.5261851 56.7276445)",
29985188,,46Н-12205,Горская улица,residential,,False,False,93.887,,"LINESTRING (37.527664 56.7276304, 37.5289083 56.7281273)",
29985188,,46Н-12205,Горская улица,residential,,False,True,73.094,,"LINESTRING (37.527664 56.7276304, 37.5266972 56.7272421)",
151115960,,46Н-12190,Горский переулок,residential,,False,True,137.637,,"LINESTRING (37.527664 56.7276304, 37.5290144 56.7266388)",
151115953,,46Н-12204,улица Розы Люксембург,residential,,False,True,100.038,,"LINESTRING (37.5240579 56.7293158, 37.5250036 56.7285808)",
24888016,1,,улица Салтыкова-Щедрина,tertiary,,True,False,160.791,5,"LINESTRING (37.5240579 56.7293158, 37.5256571 56.7298698, 37.5262371 56.7301259)",
151115959,,46Н-12226,улица Седова,residential,,False,False,70.607,,"LINESTRING (37.5225204 56.7295476, 37.5226611 56.7294931, 37.5232391 56.7290554)",
151115959,,46Н-12226,улица Седова,residential,,False,True,68.09899999999999,,"LINESTRING (37.5225204 56.7295476, 37.5219624 56.7297467, 37.5215714 56.7298697)",
151115959,,46Н-12226,улица Седова,residential,,False,False,68.09899999999999,,"LINESTRING (37.5215714 56.7298697, 37.5219624 56.7297467, 37.5225204 56.7295476)",
151115959,,46Н-12226,улица Седова,residential,,False,True,32.205,,"LINESTRING (37.5215714 56.7298697, 37.5213267 56.7298409, 37.5210494 56.7298329)",
151115963,,,Калязинская улица,residential,,False,False,275.712,,"LINESTRING (37.5215714 56.7298697, 37.5217974 56.7300022, 37.5224918 56.7302261, 37.5237362 56.7306521, 37.5253614 56.7312097)",
