osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,lanes
186722394,улица Бабкина,residential,False,True,44.12,"LINESTRING (92.1754158 58.4567514, 92.1752212 58.4563679)",,,
921246396,улица Петровского,residential,False,False,109.018,"LINESTRING (92.1754158 58.4567514, 92.1735737 58.4569318)",,,
921246396,улица Петровского,residential,False,True,390.261,"LINESTRING (92.1754158 58.4567514, 92.1779618 58.4564996, 92.1785599 58.4564182, 92.1798313 58.4562288, 92.1799626 58.4561964, 92.1805179 58.456007, 92.1812636 58.4558779, 92.1818322 58.4558077)",,,
186722394,улица Бабкина,residential,False,True,91.873,"LINESTRING (92.1735869 58.453166, 92.1732065 58.4523641)",,,
39022187,Рабоче-Крестьянская улица,secondary,False,False,343.49100000000004,"LINESTRING (92.1735869 58.453166, 92.1747213 58.4530143, 92.1749961 58.4529776, 92.1793031 58.4523927)",04К-345,,
39022187,Рабоче-Крестьянская улица,secondary,False,True,246.491,"LINESTRING (92.1735869 58.453166, 92.1702263 58.4535851, 92.1699854 58.453607, 92.1694516 58.4536408)",04К-345,,
186722394,улица Бабкина,residential,False,False,125.32600000000001,"LINESTRING (92.1735869 58.453166, 92.1737716 58.4534995, 92.1738604 58.45366, 92.1741578 58.4542527)",,,
39022182,Партизанский переулок,residential,False,True,24.106,"LINESTRING (92.1786383 58.4510864, 92.1787477 58.4512955)",,,
39022182,Партизанский переулок,residential,False,False,144.99900000000002,"LINESTRING (92.1786383 58.4510864, 92.1784538 58.4506745, 92.1783721 58.4505664, 92.1782589 58.4504723, 92.1774269 58.4499849)",,,
39022182,Партизанский переулок,residential,False,False,24.106,"LINESTRING (92.1787477 58.4512955, 92.1786383 58.4510864)",,,
39022182,Партизанский переулок,residential,False,True,11.078,"LINESTRING (92.1787477 58.4512955, 92.1787965 58.4513918)",,,
187027526,улица Фефелова,unclassified,False,True,132.887,"LINESTRING (92.1787477 58.4512955, 92.1808595 58.4508402)",,,
186722394,улица Бабкина,residential,False,False,136.293,"LINESTRING (92.1723852 58.450658, 92.1729473 58.4518479)",,,
52088827,улица Перенсона,residential,False,False,231.79600000000002,"LINESTRING (92.1723852 58.450658, 92.1723069 58.4507091, 92.1722507 58.4507349, 92.1721883 58.4507543, 92.1712852 58.4508874, 92.1689181 58.4512999, 92.1686608 58.4513555)",,,
52088827,улица Перенсона,residential,False,True,305.02500000000003,"LINESTRING (92.1723852 58.450658, 92.1736859 58.4505259, 92.1737802 58.4504878, 92.1738847 58.4504317, 92.1741722 58.4503699, 92.1745065 58.4503223, 92.1752358 58.4502541, 92.1774269 58.4499849)",,,
186722394,улица Бабкина,residential,False,True,95.517,"LINESTRING (92.1723852 58.450658, 92.1723857 58.450586, 92.1723392 58.450484, 92.1720032 58.4498249)",,,
277272406,улица Марковского,residential,False,False,115.062,"LINESTRING (92.1669201 58.451698, 92.1671358 58.4527266)",,,
52088827,улица Перенсона,residential,False,True,108.279,"LINESTRING (92.1669201 58.451698, 92.1673535 58.4516301, 92.1686608 58.4513555)",,,
277272406,улица Марковского,residential,False,False,117.971,"LINESTRING (92.1671358 58.4527266, 92.1672988 58.4537841)",,,
277272406,улица Марковского,residential,False,True,115.062,"LINESTRING (92.1671358 58.4527266, 92.1669201 58.451698)",,,
52088827,улица Перенсона,residential,False,True,155.625,"LINESTRING (92.1774269 58.4499849, 92.180013 58.4496275)",,,
39022182,Партизанский переулок,residential,False,False,120.019,"LINESTRING (92.1774269 58.4499849, 92.1770606 58.4497219, 92.1762419 58.4491015)",,,
39022182,Партизанский переулок,residential,False,True,144.99900000000002,"LINESTRING (92.1774269 58.4499849, 92.1782589 58.4504723, 92.1783721 58.4505664, 92.1784538 58.4506745, 92.1786383 58.4510864)",,,
52088827,улица Перенсона,residential,False,False,305.025,"LINESTRING (92.1774269 58.4499849, 92.1752358 58.4502541, 92.1745065 58.4503223, 92.1741722 58.4503699, 92.1738847 58.4504317, 92.1737802 58.4504878, 92.1736859 58.4505259, 92.1723852 58.450658)",,,
39022182,Партизанский переулок,residential,False,False,115.132,"LINESTRING (92.1793031 58.4523927, 92.1787965 58.4513918)",,,
204276430,Рабоче-Крестьянская улица,residential,False,True,170.125,"LINESTRING (92.1793031 58.4523927, 92.1821318 58.4520049)",,,
39022187,Рабоче-Крестьянская улица,secondary,False,True,343.49100000000004,"LINESTRING (92.1793031 58.4523927, 92.1749961 58.4529776, 92.1747213 58.4530143, 92.1735869 58.453166)",04К-345,,
106896200,Партизанский переулок,secondary,False,False,127.451,"LINESTRING (92.1793031 58.4523927, 92.1798391 58.4532565, 92.1799651 58.4534852)",04К-345,,
106896200,Партизанский переулок,secondary,False,True,124.146,"LINESTRING (92.1804522 58.4545722, 92.1799651 58.4534852)",04К-345,,
27832283,улица Ленина,secondary,False,False,44.303,"LINESTRING (92.1804522 58.4545722, 92.1811121 58.4544761, 92.1811839 58.4544622)",04К-345,,
