osmid,name,highway,oneway,reversed,length,lanes,bridge,geometry
134138261,улица Кирова,tertiary,False,True,232.236,,,"LINESTRING (57.4019708 57.1466888, 57.3985414 57.1457397)"
48700049,,residential,False,False,138.161,,,"LINESTRING (57.4019708 57.1466888, 57.402788 57.1459862, 57.4031317 57.1456191)"
48700049,,residential,False,True,116.797,,,"LINESTRING (57.4019708 57.1466888, 57.4012475 57.1473622, 57.4014489 57.1476102)"
198406204,улица Энгельса,residential,False,False,87.938,,,"LINESTRING (57.3978166 57.1496003, 57.3985628 57.1489209)"
"[133485690, 133484580]",,residential,False,False,217.139,,,"LINESTRING (57.3978166 57.1496003, 57.3972583 57.1494178, 57.3967703 57.1494396, 57.3962603 57.1497498, 57.3954939 57.1505682)"
133485742,Северная улица,tertiary,False,True,40.054,,,"LINESTRING (57.390061 57.1493885, 57.3898988 57.1490392)"
89124851,улица Челюскинцев,residential,False,False,358.177,,,"LINESTRING (57.390061 57.1493885, 57.391293 57.1496692, 57.3924881 57.1496998, 57.3954939 57.1505682)"
133485742,Северная улица,tertiary,False,False,100.146,,,"LINESTRING (57.390061 57.1493885, 57.3903292 57.1498375, 57.39046 57.1500589, 57.3905285 57.1501676, 57.3905579 57.1502473)"
89124851,улица Челюскинцев,residential,False,True,358.177,,,"LINESTRING (57.3954939 57.1505682, 57.3924881 57.1496998, 57.391293 57.1496692, 57.390061 57.1493885)"
"[133485690, 133484580]",,residential,False,True,217.13899999999998,,,"LINESTRING (57.3954939 57.1505682, 57.3962603 57.1497498, 57.3967703 57.1494396, 57.3972583 57.1494178, 57.3978166 57.1496003)"
133484573,улица Золина,residential,False,False,123.307,,,"LINESTRING (57.3887087 57.1497812, 57.3902443 57.1501344, 57.3905579 57.1502473)"
48700049,,residential,False,False,116.797,,,"LINESTRING (57.4014489 57.1476102, 57.4012475 57.1473622, 57.4019708 57.1466888)"
135258950,улица Братьев Чулковых,residential,False,True,186.94400000000002,,,"LINESTRING (57.4014489 57.1476102, 57.4000578 57.1473538, 57.4000177 57.1473464, 57.3984694 57.147156)"
135258950,улица Братьев Чулковых,residential,False,False,186.94400000000002,,,"LINESTRING (57.3984694 57.147156, 57.4000177 57.1473464, 57.4000578 57.1473538, 57.4014489 57.1476102)"
135258950,улица Братьев Чулковых,residential,False,True,232.982,,,"LINESTRING (57.3984694 57.147156, 57.3980993 57.1471141, 57.3977401 57.1470326, 57.3954747 57.1469169, 57.3949905 57.1469352, 57.3946817 57.1470044)"
198249464,,residential,False,True,374.43899999999996,,,"LINESTRING (57.3984694 57.147156, 57.3981592 57.1470295, 57.3977665 57.1468694, 57.3971265 57.1467772, 57.3961991 57.1467135, 57.3954937 57.1466249, 57.3952978 57.1465399, 57.3951933 57.1450458)"
134102165,улица Энгельса,residential,False,True,245.80699999999996,,,"LINESTRING (57.3946817 57.1470044, 57.3948207 57.1472718, 57.3955102 57.1476279, 57.3967733 57.147882, 57.3976712 57.1481251, 57.3978986 57.1481937)"
135258950,улица Братьев Чулковых,residential,False,False,232.982,,,"LINESTRING (57.3946817 57.1470044, 57.3949905 57.1469352, 57.3954747 57.1469169, 57.3977401 57.1470326, 57.3980993 57.1471141, 57.3984694 57.147156)"
740782443,,unclassified,False,False,238.733,,,"LINESTRING (57.3946817 57.1470044, 57.3936843 57.1470415, 57.3934829 57.1470155, 57.3920384 57.1468289, 57.3908015 57.1466825)"
48700050,улица Халтурина,residential,False,False,51.528,,,"LINESTRING (57.3870965 57.1426447, 57.387497 57.1422354)"
133485114,улица Ленина,residential,False,False,45.848,,,"LINESTRING (57.3886719 57.1448239, 57.387912 57.144817)"
171641859,улица Карла Маркса,tertiary,False,False,146.308,,,"LINESTRING (57.3886719 57.1448239, 57.3883361 57.145212, 57.3882459 57.1453931, 57.3882347 57.145565, 57.3883698 57.1458499, 57.3885813 57.146053)"
171641859,улица Карла Маркса,tertiary,False,True,95.85900000000001,,,"LINESTRING (57.3886719 57.1448239, 57.388864 57.1445457, 57.3892303 57.1440168)"
133485114,улица Ленина,residential,False,True,45.848,,,"LINESTRING (57.387912 57.144817, 57.3886719 57.1448239)"
133485117,,residential,False,True,118.5,,,"LINESTRING (57.387912 57.144817, 57.3872201 57.1458144)"
44329919,Первомайская улица,residential,False,True,86.292,,,"LINESTRING (57.3872201 57.1458144, 57.3885813 57.146053)"
133485117,,residential,False,False,118.5,,,"LINESTRING (57.3872201 57.1458144, 57.387912 57.144817)"
198406204,улица Энгельса,residential,False,True,87.938,,,"LINESTRING (57.3985628 57.1489209, 57.3978166 57.1496003)"
255396904,улица Энгельса,residential,False,False,74.494,,,"LINESTRING (57.3985628 57.1489209, 57.3995832 57.1492983)"
198406204,улица Энгельса,residential,False,False,29.289,,,"LINESTRING (57.3985628 57.1489209, 57.398588 57.1487977, 57.3985463 57.1486601)"
134102165,улица Энгельса,residential,False,False,245.807,,,"LINESTRING (57.3978986 57.1481937, 57.3976712 57.1481251, 57.3967733 57.147882, 57.3955102 57.1476279, 57.3948207 57.1472718, 57.3946817 57.1470044)"
48700045,улица Маношина,residential,False,False,207.748,,,"LINESTRING (57.3974655 57.1419842, 57.3975586 57.1420068, 57.3993735 57.1423553, 57.4007087 57.1426117)"
133951173,,residential,False,False,76.64500000000001,,,"LINESTRING (57.3974655 57.1419842, 57.397304 57.1421916, 57.3971245 57.1426454)"
48700050,улица Халтурина,residential,False,True,51.528,,,"LINESTRING (57.387497 57.1422354, 57.3870965 57.1426447)"
45271864,улица Мичурина,residential,False,False,180.51500000000001,,,"LINESTRING (57.387497 57.1422354, 57.3878756 57.1422883, 57.3887101 57.1424138, 57.3896011 57.1425113, 57.3903828 57.1426566)"
45271864,улица Мичурина,residential,False,False,199.639,,,"LINESTRING (57.3966579 57.1435988, 57.3997935 57.1441728)"
45271864,улица Мичурина,residential,False,True,188.791,,,"LINESTRING (57.3966579 57.1435988, 57.3936568 57.1431176)"
133951173,,residential,False,True,109.687,,,"LINESTRING (57.3966579 57.1435988, 57.3971245 57.1426454)"
134099642,переулок Маношина,residential,False,False,62.149,,,"LINESTRING (57.3961237 57.1425129, 57.3971245 57.1426454)"
134099641,,residential,False,True,67.545,,,"LINESTRING (57.4007087 57.1426117, 57.4003581 57.1431886)"
48700045,улица Маношина,residential,False,True,207.748,,,"LINESTRING (57.4007087 57.1426117, 57.3993735 57.1423553, 57.3975586 57.1420068, 57.3974655 57.1419842)"
133951173,,residential,False,False,109.687,,,"LINESTRING (57.3971245 57.1426454, 57.3966579 57.1435988)"
134099642,переулок Маношина,residential,False,False,204.215,,,"LINESTRING (57.3971245 57.1426454, 57.4003581 57.1431886)"
134099642,переулок Маношина,residential,False,True,62.149,,,"LINESTRING (57.3971245 57.1426454, 57.3961237 57.1425129)"
133951173,,residential,False,True,76.64500000000001,,,"LINESTRING (57.3971245 57.1426454, 57.397304 57.1421916, 57.3974655 57.1419842)"
134099641,,residential,False,False,67.545,,,"LINESTRING (57.4003581 57.1431886, 57.4007087 57.1426117)"
134099641,,residential,False,True,114.616,,,"LINESTRING (57.4003581 57.1431886, 57.3997935 57.1441728)"
134099642,переулок Маношина,residential,False,True,204.215,,,"LINESTRING (57.4003581 57.1431886, 57.3971245 57.1426454)"
45271864,улица Мичурина,residential,False,True,199.639,,,"LINESTRING (57.3997935 57.1441728, 57.3966579 57.1435988)"
134099641,,residential,False,False,114.616,,,"LINESTRING (57.3997935 57.1441728, 57.4003581 57.1431886)"
134099641,,residential,False,True,67.735,,,"LINESTRING (57.3997935 57.1441728, 57.3997128 57.1444317, 57.3994756 57.1447535)"
45271862,Колхозная улица,secondary,False,False,124.802,2,,"LINESTRING (57.3931157 57.1442009, 57.3936568 57.1431176)"
45271862,Колхозная улица,secondary,False,True,45.111,2,,"LINESTRING (57.3931157 57.1442009, 57.3929034 57.1445899)"
134099638,улица Степана Разина,residential,False,False,434.31600000000003,,,"LINESTRING (57.3931157 57.1442009, 57.3934235 57.1440408, 57.3937488 57.1436917, 57.3963948 57.1441867, 57.3964252 57.1441924, 57.3994756 57.1447535)"
134099638,улица Степана Разина,residential,False,False,240.64,,,"LINESTRING (57.3994756 57.1447535, 57.4031317 57.1456191)"
134099638,улица Степана Разина,residential,False,True,434.31600000000003,,,"LINESTRING (57.3994756 57.1447535, 57.3964252 57.1441924, 57.3963948 57.1441867, 57.3937488 57.1436917, 57.3934235 57.1440408, 57.3931157 57.1442009)"
134099641,,residential,False,False,67.735,,,"LINESTRING (57.3994756 57.1447535, 57.3997128 57.1444317, 57.3997935 57.1441728)"
134099641,,residential,False,True,123.513,,,"LINESTRING (57.3994756 57.1447535, 57.3992125 57.1450997, 57.3985414 57.1457397)"
134099638,улица Степана Разина,residential,False,True,240.64,,,"LINESTRING (57.4031317 57.1456191, 57.3994756 57.1447535)"
48700049,,residential,False,True,138.161,,,"LINESTRING (57.4031317 57.1456191, 57.402788 57.1459862, 57.4019708 57.1466888)"
134138261,улица Кирова,tertiary,False,False,232.236,,,"LINESTRING (57.3985414 57.1457397, 57.4019708 57.1466888)"
134099641,,residential,False,False,123.513,,,"LINESTRING (57.3985414 57.1457397, 57.3992125 57.1450997, 57.3994756 57.1447535)"
134138261,улица Кирова,tertiary,False,True,216.208,,,"LINESTRING (57.3985414 57.1457397, 57.3956953 57.1451498, 57.3951933 57.1450458)"
198406204,улица Энгельса,residential,False,True,29.289,,,"LINESTRING (57.3985463 57.1486601, 57.398588 57.1487977, 57.3985628 57.1489209)"
134138261,улица Кирова,tertiary,False,True,147.147,,,"LINESTRING (57.3951933 57.1450458, 57.3929034 57.1445899)"
134138261,улица Кирова,tertiary,False,False,216.208,,,"LINESTRING (57.3951933 57.1450458, 57.3956953 57.1451498, 57.3985414 57.1457397)"
198249464,,residential,False,False,374.439,,,"LINESTRING (57.3951933 57.1450458, 57.3952978 57.1465399, 57.3954937 57.1466249, 57.3961991 57.1467135, 57.3971265 57.1467772, 57.3977665 57.1468694, 57.3981592 57.1470295, 57.3984694 57.147156)"
133485742,Северная улица,tertiary,False,True,14.602,,,"LINESTRING (57.390482 57.150372, 57.3905579 57.1502473)"
255396904,улица Энгельса,residential,False,True,74.494,,,"LINESTRING (57.3995832 57.1492983, 57.3985628 57.1489209)"
