osmid,name,highway,oneway,reversed,length,geometry,width
1217847316,улица Дзержинского,tertiary,False,True,93.593,"LINESTRING (142.943068 53.5850289, 142.9430703 53.5858359, 142.9430701 53.5858706)",
661052518,улица Дзержинского,tertiary,False,False,240.291,"LINESTRING (142.9429939 53.5914806, 142.942996 53.5914138, 142.9430029 53.5904197, 142.9430159 53.590195, 142.9430169 53.5900994, 142.9430453 53.5894427, 142.943049 53.58932)",
661052519,Комсомольская улица,residential,False,False,236.109,"LINESTRING (142.9429939 53.5914806, 142.9431609 53.5914818, 142.9435838 53.5914897, 142.9437364 53.5914917, 142.9438837 53.591493, 142.9445332 53.5915032, 142.9453722 53.5915162, 142.9461578 53.5915285, 142.9465702 53.5915343)",
88142929,улица Блюхера,tertiary,False,True,244.759,"LINESTRING (142.9522513 53.589395, 142.9522483 53.5895062, 142.9522349 53.5901574, 142.952201 53.5912015, 142.9521999 53.5912476, 142.9521977 53.5913353, 142.9521976 53.5915959)",
"[1217847313, 460067474]",улица Блюхера,tertiary,False,False,287.684,"LINESTRING (142.9522513 53.589395, 142.9522511 53.5892646, 142.9522532 53.5889312, 142.9522673 53.5884953, 142.9522719 53.5883809, 142.9522742 53.5882658, 142.9522821 53.5879017, 142.9522821 53.5876384, 142.9522787 53.5874057, 142.9522654 53.5873524, 142.9522337 53.5873009, 142.9521818 53.5872674, 142.9521206 53.587243, 142.9520591 53.5872247, 142.9519852 53.5872156, 142.9518323 53.5872042, 142.9514579 53.5871908)",
"[546473393, 546473395]",Советская улица,residential,False,True,167.94600000000003,"LINESTRING (142.9522513 53.589395, 142.9520631 53.5893905, 142.9515106 53.5893823, 142.9510127 53.5893768, 142.9502037 53.5893655, 142.9497074 53.5893621)",
88142929,улица Блюхера,tertiary,False,False,244.75900000000001,"LINESTRING (142.9521976 53.5915959, 142.9521977 53.5913353, 142.9521999 53.5912476, 142.952201 53.5912015, 142.9522349 53.5901574, 142.9522483 53.5895062, 142.9522513 53.589395)",
"[661052513, 661052519]",Комсомольская улица,residential,False,True,371.49,"LINESTRING (142.9521976 53.5915959, 142.9519024 53.5915885, 142.9511235 53.591581, 142.9507278 53.5915721, 142.9501783 53.5915707, 142.9494492 53.5915614, 142.949288 53.5915617, 142.9491215 53.5915628, 142.9487213 53.5915601, 142.9479648 53.5915565, 142.9474614 53.5915491, 142.9473648 53.5915472, 142.9468475 53.5915392, 142.9465702 53.5915343)",
"[661052513, 661052519]",Комсомольская улица,residential,False,False,371.49000000000007,"LINESTRING (142.9465702 53.5915343, 142.9468475 53.5915392, 142.9473648 53.5915472, 142.9474614 53.5915491, 142.9479648 53.5915565, 142.9487213 53.5915601, 142.9491215 53.5915628, 142.949288 53.5915617, 142.9494492 53.5915614, 142.9501783 53.5915707, 142.9507278 53.5915721, 142.9511235 53.591581, 142.9519024 53.5915885, 142.9521976 53.5915959)",
661052519,Комсомольская улица,residential,False,True,236.10900000000004,"LINESTRING (142.9465702 53.5915343, 142.9461578 53.5915285, 142.9453722 53.5915162, 142.9445332 53.5915032, 142.9438837 53.591493, 142.9437364 53.5914917, 142.9435838 53.5914897, 142.9431609 53.5914818, 142.9429939 53.5914806)",
128908859,улица Красных Партизан,tertiary,False,False,274.531,"LINESTRING (142.9430701 53.5858706, 142.9433075 53.5858744, 142.9440245 53.5858792, 142.9448492 53.5858918, 142.9450562 53.5858923, 142.9454862 53.585916, 142.9457681 53.585931, 142.9463106 53.585946, 142.9466807 53.5859506, 142.9472251 53.5859543)",
661052518,улица Дзержинского,tertiary,False,True,383.561,"LINESTRING (142.9430701 53.5858706, 142.9430683 53.5860078, 142.9430655 53.586285, 142.9430661 53.5865324, 142.9430618 53.5872239, 142.9430605 53.5874356, 142.94306 53.5875173, 142.943054 53.58812, 142.9430553 53.5882895, 142.9430498 53.5891899, 142.943049 53.58932)",
1217847316,улица Дзержинского,tertiary,False,False,93.593,"LINESTRING (142.9430701 53.5858706, 142.9430703 53.5858359, 142.943068 53.5850289)",
128897162,улица Блюхера,tertiary,False,False,108.53900000000002,"LINESTRING (142.9514579 53.5871908, 142.9509632 53.5871755, 142.9502452 53.5871651, 142.9499105 53.5871628, 142.9498144 53.5871625)",
"[1217847313, 460067474]",улица Блюхера,tertiary,False,True,287.68399999999997,"LINESTRING (142.9514579 53.5871908, 142.9518323 53.5872042, 142.9519852 53.5872156, 142.9520591 53.5872247, 142.9521206 53.587243, 142.9521818 53.5872674, 142.9522337 53.5873009, 142.9522654 53.5873524, 142.9522787 53.5874057, 142.9522821 53.5876384, 142.9522821 53.5879017, 142.9522742 53.5882658, 142.9522719 53.5883809, 142.9522673 53.5884953, 142.9522532 53.5889312, 142.9522511 53.5892646, 142.9522513 53.589395)",
"[128908859, 1145217419]",улица Красных Партизан,tertiary,False,False,214.28500000000003,"LINESTRING (142.9472251 53.5859543, 142.9478299 53.5859581, 142.9480624 53.5859611, 142.9483128 53.5859713, 142.9484167 53.5859834, 142.9485179 53.5860035, 142.9486668 53.586045, 142.9488023 53.5860977, 142.9490159 53.5862046, 142.9491853 53.5863237, 142.9493403 53.5864651, 142.9494095 53.5865796, 142.9494404 53.5866799, 142.9494387 53.5869269)",
128908859,улица Красных Партизан,tertiary,False,True,274.531,"LINESTRING (142.9472251 53.5859543, 142.9466807 53.5859506, 142.9463106 53.585946, 142.9457681 53.585931, 142.9454862 53.585916, 142.9450562 53.5858923, 142.9448492 53.5858918, 142.9440245 53.5858792, 142.9433075 53.5858744, 142.9430701 53.5858706)",
660514052,улица Ленина,residential,False,True,40.709,"LINESTRING (142.9494387 53.5869269, 142.9494371 53.587293)",
"[128897162, 660514053]",улица Блюхера,tertiary,False,True,37.975,"LINESTRING (142.9494387 53.5869269, 142.9494622 53.5869706, 142.9494877 53.5869977, 142.949523 53.5870331, 142.9495625 53.5870656, 142.9496064 53.5870956, 142.9496428 53.5871164, 142.9496728 53.5871322, 142.949733 53.5871501, 142.9498144 53.5871625)",
"[128908859, 1145217419]",улица Красных Партизан,tertiary,False,True,214.285,"LINESTRING (142.9494387 53.5869269, 142.9494404 53.5866799, 142.9494095 53.5865796, 142.9493403 53.5864651, 142.9491853 53.5863237, 142.9490159 53.5862046, 142.9488023 53.5860977, 142.9486668 53.586045, 142.9485179 53.5860035, 142.9484167 53.5859834, 142.9483128 53.5859713, 142.9480624 53.5859611, 142.9478299 53.5859581, 142.9472251 53.5859543)",
"[546473393, 546473395]",Советская улица,residential,False,False,167.946,"LINESTRING (142.9497074 53.5893621, 142.9502037 53.5893655, 142.9510127 53.5893768, 142.9515106 53.5893823, 142.9520631 53.5893905, 142.9522513 53.589395)",
460067476,улица Ленина,residential,False,False,143.90599999999998,"LINESTRING (142.9494048 53.588587, 142.9494071 53.5885472, 142.9494232 53.5881038, 142.9494322 53.5877014, 142.9494316 53.5874994, 142.949436 53.5873429, 142.9494365 53.5873093, 142.9494371 53.587293)",10
660514052,улица Ленина,residential,False,False,40.709,"LINESTRING (142.9494371 53.587293, 142.9494387 53.5869269)",
460067476,улица Ленина,residential,False,True,143.906,"LINESTRING (142.9494371 53.587293, 142.9494365 53.5873093, 142.949436 53.5873429, 142.9494316 53.5874994, 142.9494322 53.5877014, 142.9494232 53.5881038, 142.9494071 53.5885472, 142.9494048 53.588587)",10
660514051,,residential,False,True,29.317999999999994,"LINESTRING (142.9494371 53.587293, 142.9494992 53.5872555, 142.9495455 53.5872329, 142.9496135 53.5872074, 142.9496766 53.5871904, 142.9497333 53.587176, 142.9498144 53.5871625)",
