osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,access
92888605,False,Chacon Street,tertiary,False,85.817,"LINESTRING (-61.4675241 10.2834322, -61.4667399 10.2834481)",,,
92888605,False,Chacon Street,tertiary,True,26.651,"LINESTRING (-61.4675241 10.2834322, -61.4675986 10.2834282, -61.4677615 10.283384)",,,
97559884,False,Queen Street,tertiary,True,24.627,"LINESTRING (-61.4675574 10.2832906, -61.4677615 10.283384)",1,,
437693768,True,,tertiary_link,False,16.161,"LINESTRING (-61.4675574 10.2832906, -61.4675241 10.2834322)",,,
98500355,True,Hollis Street,tertiary,False,97.244,"LINESTRING (-61.4675574 10.2832906, -61.4672765 10.2832512, -61.4671222 10.2832033, -61.4669709 10.2831165, -61.4668124 10.2829037)",1,,
146024469,False,Chacon Street,tertiary,True,38.501999999999995,"LINESTRING (-61.4610892 10.2832373, -61.4612186 10.283295, -61.4614249 10.2833328)",,,
787557371,False,Pointe-a-Pierre Road,primary,True,52.986000000000004,"LINESTRING (-61.4610892 10.2832373, -61.4612254 10.2831064, -61.4614612 10.2829338)",2,,
97559884,False,Queen Street,tertiary,False,24.627,"LINESTRING (-61.4677615 10.283384, -61.4675574 10.2832906)",1,,
92888605,False,Chacon Street,tertiary,False,26.651,"LINESTRING (-61.4677615 10.283384, -61.4675986 10.2834282, -61.4675241 10.2834322)",,,
140161462,False,Queen Street,tertiary,True,72.69,"LINESTRING (-61.4677615 10.283384, -61.4680947 10.2834613, -61.4682227 10.2835109, -61.4684069 10.2835009)",,,
247915161,False,Penitence Street,tertiary,False,95.528,"LINESTRING (-61.4653742 10.2815669, -61.4653717 10.282426)",,,
140418513,True,High Street,secondary,False,98.25500000000001,"LINESTRING (-61.4653742 10.2815669, -61.4648065 10.2814106, -61.4646679 10.2813641, -61.4645232 10.2812922)",,,
173383108,True,High Street,secondary,False,21.885,"LINESTRING (-61.466744 10.2820334, -61.4669389 10.2820777)",,,
140418513,True,High Street,secondary,False,159.787,"LINESTRING (-61.466744 10.2820334, -61.4665975 10.2820125, -61.4664695 10.281987, -61.4663525 10.2819692, -61.4662174 10.2819376, -61.4660906 10.2818944, -61.4659716 10.28183, -61.4655935 10.2816589, -61.4653742 10.2815669)",,,
202177307,True,Independence Avenue,primary,False,191.397,"LINESTRING (-61.466744 10.2820334, -61.4667569 10.2819428, -61.4668205 10.2815638, -61.4668178 10.2813995, -61.4668075 10.2812713, -61.4667705 10.2808094, -61.4667543 10.2806895, -61.4667048 10.2803243)",2,,
391075716,True,Hollis Street,tertiary,False,56.326,"LINESTRING (-61.4667179 10.2825393, -61.4667424 10.2820636, -61.466744 10.2820334)",1,,
98503359,True,St. James Street,tertiary,False,88.236,"LINESTRING (-61.4621323 10.2820907, -61.4629316 10.2821963)",,,
787557371,False,Pointe-a-Pierre Road,primary,False,119.83200000000001,"LINESTRING (-61.4621323 10.2820907, -61.4619423 10.2823656, -61.461838 10.2824939, -61.4617523 10.2826465, -61.4616342 10.282782, -61.4614612 10.2829338)",2,,
787557371,False,Pointe-a-Pierre Road,primary,True,67.213,"LINESTRING (-61.4621323 10.2820907, -61.4624451 10.2817271, -61.4625229 10.2816244)",2,,
111601732,False,Keate Street,secondary,False,66.681,"LINESTRING (-61.4655692 10.2772899, -61.4649732 10.2771646)",,,
111601732,False,Keate Street,secondary,True,63.642,"LINESTRING (-61.4655692 10.2772899, -61.4661267 10.2774532)",,,
437693762,True,Harris Street,tertiary,False,195.943,"LINESTRING (-61.4655692 10.2772899, -61.4654161 10.2790456)",,,
98503371,False,Panco Lane,residential,True,27.703,"LINESTRING (-61.4611329 10.2846927, -61.4613859 10.2847028)",,,
98503376,True,Harris Promenade,tertiary,False,2.016,"LINESTRING (-61.4667593 10.2800358, -61.4667409 10.2800348)",,,
140416238,True,Independence Avenue,primary,False,265.30600000000004,"LINESTRING (-61.4667593 10.2800358, -61.4668497 10.2797209, -61.4669744 10.2792537, -61.4670174 10.2790558, -61.4670603 10.2788143, -61.4671837 10.2776927)",2,50,yes
98503352,False,,residential,False,113.709,"LINESTRING (-61.461723 10.2815401, -61.4617906 10.2814286, -61.4619191 10.2812168, -61.4620922 10.2810664, -61.4624656 10.2808652)",,,
173383111,True,Harris Promenade,tertiary,False,143.375,"LINESTRING (-61.4653977 10.2802324, -61.4658546 10.2802646, -61.466121 10.2802833, -61.4667048 10.2803243)",,,
437693766,True,Penitence Street,tertiary,False,148.418,"LINESTRING (-61.4653977 10.2802324, -61.465395 10.28063, -61.4653941 10.2807583, -61.4653742 10.2815669)",,,
171000608,True,Harris Street,tertiary,False,69.141,"LINESTRING (-61.4654111 10.2793389, -61.4654091 10.2799607)",,,
98503370,False,Lord Street,tertiary,False,162.089,"LINESTRING (-61.4654111 10.2793389, -61.4645148 10.2792924, -61.4639326 10.2792482)",,,
437693763,False,King Street,tertiary,False,66.489,"LINESTRING (-61.4682764 10.2840849, -61.4684069 10.2835009)",,,
169976483,True,Johnstone Street,tertiary,False,93.094,"LINESTRING (-61.4618094 10.2784419, -61.4626507 10.2785671)",,,
146028412,True,Carib Street,tertiary,False,176.23999999999998,"LINESTRING (-61.4618094 10.2784419, -61.4610184 10.2784111, -61.46062 10.2783956, -61.4602006 10.278366)",,,
391031549,False,Coffee Street,secondary,False,79.119,"LINESTRING (-61.4618094 10.2784419, -61.4617004 10.2786135, -61.4616524 10.2786969, -61.4616154 10.2788114, -61.4616288 10.2788911, -61.4616719 10.2789734, -61.4617483 10.2790667)",,,
434000357,False,Saint Vincent Street,tertiary,False,167.669,"LINESTRING (-61.4614148 10.2841375, -61.4629468 10.284099)",,,
457283877,False,Chisholm Street,tertiary,False,62.938,"LINESTRING (-61.4614148 10.2841375, -61.4613859 10.2847028)",,,
457283877,False,Chisholm Street,tertiary,True,89.486,"LINESTRING (-61.4614148 10.2841375, -61.4614249 10.2833328)",,,
787557371,False,Pointe-a-Pierre Road,primary,False,52.986000000000004,"LINESTRING (-61.4614612 10.2829338, -61.4612254 10.2831064, -61.4610892 10.2832373)",2,,
787557371,False,Pointe-a-Pierre Road,primary,True,119.83200000000002,"LINESTRING (-61.4614612 10.2829338, -61.4616342 10.282782, -61.4617523 10.2826465, -61.461838 10.2824939, -61.4619423 10.2823656, -61.4621323 10.2820907)",2,,
346019478,True,Coffee Street,secondary,False,145.906,"LINESTRING (-61.4626259 10.2800052, -61.4625921 10.2799284, -61.4625423 10.2798412, -61.4624848 10.2797381, -61.4624451 10.2796874, -61.4623809 10.2796292, -61.4623142 10.2795851, -61.4622603 10.2795586, -61.4621899 10.2795322, -61.4621249 10.2794985, -61.4620524 10.2794529, -61.4619884 10.2793992, -61.4619127 10.2793109, -61.4618278 10.279197, -61.4617483 10.2790667)",,,
437693764,True,,tertiary,False,24.429000000000002,"LINESTRING (-61.4626259 10.2800052, -61.4626274 10.27982, -61.4626249 10.2797856)",,,
