osmid,lanes,name,highway,oneway,reversed,length,ref,geometry,bridge,access
175266167,,,residential,False,True,58.354,,"LINESTRING (107.5408651 -6.8746112, 107.5408074 -6.8746359, 107.5406476 -6.8746735, 107.5403483 -6.8747098)",,
369620412,2,Jalan Gandawijaya,secondary,True,False,92.973,3,"LINESTRING (107.5415376 -6.8743705, 107.5419486 -6.8736407)",,
175266161,2,Jalan Asem Timur,living_street,False,False,194.88400000000001,,"LINESTRING (107.5415376 -6.8743705, 107.5419675 -6.8745933, 107.5422155 -6.8747219, 107.5431153 -6.8751564)",,
184252438,2,Jalan Kolonel Masturi,secondary,False,False,7.193,247,"LINESTRING (107.5414727 -6.872237, 107.5414879 -6.8721741)",,
177527093,2,Jalan Dra Haji Djulaeha Karmita,tertiary,False,False,75.327,,"LINESTRING (107.5414727 -6.872237, 107.5420238 -6.8725387, 107.5420486 -6.872546, 107.5420624 -6.872547, 107.5420755 -6.8725448)",,
184252438,2,Jalan Kolonel Masturi,secondary,False,True,89.45100000000001,247,"LINESTRING (107.5414727 -6.872237, 107.5412821 -6.8728416, 107.5412215 -6.8730016)",,
177527093,2,Jalan Dra Haji Djulaeha Karmita,tertiary,False,True,75.327,,"LINESTRING (107.5420755 -6.8725448, 107.5420624 -6.872547, 107.5420486 -6.872546, 107.5420238 -6.8725387, 107.5414727 -6.872237)",,
574285371,,Jalan Kaum,residential,False,False,94.54,,"LINESTRING (107.5420755 -6.8725448, 107.5424356 -6.8727831, 107.5427392 -6.8729738, 107.5427925 -6.8730096)",,
"[1111186848, 177527094]","['1', '2']","['Jalan Dra. Haji Djulaeha Karmita', 'Jalan Dra Haji Djulaeha Karmita']",tertiary,False,False,145.09799999999998,,"LINESTRING (107.5420755 -6.8725448, 107.5420895 -6.8725371, 107.5421036 -6.8725261, 107.5421147 -6.8725114, 107.5421912 -6.8723857, 107.5425005 -6.8718777, 107.5428026 -6.8714623)",,
177527091,,,residential,False,False,154.295,,"LINESTRING (107.5433722 -6.8721148, 107.5433644 -6.8721027, 107.543362 -6.8720964, 107.5433602 -6.8720889, 107.5433838 -6.8713883, 107.5433778 -6.8708512, 107.54337 -6.8708121, 107.5433646 -6.8707947, 107.5433554 -6.8707853, 107.5433104 -6.870764)",,
177527095,,Jalan Alun-Alun Timur,residential,True,False,118.30199999999999,,"LINESTRING (107.5433722 -6.8721148, 107.5431963 -6.8723861, 107.5428096 -6.8729824, 107.5427925 -6.8730096)",,
289516675,,,residential,False,False,69.888,,"LINESTRING (107.5433722 -6.8721148, 107.5435927 -6.8722258, 107.5439372 -6.8723983)",,
278473460,2,Jalan Encep Kartawiria,tertiary,False,False,51.242,,"LINESTRING (107.5439281 -6.8698592, 107.544098 -6.8695938, 107.5441796 -6.8694719)",,
385674941,2,Jalan Dra Haji Djulaeha Karmita,tertiary,False,True,60.946999999999996,,"LINESTRING (107.5439281 -6.8698592, 107.5438673 -6.8699543, 107.543632 -6.8703218)",,
575404686,,,unclassified,False,False,149.08800000000002,,"LINESTRING (107.5439281 -6.8698592, 107.5438118 -6.8697882, 107.5435782 -6.8696456, 107.5432561 -6.8694486, 107.5430109 -6.8693205, 107.542767 -6.8691754)",,
909490720,2,Jalan M. K. Wiganda Sasmita,tertiary,False,False,110.189,,"LINESTRING (107.5439281 -6.8698592, 107.5439888 -6.8699104, 107.5442782 -6.8701659, 107.5443277 -6.8702181, 107.5443497 -6.87025, 107.5443719 -6.8702901, 107.5444249 -6.8704451, 107.5444783 -6.8706458)",,
763012184,2,Jalan Kolonel Masturi,secondary,False,True,6.231,247,"LINESTRING (107.5412215 -6.8730016, 107.5411979 -6.8730525)",,
184252438,2,Jalan Kolonel Masturi,secondary,False,False,89.45100000000001,247,"LINESTRING (107.5412215 -6.8730016, 107.5412821 -6.8728416, 107.5414727 -6.872237)",,
"[131755636, 1037096381]",2,Jalan Raya Cimahi,trunk,True,False,149.491,11,"LINESTRING (107.5412215 -6.8730016, 107.541357 -6.8730827, 107.541619 -6.8732394, 107.5423764 -6.8737035)",,
131755636,2,Jalan Raya Cimahi,trunk,True,False,146.96800000000002,11,"LINESTRING (107.5423764 -6.8737035, 107.5428429 -6.8739782, 107.543171 -6.8741715, 107.5435214 -6.8743778)",,
1110129708,,Jalan Raden Embang Artawidjaja,residential,True,False,292.63,,"LINESTRING (107.545096 -6.8774617, 107.544755 -6.8772264, 107.5443943 -6.877022, 107.5443697 -6.8770027, 107.544366 -6.8769882, 107.5443688 -6.8769715, 107.544802 -6.8760716, 107.5451296 -6.8753995)",,
339618937,4,Jalan Raya Cimahi,trunk,True,False,45.436,11,"LINESTRING (107.5451296 -6.8753995, 107.5454809 -6.8756124)",,
177527095,,Jalan Alun-Alun Timur,residential,True,False,89.798,,"LINESTRING (107.5427925 -6.8730096, 107.5424641 -6.8735548, 107.5423764 -6.8737035)",,
289515858,,,residential,False,False,148.322,,"LINESTRING (107.5427925 -6.8730096, 107.543203 -6.8732632, 107.5439333 -6.8737142)",,
574285371,,Jalan Kaum,residential,False,True,94.53999999999999,,"LINESTRING (107.5427925 -6.8730096, 107.5427392 -6.8729738, 107.5424356 -6.8727831, 107.5420755 -6.8725448)",,
289516679,2,Jalan M. K. Wiganda Sasmita,tertiary,True,False,86.675,,"LINESTRING (107.5439333 -6.8737142, 107.5435214 -6.8743778)",,
289515858,,,residential,False,True,148.322,,"LINESTRING (107.5439333 -6.8737142, 107.543203 -6.8732632, 107.5427925 -6.8730096)",,
1111186847,2,Jalan Dra. Haji Djulaeha Karmita,tertiary,False,True,60.648,,"LINESTRING (107.543632 -6.8703218, 107.5433104 -6.870764)",,
289516674,,Jalan Pacinan,residential,False,False,245.654,,"LINESTRING (107.543632 -6.8703218, 107.5437553 -6.8704208, 107.5438437 -6.8705174, 107.5438854 -6.8705795, 107.5439135 -6.8706399, 107.5439333 -6.8706815, 107.5439523 -6.8707425, 107.5439739 -6.8709309, 107.5439996 -6.871207, 107.5440157 -6.8714043, 107.5440154 -6.8715693, 107.5440114 -6.8719622, 107.5440081 -6.8720208, 107.543974 -6.8723324, 107.5439372 -6.8723983)",,
381645176,,,residential,False,True,173.362,,"LINESTRING (107.543632 -6.8703218, 107.5434835 -6.8702231, 107.5432953 -6.8700979, 107.543196 -6.8700313, 107.5429757 -6.8698921, 107.5427569 -6.869756, 107.5425582 -6.8696441, 107.5424935 -6.8696077, 107.5423872 -6.8695562, 107.5422882 -6.8695219)",,
385674941,2,Jalan Dra Haji Djulaeha Karmita,tertiary,False,False,60.946999999999996,,"LINESTRING (107.543632 -6.8703218, 107.5438673 -6.8699543, 107.5439281 -6.8698592)",,
289516675,,,residential,False,False,63.553,,"LINESTRING (107.5439372 -6.8723983, 107.5444631 -6.8726308)",,
289516674,,Jalan Pacinan,residential,False,True,245.654,,"LINESTRING (107.5439372 -6.8723983, 107.543974 -6.8723324, 107.5440081 -6.8720208, 107.5440114 -6.8719622, 107.5440154 -6.8715693, 107.5440157 -6.8714043, 107.5439996 -6.871207, 107.5439739 -6.8709309, 107.5439523 -6.8707425, 107.5439333 -6.8706815, 107.5439135 -6.8706399, 107.5438854 -6.8705795, 107.5438437 -6.8705174, 107.5437553 -6.8704208, 107.543632 -6.8703218)",,
289516675,,,residential,False,True,69.888,,"LINESTRING (107.5439372 -6.8723983, 107.5435927 -6.8722258, 107.5433722 -6.8721148)",,
289516675,,,residential,False,True,63.553,,"LINESTRING (107.5444631 -6.8726308, 107.5439372 -6.8723983)",,
289516679,2,Jalan M. K. Wiganda Sasmita,tertiary,True,False,134.757,,"LINESTRING (107.5444631 -6.8726308, 107.5444363 -6.8727513, 107.5443963 -6.8728824, 107.5443363 -6.8730225, 107.5442618 -6.8731588, 107.5440579 -6.8735153, 107.5439333 -6.8737142)",,
774875346,2,Jalan Raya Cimahi,trunk,True,False,60.20099999999999,11,"LINESTRING (107.5435214 -6.8743778, 107.5438725 -6.8745904, 107.5438997 -6.874607, 107.5439581 -6.8746902)",,
289516679,2,Jalan M. K. Wiganda Sasmita,tertiary,True,False,132.528,,"LINESTRING (107.5446463 -6.8714574, 107.5446511 -6.8716065, 107.5446323 -6.8718287, 107.5445908 -6.8720646, 107.544485 -6.8725336, 107.5444631 -6.8726308)",,
909490720,2,Jalan M. K. Wiganda Sasmita,tertiary,False,True,92.208,,"LINESTRING (107.5446463 -6.8714574, 107.5446135 -6.8712231, 107.5444783 -6.8706458)",,
1106811305,2,Jalan Terusan,tertiary,False,False,210.24399999999997,,"LINESTRING (107.5446463 -6.8714574, 107.5450001 -6.8714313, 107.545085 -6.8714317, 107.5451605 -6.871454, 107.5452234 -6.8714858, 107.5458306 -6.8718099, 107.5460212 -6.8719236, 107.5461918 -6.8720378, 107.5463478 -6.8721587)",,
306170408,,,residential,True,False,1.824,,"LINESTRING (107.5402079 -6.8687829, 107.5402237 -6.8687877)",,
306170408,,,residential,True,False,5.465,,"LINESTRING (107.5402237 -6.8687877, 107.5402364 -6.8687981, 107.5402442 -6.8688126, 107.5402457 -6.8688289)",,
306170408,,,residential,True,False,7.289,,"LINESTRING (107.5401615 -6.8688204, 107.5401664 -6.8688047, 107.5401769 -6.8687921, 107.5401915 -6.8687844, 107.5402079 -6.8687829)",,
306170408,,,residential,True,False,5.471,,"LINESTRING (107.5402457 -6.8688289, 107.5402409 -6.8688446, 107.5402304 -6.8688573, 107.5402158 -6.8688649)",,
306170408,,,residential,True,False,3.6550000000000002,,"LINESTRING (107.5401708 -6.8688513, 107.5401631 -6.8688368, 107.5401615 -6.8688204)",,
306171681,,,residential,False,False,94.91999999999999,,"LINESTRING (107.5401708 -6.8688513, 107.5401121 -6.8688974, 107.5398124 -6.8691258, 107.539769 -6.8691705, 107.5395666 -6.8694474)",,
306170408,,,residential,True,False,5.468999999999999,,"LINESTRING (107.5402158 -6.8688649, 107.5401994 -6.8688665, 107.5401836 -6.8688617, 107.5401708 -6.8688513)",,
306170428,,Jalan Kotamas XII,residential,False,True,32.2,,"LINESTRING (107.5402158 -6.8688649, 107.5402473 -6.8689372, 107.5403205 -6.8690462, 107.5403596 -6.8690926, 107.5403753 -6.869104)",,
306170407,,Jalan Kotamas Indah,residential,False,True,219.185,,"LINESTRING (107.5408206 -6.8690004, 107.5409938 -6.8691459, 107.5411663 -6.8692948, 107.5411937 -6.8693284, 107.5412046 -6.8693574, 107.541205 -6.8693828, 107.5412013 -6.8693974, 107.5410873 -6.8695873, 107.540873 -6.8698642, 107.5406414 -6.8701267, 107.5402455 -6.870411)",,
306170428,,Jalan Kotamas XII,residential,False,False,57.619,,"LINESTRING (107.5408206 -6.8690004, 107.5405994 -6.869159, 107.5405545 -6.8691786, 107.5405057 -6.8691773, 107.5404471 -6.8691557, 107.5403753 -6.869104)",,
306170407,,Jalan Kotamas Indah,residential,False,True,23.509,,"LINESTRING (107.5402455 -6.870411, 107.5400566 -6.8705086)",,
306170407,,Jalan Kotamas Indah,residential,False,False,219.18499999999997,,"LINESTRING (107.5402455 -6.870411, 107.5406414 -6.8701267, 107.540873 -6.8698642, 107.5410873 -6.8695873, 107.5412013 -6.8693974, 107.541205 -6.8693828, 107.5412046 -6.8693574, 107.5411937 -6.8693284, 107.5411663 -6.8692948, 107.5409938 -6.8691459, 107.5408206 -6.8690004)",,
"[306171673, 575417311]",,,residential,False,"[False, True]",44.188,,"LINESTRING (107.5402455 -6.870411, 107.5403211 -6.8705172, 107.5403482 -6.8705657, 107.5403962 -6.8706682, 107.5404184 -6.8707067, 107.5404505 -6.8707509)",,
701214578,2,Jalan Nasional Amir Machmud,trunk,False,False,30.19,11,"LINESTRING (107.538881 -6.871595, 107.5391134 -6.8717381)",,
701214578,2,Jalan Nasional Amir Machmud,trunk,False,True,92.598,11,"LINESTRING (107.538881 -6.871595, 107.5383816 -6.8713181, 107.5382103 -6.8712215, 107.5381494 -6.8711877)",,
"[1175228861, 306170407]",,Jalan Kotamas Indah,residential,False,False,184.185,,"LINESTRING (107.538881 -6.871595, 107.5389307 -6.871483, 107.5389433 -6.8714542, 107.5389567 -6.8714296, 107.5390292 -6.871262, 107.5390873 -6.8711514, 107.5391351 -6.8710916, 107.5393717 -6.8708788, 107.5400566 -6.8705086)",,
306171678,,Jalan Kotamas Asri,residential,False,True,36.558,,"LINESTRING (107.5396964 -6.8699807, 107.5399104 -6.8702316)",,
306171678,,Jalan Kotamas Asri,residential,False,False,36.558,,"LINESTRING (107.5399104 -6.8702316, 107.5396964 -6.8699807)",,
306171678,,Jalan Kotamas Asri,residential,False,True,34.774,,"LINESTRING (107.5399104 -6.8702316, 107.5400566 -6.8705086)",,
701214560,,,living_street,False,True,26.078,,"LINESTRING (107.5399104 -6.8702316, 107.540097 -6.8700878)",,
306170407,,Jalan Kotamas Indah,residential,False,False,23.509,,"LINESTRING (107.5400566 -6.8705086, 107.5402455 -6.870411)",,
306171678,,Jalan Kotamas Asri,residential,False,False,34.774,,"LINESTRING (107.5400566 -6.8705086, 107.5399104 -6.8702316)",,
"[1175228861, 306170407]",,Jalan Kotamas Indah,residential,False,True,184.18500000000006,,"LINESTRING (107.5400566 -6.8705086, 107.5393717 -6.8708788, 107.5391351 -6.8710916, 107.5390873 -6.8711514, 107.5390292 -6.871262, 107.5389567 -6.8714296, 107.5389433 -6.8714542, 107.5389307 -6.871483, 107.538881 -6.871595)",,
575404571,,,residential,False,True,23.607,,"LINESTRING (107.5404505 -6.8707509, 107.5402831 -6.870883)",,
575404571,,,residential,False,False,86.00099999999999,,"LINESTRING (107.5404505 -6.8707509, 107.5405634 -6.8706201, 107.5407303 -6.8704396, 107.5408121 -6.8703344, 107.540849 -6.8702546, 107.5409228 -6.8701407)",,
"[306171673, 575417311]",,,residential,False,"[False, True]",44.188,,"LINESTRING (107.5404505 -6.8707509, 107.5404184 -6.8707067, 107.5403962 -6.8706682, 107.5403482 -6.8705657, 107.5403211 -6.8705172, 107.5402455 -6.870411)",,
1106811305,2,Jalan Terusan,tertiary,False,False,28.546,,"LINESTRING (107.5465778 -6.8723314, 107.546784 -6.8724863)",,
1106811305,2,Jalan Terusan,tertiary,False,True,31.835,,"LINESTRING (107.5465778 -6.8723314, 107.5463974 -6.872196, 107.5463478 -6.8721587)",,
184252438,2,Jalan Kolonel Masturi,secondary,False,True,72.42,247,"LINESTRING (107.5422882 -6.8695219, 107.5422089 -6.8697739, 107.5420808 -6.8701397)",,
381645176,,,residential,False,False,173.36200000000002,,"LINESTRING (107.5422882 -6.8695219, 107.5423872 -6.8695562, 107.5424935 -6.8696077, 107.5425582 -6.8696441, 107.5427569 -6.869756, 107.5429757 -6.8698921, 107.543196 -6.8700313, 107.5432953 -6.8700979, 107.5434835 -6.8702231, 107.543632 -6.8703218)",,
385674923,2,Jalan Kolonel Masturi,secondary,False,False,84.34700000000001,247,"LINESTRING (107.5422882 -6.8695219, 107.5423091 -6.8694652, 107.5424478 -6.8690062, 107.5425085 -6.8687957)",,
447131653,2,Jalan Raya Cimahi,trunk,True,False,192.983,11,"LINESTRING (107.5419486 -6.8736407, 107.5419987 -6.8736131, 107.5420327 -6.8736033, 107.5420682 -6.873601, 107.542095 -6.8736067, 107.542119 -6.8736172, 107.542406 -6.8737956, 107.5424279 -6.8738082, 107.5434588 -6.8744224)",,
"[554215790, 447131654]",2,Jalan Nasional Amir Machmud,trunk,True,False,111.082,11,"LINESTRING (107.5419486 -6.8736407, 107.5419535 -6.8735919, 107.5419512 -6.8735591, 107.5419417 -6.8735234, 107.5419214 -6.873491, 107.5418832 -6.8734607, 107.5416146 -6.8733007, 107.5411979 -6.8730525)",,
339618937,4,Jalan Raya Cimahi,trunk,True,False,105.14500000000001,11,"LINESTRING (107.5439581 -6.8746902, 107.5440471 -6.8747433, 107.5441415 -6.8748005, 107.5443677 -6.8749376, 107.544421 -6.8749667, 107.5446406 -6.875103, 107.5447713 -6.8751823)",,
1035987690,3,Jalan Gatot Subroto,secondary,True,False,20.992,170,"LINESTRING (107.5459671 -6.8762377, 107.5458574 -6.8763919)",,
553202373,2,Jalan Sisingamangaraja,tertiary,False,True,43.402,,"LINESTRING (107.5382255 -6.877207, 107.5378753 -6.8770296)",,
"[552297813, 553202373, 561400535]",2,Jalan Sisingamangaraja,tertiary,False,False,44.253,,"LINESTRING (107.5382255 -6.877207, 107.5382394 -6.877213, 107.5382941 -6.8772397, 107.5385903 -6.8773719)",yes,
1035993173,,,residential,False,True,49.829,,"LINESTRING (107.5382255 -6.877207, 107.5382587 -6.8771443, 107.5384394 -6.8768124)",,
552297813,2,Jalan Sisingamangaraja,tertiary,False,True,19.13,,"LINESTRING (107.5387485 -6.8774421, 107.5385903 -6.8773719)",,
546221451,,,living_street,False,False,53.899,,"LINESTRING (107.5387485 -6.8774421, 107.5387609 -6.8774026, 107.5387723 -6.8773766, 107.5387944 -6.877294, 107.5388568 -6.8771479, 107.5388829 -6.8770783, 107.5389131 -6.8769865)",,
546221452,,,residential,False,False,38.315,,"LINESTRING (107.5389858 -6.8767454, 107.539085 -6.8764152)",,
546221451,,,living_street,False,True,28.118000000000002,,"LINESTRING (107.5389858 -6.8767454, 107.5389862 -6.8767681, 107.5389755 -6.8768027, 107.538952 -6.8768686, 107.5389131 -6.8769865)",,
573905053,,Gang Balong,living_street,False,False,126.82299999999998,,"LINESTRING (107.5389858 -6.8767454, 107.539018 -6.8767514, 107.5393543 -6.8767961, 107.5393812 -6.8767894, 107.5394087 -6.8767741, 107.5394234 -6.8766157, 107.5394315 -6.876597, 107.5394448 -6.876589, 107.5396299 -6.8765398, 107.5399089 -6.8764812, 107.5399292 -6.8764762, 107.5399468 -6.8764739, 107.5399525 -6.8764746)",,
"[561400528, 1183591778, 686872544]",,,residential,False,"[False, True]",51.812000000000005,,"LINESTRING (107.5389858 -6.8767454, 107.5387871 -6.8766796, 107.5385908 -6.876612, 107.5385598 -6.8765995, 107.538543 -6.8765915)",yes,
1035993173,,,residential,False,False,27.095,,"LINESTRING (107.538543 -6.8765915, 107.5384394 -6.8768124)",,
"[686872544, 1183591778, 561400528]",,,residential,False,"[False, True]",51.812,,"LINESTRING (107.538543 -6.8765915, 107.5385598 -6.8765995, 107.5385908 -6.876612, 107.5387871 -6.8766796, 107.5389858 -6.8767454)",yes,
"[1035993173, 545984975]",,,residential,False,True,80.883,,"LINESTRING (107.538543 -6.8765915, 107.5386597 -6.8763565, 107.5387375 -6.8761887, 107.5387886 -6.8760992, 107.5388707 -6.8759412)",,
545984975,,,residential,False,False,51.449,,"LINESTRING (107.5390563 -6.8755181, 107.5389815 -6.8757296, 107.5389025 -6.8758755, 107.5388707 -6.8759412)",,
"[561400536, 561400530, 545984975]",,Jalan Textil,residential,False,True,18.17,,"LINESTRING (107.5390563 -6.8755181, 107.5390906 -6.8754404, 107.5391011 -6.8754189, 107.5391134 -6.8753656)",yes,
"[686872545, 546221452, 561400532]",,,residential,False,"[False, True]",48.632,,"LINESTRING (107.5390563 -6.8755181, 107.539065 -6.8755218, 107.5390883 -6.8755308, 107.5393443 -6.8756154, 107.5393512 -6.8756204, 107.5393559 -6.8756306, 107.5393202 -6.8757406)",yes,
1110129704,,,residential,False,False,1.936,,"LINESTRING (107.5438982 -6.8771827, 107.543915 -6.8771877)",,
339798655,1,Jalan Lurah,secondary,True,False,159.25300000000004,,"LINESTRING (107.5438982 -6.8771827, 107.5438997 -6.8771656, 107.5438979 -6.8771463, 107.5438923 -6.8771339, 107.5438859 -6.8771203, 107.5438698 -6.8771056, 107.5435995 -6.876939, 107.5435789 -6.8769168, 107.5435671 -6.8768932, 107.5435588 -6.8768656, 107.5435579 -6.8768348, 107.5435643 -6.8768082, 107.5436671 -6.8765683, 107.5437522 -6.8763756, 107.5437587 -6.8763254, 107.5437483 -6.8762906, 107.5437291 -6.8762583, 107.5436915 -6.8762275, 107.5435937 -6.8761731, 107.5435647 -6.8761543, 107.5435413 -6.876137, 107.5434905 -6.8760923)",,
575417339,,,residential,False,False,40.155,,"LINESTRING (107.5403483 -6.8747098, 107.5404593 -6.8743659)",,
175266167,,,residential,False,False,58.354,,"LINESTRING (107.5403483 -6.8747098, 107.5406476 -6.8746735, 107.5408074 -6.8746359, 107.5408651 -6.8746112)",,
175266167,,,residential,False,True,97.303,,"LINESTRING (107.5403483 -6.8747098, 107.5401228 -6.8747503, 107.5398627 -6.8747812, 107.5396862 -6.8748055, 107.539591 -6.8748209, 107.5395178 -6.874824, 107.5394755 -6.8748213)",,
554215797,4,Jalan Nasional Amir Machmud,trunk,False,True,57.649,11,"LINESTRING (107.540747 -6.8727452, 107.5406997 -6.8727172, 107.5403649 -6.8725096, 107.5403035 -6.8724715)",,
"[554215792, 339694300, 939226085, 575417406]",2,Jalan Nasional Amir Machmud,trunk,True,False,60.201,11,"LINESTRING (107.540747 -6.8727452, 107.5408249 -6.872758, 107.5408995 -6.8728035, 107.5410215 -6.8728785, 107.5411233 -6.8729412, 107.5412215 -6.8730016)",yes,
385643875,,,residential,False,True,117.03299999999999,,"LINESTRING (107.5404188 -6.8734283, 107.5405974 -6.8734952, 107.5409737 -6.8736582, 107.5410137 -6.8736932, 107.5410294 -6.8737241, 107.5410382 -6.8737915, 107.5410331 -6.8738661, 107.540986 -6.8740863)",,
554215788,,,residential,False,False,23.031,,"LINESTRING (107.5404188 -6.8734283, 107.5403299 -6.8733888, 107.5402281 -6.8733443)",,
"[910699641, 575417379, 912598079]",,"['Kebon Kalapa', 'Kebon Cau V']",residential,False,"[False, True]",195.23900000000003,,"LINESTRING (107.5404188 -6.8734283, 107.5403424 -6.8735536, 107.5402483 -6.8736444, 107.5401766 -6.873759, 107.5400913 -6.8739807, 107.5400739 -6.8740599, 107.5398089 -6.874477, 107.5398045 -6.8744809, 107.5397971 -6.8744805, 107.539713 -6.874461, 107.5397039 -6.8744633, 107.5396955 -6.87447, 107.5394755 -6.8748213)",,no
573805695,,,residential,False,True,37.274,,"LINESTRING (107.5450104 -6.8770018, 107.5452953 -6.8771817)",,
573805695,,,residential,False,False,37.274,,"LINESTRING (107.5452953 -6.8771817, 107.5450104 -6.8770018)",,
573805724,,,residential,False,False,79.42,,"LINESTRING (107.5452953 -6.8771817, 107.5453506 -6.8772133, 107.5457187 -6.8774248, 107.5458051 -6.8774769, 107.5458503 -6.8775013, 107.5458855 -6.8775231, 107.545918 -6.8775391)",,
1035987690,3,Jalan Gatot Subroto,secondary,True,False,38.125,170,"LINESTRING (107.5452953 -6.8771817, 107.5452477 -6.8772471, 107.5451738 -6.8773525, 107.545096 -6.8774617)",,
573805716,,,residential,False,True,30.333000000000002,,"LINESTRING (107.5462576 -6.8770924, 107.5462012 -6.8771567, 107.5461894 -6.8771635, 107.546176 -6.8771617, 107.5460436 -6.8770695)",,
573805716,,,residential,False,False,30.333,,"LINESTRING (107.5460436 -6.8770695, 107.546176 -6.8771617, 107.5461894 -6.8771635, 107.5462012 -6.8771567, 107.5462576 -6.8770924)",,
573805717,,,residential,False,False,57.912000000000006,,"LINESTRING (107.5460436 -6.8770695, 107.5460672 -6.8770227, 107.5460971 -6.87698, 107.5461738 -6.8769023, 107.5464012 -6.8767988, 107.5464589 -6.8767834)",,
573805717,,,residential,False,True,54.462999999999994,,"LINESTRING (107.5460436 -6.8770695, 107.5460109 -6.877123, 107.5459985 -6.8771509, 107.5459922 -6.8772036, 107.5459654 -6.8773485, 107.545918 -6.8775391)",,
573805717,,,residential,False,True,57.912000000000006,,"LINESTRING (107.5464589 -6.8767834, 107.5464012 -6.8767988, 107.5461738 -6.8769023, 107.5460971 -6.87698, 107.5460672 -6.8770227, 107.5460436 -6.8770695)",,
573805717,,,residential,False,False,54.462999999999994,,"LINESTRING (107.545918 -6.8775391, 107.5459654 -6.8773485, 107.5459922 -6.8772036, 107.5459985 -6.8771509, 107.5460109 -6.877123, 107.5460436 -6.8770695)",,
573805724,,,residential,False,True,79.42,,"LINESTRING (107.545918 -6.8775391, 107.5458855 -6.8775231, 107.5458503 -6.8775013, 107.5458051 -6.8774769, 107.5457187 -6.8774248, 107.5453506 -6.8772133, 107.5452953 -6.8771817)",,
