osmid,oneway,highway,reversed,length,geometry,bridge
625690212,False,trunk,False,70.078,"LINESTRING (100.778879 -0.6850727, 100.7788338 -0.6850494, 100.7787936 -0.6850426, 100.7787571 -0.6850379, 100.7787077 -0.6850641, 100.7786822 -0.6851124, 100.7786916 -0.6851647, 100.7787077 -0.6852425, 100.7787158 -0.6852974, 100.7787023 -0.6853337, 100.7786635 -0.6853766, 100.7785889 -0.6854528)",
625690241,False,residential,False,125.385,"LINESTRING (100.778879 -0.6850727, 100.7790095 -0.6850614, 100.7791354 -0.685073, 100.7792293 -0.6850445, 100.7793485 -0.6849379, 100.7794202 -0.6848002, 100.7795001 -0.6843997, 100.7794917 -0.6843519)",
625690212,False,trunk,True,24.975,"LINESTRING (100.7783913 -0.6855596, 100.7785889 -0.6854528)",
625690224,False,residential,True,21.444,"LINESTRING (100.7783913 -0.6855596, 100.7784697 -0.6853834)",
818440894,False,trunk,False,64.385,"LINESTRING (100.7783913 -0.6855596, 100.7783416 -0.6856153, 100.7782866 -0.6857185, 100.7782383 -0.6858392, 100.7782236 -0.6859505, 100.7782638 -0.68609)",
818440896,False,residential,True,81.088,"LINESTRING (100.7773017 -0.6814496, 100.7771141 -0.6807449)",
625690213,True,residential,False,279.33500000000004,"LINESTRING (100.7773017 -0.6814496, 100.7777458 -0.6814002, 100.7778189 -0.6814319, 100.7778868 -0.6816094, 100.7781953 -0.6833783)",
680466968,False,residential,True,194.91199999999998,"LINESTRING (100.7773017 -0.6814496, 100.7769671 -0.6815322, 100.7769457 -0.6815498, 100.7769426 -0.6815713, 100.7771495 -0.6819905, 100.777182 -0.6820753, 100.7771959 -0.6821409, 100.7772599 -0.6824929, 100.7772675 -0.6825067, 100.7772755 -0.6825141, 100.7772882 -0.6825208, 100.7773022 -0.6825216, 100.7776184 -0.682468)",
625690213,True,residential,False,27.494999999999997,"LINESTRING (100.7782725 -0.6841476, 100.7782987 -0.6843286, 100.7783057 -0.6843926)",
625690215,True,residential,False,14.886,"LINESTRING (100.7782725 -0.6841476, 100.7782457 -0.6841711, 100.7781987 -0.6841757, 100.7781483 -0.6841678)",
