osmid,oneway,lanes,name,highway,width,reversed,length,geometry,access,bridge
379903435,True,,Jalan Kramat Gantung,secondary,,False,172.186,"LINESTRING (112.7389852 -7.2483085, 112.7389145 -7.2488925, 112.7388863 -7.2490342, 112.7388341 -7.2492665, 112.7387262 -7.2495686, 112.7386785 -7.2497058, 112.73863 -7.2498072)",,
24563250,True,1,Jalan Karet,residential,3,False,81.2,"LINESTRING (112.7394074 -7.2424134, 112.7393489 -7.2423088, 112.73931 -7.2422037, 112.7392745 -7.2420833, 112.7392289 -7.241913, 112.7392108 -7.2417168)",,
24563844,True,1,Jalan Krembangan Barat,tertiary,3,False,34.131,"LINESTRING (112.7333746 -7.241906, 112.73344 -7.2418172, 112.7334873 -7.241751, 112.7335399 -7.2416476)",,
"[24907018, 1051185038]",True,,Jalan Stasiun Kota,secondary,,False,139.01500000000001,"LINESTRING (112.7401786 -7.2425038, 112.7402276 -7.2424813, 112.7402799 -7.242468, 112.7403769 -7.2424645, 112.7407694 -7.242472, 112.7410027 -7.2424773, 112.7414319 -7.242484)",,
254757809,True,,Jalan Bubutan,secondary,,False,19.914,"LINESTRING (112.7368542 -7.2471046, 112.7368961 -7.2469304)",,
"[853103280, 1120166229]",True,3,Jalan Tembaan,secondary,10,False,138.709,"LINESTRING (112.7368542 -7.2471046, 112.736569 -7.24704, 112.7361465 -7.2469459, 112.7356275 -7.2468303)",,
160223819,False,1,Jalan Tambak Bayan,residential,4,False,20.252,"LINESTRING (112.7410734 -7.2491301, 112.7412024 -7.2490005)",,
30411423,False,1,Jalan Tambak Bayan Tengah,residential,4,True,205.739,"LINESTRING (112.7410734 -7.2491301, 112.7405106 -7.2489274, 112.7402799 -7.2488226, 112.7402046 -7.2487884, 112.7399723 -7.2486967, 112.7399179 -7.2486777, 112.7398612 -7.2486573, 112.7393972 -7.2484396, 112.7393517 -7.2484227)",,
160223819,False,1,Jalan Tambak Bayan,residential,4,True,189.688,"LINESTRING (112.7410734 -7.2491301, 112.7409017 -7.2492943, 112.7407002 -7.2494822, 112.7404545 -7.2496655, 112.7402709 -7.2497643, 112.7401744 -7.2498056, 112.7400845 -7.2498388, 112.7399209 -7.2498894, 112.7398304 -7.2499213, 112.7397593 -7.2499557, 112.7396813 -7.249994, 112.7396345 -7.2500202)",,
156488688,False,1,Jalan Penghela,residential,3,True,191.97899999999998,"LINESTRING (112.7361588 -7.2490835, 112.7356556 -7.2489422, 112.7344815 -7.2486228)",,
254757803,True,,Jalan Bubutan,secondary,,False,71.58900000000001,"LINESTRING (112.7361588 -7.2490835, 112.7362186 -7.2488417, 112.7362499 -7.2487596, 112.7362738 -7.248704, 112.7363121 -7.2486423, 112.7364355 -7.2485184)",,
35601031,True,3,Jalan Tembaan,secondary,10,False,192.357,"LINESTRING (112.7385762 -7.2473716, 112.7384198 -7.2473455, 112.738262 -7.2473164, 112.7381017 -7.2472862, 112.7378167 -7.2472313, 112.7376189 -7.2471978, 112.7371233 -7.2471443, 112.7368542 -7.2471046)",,
1098230686,True,3,Jalan Pahlawan,secondary,10,False,32.256,"LINESTRING (112.7385762 -7.2473716, 112.7385662 -7.2474544, 112.7385207 -7.2476561)",,
254757805,True,3,Jalan Tembaan,secondary,10,False,190.103,"LINESTRING (112.7368961 -7.2469304, 112.737113 -7.2469692, 112.7372471 -7.2469895, 112.7372798 -7.2469943, 112.7374774 -7.2470228, 112.7376622 -7.247043, 112.7378194 -7.2470637, 112.7379875 -7.2470965, 112.7382568 -7.2471478, 112.738398 -7.2471679, 112.7385968 -7.2472031)",,
254757806,True,2,Jalan Bubutan,secondary,4,False,154.357,"LINESTRING (112.7368961 -7.2469304, 112.7369066 -7.2468842, 112.736964 -7.2466402, 112.7370811 -7.2460504, 112.7371267 -7.2458404, 112.7371462 -7.245767, 112.7371861 -7.2455726)",,
"[1120166230, 704061606]",True,3,Jalan Tembaan,secondary,10,False,290.811,"LINESTRING (112.7343109 -7.2464233, 112.7344465 -7.2464583, 112.7346409 -7.2465033, 112.7348351 -7.2465426, 112.7349807 -7.2465672, 112.7358174 -7.2467017, 112.7358645 -7.246712, 112.7360891 -7.246761, 112.7366308 -7.2468792, 112.7368961 -7.2469304)",,
455609437,True,1,Jalan Sulung,tertiary,4,False,79.96000000000001,"LINESTRING (112.7419845 -7.2476249, 112.742044 -7.2474622, 112.7420841 -7.2473611, 112.7422535 -7.2469573)",,
35927938,True,6,Jalan Kebon Rojo,secondary,12,False,61.870000000000005,"LINESTRING (112.7369668 -7.2438113, 112.7369155 -7.2437144, 112.7368806 -7.2436612, 112.7368233 -7.2436046, 112.7367626 -7.243576, 112.7366956 -7.2435591, 112.7366111 -7.2435587, 112.7365265 -7.2435654)",,
"[51792409, 290323985]",True,6,Jalan Kebon Rojo,secondary,12,False,102.70599999999999,"LINESTRING (112.7369668 -7.2438113, 112.7369742 -7.243635, 112.7369876 -7.2435765, 112.7370125 -7.2435353, 112.737048 -7.243502, 112.7371313 -7.2434568, 112.7374723 -7.2433926, 112.7376224 -7.2433611)",,
704033020,True,6,Jalan Indrapura,secondary,12,False,138.026,"LINESTRING (112.7360078 -7.2435226, 112.7358501 -7.2435121, 112.735614 -7.2434746, 112.7354044 -7.2434185, 112.7351092 -7.2433332, 112.7350475 -7.2433121, 112.7349219 -7.2432714, 112.7348016 -7.2432171)",,
368301916,True,2,Jalan Waspada,residential,3,False,103.866,"LINESTRING (112.7414435 -7.2415677, 112.7405046 -7.241497)",,
581434163,False,,,residential,,True,101.899,"LINESTRING (112.7414435 -7.2415677, 112.7414399 -7.2416767, 112.7414319 -7.242484)",,
368301916,True,2,Jalan Waspada,residential,3,False,38.412000000000006,"LINESTRING (112.7405046 -7.241497, 112.7403273 -7.241528, 112.7401658 -7.2415746)",,
93865197,True,2,Jalan Waspada,residential,3,False,49.7,"LINESTRING (112.7398567 -7.24238, 112.7394074 -7.2424134)",,
93865180,True,2,Jalan Waspada,residential,3,False,40.188,"LINESTRING (112.7398567 -7.24238, 112.7399974 -7.242386, 112.7400456 -7.2423953, 112.7400932 -7.2424179, 112.7401786 -7.2425038)",,
365023314,True,,,tertiary,,False,18.315,"LINESTRING (112.7337147 -7.2463095, 112.7338531 -7.2462185)",,
747530107,True,2,Jalan Raya Dupak,secondary,6,False,25.304000000000002,"LINESTRING (112.7337147 -7.2463095, 112.7335418 -7.2462475, 112.7334987 -7.2462329)",,
254757803,True,,Jalan Bubutan,secondary,,False,28.95,"LINESTRING (112.7366105 -7.2479817, 112.7366848 -7.247732)",,
1116065002,False,1,Jalan Kawatan V,residential,2,True,11.987,"LINESTRING (112.7366105 -7.2479817, 112.7367143 -7.2480136)",,
156488688,False,1,Jalan Penghela,residential,3,True,113.203,"LINESTRING (112.7344815 -7.2486228, 112.7334941 -7.2483453)",,
156488688,False,1,Jalan Penghela,residential,3,False,191.97899999999998,"LINESTRING (112.7344815 -7.2486228, 112.7356556 -7.2489422, 112.7361588 -7.2490835)",,
156488690,False,1,Jalan Pengenal,residential,4,False,168.823,"LINESTRING (112.7344815 -7.2486228, 112.7344024 -7.248919, 112.7342831 -7.2493305, 112.7342652 -7.2493943, 112.7340718 -7.2500856)",,
156488690,False,1,Jalan Pengenal,residential,4,True,168.823,"LINESTRING (112.7340718 -7.2500856, 112.7342652 -7.2493943, 112.7342831 -7.2493305, 112.7344024 -7.248919, 112.7344815 -7.2486228)",,
290323986,True,6,Jalan Kebon Rojo,secondary,12,False,91.327,"LINESTRING (112.7368184 -7.2433829, 112.7362199 -7.2434501, 112.736127 -7.2434695, 112.7360078 -7.2435226)",,
379903438,False,1,Jalan Johar,tertiary,4,False,251.59100000000004,"LINESTRING (112.738615 -7.245332, 112.7388628 -7.2453102, 112.7390252 -7.2453013, 112.7395216 -7.2453217, 112.7399062 -7.2453375, 112.7400408 -7.2453215, 112.7401704 -7.2453062, 112.7403016 -7.245297, 112.7403836 -7.2453022, 112.7407953 -7.2454273, 112.7408717 -7.2454389)",,
379903439,True,2,Jalan Pahlawan,secondary,12,False,57.41,"LINESTRING (112.738615 -7.245332, 112.7386499 -7.2455463, 112.7386552 -7.2456314, 112.7386549 -7.2456707, 112.7386418 -7.2457166, 112.7385684 -7.2458206)",,
379903438,False,1,Jalan Johar,tertiary,4,True,251.591,"LINESTRING (112.7408717 -7.2454389, 112.7407953 -7.2454273, 112.7403836 -7.2453022, 112.7403016 -7.245297, 112.7401704 -7.2453062, 112.7400408 -7.2453215, 112.7399062 -7.2453375, 112.7395216 -7.2453217, 112.7390252 -7.2453013, 112.7388628 -7.2453102, 112.738615 -7.245332)",,
824762292,False,1,Jalan Sulung Sekolahan,residential,3,True,134.133,"LINESTRING (112.7408717 -7.2454389, 112.7408628 -7.2461776, 112.7408591 -7.2464836, 112.7408571 -7.2466451)",,
1120180307,True,1,Jalan Johar,tertiary,4,False,30.423000000000002,"LINESTRING (112.7408717 -7.2454389, 112.740967 -7.2454246, 112.7411425 -7.2453876)",,
1120180307,True,1,Jalan Johar,tertiary,4,False,27.168,"LINESTRING (112.741484 -7.245299, 112.7417184 -7.245224)",,
160223794,False,1,Jalan Sulung Tengah,residential,3,False,39.013000000000005,"LINESTRING (112.741484 -7.245299, 112.7414967 -7.2453403, 112.7415272 -7.2454568, 112.7415254 -7.2456441)",,
160223794,False,1,Jalan Sulung Tengah,residential,3,False,30.335,"LINESTRING (112.7415254 -7.2456441, 112.7415235 -7.2459169)",,
160223794,False,1,Jalan Sulung Tengah,residential,3,True,39.013000000000005,"LINESTRING (112.7415254 -7.2456441, 112.7415272 -7.2454568, 112.7414967 -7.2453403, 112.741484 -7.245299)",,
160223691,False,1,Jalan Tambak Bayan V Buntu,living_street,2,True,89.517,"LINESTRING (112.7408146 -7.2482682, 112.7415638 -7.2485776)",,
160223691,False,1,Jalan Tambak Bayan V Buntu,living_street,2,False,89.517,"LINESTRING (112.7415638 -7.2485776, 112.7408146 -7.2482682)",,
160223819,False,1,Jalan Tambak Bayan,residential,4,True,61.648,"LINESTRING (112.7415638 -7.2485776, 112.7412024 -7.2490005)",,
160223819,False,1,Jalan Tambak Bayan,residential,4,False,57.19200000000001,"LINESTRING (112.7415638 -7.2485776, 112.7416129 -7.2485175, 112.7416697 -7.2484047, 112.7417928 -7.2481188)",,
1217788912,True,,Jalan Kramat Gantung,secondary_link,,False,20.634,"LINESTRING (112.738922 -7.2472399, 112.7389585 -7.2474219)",,
221420270,True,3,Jalan Pasar Besar Wetan,secondary,10,False,121.84299999999999,"LINESTRING (112.738922 -7.2472399, 112.739078 -7.2472532, 112.7391673 -7.247262, 112.7398605 -7.2473338, 112.7400214 -7.2473451)",,
221914361,True,6,Jalan Kebon Rojo,secondary_link,12,False,126.705,"LINESTRING (112.7376224 -7.2433611, 112.7378361 -7.2433936, 112.7379199 -7.2434275, 112.7379803 -7.2434548, 112.7380574 -7.2435193, 112.7381364 -7.2436042, 112.738183 -7.2439239, 112.7383131 -7.2441152)",,
379903434,True,6,Jalan Kebon Rojo,secondary,12,False,61.922,"LINESTRING (112.7376224 -7.2433611, 112.7380813 -7.2432863, 112.7381768 -7.243274)",,
1051185036,True,2,Jalan Stasiun Kota,secondary,3,False,18.946,"LINESTRING (112.7415929 -7.2425572, 112.7414257 -7.2425962)",,
771596323,False,2,Jalan Stasiun Kota,secondary,3,False,83.63,"LINESTRING (112.7415929 -7.2425572, 112.741833 -7.2425755, 112.7419395 -7.2425836, 112.7421417 -7.242599, 112.7423494 -7.242603)",,
"[24907018, 24907015, 369661663]",True,6,"['Jalan Kebon Rojo', 'Jalan Stasiun Kota']",secondary,12,False,146.52100000000002,"LINESTRING (112.738498 -7.2432337, 112.738617 -7.2432186, 112.7391767 -7.24314, 112.7392655 -7.2431026, 112.7393094 -7.2430846, 112.7396987 -7.2429058, 112.7397157 -7.2428969, 112.739761 -7.242874)",,yes
454990545,False,1,Jalan Sulung Gang I,residential,3,False,83.079,"LINESTRING (112.7422535 -7.2469573, 112.7421954 -7.2469446, 112.7419896 -7.2468947, 112.7417384 -7.2468428, 112.7416788 -7.2468249, 112.7415172 -7.2468042)",,
35927938,True,6,Jalan Kebon Rojo,secondary,12,False,44.33,"LINESTRING (112.7365265 -7.2435654, 112.7363791 -7.2435793, 112.7363006 -7.243583, 112.7361254 -7.2435855)",,
365023327,True,6,Jalan Pasar Turi,tertiary,12,False,43.151,"LINESTRING (112.7365265 -7.2435654, 112.7364289 -7.2436338, 112.7363497 -7.243715, 112.736245 -7.2438321)",,
360950135,True,3,Jalan Veteran,secondary,8,False,6.981,"LINESTRING (112.7381071 -7.2429112, 112.7381157 -7.2429734)",,
364606366,True,3,Jalan Veteran,secondary_link,8,False,58.881,"LINESTRING (112.7381071 -7.2429112, 112.7382077 -7.2430755, 112.7382445 -7.2431174, 112.7382848 -7.2431526, 112.7383142 -7.243173, 112.7383655 -7.2431978, 112.738498 -7.2432337)",,
365023317,True,2,Jalan Semarang,secondary_link,10,False,77.63600000000001,"LINESTRING (112.7342985 -7.2465725, 112.7342333 -7.2465727, 112.7341813 -7.2465701, 112.7340767 -7.2465581, 112.7339862 -7.2465473, 112.7338083 -7.2465304, 112.7337545 -7.2465381, 112.7336027 -7.246578)",,
734647023,True,3,Jalan Tembaan,secondary,10,False,55.995000000000005,"LINESTRING (112.7342985 -7.2465725, 112.7339713 -7.246441, 112.733906 -7.2464101, 112.7338322 -7.2463741)",,
581166730,True,2,Jalan Pasar Turi,tertiary,5,False,150.011,"LINESTRING (112.7338531 -7.2462185, 112.7351024 -7.2456855)",,
734647022,True,2,Jalan Raya Dupak,secondary,5,False,14.06,"LINESTRING (112.7338531 -7.2462185, 112.7339685 -7.2462722)",,
35927938,True,6,Jalan Kebon Rojo,secondary,12,False,14.738,"LINESTRING (112.7361254 -7.2435855, 112.7360078 -7.2435226)",,
254757803,True,,Jalan Bubutan,secondary,,False,62.769999999999996,"LINESTRING (112.7364355 -7.2485184, 112.7364778 -7.2484004, 112.7365608 -7.2481679, 112.7366105 -7.2479817)",,
320100400,True,,Jalan Bubutan,secondary,,False,34.241,"LINESTRING (112.7359698 -7.2501923, 112.7360213 -7.250015, 112.7360532 -7.2498957)",,
320100400,True,,Jalan Bubutan,secondary,,False,27.307,"LINESTRING (112.7362945 -7.2490286, 112.7363739 -7.248796)",,
30411425,True,1,Jalan Penghela,residential,4,False,163.011,"LINESTRING (112.7362945 -7.2490286, 112.7373631 -7.2493166, 112.7377148 -7.2494321)",,
320100400,True,,Jalan Bubutan,secondary,,False,28.584,"LINESTRING (112.7360532 -7.2498957, 112.7361267 -7.2496492)",,
842580621,False,1,Jalan Bubutan VI,living_street,2,True,138.063,"LINESTRING (112.7360532 -7.2498957, 112.7361142 -7.2499078, 112.7362936 -7.2499433, 112.7366018 -7.250014, 112.7368894 -7.2500945, 112.7372064 -7.2502263, 112.7372481 -7.2502491)",permissive,
"[458189128, 327922833, 304047954]",True,"['2', '6']","['Jalan Kebon Rojo', 'Jalan Stasiun Kota']",secondary,"['3', '12']",False,68.441,"LINESTRING (112.7398634 -7.2429841, 112.7397882 -7.2430142, 112.7393613 -7.2431871, 112.7392865 -7.2432099)",,yes
824762292,False,1,Jalan Sulung Sekolahan,residential,3,True,75.758,"LINESTRING (112.7408571 -7.2466451, 112.7408099 -7.2473248)",,
160223794,False,1,Jalan Sulung Tengah,residential,3,True,149.353,"LINESTRING (112.7408571 -7.2466451, 112.7409103 -7.2466496, 112.7410045 -7.2466579, 112.7414042 -7.2466659, 112.741434 -7.2466639, 112.741451 -7.2466591, 112.7414657 -7.2466457, 112.7414766 -7.2466233, 112.7414856 -7.2464831, 112.7415048 -7.2461843, 112.7415235 -7.2459169)",,
824762292,False,1,Jalan Sulung Sekolahan,residential,3,False,134.13299999999998,"LINESTRING (112.7408571 -7.2466451, 112.7408591 -7.2464836, 112.7408628 -7.2461776, 112.7408717 -7.2454389)",,
359209642,False,2,Jalan Pasar Turi,tertiary,5,True,68.25399999999999,"LINESTRING (112.7363453 -7.2452824, 112.7365611 -7.2453312, 112.7368483 -7.2453933, 112.7369494 -7.2454152)",,
365023316,True,2,Jalan Pasar Turi,tertiary,5,False,126.528,"LINESTRING (112.7363453 -7.2452824, 112.736004 -7.2454269, 112.7354482 -7.2456612, 112.735394 -7.2456841, 112.7352896 -7.2457274)",,
254757806,True,2,Jalan Bubutan,secondary,4,False,178.53699999999998,"LINESTRING (112.7372063 -7.2453962, 112.7372044 -7.2452037, 112.7371912 -7.2450254, 112.737098 -7.2445228, 112.7369668 -7.2438113)",,
359209642,False,2,Jalan Pasar Turi,tertiary,5,False,68.25399999999999,"LINESTRING (112.7369494 -7.2454152, 112.7368483 -7.2453933, 112.7365611 -7.2453312, 112.7363453 -7.2452824)",,
369661662,True,2,Jalan Pasar Turi,tertiary,5,False,28.429000000000002,"LINESTRING (112.7369494 -7.2454152, 112.7370812 -7.2454016, 112.7372063 -7.2453962)",,
254757806,True,2,Jalan Bubutan,secondary,4,False,19.741,"LINESTRING (112.7371861 -7.2455726, 112.7372063 -7.2453962)",,
359209643,True,2,Jalan Pasar Turi,tertiary,5,False,31.444000000000003,"LINESTRING (112.7371861 -7.2455726, 112.7371106 -7.2455224, 112.7370533 -7.2454878, 112.7369494 -7.2454152)",,
438086648,True,,Jalan Kramat Gantung,secondary,,False,10.626,"LINESTRING (112.7389021 -7.2471464, 112.738922 -7.2472399)",,
822537078,True,,,residential,,False,124.961,"LINESTRING (112.7389021 -7.2471464, 112.7397774 -7.2472512, 112.7400275 -7.2472745)",,
364938493,True,2,Jalan Kemayoran Baru,tertiary,4,False,35.363,"LINESTRING (112.7342731 -7.2431514, 112.7343463 -7.2431144, 112.7343825 -7.2430898, 112.734412 -7.2430572, 112.7344298 -7.2430209, 112.7344447 -7.242974, 112.7344494 -7.2429502, 112.7344582 -7.2429159)",,
365023324,True,,Jalan Raya Dupak,secondary,,False,14.818,"LINESTRING (112.7338322 -7.2463741, 112.7337147 -7.2463095)",,
156235763,True,,Jalan Semarang,tertiary,,False,34.023,"LINESTRING (112.7338322 -7.2463741, 112.7337579 -7.2464315, 112.7336975 -7.2464863, 112.7336027 -7.246578)",,
365023316,True,2,Jalan Pasar Turi,tertiary,5,False,41.788000000000004,"LINESTRING (112.7343189 -7.2461297, 112.734099 -7.246215, 112.7340462 -7.2462362, 112.7339685 -7.2462722)",,
365023322,True,2,Jalan Pasar Turi,secondary_link,5,False,36.298,"LINESTRING (112.7343189 -7.2461297, 112.7342609 -7.2462613, 112.7342517 -7.2462904, 112.7342514 -7.246325, 112.7342615 -7.2463665, 112.7343109 -7.2464233)",,
369661664,True,6,Jalan Pasar Turi,tertiary,12,False,31.167,"LINESTRING (112.736245 -7.2438321, 112.7362154 -7.2437091, 112.7362047 -7.2436831, 112.7361849 -7.2436515, 112.7361254 -7.2435855)",,
"[455596561, 455596562, 1146139270]",False,1,Jalan Pasar Turi,tertiary,4,False,117.381,"LINESTRING (112.736245 -7.2438321, 112.7361252 -7.2443102, 112.7360673 -7.2445017, 112.7360179 -7.2446946, 112.7359908 -7.2447907, 112.7359735 -7.2448526)",,
816375970,False,,,residential,,True,12.495,"LINESTRING (112.7414319 -7.242484, 112.7414257 -7.2425962)",,
1051185037,True,,Jalan Stasiun Kota,secondary,,False,19.536,"LINESTRING (112.7414319 -7.242484, 112.7415929 -7.2425572)",,
581434163,False,,,residential,,False,101.899,"LINESTRING (112.7414319 -7.242484, 112.7414399 -7.2416767, 112.7414435 -7.2415677)",,
304047956,True,6,Jalan Pahlawan,secondary,12,False,52.119,"LINESTRING (112.7385684 -7.2458206, 112.738581 -7.2458979, 112.7386073 -7.246089, 112.7386403 -7.2462838)",,
379903437,True,2,Jalan Pahlawan,secondary,12,False,132.37199999999999,"LINESTRING (112.73839 -7.2446871, 112.7383554 -7.2447391, 112.7383419 -7.2447723, 112.7383382 -7.2448182, 112.7384687 -7.2456784, 112.7384872 -7.2457243, 112.7385153 -7.2457723, 112.7385684 -7.2458206)",,
824713682,True,2,Jalan Pahlawan,secondary,12,False,127.589,"LINESTRING (112.73839 -7.2446871, 112.7383992 -7.2447817, 112.7385036 -7.2454414, 112.7385684 -7.2458206)",,
379903439,True,2,Jalan Pahlawan,secondary,12,False,78.679,"LINESTRING (112.73839 -7.2446871, 112.738497 -7.2447813, 112.7385221 -7.2448246, 112.7385332 -7.2448904, 112.7385667 -7.2450715, 112.738615 -7.245332)",,
451809897,False,1,Jalan Bibis I,living_street,2,True,27.194000000000003,"LINESTRING (112.7394562 -7.2416935, 112.7394385 -7.2416958, 112.7392108 -7.2417168)",,
24563250,True,1,Jalan Karet,residential,3,False,10.538,"LINESTRING (112.7392108 -7.2417168, 112.7392074 -7.2416908, 112.7392027 -7.2416224)",,
451809897,False,1,Jalan Bibis I,living_street,2,False,27.194000000000003,"LINESTRING (112.7392108 -7.2417168, 112.7394385 -7.2416958, 112.7394562 -7.2416935)",,
451814407,False,1,Jalan Bibis II,living_street,2,True,26.857999999999997,"LINESTRING (112.7394438 -7.2415899, 112.739406 -7.2415976, 112.7392725 -7.2416163, 112.7392027 -7.2416224)",,
451814407,False,1,Jalan Bibis II,living_street,2,False,26.857999999999997,"LINESTRING (112.7392027 -7.2416224, 112.7392725 -7.2416163, 112.739406 -7.2415976, 112.7394438 -7.2415899)",,
160223794,False,1,Jalan Sulung Tengah,residential,3,True,30.335,"LINESTRING (112.7415235 -7.2459169, 112.7415254 -7.2456441)",,
160223794,False,1,Jalan Sulung Tengah,residential,3,False,149.35299999999998,"LINESTRING (112.7415235 -7.2459169, 112.7415048 -7.2461843, 112.7414856 -7.2464831, 112.7414766 -7.2466233, 112.7414657 -7.2466457, 112.741451 -7.2466591, 112.741434 -7.2466639, 112.7414042 -7.2466659, 112.7410045 -7.2466579, 112.7409103 -7.2466496, 112.7408571 -7.2466451)",,
454990545,False,1,Jalan Sulung Gang I,residential,3,True,83.079,"LINESTRING (112.7415172 -7.2468042, 112.7416788 -7.2468249, 112.7417384 -7.2468428, 112.7419896 -7.2468947, 112.7421954 -7.2469446, 112.7422535 -7.2469573)",,
455003059,False,1,Jalan Johar III,residential,3,True,80.68299999999999,"LINESTRING (112.7414798 -7.2445381, 112.7417053 -7.2451838, 112.7417184 -7.245224)",,
455003060,False,1,Jalan Johar II,residential,3,True,77.373,"LINESTRING (112.7409528 -7.2447177, 112.7411425 -7.2453876)",,
455003059,False,1,Jalan Johar III,residential,3,False,80.68299999999999,"LINESTRING (112.7417184 -7.245224, 112.7417053 -7.2451838, 112.7414798 -7.2445381)",,
455003060,False,1,Jalan Johar II,residential,3,False,77.373,"LINESTRING (112.7411425 -7.2453876, 112.7409528 -7.2447177)",,
1120180307,True,1,Jalan Johar,tertiary,4,False,38.937,"LINESTRING (112.7411425 -7.2453876, 112.741484 -7.245299)",,
320100400,True,,Jalan Bubutan,secondary,,False,31.651,"LINESTRING (112.7363739 -7.248796, 112.7364153 -7.2486442, 112.7364355 -7.2485184)",,
"[455003049, 1116065006]",False,1,Jalan Kawatan III,residential,2,False,72.985,"LINESTRING (112.7363739 -7.248796, 112.7364086 -7.2488068, 112.7366781 -7.2489036, 112.7370048 -7.2489921)",,
"[455003049, 1116065006]",False,1,Jalan Kawatan III,residential,2,True,72.985,"LINESTRING (112.7370048 -7.2489921, 112.7366781 -7.2489036, 112.7364086 -7.2488068, 112.7363739 -7.248796)",,
1116065000,False,1,Jalan Kawatan VII,residential,2,False,10.574,"LINESTRING (112.7367187 -7.2476042, 112.7368129 -7.2476218)",,
254757803,True,,Jalan Bubutan,secondary,,False,57.547999999999995,"LINESTRING (112.7367187 -7.2476042, 112.7367719 -7.2474322, 112.7368214 -7.2472334, 112.7368542 -7.2471046)",,
1116065001,False,1,Jalan Kawatan VI,residential,2,False,11.57,"LINESTRING (112.7366848 -7.247732, 112.736776 -7.2477834)",,
254757803,True,,Jalan Bubutan,secondary,,False,14.703999999999999,"LINESTRING (112.7366848 -7.247732, 112.7367071 -7.2476571, 112.7367187 -7.2476042)",,
"[455010341, 455010342]",False,1,"['Jalan Tambak Bayan VI', 'Jalan Tambak Bayan VII']",residential,2,True,52.059,"LINESTRING (112.7413869 -7.2478807, 112.741533 -7.2479771, 112.7417928 -7.2481188)",,
160223819,False,1,Jalan Tambak Bayan,residential,4,False,44.387,"LINESTRING (112.7417928 -7.2481188, 112.7418921 -7.2478985, 112.7419432 -7.247749)",,
