osmid,highway,oneway,reversed,length,geometry,name,maxspeed,bridge
272547415,residential,False,True,36.271,"LINESTRING (124.3155203 0.7309887, 124.3156283 0.7312965)",,,
145378735,residential,False,True,213.22799999999998,"LINESTRING (124.3155203 0.7309887, 124.3154278 0.7310129, 124.3153681 0.731029, 124.3152957 0.7310551, 124.3149932 0.7311721, 124.3148367 0.7312378, 124.3145913 0.731334, 124.3143784 0.7314212, 124.3143241 0.7314376, 124.314253 0.7314568, 124.3141242 0.7314977, 124.3140628 0.7315167, 124.313911 0.7315875, 124.3137306 0.7316699)",,,
145379842,residential,False,False,94.228,"LINESTRING (124.3164215 0.7309981, 124.3156283 0.7312965)",,,
"[145379842, 605466892]",residential,False,"[False, True]",191.46000000000004,"LINESTRING (124.3164215 0.7309981, 124.3167719 0.730857, 124.3168104 0.7308409, 124.3168312 0.7308335, 124.3168426 0.7308335, 124.3168497 0.7308355, 124.3168594 0.7308456, 124.3168648 0.7308516, 124.3168785 0.7308667, 124.3168889 0.7308801, 124.3169546 0.731031, 124.3169653 0.7310471, 124.3169828 0.7310531, 124.3170052 0.7310491, 124.3170371 0.7310424, 124.3171947 0.7310136, 124.3172111 0.7310114, 124.317536 0.7309686, 124.3179743 0.7309302)",,,
272547409,residential,False,False,6.738,"LINESTRING (124.3135328 0.731267, 124.3134761 0.7312884)",,,
"[805861693, 145378333, 805861694]",trunk,True,False,58.495000000000005,"LINESTRING (124.3135328 0.731267, 124.3134851 0.7311631, 124.3134309 0.7310524, 124.3133061 0.7307923)",Jalan K.S. Tubun,60,yes
272547409,residential,False,True,160.745,"LINESTRING (124.3135328 0.731267, 124.314091 0.7310715, 124.3141943 0.7310622, 124.3143006 0.7310679, 124.3143659 0.7310759, 124.3144307 0.7310779, 124.3144682 0.7310749, 124.3145064 0.7310665, 124.3145644 0.7310407, 124.3149094 0.7308982)",,,
145379842,residential,False,True,94.228,"LINESTRING (124.3156283 0.7312965, 124.3164215 0.7309981)",,,
272547415,residential,False,False,36.271,"LINESTRING (124.3156283 0.7312965, 124.3155203 0.7309887)",,,
272547415,residential,False,True,70.749,"LINESTRING (124.3156283 0.7312965, 124.315863 0.7318879)",,,
145378333,trunk,True,False,49.908,"LINESTRING (124.3137306 0.7316699, 124.313575 0.7313548, 124.3135328 0.731267)",Jalan K.S. Tubun,60,
145378735,residential,False,False,213.228,"LINESTRING (124.3137306 0.7316699, 124.313911 0.7315875, 124.3140628 0.7315167, 124.3141242 0.7314977, 124.314253 0.7314568, 124.3143241 0.7314376, 124.3143784 0.7314212, 124.3145913 0.731334, 124.3148367 0.7312378, 124.3149932 0.7311721, 124.3152957 0.7310551, 124.3153681 0.731029, 124.3154278 0.7310129, 124.3155203 0.7309887)",,,
272547414,residential,False,True,51.574,"LINESTRING (124.315863 0.7318879, 124.3159793 0.7323369)",,,
272547415,residential,False,False,70.749,"LINESTRING (124.315863 0.7318879, 124.3156283 0.7312965)",,,
"[605466713, 145379535]",residential,False,"[False, True]",257.11699999999996,"LINESTRING (124.315863 0.7318879, 124.3169345 0.7314749, 124.3169831 0.7314598, 124.3170056 0.7314579, 124.3170317 0.7314591, 124.317058 0.7314693, 124.3170756 0.7314795, 124.3171015 0.7315161, 124.317135 0.7315808, 124.3171531 0.7316079, 124.3171806 0.731625, 124.3172118 0.7316324, 124.317252 0.7316294, 124.3174629 0.7316009, 124.3177076 0.7315754, 124.3178639 0.731556, 124.3179108 0.7315426, 124.3179581 0.7315175, 124.3179973 0.7315017)",,,
145378333,trunk,True,False,70.767,"LINESTRING (124.3140082 0.7322426, 124.3137306 0.7316699)",Jalan K.S. Tubun,60,
145378893,residential,False,False,6.763,"LINESTRING (124.3140082 0.7322426, 124.3139539 0.73227)",,,
145379676,residential,False,False,12.839,"LINESTRING (124.3196999 0.7332664, 124.3197488 0.733371)",,,
145378220,tertiary,True,False,147.947,"LINESTRING (124.3196999 0.7332664, 124.3193128 0.7334387, 124.3190607 0.7335508, 124.3188905 0.7336265, 124.3184855 0.7338102)",Jalan Paloko Kinalang,,
272547411,residential,False,True,42.468,"LINESTRING (124.3159441 0.7337753, 124.316103 0.7341226)",,,
145379996,residential,False,True,79.95599999999999,"LINESTRING (124.3159441 0.7337753, 124.3158255 0.7335308, 124.3157771 0.733422, 124.3157476 0.7333657, 124.3156685 0.7332544, 124.3155813 0.7331605)",,,
"[272547413, 272547414]",residential,False,False,186.022,"LINESTRING (124.3159441 0.7337753, 124.3162666 0.733605, 124.316275 0.7335943, 124.3162794 0.7335829, 124.3162807 0.7335745, 124.3162794 0.7335631, 124.316276 0.7335494, 124.3162559 0.7334669, 124.316103 0.7328185, 124.3159793 0.7323369)",,,
272547411,residential,False,True,10.311,"LINESTRING (124.3160527 0.7343929, 124.3160081 0.7344742)",,,
145378333,trunk,True,False,102.875,"LINESTRING (124.3160527 0.7343929, 124.3160152 0.7343828, 124.3159743 0.7343821, 124.3158878 0.7343989, 124.3152427 0.7346959, 124.3152162 0.7346989, 124.3151958 0.7346966)",Jalan K.S. Tubun,60,
272547411,residential,False,False,33.752,"LINESTRING (124.3160527 0.7343929, 124.3161137 0.7343298, 124.3161251 0.7343064, 124.3161339 0.7342494, 124.3161332 0.7342172, 124.3161278 0.7341837, 124.316103 0.7341226)",,,
145378973,residential,False,False,12.83,"LINESTRING (124.3116657 0.7343173, 124.3116162 0.7343726, 124.3115949 0.7343821, 124.3115776 0.7343865)",,,
145378973,residential,False,True,111.49600000000001,"LINESTRING (124.3116657 0.7343173, 124.3116935 0.7343362, 124.3117397 0.7343599, 124.3121765 0.7344522, 124.3124384 0.734486, 124.3126451 0.7344825)",,,
605466898,residential,False,False,46.038,"LINESTRING (124.3116657 0.7343173, 124.3116837 0.7342146, 124.3116903 0.7341446, 124.3117153 0.7340535, 124.3117239 0.733987, 124.3117556 0.7339158)",,,
145378973,residential,False,False,131.353,"LINESTRING (124.3115883 0.7345626, 124.3116923 0.7346322, 124.3118021 0.7347053, 124.3119561 0.7348039, 124.3120855 0.7348668, 124.3122601 0.7349218, 124.3126714 0.7349734)",,,
145378973,residential,False,True,20.433,"LINESTRING (124.3115883 0.7345626, 124.3115865 0.7345333, 124.3116028 0.7344575, 124.3115951 0.7344133, 124.3115776 0.7343865)",,,
"[605466899, 145380398]",residential,False,True,165.79899999999998,"LINESTRING (124.3115883 0.7345626, 124.311549 0.7346837, 124.3115427 0.7347351, 124.3115522 0.7347589, 124.3115748 0.7347749, 124.3116038 0.734795, 124.3119338 0.7350551, 124.3120745 0.7351282, 124.3121891 0.7351777, 124.3123355 0.7352096, 124.3125241 0.7352377, 124.3127034 0.735233)",,,
742766855,residential,False,False,9.677,"LINESTRING (124.3151958 0.7346966, 124.3151776 0.7347817)",,,
145378333,trunk,True,False,80.925,"LINESTRING (124.3151958 0.7346966, 124.3151642 0.7346792, 124.3151327 0.7346249, 124.3151059 0.7345665, 124.3148583 0.734059)",Jalan K.S. Tubun,60,
145378936,residential,False,False,157.21699999999998,"LINESTRING (124.3142825 0.7347513, 124.3142469 0.7347458, 124.3140899 0.7347564, 124.3139816 0.7347613, 124.3138478 0.7347995, 124.3138528 0.7348494, 124.3138536 0.7348734, 124.3138583 0.7349234, 124.3138941 0.7352804, 124.3139484 0.7357672)",,,
145380420,residential,False,False,37.327,"LINESTRING (124.3142825 0.7347513, 124.3142662 0.7348571, 124.3142767 0.7349089, 124.3142825 0.7349708, 124.3142848 0.7350844)",,,
145380420,residential,False,True,92.41,"LINESTRING (124.3142825 0.7347513, 124.3143004 0.7347587, 124.3143314 0.7347558, 124.3143694 0.7347461, 124.314416 0.7347285, 124.3144389 0.7346878, 124.3144402 0.7346711, 124.3144584 0.7346373, 124.3145357 0.7346187, 124.3147772 0.7345737, 124.3150415 0.7345853)",,,
145380420,residential,False,False,73.899,"LINESTRING (124.3142848 0.7350844, 124.3143619 0.7357445)",,,
805902527,residential,False,False,17.827,"LINESTRING (124.3142848 0.7350844, 124.31415 0.7351712)",,,
145380420,residential,False,True,37.327,"LINESTRING (124.3142848 0.7350844, 124.3142825 0.7349708, 124.3142767 0.7349089, 124.3142662 0.7348571, 124.3142825 0.7347513)",,,
145378220,tertiary,True,False,3.773,"LINESTRING (124.3162834 0.7347928, 124.3162574 0.7348146)",Jalan Paloko Kinalang,,
145378333,trunk,True,False,51.617,"LINESTRING (124.3162834 0.7347928, 124.3161178 0.734474, 124.3160903 0.7344284, 124.3160527 0.7343929)",Jalan K.S. Tubun,60,
145380511,residential,False,False,60.692,"LINESTRING (124.3132009 0.7348357, 124.3128245 0.7348404, 124.3126552 0.7348339)",,,
145380511,residential,False,True,34.367,"LINESTRING (124.3132009 0.7348357, 124.3132748 0.7348486, 124.3135073 0.7348757)",,,
"[145378978, 605466755]",residential,False,"[False, True]",110.447,"LINESTRING (124.3132009 0.7348357, 124.3132145 0.7347524, 124.3132181 0.7346366, 124.313222 0.7345633, 124.3132253 0.7345015, 124.3132238 0.7344866, 124.313215 0.734475, 124.3131316 0.7344634, 124.3129941 0.7344474, 124.3128662 0.7344306, 124.3126734 0.7344204, 124.3126562 0.7344265, 124.3126424 0.7344342, 124.3126387 0.7344445, 124.3126451 0.7344825)",,,
145378978,residential,False,False,15.616,"LINESTRING (124.3126552 0.7348339, 124.3126714 0.7349734)",,,
145378978,residential,False,True,39.109,"LINESTRING (124.3126552 0.7348339, 124.3126459 0.7346623, 124.3126479 0.7345915, 124.3126451 0.7344825)",,,
145380511,residential,False,True,60.692,"LINESTRING (124.3126552 0.7348339, 124.3128245 0.7348404, 124.3132009 0.7348357)",,,
145380511,residential,False,False,34.367,"LINESTRING (124.3135073 0.7348757, 124.3132748 0.7348486, 124.3132009 0.7348357)",,,
145378978,residential,False,True,15.616,"LINESTRING (124.3126714 0.7349734, 124.3126552 0.7348339)",,,
145378973,residential,False,True,131.35299999999998,"LINESTRING (124.3126714 0.7349734, 124.3122601 0.7349218, 124.3120855 0.7348668, 124.3119561 0.7348039, 124.3118021 0.7347053, 124.3116923 0.7346322, 124.3115883 0.7345626)",,,
