osmid,oneway,highway,reversed,length,name,maxspeed,geometry,ref,access,bridge
400384251,False,living_street,False,118.292,,,"LINESTRING (107.448375 -6.5593474, 107.4483912 -6.5604111)",,permissive,
400384250,False,residential,True,127.40100000000001,Jalan Merak,,"LINESTRING (107.448375 -6.5593474, 107.4477288 -6.5593368, 107.4472218 -6.5593363)",,,
400384251,False,living_street,True,53.498,,,"LINESTRING (107.4484019 -6.5608921, 107.4483912 -6.5604111)",,permissive,
400384252,False,residential,False,126.573,,,"LINESTRING (107.4484019 -6.5608921, 107.4472562 -6.5609075)",,,
"[400384251, 974526903]",False,living_street,False,160.27500000000003,,,"LINESTRING (107.4484019 -6.5608921, 107.4484155 -6.5613584, 107.4484238 -6.5620828, 107.4484285 -6.5623332)",,permissive,
324000022,False,primary,True,3.541,Jalan Raya Bandung Purwakarta,,"LINESTRING (107.4484285 -6.5623332, 107.4483982 -6.5623228)",,,
"[400384251, 974526903]",False,living_street,True,160.275,,,"LINESTRING (107.4484285 -6.5623332, 107.4484238 -6.5620828, 107.4484155 -6.5613584, 107.4484019 -6.5608921)",,permissive,
400384252,False,residential,True,126.573,,,"LINESTRING (107.4472562 -6.5609075, 107.4484019 -6.5608921)",,,
343676685,True,tertiary,False,110.625,,,"LINESTRING (107.4472562 -6.5609075, 107.4472551 -6.5609809, 107.4472694 -6.5612905, 107.4473276 -6.5618993)",,,
400384253,False,residential,False,58.566,,,"LINESTRING (107.4466589 -6.5616822, 107.4465215 -6.5621909)",,,
790450411,True,primary,False,151.532,Jalan Raya Bandung Purwakarta,,"LINESTRING (107.4466589 -6.5616822, 107.4453578 -6.5612505)",,,
619017984,False,residential,False,43.15,,,"LINESTRING (107.4455417 -6.5628458, 107.4451518 -6.5628223)",,,
619017984,False,residential,True,17.501,,,"LINESTRING (107.4455417 -6.5628458, 107.4456999 -6.5628542)",,,
400384254,False,residential,False,69.828,,,"LINESTRING (107.4455417 -6.5628458, 107.4453611 -6.5624154, 107.445255 -6.5622928)",,,
400384254,False,residential,True,82.532,,,"LINESTRING (107.4436374 -6.5626601, 107.4437158 -6.5625176, 107.4437557 -6.562452, 107.4438442 -6.5623361, 107.4438933 -6.5622848, 107.4440105 -6.5621935, 107.444128 -6.5621181)",,,
619017984,False,residential,True,168.26,,,"LINESTRING (107.4436374 -6.5626601, 107.4441146 -6.5627122, 107.4447676 -6.56278, 107.4451518 -6.5628223)",,,
619017986,False,residential,False,83.085,,,"LINESTRING (107.4436374 -6.5626601, 107.4436417 -6.5627904, 107.4436454 -6.562996, 107.4436563 -6.5630908, 107.4436659 -6.5631737, 107.4437315 -6.5633967)",,,
619018020,False,residential,True,250.64899999999997,,,"LINESTRING (107.4436374 -6.5626601, 107.4434178 -6.5626332, 107.4430503 -6.5626079, 107.4425876 -6.5625646, 107.4424921 -6.5625596, 107.4424706 -6.5625692, 107.4424609 -6.5625832, 107.4424521 -6.5626272, 107.4424421 -6.5627398, 107.4424236 -6.562801, 107.4424032 -6.5628217, 107.4423704 -6.5628317, 107.4420941 -6.5627971, 107.4420421 -6.5627931, 107.4420035 -6.5627941, 107.4419731 -6.5627904, 107.4419161 -6.5627994, 107.4418228 -6.5628247, 107.4416756 -6.562879, 107.4416411 -6.562877, 107.4416025 -6.5628527)",,,
400384254,False,residential,False,82.53200000000001,,,"LINESTRING (107.444128 -6.5621181, 107.4440105 -6.5621935, 107.4438933 -6.5622848, 107.4438442 -6.5623361, 107.4437557 -6.562452, 107.4437158 -6.5625176, 107.4436374 -6.5626601)",,,
400384254,False,residential,True,133.939,,,"LINESTRING (107.444128 -6.5621181, 107.4442174 -6.5620968, 107.4443458 -6.5620736, 107.444437 -6.5620429, 107.4445094 -6.5620309, 107.4446552 -6.5620249, 107.4447742 -6.5620343, 107.4449009 -6.5620668, 107.4449896 -6.562099, 107.4450774 -6.5621541, 107.445255 -6.5622928)",,,
619017991,False,residential,True,91.476,,,"LINESTRING (107.444128 -6.5621181, 107.4440226 -6.5621335, 107.4438912 -6.5621376, 107.4433038 -6.5620816)",,,
619017984,False,residential,False,17.501,,,"LINESTRING (107.4456999 -6.5628542, 107.4455417 -6.5628458)",,,
"[682857009, 682857010, 400384253]",False,residential,True,123.014,,,"LINESTRING (107.4456999 -6.5628542, 107.4458535 -6.5628312, 107.4460632 -6.56274, 107.4461723 -6.5626791, 107.4462944 -6.5625319, 107.4463936 -6.5623627, 107.4464791 -6.5622493, 107.4465215 -6.5621909)",,,yes
400384255,True,tertiary,False,85.639,,,"LINESTRING (107.445455 -6.5596894, 107.4453758 -6.5592465, 107.4453235 -6.5589304)",,,
"[619017997, 619031726]",False,living_street,False,212.223,,,"LINESTRING (107.445455 -6.5596894, 107.4456212 -6.5596795, 107.4458103 -6.5597074, 107.4459297 -6.5597381, 107.4460181 -6.559786, 107.4460514 -6.559808, 107.4460835 -6.559819, 107.4460993 -6.5598363, 107.4465249 -6.559806, 107.4465901 -6.5597953, 107.446625 -6.559786, 107.4466414 -6.559774, 107.4466494 -6.5597544, 107.4466508 -6.5596911, 107.4466558 -6.5596681, 107.4466679 -6.5596554, 107.4467061 -6.5596345, 107.4472265 -6.5595847)",,,
449746828,False,tertiary,False,6.276,,,"LINESTRING (107.4427825 -6.5564019, 107.4427773 -6.5564581)",,,
584319172,True,tertiary,False,60.334,,,"LINESTRING (107.4427825 -6.5564019, 107.4433269 -6.5564455)",,,
449746828,False,tertiary,True,6.276,,,"LINESTRING (107.4427773 -6.5564581, 107.4427825 -6.5564019)",,,
584319171,True,tertiary,False,77.233,,,"LINESTRING (107.4427773 -6.5564581, 107.4420798 -6.5564105)",,,
584319170,False,tertiary,False,7.525,Gang Rusa I,,"LINESTRING (107.4413529 -6.5563699, 107.4413468 -6.5564373)",,,
584319170,False,tertiary,True,6.016,Gang Rusa I,,"LINESTRING (107.4413529 -6.5563699, 107.441353 -6.5563158)",,,
782598409,False,trunk,False,80.825,,,"LINESTRING (107.4439111 -6.5575964, 107.4439216 -6.5583232)",10,,
782598409,False,trunk,True,109.468,,,"LINESTRING (107.4439111 -6.5575964, 107.4438746 -6.5566126)",10,,
584319170,False,tertiary,True,396.76,Gang Rusa I,,"LINESTRING (107.4439111 -6.5575964, 107.4434701 -6.5575471, 107.4427556 -6.5574791, 107.4427257 -6.5575004, 107.442707 -6.5575118, 107.4426781 -6.5575334, 107.4426416 -6.5575391, 107.4425635 -6.5575344, 107.4421491 -6.5575077, 107.4416757 -6.5574764, 107.4413994 -6.5574604, 107.4413652 -6.5574405, 107.4413471 -6.5574012, 107.4413464 -6.557292, 107.4413415 -6.5570001, 107.4413416 -6.5568842, 107.4413417 -6.5566051, 107.4413468 -6.5564373)",,,
400384255,True,tertiary,False,32.824,,,"LINESTRING (107.4452559 -6.5584366, 107.4452115 -6.5583082, 107.4451735 -6.5581533)",,,
945453274,False,unclassified,False,55.089,,,"LINESTRING (107.4452559 -6.5584366, 107.4453758 -6.5584097, 107.445738 -6.5583103)",,,
709552661,False,residential,False,57.511,,,"LINESTRING (107.4471138 -6.5566244, 107.4476342 -6.5566097)",,,
790424873,False,tertiary,False,133.441,,30,"LINESTRING (107.4471138 -6.5566244, 107.4472028 -6.5578212)",,,
643264822,False,residential,False,130.652,,,"LINESTRING (107.4477016 -6.5577824, 107.4476583 -6.5568283, 107.4476342 -6.5566097)",,,
643264822,False,residential,True,39.188,,,"LINESTRING (107.4477016 -6.5577824, 107.447704 -6.5580166, 107.4477057 -6.5581348)",,,
343676685,True,tertiary,False,21.196,,,"LINESTRING (107.4472126 -6.5581725, 107.4472195 -6.558363)",,,
709552660,False,residential,False,54.633,,,"LINESTRING (107.4472126 -6.5581725, 107.4477057 -6.5581348)",,,
643264822,False,residential,False,22.092,,,"LINESTRING (107.4476342 -6.5566097, 107.4476236 -6.5564113)",,,
709552661,False,residential,True,57.511,,,"LINESTRING (107.4476342 -6.5566097, 107.4471138 -6.5566244)",,,
643264822,False,residential,True,130.652,,,"LINESTRING (107.4476342 -6.5566097, 107.4476583 -6.5568283, 107.4477016 -6.5577824)",,,
782598405,True,trunk,False,8.275,,,"LINESTRING (107.4438746 -6.5566126, 107.4438396 -6.5565468)",10,,
782598409,False,trunk,False,109.468,,,"LINESTRING (107.4438746 -6.5566126, 107.4439111 -6.5575964)",10,,
782598410,True,trunk,False,4.014,,,"LINESTRING (107.4438975 -6.5565174, 107.4439002 -6.5565534)",10,,
702627901,True,tertiary,False,22.046,,,"LINESTRING (107.4438975 -6.5565174, 107.4440219 -6.5565238, 107.4440918 -6.5565508)",,,
343676675,False,tertiary,True,106.147,,,"LINESTRING (107.4440918 -6.5565508, 107.4450503 -6.556618)",,,
702627902,True,tertiary,False,21.393,,,"LINESTRING (107.4440918 -6.5565508, 107.4440233 -6.5565651, 107.4439002 -6.5565534)",,,
584319170,False,tertiary,False,6.016,Gang Rusa I,,"LINESTRING (107.441353 -6.5563158, 107.4413529 -6.5563699)",,,
343676677,True,tertiary,False,80.819,,,"LINESTRING (107.441353 -6.5563158, 107.4414724 -6.5563168, 107.4420833 -6.5563565)",,,
619017991,False,residential,False,91.47600000000001,,,"LINESTRING (107.4433038 -6.5620816, 107.4438912 -6.5621376, 107.4440226 -6.5621335, 107.444128 -6.5621181)",,,
619017998,False,residential,True,55.013999999999996,,,"LINESTRING (107.4418581 -6.5584977, 107.441736 -6.5584624, 107.4416287 -6.5584297, 107.4413766 -6.5583724)",,,
"[619018013, 962531039]",False,residential,False,180.45299999999997,Gang Wortel,,"LINESTRING (107.4418581 -6.5584977, 107.4418929 -6.5583858, 107.4419118 -6.5583112, 107.4419257 -6.5582712, 107.4419298 -6.5582378, 107.4420727 -6.5582232, 107.4423838 -6.5582059, 107.4426198 -6.5582045, 107.442892 -6.5582205, 107.4430033 -6.5582339, 107.443193 -6.5582718, 107.443283 -6.5582918)",,,
619018013,False,residential,True,247.71299999999997,Gang Wortel,,"LINESTRING (107.4418581 -6.5584977, 107.4417561 -6.558864, 107.4416977 -6.5591525, 107.4416496 -6.5593929, 107.4416435 -6.5595089, 107.4416482 -6.5595995, 107.4416442 -6.5597367, 107.4416429 -6.5599705, 107.4416307 -6.5603403, 107.4416143 -6.560634, 107.4416153 -6.5607002)",,,
619017998,False,residential,False,55.014,,,"LINESTRING (107.4413766 -6.5583724, 107.4416287 -6.5584297, 107.441736 -6.5584624, 107.4418581 -6.5584977)",,,
619017998,False,residential,True,221.98900000000003,,,"LINESTRING (107.4413766 -6.5583724, 107.4413069 -6.5586588, 107.4412193 -6.5589543, 107.4411483 -6.5591226, 107.4411315 -6.5591622, 107.4410863 -6.5591699, 107.4406685 -6.5591266, 107.4401079 -6.5590806, 107.4399604 -6.5590799)",,,
"[905681076, 701238630]",False,residential,True,91.36700000000002,,,"LINESTRING (107.4413766 -6.5583724, 107.4413007 -6.5583586, 107.4411902 -6.5583378, 107.4408583 -6.5583381, 107.4407628 -6.5583419, 107.4407198 -6.5583437, 107.4407071 -6.5583374, 107.4407026 -6.558323, 107.4407061 -6.5582961, 107.4407095 -6.5581866)",,,
356909434,False,trunk,False,48.013,Jalan Raya Bandung - Purwakarta,,"LINESTRING (107.4428307 -6.5607361, 107.4432652 -6.5607468)",10,,
356909434,False,trunk,True,134.321,Jalan Raya Bandung - Purwakarta,,"LINESTRING (107.4428307 -6.5607361, 107.4416153 -6.5607002)",10,,
619018000,False,residential,False,66.86099999999999,,,"LINESTRING (107.4428307 -6.5607361, 107.4428237 -6.5611516, 107.442827 -6.5612236, 107.4428485 -6.5612389, 107.4428525 -6.5613262)",,,
619018010,False,residential,True,14.484,,,"LINESTRING (107.4396734 -6.5611875, 107.439667 -6.5613176)",,,
619018010,False,residential,False,61.416000000000004,,,"LINESTRING (107.4396734 -6.5611875, 107.4396928 -6.5609111, 107.4396963 -6.5607179, 107.4396902 -6.5606361)",,,
701238629,False,residential,False,102.66300000000001,,,"LINESTRING (107.4396734 -6.5611875, 107.439978 -6.5612392, 107.4401002 -6.561251, 107.4401014 -6.5612506, 107.4401023 -6.56125, 107.4401031 -6.561249, 107.4401116 -6.5612268, 107.4401127 -6.5612254, 107.4401147 -6.5612244, 107.4401167 -6.5612241, 107.4402217 -6.5612257, 107.4402229 -6.5612259, 107.4402239 -6.5612265, 107.4402244 -6.5612275, 107.4402288 -6.5612476, 107.4402298 -6.5612488, 107.4402315 -6.5612497, 107.4402327 -6.56125, 107.4405625 -6.5612622)",,,
619018010,False,residential,False,45.29,,,"LINESTRING (107.4396647 -6.5617249, 107.439667 -6.5613176)",,,
619018021,False,residential,False,95.305,,,"LINESTRING (107.4396647 -6.5617249, 107.4397947 -6.5617372, 107.4399322 -6.5617505, 107.4400757 -6.5617711, 107.4401931 -6.5617872, 107.4403091 -6.5618035, 107.4405219 -6.5618186)",,,
356909434,False,trunk,False,117.073,Jalan Raya Bandung - Purwakarta,,"LINESTRING (107.4405562 -6.5606619, 107.4416153 -6.5607002)",10,,
356909434,False,trunk,True,95.707,Jalan Raya Bandung - Purwakarta,,"LINESTRING (107.4405562 -6.5606619, 107.4396902 -6.5606361)",10,,
619018011,False,residential,True,52.477,,,"LINESTRING (107.4405562 -6.5606619, 107.4405599 -6.5607306, 107.4405652 -6.5611337)",,,
619018021,False,residential,False,3.408,,,"LINESTRING (107.4405219 -6.5618186, 107.4405525 -6.5618225)",,,
619018011,False,residential,False,62.129000000000005,,,"LINESTRING (107.4405219 -6.5618186, 107.4405277 -6.5616766, 107.4405625 -6.5614074, 107.4405625 -6.5612622)",,,
619018021,False,residential,True,95.30499999999999,,,"LINESTRING (107.4405219 -6.5618186, 107.4403091 -6.5618035, 107.4401931 -6.5617872, 107.4400757 -6.5617711, 107.4399322 -6.5617505, 107.4397947 -6.5617372, 107.4396647 -6.5617249)",,,
619018012,False,residential,True,181.53000000000003,Gang Rusa IV,,"LINESTRING (107.443283 -6.5582918, 107.4432809 -6.5586555, 107.4432763 -6.5589934, 107.443277 -6.5593342, 107.443277 -6.5595621, 107.4432781 -6.5596741, 107.4432804 -6.5599243)",,,
962531039,False,residential,False,70.631,,,"LINESTRING (107.443283 -6.5582918, 107.4434875 -6.5583032, 107.4439216 -6.5583232)",,,
"[619018013, 962531039]",False,residential,True,180.453,Gang Wortel,,"LINESTRING (107.443283 -6.5582918, 107.443193 -6.5582718, 107.4430033 -6.5582339, 107.442892 -6.5582205, 107.4426198 -6.5582045, 107.4423838 -6.5582059, 107.4420727 -6.5582232, 107.4419298 -6.5582378, 107.4419257 -6.5582712, 107.4419118 -6.5583112, 107.4418929 -6.5583858, 107.4418581 -6.5584977)",,,
356909434,False,trunk,False,66.674,Jalan Raya Bandung - Purwakarta,,"LINESTRING (107.4432652 -6.5607468, 107.4438681 -6.5607749)",10,,
356909434,False,trunk,True,48.013,Jalan Raya Bandung - Purwakarta,,"LINESTRING (107.4432652 -6.5607468, 107.4428307 -6.5607361)",10,,
619018012,False,residential,False,91.477,Gang Rusa IV,,"LINESTRING (107.4432652 -6.5607468, 107.4432676 -6.560688, 107.4432803 -6.5600518, 107.4432804 -6.5599243)",,,
782598409,False,trunk,False,163.187,,,"LINESTRING (107.4439216 -6.5583232, 107.4439782 -6.5597897)",10,,
782598409,False,trunk,True,80.825,,,"LINESTRING (107.4439216 -6.5583232, 107.4439111 -6.5575964)",10,,
619322204,False,residential,True,142.08700000000002,,,"LINESTRING (107.4439216 -6.5583232, 107.4440346 -6.5583516, 107.4442171 -6.5583551, 107.4444719 -6.5583537, 107.4446449 -6.5583232, 107.4448278 -6.5582813, 107.4451735 -6.5581533)",,,
962531039,False,residential,True,70.631,,,"LINESTRING (107.4439216 -6.5583232, 107.4434875 -6.5583032, 107.443283 -6.5582918)",,,
356909434,False,trunk,False,134.321,Jalan Raya Bandung - Purwakarta,,"LINESTRING (107.4416153 -6.5607002, 107.4428307 -6.5607361)",10,,
356909434,False,trunk,True,117.073,Jalan Raya Bandung - Purwakarta,,"LINESTRING (107.4416153 -6.5607002, 107.4405562 -6.5606619)",10,,
619017988,False,residential,True,116.34899999999999,,,"LINESTRING (107.4416153 -6.5607002, 107.4416026 -6.5607639, 107.4415839 -6.5608669, 107.4415603 -6.5611176, 107.441555 -6.5612649, 107.4415475 -6.5614169, 107.4415374 -6.5615854, 107.4415282 -6.5616793, 107.4415263 -6.5617415)",,,
619018013,False,residential,False,247.713,Gang Wortel,,"LINESTRING (107.4416153 -6.5607002, 107.4416143 -6.560634, 107.4416307 -6.5603403, 107.4416429 -6.5599705, 107.4416442 -6.5597367, 107.4416482 -6.5595995, 107.4416435 -6.5595089, 107.4416496 -6.5593929, 107.4416977 -6.5591525, 107.4417561 -6.558864, 107.4418581 -6.5584977)",,,
619017986,False,residential,False,116.26299999999999,,,"LINESTRING (107.4437315 -6.5633967, 107.4438537 -6.5636924, 107.4439878 -6.5640428, 107.4441116 -6.5643716)",,,
619017986,False,residential,True,83.085,,,"LINESTRING (107.4437315 -6.5633967, 107.4436659 -6.5631737, 107.4436563 -6.5630908, 107.4436454 -6.562996, 107.4436417 -6.5627904, 107.4436374 -6.5626601)",,,
619018019,False,residential,True,255.63899999999995,,,"LINESTRING (107.4437315 -6.5633967, 107.443466 -6.5634692, 107.4434017 -6.5634665, 107.4432132 -6.5634232, 107.4429886 -6.5633966, 107.4428914 -6.5633999, 107.4428424 -6.5634053, 107.4427995 -6.5634299, 107.4427184 -6.5635085, 107.4426077 -6.5635685, 107.4425232 -6.5635818, 107.4424173 -6.5635765, 107.4420176 -6.5634952, 107.4418909 -6.5634578, 107.4418091 -6.5634099, 107.4417487 -6.5633527, 107.4415979 -6.5632087)",,,
619018019,False,residential,False,255.639,,,"LINESTRING (107.4415979 -6.5632087, 107.4417487 -6.5633527, 107.4418091 -6.5634099, 107.4418909 -6.5634578, 107.4420176 -6.5634952, 107.4424173 -6.5635765, 107.4425232 -6.5635818, 107.4426077 -6.5635685, 107.4427184 -6.5635085, 107.4427995 -6.5634299, 107.4428424 -6.5634053, 107.4428914 -6.5633999, 107.4429886 -6.5633966, 107.4432132 -6.5634232, 107.4434017 -6.5634665, 107.443466 -6.5634692, 107.4437315 -6.5633967)",,,
619017988,False,residential,False,16.788,,,"LINESTRING (107.4413751 -6.5617534, 107.4414531 -6.5617425, 107.4415263 -6.5617415)",,,
619018021,False,residential,True,91.28800000000001,,,"LINESTRING (107.4413751 -6.5617534, 107.4411091 -6.5617932, 107.4405525 -6.5618225)",,,
"[702627896, 619018020, 702627895]",False,residential,False,128.44700000000003,,,"LINESTRING (107.4413751 -6.5617534, 107.4413645 -6.5618338, 107.4413565 -6.5619464, 107.441344 -6.5620379, 107.4413377 -6.5621362, 107.4413726 -6.5623487, 107.4414329 -6.5624653, 107.4414852 -6.5625933, 107.4415563 -6.5627797, 107.4415841 -6.5628294, 107.4416025 -6.5628527)",,,yes
343676685,True,tertiary,False,33.784,,,"LINESTRING (107.4472336 -6.5606045, 107.4472562 -6.5609075)",,,
619031716,False,residential,True,79.449,,,"LINESTRING (107.4472336 -6.5606045, 107.4471943 -6.5606294, 107.4469127 -6.5606627, 107.4465237 -6.56066)",,,
619031716,False,residential,False,79.449,,,"LINESTRING (107.4465237 -6.56066, 107.4469127 -6.5606627, 107.4471943 -6.5606294, 107.4472336 -6.5606045)",,,
400384251,False,living_street,False,53.498,,,"LINESTRING (107.4483912 -6.5604111, 107.4484019 -6.5608921)",,permissive,
400384251,False,living_street,True,118.292,,,"LINESTRING (107.4483912 -6.5604111, 107.448375 -6.5593474)",,permissive,
343676685,True,tertiary,False,113.399,,,"LINESTRING (107.4472265 -6.5595847, 107.4472281 -6.559812, 107.4472336 -6.5606045)",,,
"[619017997, 619031726]",False,living_street,True,212.223,,,"LINESTRING (107.4472265 -6.5595847, 107.4467061 -6.5596345, 107.4466679 -6.5596554, 107.4466558 -6.5596681, 107.4466508 -6.5596911, 107.4466494 -6.5597544, 107.4466414 -6.559774, 107.446625 -6.559786, 107.4465901 -6.5597953, 107.4465249 -6.559806, 107.4460993 -6.5598363, 107.4460835 -6.559819, 107.4460514 -6.559808, 107.4460181 -6.559786, 107.4459297 -6.5597381, 107.4458103 -6.5597074, 107.4456212 -6.5596795, 107.445455 -6.5596894)",,,
643614209,False,residential,False,27.827,,,"LINESTRING (107.4478198 -6.5634512, 107.4478146 -6.5637014)",,,
619069550,False,residential,True,85.616,,,"LINESTRING (107.4478198 -6.5634512, 107.4473405 -6.5633287, 107.4470772 -6.5632337)",,,
643614209,False,residential,True,68.84400000000001,,,"LINESTRING (107.4478198 -6.5634512, 107.4478447 -6.562925, 107.4478528 -6.562833)",,,
619069550,False,residential,False,85.616,,,"LINESTRING (107.4470772 -6.5632337, 107.4473405 -6.5633287, 107.4478198 -6.5634512)",,,
619069550,False,residential,True,52.349000000000004,,,"LINESTRING (107.4470772 -6.5632337, 107.4471057 -6.5630582, 107.4471903 -6.5627775)",,,
643614217,False,residential,True,46.06100000000001,,,"LINESTRING (107.4470772 -6.5632337, 107.4470683 -6.5633247, 107.4470192 -6.5636438)",,,
619069550,False,residential,False,52.349000000000004,,,"LINESTRING (107.4471903 -6.5627775, 107.4471057 -6.5630582, 107.4470772 -6.5632337)",,,
643264808,False,residential,False,105.787,,,"LINESTRING (107.4471903 -6.5627775, 107.4468818 -6.5626731, 107.4467504 -6.5625972, 107.4466793 -6.5625386, 107.4466216 -6.5624627, 107.4465787 -6.5623641, 107.4465215 -6.5621909)",,,
643264808,False,residential,True,75.396,,,"LINESTRING (107.4471903 -6.5627775, 107.4473001 -6.5628027, 107.4475586 -6.5628734, 107.447634 -6.562878, 107.4477403 -6.5628683, 107.4478088 -6.5628563, 107.4478528 -6.562833)",,,
324000022,False,primary,False,3.541,Jalan Raya Bandung Purwakarta,,"LINESTRING (107.4483982 -6.5623228, 107.4484285 -6.5623332)",,,
324000022,False,primary,True,54.529,Jalan Raya Bandung Purwakarta,,"LINESTRING (107.4483982 -6.5623228, 107.4479445 -6.5621296)",,,
619069552,False,residential,True,124.21600000000001,,,"LINESTRING (107.4483982 -6.5623228, 107.4484051 -6.5625437, 107.4484027 -6.5628997, 107.4484321 -6.563439)",,,
400384253,False,residential,True,58.566,,,"LINESTRING (107.4465215 -6.5621909, 107.4466589 -6.5616822)",,,
"[682857009, 682857010, 400384253]",False,residential,False,123.01399999999998,,,"LINESTRING (107.4465215 -6.5621909, 107.4464791 -6.5622493, 107.4463936 -6.5623627, 107.4462944 -6.5625319, 107.4461723 -6.5626791, 107.4460632 -6.56274, 107.4458535 -6.5628312, 107.4456999 -6.5628542)",,,yes
643264808,False,residential,True,105.787,,,"LINESTRING (107.4465215 -6.5621909, 107.4465787 -6.5623641, 107.4466216 -6.5624627, 107.4466793 -6.5625386, 107.4467504 -6.5625972, 107.4468818 -6.5626731, 107.4471903 -6.5627775)",,,
643264808,False,residential,False,75.396,,,"LINESTRING (107.4478528 -6.562833, 107.4478088 -6.5628563, 107.4477403 -6.5628683, 107.447634 -6.562878, 107.4475586 -6.5628734, 107.4473001 -6.5628027, 107.4471903 -6.5627775)",,,
643264808,False,residential,True,78.94,,,"LINESTRING (107.4478528 -6.562833, 107.4478691 -6.5625969, 107.4479445 -6.5621296)",,,
643614209,False,residential,False,68.84400000000001,,,"LINESTRING (107.4478528 -6.562833, 107.4478447 -6.562925, 107.4478198 -6.5634512)",,,
643614209,False,residential,False,17.844,,,"LINESTRING (107.4481177 -6.5644052, 107.4481961 -6.5644305, 107.4482687 -6.5644617)",,,
643614209,False,residential,True,77.005,,,"LINESTRING (107.4481177 -6.5644052, 107.447948 -6.5643359, 107.4478625 -6.5642606, 107.4478031 -6.5641927, 107.4477737 -6.5640861, 107.447773 -6.5640495, 107.4477819 -6.5638901)",,,
400384255,True,tertiary,False,35.85,,,"LINESTRING (107.4451735 -6.5581533, 107.4451392 -6.5578327)",,,
619322204,False,residential,False,142.08700000000002,,,"LINESTRING (107.4451735 -6.5581533, 107.4448278 -6.5582813, 107.4446449 -6.5583232, 107.4444719 -6.5583537, 107.4442171 -6.5583551, 107.4440346 -6.5583516, 107.4439216 -6.5583232)",,,
