osmid,highway,oneway,reversed,length,ref,geometry,name,lanes,junction
380273836,residential,False,False,53.088,,"LINESTRING (10.6970381 32.0104581, 10.6973234 32.0108697)",,,
187241415,unclassified,False,False,93.83500000000001,RR203,"LINESTRING (10.6970381 32.0104581, 10.697455 32.01044, 10.6977459 32.010422, 10.6980294 32.0103895)",,,
187241415,unclassified,False,True,61.967,RR203,"LINESTRING (10.6970381 32.0104581, 10.696513 32.0104606, 10.6963809 32.0104617)",,,
187241414,secondary,False,False,56.784000000000006,RR203,"LINESTRING (10.7001175 32.0101777, 10.7001433 32.0101722, 10.7002026 32.0101681, 10.7002684 32.0101665, 10.7007168 32.0102016)",,,
187241428,residential,False,True,57.955000000000005,,"LINESTRING (10.7001175 32.0101777, 10.7000996 32.0101336, 10.7000823 32.0100932, 10.700083 32.0100368, 10.7001792 32.0096706)",,,
838493083,secondary,True,False,17.816,RR203,"LINESTRING (10.7001175 32.0101777, 10.7001004 32.0101927, 10.7000928 32.0102198, 10.700088 32.0102629, 10.7000833 32.010331)",,,
1240218547,primary,True,False,12.475,RN19,"LINESTRING (10.700583 32.0126573, 10.7005414 32.0125508)",الطريق الوطنية مدنين - الذهيبة,,
187241407,primary,False,False,105.43,RN19,"LINESTRING (10.700583 32.0126573, 10.7006085 32.0128578, 10.7006319 32.0131041, 10.7006085 32.0136031)",الطريق الوطنية مدنين - الذهيبة,2,
584728224,primary,False,False,259.58500000000004,RN19,"LINESTRING (10.6959615 32.0066503, 10.6967381 32.0076939, 10.6968856 32.0078826, 10.6970371 32.0080509, 10.6972463 32.0082477, 10.6975732 32.0085325)",الطريق الوطنية مدنين - الذهيبة,,
187241411,primary,True,False,47.045,RN19,"LINESTRING (10.6975732 32.0085325, 10.6976606 32.0085628, 10.6979448 32.0088069)",الطريق الوطنية مدنين - الذهيبة,,
584728224,primary,False,True,259.58500000000004,RN19,"LINESTRING (10.6975732 32.0085325, 10.6972463 32.0082477, 10.6970371 32.0080509, 10.6968856 32.0078826, 10.6967381 32.0076939, 10.6959615 32.0066503)",الطريق الوطنية مدنين - الذهيبة,,
187241411,primary,True,False,63.649,RN19,"LINESTRING (10.6979448 32.0088069, 10.6984071 32.009224)",الطريق الوطنية مدنين - الذهيبة,,
706291077,primary_link,False,False,7.54,,"LINESTRING (10.6979448 32.0088069, 10.6978894 32.0088558)",,,
706291077,primary_link,False,True,7.54,,"LINESTRING (10.6978894 32.0088558, 10.6979448 32.0088069)",,,
709074562,primary,True,False,25.679,RN19,"LINESTRING (10.6978894 32.0088558, 10.6977008 32.0086892)",الطريق الوطنية مدنين - الذهيبة,,
187241428,residential,False,False,89.735,,"LINESTRING (10.7004431 32.0089023, 10.7003448 32.00904, 10.7001792 32.0096706)",,,
380273809,residential,False,False,92.729,,"LINESTRING (10.7004431 32.0089023, 10.7002593 32.0087809, 10.7007102 32.0083274, 10.7007394 32.008292)",,,
380273809,residential,False,True,62.539,,"LINESTRING (10.7004431 32.0089023, 10.7006298 32.0090536, 10.7009863 32.0092166)",,,
706291078,residential,False,False,6.595,,"LINESTRING (10.6983544 32.009263, 10.6984071 32.009224)",,,
709074562,primary,True,False,63.028,RN19,"LINESTRING (10.6983544 32.009263, 10.6978894 32.0088558)",الطريق الوطنية مدنين - الذهيبة,,
706291076,residential,False,True,7.011,,"LINESTRING (10.6987692 32.0096132, 10.6988126 32.009562)",,,
709074562,primary,True,False,41.475,RN19,"LINESTRING (10.6987692 32.0096132, 10.6984545 32.0093526)",الطريق الوطنية مدنين - الذهيبة,,
187241411,primary,True,False,16.296,RN19,"LINESTRING (10.6992155 32.0098702, 10.6993529 32.0099591)",الطريق الوطنية مدنين - الذهيبة,,
706291076,residential,False,False,180.69100000000003,,"LINESTRING (10.6992155 32.0098702, 10.6999166 32.009095, 10.6999271 32.0090742, 10.6999299 32.0090517, 10.6999247 32.0090295, 10.699912 32.0090096, 10.699893 32.0089937, 10.6996581 32.0088187, 10.6996304 32.0088013, 10.6995983 32.0087905, 10.699564 32.0087872, 10.6995299 32.0087915, 10.6994983 32.0088032, 10.6994713 32.0088214, 10.6993975 32.0088919)",,,
706327272,unclassified,True,False,8.851,RR203,"LINESTRING (10.6993529 32.0099591, 10.6992895 32.0100178)",,,
187241411,primary,True,False,68.34299999999999,RN19,"LINESTRING (10.6993529 32.0099591, 10.6998125 32.0102177, 10.6999707 32.0102776)",الطريق الوطنية مدنين - الذهيبة,,
706327272,unclassified,True,False,19.802,RR203,"LINESTRING (10.6992895 32.0100178, 10.699086 32.0100618)",,,
709074562,primary,True,False,14.805,RN19,"LINESTRING (10.6992895 32.0100178, 10.6991724 32.0099291)",الطريق الوطنية مدنين - الذهيبة,,
187241415,unclassified,False,True,45.626,RR203,"LINESTRING (10.699086 32.0100618, 10.6986476 32.0102355)",,,
706327271,unclassified,True,False,16.855,RR203,"LINESTRING (10.699086 32.0100618, 10.6991724 32.0099291)",,,
187241413,primary,True,False,10.106,RN19,"LINESTRING (10.7000061 32.0102752, 10.700032 32.0102811, 10.7000547 32.0102932, 10.7000723 32.0103103, 10.7000833 32.010331)",,,roundabout
187241416,secondary,True,False,17.765,RR203,"LINESTRING (10.7000061 32.0102752, 10.7000063 32.0102628, 10.7000171 32.0102196, 10.7000316 32.0102018, 10.7000561 32.010181, 10.7001175 32.0101777)",,,
187241413,primary,True,False,3.365,RN19,"LINESTRING (10.6999707 32.0102776, 10.6999883 32.0102749, 10.7000061 32.0102752)",,,roundabout
187241414,secondary,False,True,117.442,RR203,"LINESTRING (10.7019571 32.0102986, 10.7007168 32.0102016)",,,
380273809,residential,False,False,36.68,,"LINESTRING (10.7019571 32.0102986, 10.7020006 32.0099708)",,,
187241414,secondary,False,False,53.150999999999996,RR203,"LINESTRING (10.7019571 32.0102986, 10.7021756 32.0103436, 10.7024678 32.0104891)",,,
380273809,residential,False,True,81.826,,"LINESTRING (10.7019571 32.0102986, 10.7018696 32.0109579, 10.7018375 32.011025)",,,
187241413,primary,True,False,3.372,RN19,"LINESTRING (10.7000833 32.010331, 10.7000864 32.0103459, 10.7000861 32.0103611)",,,roundabout
187241402,primary,True,False,66.339,RN19,"LINESTRING (10.7000861 32.0103611, 10.7001372 32.0106122, 10.7002183 32.010947)",الطريق الوطنية مدنين - الذهيبة,,
187241413,primary,True,False,16.798000000000002,RN19,"LINESTRING (10.7000861 32.0103611, 10.7000778 32.0103853, 10.7000609 32.0104059, 10.7000369 32.0104209, 10.7000086 32.0104285, 10.6999789 32.010428, 10.699951 32.0104195)",,,roundabout
830871777,residential,False,True,69.405,,"LINESTRING (10.6980294 32.0103895, 10.6983662 32.0098345)",,,
187241415,unclassified,False,False,51.602,RR203,"LINESTRING (10.6980294 32.0103895, 10.6983568 32.0103091, 10.6985546 32.010259)",,,
187241415,unclassified,False,True,93.83500000000001,RR203,"LINESTRING (10.6980294 32.0103895, 10.6977459 32.010422, 10.697455 32.01044, 10.6970381 32.0104581)",,,
187241413,primary,True,False,16.808,RN19,"LINESTRING (10.699924 32.0103999, 10.6999096 32.0103779, 10.6999043 32.0103531, 10.6999088 32.0103282, 10.6999224 32.0103058, 10.6999438 32.0102883, 10.6999707 32.0102776)",,,roundabout
709074562,primary,True,False,73.422,RN19,"LINESTRING (10.699924 32.0103999, 10.6997991 32.0103254, 10.6996523 32.0102253, 10.6992895 32.0100178)",الطريق الوطنية مدنين - الذهيبة,,
187241413,primary,True,False,3.368,RN19,"LINESTRING (10.699951 32.0104195, 10.6999364 32.0104109, 10.699924 32.0103999)",,,roundabout
706291073,primary_link,False,False,7.376,,"LINESTRING (10.7003911 32.0116506, 10.7003164 32.0116703)",,,
187241402,primary,True,False,77.334,RN19,"LINESTRING (10.7003911 32.0116506, 10.7005539 32.012285, 10.7005629 32.0123306)",الطريق الوطنية مدنين - الذهيبة,,
706291073,primary_link,False,True,7.376,,"LINESTRING (10.7003164 32.0116703, 10.7003911 32.0116506)",,,
1240218547,primary,True,False,53.422,RN19,"LINESTRING (10.7003164 32.0116703, 10.7001914 32.0112017)",الطريق الوطنية مدنين - الذهيبة,,
187241407,primary,False,False,118.762,RN19,"LINESTRING (10.7006085 32.0136031, 10.7005897 32.0138278, 10.7005336 32.0140636, 10.7004999 32.0142042, 10.7004382 32.014393, 10.7003432 32.0146432)",الطريق الوطنية مدنين - الذهيبة,2,
187241407,primary,False,True,105.43,RN19,"LINESTRING (10.7006085 32.0136031, 10.7006319 32.0131041, 10.7006085 32.0128578, 10.700583 32.0126573)",الطريق الوطنية مدنين - الذهيبة,2,
380273880,residential,False,True,95.261,,"LINESTRING (10.7006085 32.0136031, 10.7004515 32.0135107, 10.7003117 32.0132647, 10.7000843 32.0128898)",,,
187241407,primary,False,True,118.76200000000001,RN19,"LINESTRING (10.7003432 32.0146432, 10.7004382 32.014393, 10.7004999 32.0142042, 10.7005336 32.0140636, 10.7005897 32.0138278, 10.7006085 32.0136031)",الطريق الوطنية مدنين - الذهيبة,2,
830871753,residential,False,True,155.446,,"LINESTRING (10.7003432 32.0146432, 10.6998628 32.0141741, 10.6993193 32.0135489)",,,
380273818,residential,False,False,77.47699999999999,,"LINESTRING (10.7023076 32.0059917, 10.7025523 32.0060836, 10.7026816 32.0061547, 10.7029473 32.0062466, 10.7030522 32.0062822)",,,
380273798,residential,False,False,180.272,,"LINESTRING (10.7011571 32.0060026, 10.7029833 32.0064824)",,,
380273897,residential,False,True,31.601,,"LINESTRING (10.7011571 32.0060026, 10.7010673 32.0062764)",,,
830871781,residential,False,True,34.559,,"LINESTRING (10.7011571 32.0060026, 10.7008016 32.005927)",,,
380273897,residential,False,False,31.601,,"LINESTRING (10.7010673 32.0062764, 10.7011571 32.0060026)",,,
380273897,residential,False,True,36.678,,"LINESTRING (10.7010673 32.0062764, 10.7009631 32.0065942)",,,
830871774,residential,False,True,45.887,,"LINESTRING (10.7010673 32.0062764, 10.7005924 32.0061863)",,,
380273875,residential,False,False,174.035,,"LINESTRING (10.7010673 32.0062764, 10.7021853 32.0065519, 10.7028421 32.0067059)",,,
380273818,residential,False,False,24.076,,"LINESTRING (10.7030522 32.0062822, 10.7030591 32.0063622, 10.7029833 32.0064824)",,,
