osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,junction
26335375,نهج ابن الشباط,residential,False,False,87.877,,"LINESTRING (10.3283447 36.851194, 10.3291695 36.8507593)",,
26209519,شارع حبيب بورقيبة,secondary,False,True,78.798,4,"LINESTRING (10.3283447 36.851194, 10.3285003 36.8513732, 10.3288221 36.8517906)",,
26209519,شارع حبيب بورقيبة,secondary,False,False,121.373,4,"LINESTRING (10.3295419 36.8527178, 10.3288221 36.8517906)",,
26318912,شارع الجمهورية,residential,False,False,63.62,,"LINESTRING (10.3295419 36.8527178, 10.3289402 36.8530269)",,
26209519,شارع حبيب بورقيبة,secondary,False,True,146.204,4,"LINESTRING (10.3295419 36.8527178, 10.3299245 36.8532168, 10.3303953 36.8538414)",,
26318912,شارع الجمهورية,residential,False,True,89.782,,"LINESTRING (10.3295419 36.8527178, 10.329887 36.8525525, 10.3303947 36.8522865)",,
88453185,شارع البيئة,trunk,True,False,8.519,2,"LINESTRING (10.3260359 36.8569329, 10.3260935 36.8569941)",,
722403348,شارع 7 نوفمبر,secondary,True,False,12.363,1,"LINESTRING (10.3260359 36.8569329, 10.3261748 36.8569297)",RN10,
26368924,نهج صيفاقس,residential,False,True,123.858,,"LINESTRING (10.3260359 36.8569329, 10.3254922 36.8561764, 10.3254318 36.8560863, 10.325413 36.8560294, 10.3253996 36.85595)",,
26251337,شارع 7 نوفمبر,secondary,False,False,77.873,1,"LINESTRING (10.3277077 36.8563186, 10.328224 36.8561034, 10.3284781 36.8559865)",RN10,
26251337,شارع 7 نوفمبر,secondary,False,True,138.495,1,"LINESTRING (10.3277077 36.8563186, 10.3276902 36.8563299, 10.3269875 36.8566132, 10.3265262 36.856787, 10.326325 36.8568878)",RN10,
26368910,نهج جونو,residential,False,True,285.62199999999996,,"LINESTRING (10.3277077 36.8563186, 10.3276554 36.8562032, 10.3276433 36.8561802, 10.3276299 36.8561442, 10.3276192 36.8560916, 10.3276111 36.8558502, 10.3276044 36.8557139, 10.3276004 36.8556399, 10.3276245 36.855554, 10.3276621 36.8554768, 10.3276748 36.8554199, 10.3276788 36.8553636, 10.3276748 36.8553056, 10.3276581 36.8552514, 10.3276125 36.8551902, 10.3275481 36.8551269, 10.3274757 36.855069, 10.3273925 36.8550411, 10.327308 36.855025, 10.3271797 36.8550127, 10.3269348 36.8550175, 10.325935 36.85509)",,
26251337,شارع 7 نوفمبر,secondary,False,False,41.809,1,"LINESTRING (10.329085 36.8556871, 10.3294913 36.8554982)",RN10,
26251337,شارع 7 نوفمبر,secondary,False,True,11.926,1,"LINESTRING (10.329085 36.8556871, 10.3289697 36.8557418)",RN10,
26368857,Rue Florus,residential,False,True,71.531,,"LINESTRING (10.329085 36.8556871, 10.329034 36.8555969, 10.3290045 36.8555304, 10.328971 36.8554371, 10.3288798 36.8551688, 10.3288583 36.8551033, 10.3288402 36.855076)",,
26251337,شارع 7 نوفمبر,secondary,False,False,5.022,1,"LINESTRING (10.3294913 36.8554982, 10.329541 36.8554768)",RN10,
26251337,شارع 7 نوفمبر,secondary,False,True,41.809,1,"LINESTRING (10.3294913 36.8554982, 10.329085 36.8556871)",RN10,
26368811,Tanit,residential,False,True,265.102,,"LINESTRING (10.3294913 36.8554982, 10.3293747 36.8552922, 10.3291319 36.854878, 10.3290126 36.854687, 10.3288785 36.8545056, 10.3287785 36.854386, 10.3285432 36.8541043, 10.3283206 36.8538564, 10.328106 36.8536031, 10.327992 36.8534454)",,
26335420,نهج سيبتيموس سيفيروس,residential,False,False,119.794,,"LINESTRING (10.3305748 36.8509267, 10.331265 36.8518517)",,
154249304,نهج داغ همرشولد,residential,False,False,91.216,,"LINESTRING (10.3305748 36.8509267, 10.3296939 36.8513463)",,
26368857,Rue Florus,residential,False,False,22.711,,"LINESTRING (10.3256099 36.8544396, 10.3258456 36.854518)",,
706967276,Avenue de l'Amphithéatre,tertiary,False,False,7.808,,"LINESTRING (10.3256099 36.8544396, 10.3255297 36.8544681)",,
706967276,Avenue de l'Amphithéatre,tertiary,False,True,204.20499999999998,,"LINESTRING (10.3256099 36.8544396, 10.3265503 36.8540635, 10.3276473 36.8535945)",,
26318912,شارع الجمهورية,residential,False,False,91.29,,"LINESTRING (10.331265 36.8518517, 10.3303947 36.8522865)",,
26318912,شارع الجمهورية,residential,False,True,32.847,,"LINESTRING (10.331265 36.8518517, 10.3315862 36.8517061)",,
26335420,نهج سيبتيموس سيفيروس,residential,False,False,147.831,,"LINESTRING (10.331265 36.8518517, 10.3321377 36.852983)",,
26335420,نهج سيبتيموس سيفيروس,residential,False,True,119.794,,"LINESTRING (10.331265 36.8518517, 10.3305748 36.8509267)",,
26209519,شارع حبيب بورقيبة,secondary,False,True,121.373,4,"LINESTRING (10.3288221 36.8517906, 10.3295419 36.8527178)",,
26209519,شارع حبيب بورقيبة,secondary,False,False,78.798,4,"LINESTRING (10.3288221 36.8517906, 10.3285003 36.8513732, 10.3283447 36.851194)",,
26368597,,residential,False,True,75.878,,"LINESTRING (10.3288221 36.8517906, 10.3284748 36.8519645, 10.3281015 36.8521555)",,
154249304,نهج داغ همرشولد,residential,False,True,91.989,,"LINESTRING (10.3288221 36.8517906, 10.3292875 36.8515427, 10.3296939 36.8513463)",,
26335375,نهج ابن الشباط,residential,False,True,87.877,,"LINESTRING (10.3291695 36.8507593, 10.3283447 36.851194)",,
26335431,نهج بروكوب,residential,False,False,67.25,,"LINESTRING (10.3291695 36.8507593, 10.3286002 36.8503615)",,
