osmid,highway,oneway,reversed,length,ref,name,geometry,junction,bridge
130502401,residential,False,False,54.973,,,"LINESTRING (9.1868006 36.7203031, 9.1874041 36.7202011)",,
130502401,residential,False,True,72.94,,,"LINESTRING (9.1868006 36.7203031, 9.1863392 36.7203709, 9.1860008 36.7204402)",,
130502427,residential,False,False,94.08,,,"LINESTRING (9.1868006 36.7203031, 9.186848 36.7204624, 9.1869266 36.7208353, 9.1869967 36.7211342)",,
130502379,residential,False,True,11.187,,,"LINESTRING (9.1831782 36.7203139, 9.1832216 36.7204083)",,
130502379,residential,False,False,88.28200000000001,,,"LINESTRING (9.1831782 36.7203139, 9.1830522 36.7199821, 9.1829666 36.7196524, 9.182954 36.7195905, 9.1829656 36.7195438)",,
130502671,residential,False,True,66.103,,,"LINESTRING (9.1831782 36.7203139, 9.1835591 36.720214, 9.1836631 36.7201898, 9.1837003 36.7201734, 9.1837224 36.7201508, 9.1837321 36.7201167, 9.1837247 36.7200764, 9.1837147 36.7200291)",,
130502379,residential,False,False,11.187,,,"LINESTRING (9.1832216 36.7204083, 9.1831782 36.7203139)",,
130502379,residential,False,True,20.34,,,"LINESTRING (9.1832216 36.7204083, 9.183315 36.7205752)",,
130502723,residential,False,False,53.424,,,"LINESTRING (9.1832216 36.7204083, 9.18267 36.7205963)",,
130502401,residential,False,False,72.94,,,"LINESTRING (9.1860008 36.7204402, 9.1863392 36.7203709, 9.1868006 36.7203031)",,
130502401,residential,False,True,53.992999999999995,,,"LINESTRING (9.1860008 36.7204402, 9.1856593 36.7204988, 9.1854065 36.7205338)",,
130502395,tertiary,False,True,41.272,,,"LINESTRING (9.1889202 36.7203547, 9.1892749 36.7201161)",,
130502607,tertiary,False,False,32.895,,,"LINESTRING (9.1889202 36.7203547, 9.18875 36.7206172)",,
130502607,tertiary,False,True,90.94800000000001,,,"LINESTRING (9.1889202 36.7203547, 9.1891081 36.7199785, 9.1893203 36.7196025)",,
130502623,residential,False,True,98.615,,,"LINESTRING (9.1854065 36.7205338, 9.1851328 36.7196745)",,
130502401,residential,False,False,53.992999999999995,,,"LINESTRING (9.1854065 36.7205338, 9.1856593 36.7204988, 9.1860008 36.7204402)",,
130502401,residential,False,True,140.669,,,"LINESTRING (9.1854065 36.7205338, 9.1853455 36.7205536, 9.1851933 36.7206031, 9.1850296 36.7206671, 9.1848814 36.7207273, 9.1847762 36.7207746, 9.1847111 36.7207918, 9.1846575 36.720795, 9.1845998 36.720788, 9.1845395 36.7207805, 9.1844751 36.7207611, 9.1844308 36.7207192, 9.1843249 36.7205053, 9.1842471 36.7203462)",,
130502340,primary,True,False,119.65499999999999,RN6,شارع الحبيب بورقيبة,"LINESTRING (9.1802211 36.7204693, 9.1802352 36.7206128, 9.1802251 36.7206869, 9.1801889 36.7207783, 9.1801192 36.7208804, 9.1800401 36.7209621, 9.1799529 36.721061, 9.1798637 36.7211804, 9.1798302 36.7212642, 9.1798127 36.7213276, 9.1798161 36.721404, 9.1798302 36.721455)",,
130502455,residential,False,False,189.441,,,"LINESTRING (9.1802211 36.7204693, 9.1803338 36.7206805, 9.1807213 36.7211642, 9.1807483 36.7211896, 9.1807736 36.7212051, 9.1807981 36.7212084, 9.1808246 36.7212051, 9.1808702 36.7211814, 9.1809574 36.7211212, 9.1811317 36.721017, 9.1813422 36.7209139, 9.1816655 36.7207815)",,
130502607,tertiary,False,True,32.895,,,"LINESTRING (9.18875 36.7206172, 9.1889202 36.7203547)",,
130502353,tertiary,False,False,101.978,,,"LINESTRING (9.18875 36.7206172, 9.1885024 36.7210836, 9.1884394 36.7212072, 9.1883616 36.7213459, 9.1882744 36.7214491)",,
130502401,residential,False,True,133.943,,,"LINESTRING (9.18875 36.7206172, 9.1885802 36.7205246, 9.1883737 36.7204085, 9.1882355 36.7203387, 9.1881162 36.7202806, 9.1879982 36.7202355, 9.1878909 36.7201989, 9.1877836 36.7201763, 9.1876964 36.7201688, 9.1876227 36.7201699, 9.1875449 36.7201753, 9.1874725 36.7201876, 9.1874041 36.7202011)",,
130502500,residential,False,False,99.836,,,"LINESTRING (9.18267 36.7205963, 9.1831625 36.7214027)",,
130502723,residential,False,False,57.782,,,"LINESTRING (9.18267 36.7205963, 9.1820737 36.7208002)",,
130502723,residential,False,True,53.424,,,"LINESTRING (9.18267 36.7205963, 9.1832216 36.7204083)",,
130502723,residential,False,True,57.782,,,"LINESTRING (9.1820737 36.7208002, 9.18267 36.7205963)",,
130502392,tertiary,False,True,15.471,,,"LINESTRING (9.1906871 36.7209288, 9.1905168 36.7209557)",,
130502392,tertiary,False,False,12.845,,,"LINESTRING (9.1898663 36.7210793, 9.1900058 36.7210503)",,
130502392,tertiary,False,True,39.25,,,"LINESTRING (9.1898663 36.7210793, 9.1894399 36.7211675)",,
130502735,residential,False,False,95.153,,,"LINESTRING (9.1898663 36.7210793, 9.190667 36.7216453)",,
130502392,tertiary,False,False,39.25,,,"LINESTRING (9.1894399 36.7211675, 9.1898663 36.7210793)",,
130502392,tertiary,False,True,22.953,,,"LINESTRING (9.1894399 36.7211675, 9.1891971 36.7212363)",,
130502638,residential,False,False,101.014,,,"LINESTRING (9.1894399 36.7211675, 9.1900943 36.7219092)",,
130502392,tertiary,False,False,22.953,,,"LINESTRING (9.1891971 36.7212363, 9.1894399 36.7211675)",,
130502545,residential,False,False,154.24,,,"LINESTRING (9.1891971 36.7212363, 9.1896168 36.722582)",,
130502392,tertiary,False,True,85.638,,,"LINESTRING (9.1891971 36.7212363, 9.1888015 36.7213427, 9.1882744 36.7214491)",,
130502379,residential,False,True,65.769,,,"LINESTRING (9.1831625 36.7214027, 9.1827974 36.7219167)",,
130502500,residential,False,True,99.836,,,"LINESTRING (9.1831625 36.7214027, 9.18267 36.7205963)",,
130502379,residential,False,False,100.78999999999999,,,"LINESTRING (9.1831625 36.7214027, 9.183358 36.72114, 9.1833915 36.7210858, 9.1834243 36.7210218, 9.1834438 36.7209686, 9.1834579 36.7209046, 9.1834525 36.7208584, 9.1834337 36.7208111, 9.183315 36.7205752)",,
130502353,tertiary,False,False,142.49900000000002,,,"LINESTRING (9.1882744 36.7214491, 9.1881578 36.7215415, 9.1879552 36.7217114, 9.1877031 36.7219221, 9.1874631 36.7221306, 9.1872552 36.7223091, 9.1871774 36.7223811)",,
130502353,tertiary,False,True,101.978,,,"LINESTRING (9.1882744 36.7214491, 9.1883616 36.7213459, 9.1884394 36.7212072, 9.1885024 36.7210836, 9.18875 36.7206172)",,
130502392,tertiary,False,False,85.638,,,"LINESTRING (9.1882744 36.7214491, 9.1888015 36.7213427, 9.1891971 36.7212363)",,
130502340,primary,True,False,81.71,RN6,شارع الحبيب بورقيبة,"LINESTRING (9.1798302 36.721455, 9.179861 36.7215104, 9.179971 36.7216195, 9.180026 36.7216625, 9.1801484 36.7217318, 9.1802489 36.7217716, 9.1803998 36.721806, 9.1805691 36.7218217)",,
130503014,residential,False,True,6.846,,,"LINESTRING (9.181988 36.7215679, 9.1819719 36.7216281)",,
130502340,primary,True,False,82.57300000000001,RN6,شارع الحبيب بورقيبة,"LINESTRING (9.181988 36.7215679, 9.1820718 36.7215786, 9.1821878 36.7216146, 9.1822924 36.7216576, 9.1824775 36.7217501, 9.1825935 36.7218081, 9.1827974 36.7219167)",,
130503014,residential,False,False,92.627,,,"LINESTRING (9.181988 36.7215679, 9.1819914 36.7215168, 9.1819805 36.7214523, 9.1816655 36.7207815)",,
130502489,residential,False,True,58.877,,,"LINESTRING (9.190667 36.7216453, 9.1900943 36.7219092)",,
130502735,residential,False,True,95.153,,,"LINESTRING (9.190667 36.7216453, 9.1898663 36.7210793)",,
130502489,residential,False,False,58.877,,,"LINESTRING (9.1900943 36.7219092, 9.190667 36.7216453)",,
130502638,residential,False,False,64.517,,,"LINESTRING (9.1900943 36.7219092, 9.1904899 36.7223951)",,
130502638,residential,False,True,101.014,,,"LINESTRING (9.1900943 36.7219092, 9.1894399 36.7211675)",,
130502379,residential,False,False,65.769,,,"LINESTRING (9.1827974 36.7219167, 9.1831625 36.7214027)",,
130502379,residential,False,True,6.675,,,"LINESTRING (9.1827974 36.7219167, 9.1827531 36.7219651)",,
130502340,primary,True,False,72.209,RN6,شارع الحبيب بورقيبة,"LINESTRING (9.1827974 36.7219167, 9.1831293 36.7220887, 9.183482 36.7222639)",,
130502379,residential,False,False,6.675,,,"LINESTRING (9.1827531 36.7219651, 9.1827974 36.7219167)",,
130502339,primary,True,False,79.74600000000001,RN6,شارع الحبيب بورقيبة,"LINESTRING (9.1827531 36.7219651, 9.1822831 36.7217254, 9.1821308 36.7216566, 9.1819719 36.7216281)",,
130502438,residential,False,False,78.067,,,"LINESTRING (9.1871774 36.7223811, 9.1874481 36.7230488)",,
130502353,tertiary,False,False,32.277,,,"LINESTRING (9.1871774 36.7223811, 9.1871077 36.7224176, 9.1870165 36.7224542, 9.186928 36.7224811, 9.1868529 36.722508)",,
130502353,tertiary,False,True,142.499,,,"LINESTRING (9.1871774 36.7223811, 9.1872552 36.7223091, 9.1874631 36.7221306, 9.1877031 36.7219221, 9.1879552 36.7217114, 9.1881578 36.7215415, 9.1882744 36.7214491)",,
130502690,residential,False,False,29.314,,,"LINESTRING (9.1861756 36.722494, 9.1862494 36.7227509)",,
130502353,tertiary,False,False,132.137,,,"LINESTRING (9.1861756 36.722494, 9.186006 36.7224843, 9.1858779 36.7224703, 9.185786 36.7224639, 9.1856814 36.7224671, 9.1855963 36.7224832, 9.1855144 36.7225069, 9.1853294 36.722573, 9.1851014 36.7226466, 9.1848942 36.72271, 9.1847654 36.7227573)",,
130502353,tertiary,False,True,60.416000000000004,,,"LINESTRING (9.1861756 36.722494, 9.1863486 36.7225026, 9.1865028 36.7225069, 9.1866866 36.7225112, 9.1868529 36.722508)",,
130502521,residential,False,False,75.171,,,"LINESTRING (9.1868529 36.722508, 9.1870388 36.7231674)",,
130502353,tertiary,False,False,60.416,,,"LINESTRING (9.1868529 36.722508, 9.1866866 36.7225112, 9.1865028 36.7225069, 9.1863486 36.7225026, 9.1861756 36.722494)",,
130502353,tertiary,False,True,32.277,,,"LINESTRING (9.1868529 36.722508, 9.186928 36.7224811, 9.1870165 36.7224542, 9.1871077 36.7224176, 9.1871774 36.7223811)",,
130502545,residential,False,True,154.24,,,"LINESTRING (9.1896168 36.722582, 9.1891971 36.7212363)",,
237687590,residential,False,False,127.17,,,"LINESTRING (9.1896168 36.722582, 9.1906509 36.72337)",,
397487299,secondary,False,True,111.827,,شارع الجمهورية,"LINESTRING (9.1896168 36.722582, 9.1884007 36.7228295)",,
397487299,secondary,False,False,80.68199999999999,,شارع الجمهورية,"LINESTRING (9.1896168 36.722582, 9.1899937 36.7225219, 9.1901949 36.7224757, 9.1904899 36.7223951)",,
130502869,residential,False,False,24.072,,,"LINESTRING (9.1884007 36.7228295, 9.1884461 36.7230429)",,
397487299,secondary,False,False,111.827,,شارع الجمهورية,"LINESTRING (9.1884007 36.7228295, 9.1896168 36.722582)",,
397487299,secondary,False,True,62.759,,شارع الجمهورية,"LINESTRING (9.1884007 36.7228295, 9.1877217 36.722979)",,
130502340,primary,True,False,19.596,RN6,شارع الحبيب بورقيبة,"LINESTRING (9.1845884 36.7228277, 9.1847708 36.7229261)",,
708941630,tertiary,False,False,9.791,,,"LINESTRING (9.1845884 36.7228277, 9.1844945 36.7228734)",,
708941631,tertiary,True,False,17.642,,,"LINESTRING (9.1845884 36.7228277, 9.1846333 36.7228078, 9.1846689 36.7227906, 9.1847178 36.722774, 9.1847654 36.7227573)",,
130502339,primary,True,False,76.358,RN6,شارع الحبيب بورقيبة,"LINESTRING (9.1844945 36.7228734, 9.183773 36.7225031)",,
708941630,tertiary,False,True,9.791,,,"LINESTRING (9.1844945 36.7228734, 9.1845884 36.7228277)",,
130502438,residential,False,True,78.067,,,"LINESTRING (9.1874481 36.7230488, 9.1871774 36.7223811)",,
397487299,secondary,False,False,25.59,,شارع الجمهورية,"LINESTRING (9.1874481 36.7230488, 9.1877217 36.722979)",,
397487299,secondary,False,True,38.79,,شارع الجمهورية,"LINESTRING (9.1874481 36.7230488, 9.1870388 36.7231674)",,
130502869,residential,False,True,9.182,,,"LINESTRING (9.1884769 36.7231217, 9.1884461 36.7230429)",,
130502869,residential,False,False,50.995000000000005,,,"LINESTRING (9.1884769 36.7231217, 9.1885507 36.7232163, 9.1886768 36.7233507, 9.1888357 36.7234763)",,
130502881,residential,False,True,71.4,,,"LINESTRING (9.1884769 36.7231217, 9.1881578 36.7233002, 9.1880371 36.7233647, 9.18797 36.7234087, 9.1878453 36.723513)",,
130502521,residential,False,True,75.171,,,"LINESTRING (9.1870388 36.7231674, 9.1868529 36.722508)",,
397487299,secondary,False,False,38.79,,شارع الجمهورية,"LINESTRING (9.1870388 36.7231674, 9.1874481 36.7230488)",,
724486482,secondary,False,False,12.744,,,"LINESTRING (9.1870388 36.7231674, 9.1870326 36.7232819)",,
724486483,residential,False,True,55.075,,شارع الجمهورية,"LINESTRING (9.1870388 36.7231674, 9.1864496 36.7233167)",,
237687642,residential,False,True,8.471,,,"LINESTRING (9.185161 36.7231874, 9.1850739 36.7232179)",,
130502340,primary,True,False,52.951,RN6,شارع الحبيب بورقيبة,"LINESTRING (9.185161 36.7231874, 9.1853763 36.7233969, 9.1854353 36.7234614, 9.1854568 36.7235023, 9.1854903 36.7235781)",,
237687642,residential,False,False,108.65900000000002,,,"LINESTRING (9.185161 36.7231874, 9.1853401 36.7231045, 9.1856123 36.7229755, 9.185839 36.7228906, 9.1862494 36.7227509)",,
237687642,residential,False,False,8.471,,,"LINESTRING (9.1850739 36.7232179, 9.185161 36.7231874)",,
130502339,primary,True,False,64.30600000000001,RN6,شارع الحبيب بورقيبة,"LINESTRING (9.1850739 36.7232179, 9.1848086 36.7230662, 9.1844945 36.7228734)",,
130502690,residential,False,True,65.396,,,"LINESTRING (9.1864496 36.7233167, 9.1862494 36.7227509)",,
724486483,residential,False,False,55.075,,شارع الجمهورية,"LINESTRING (9.1864496 36.7233167, 9.1870388 36.7231674)",,
724486485,residential,False,False,10.283,,,"LINESTRING (9.1864496 36.7233167, 9.1864613 36.7234087)",,
724486481,secondary,False,True,32.965,,شارع باريس,"LINESTRING (9.1868153 36.7233228, 9.1864613 36.7234087)",,
130502855,residential,False,True,36.615,,,"LINESTRING (9.1868153 36.7233228, 9.1868596 36.7235206, 9.186885 36.7236473)",,
724486481,secondary,False,False,19.907,,شارع باريس,"LINESTRING (9.1868153 36.7233228, 9.1869467 36.7232948, 9.1870326 36.7232819)",,
130502339,primary,True,False,23.004,RN6,شارع الحبيب بورقيبة,"LINESTRING (9.1854903 36.7235781, 9.1852926 36.7234451)",,
150215597,primary,False,True,10.072,RN6,شارع الحبيب بورقيبة,"LINESTRING (9.1854903 36.7235781, 9.1855553 36.7236522)",,
130502456,residential,False,True,201.752,,,"LINESTRING (9.188135 36.7236646, 9.1868234 36.7251434)",,
397486908,residential,False,False,29.353,,شارع باريس,"LINESTRING (9.188135 36.7236646, 9.1883978 36.7238237)",,
397486908,residential,False,True,30.836,,شارع باريس,"LINESTRING (9.188135 36.7236646, 9.1878453 36.723513)",,
130502608,residential,False,False,55.987,,,"LINESTRING (9.186885 36.7236473, 9.1864284 36.7239931)",,
130502855,residential,False,False,36.615,,,"LINESTRING (9.186885 36.7236473, 9.1868596 36.7235206, 9.1868153 36.7233228)",,
130502855,residential,False,True,64.848,,,"LINESTRING (9.186885 36.7236473, 9.1869012 36.7237473, 9.1869776 36.7237968, 9.1871895 36.7239312, 9.1873692 36.7240505)",,
150215597,primary,False,False,10.072,RN6,شارع الحبيب بورقيبة,"LINESTRING (9.1855553 36.7236522, 9.1854903 36.7235781)",,
150215597,primary,False,True,82.171,RN6,شارع الحبيب بورقيبة,"LINESTRING (9.1855553 36.7236522, 9.1860676 36.7242666)",,
724486484,secondary,False,False,85.18299999999999,,شارع باريس,"LINESTRING (9.1855553 36.7236522, 9.1858048 36.723578, 9.1859731 36.7235356, 9.1861239 36.7234958, 9.1864613 36.7234087)",,
130502535,residential,False,True,209.171,,,"LINESTRING (9.1883978 36.7238237, 9.186997 36.725333)",,
397486908,residential,False,True,29.353,,شارع باريس,"LINESTRING (9.1883978 36.7238237, 9.188135 36.7236646)",,
397486908,residential,False,False,42.603,,شارع باريس,"LINESTRING (9.1883978 36.7238237, 9.188607 36.7239548, 9.188776 36.724058)",,
397486908,residential,False,False,37.573,,شارع باريس,"LINESTRING (9.188776 36.724058, 9.1891093 36.7242649)",,
397486908,residential,False,True,42.603,,شارع باريس,"LINESTRING (9.188776 36.724058, 9.188607 36.7239548, 9.1883978 36.7238237)",,
709926870,residential,False,True,191.272,,,"LINESTRING (9.188776 36.724058, 9.1875835 36.7253722, 9.1875138 36.7254492)",,
130502881,residential,False,True,49.919,,,"LINESTRING (9.1873692 36.7240505, 9.1870371 36.724412)",,
130502855,residential,False,False,64.848,,,"LINESTRING (9.1873692 36.7240505, 9.1871895 36.7239312, 9.1869776 36.7237968, 9.1869012 36.7237473, 9.186885 36.7236473)",,
130502881,residential,False,False,73.30799999999999,,,"LINESTRING (9.1873692 36.7240505, 9.1876947 36.7236916, 9.1878453 36.723513)",,
130502458,residential,False,False,71.504,,,"LINESTRING (9.1864284 36.7239931, 9.1870371 36.724412)",,
130502608,residential,False,False,44.26,,,"LINESTRING (9.1864284 36.7239931, 9.1860676 36.7242666)",,
130502608,residential,False,True,55.987,,,"LINESTRING (9.1864284 36.7239931, 9.186885 36.7236473)",,
150215556,secondary,False,False,55.313,RN11,شارع الأرض,"LINESTRING (9.1899776 36.7241827, 9.1896048 36.7245804)",,
130502869,residential,False,True,128.661,,,"LINESTRING (9.1899776 36.7241827, 9.1892374 36.7237527, 9.1888357 36.7234763)",,
150215556,secondary,False,True,109.088,RN11,شارع الأرض,"LINESTRING (9.1899776 36.7241827, 9.190211 36.7239355, 9.1903692 36.7237699, 9.1904685 36.7236775, 9.1905194 36.7235915, 9.1905919 36.7234646, 9.1906509 36.72337)",,
397486908,residential,False,True,37.573,,شارع باريس,"LINESTRING (9.1891093 36.7242649, 9.188776 36.724058)",,
130502734,residential,False,False,230.698,,,"LINESTRING (9.1891093 36.7242649, 9.1878238 36.7256322, 9.1877876 36.7256693, 9.1877561 36.7256838, 9.1877346 36.7256854, 9.1877132 36.7256838, 9.1876884 36.7256768, 9.1874621 36.725534)",,
397486908,residential,False,False,56.405,,شارع باريس,"LINESTRING (9.1891093 36.7242649, 9.1893581 36.7244192, 9.1896048 36.7245804)",,
130502924,residential,False,True,55.97,,,"LINESTRING (9.1850136 36.7242607, 9.1853887 36.7246644)",,
130502608,residential,False,False,74.951,,,"LINESTRING (9.1860676 36.7242666, 9.1853887 36.7246644)",,
130502608,residential,False,True,44.26,,,"LINESTRING (9.1860676 36.7242666, 9.1864284 36.7239931)",,
150215597,primary,False,False,82.171,RN6,شارع الحبيب بورقيبة,"LINESTRING (9.1860676 36.7242666, 9.1855553 36.7236522)",,
150215597,primary,False,True,47.56,RN6,شارع الحبيب بورقيبة,"LINESTRING (9.1860676 36.7242666, 9.1863711 36.7246184)",,
237687700,residential,False,False,152.926,,,"LINESTRING (9.1848434 36.724371, 9.1845589 36.7241048, 9.1845395 36.7240833, 9.1845184 36.7240317, 9.1845167 36.7239973, 9.1845247 36.7239742, 9.1849171 36.7234943, 9.1849478 36.7234722, 9.184989 36.7234612, 9.1850721 36.7234562, 9.1851665 36.7234516, 9.1852926 36.7234451)",,
130502458,residential,False,True,71.504,,,"LINESTRING (9.1870371 36.724412, 9.1864284 36.7239931)",,
130502881,residential,False,False,49.919,,,"LINESTRING (9.1870371 36.724412, 9.1873692 36.7240505)",,
130502881,residential,False,True,65.327,,,"LINESTRING (9.1870371 36.724412, 9.1865927 36.7248792)",,
130502621,residential,False,False,116.201,,,"LINESTRING (9.1891255 36.72454, 9.1886137 36.7250609, 9.188546 36.7251421, 9.188536 36.7251727, 9.188536 36.7251969, 9.1885588 36.7252254, 9.1885862 36.7252479, 9.188749 36.7253459)",,
130502608,residential,False,True,74.951,,,"LINESTRING (9.1853887 36.7246644, 9.1860676 36.7242666)",,
