osmid,ref,highway,oneway,reversed,length,geometry,name,bridge
379087338,F17,tertiary,False,False,54.804,"LINESTRING (81.1219177 28.5265878, 81.1218887 28.52708)",,
304884236,,unclassified,False,False,125.34899999999999,"LINESTRING (81.1219177 28.5265878, 81.1221239 28.5265921, 81.1223891 28.526547, 81.123195 28.5265781)",,
379087338,F17,tertiary,False,False,40.012,"LINESTRING (81.1220189 28.5315561, 81.12203 28.5319158)",,
379087338,F17,tertiary,False,True,120.454,"LINESTRING (81.1220189 28.5315561, 81.122006 28.5312724, 81.1219695 28.5304737)",,
1061817663,,unclassified,False,True,71.366,"LINESTRING (81.1220189 28.5315561, 81.1217608 28.5315794, 81.1215328 28.5315805, 81.1213987 28.5315782, 81.1212914 28.5315617)",,
304884280,,unclassified,False,False,101.4,"LINESTRING (81.1182429 28.5255707, 81.1192808 28.5255735)",,
304884280,,unclassified,False,True,166.407,"LINESTRING (81.1182429 28.5255707, 81.1165396 28.5255675)",,
709323081,NH62,primary,False,False,67.063,"LINESTRING (81.1182429 28.5255707, 81.1182469 28.5261738)",Khakraula,
709323081,NH62,primary,False,True,66.484,"LINESTRING (81.1182429 28.5255707, 81.1182415 28.5253863, 81.1182425 28.5249728)",Khakraula,
304884270,,unclassified,False,False,66.517,"LINESTRING (81.1165396 28.5255675, 81.1165418 28.5261657)",,
304884270,,unclassified,False,True,69.233,"LINESTRING (81.1165396 28.5255675, 81.1165335 28.5249449)",,
304884280,,unclassified,False,False,166.407,"LINESTRING (81.1165396 28.5255675, 81.1182429 28.5255707)",,
304884280,,unclassified,False,True,179.539,"LINESTRING (81.1165396 28.5255675, 81.114702 28.525586)",,
304884280,,unclassified,False,True,80.753,"LINESTRING (81.1201073 28.5255831, 81.1192808 28.5255735)",,
480449447,,unclassified,False,True,102.067,"LINESTRING (81.1201073 28.5255831, 81.1201107 28.526501)",,
480449447,,unclassified,False,False,158.487,"LINESTRING (81.1201073 28.5255831, 81.1201055 28.5250871, 81.120102 28.5241578)",,
304884213,,unclassified,False,True,80.279,"LINESTRING (81.1201107 28.526501, 81.119289 28.5265067)",,
480449447,,unclassified,False,False,102.067,"LINESTRING (81.1201107 28.526501, 81.1201073 28.5255831)",,
480449447,,unclassified,False,True,74.815,"LINESTRING (81.1201107 28.526501, 81.1201177 28.5271738)",,
304884213,,unclassified,False,False,185.31300000000002,"LINESTRING (81.1201107 28.526501, 81.1215377 28.5269471, 81.1218887 28.52708)",,
304884213,,unclassified,False,False,100.831,"LINESTRING (81.1182574 28.5265348, 81.119289 28.5265067)",,
709323081,NH62,primary,False,False,8.609,"LINESTRING (81.1182574 28.5265348, 81.1182596 28.5266122)",Khakraula,
709323081,NH62,primary,False,True,40.155,"LINESTRING (81.1182574 28.5265348, 81.1182469 28.5261738)",Khakraula,
379087338,F17,tertiary,False,False,11.53,"LINESTRING (81.1218887 28.52708, 81.1219023 28.527183)",,
379087338,F17,tertiary,False,True,54.804,"LINESTRING (81.1218887 28.52708, 81.1219177 28.5265878)",,
304884213,,unclassified,False,True,185.31300000000002,"LINESTRING (81.1218887 28.52708, 81.1215377 28.5269471, 81.1201107 28.526501)",,
379087338,F17,tertiary,False,False,14.984,"LINESTRING (81.1219023 28.527183, 81.1219117 28.5273175)",,
379087338,F17,tertiary,False,True,11.53,"LINESTRING (81.1219023 28.527183, 81.1218887 28.52708)",,
379087338,F17,tertiary,False,True,1.854,"LINESTRING (81.1219052 28.5287768, 81.1219168 28.5287636)",,
379087338,F17,tertiary,False,False,60.051,"LINESTRING (81.1219052 28.5287768, 81.1219205 28.529008, 81.1219914 28.5293101)",,
304884317,,unclassified,False,False,147.529,"LINESTRING (81.1182699 28.5288226, 81.1167598 28.5288155)",,
709320783,NH62,primary,False,False,58.635,"LINESTRING (81.1182699 28.5288226, 81.1182653 28.5293499)",Khakraula,
709320783,NH62,primary,False,True,5.631,"LINESTRING (81.1182699 28.5288226, 81.1182615 28.5287725)",Khakraula,
304884270,,unclassified,False,True,70.789,"LINESTRING (81.1165783 28.5288018, 81.1165491 28.5281657)",,
304884317,,unclassified,False,False,94.994,"LINESTRING (81.1165783 28.5288018, 81.1156064 28.5288282)",,
304884317,,unclassified,False,True,17.797,"LINESTRING (81.1165783 28.5288018, 81.1167598 28.5288155)",,
304884195,,residential,False,True,32.451,"LINESTRING (81.1146871 28.5288238, 81.1146927 28.5291156)",,
304884317,,unclassified,False,True,89.811,"LINESTRING (81.1146871 28.5288238, 81.1156064 28.5288282)",,
478947135,,unclassified,False,True,69.676,"LINESTRING (81.1146871 28.5288238, 81.1146912 28.5281972)",,
304884220,,unclassified,False,True,176.994,"LINESTRING (81.1219622 28.5303588, 81.1201505 28.5303466)",,
379087338,F17,tertiary,False,False,12.796,"LINESTRING (81.1219622 28.5303588, 81.1219695 28.5304737)",,
379087338,F17,tertiary,False,True,74.214,"LINESTRING (81.1219622 28.5303588, 81.1219999 28.5296922)",,
478947154,,residential,False,False,84.697,"LINESTRING (81.1219622 28.5303588, 81.1213404 28.5308896)",,
304884220,,unclassified,False,False,176.994,"LINESTRING (81.1201505 28.5303466, 81.1219622 28.5303588)",,
304884220,,unclassified,False,True,161.965,"LINESTRING (81.1201505 28.5303466, 81.1184929 28.530375)",,
480449447,,unclassified,False,False,71.779,"LINESTRING (81.1201505 28.5303466, 81.1201438 28.5297011)",,
480449447,,unclassified,False,True,96.203,"LINESTRING (81.1201505 28.5303466, 81.1201754 28.5309058, 81.1201697 28.5312113)",,
304884220,,unclassified,False,False,21.702,"LINESTRING (81.1182708 28.5303788, 81.1184929 28.530375)",,
709320783,NH62,primary,False,False,9.018,"LINESTRING (81.1182708 28.5303788, 81.1182705 28.5304599)",Khakraula,
709320783,NH62,primary,False,True,27.387,"LINESTRING (81.1182708 28.5303788, 81.1182699 28.5301325)",Khakraula,
478947154,,residential,False,False,66.098,"LINESTRING (81.1201697 28.5312113, 81.1194935 28.5312317)",,
478947154,,residential,False,True,30.761000000000003,"LINESTRING (81.1201697 28.5312113, 81.1203311 28.531221, 81.1204842 28.5312202)",,
480449447,,unclassified,False,False,96.203,"LINESTRING (81.1201697 28.5312113, 81.1201754 28.5309058, 81.1201505 28.5303466)",,
443141511,,unclassified,False,False,116.045,"LINESTRING (81.1183016 28.5319284, 81.1177039 28.5319034, 81.1171144 28.5319052)",,
709320783,NH62,primary,False,True,123.733,"LINESTRING (81.1183016 28.5319284, 81.1182683 28.5311498, 81.1182694 28.5308162)",Khakraula,
443141511,,unclassified,False,False,19.965,"LINESTRING (81.114742 28.5318534, 81.1146026 28.5319847)",,
304884195,,residential,False,False,54.397999999999996,"LINESTRING (81.114742 28.5318534, 81.1147508 28.5317101, 81.114732 28.5314674, 81.1146807 28.5313754)",,
443141511,,unclassified,False,True,24.97,"LINESTRING (81.114742 28.5318534, 81.1148032 28.5318424, 81.1148689 28.5318507, 81.1149936 28.5318707)",,
443141511,,unclassified,False,False,24.97,"LINESTRING (81.1149936 28.5318707, 81.1148689 28.5318507, 81.1148032 28.5318424, 81.114742 28.5318534)",,
443141511,,unclassified,False,True,74.78699999999999,"LINESTRING (81.1149936 28.5318707, 81.1151304 28.5318743, 81.1153222 28.5318755, 81.1156386 28.5319022, 81.1157562 28.5318861)",,
1053967810,,residential,False,False,53.888,"LINESTRING (81.1149936 28.5318707, 81.1149479 28.5320094, 81.1148621 28.5320648, 81.1147521 28.5320565, 81.1146026 28.5319847)",,
443141511,,unclassified,False,False,28.374,"LINESTRING (81.1160464 28.5318966, 81.1157562 28.5318861)",,
443141511,,unclassified,False,True,66.802,"LINESTRING (81.1160464 28.5318966, 81.1167301 28.5318855)",,
443141511,,unclassified,False,False,37.606,"LINESTRING (81.1171144 28.5319052, 81.1167301 28.5318855)",,
478952123,,unclassified,False,False,86.992,"LINESTRING (81.1171144 28.5319052, 81.1170815 28.5311234)",,
443141511,,unclassified,False,True,116.045,"LINESTRING (81.1171144 28.5319052, 81.1177039 28.5319034, 81.1183016 28.5319284)",,
480449450,,unclassified,False,False,52.909000000000006,"LINESTRING (81.114639 28.5239315, 81.1146735 28.5241517, 81.1146692 28.5242086, 81.1146546 28.5244047)",,
480449449,,unclassified,False,True,51.207,"LINESTRING (81.1146452 28.524531, 81.1147089 28.5249881)",,
480449450,,unclassified,False,True,14.074,"LINESTRING (81.1146452 28.524531, 81.1146546 28.5244047)",,
478947135,,unclassified,False,False,66.487,"LINESTRING (81.1147089 28.5249881, 81.114702 28.525586)",,
480449449,,unclassified,False,False,51.207,"LINESTRING (81.1147089 28.5249881, 81.1146452 28.524531)",,
483462848,,unclassified,False,True,178.353,"LINESTRING (81.1147089 28.5249881, 81.1150462 28.5249686, 81.1165335 28.5249449)",,
304884280,,unclassified,False,False,179.539,"LINESTRING (81.114702 28.525586, 81.1165396 28.5255675)",,
478947135,,unclassified,False,False,67.654,"LINESTRING (81.114702 28.525586, 81.114688 28.5261943)",,
