osmid,oneway,ref,highway,reversed,length,name,geometry
239834192,True,NH66,trunk,False,24.873,,"LINESTRING (80.5656567 28.704604, 80.5658305 28.7047677)"
1152251592,False,NH05,trunk_link,True,14.606,Main Road,"LINESTRING (80.5656567 28.704604, 80.565769 28.7045171)"
132706365,False,,residential,False,80.042,,"LINESTRING (80.5653577 28.7028503, 80.5657315 28.702791, 80.5659755 28.7027897, 80.5661723 28.7027913)"
132706365,False,,residential,True,103.018,,"LINESTRING (80.5653577 28.7028503, 80.5648578 28.703091, 80.5644961 28.7033757)"
235774974,False,,residential,False,82.97999999999999,,"LINESTRING (80.5653577 28.7028503, 80.5654659 28.7030726, 80.5654851 28.7033261, 80.565464 28.7035759)"
235774974,False,,residential,True,136.398,,"LINESTRING (80.5653577 28.7028503, 80.565301 28.7027829, 80.5652268 28.7026085, 80.5650942 28.7022504, 80.5650704 28.7020784, 80.565081 28.7018877, 80.5651101 28.7017784, 80.5651052 28.7016747)"
132706365,False,,residential,True,104.332,,"LINESTRING (80.5690542 28.7026389, 80.5679878 28.7027128)"
132706394,False,,unclassified,False,128.055,,"LINESTRING (80.5690542 28.7026389, 80.5686465 28.7015442)"
132706394,False,,unclassified,True,18.107,,"LINESTRING (80.5690542 28.7026389, 80.5690963 28.7027975)"
132706365,False,,residential,False,90.324,,"LINESTRING (80.5690542 28.7026389, 80.5693638 28.7025632, 80.5696884 28.7025382, 80.5699669 28.7025261)"
132706394,False,,unclassified,False,68.759,,"LINESTRING (80.5693542 28.7044202, 80.5692047 28.7038159)"
302557318,False,NH05,primary,False,116.225,Main Road,"LINESTRING (80.5693542 28.7044202, 80.5681639 28.7044706)"
302557318,False,NH05,primary,True,133.978,Main Road,"LINESTRING (80.5693542 28.7044202, 80.5707235 28.7045167)"
132707396,False,,unclassified,True,91.468,,"LINESTRING (80.5693542 28.7044202, 80.5692872 28.7046751, 80.56928 28.7046979, 80.5692571 28.7047422, 80.5692486 28.704884, 80.5692282 28.7050951, 80.5692026 28.705173, 80.5691714 28.7052193)"
132706394,False,,unclassified,True,170.477,,"LINESTRING (80.5667692 28.6988187, 80.5673408 28.6993875, 80.5676211 28.6997157, 80.56785 28.7000203)"
132706394,False,,unclassified,True,120.757,,"LINESTRING (80.56785 28.7000203, 80.5684232 28.7009829)"
132706394,False,,unclassified,False,170.47699999999998,,"LINESTRING (80.56785 28.7000203, 80.5676211 28.6997157, 80.5673408 28.6993875, 80.5667692 28.6988187)"
235774965,False,,residential,True,91.686,,"LINESTRING (80.56785 28.7000203, 80.5677836 28.7001138, 80.5676046 28.7002117, 80.5673956 28.7002766, 80.5673449 28.7003424, 80.5673496 28.7004427, 80.5673637 28.7005973)"
132707396,False,,unclassified,True,48.055,,"LINESTRING (80.5691714 28.7052193, 80.5686873 28.7052998)"
132707396,False,,unclassified,False,91.468,,"LINESTRING (80.5691714 28.7052193, 80.5692026 28.705173, 80.5692282 28.7050951, 80.5692486 28.704884, 80.5692571 28.7047422, 80.56928 28.7046979, 80.5692872 28.7046751, 80.5693542 28.7044202)"
235772383,False,,residential,False,86.102,,"LINESTRING (80.5691714 28.7052193, 80.5691349 28.7055049, 80.5690899 28.7058033, 80.569071 28.7059885)"
132707397,False,,residential,False,164.161,,"LINESTRING (80.569071 28.7059885, 80.5695612 28.7059534, 80.5700464 28.7059523, 80.5705824 28.7059194, 80.5707505 28.7059053)"
235772383,False,,residential,True,86.102,,"LINESTRING (80.569071 28.7059885, 80.5690899 28.7058033, 80.5691349 28.7055049, 80.5691714 28.7052193)"
302557318,False,NH05,primary,False,133.978,Main Road,"LINESTRING (80.5707235 28.7045167, 80.5693542 28.7044202)"
