osmid,highway,oneway,reversed,length,geometry,ref,junction
73017562,residential,False,False,14.094,"LINESTRING (46.0873791 -25.1752126, 46.0873703 -25.1750861)",,
73017562,residential,False,True,216.001,"LINESTRING (46.0873791 -25.1752126, 46.0877545 -25.1771252)",,
73017610,unclassified,False,True,134.49699999999999,"LINESTRING (46.0873791 -25.1752126, 46.0869821 -25.1753709, 46.0866535 -25.1755526, 46.0862701 -25.1758673)",,
73017572,secondary,False,True,34.344,"LINESTRING (46.0897866 -25.1783814, 46.089449 -25.1784267)",N 13,
73017572,secondary,False,False,142.44,"LINESTRING (46.0897866 -25.1783814, 46.0910837 -25.1781524, 46.0911753 -25.1781336)",N 13,
73017614,residential,False,False,80.089,"LINESTRING (46.0897866 -25.1783814, 46.0897631 -25.1783106, 46.0895267 -25.1777007)",,
73017584,residential,False,True,91.359,"LINESTRING (46.0907528 -25.1776834, 46.0898453 -25.1777066)",,
73017584,residential,False,False,189.08,"LINESTRING (46.0907528 -25.1776834, 46.0924683 -25.1775667, 46.0926166 -25.1775158)",,
228870540,residential,False,False,101.569,"LINESTRING (46.0907528 -25.1776834, 46.0907068 -25.1776038, 46.0906639 -25.1774809, 46.0906143 -25.1774104, 46.0905219 -25.1773453, 46.0903233 -25.1772034, 46.0900786 -25.1770384)",,
73017584,residential,False,False,60.838,"LINESTRING (46.0872778 -25.1779233, 46.0878795 -25.1778701)",,
73017584,residential,False,True,87.888,"LINESTRING (46.0872778 -25.1779233, 46.0864117 -25.1780251)",,
73017563,residential,False,False,82.60300000000001,"LINESTRING (46.0872778 -25.1779233, 46.0874205 -25.1777128, 46.0875329 -25.1774198, 46.0876809 -25.1772911)",,
73017563,residential,False,True,80.775,"LINESTRING (46.0872778 -25.1779233, 46.0870875 -25.1782852, 46.0869342 -25.1785798)",,
73017626,residential,False,True,296.377,"LINESTRING (46.0847041 -25.1744887, 46.0848269 -25.1744898, 46.0849587 -25.1744509, 46.085314 -25.1743694, 46.0853776 -25.174409, 46.0854434 -25.1744233, 46.0856613 -25.1743468, 46.0858036 -25.1744376, 46.0861471 -25.1746904, 46.0863762 -25.1748353, 46.0865273 -25.1749124, 46.0869231 -25.1750188, 46.0871872 -25.17508, 46.0873703 -25.1750861)",,
176224241,unclassified,False,False,79.719,"LINESTRING (46.0847041 -25.1744887, 46.0842574 -25.1740901, 46.0841424 -25.1739832)",,
176224241,unclassified,False,True,220.041,"LINESTRING (46.0847041 -25.1744887, 46.0848126 -25.1746051, 46.0853489 -25.1750813, 46.0855732 -25.175289, 46.0857766 -25.1754763, 46.0862701 -25.1758673)",,
73017572,secondary,False,True,68.969,"LINESTRING (46.0843715 -25.1787717, 46.0836862 -25.1787805)",N 13,
73017572,secondary,False,False,88.899,"LINESTRING (46.0843715 -25.1787717, 46.0845001 -25.1787664, 46.085254 -25.1787351)",N 13,
73017604,tertiary,False,False,72.04400000000001,"LINESTRING (46.0843715 -25.1787717, 46.0843869 -25.1789035, 46.0844154 -25.179125, 46.0844554 -25.1792659, 46.084457 -25.1794128)",,
73017594,residential,False,True,77.967,"LINESTRING (46.0866756 -25.1800075, 46.0865179 -25.179321)",,
176224258,residential,False,False,144.10399999999998,"LINESTRING (46.0866756 -25.1800075, 46.0873729 -25.1798414, 46.0880748 -25.1797389)",,
176224258,residential,False,True,119.233,"LINESTRING (46.0866756 -25.1800075, 46.0865371 -25.1800559, 46.0863945 -25.1800846, 46.086175 -25.1801139, 46.0859484 -25.1801295, 46.0855083 -25.1801578)",,
73017564,residential,False,False,92.932,"LINESTRING (46.0890397 -25.1784649, 46.0884815 -25.1777991)",,
73017572,secondary,False,False,35.259,"LINESTRING (46.0890397 -25.1784649, 46.0893885 -25.1784348)",N 13,
73017572,secondary,False,True,35.208,"LINESTRING (46.0890397 -25.1784649, 46.0886922 -25.1785017)",N 13,
73017566,unclassified,False,False,69.851,"LINESTRING (46.0879858 -25.1791159, 46.0880748 -25.1797389)",,
73017566,unclassified,False,True,65.203,"LINESTRING (46.0879858 -25.1791159, 46.0879522 -25.1788185, 46.0879145 -25.1785331)",,
73017603,residential,False,True,44.772,"LINESTRING (46.0879858 -25.1791159, 46.087742 -25.1791272, 46.0875434 -25.179154)",,
73017594,residential,False,False,77.967,"LINESTRING (46.0865179 -25.179321, 46.0866756 -25.1800075)",,
73017594,residential,False,True,76.519,"LINESTRING (46.0865179 -25.179321, 46.0864936 -25.1786332)",,
73017603,residential,False,False,104.853,"LINESTRING (46.0865179 -25.179321, 46.0875434 -25.179154)",,
73017603,residential,False,True,120.379,"LINESTRING (46.0865179 -25.179321, 46.085323 -25.1793726)",,
73017607,residential,False,False,67.979,"LINESTRING (46.0837742 -25.1765815, 46.0835266 -25.1764407, 46.083215 -25.176239)",,
73017607,residential,False,True,155.014,"LINESTRING (46.0837742 -25.1765815, 46.0836999 -25.1767483, 46.0835172 -25.177067, 46.0832356 -25.1775549, 46.0831866 -25.1778564)",,
176224252,residential,False,True,156.32,"LINESTRING (46.0837742 -25.1765815, 46.0840967 -25.1759941, 46.0837017 -25.1758203, 46.0838813 -25.1755076)",,
176224257,residential,False,True,280.064,"LINESTRING (46.0837742 -25.1765815, 46.084262 -25.1767605, 46.0845169 -25.1768374, 46.084642 -25.1768171, 46.0849181 -25.1765031, 46.0860032 -25.1768289, 46.0862658 -25.1769004)",,
73017638,residential,False,False,78.616,"LINESTRING (46.0889443 -25.1822936, 46.0881637 -25.1822645)",,
73017638,residential,False,True,149.96,"LINESTRING (46.0889443 -25.1822936, 46.0894246 -25.1823442, 46.089915 -25.1823877, 46.0901818 -25.1823913, 46.0904246 -25.1823496)",,
73017647,residential,False,True,159.289,"LINESTRING (46.0889443 -25.1822936, 46.0889795 -25.1816292, 46.0889715 -25.1813755, 46.0890312 -25.1808648)",,
73017572,secondary,False,False,2.681,"LINESTRING (46.0864671 -25.1786357, 46.0864936 -25.1786332)",N 13,
73017572,secondary,False,True,122.578,"LINESTRING (46.0864671 -25.1786357, 46.0861253 -25.1786676, 46.085254 -25.1787351)",N 13,
73017610,unclassified,False,False,68.152,"LINESTRING (46.0864671 -25.1786357, 46.0864583 -25.1784379, 46.0864117 -25.1780251)",,
73017566,unclassified,False,True,73.806,"LINESTRING (46.0879145 -25.1785331, 46.0878795 -25.1778701)",,
73017572,secondary,False,False,78.338,"LINESTRING (46.0879145 -25.1785331, 46.0886922 -25.1785017)",N 13,
73017572,secondary,False,True,45.351,"LINESTRING (46.0879145 -25.1785331, 46.087465 -25.1785625)",N 13,
73017566,unclassified,False,False,65.203,"LINESTRING (46.0879145 -25.1785331, 46.0879522 -25.1788185, 46.0879858 -25.1791159)",,
199808996,tertiary,False,False,95.028,"LINESTRING (46.0911753 -25.1781336, 46.0915473 -25.1789191)",,
73017572,secondary,False,True,142.44,"LINESTRING (46.0911753 -25.1781336, 46.0910837 -25.1781524, 46.0897866 -25.1783814)",N 13,
73017572,secondary,False,False,6.154,"LINESTRING (46.0893885 -25.1784348, 46.089449 -25.1784267)",N 13,
73017572,secondary,False,True,35.259,"LINESTRING (46.0893885 -25.1784348, 46.0890397 -25.1784649)",N 13,
73017587,residential,False,False,82.321,"LINESTRING (46.0893885 -25.1784348, 46.089063 -25.1777556)",,
73017584,residential,False,True,189.08,"LINESTRING (46.0926166 -25.1775158, 46.0924683 -25.1775667, 46.0907528 -25.1776834)",,
73017644,unclassified,False,False,56.045,"LINESTRING (46.0926166 -25.1775158, 46.0924717 -25.1774307, 46.0924027 -25.1773327, 46.0923355 -25.1771897, 46.09232 -25.1771149)",,
73017586,residential,False,False,144.397,"LINESTRING (46.0864165 -25.1778944, 46.0876416 -25.1772183)",,
73017610,unclassified,False,True,14.541,"LINESTRING (46.0864165 -25.1778944, 46.0864117 -25.1780251)",,
73017610,unclassified,False,False,104.983,"LINESTRING (46.0864165 -25.1778944, 46.086319 -25.1770635, 46.0862634 -25.1769673)",,
73017572,secondary,False,False,45.351,"LINESTRING (46.087465 -25.1785625, 46.0879145 -25.1785331)",N 13,
73017572,secondary,False,True,53.449,"LINESTRING (46.087465 -25.1785625, 46.0869342 -25.1785798)",N 13,
73017645,residential,False,False,66.243,"LINESTRING (46.087465 -25.1785625, 46.0875434 -25.179154)",,
73017572,secondary,False,False,44.733,"LINESTRING (46.0864936 -25.1786332, 46.0869342 -25.1785798)",N 13,
73017572,secondary,False,True,2.681,"LINESTRING (46.0864936 -25.1786332, 46.0864671 -25.1786357)",N 13,
73017594,residential,False,False,76.519,"LINESTRING (46.0864936 -25.1786332, 46.0865179 -25.179321)",,
73017644,unclassified,False,False,41.759,"LINESTRING (46.09232 -25.1771149, 46.0924967 -25.1767751)",,
73017600,residential,False,True,140.4,"LINESTRING (46.09232 -25.1771149, 46.0921886 -25.177026, 46.0919753 -25.1769717, 46.091392 -25.1769506, 46.0909673 -25.176978)",,
73017644,unclassified,False,True,56.045,"LINESTRING (46.09232 -25.1771149, 46.0923355 -25.1771897, 46.0924027 -25.1773327, 46.0924717 -25.1774307, 46.0926166 -25.1775158)",,
176224246,unclassified,False,False,20.772,"LINESTRING (46.087568 -25.1751398, 46.0873703 -25.1750861)",,
73017587,residential,False,True,129.185,"LINESTRING (46.087568 -25.1751398, 46.0876454 -25.1752821, 46.0879971 -25.1756994, 46.0881031 -25.1758432, 46.0883218 -25.1760759)",,
176224246,unclassified,False,True,118.225,"LINESTRING (46.087568 -25.1751398, 46.0878975 -25.1751858, 46.088007 -25.1752167, 46.0886151 -25.1755768)",,
73017606,residential,False,False,91.31,"LINESTRING (46.0887258 -25.1790969, 46.0896251 -25.1789875)",,
73017647,residential,False,False,71.274,"LINESTRING (46.0887258 -25.1790969, 46.0888901 -25.1797204)",,
73017647,residential,False,True,66.27,"LINESTRING (46.0887258 -25.1790969, 46.0886922 -25.1785017)",,
73017572,secondary,False,False,68.969,"LINESTRING (46.0836862 -25.1787805, 46.0843715 -25.1787717)",N 13,
73017572,secondary,False,True,16.988,"LINESTRING (46.0836862 -25.1787805, 46.0835189 -25.1787601)",N 13,
73017653,residential,False,False,122.601,"LINESTRING (46.0836862 -25.1787805, 46.0835935 -25.1783947, 46.083196 -25.1780972, 46.0831866 -25.1778564)",,
73017562,residential,False,True,14.094,"LINESTRING (46.0873703 -25.1750861, 46.0873791 -25.1752126)",,
176224246,unclassified,False,True,20.772,"LINESTRING (46.0873703 -25.1750861, 46.087568 -25.1751398)",,
73017626,residential,False,False,296.37700000000007,"LINESTRING (46.0873703 -25.1750861, 46.0871872 -25.17508, 46.0869231 -25.1750188, 46.0865273 -25.1749124, 46.0863762 -25.1748353, 46.0861471 -25.1746904, 46.0858036 -25.1744376, 46.0856613 -25.1743468, 46.0854434 -25.1744233, 46.0853776 -25.174409, 46.085314 -25.1743694, 46.0849587 -25.1744509, 46.0848269 -25.1744898, 46.0847041 -25.1744887)",,
176224258,residential,False,True,8.807,"LINESTRING (46.0855083 -25.1801578, 46.0854222 -25.1801436)",,
73017638,residential,False,True,387.727,"LINESTRING (46.0855083 -25.1801578, 46.0856147 -25.1818168, 46.0856697 -25.1819083, 46.0857942 -25.1819598, 46.0870652 -25.1820709, 46.0875435 -25.182158)",,
176224258,residential,False,False,119.233,"LINESTRING (46.0855083 -25.1801578, 46.0859484 -25.1801295, 46.086175 -25.1801139, 46.0863945 -25.1800846, 46.0865371 -25.1800559, 46.0866756 -25.1800075)",,
73017619,residential,False,False,10.277,"LINESTRING (46.0885695 -25.1756595, 46.0886151 -25.1755768)",,
73017619,residential,False,True,52.585,"LINESTRING (46.0885695 -25.1756595, 46.0883218 -25.1760759)",,
176224245,residential,False,False,166.815,"LINESTRING (46.0885695 -25.1756595, 46.0888873 -25.1763202, 46.0890573 -25.1766902, 46.0891509 -25.1768864, 46.0892122 -25.177042)",,
73017566,unclassified,False,True,69.851,"LINESTRING (46.0880748 -25.1797389, 46.0879858 -25.1791159)",,
176224258,residential,False,False,82.069,"LINESTRING (46.0880748 -25.1797389, 46.0888901 -25.1797204)",,
73017566,unclassified,False,False,146.797,"LINESTRING (46.0880748 -25.1797389, 46.0881287 -25.1800502, 46.0881868 -25.1810539)",,
176224258,residential,False,True,144.10399999999998,"LINESTRING (46.0880748 -25.1797389, 46.0873729 -25.1798414, 46.0866756 -25.1800075)",,
