osmid,ref,highway,oneway,reversed,length,geometry,junction,name
30780757,N 6,primary,False,True,26.354,"LINESTRING (47.6207517 -15.5669596, 47.6209192 -15.5671332)",,
30786089,N 6,primary,False,False,8.957,"LINESTRING (47.6207517 -15.5669596, 47.6206911 -15.5670151)",,
1097869099,,tertiary,False,False,48.323,"LINESTRING (47.6207517 -15.5669596, 47.6210653 -15.5666472)",,
200082016,,residential,False,False,47.488,"LINESTRING (47.6180532 -15.5650739, 47.6183829 -15.5653594)",,
200082016,,residential,False,True,109.438,"LINESTRING (47.6180532 -15.5650739, 47.6173147 -15.565754)",,
346650954,,residential,False,True,135.78699999999998,"LINESTRING (47.6180532 -15.5650739, 47.6179455 -15.5650211, 47.6178365 -15.5650102, 47.6177455 -15.5649893, 47.6175898 -15.5649535, 47.6174448 -15.5650724, 47.6170376 -15.5654879)",,
"[200081992, 1097869086]",,residential,False,"[False, True]",202.145,"LINESTRING (47.6180532 -15.5650739, 47.6183079 -15.5644796, 47.6185324 -15.5633247)",,
200082004,,residential,False,False,90.407,"LINESTRING (47.6246058 -15.5703935, 47.6242872 -15.5696406)",,
721091321,,residential,False,False,40.634,"LINESTRING (47.6246058 -15.5703935, 47.6249593 -15.5702609)",,
721091321,,residential,False,True,44.405,"LINESTRING (47.6246058 -15.5703935, 47.6242195 -15.5705384)",,
200082015,,tertiary,False,False,52.916,"LINESTRING (47.6215556 -15.5667054, 47.6210653 -15.5666472)",,
200082015,,tertiary,False,True,42.93,"LINESTRING (47.6215556 -15.5667054, 47.6219501 -15.5667735)",,
200082017,,residential,False,False,102.101,"LINESTRING (47.6215556 -15.5667054, 47.6213767 -15.5676073)",,
200082017,,residential,False,True,45.326,"LINESTRING (47.6215556 -15.5667054, 47.6216269 -15.5663036)",,
200081993,,residential,False,False,107.922,"LINESTRING (47.61797 -15.5663296, 47.618702 -15.5656627)",,
200081993,,residential,False,True,45.721,"LINESTRING (47.61797 -15.5663296, 47.617632 -15.5660785)",,
346650958,,residential,False,False,59.526,"LINESTRING (47.61797 -15.5663296, 47.6175911 -15.5667212)",,
30780757,N 6,primary,False,False,88.594,"LINESTRING (47.6234935 -15.5708107, 47.6231946 -15.5700678)",,
721091321,,residential,False,False,42.647,"LINESTRING (47.6234935 -15.5708107, 47.6238645 -15.5706715)",,
200082009,,residential,False,True,222.05,"LINESTRING (47.6234935 -15.5708107, 47.6227711 -15.571058, 47.622342 -15.571027, 47.6218914 -15.5708224, 47.6215963 -15.570595)",,
200082004,,residential,False,True,109.03,"LINESTRING (47.623903 -15.5687326, 47.6242872 -15.5696406)",,
200082014,,residential,False,False,43.116,"LINESTRING (47.6168703 -15.5679802, 47.6165858 -15.5677059)",,
1053579382,,residential,False,False,151.879,"LINESTRING (47.6168703 -15.5679802, 47.6179375 -15.5670809)",,
200081994,,residential,False,True,167.626,"LINESTRING (47.6199306 -15.5668307, 47.6188401 -15.5679119)",,
200082016,,residential,False,False,71.055,"LINESTRING (47.6199306 -15.5668307, 47.6204027 -15.5672796)",,
200082016,,residential,False,True,73.061,"LINESTRING (47.6199306 -15.5668307, 47.6194451 -15.5663692)",,
200081994,,residential,False,False,62.843,"LINESTRING (47.6199306 -15.5668307, 47.6201372 -15.5666418, 47.6204371 -15.5666089)",,
200082013,,residential,False,False,43.011,"LINESTRING (47.6220305 -15.5639005, 47.6224263 -15.5639656)",,
200082013,,residential,False,True,46.588,"LINESTRING (47.6220305 -15.5639005, 47.6216018 -15.5638299)",,
200082017,,residential,False,False,91.912,"LINESTRING (47.6220305 -15.5639005, 47.6218969 -15.564717)",,
200082017,,residential,False,True,64.258,"LINESTRING (47.6220305 -15.5639005, 47.6221059 -15.5633272)",,
200081999,,residential,False,True,36.074,"LINESTRING (47.6205846 -15.5667155, 47.6205851 -15.5668175, 47.6206911 -15.5670151)",,
200082005,,residential,True,False,27.238999999999997,"LINESTRING (47.6205846 -15.5667155, 47.6206485 -15.5667122, 47.6207058 -15.5666889, 47.620753 -15.5666473, 47.6207826 -15.5665925)",roundabout,
30786089,N 6,primary,False,False,42.654,"LINESTRING (47.6206911 -15.5670151, 47.6204027 -15.5672796)",,
30786089,N 6,primary,False,True,8.957,"LINESTRING (47.6206911 -15.5670151, 47.6207517 -15.5669596)",,
200081999,,residential,False,False,36.074,"LINESTRING (47.6206911 -15.5670151, 47.6205851 -15.5668175, 47.6205846 -15.5667155)",,
200082009,,residential,False,False,99.376,"LINESTRING (47.6192946 -15.5683622, 47.6199383 -15.5690058)",,
200082009,,residential,False,True,69.837,"LINESTRING (47.6192946 -15.5683622, 47.6188401 -15.5679119)",,
30786089,N 6,primary,False,False,177.933,"LINESTRING (47.6192946 -15.5683622, 47.6191673 -15.5684834, 47.6181305 -15.5695037)",,
30786089,N 6,primary,False,True,124.46,"LINESTRING (47.6192946 -15.5683622, 47.6200663 -15.5676278, 47.6201183 -15.5675729)",,
30786089,N 6,primary,False,False,67.533,"LINESTRING (47.6181305 -15.5695037, 47.6176569 -15.5699046)",,
30786089,N 6,primary,False,True,177.933,"LINESTRING (47.6181305 -15.5695037, 47.6191673 -15.5684834, 47.6192946 -15.5683622)",,
200081993,,residential,False,False,157.862,"LINESTRING (47.6162429 -15.5673753, 47.617293 -15.5663792)",,
200082014,,residential,False,True,51.966,"LINESTRING (47.6162429 -15.5673753, 47.6165858 -15.5677059)",,
200081994,,residential,False,False,167.626,"LINESTRING (47.6188401 -15.5679119, 47.6199306 -15.5668307)",,
200082009,,residential,False,False,69.837,"LINESTRING (47.6188401 -15.5679119, 47.6192946 -15.5683622)",,
200082009,,residential,False,True,76.005,"LINESTRING (47.6188401 -15.5679119, 47.6183455 -15.5674218)",,
200082001,,residential,False,False,37.396,"LINESTRING (47.6205677 -15.5663626, 47.6205181 -15.5662465, 47.62046 -15.5660433)",,
200082005,,residential,True,False,34.754000000000005,"LINESTRING (47.6205677 -15.5663626, 47.6205541 -15.5663718, 47.6205252 -15.5663799, 47.6204736 -15.5664164, 47.620438 -15.5664676, 47.6204227 -15.5665275, 47.6204371 -15.5666089)",roundabout,
200082006,,residential,False,False,228.667,"LINESTRING (47.6230697 -15.5669668, 47.6227152 -15.5689947)",,
200082006,,residential,False,True,47.888,"LINESTRING (47.6230697 -15.5669668, 47.6231374 -15.5665411)",,
200082015,,tertiary,False,False,40.015,"LINESTRING (47.6230697 -15.5669668, 47.622702 -15.5669033)",,
200082015,,tertiary,False,True,86.961,"LINESTRING (47.6230697 -15.5669668, 47.6238688 -15.5671048)",,
200081994,,residential,False,True,62.843,"LINESTRING (47.6204371 -15.5666089, 47.6201372 -15.5666418, 47.6199306 -15.5668307)",,
200082005,,residential,True,False,20.578,"LINESTRING (47.6204371 -15.5666089, 47.6204721 -15.5666605, 47.6205233 -15.5666976, 47.6205846 -15.5667155)",roundabout,
200082016,,residential,False,False,109.438,"LINESTRING (47.6173147 -15.565754, 47.6180532 -15.5650739)",,
200082016,,residential,False,True,49.57,"LINESTRING (47.6173147 -15.565754, 47.617632 -15.5660785)",,
346650908,,residential,False,False,41.911,"LINESTRING (47.6173147 -15.565754, 47.6170376 -15.5654879)",,
346650908,,residential,False,True,50.13,"LINESTRING (47.6173147 -15.565754, 47.6169838 -15.5660728)",,
