osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,bridge
263492700,True,1,شارع عبد السلام عارف,secondary,False,19.071,"LINESTRING (31.3841239 31.03387, 31.3839285 31.0338328)",,
180185671,True,,شارع جامعه الدول العربية,secondary,False,65.523,"LINESTRING (31.3841239 31.03387, 31.3840448 31.0341072, 31.383935 31.0344366)",,
306941350,False,,شارع بوتيكات الثلاجه,secondary,True,36.699,"LINESTRING (31.3842199 31.0397358, 31.3838962 31.0399147)",,
180185671,True,,شارع جامعه الدول العربية,secondary,False,145.676,"LINESTRING (31.3842199 31.0397358, 31.3843635 31.0400083, 31.3847614 31.0407632, 31.3847976 31.040819, 31.3848484 31.0408596, 31.384908 31.04089)",,
87676948,True,,,residential,False,59.144,"LINESTRING (31.3847524 31.0408679, 31.3841376 31.0407942)",,
180183570,True,,شارع عبد الباقي حافظ,residential,False,13.435,"LINESTRING (31.3847524 31.0408679, 31.3847862 31.0409852)",,
34423363,True,,شارع حسين بك,secondary,False,100.464,"LINESTRING (31.3841376 31.0407942, 31.3838962 31.0399147)",,
696656878,False,,شارع القاهرة,residential,True,12.07,"LINESTRING (31.3841376 31.0407942, 31.3840201 31.0407536)",,
306941350,False,,شارع بوتيكات الثلاجه,secondary,False,36.699,"LINESTRING (31.3838962 31.0399147, 31.3842199 31.0397358)",,
306941350,False,,شارع بوتيكات الثلاجه,secondary,True,27.627,"LINESTRING (31.3838962 31.0399147, 31.3836585 31.040057)",,
306941350,False,,شارع بوتيكات الثلاجه,secondary,False,26.216,"LINESTRING (31.3813432 31.041405, 31.3815708 31.0412725)",,
306941350,False,,شارع بوتيكات الثلاجه,secondary,True,11.531,"LINESTRING (31.3813432 31.041405, 31.3812431 31.0414633)",,
180183580,False,,شارع الريدانية,residential,True,81.852,"LINESTRING (31.3813432 31.041405, 31.3818834 31.0414803, 31.3821912 31.0415232)",,
95806939,False,4,شارع السلام,residential,False,36.139,"LINESTRING (31.3889442 31.0347205, 31.3890348 31.0344049)",60,
686676914,True,4,شارع عبد السلام عارف,primary,False,87.147,"LINESTRING (31.3889442 31.0347205, 31.3898309 31.0349128)",,
95827963,False,,شارع محمود حمدى,residential,False,77.606,"LINESTRING (31.3906864 31.0350983, 31.3907459 31.0348877, 31.3908782 31.03442)",,
686676914,True,4,شارع عبد السلام عارف,primary,False,77.967,"LINESTRING (31.3906864 31.0350983, 31.3912373 31.0352314, 31.391474 31.0352886)",,
