osmid,oneway,name,highway,reversed,length,bridge,geometry,lanes,maxspeed
222568283,False,شارع صلاح الدين الايوبى,residential,True,11.648,,"LINESTRING (31.1877759 27.1851756, 31.1876921 27.185102)",2,
292042264,False,شارع نجيب الريحانى,residential,False,63.131,,"LINESTRING (31.1877759 27.1851756, 31.1881633 27.1847244)",,
97410969,False,شارع المساحة الحديثه,residential,False,15.59,,"LINESTRING (31.1875611 27.1866767, 31.1876139 27.1865446)",,
97410969,False,شارع المساحة الحديثه,residential,True,4.97,,"LINESTRING (31.1875611 27.1866767, 31.1875452 27.1867191)",,
97411001,False,شارع ابو طويله,residential,False,52.433,,"LINESTRING (31.1875611 27.1866767, 31.187961 27.1867965, 31.1880627 27.1868292)",,
398151294,False,,residential,False,57.367,,"LINESTRING (31.1876097 27.1843049, 31.187222 27.1846886)",,
"[398151292, 97411005]",False,"['شارع مأمورية الضرائب', 'حارة محروس']",residential,False,73.649,,"LINESTRING (31.1876097 27.1843049, 31.1874852 27.1841998, 31.1874264 27.1841368, 31.1874204 27.1841241, 31.1874216 27.1841106, 31.1874273 27.1841009, 31.1877403 27.1838285)",,60
97411005,False,شارع مأمورية الضرائب,residential,True,29.189999999999998,,"LINESTRING (31.1876097 27.1843049, 31.1876738 27.184353, 31.1878337 27.1844758)",,60
674574455,False,شارع على صبحى,residential,False,52.273,,"LINESTRING (31.189247 27.1877322, 31.1897692 27.1876599)",1,60
222568282,False,شارع سلامه حجازي,residential,True,33.243,,"LINESTRING (31.1902886 27.1860932, 31.1900833 27.1863299)",,
97411046,False,حارة المزبكي,residential,False,23.811999999999998,,"LINESTRING (31.1902886 27.1860932, 31.1901443 27.1859831, 31.1901287 27.1859655, 31.1901158 27.185946)",,60
222568283,False,شارع صلاح الدين الايوبى,residential,False,57.843,,"LINESTRING (31.1872762 27.1847363, 31.1876921 27.185102)",2,
222568283,False,شارع صلاح الدين الايوبى,residential,True,7.541,,"LINESTRING (31.1872762 27.1847363, 31.187222 27.1846886)",2,
398334234,True,شارع المحافظه,residential,False,15.628,,"LINESTRING (31.1891471 27.1871747, 31.1891719 27.1873135)",1,60
97411001,False,شارع ابو طويله,residential,True,36.247,,"LINESTRING (31.1891471 27.1871747, 31.1889703 27.187128, 31.1887957 27.1870822)",,
97410961,True,شارع الجندى,residential,False,51.112,,"LINESTRING (31.1891919 27.1863042, 31.1894885 27.1859278)",,
222568283,False,شارع صلاح الدين الايوبى,residential,False,48.35,,"LINESTRING (31.1891919 27.1863042, 31.1895952 27.1865499)",2,
222568283,False,شارع صلاح الدين الايوبى,residential,True,17.713,,"LINESTRING (31.1891919 27.1863042, 31.1890457 27.1862122)",2,
398334238,False,شارع العسكري,residential,True,43.693,,"LINESTRING (31.1902166 27.1848505, 31.1898431 27.1846407)",,
292042264,False,شارع نجيب الريحانى,residential,False,42.824,,"LINESTRING (31.1884751 27.1843613, 31.1887396 27.1840564)",,
292042264,False,شارع نجيب الريحانى,residential,True,47.923,,"LINESTRING (31.1884751 27.1843613, 31.188181 27.1847038)",,
97410972,False,شارع الضرائب,residential,False,41.617000000000004,,"LINESTRING (31.1884751 27.1843613, 31.1882205 27.1841979, 31.1881354 27.1841405)",,
97410972,False,شارع الضرائب,residential,True,81.596,,"LINESTRING (31.1884751 27.1843613, 31.1886469 27.1844681, 31.1888228 27.1845706, 31.189002 27.1846684, 31.1891697 27.1847566)",,
222669262,False,حارة صلاح خشبه,residential,True,53.787,,"LINESTRING (31.1887836 27.1853805, 31.1884825 27.1857833)",,
292042264,False,شارع نجيب الريحانى,residential,True,40.16,,"LINESTRING (31.1889871 27.1837701, 31.1887396 27.1840564)",,
817181150,False,شارع النقيب,residential,False,13.35,,"LINESTRING (31.1889871 27.1837701, 31.1890663 27.1838323, 31.1890783 27.1838398, 31.1890927 27.1838422)",,
"[817181150, 701625886]",False,"['شارع النقيب', 'حارة غزال']",residential,True,81.401,,"LINESTRING (31.1889871 27.1837701, 31.188783 27.1836106, 31.1887752 27.1835985, 31.1887745 27.1835868, 31.1887817 27.1835729, 31.1891033 27.1832263)",,
97410998,False,شارع مسجد السيدة فاطمه الزهراء,residential,True,53.396,,"LINESTRING (31.1888924 27.1851686, 31.1891697 27.1847566)",,
97411046,False,حارة المزبكي,residential,False,44.432,,"LINESTRING (31.1888924 27.1851686, 31.1885155 27.1849512)",,60
97411046,False,حارة المزبكي,residential,True,50.427,,"LINESTRING (31.1888924 27.1851686, 31.1893021 27.1854385)",,60
97411006,True,شارع الرشيدى,residential,False,77.28,,"LINESTRING (31.1876921 27.185102, 31.187429 27.1857564)",,
222568283,False,شارع صلاح الدين الايوبى,residential,False,11.648,,"LINESTRING (31.1876921 27.185102, 31.1877759 27.1851756)",2,
222568283,False,شارع صلاح الدين الايوبى,residential,True,57.843,,"LINESTRING (31.1876921 27.185102, 31.1872762 27.1847363)",2,
778601244,False,حارة ابو زيد,residential,True,26.984,,"LINESTRING (31.1886726 27.1847528, 31.1885155 27.1849512)",,
97411028,False,حارة محمود متولي,residential,False,42.717,,"LINESTRING (31.1886748 27.1835411, 31.1884049 27.183841)",,
97410969,False,شارع المساحة الحديثه,residential,False,54.789,,"LINESTRING (31.1873699 27.1871865, 31.1875452 27.1867191)",,
97410969,False,شارع المساحة الحديثه,residential,True,36.678,,"LINESTRING (31.1873699 27.1871865, 31.1872499 27.1874986)",,
97411033,False,شارع متياس,residential,True,192.813,,"LINESTRING (31.1873699 27.1871865, 31.189238 27.187682)",,
97410969,False,شارع المساحة الحديثه,residential,True,15.59,,"LINESTRING (31.1876139 27.1865446, 31.1875611 27.1866767)",,
222568283,False,شارع صلاح الدين الايوبى,residential,False,51.145,,"LINESTRING (31.1881072 27.1854669, 31.1884825 27.1857833)",2,
222568283,False,شارع صلاح الدين الايوبى,residential,True,4.877,,"LINESTRING (31.1881072 27.1854669, 31.1880721 27.1854361)",2,
778601244,False,حارة ابو زيد,residential,False,70.137,,"LINESTRING (31.1881072 27.1854669, 31.1885155 27.1849512)",,
97410961,True,شارع الجندى,residential,False,35.994,,"LINESTRING (31.1896719 27.1856643, 31.1898635 27.1853891)",,
97411046,False,حارة المزبكي,residential,False,44.366,,"LINESTRING (31.1896719 27.1856643, 31.1893021 27.1854385)",,60
97411046,False,حارة المزبكي,residential,True,54.093,,"LINESTRING (31.1896719 27.1856643, 31.1900757 27.185908, 31.1900982 27.1859253, 31.1901158 27.185946)",,60
398334238,False,شارع العسكري,residential,False,43.693,,"LINESTRING (31.1898431 27.1846407, 31.1902166 27.1848505)",,
398334238,False,شارع العسكري,residential,True,49.833,,"LINESTRING (31.1898431 27.1846407, 31.1894085 27.184414)",,
97411037,False,شارع تقسيم النميس 10,residential,False,103.602,,"LINESTRING (31.1898431 27.1846407, 31.1893619 27.1853518, 31.1893021 27.1854385)",,
97411035,False,شارع مديريه التربيه و التعليم,residential,True,54.4,,"LINESTRING (31.1891718 27.1842899, 31.1895307 27.1839192)",,
398334238,False,شارع العسكري,residential,False,27.177,,"LINESTRING (31.1891718 27.1842899, 31.1894085 27.184414)",,
398334238,False,شارع العسكري,residential,True,50.019,,"LINESTRING (31.1891718 27.1842899, 31.1888049 27.1840933, 31.1887396 27.1840564)",,
97410969,False,شارع المساحة الحديثه,residential,False,31.85,,"LINESTRING (31.1863573 27.1875755, 31.1866694 27.187646)",,
778601247,False,,residential,False,32.199,,"LINESTRING (31.1880627 27.1868292, 31.187948 27.1871002)",,
97411001,False,شارع ابو طويله,residential,False,39.322,,"LINESTRING (31.1880627 27.1868292, 31.1881987 27.1868756, 31.1884325 27.186959)",,
97411001,False,شارع ابو طويله,residential,True,52.433,,"LINESTRING (31.1880627 27.1868292, 31.187961 27.1867965, 31.1875611 27.1866767)",,
97410998,False,شارع مسجد السيدة فاطمه الزهراء,residential,False,44.824,,"LINESTRING (31.1894085 27.184414, 31.1891697 27.1847566)",,
97410998,False,شارع مسجد السيدة فاطمه الزهراء,residential,True,21.24,,"LINESTRING (31.1894085 27.184414, 31.1895163 27.1842488)",,
398334238,False,شارع العسكري,residential,False,49.833,,"LINESTRING (31.1894085 27.184414, 31.1898431 27.1846407)",,
398334238,False,شارع العسكري,residential,True,27.177,,"LINESTRING (31.1894085 27.184414, 31.1891718 27.1842899)",,
97411046,False,حارة المزبكي,residential,False,43.007,,"LINESTRING (31.1885155 27.1849512, 31.1881633 27.1847244)",,60
97411046,False,حارة المزبكي,residential,True,44.432,,"LINESTRING (31.1885155 27.1849512, 31.1888924 27.1851686)",,60
778601244,False,حارة ابو زيد,residential,False,26.984,,"LINESTRING (31.1885155 27.1849512, 31.1886726 27.1847528)",,
778601244,False,حارة ابو زيد,residential,True,70.137,,"LINESTRING (31.1885155 27.1849512, 31.1881072 27.1854669)",,
97411033,False,شارع متياس,residential,False,192.813,,"LINESTRING (31.189238 27.187682, 31.1873699 27.1871865)",,
398334234,True,شارع المحافظه,residential,False,5.653,,"LINESTRING (31.189238 27.187682, 31.189247 27.1877322)",1,60
97411005,False,شارع مأمورية الضرائب,residential,True,42.695,,"LINESTRING (31.1878337 27.1844758, 31.188181 27.1847038)",,60
97411028,False,حارة محمود متولي,residential,True,47.756,,"LINESTRING (31.1878337 27.1844758, 31.1881354 27.1841405)",,
97411005,False,شارع مأمورية الضرائب,residential,False,29.189999999999998,,"LINESTRING (31.1878337 27.1844758, 31.1876738 27.184353, 31.1876097 27.1843049)",,60
97410998,False,شارع مسجد السيدة فاطمه الزهراء,residential,False,53.396,,"LINESTRING (31.1891697 27.1847566, 31.1888924 27.1851686)",,
97410998,False,شارع مسجد السيدة فاطمه الزهراء,residential,True,44.824,,"LINESTRING (31.1891697 27.1847566, 31.1894085 27.184414)",,
97410972,False,شارع الضرائب,residential,False,81.596,,"LINESTRING (31.1891697 27.1847566, 31.189002 27.1846684, 31.1888228 27.1845706, 31.1886469 27.1844681, 31.1884751 27.1843613)",,
222568283,False,شارع صلاح الدين الايوبى,residential,False,43.682,,"LINESTRING (31.1884825 27.1857833, 31.1888079 27.1860489)",2,
222568283,False,شارع صلاح الدين الايوبى,residential,True,51.145,,"LINESTRING (31.1884825 27.1857833, 31.1881072 27.1854669)",2,
222669262,False,حارة صلاح خشبه,residential,False,53.787,,"LINESTRING (31.1884825 27.1857833, 31.1887836 27.1853805)",,
1147584703,False,,residential,True,6.833,,"LINESTRING (31.1862508 27.1866921, 31.1861826 27.1867019)",,
97411049,True,شارع المساحة,residential,False,41.071,,"LINESTRING (31.1862508 27.1866921, 31.186331 27.1866307, 31.1864037 27.1865624, 31.1864683 27.1864879, 31.1865201 27.186414)",,60
699648139,True,شارع الجمهوريه,tertiary,False,98.797,,"LINESTRING (31.1862508 27.1866921, 31.1863333 27.1873433, 31.1863573 27.1875755)",2,
97411028,False,حارة محمود متولي,residential,False,47.756,,"LINESTRING (31.1881354 27.1841405, 31.1878337 27.1844758)",,
97411028,False,حارة محمود متولي,residential,True,42.658,,"LINESTRING (31.1881354 27.1841405, 31.1884049 27.183841)",,
97410972,False,شارع الضرائب,residential,False,52.263,,"LINESTRING (31.1881354 27.1841405, 31.1880519 27.1840781, 31.1877403 27.1838285)",,
97410972,False,شارع الضرائب,residential,True,41.617000000000004,,"LINESTRING (31.1881354 27.1841405, 31.1882205 27.1841979, 31.1884751 27.1843613)",,
97414805,False,شارع الامين,residential,False,37.288,,"LINESTRING (31.1823462 27.1875973, 31.1827142 27.1876701)",,
97414805,False,شارع الامين,residential,True,46.365,,"LINESTRING (31.1823462 27.1875973, 31.1818845 27.1875252)",,
94169024,False,شارع عثمان بن عفان,residential,False,34.629000000000005,,"LINESTRING (31.1823462 27.1875973, 31.1823756 27.1874083, 31.1823858 27.1873486, 31.1824 27.1872897)",,
97414737,False,شارع عمر بن عبد العزيز,residential,True,16.823,,"LINESTRING (31.1834164 27.1872904, 31.1834806 27.1871503)",,
97414737,False,شارع عمر بن عبد العزيز,residential,False,28.719,,"LINESTRING (31.1834164 27.1872904, 31.183366 27.1874116, 31.1833492 27.1874519, 31.1833344 27.1874929, 31.1833217 27.1875344)",,
97414801,False,حارة 2,residential,False,55.30800000000001,,"LINESTRING (31.1834164 27.1872904, 31.1829739 27.1871255, 31.1829019 27.1870957)",,
97410972,False,شارع الضرائب,residential,False,42.114,,"LINESTRING (31.1872226 27.1834201, 31.1869081 27.1831648)",,
97410972,False,شارع الضرائب,residential,True,68.443,,"LINESTRING (31.1872226 27.1834201, 31.1877403 27.1838285)",,
97414793,False,,residential,False,17.349,,"LINESTRING (31.1872226 27.1834201, 31.1871097 27.1835395)",,
97414793,False,,residential,True,32.98,,"LINESTRING (31.1872226 27.1834201, 31.1874372 27.1831931)",,
97414788,False,شارع المأمون,residential,False,39.392,,"LINESTRING (31.1824 27.1872897, 31.1827798 27.1873963)",,
97414788,False,شارع المأمون,residential,True,31.413,,"LINESTRING (31.1824 27.1872897, 31.1820924 27.1872194)",,
94169024,False,شارع عثمان بن عفان,residential,False,43.89,,"LINESTRING (31.1824 27.1872897, 31.1824169 27.1872358, 31.1824371 27.1871829, 31.1825755 27.1869282)",,
94169024,False,شارع عثمان بن عفان,residential,True,34.629000000000005,,"LINESTRING (31.1824 27.1872897, 31.1823858 27.1873486, 31.1823756 27.1874083, 31.1823462 27.1875973)",,
97414818,False,شارع نفرتارى,residential,True,29.262,,"LINESTRING (31.1828912 27.1819253, 31.1827081 27.182132)",,
97414807,False,شارع الممر التجاري,residential,True,71.483,,"LINESTRING (31.1852433 27.1821538, 31.184754 27.1826269)",,
97414686,False,شارع الخلفاء,residential,True,236.645,,"LINESTRING (31.1855647 27.1837449, 31.1847066 27.1857315)",,
834617696,True,شارع الجمهوريه,tertiary,False,64.055,,"LINESTRING (31.1855647 27.1837449, 31.1854633 27.1834051, 31.1854456 27.1833447, 31.185422 27.1832664, 31.185389 27.1831909)",2,
97414788,False,شارع المأمون,residential,False,55.756,,"LINESTRING (31.1827798 27.1873963, 31.1833217 27.1875344)",,
97414788,False,شارع المأمون,residential,True,39.392,,"LINESTRING (31.1827798 27.1873963, 31.1824 27.1872897)",,
97414850,False,شارع الإمام على,residential,False,35.545,,"LINESTRING (31.1827798 27.1873963, 31.1828013 27.1873368, 31.1828262 27.1872784, 31.1829019 27.1870957)",,
97414850,False,شارع الإمام على,residential,True,31.141000000000002,,"LINESTRING (31.1827798 27.1873963, 31.182764 27.1874486, 31.1827509 27.1875016, 31.1827142 27.1876701)",,
701077801,False,شارع مينا الاول,residential,False,72.451,,"LINESTRING (31.181809 27.1820982, 31.1823436 27.1825436)",,
701077801,False,شارع مينا الاول,residential,True,50.767,,"LINESTRING (31.181809 27.1820982, 31.1814344 27.1817861)",,
818726041,False,امتداد شارع ثابت,residential,True,34.658,,"LINESTRING (31.181809 27.1820982, 31.1820339 27.1818592)",,
97414805,False,شارع الامين,residential,True,57.049,,"LINESTRING (31.1832804 27.1877679, 31.1827142 27.1876701)",,
97414737,False,شارع عمر بن عبد العزيز,residential,True,26.298,,"LINESTRING (31.1832804 27.1877679, 31.1833066 27.1875979, 31.1833136 27.187566, 31.1833217 27.1875344)",,
97414741,False,شارع الخازندار,residential,False,14.502,,"LINESTRING (31.1816289 27.1857953, 31.1815394 27.1858986)",,
97414741,False,شارع الخازندار,residential,True,26.293,,"LINESTRING (31.1816289 27.1857953, 31.1817776 27.1855993)",,
818620953,False,شارع كليوباترا,residential,False,69.196,,"LINESTRING (31.1816289 27.1857953, 31.1810574 27.1854364)",,
818620953,False,شارع كليوباترا,residential,True,26.471,,"LINESTRING (31.1816289 27.1857953, 31.1818484 27.1859315)",,
97414862,True,شارع محمد توفيق خشبه,residential,False,63.008,,"LINESTRING (31.1847 27.1812361, 31.1851432 27.1816431)",,
297204609,True,شارع يسرى راغب,secondary,False,66.648,,"LINESTRING (31.1847 27.1812361, 31.1851759 27.1808118)",,
820440643,False,شارع محمد توفيق خشبه,residential,True,143.817,,"LINESTRING (31.1847 27.1812361, 31.183689 27.1803066)",,
97414850,False,شارع الإمام على,residential,False,28.165,,"LINESTRING (31.1829019 27.1870957, 31.1830076 27.1868605)",,
97414801,False,حارة 2,residential,False,37.278,,"LINESTRING (31.1829019 27.1870957, 31.1828455 27.1870693, 31.1825755 27.1869282)",,
97414801,False,حارة 2,residential,True,55.30800000000001,,"LINESTRING (31.1829019 27.1870957, 31.1829739 27.1871255, 31.1834164 27.1872904)",,
97414850,False,شارع الإمام على,residential,True,35.545,,"LINESTRING (31.1829019 27.1870957, 31.1828262 27.1872784, 31.1828013 27.1873368, 31.1827798 27.1873963)",,
97414686,False,شارع الخلفاء,residential,False,236.645,,"LINESTRING (31.1847066 27.1857315, 31.1855647 27.1837449)",,
97414815,False,شارع عبده ابو شقه,residential,True,61.966,,"LINESTRING (31.1847066 27.1857315, 31.1852834 27.185949)",,
97414686,False,شارع الخلفاء,residential,True,230.013,,"LINESTRING (31.1847066 27.1857315, 31.1839143 27.1875582, 31.1838951 27.1876108, 31.1838793 27.1876643)",,
97414814,False,,residential,True,71.438,,"LINESTRING (31.1852281 27.1869425, 31.1849554 27.1875374)",,
97414756,False,شارع العسال,residential,False,31.323,,"LINESTRING (31.1852281 27.1869425, 31.1850109 27.1868788, 31.1849282 27.1868521)",,
97414756,False,شارع العسال,residential,True,98.451,,"LINESTRING (31.1852281 27.1869425, 31.1853477 27.1869749, 31.1853976 27.1869851, 31.1854483 27.1869907, 31.1854994 27.1869919, 31.1855503 27.1869884, 31.1862121 27.186923)",,
97414691,False,شارع الظافر,residential,False,41.325,,"LINESTRING (31.1874372 27.1831931, 31.1871292 27.182942)",,
97414691,False,شارع الظافر,residential,True,72.531,,"LINESTRING (31.1874372 27.1831931, 31.1879778 27.1836338)",,
97414793,False,,residential,False,32.98,,"LINESTRING (31.1874372 27.1831931, 31.1872226 27.1834201)",,
97414832,False,حارة الامريكان,residential,True,64.797,,"LINESTRING (31.1843638 27.1823009, 31.184839 27.1818998)",,
820440644,True,شارع 26 يوليو,tertiary,False,6.752,,"LINESTRING (31.1843638 27.1823009, 31.184317 27.1822567)",,
97414756,False,شارع العسال,residential,False,22.121,,"LINESTRING (31.1849282 27.1868521, 31.1847189 27.186782)",,
97414864,False,شارع محمد ممتاز نصار,residential,False,69.943,,"LINESTRING (31.1849282 27.1868521, 31.1846619 27.1874348)",,
97414864,False,شارع محمد ممتاز نصار,residential,True,49.047,,"LINESTRING (31.1849282 27.1868521, 31.1850959 27.186437)",,
97414756,False,شارع العسال,residential,True,31.323,,"LINESTRING (31.1849282 27.1868521, 31.1850109 27.1868788, 31.1852281 27.1869425)",,
97410972,False,شارع الضرائب,residential,False,102.193,,"LINESTRING (31.1869081 27.1831648, 31.1861686 27.182523)",,
97410972,False,شارع الضرائب,residential,True,42.114,,"LINESTRING (31.1869081 27.1831648, 31.1872226 27.1834201)",,
97414856,False,,residential,False,18.739,,"LINESTRING (31.1869081 27.1831648, 31.1867828 27.1832912)",,
97414856,False,,residential,True,33.046,,"LINESTRING (31.1869081 27.1831648, 31.1871292 27.182942)",,
97414793,False,,residential,True,17.349,,"LINESTRING (31.1871097 27.1835395, 31.1872226 27.1834201)",,
97414815,False,شارع عبده ابو شقه,residential,True,48.964,,"LINESTRING (31.1855835 27.1859852, 31.1860735 27.1859226)",,
97414865,False,شارع 6,residential,True,55.731,,"LINESTRING (31.1855835 27.1859852, 31.1856451 27.1864834)",,
97414815,False,شارع عبده ابو شقه,residential,False,30.498,,"LINESTRING (31.1855835 27.1859852, 31.1855255 27.1859925, 31.1854669 27.185993, 31.1854088 27.1859866, 31.1853521 27.1859736, 31.1852834 27.185949)",,
399188026,False,شارع ثابت,residential,True,62.125,,"LINESTRING (31.1832206 27.1806788, 31.183689 27.1803066)",,
820440644,True,شارع 26 يوليو,tertiary,False,4.291,,"LINESTRING (31.1832206 27.1806788, 31.1831925 27.1806494)",,
97414691,False,شارع الظافر,residential,False,72.531,,"LINESTRING (31.1879778 27.1836338, 31.1874372 27.1831931)",,
398151292,False,حارة محروس,residential,True,31.946,,"LINESTRING (31.1879778 27.1836338, 31.1877403 27.1838285)",,
398151292,False,حارة محروس,residential,False,56.784,,"LINESTRING (31.1879778 27.1836338, 31.18829 27.1833792, 31.1883997 27.1832875)",,
97414815,False,شارع عبده ابو شقه,residential,False,61.966,,"LINESTRING (31.1852834 27.185949, 31.1847066 27.1857315)",,
97414864,False,شارع محمد ممتاز نصار,residential,False,57.345,,"LINESTRING (31.1852834 27.185949, 31.1850959 27.186437)",,
97414864,False,شارع محمد ممتاز نصار,residential,True,48.511,,"LINESTRING (31.1852834 27.185949, 31.1854479 27.185538)",,
97414815,False,شارع عبده ابو شقه,residential,True,30.498,,"LINESTRING (31.1852834 27.185949, 31.1853521 27.1859736, 31.1854088 27.1859866, 31.1854669 27.185993, 31.1855255 27.1859925, 31.1855835 27.1859852)",,
97414756,False,شارع العسال,residential,True,22.121,,"LINESTRING (31.1847189 27.186782, 31.1849282 27.1868521)",,
97414802,False,شارع التحرير,residential,False,13.31,,"LINESTRING (31.1814329 27.1827507, 31.1813327 27.1826708)",,
97414802,False,شارع التحرير,residential,True,63.958,,"LINESTRING (31.1814329 27.1827507, 31.1819143 27.1831347)",,
97414804,False,حارة الشيخ محمد صالح,residential,False,98.101,,"LINESTRING (31.1814329 27.1827507, 31.1817265 27.1824655, 31.1817343 27.1824599, 31.1817437 27.1824569, 31.1817537 27.1824567, 31.1817632 27.1824595, 31.1821349 27.1827792)",,
97414691,False,شارع الظافر,residential,False,99.612,,"LINESTRING (31.1871292 27.182942, 31.1863867 27.1823368)",,
97414691,False,شارع الظافر,residential,True,41.325,,"LINESTRING (31.1871292 27.182942, 31.1874372 27.1831931)",,
97414856,False,,residential,False,33.046,,"LINESTRING (31.1871292 27.182942, 31.1869081 27.1831648)",,
97414807,False,شارع الممر التجاري,residential,False,71.483,,"LINESTRING (31.184754 27.1826269, 31.1852433 27.1821538)",,
820440644,True,شارع 26 يوليو,tertiary,False,30.449,,"LINESTRING (31.184754 27.1826269, 31.1845248 27.1824441)",,
97414716,False,شارع قاسم امين,residential,False,31.191,,"LINESTRING (31.1849554 27.1875374, 31.1846619 27.1874348)",,
97414814,False,,residential,False,71.438,,"LINESTRING (31.1849554 27.1875374, 31.1852281 27.1869425)",,
97414716,False,شارع قاسم امين,residential,True,132.582,,"LINESTRING (31.1849554 27.1875374, 31.185115 27.1875962, 31.1851531 27.1876072, 31.1851925 27.1876134, 31.1852325 27.1876146, 31.1852723 27.187611, 31.1862743 27.1875168)",,
97414805,False,شارع الامين,residential,False,57.049,,"LINESTRING (31.1827142 27.1876701, 31.1832804 27.1877679)",,
97414805,False,شارع الامين,residential,True,37.288,,"LINESTRING (31.1827142 27.1876701, 31.1823462 27.1875973)",,
97414850,False,شارع الإمام على,residential,False,31.141,,"LINESTRING (31.1827142 27.1876701, 31.1827509 27.1875016, 31.182764 27.1874486, 31.1827798 27.1873963)",,
97414832,False,حارة الامريكان,residential,False,41.475,,"LINESTRING (31.1851432 27.1816431, 31.184839 27.1818998)",,
97414862,True,شارع محمد توفيق خشبه,residential,False,91.711,,"LINESTRING (31.1851432 27.1816431, 31.1857883 27.1822355)",,
97414856,False,,residential,True,18.739,,"LINESTRING (31.1867828 27.1832912, 31.1869081 27.1831648)",,
94169024,False,شارع عثمان بن عفان,residential,False,51.582,,"LINESTRING (31.1825755 27.1869282, 31.1828222 27.1865195)",,
94169024,False,شارع عثمان بن عفان,residential,True,43.89,,"LINESTRING (31.1825755 27.1869282, 31.1824371 27.1871829, 31.1824169 27.1872358, 31.1824 27.1872897)",,
97414801,False,حارة 2,residential,True,37.278,,"LINESTRING (31.1825755 27.1869282, 31.1828455 27.1870693, 31.1829019 27.1870957)",,
