osmid,oneway,name,highway,access,reversed,length,geometry,tunnel,junction
532970118,True,شارع الجلاء,secondary,yes,False,61.025999999999996,"LINESTRING (31.0002378 30.7866167, 31.0003746 30.7865507, 31.0005271 30.7865065, 31.0006873 30.7864933, 31.0008468 30.7865049)",,
698078427,True,شارع القنطره,residential,,False,40.573,"LINESTRING (31.0002378 30.7866167, 31.0003029 30.786628, 31.0003713 30.7866463, 31.0004336 30.7866767, 31.0004869 30.7867177, 31.0005288 30.7867676, 31.0005578 30.7868241)",,
532970117,True,شارع الجلاء,secondary,yes,False,41.646,"LINESTRING (31.0031876 30.786097, 31.0027809 30.7862319)",,
433939719,False,عطفه بهنا,residential,,True,33.402,"LINESTRING (31.0016313 30.7864531, 31.0017019 30.7861589)",,
532970118,True,شارع الجلاء,secondary,yes,False,29.567,"LINESTRING (31.0016313 30.7864531, 31.0019228 30.7863637)",,
433938820,True,شارع سعيد,tertiary,yes,False,87.759,"LINESTRING (31.0011563 30.7866974, 31.0010507 30.7874814)",,
532970117,True,شارع الجلاء,secondary,yes,False,62.74799999999999,"LINESTRING (31.0011563 30.7866974, 31.0007501 30.7866986, 31.0006552 30.7867282, 31.0005984 30.78677, 31.0005578 30.7868241)",,
532970117,True,شارع الجلاء,secondary,yes,False,4.562,"LINESTRING (31.0021412 30.7864458, 31.0021006 30.7864674)",,
698057913,True,,secondary_link,,False,16.665,"LINESTRING (31.0021412 30.7864458, 31.0021121 30.786418, 31.0020939 30.7863839, 31.0020886 30.7863467, 31.0020964 30.7863098)",,
97506524,False,شارع احمد راشد,residential,,True,3.393,"LINESTRING (31.0028459 30.7868089, 31.0028449 30.7868394)",,
97523377,False,شارع احمد طاهر,living_street,,True,62.137,"LINESTRING (31.0028342 30.7867567, 31.0021886 30.786825)",,
97523287,False,درب الباجورات,residential,,False,40.642,"LINESTRING (31.0021886 30.786825, 31.0021006 30.7864674)",,
97523377,False,شارع احمد طاهر,living_street,,False,62.137,"LINESTRING (31.0021886 30.786825, 31.0028342 30.7867567)",,
97523287,False,درب الباجورات,residential,,True,18.514000000000003,"LINESTRING (31.0021886 30.786825, 31.0022015 30.7868896, 31.0022227 30.7869889)",,
605748999,True,شارع الشيخ محمد متولي الشعراوى,tertiary,yes,False,23.414,"LINESTRING (31.0032737 30.7802971, 31.0030896 30.7801581)",,
674973597,False,شارع الشهيد عبد الرحمن اسماعيل,residential,,True,4.967,"LINESTRING (31.0032737 30.7802971, 31.003306 30.7802621)",,
674973597,False,شارع الشهيد عبد الرحمن اسماعيل,residential,,False,3.2279999999999998,"LINESTRING (31.0032737 30.7802971, 31.0032629 30.7803083, 31.0032507 30.7803183)",,
698078425,False,,residential,,False,19.555,"LINESTRING (31.0029715 30.7860001, 31.0029283 30.7858282)",,
433944573,False,,residential,,True,40.328,"LINESTRING (30.9941195 30.7796494, 30.9939886 30.7799942)",,
511567784,True,شارع سيجر,secondary,,False,28.244,"LINESTRING (30.9941195 30.7796494, 30.9940134 30.7796224, 30.9939392 30.7796079, 30.9938317 30.779593)",,
433938820,True,شارع سعيد,tertiary,yes,False,7.452,"LINESTRING (31.0010507 30.7874814, 31.001042 30.787548)",,
"[433931758, 433942654]",False,,residential,,"[False, True]",70.684,"LINESTRING (31.0010507 30.7874814, 31.0007342 30.787367, 31.0003645 30.7872437)",,
87345633,True,شارع الجيش,secondary,,False,29.31,"LINESTRING (31.0003645 30.7872437, 31.0002599 30.7874915)",,
"[433942654, 433931758]",False,,residential,,"[False, True]",70.684,"LINESTRING (31.0003645 30.7872437, 31.0007342 30.787367, 31.0010507 30.7874814)",,
532970117,True,شارع الجلاء,secondary,yes,False,65.573,"LINESTRING (31.0027809 30.7862319, 31.0021412 30.7864458)",,
"[696972161, 264910366]",False,"['شارع احمد راشد', 'حارة محمد يوسف']",residential,yes,"[False, True]",88.11500000000001,"LINESTRING (31.0027809 30.7862319, 31.00282 30.7866094, 31.0032977 30.7865592)",,
433947058,False,شارع ابو الهول,residential,,False,107.48600000000002,"LINESTRING (30.9930502 30.7790309, 30.9938816 30.7793724, 30.993929 30.7794054, 30.9939575 30.7794381, 30.9939804 30.7794739, 30.9939971 30.7795121)",,
433940215,False,شارع سعد المساح,residential,,False,25.92,"LINESTRING (30.9997195 30.7793009, 30.9997215 30.779534)",,
433940215,False,شارع سعد المساح,residential,,True,18.683,"LINESTRING (30.9997195 30.7793009, 30.9997269 30.779133)",,
433943311,False,شارع المشناتى,residential,,False,127.401,"LINESTRING (30.9997195 30.7793009, 31.0010517 30.7793532)",,
433943311,False,شارع المشناتى,residential,,True,36.177,"LINESTRING (30.9997195 30.7793009, 30.999341 30.7792908)",,
433943311,False,شارع المشناتى,residential,,True,127.401,"LINESTRING (31.0010517 30.7793532, 30.9997195 30.7793009)",,
674973588,False,شارع سيدى العمرى الشمالى,residential,,False,10.689,"LINESTRING (31.0010517 30.7793532, 31.0010891 30.7792626)",,
674973588,False,شارع سيدى العمرى الشمالى,residential,,True,24.719,"LINESTRING (31.0010517 30.7793532, 31.0009692 30.7795639)",,
433931964,False,شارع عوض مينا,residential,,False,85.223,"LINESTRING (30.9988301 30.779504, 30.9997215 30.779534)",,
763069728,False,شارع الخادم,residential,,False,19.167,"LINESTRING (30.9988301 30.779504, 30.998839 30.7796762)",,
763069728,False,شارع الخادم,residential,,True,26.174999999999997,"LINESTRING (30.9988301 30.779504, 30.9988175 30.7794461, 30.9987855 30.779394, 30.998737 30.7793524, 30.9986762 30.7793256)",,
433940198,False,شارع الرحمة,residential,,True,43.138,"LINESTRING (30.993366 30.7795285, 30.9933061 30.7797241, 30.9932674 30.7798518, 30.9932442 30.7799017)",,
433931964,False,شارع عوض مينا,residential,,False,119.242,"LINESTRING (30.9997215 30.779534, 31.0009692 30.7795639)",,
433931964,False,شارع عوض مينا,residential,,True,85.223,"LINESTRING (30.9997215 30.779534, 30.9988301 30.779504)",,
433940215,False,شارع سعد المساح,residential,,False,25.605,"LINESTRING (30.9997215 30.779534, 30.999715 30.7797642)",,
433940215,False,شارع سعد المساح,residential,,True,25.92,"LINESTRING (30.9997215 30.779534, 30.9997195 30.7793009)",,
433931964,False,شارع عوض مينا,residential,,False,21.565,"LINESTRING (31.0009692 30.7795639, 31.0011947 30.779555)",,
433931964,False,شارع عوض مينا,residential,,True,119.242,"LINESTRING (31.0009692 30.7795639, 30.9997215 30.779534)",,
674973588,False,شارع سيدى العمرى الشمالى,residential,,False,24.719,"LINESTRING (31.0009692 30.7795639, 31.0010517 30.7793532)",,
674973588,False,شارع سيدى العمرى الشمالى,residential,,True,20.681,"LINESTRING (31.0009692 30.7795639, 31.0008992 30.7797399)",,
433945867,False,شارع الجنينة,residential,,False,28.038,"LINESTRING (30.9979672 30.7794961, 30.9982329 30.779389)",,
433945867,False,شارع الجنينة,residential,,True,12.84,"LINESTRING (30.9979672 30.7794961, 30.9978469 30.7795476)",,
763413592,False,,residential,,True,29.029,"LINESTRING (30.9979672 30.7794961, 30.9980193 30.7797533)",,
433931964,False,شارع عوض مينا,residential,,True,21.565,"LINESTRING (31.0011947 30.779555, 31.0009692 30.7795639)",,
433932130,False,شارع الممر الغربى,residential,,False,27.42,"LINESTRING (31.0011947 30.779555, 31.0012991 30.7793253)",,
433932130,False,شارع الممر الغربى,residential,,True,24.603,"LINESTRING (31.0011947 30.779555, 31.0011161 30.7797657)",,
433937247,False,,residential,,True,13.824,"LINESTRING (30.9975538 30.7796737, 30.9976311 30.7797788)",,
433945867,False,شارع الجنينة,residential,,False,13.675,"LINESTRING (30.9975538 30.7796737, 30.9976816 30.7796183)",,
"[433939546, 433945867]",False,"['شارع الجنينة', 'شارع شركه سامى']",residential,,"[False, True]",165.087,"LINESTRING (30.9975538 30.7796737, 30.9969184 30.7800344, 30.9966643 30.7801787, 30.9966451 30.7801992, 30.9966378 30.7802248, 30.9966438 30.7802507, 30.996662 30.7802719, 30.9966889 30.7802845, 30.9971861 30.7803764)",,
433932130,False,شارع الممر الغربى,residential,,False,24.603,"LINESTRING (31.0011161 30.7797657, 31.0011947 30.779555)",,
433932130,False,شارع الممر الغربى,residential,,True,29.74,"LINESTRING (31.0011161 30.7797657, 31.0010172 30.7800193)",,
433948386,False,شارع تادروس حلبي,residential,,False,54.116,"LINESTRING (31.0011161 30.7797657, 31.0016807 30.7798052)",,
433948386,False,شارع تادروس حلبي,residential,,True,20.919,"LINESTRING (31.0011161 30.7797657, 31.0008992 30.7797399)",,
433940215,False,شارع سعد المساح,residential,,False,27.909,"LINESTRING (30.999715 30.7797642, 30.999701 30.7800149)",,
433940215,False,شارع سعد المساح,residential,,True,25.605,"LINESTRING (30.999715 30.7797642, 30.9997215 30.779534)",,
433948386,False,شارع تادروس حلبي,residential,,True,83.237,"LINESTRING (30.999715 30.7797642, 30.9988437 30.779763)",,
433948386,False,شارع تادروس حلبي,residential,,False,113.162,"LINESTRING (30.999715 30.7797642, 31.0001373 30.7797555, 31.0008992 30.7797399)",,
433946193,False,,residential,,False,25.459,"LINESTRING (30.9943427 30.7799648, 30.994409 30.7798468, 30.9944668 30.7797624)",,
433946193,False,,residential,,True,11.402000000000001,"LINESTRING (30.9943427 30.7799648, 30.9943333 30.7799971, 30.994328 30.7800662)",,
"[433946456, 433934248]",False,,residential,,"[False, True]",91.744,"LINESTRING (30.9943427 30.7799648, 30.9943923 30.7799936, 30.994454 30.7800339, 30.9945077 30.7800812, 30.9946747 30.7802732, 30.9947417 30.7803502, 30.9947578 30.780375, 30.9947632 30.7803877, 30.9947632 30.7804026, 30.9947585 30.7804205, 30.9947397 30.7804441, 30.9945572 30.7805705)",,
433948386,False,شارع تادروس حلبي,residential,,False,83.237,"LINESTRING (30.9988437 30.779763, 30.999715 30.7797642)",,
763069728,False,شارع الخادم,residential,,False,24.133,"LINESTRING (30.9988437 30.779763, 30.9988553 30.7799798)",,
763069728,False,شارع الخادم,residential,,True,9.662,"LINESTRING (30.9988437 30.779763, 30.998839 30.7796762)",,
433944573,False,,residential,,False,40.328,"LINESTRING (30.9939886 30.7799942, 30.9941195 30.7796494)",,
433944573,False,,residential,,True,18.852,"LINESTRING (30.9939886 30.7799942, 30.993923 30.7801541)",,
433934388,False,,residential,,False,37.345,"LINESTRING (30.9939886 30.7799942, 30.9941892 30.7800005, 30.9941933 30.7800017, 30.9941953 30.7800027, 30.9941973 30.7800051, 30.9941988 30.7800084, 30.9941997 30.7800127, 30.9942005 30.7800194, 30.9942058 30.7801594)",,
433940198,False,شارع الرحمة,residential,,False,43.138,"LINESTRING (30.9932442 30.7799017, 30.9932674 30.7798518, 30.9933061 30.7797241, 30.993366 30.7795285)",,
433940198,False,شارع الرحمة,residential,,True,38.062,"LINESTRING (30.9932442 30.7799017, 30.9932104 30.7799744, 30.9931359 30.7800899, 30.9930452 30.7801964)",,
763069728,False,شارع الخادم,residential,,True,24.133,"LINESTRING (30.9988553 30.7799798, 30.9988437 30.779763)",,
