osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,bridge
106734021,True,2,Chacabuco,trunk,50,False,19.634,,"LINESTRING (-70.3362212 -27.369523, -70.3363566 -27.3696523)",
670375754,True,5,Avenida Copayapu,trunk,50,False,100.388,30,"LINESTRING (-70.3362212 -27.369523, -70.3362952 -27.3694653, -70.3369851 -27.3689273)",
44075119,True,2,Avenida Los Carrera,primary,50,False,133.607,,"LINESTRING (-70.3282807 -27.368784, -70.329306 -27.368)",
44075120,True,,Vicuña Mackena,residential,,False,135.677,,"LINESTRING (-70.3282807 -27.368784, -70.329139 -27.3697368)",
44075119,True,2,Avenida Los Carrera,primary,50,False,129.35,,"LINESTRING (-70.329306 -27.368, -70.3303136 -27.3672567)",
44075211,True,2,Salas,residential,50,False,135.246,,"LINESTRING (-70.329306 -27.368, -70.3301068 -27.3689111, -70.3301487 -27.3689588)",
44075119,True,2,Avenida Los Carrera,primary,50,False,133.044,,"LINESTRING (-70.3303136 -27.3672567, -70.3307927 -27.3669192, -70.3313622 -27.3665055)",
44075212,True,2,José Joaquín Vallejos,secondary,50,False,147.311,,"LINESTRING (-70.3303136 -27.3672567, -70.3300781 -27.367007, -70.3298376 -27.366761, -70.329584 -27.3665108, -70.3293253 -27.3662647)",
44075119,True,2,Avenida Los Carrera,primary,50,False,128.255,,"LINESTRING (-70.3313622 -27.3665055, -70.3318904 -27.3661096, -70.3323316 -27.3657386)",
44075205,True,1,Colipí,residential,50,False,148.933,,"LINESTRING (-70.3313622 -27.3665055, -70.3308374 -27.3660006, -70.3303331 -27.3655264)",
44075119,True,2,Avenida Los Carrera,primary,50,False,132.394,,"LINESTRING (-70.3323316 -27.3657386, -70.333356 -27.3649705)",
42822468,True,1,Chacabuco,residential,,False,130.031,,"LINESTRING (-70.3323316 -27.3657386, -70.3327426 -27.366153, -70.3331483 -27.3665621, -70.3332119 -27.3666068)",
44075119,True,2,Avenida Los Carrera,primary,50,False,55.149,,"LINESTRING (-70.333356 -27.3649705, -70.3337947 -27.3646636)",
84056114,True,2,Maipú,secondary,50,False,129.869,,"LINESTRING (-70.333356 -27.3649705, -70.3336953 -27.3653339, -70.3342009 -27.3658655)",
44075119,True,2,Avenida Los Carrera,primary,50,False,175.384,,"LINESTRING (-70.3337947 -27.3646636, -70.3352113 -27.3637123)",
44075120,True,,Vicuña Mackena,residential,,False,146.843,,"LINESTRING (-70.329139 -27.3697368, -70.3300416 -27.3707863)",
84533081,True,2,Bernardo O'Higgins,secondary,50,False,66.603,,"LINESTRING (-70.329139 -27.3697368, -70.3286244 -27.370124)",
44075121,True,2,General Gana,residential,,False,131.376,,"LINESTRING (-70.3345905 -27.3656104, -70.3337947 -27.3646636)",
84533081,True,2,Bernardo O'Higgins,secondary,50,False,47.8,,"LINESTRING (-70.3345905 -27.3656104, -70.3342009 -27.3658655)",
84533081,True,2,Bernardo O'Higgins,secondary,50,False,142.249,,"LINESTRING (-70.3370737 -27.3640485, -70.3358809 -27.3647657)",
44075216,True,2,Juan Antonio Ríos,residential,,False,74.158,,"LINESTRING (-70.3286244 -27.370124, -70.3290891 -27.3706479)",
84533081,True,2,Bernardo O'Higgins,secondary,50,False,121.309,,"LINESTRING (-70.3286244 -27.370124, -70.3282868 -27.370378, -70.3277018 -27.3708442)",
84533081,True,2,Bernardo O'Higgins,secondary,50,False,132.005,,"LINESTRING (-70.3301487 -27.3689588, -70.329139 -27.3697368)",
44075211,True,2,Salas,residential,50,False,138.65,,"LINESTRING (-70.3301487 -27.3689588, -70.3309834 -27.3698626, -70.3310383 -27.3699235)",
44075212,True,2,José Joaquín Vallejos,secondary,50,False,132.236,,"LINESTRING (-70.331152 -27.368184, -70.3303136 -27.3672567)",
84533081,True,2,Bernardo O'Higgins,secondary,50,False,131.295,,"LINESTRING (-70.331152 -27.368184, -70.33019 -27.3689269, -70.3301487 -27.3689588)",
84533081,True,2,Bernardo O'Higgins,secondary,50,False,135.964,,"LINESTRING (-70.3321862 -27.3673768, -70.331152 -27.368184)",
44075205,True,1,Colipí,residential,50,False,126.535,,"LINESTRING (-70.3321862 -27.3673768, -70.3317665 -27.3669244, -70.3317499 -27.3669045, -70.3313622 -27.3665055)",
