osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,bridge,geometry
27636029,False,2,N-85,San Martín,primary,50,False,76.416,,"LINESTRING (-72.1009196 -36.9802663, -72.1006969 -36.9796025)"
"[158805744, 185914289, 185914290]",False,2,,General Cruz,residential,50,"[False, True]",187.84400000000002,yes,"LINESTRING (-72.1009196 -36.9802663, -72.1017094 -36.9800801, -72.1017703 -36.9800689, -72.1018243 -36.9800747, -72.1018695 -36.9801036, -72.1019116 -36.9801411, -72.1020834 -36.9803273, -72.1021931 -36.9804416, -72.1022522 -36.9804946, -72.1023062 -36.9805414, -72.1024908 -36.9806677, -72.1025604 -36.9807108, -72.102632 -36.9807456)"
85003918,False,,,Manuel Rodríguez,tertiary,,False,145.625,,"LINESTRING (-72.0945128 -36.9811617, -72.0960764 -36.980768)"
85003955,False,2,,O'Higgins,residential,50,False,142.882,,"LINESTRING (-72.0945128 -36.9811617, -72.0940864 -36.9799227)"
85003918,False,,,Manuel Rodríguez,tertiary,,False,144.984,,"LINESTRING (-72.0960764 -36.980768, -72.0976387 -36.9803905)"
85003918,False,,,Manuel Rodríguez,tertiary,,True,145.625,,"LINESTRING (-72.0960764 -36.980768, -72.0945128 -36.9811617)"
85003950,False,2,,Luis Cruz Martínez,residential,50,False,143.922,,"LINESTRING (-72.0960764 -36.980768, -72.0956299 -36.9795238)"
85003918,False,,,Manuel Rodríguez,tertiary,,False,140.703,,"LINESTRING (-72.0976387 -36.9803905, -72.0991476 -36.9800055)"
85003918,False,,,Manuel Rodríguez,tertiary,,True,144.984,,"LINESTRING (-72.0976387 -36.9803905, -72.0960764 -36.980768)"
85004004,False,2,,Miraflores,residential,50,False,143.852,,"LINESTRING (-72.0976387 -36.9803905, -72.0972026 -36.9791446)"
85004004,False,2,,Miraflores,residential,50,True,91.508,,"LINESTRING (-72.0976387 -36.9803905, -72.0979374 -36.9811781)"
85003918,False,,,Manuel Rodríguez,tertiary,,False,144.733,,"LINESTRING (-72.0991476 -36.9800055, -72.1006969 -36.9796025)"
85003918,False,,,Manuel Rodríguez,tertiary,,True,140.703,,"LINESTRING (-72.0991476 -36.9800055, -72.0976387 -36.9803905)"
85003999,False,2,,Placilla,tertiary,50,False,143.735,,"LINESTRING (-72.0991476 -36.9800055, -72.0987265 -36.9787574)"
27636029,False,2,N-85,San Martín,primary,50,False,141.486,,"LINESTRING (-72.1006969 -36.9796025, -72.1002702 -36.9783766)"
27636029,False,2,N-85,San Martín,primary,50,True,76.416,,"LINESTRING (-72.1006969 -36.9796025, -72.1009196 -36.9802663)"
85003918,False,,,Manuel Rodríguez,tertiary,,True,144.733,,"LINESTRING (-72.1006969 -36.9796025, -72.0991476 -36.9800055)"
"[519455497, 85003994]",False,2,,"['Camilo Henríquez', 'Manuel Rodríguez']",tertiary,50,False,273.96,,"LINESTRING (-72.1006969 -36.9796025, -72.1020978 -36.9792463, -72.1021228 -36.9792375, -72.1021435 -36.9792234, -72.1021584 -36.9792052, -72.1021657 -36.9791864, -72.1021666 -36.9791667, -72.1021611 -36.9791438, -72.1017888 -36.9780212)"
205385425,False,2,,Avenida Colón,tertiary,50,True,64.095,,"LINESTRING (-72.1016388 -36.9726833, -72.1009475 -36.9728483)"
1133012802,False,2,,Valdés Lecaros,tertiary,50,False,150.078,,"LINESTRING (-72.1016388 -36.9726833, -72.1020825 -36.9739856)"
1133012803,False,2,,Avenida Colón,residential,50,False,48.694,,"LINESTRING (-72.1016388 -36.9726833, -72.1021679 -36.9725689)"
"[85003920, 158805750]",False,2,,"['Valdés Lecaros', 'Avenida Colón']",residential,50,True,75.75399999999999,,"LINESTRING (-72.1016388 -36.9726833, -72.1016126 -36.9726112, -72.1016088 -36.9726017, -72.1016035 -36.9725938, -72.1015974 -36.9725876, -72.1015885 -36.9725818, -72.101579 -36.9725777, -72.1015677 -36.9725752, -72.1015571 -36.9725757, -72.1015462 -36.9725768, -72.100905 -36.9727309)"
85003959,False,2,,Arturo Prat,residential,50,False,142.812,,"LINESTRING (-72.1020825 -36.9739856, -72.1005359 -36.9743361)"
85003959,False,2,,Arturo Prat,residential,50,True,49.911,,"LINESTRING (-72.1020825 -36.9739856, -72.1026223 -36.9738611)"
1133012802,False,2,,Valdés Lecaros,tertiary,50,False,138.026,,"LINESTRING (-72.1020825 -36.9739856, -72.1024893 -36.9751836)"
1133012802,False,2,,Valdés Lecaros,tertiary,50,True,150.078,,"LINESTRING (-72.1020825 -36.9739856, -72.1016388 -36.9726833)"
27636612,False,2,,Padre Jorge Herrera,tertiary,50,False,66.511,,"LINESTRING (-72.1024893 -36.9751836, -72.1017722 -36.9753556)"
1133012800,False,2,,Padre Jorge Herrera,residential,50,True,172.014,,"LINESTRING (-72.1024893 -36.9751836, -72.1043348 -36.9747153)"
1133012802,False,2,,Valdés Lecaros,tertiary,50,False,151.059,,"LINESTRING (-72.1024893 -36.9751836, -72.1029295 -36.9764958)"
