osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref,bridge,junction
28431324,2,Rusque,secondary,False,False,87.006,"LINESTRING (-71.2053539 -32.7333778, -71.2045199 -32.7330313)",,,,
28431324,2,Rusque,secondary,False,False,90.319,"LINESTRING (-71.2045199 -32.7330313, -71.2036594 -32.7326628)",,,,
28431324,2,Rusque,secondary,False,True,87.006,"LINESTRING (-71.2045199 -32.7330313, -71.2053539 -32.7333778)",,,,
28431663,,Jose del Carmen Godoy,residential,False,True,120.152,"LINESTRING (-71.2045199 -32.7330313, -71.2041696 -32.7340709)",,,,
28431835,2,Velásquez,residential,False,False,74.912,"LINESTRING (-71.2025584 -32.736165, -71.2033005 -32.7364184)",,,,
28431835,2,Velásquez,residential,False,True,40.832,"LINESTRING (-71.2025584 -32.736165, -71.2021539 -32.7360269)",,,,
802733588,2,Pedro E. Godoy,residential,True,False,136.612,"LINESTRING (-71.2025584 -32.736165, -71.2029517 -32.7349818)",,,,
28431685,2,Aldunate,residential,False,False,158.812,"LINESTRING (-71.2029517 -32.7349818, -71.2013964 -32.7344089)",,,,
28431685,2,Aldunate,residential,False,True,78.169,"LINESTRING (-71.2029517 -32.7349818, -71.20371 -32.7352773)",,,,
802733588,2,Pedro E. Godoy,residential,True,False,132.543,"LINESTRING (-71.2029517 -32.7349818, -71.2033029 -32.733827)",,,,
28431657,2,José Manuel Balmaceda,residential,True,False,85.484,"LINESTRING (-71.2033029 -32.733827, -71.2041696 -32.7340709)",,,,
802733588,2,Pedro E. Godoy,residential,True,False,133.679,"LINESTRING (-71.2033029 -32.733827, -71.2036594 -32.7326628)",,,,
28431324,2,Rusque,secondary,False,True,90.319,"LINESTRING (-71.2036594 -32.7326628, -71.2045199 -32.7330313)",,,,
1153613995,2,Rusque,secondary,False,False,154.362,"LINESTRING (-71.2036594 -32.7326628, -71.2021784 -32.7320504)",,,,
1153613995,2,Rusque,secondary,False,True,154.362,"LINESTRING (-71.2021784 -32.7320504, -71.2036594 -32.7326628)",,,,
28739189,2,Pedro Félix Vicuña,secondary,False,True,154.27100000000002,"LINESTRING (-71.2021784 -32.7320504, -71.2021138 -32.7321719, -71.2020358 -32.7323578, -71.2019733 -32.7325354, -71.2018397 -32.7329302, -71.2016976 -32.7333759)",,,,
319608827,,Patricio Lynch,residential,True,False,108.425,"LINESTRING (-71.2050527 -32.7343194, -71.2053539 -32.7333778)",,,,
28431657,2,José Manuel Balmaceda,residential,True,False,87.101,"LINESTRING (-71.2041696 -32.7340709, -71.2050527 -32.7343194)",,,,
28431663,,Jose del Carmen Godoy,residential,False,False,120.152,"LINESTRING (-71.2041696 -32.7340709, -71.2045199 -32.7330313)",,,,
28431663,,Jose del Carmen Godoy,residential,False,True,140.866,"LINESTRING (-71.2041696 -32.7340709, -71.20371 -32.7352773)",,,,
28431657,2,José Manuel Balmaceda,residential,True,False,158.311,"LINESTRING (-71.2016976 -32.7333759, -71.2033029 -32.733827)",,,,
28739189,2,Pedro Félix Vicuña,secondary,False,True,112.786,"LINESTRING (-71.2016976 -32.7333759, -71.2014113 -32.7343612)",,,,
28739189,2,Pedro Félix Vicuña,secondary,False,False,154.27100000000002,"LINESTRING (-71.2016976 -32.7333759, -71.2018397 -32.7329302, -71.2019733 -32.7325354, -71.2020358 -32.7323578, -71.2021138 -32.7321719, -71.2021784 -32.7320504)",,,,
28431685,2,Aldunate,residential,False,False,76.409,"LINESTRING (-71.2044422 -32.735582, -71.20371 -32.7352773)",,,,
28431663,,Jose del Carmen Godoy,residential,False,False,140.866,"LINESTRING (-71.20371 -32.7352773, -71.2041696 -32.7340709)",,,,
28431663,,Jose del Carmen Godoy,residential,False,True,132.54,"LINESTRING (-71.20371 -32.7352773, -71.2033005 -32.7364184)",,,,
28431685,2,Aldunate,residential,False,False,78.169,"LINESTRING (-71.20371 -32.7352773, -71.2029517 -32.7349818)",,,,
28431685,2,Aldunate,residential,False,True,76.409,"LINESTRING (-71.20371 -32.7352773, -71.2044422 -32.735582)",,,,
28431685,2,Aldunate,residential,False,True,158.812,"LINESTRING (-71.2013964 -32.7344089, -71.2029517 -32.7349818)",,,,
28739189,2,Pedro Félix Vicuña,secondary,False,False,5.484,"LINESTRING (-71.2013964 -32.7344089, -71.2014113 -32.7343612)",,,,
28739189,2,Pedro Félix Vicuña,secondary,False,True,141.303,"LINESTRING (-71.2013964 -32.7344089, -71.2010425 -32.7355647, -71.2010196 -32.7356395)",,,,
28431663,,Jose del Carmen Godoy,residential,False,False,132.54,"LINESTRING (-71.2033005 -32.7364184, -71.20371 -32.7352773)",,,,
28431835,2,Velásquez,residential,False,False,14.106,"LINESTRING (-71.2033005 -32.7364184, -71.2034402 -32.7364662)",,,,
28431835,2,Velásquez,residential,False,True,74.912,"LINESTRING (-71.2033005 -32.7364184, -71.2025584 -32.736165)",,,,
28431765,2,Libertad,residential,False,True,150.97,"LINESTRING (-71.1996896 -32.7400945, -71.201164 -32.7406471)",,,,
1159457507,2,Pedro Félix Vicuña,secondary,False,False,67.697,"LINESTRING (-71.1996896 -32.7400945, -71.1998759 -32.7395062)",,,,
28431764,2,Javiera Carrera,residential,False,False,161.5,"LINESTRING (-71.1998759 -32.7395062, -71.2014574 -32.7400892)",,,,
1159457507,2,Pedro Félix Vicuña,secondary,False,False,60.394,"LINESTRING (-71.1998759 -32.7395062, -71.20004 -32.7389809)",,,,
1159457507,2,Pedro Félix Vicuña,secondary,False,True,67.697,"LINESTRING (-71.1998759 -32.7395062, -71.1996896 -32.7400945)",,,,
28739189,2,Pedro Félix Vicuña,secondary,False,False,97.921,"LINESTRING (-71.2003582 -32.7378193, -71.2006113 -32.7369648)",,,,
28739189,2,Pedro Félix Vicuña,secondary,False,True,41.161,"LINESTRING (-71.2003582 -32.7378193, -71.2002808 -32.7381837)",,,,
126894540,2,Avenida José Cortés,secondary,False,False,92.172,"LINESTRING (-71.2003582 -32.7378193, -71.1994673 -32.737465)",,,,
338891340,2,Avenida José Cortés,residential,True,False,72.443,"LINESTRING (-71.2003582 -32.7378193, -71.2004861 -32.7378421, -71.2010782 -32.7380547)",,,,
28431806,,Caupolicán Villouta,residential,False,True,94.244,"LINESTRING (-71.2007049 -32.736649, -71.2016236 -32.7369971)",50,,,
28739189,2,Pedro Félix Vicuña,secondary,False,False,49.288000000000004,"LINESTRING (-71.2007049 -32.736649, -71.2008057 -32.736286, -71.2008282 -32.7362181)",,,,
28739189,2,Pedro Félix Vicuña,secondary,False,True,36.19,"LINESTRING (-71.2007049 -32.736649, -71.2006353 -32.7368837, -71.2006113 -32.7369648)",,,,
28739189,2,Pedro Félix Vicuña,secondary,False,True,8.286,"LINESTRING (-71.2010196 -32.7356395, -71.2009959 -32.7357113)",,,,
1159457508,2,Velásquez,residential,False,False,114.508,"LINESTRING (-71.2010196 -32.7356395, -71.2021539 -32.7360269)",30,,,
28739189,2,Pedro Félix Vicuña,secondary,False,False,141.303,"LINESTRING (-71.2010196 -32.7356395, -71.2010425 -32.7355647, -71.2013964 -32.7344089)",,,,
28431761,2,Serrano,residential,False,False,12.511,"LINESTRING (-71.2014574 -32.7400892, -71.2014033 -32.7401921)",,,,
28431761,2,Serrano,residential,False,True,37.283,"LINESTRING (-71.2014574 -32.7400892, -71.2016323 -32.7397879)",,,,
28431764,2,Javiera Carrera,residential,False,True,161.5,"LINESTRING (-71.2014574 -32.7400892, -71.1998759 -32.7395062)",,,,
28431761,2,Serrano,residential,False,True,55.323,"LINESTRING (-71.201164 -32.7406471, -71.2014033 -32.7401921)",,,,
28431765,2,Libertad,residential,False,False,150.97,"LINESTRING (-71.201164 -32.7406471, -71.1996896 -32.7400945)",,,,
28431765,2,Libertad,residential,False,True,43.724,"LINESTRING (-71.201164 -32.7406471, -71.2015896 -32.7408098)",,,,
28431765,2,Libertad,residential,False,False,43.724,"LINESTRING (-71.2015896 -32.7408098, -71.201164 -32.7406471)",,,,
28431761,2,Serrano,residential,False,False,52.593,"LINESTRING (-71.2034402 -32.7364662, -71.203206 -32.7368962)",,,,
28431835,2,Velásquez,residential,False,True,14.106,"LINESTRING (-71.2034402 -32.7364662, -71.2033005 -32.7364184)",,,,
28431835,2,Velásquez,residential,False,False,86.044,"LINESTRING (-71.2034402 -32.7364662, -71.2039888 -32.7366535, -71.2042926 -32.7367572)",,,,
28431761,2,Serrano,residential,False,False,22.62,"LINESTRING (-71.2017367 -32.7396044, -71.2016323 -32.7397879)",,,,
28431761,2,Serrano,residential,False,True,28.844,"LINESTRING (-71.2017367 -32.7396044, -71.2018665 -32.7393691)",,,,
28431791,2,Eleuterio Ramírez,residential,False,False,128.021,"LINESTRING (-71.2017367 -32.7396044, -71.2004837 -32.739141)",,,,
28431791,2,Eleuterio Ramírez,residential,False,False,45.157,"LINESTRING (-71.2004837 -32.739141, -71.20004 -32.7389809)",,,,
28431791,2,Eleuterio Ramírez,residential,False,True,128.021,"LINESTRING (-71.2004837 -32.739141, -71.2017367 -32.7396044)",,,,
28431803,2,Sargento Aldea,residential,False,True,124.132,"LINESTRING (-71.2004837 -32.739141, -71.2010401 -32.7381275)",50,,,
28431791,2,Eleuterio Ramírez,residential,False,True,45.157,"LINESTRING (-71.20004 -32.7389809, -71.2004837 -32.739141)",,,,
28739189,2,Pedro Félix Vicuña,secondary,False,False,8.713,"LINESTRING (-71.20004 -32.7389809, -71.2000622 -32.7389048)",,,,
1159457507,2,Pedro Félix Vicuña,secondary,False,True,60.394,"LINESTRING (-71.20004 -32.7389809, -71.1998759 -32.7395062)",,,,
28431803,2,Sargento Aldea,residential,False,False,124.132,"LINESTRING (-71.2010401 -32.7381275, -71.2004837 -32.739141)",50,,,
28431803,2,Sargento Aldea,residential,False,True,8.845,"LINESTRING (-71.2010401 -32.7381275, -71.2010782 -32.7380547)",50,,,
338891325,2,Avenida José Cortés,residential,True,False,72.881,"LINESTRING (-71.2010401 -32.7381275, -71.2004533 -32.7378938, -71.2003582 -32.7378193)",,,,
