osmid,oneway,lanes,name,highway,maxspeed,width,reversed,length,geometry,ref
38588914,False,2,Santa Elena,residential,50,9,True,126.265,"LINESTRING (-73.0198364 -36.9275733, -73.0210765 -36.9281271)",
38589150,False,2,O'Higgins Poniente,residential,50,,False,68.633,"LINESTRING (-73.0198364 -36.9275733, -73.0200335 -36.9273712, -73.0203111 -36.9270865)",
38589150,False,2,O'Higgins Poniente,residential,50,,True,84.91799999999999,"LINESTRING (-73.0218463 -36.9255097, -73.0218327 -36.9255242, -73.0217916 -36.9255677, -73.0212606 -36.926113)",
142379433,False,2,Pedro Medina,residential,50,10,True,85.998,"LINESTRING (-73.0218463 -36.9255097, -73.0218873 -36.9255246, -73.0227274 -36.9258291)",
576489025,False,2,O'Higgins Poniente,residential,50,,False,58.176,"LINESTRING (-73.0218463 -36.9255097, -73.0220032 -36.9253446, -73.0222445 -36.9250945)",
142379433,False,2,Pedro Medina,residential,50,10,False,42.609,"LINESTRING (-73.0241945 -36.9262108, -73.0237359 -36.9260993)",
"[899073121, 464489147]",True,"['1', '2']",Pedro Medina,residential,50,,False,80.021,"LINESTRING (-73.0241945 -36.9262108, -73.0248155 -36.925959, -73.0248824 -36.9259319, -73.0249121 -36.9259198, -73.0249973 -36.9258852)",
142379429,False,2,José Bernales,residential,50,,True,50.677,"LINESTRING (-73.0231985 -36.9249464, -73.0229748 -36.9253656)",
38589567,False,2,Eladio Sobrino,residential,50,,True,145.89000000000004,"LINESTRING (-73.0231985 -36.9249464, -73.0244896 -36.9252733, -73.0245102 -36.9252829, -73.0245271 -36.9252965, -73.0245392 -36.9253129, -73.0245459 -36.9253318, -73.0245462 -36.9253515, -73.0245402 -36.9253705, -73.0244961 -36.925478)",
38589567,False,2,Eladio Sobrino,residential,50,,False,145.89000000000001,"LINESTRING (-73.0244961 -36.925478, -73.0245402 -36.9253705, -73.0245462 -36.9253515, -73.0245459 -36.9253318, -73.0245392 -36.9253129, -73.0245271 -36.9252965, -73.0245102 -36.9252829, -73.0244896 -36.9252733, -73.0231985 -36.9249464)",
