osmid,lanes,ref,name,highway,oneway,reversed,length,bridge,geometry,maxspeed
"[527770552, 527770548, 563929790]",2,S-16,Avenida Ramón Freire,primary,False,"[False, True]",87.661,yes,"LINESTRING (-72.7817868 -38.4097899, -72.7818 -38.4099409, -72.78182 -38.4102561, -72.7818407 -38.4105771)",
88864295,2,,General José de San Martín,residential,False,False,114.521,,"LINESTRING (-72.7794787 -38.4148982, -72.7793851 -38.4138709)",50
88864310,2,,Maipú,residential,True,False,41.764,,"LINESTRING (-72.7794787 -38.4148982, -72.7790006 -38.4149254)",50
88864295,2,,General José de San Martín,residential,False,False,53.22,,"LINESTRING (-72.7793851 -38.4138709, -72.7793416 -38.4133935)",50
88864295,2,,General José de San Martín,residential,False,True,114.521,,"LINESTRING (-72.7793851 -38.4138709, -72.7794787 -38.4148982)",50
88864327,2,,Caupolicán,tertiary,True,False,114.864,,"LINESTRING (-72.7793851 -38.4138709, -72.7806999 -38.413795)",
88864295,2,,General José de San Martín,residential,False,False,114.209,,"LINESTRING (-72.7792922 -38.4128512, -72.7791989 -38.4118267)",50
88864295,2,,General José de San Martín,residential,False,True,60.455,,"LINESTRING (-72.7792922 -38.4128512, -72.7793416 -38.4133935)",50
360910450,2,,Chacabuco,residential,True,False,113.38,,"LINESTRING (-72.7792922 -38.4128512, -72.7779943 -38.412925)",50
88864295,2,,General José de San Martín,residential,False,False,119.821,,"LINESTRING (-72.7791989 -38.4118267, -72.7791021 -38.4107518)",50
88864295,2,,General José de San Martín,residential,False,True,114.209,,"LINESTRING (-72.7791989 -38.4118267, -72.7792922 -38.4128512)",50
948692876,2,,Fresia,tertiary,True,False,115.877,,"LINESTRING (-72.7791989 -38.4118267, -72.7804081 -38.4117623, -72.7804674 -38.4117592, -72.7805258 -38.4117561)",
88864295,2,,General José de San Martín,residential,False,False,16.804,,"LINESTRING (-72.7791021 -38.4107518, -72.7790877 -38.4106011)",50
88864295,2,,General José de San Martín,residential,False,True,119.821,,"LINESTRING (-72.7791021 -38.4107518, -72.7791989 -38.4118267)",50
395712154,2,,Avenida Pedro León Gallo,tertiary,True,False,85.355,,"LINESTRING (-72.7791021 -38.4107518, -72.7781261 -38.4108178)",40
88864298,2,,Manuel Antonio Matta,tertiary,False,False,114.408,,"LINESTRING (-72.7781907 -38.4149714, -72.7780922 -38.4139454)",
88864310,2,,Maipú,residential,True,False,133.545,,"LINESTRING (-72.7781907 -38.4149714, -72.7777327 -38.4149973, -72.7766619 -38.4150581)",50
88864298,2,,Manuel Antonio Matta,tertiary,False,False,113.784,,"LINESTRING (-72.7780922 -38.4139454, -72.7779943 -38.412925)",
88864298,2,,Manuel Antonio Matta,tertiary,False,True,114.408,,"LINESTRING (-72.7780922 -38.4139454, -72.7781907 -38.4149714)",
88864327,2,,Caupolicán,tertiary,True,False,112.95,,"LINESTRING (-72.7780922 -38.4139454, -72.7793851 -38.4138709)",
88864298,2,,Manuel Antonio Matta,tertiary,False,False,114.742,,"LINESTRING (-72.7779943 -38.412925, -72.7778956 -38.411896)",
88864298,2,,Manuel Antonio Matta,tertiary,False,True,113.784,,"LINESTRING (-72.7779943 -38.412925, -72.7780922 -38.4139454)",
360910450,2,,Chacabuco,residential,True,False,56.964,,"LINESTRING (-72.7779943 -38.412925, -72.7773422 -38.412962)",50
88864298,2,,Manuel Antonio Matta,tertiary,False,True,114.742,,"LINESTRING (-72.7778956 -38.411896, -72.7779943 -38.412925)",
424389569,2,,Manuel Antonio Matta,tertiary,False,False,118.018,,"LINESTRING (-72.7778956 -38.411896, -72.7777758 -38.4108388)",
948692876,2,,Fresia,tertiary,True,False,113.816,,"LINESTRING (-72.7778956 -38.411896, -72.7791989 -38.4118267)",
88864306,2,,General Carrera,tertiary,True,False,44.814,,"LINESTRING (-72.7764792 -38.4130111, -72.7764463 -38.4126089)",
527770547,2,,General Carrera,tertiary,False,False,113.929,,"LINESTRING (-72.7764792 -38.4130111, -72.776572 -38.4140331)",
88864327,2,,Caupolicán,tertiary,True,False,132.807,,"LINESTRING (-72.776572 -38.4140331, -72.7780922 -38.4139454)",
527770547,2,,General Carrera,tertiary,False,False,25.477,,"LINESTRING (-72.776572 -38.4140331, -72.7765917 -38.4142617)",
527770547,2,,General Carrera,tertiary,False,True,113.929,,"LINESTRING (-72.776572 -38.4140331, -72.7764792 -38.4130111)",
88864310,2,,Maipú,residential,True,False,114.572,,"LINESTRING (-72.7821843 -38.4147448, -72.7821113 -38.4147489, -72.7808727 -38.4148192)",50
424389557,1,S-16,Avenida Ramón Freire,primary,True,False,114.812,,"LINESTRING (-72.7821843 -38.4147448, -72.7821781 -38.4146711, -72.7821023 -38.4137673, -72.7820979 -38.4137145)",40
88864344,2,,Manuel Rodríguez,residential,False,False,114.945,,"LINESTRING (-72.7835664 -38.4146663, -72.7834707 -38.4136353)",50
88864310,2,,Maipú,residential,True,False,114.21400000000001,,"LINESTRING (-72.7835664 -38.4146663, -72.7823746 -38.414734, -72.782337 -38.4147361, -72.7822589 -38.4147405)",50
527770547,2,,General Carrera,tertiary,False,False,88.767,,"LINESTRING (-72.7765917 -38.4142617, -72.7766619 -38.4150581)",
527770547,2,,General Carrera,tertiary,False,True,25.477,,"LINESTRING (-72.7765917 -38.4142617, -72.776572 -38.4140331)",
948692874,2,,Circunvalación,residential,False,True,42.781,,"LINESTRING (-72.7765917 -38.4142617, -72.7761022 -38.414292)",50
596684266,1,,Avenida Independencia,secondary,True,False,114.667,,"LINESTRING (-72.7807806 -38.4137905, -72.7808727 -38.4148192)",50
88864327,2,,Caupolicán,tertiary,True,False,115.08200000000001,,"LINESTRING (-72.7807806 -38.4137905, -72.7819965 -38.4137203, -72.7820447 -38.4137175, -72.7820979 -38.4137145)",
88864327,2,,Caupolicán,tertiary,True,False,5.854,,"LINESTRING (-72.7820979 -38.4137145, -72.7821649 -38.4137106)",
424389557,1,S-16,Avenida Ramón Freire,primary,True,False,113.46,,"LINESTRING (-72.7820979 -38.4137145, -72.7820918 -38.4136509, -72.7820004 -38.412697)",40
88864327,2,,Caupolicán,tertiary,True,False,117.607,,"LINESTRING (-72.7834707 -38.4136353, -72.7848169 -38.4135577)",
88864344,2,,Manuel Rodríguez,residential,False,False,113.343,,"LINESTRING (-72.7834707 -38.4136353, -72.7833975 -38.4126176)",50
88864344,2,,Manuel Rodríguez,residential,False,True,114.945,,"LINESTRING (-72.7834707 -38.4136353, -72.7835664 -38.4146663)",50
88864330,1,,Pasaje Quillem,living_street,False,False,115.461,,"LINESTRING (-72.7773422 -38.412962, -72.7772439 -38.4119265)",30
360910450,2,,Chacabuco,residential,True,False,75.388,,"LINESTRING (-72.7773422 -38.412962, -72.7765332 -38.413008, -72.7764792 -38.4130111)",50
88864330,1,,Pasaje Quillem,living_street,False,True,115.461,,"LINESTRING (-72.7772439 -38.4119265, -72.7773422 -38.412962)",30
197562686,2,,Fresia,tertiary,True,False,56.883,,"LINESTRING (-72.7772439 -38.4119265, -72.7778956 -38.411896)",
360910450,2,,Chacabuco,residential,True,False,6.674,,"LINESTRING (-72.7806893 -38.4127716, -72.7806129 -38.4127759)",50
596684266,1,,Avenida Independencia,secondary,True,False,113.576,,"LINESTRING (-72.7806893 -38.4127716, -72.7807806 -38.4137905)",50
360910450,2,,Chacabuco,residential,True,False,114.534,,"LINESTRING (-72.7820004 -38.412697, -72.7806893 -38.4127716)",50
424389557,1,S-16,Avenida Ramón Freire,primary,True,False,113.111,,"LINESTRING (-72.7820004 -38.412697, -72.7819195 -38.4117406, -72.7819145 -38.411682)",40
88864344,2,,Manuel Rodríguez,residential,False,False,112.566,,"LINESTRING (-72.7833975 -38.4126176, -72.7833063 -38.4116078)",50
88864344,2,,Manuel Rodríguez,residential,False,True,113.343,,"LINESTRING (-72.7833975 -38.4126176, -72.7834707 -38.4136353)",50
360910450,2,,Chacabuco,residential,True,False,116.018,,"LINESTRING (-72.7833975 -38.4126176, -72.7821868 -38.4126864, -72.7820694 -38.4126931)",50
527770549,2,,Caupolicán,tertiary,False,False,26.528,,"LINESTRING (-72.7859709 -38.4134864, -72.7862748 -38.4134717)",
527770549,2,,Caupolicán,tertiary,False,True,13.341,,"LINESTRING (-72.7859709 -38.4134864, -72.7858183 -38.4134963)",
88864340,2,,Chacabuco,residential,False,False,126.072,,"LINESTRING (-72.7859709 -38.4134864, -72.7859421 -38.4132147, -72.7856777 -38.4130895, -72.785572 -38.4129625, -72.7855172 -38.412497)",50
88864344,2,,Manuel Rodríguez,residential,False,False,123.754,,"LINESTRING (-72.7833063 -38.4116078, -72.7831963 -38.4104982)",50
88864344,2,,Manuel Rodríguez,residential,False,True,112.566,,"LINESTRING (-72.7833063 -38.4116078, -72.7833975 -38.4126176)",50
424389570,2,,Fresia,tertiary,True,False,116.56,,"LINESTRING (-72.7833063 -38.4116078, -72.784641 -38.4115366)",
88864351,2,,Avenida Independencia,residential,False,False,23.276,,"LINESTRING (-72.7804412 -38.4103145, -72.7804561 -38.4105235)",50
144203830,2,,Los Laureles,tertiary,False,False,80.359,,"LINESTRING (-72.7864821 -38.4113913, -72.7862124 -38.4107002)",
144203830,2,,Los Laureles,tertiary,False,True,92.895,,"LINESTRING (-72.7864821 -38.4113913, -72.7868013 -38.4121884)",
424389552,2,,Fresia,tertiary,False,True,64.137,,"LINESTRING (-72.7864821 -38.4113913, -72.7863841 -38.4114325, -72.7857606 -38.4114653)",
88864295,2,,General José de San Martín,residential,False,True,16.804,,"LINESTRING (-72.7790877 -38.4106011, -72.7791021 -38.4107518)",50
395712155,2,,Avenida Pedro León Gallo,tertiary,True,False,119.541,,"LINESTRING (-72.7790877 -38.4106011, -72.7803157 -38.4105314, -72.7804561 -38.4105235)",40
395712155,2,,Avenida Pedro León Gallo,tertiary,True,False,28.052,,"LINESTRING (-72.7777974 -38.410697, -72.777843 -38.4106717, -72.7781084 -38.4106567)",40
424389569,2,,Manuel Antonio Matta,tertiary,False,True,16.209,,"LINESTRING (-72.7777974 -38.410697, -72.7777693 -38.4107588, -72.7777758 -38.4108388)",
424389558,2,,Lautaro,secondary,False,True,7.353,,"LINESTRING (-72.7850399 -38.4150872, -72.7849555 -38.4150871)",50
91806563,1,,Pasaje Lumaco,living_street,False,False,50.864999999999995,,"LINESTRING (-72.7769999 -38.4122534, -72.7765038 -38.412284, -72.7764179 -38.4122893)",30
"[88864306, 197562686]",2,,"['Fresia', 'General Carrera']",tertiary,True,False,110.82900000000001,,"LINESTRING (-72.7764179 -38.4122893, -72.776387 -38.4119661, -72.7764907 -38.4119613, -72.7772439 -38.4119265)",
91806563,1,,Pasaje Lumaco,living_street,False,True,50.864999999999995,,"LINESTRING (-72.7764179 -38.4122893, -72.7765038 -38.412284, -72.7769999 -38.4122534)",30
91806564,1,,Pasaje Colpi,living_street,False,False,53.162,,"LINESTRING (-72.7770546 -38.4125716, -72.7765168 -38.4126046, -72.7764463 -38.4126089)",30
88864306,2,,General Carrera,tertiary,True,False,35.624,,"LINESTRING (-72.7764463 -38.4126089, -72.7764179 -38.4122893)",
91806564,1,,Pasaje Colpi,living_street,False,True,53.162,,"LINESTRING (-72.7764463 -38.4126089, -72.7765168 -38.4126046, -72.7770546 -38.4125716)",30
424229774,2,,Avenida Pedro León Gallo,secondary,False,False,5.899,,"LINESTRING (-72.7804324 -38.4106619, -72.7804999 -38.4106578)",40
596684265,1,,Avenida Independencia,tertiary,True,False,15.527,,"LINESTRING (-72.7804324 -38.4106619, -72.7804561 -38.4105235)",50
395712154,2,,Avenida Pedro León Gallo,tertiary,True,False,116.339,,"LINESTRING (-72.7804324 -38.4106619, -72.7803387 -38.4106682, -72.7791021 -38.4107518)",40
948692876,2,,Fresia,tertiary,True,False,6.297,,"LINESTRING (-72.7805258 -38.4117561, -72.7805979 -38.4117522)",
424389567,1,,Avenida Independencia,secondary,True,False,121.941,,"LINESTRING (-72.7805258 -38.4117561, -72.7805211 -38.4117013, -72.7804398 -38.4107411, -72.7804324 -38.4106619)",50
424389570,2,,Fresia,tertiary,True,False,5.912,,"LINESTRING (-72.7819145 -38.411682, -72.7819822 -38.4116784)",
424389557,1,S-16,Avenida Ramón Freire,primary,True,False,123.388,,"LINESTRING (-72.7819145 -38.411682, -72.7819082 -38.4116197, -72.7818154 -38.4106907, -72.7818407 -38.4105771)",40
88864327,2,,Caupolicán,tertiary,True,False,7.049,,"LINESTRING (-72.7806999 -38.413795, -72.7807806 -38.4137905)",
424389567,1,,Avenida Independencia,secondary,True,False,113.572,,"LINESTRING (-72.7806999 -38.413795, -72.7806129 -38.4127759)",50
91828670,1,,Pasaje sin salida,living_street,False,False,53.552,,"LINESTRING (-72.7799559 -38.4133775, -72.7793416 -38.4133935)",30
88864295,2,,General José de San Martín,residential,False,False,60.455,,"LINESTRING (-72.7793416 -38.4133935, -72.7792922 -38.4128512)",50
88864295,2,,General José de San Martín,residential,False,True,53.22,,"LINESTRING (-72.7793416 -38.4133935, -72.7793851 -38.4138709)",50
91828670,1,,Pasaje sin salida,living_street,False,True,53.552,,"LINESTRING (-72.7793416 -38.4133935, -72.7799559 -38.4133775)",30
91828686,1,,Condominio,living_street,False,False,53.13,,"LINESTRING (-72.7838274 -38.4130719, -72.7838056 -38.4125944)",30
91828686,1,,Condominio,living_street,False,True,53.13,,"LINESTRING (-72.7838056 -38.4125944, -72.7838274 -38.4130719)",30
360910450,2,,Chacabuco,residential,True,False,35.65,,"LINESTRING (-72.7838056 -38.4125944, -72.7833975 -38.4126176)",50
91828693,1,,Pasaje Bernardo O'Higgins,living_street,False,False,28.799,,"LINESTRING (-72.7761499 -38.4148946, -72.7761294 -38.4146361)",30
91828693,1,,Pasaje Bernardo O'Higgins,living_street,False,True,38.336,,"LINESTRING (-72.7761022 -38.414292, -72.7761294 -38.4146361)",30
948692874,2,,Circunvalación,residential,False,False,42.781,,"LINESTRING (-72.7761022 -38.414292, -72.7765917 -38.4142617)",50
91828696,,,,residential,False,False,10.928,,"LINESTRING (-72.7790081 -38.4150235, -72.7790006 -38.4149254)",
88864310,2,,Maipú,residential,True,False,70.748,,"LINESTRING (-72.7790006 -38.4149254, -72.7781907 -38.4149714)",50
91828696,,,,residential,False,True,10.928,,"LINESTRING (-72.7790006 -38.4149254, -72.7790081 -38.4150235)",
91828707,1,,Pasaje Los Robles,living_street,False,False,44.648,,"LINESTRING (-72.7857114 -38.4120799, -72.7857401 -38.4124808)",30
91828707,1,,Pasaje Los Robles,living_street,False,True,44.648,,"LINESTRING (-72.7857401 -38.4124808, -72.7857114 -38.4120799)",30
