osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,bridge,geometry
459458450,2,Lanalhue,residential,50,False,False,124.07,,,"LINESTRING (-73.2278969 -38.0146474, -73.2278147 -38.01465, -73.2277231 -38.0146529, -73.2266264 -38.0146875, -73.2264818 -38.0146921)"
27636248,2,Millaray,tertiary,50,False,False,77.215,,,"LINESTRING (-73.2265706 -38.0165878, -73.2274508 -38.0165513)"
86897972,2,Los Avellanos,residential,,False,False,108.901,,,"LINESTRING (-73.2265706 -38.0165878, -73.2265464 -38.0160151, -73.2265221 -38.0156092)"
86897950,2,Guacolda,residential,,False,False,102.987,,,"LINESTRING (-73.227802 -38.012492, -73.2278941 -38.0124905, -73.2279483 -38.0124896, -73.2288498 -38.0124748, -73.22892 -38.0124737, -73.2289773 -38.0124728)"
"[50279268, 161856151]",2,Los Tilos,tertiary,50,True,False,212.929,,,"LINESTRING (-73.227802 -38.012492, -73.2277863 -38.0115257, -73.227787 -38.0115026, -73.2277967 -38.0114807, -73.2278144 -38.0114623, -73.2278378 -38.0114493, -73.227865 -38.0114424, -73.2278962 -38.0114401, -73.2289235 -38.0114379)"
377423949,2,Los Notros,tertiary,50,True,False,120.325,P-666,,"LINESTRING (-73.2289773 -38.0124728, -73.2290234 -38.0135543)"
86897950,2,Guacolda,residential,,False,True,102.987,,,"LINESTRING (-73.2289773 -38.0124728, -73.22892 -38.0124737, -73.2288498 -38.0124748, -73.2279483 -38.0124896, -73.2278941 -38.0124905, -73.227802 -38.012492)"
27636248,2,Millaray,tertiary,50,False,True,77.215,,,"LINESTRING (-73.2274508 -38.0165513, -73.2265706 -38.0165878)"
929519084,2,Millaray,tertiary,50,False,False,47.284,,,"LINESTRING (-73.2274508 -38.0165513, -73.2279898 -38.0165289)"
"[86897961, 93598818]",,"['Fresia', 'Los Tilos']",residential,,False,False,196.939,,,"LINESTRING (-73.2274508 -38.0165513, -73.2275333 -38.0173713, -73.2275414 -38.0173998, -73.2275628 -38.017423, -73.2276058 -38.0174315, -73.2276648 -38.0174347, -73.2286908 -38.0173982)"
93598818,,Fresia,residential,,False,False,80.623,,,"LINESTRING (-73.2292803 -38.0173772, -73.2301997 -38.0173445)"
93598818,,Fresia,residential,,False,True,51.694,,,"LINESTRING (-73.2292803 -38.0173772, -73.2286908 -38.0173982)"
"[459514579, 86897964]",,Los Notros,residential,,False,True,139.232,,,"LINESTRING (-73.2292803 -38.0173772, -73.2293326 -38.0182181, -73.229373 -38.0186271)"
93598818,,Fresia,residential,,False,False,77.818,,,"LINESTRING (-73.2301997 -38.0173445, -73.2310871 -38.0173129)"
93598818,,Fresia,residential,,False,True,80.623,,,"LINESTRING (-73.2301997 -38.0173445, -73.2292803 -38.0173772)"
1020012861,2,Los Canelos,residential,50,True,False,97.669,,,"LINESTRING (-73.2301997 -38.0173445, -73.2301641 -38.0165573, -73.2301621 -38.0165129, -73.23016 -38.0164667)"
93598818,,Fresia,residential,,False,False,57.017,,,"LINESTRING (-73.2310871 -38.0173129, -73.2317373 -38.0172898)"
93598818,,Fresia,residential,,False,True,77.818,,,"LINESTRING (-73.2310871 -38.0173129, -73.2301997 -38.0173445)"
93598839,2,Las Araucarias,tertiary,50,False,False,209.892,P-666,,"LINESTRING (-73.2310871 -38.0173129, -73.231892 -38.0190908)"
93598839,2,Las Araucarias,tertiary,50,False,True,97.454,P-666,,"LINESTRING (-73.2310871 -38.0173129, -73.2310639 -38.0164981, -73.2310621 -38.0164367)"
86897969,2,Nahuelbuta,residential,,True,False,87.11,P-666,,"LINESTRING (-73.2291223 -38.0155225, -73.2292225 -38.0155199, -73.2300484 -38.0154982, -73.2301161 -38.0154964)"
570575115,2,Los Notros,tertiary,50,True,False,108.69899999999998,,,"LINESTRING (-73.2291223 -38.0155225, -73.229127 -38.0155849, -73.2291868 -38.0163713, -73.2291912 -38.0164283, -73.2291965 -38.0164983)"
86897972,2,Los Avellanos,residential,,False,False,102.038,,,"LINESTRING (-73.2265221 -38.0156092, -73.2264818 -38.0146921)"
86897972,2,Los Avellanos,residential,,False,True,108.901,,,"LINESTRING (-73.2265221 -38.0156092, -73.2265464 -38.0160151, -73.2265706 -38.0165878)"
570575113,2,Nahuelbuta,residential,50,True,False,124.08,,,"LINESTRING (-73.2265221 -38.0156092, -73.2277525 -38.0155698, -73.2278469 -38.0155668, -73.2279373 -38.0155639)"
161856151,2,Los Tilos,tertiary,50,True,False,101.971,,,"LINESTRING (-73.2279373 -38.0155639, -73.2279343 -38.0154964, -73.2279 -38.0147188, -73.2278969 -38.0146474)"
570575111,2,Nahuelbuta,unclassified,50,True,False,103.913,,,"LINESTRING (-73.2279373 -38.0155639, -73.2280289 -38.0155607, -73.2289573 -38.0155283, -73.2290349 -38.0155256, -73.2291223 -38.0155225)"
86897969,2,Nahuelbuta,residential,,True,False,78.33600000000001,P-666,,"LINESTRING (-73.2301161 -38.0154964, -73.2301938 -38.0154942, -73.2310097 -38.0154706)"
"[1020012858, 1020012859, 86898023]",2,Los Canelos,residential,50,True,False,101.408,,,"LINESTRING (-73.2301161 -38.0154964, -73.2301131 -38.0154309, -73.2301098 -38.0153569, -73.2300814 -38.0147296, -73.2300793 -38.0146838, -73.2300749 -38.014585)"
93598816,2,Las Araucarias,residential,50,False,True,101.149,,,"LINESTRING (-73.2310097 -38.0154706, -73.2309659 -38.0145616)"
570575109,2,Las Araucarias,residential,50,False,False,107.52300000000001,P-666,,"LINESTRING (-73.2310097 -38.0154706, -73.2310574 -38.0163501, -73.2310621 -38.0164367)"
86897972,2,Los Avellanos,residential,,False,True,102.038,,,"LINESTRING (-73.2264818 -38.0146921, -73.2265221 -38.0156092)"
"[86897972, 1000055493]",2,"['Los Avellanos', 'Lleulleu']",residential,,False,False,237.22000000000003,,,"LINESTRING (-73.2264818 -38.0146921, -73.2264686 -38.0143795, -73.2264607 -38.0141978, -73.2264472 -38.0137667, -73.2264606 -38.0136948, -73.2265009 -38.0136378, -73.226584 -38.0136103, -73.2266913 -38.0135976, -73.227699 -38.0135871, -73.2277584 -38.0135865, -73.2278502 -38.0135853)"
459458450,2,Lanalhue,residential,50,False,True,124.07,,,"LINESTRING (-73.2264818 -38.0146921, -73.2266264 -38.0146875, -73.2277231 -38.0146529, -73.2278147 -38.01465, -73.2278969 -38.0146474)"
161856151,2,Los Tilos,tertiary,50,True,False,121.643,,,"LINESTRING (-73.2278502 -38.0135853, -73.227802 -38.012492)"
86898022,2,Lleulleu,tertiary,,False,False,102.838,,,"LINESTRING (-73.2278502 -38.0135853, -73.2279966 -38.0135814, -73.2289046 -38.0135574, -73.2290234 -38.0135543)"
"[86897972, 1000055493]",2,"['Los Avellanos', 'Lleulleu']",residential,,False,True,237.22,,,"LINESTRING (-73.2278502 -38.0135853, -73.2277584 -38.0135865, -73.227699 -38.0135871, -73.2266913 -38.0135976, -73.226584 -38.0136103, -73.2265009 -38.0136378, -73.2264606 -38.0136948, -73.2264472 -38.0137667, -73.2264607 -38.0141978, -73.2264686 -38.0143795, -73.2264818 -38.0146921)"
86898022,2,Lleulleu,tertiary,,False,False,105.757,,,"LINESTRING (-73.2290234 -38.0135543, -73.2302299 -38.0135223)"
86898022,2,Lleulleu,tertiary,,False,True,102.838,,,"LINESTRING (-73.2290234 -38.0135543, -73.2289046 -38.0135574, -73.2279966 -38.0135814, -73.2278502 -38.0135853)"
377423949,2,Los Notros,tertiary,50,True,False,117.622,P-666,,"LINESTRING (-73.2290234 -38.0135543, -73.2290642 -38.0145121, -73.2290684 -38.0146115)"
86898022,2,Lleulleu,tertiary,,False,False,70.703,,,"LINESTRING (-73.2302299 -38.0135223, -73.2310365 -38.013501)"
86898022,2,Lleulleu,tertiary,,False,True,105.757,,,"LINESTRING (-73.2302299 -38.0135223, -73.2290234 -38.0135543)"
93598911,2,Los Canelos,residential,,False,True,117.656,,,"LINESTRING (-73.2302299 -38.0135223, -73.2302342 -38.0136158, -73.2302742 -38.0144819, -73.2302787 -38.0145797)"
142750370,2,Lleulleu,tertiary,,False,True,51.245,,,"LINESTRING (-73.2339057 -38.0134466, -73.2333211 -38.0134624)"
459513976,2,Los Hualles,tertiary,,False,True,128.969,P-700,,"LINESTRING (-73.2339057 -38.0134466, -73.2333209 -38.014511)"
459458451,2,Millaray,tertiary,50,False,False,79.09800000000001,,,"LINESTRING (-73.23016 -38.0164667, -73.2302261 -38.0164645, -73.2309444 -38.0164406, -73.2310621 -38.0164367)"
459458451,2,Millaray,tertiary,50,False,True,84.47800000000001,,,"LINESTRING (-73.23016 -38.0164667, -73.2300942 -38.0164689, -73.2293028 -38.0164948, -73.2291965 -38.0164983)"
"[1020012860, 1020012861, 86898023]",2,Los Canelos,residential,50,True,False,107.96099999999998,,,"LINESTRING (-73.23016 -38.0164667, -73.2301572 -38.0164054, -73.2301549 -38.0163546, -73.2301224 -38.015636, -73.2301201 -38.0155851, -73.2301186 -38.0155513, -73.2301161 -38.0154964)"
377423950,2,Lanalhue,residential,50,True,False,17.864,,,"LINESTRING (-73.2302787 -38.0145797, -73.2300749 -38.014585)"
93598911,2,Los Canelos,residential,,False,False,117.656,,,"LINESTRING (-73.2302787 -38.0145797, -73.2302742 -38.0144819, -73.2302342 -38.0136158, -73.2302299 -38.0135223)"
50279269,2,Lanalhue,residential,,True,False,34.918,,,"LINESTRING (-73.2333209 -38.014511, -73.2329224 -38.0145175)"
459513976,2,Los Hualles,tertiary,,False,False,128.969,P-700,,"LINESTRING (-73.2333209 -38.014511, -73.2339057 -38.0134466)"
459513976,2,Los Hualles,tertiary,,False,True,179.5,P-700,,"LINESTRING (-73.2333209 -38.014511, -73.2325145 -38.015995)"
93598793,,Los Hualles,residential,,False,False,383.721,,,"LINESTRING (-73.2339076 -38.0192667, -73.2325145 -38.015995)"
86897964,,Los Notros,residential,,False,False,60.205,,,"LINESTRING (-73.2294264 -38.0191669, -73.229373 -38.0186271)"
459513978,,Los Castaños,residential,,False,True,25.303,,,"LINESTRING (-73.2294264 -38.0191669, -73.2291475 -38.0192261)"
459513978,,Los Castaños,residential,,False,False,184.754,,,"LINESTRING (-73.2294264 -38.0191669, -73.2297242 -38.0191141, -73.2298797 -38.0190782, -73.2300353 -38.0190613, -73.2302606 -38.0190676, -73.2304055 -38.0190718, -73.2305959 -38.0191162, -73.2306737 -38.0191394, -73.2307686 -38.0191812, -73.2308793 -38.0192472, -73.2310479 -38.0193671, -73.2311673 -38.0194578, -73.2313082 -38.0195605)"
93598802,,El Roble,residential,,False,True,22.815,,,"LINESTRING (-73.2291475 -38.0192261, -73.2291777 -38.0194299)"
459513978,,Los Castaños,residential,,False,False,25.303,,,"LINESTRING (-73.2291475 -38.0192261, -73.2294264 -38.0191669)"
"[783187882, 93598802]",,"['El Roble', 'El Mañío']",residential,,False,False,82.336,,,"LINESTRING (-73.2291475 -38.0192261, -73.2290985 -38.0187664, -73.2290999 -38.0187358, -73.22912 -38.0187083, -73.2291495 -38.0186892, -73.229373 -38.0186271)"
142750370,2,Lleulleu,tertiary,,False,False,75.82,,,"LINESTRING (-73.2324559 -38.013479, -73.2333211 -38.0134624)"
93598905,2,General Bonilla,residential,,False,True,68.12,,,"LINESTRING (-73.2324559 -38.013479, -73.2324995 -38.0135741, -73.23272 -38.0140552)"
"[142750369, 142750370, 86898022]",2,Lleulleu,tertiary,,False,True,124.37700000000001,,yes,"LINESTRING (-73.2324559 -38.013479, -73.2315088 -38.0134944, -73.2312473 -38.0134954, -73.2310365 -38.013501)"
"[142750366, 50279269, 142750365]",2,Lanalhue,residential,50,True,False,171.48,,yes,"LINESTRING (-73.2329224 -38.0145175, -73.2318218 -38.0145353, -73.2315656 -38.0145406, -73.2309659 -38.0145616)"
93598905,2,General Bonilla,residential,,False,False,54.378,,,"LINESTRING (-73.2329224 -38.0145175, -73.2328808 -38.0144224, -73.23272 -38.0140552)"
93598888,,Las Encinas,residential,,False,False,34.494,,,"LINESTRING (-73.2287622 -38.0183707, -73.2287395 -38.018061)"
93598818,,Fresia,residential,,False,True,57.017,,,"LINESTRING (-73.2317373 -38.0172898, -73.2310871 -38.0173129)"
"[1020012856, 1020012857, 377423950]",2,Lanalhue,residential,50,True,False,88.22300000000001,,,"LINESTRING (-73.2300749 -38.014585, -73.2300006 -38.014587, -73.2292842 -38.0146058, -73.2292199 -38.0146075, -73.2291531 -38.0146093, -73.2290684 -38.0146115)"
93598813,2,Santiago Aguayo,residential,,False,False,9.799,,,"LINESTRING (-73.2317638 -38.0140747, -73.2318756 -38.0140719)"
86897964,,Los Notros,residential,,False,True,60.205,,,"LINESTRING (-73.229373 -38.0186271, -73.2294264 -38.0191669)"
"[459514579, 86897964]",,Los Notros,residential,,False,False,139.232,,,"LINESTRING (-73.229373 -38.0186271, -73.2293326 -38.0182181, -73.2292803 -38.0173772)"
"[783187882, 93598802]",,"['El Roble', 'El Mañío']",residential,,False,True,82.336,,,"LINESTRING (-73.229373 -38.0186271, -73.2291495 -38.0186892, -73.22912 -38.0187083, -73.2290999 -38.0187358, -73.2290985 -38.0187664, -73.2291475 -38.0192261)"
93598802,,El Roble,residential,,False,False,22.815,,,"LINESTRING (-73.2291777 -38.0194299, -73.2291475 -38.0192261)"
93598818,,Fresia,residential,,False,False,51.694,,,"LINESTRING (-73.2286908 -38.0173982, -73.2292803 -38.0173772)"
93598888,,Las Encinas,residential,,False,True,73.823,,,"LINESTRING (-73.2286908 -38.0173982, -73.2287395 -38.018061)"
"[86897961, 93598818]",,"['Fresia', 'Los Tilos']",residential,,False,True,196.939,,,"LINESTRING (-73.2286908 -38.0173982, -73.2276648 -38.0174347, -73.2276058 -38.0174315, -73.2275628 -38.017423, -73.2275414 -38.0173998, -73.2275333 -38.0173713, -73.2274508 -38.0165513)"
93598813,2,Santiago Aguayo,residential,,False,True,73.998,,,"LINESTRING (-73.23272 -38.0140552, -73.2318756 -38.0140719)"
93598905,2,General Bonilla,residential,,False,False,68.12,,,"LINESTRING (-73.23272 -38.0140552, -73.2324995 -38.0135741, -73.2324559 -38.013479)"
93598905,2,General Bonilla,residential,,False,True,54.378,,,"LINESTRING (-73.23272 -38.0140552, -73.2328808 -38.0144224, -73.2329224 -38.0145175)"
205943389,,Lautaro,living_street,,False,True,60.128,,,"LINESTRING (-73.2330366 -38.0139545, -73.2333211 -38.0134624)"
142750370,2,Lleulleu,tertiary,,False,False,51.245,,,"LINESTRING (-73.2333211 -38.0134624, -73.2339057 -38.0134466)"
142750370,2,Lleulleu,tertiary,,False,True,75.82,,,"LINESTRING (-73.2333211 -38.0134624, -73.2324559 -38.013479)"
205943389,,Lautaro,living_street,,False,False,60.128,,,"LINESTRING (-73.2333211 -38.0134624, -73.2330366 -38.0139545)"
459513977,,Los Castaños,residential,,False,True,18.831,,,"LINESTRING (-73.2311813 -38.0196972, -73.2313082 -38.0195605)"
93598839,2,Las Araucarias,tertiary,50,False,True,209.892,P-666,,"LINESTRING (-73.231892 -38.0190908, -73.2310871 -38.0173129)"
459513977,,Los Castaños,residential,,False,False,73.119,,,"LINESTRING (-73.231892 -38.0190908, -73.2317692 -38.0191871, -73.2316287 -38.0193004, -73.2315019 -38.0194115, -73.2313082 -38.0195605)"
459513977,,Los Castaños,residential,,False,False,18.831,,,"LINESTRING (-73.2313082 -38.0195605, -73.2311813 -38.0196972)"
459513977,,Los Castaños,residential,,False,True,73.119,,,"LINESTRING (-73.2313082 -38.0195605, -73.2315019 -38.0194115, -73.2316287 -38.0193004, -73.2317692 -38.0191871, -73.231892 -38.0190908)"
459513978,,Los Castaños,residential,,False,True,184.754,,,"LINESTRING (-73.2313082 -38.0195605, -73.2311673 -38.0194578, -73.2310479 -38.0193671, -73.2308793 -38.0192472, -73.2307686 -38.0191812, -73.2306737 -38.0191394, -73.2305959 -38.0191162, -73.2304055 -38.0190718, -73.2302606 -38.0190676, -73.2300353 -38.0190613, -73.2298797 -38.0190782, -73.2297242 -38.0191141, -73.2294264 -38.0191669)"
459514580,,Las Encinas 2,living_street,,False,True,85.689,,,"LINESTRING (-73.2278513 -38.0177838, -73.2279104 -38.0177986, -73.2279613 -38.0178155, -73.2280552 -38.0178599, -73.2282322 -38.0179528, -73.2283341 -38.0180099, -73.2284146 -38.0180353, -73.2285004 -38.0180479, -73.2287395 -38.018061)"
93598888,,Las Encinas,residential,,False,False,73.823,,,"LINESTRING (-73.2287395 -38.018061, -73.2286908 -38.0173982)"
93598888,,Las Encinas,residential,,False,True,34.494,,,"LINESTRING (-73.2287395 -38.018061, -73.2287622 -38.0183707)"
459514580,,Las Encinas 2,living_street,,False,False,85.689,,,"LINESTRING (-73.2287395 -38.018061, -73.2285004 -38.0180479, -73.2284146 -38.0180353, -73.2283341 -38.0180099, -73.2282322 -38.0179528, -73.2280552 -38.0178599, -73.2279613 -38.0178155, -73.2279104 -38.0177986, -73.2278513 -38.0177838)"
783187881,,El Estero,living_street,,False,True,20.184,,,"LINESTRING (-73.2318726 -38.0138904, -73.2318756 -38.0140719)"
93598813,2,Santiago Aguayo,residential,,False,False,73.998,,,"LINESTRING (-73.2318756 -38.0140719, -73.23272 -38.0140552)"
93598813,2,Santiago Aguayo,residential,,False,True,9.799,,,"LINESTRING (-73.2318756 -38.0140719, -73.2317638 -38.0140747)"
783187881,,El Estero,living_street,,False,False,20.184,,,"LINESTRING (-73.2318756 -38.0140719, -73.2318726 -38.0138904)"
86898022,2,Lleulleu,tertiary,,False,True,70.703,,,"LINESTRING (-73.2310365 -38.013501, -73.2302299 -38.0135223)"
931404391,,,living_street,,False,False,48.021,,,"LINESTRING (-73.2310365 -38.013501, -73.2310275 -38.0130692)"
"[142750369, 142750370, 86898022]",2,Lleulleu,tertiary,,False,False,124.377,,yes,"LINESTRING (-73.2310365 -38.013501, -73.2312473 -38.0134954, -73.2315088 -38.0134944, -73.2324559 -38.013479)"
931404391,,,living_street,,False,True,48.021,,,"LINESTRING (-73.2310275 -38.0130692, -73.2310365 -38.013501)"
