osmid,oneway,lanes,name,highway,reversed,length,geometry,area,maxspeed,ref
556156220,True,2,Esmeralda,residential,False,123.975,"LINESTRING (-71.2456639 -32.8840329, -71.2469898 -32.8839754)",,,
172873404,True,2,Pudeto,secondary,False,128.41,"LINESTRING (-71.245516 -32.8817543, -71.2441427 -32.8818138)",,50,
692361088,True,2,Ramón Freire,secondary,False,126.525,"LINESTRING (-71.245516 -32.8817543, -71.2455893 -32.8828905)",,50,
1023721650,True,1,Bernardo O'Higgins,unclassified,False,21.488,"LINESTRING (-71.2466714 -32.87942, -71.2466871 -32.8796128)",,20,
1023721651,True,2,Maipú,residential,False,122.129,"LINESTRING (-71.2466714 -32.87942, -71.2454323 -32.8794703, -71.2453651 -32.8794731)",,50,
172873404,True,2,Pudeto,secondary,False,123.595,"LINESTRING (-71.2468385 -32.8817098, -71.245516 -32.8817543)",,50,
478369127,True,2,Bernardo O'Higgins,residential,False,124.801,"LINESTRING (-71.2468385 -32.8817098, -71.2469133 -32.8828304)",,50,
556156220,True,2,Esmeralda,residential,False,126.521,"LINESTRING (-71.2469898 -32.8839754, -71.2483424 -32.8839088)",,,
1023721660,True,2,La Concepción,secondary,False,17.619,"LINESTRING (-71.2467618 -32.880557, -71.2469502 -32.8805484)",,50,
"[478369127, 1023721661, 1023721663]",True,"['1', '2']","[""Bernardo O'Higgins"", ""O'Higgins""]","['unclassified', 'residential']",False,128.386,"LINESTRING (-71.2467618 -32.880557, -71.2467677 -32.8806483, -71.2467737 -32.8807396, -71.2468385 -32.8817098)",,50,
926833231,True,2,La Concepción,secondary,False,127.473,"LINESTRING (-71.248123 -32.8804931, -71.2494858 -32.880427)",,50,
1023721656,True,2,San Martín,unclassified,False,20.505,"LINESTRING (-71.248123 -32.8804931, -71.2481084 -32.8803091)",,,
856157651,True,2,Condell,primary,False,83.911,"LINESTRING (-71.2426923 -32.8830137, -71.2426503 -32.8822599)",,50,F-62
27522146,True,2,Prat,tertiary,False,125.27,"LINESTRING (-71.2438735 -32.8768998, -71.2439733 -32.8769072, -71.2441175 -32.8769152, -71.2451396 -32.8769742, -71.2451499 -32.8769748, -71.2452116 -32.8769788)",,,
23809710,True,2,Blanco Encalada,residential,False,133.751,"LINESTRING (-71.2439224 -32.8781017, -71.2439191 -32.8780377, -71.2439096 -32.8779012, -71.2439075 -32.8778702, -71.2439022 -32.8778067, -71.2438932 -32.8777005, -71.2438899 -32.8776052, -71.243882 -32.8773754, -71.2438735 -32.8768998)",,,
478369126,True,,Chacabuco,tertiary,False,127.363,"LINESTRING (-71.2439224 -32.8781017, -71.2438608 -32.8780956, -71.2432413 -32.878059, -71.2431709 -32.8780551, -71.2430555 -32.8780468, -71.2427002 -32.8780214, -71.242654 -32.8780184, -71.2426274 -32.8780162, -71.2425627 -32.8780137)",,,
23809710,True,2,Blanco Encalada,residential,False,158.832,"LINESTRING (-71.2439988 -32.8795286, -71.2439958 -32.8794794, -71.2439575 -32.8788712, -71.2439531 -32.8787152, -71.2439488 -32.8786235, -71.2439438 -32.8785175, -71.2439265 -32.878151, -71.2439224 -32.8781017)",,,
1023721651,True,2,Maipú,residential,False,125.44699999999999,"LINESTRING (-71.2439988 -32.8795286, -71.2439444 -32.8795308, -71.2439343 -32.8795312, -71.2436115 -32.8795443, -71.2434834 -32.8795495, -71.2433067 -32.8795567, -71.2431606 -32.8795626, -71.2430032 -32.879569, -71.2429192 -32.8795724, -71.2427539 -32.8795792, -71.2427096 -32.879581, -71.242657 -32.8795831)",,50,
926833232,True,2,La Concepción,secondary,False,127.577,"LINESTRING (-71.2440705 -32.8806663, -71.2454353 -32.8806146)",,50,
23809710,True,2,Blanco Encalada,residential,False,126.684,"LINESTRING (-71.2440705 -32.8806663, -71.244002 -32.8795784, -71.2440012 -32.8795651, -71.2439988 -32.8795286)",,,
23809710,True,2,Blanco Encalada,residential,False,127.774,"LINESTRING (-71.2441427 -32.8818138, -71.2440705 -32.8806663)",,,
172873404,True,2,Pudeto,secondary,False,130.426,"LINESTRING (-71.2441427 -32.8818138, -71.2427478 -32.8818736)",,50,
645022463,True,2,Ramón Freire,secondary,False,127.098,"LINESTRING (-71.2453651 -32.8794731, -71.2453979 -32.8800059, -71.2454353 -32.8806146)",,50,
1023721651,True,2,Maipú,residential,False,127.73899999999999,"LINESTRING (-71.2453651 -32.8794731, -71.245289 -32.8794762, -71.2440912 -32.8795248, -71.2440799 -32.8795253, -71.2439988 -32.8795286)",,50,
556156220,True,2,Esmeralda,residential,False,126.804,"LINESTRING (-71.2510469 -32.8837927, -71.2524029 -32.8837316)",,,
188766526,True,2,Diego Echeverría,tertiary,False,123.815,"LINESTRING (-71.2469133 -32.8828304, -71.2455893 -32.8828905)",,,
478369127,True,2,Bernardo O'Higgins,residential,False,127.519,"LINESTRING (-71.2469133 -32.8828304, -71.2469564 -32.8834755, -71.2469898 -32.8839754)",,50,
27521663,True,2,San Martín,residential,False,124.663,"LINESTRING (-71.2482796 -32.8827593, -71.2482056 -32.8816399)",,,
188766526,True,2,Diego Echeverría,tertiary,False,127.829,"LINESTRING (-71.2482796 -32.8827593, -71.2469133 -32.8828304)",,,
55030331,True,2,Aníbal Pinto,residential,False,125.864,"LINESTRING (-71.249631 -32.882706, -71.2495635 -32.8815755)",no,,
188766526,True,2,Diego Echeverría,tertiary,False,126.333,"LINESTRING (-71.249631 -32.882706, -71.2482796 -32.8827593)",,,
27521462,True,,Carrera,residential,False,126.466,"LINESTRING (-71.2509838 -32.8826566, -71.2510469 -32.8837927)",,,
188766526,True,2,Diego Echeverría,tertiary,False,36.922,"LINESTRING (-71.2509838 -32.8826566, -71.250904 -32.8826595, -71.2505888 -32.8826713)",,,
188766526,True,2,Diego Echeverría,tertiary,False,125.592,"LINESTRING (-71.2523267 -32.8825941, -71.2509838 -32.8826566)",,,
541325051,True,2,Bulnes,tertiary,False,61.062,"LINESTRING (-71.2523267 -32.8825941, -71.2522905 -32.8820458)",,50,
55030331,True,2,Aníbal Pinto,residential,False,127.208,"LINESTRING (-71.2494179 -32.879291, -71.2493295 -32.8781494)",no,,
543393087,True,2,Maipú,residential,False,129.548,"LINESTRING (-71.2494179 -32.879291, -71.2480972 -32.8793559, -71.248033 -32.8793591)",,50,
55030331,True,2,Aníbal Pinto,residential,False,126.477,"LINESTRING (-71.2494858 -32.880427, -71.2494179 -32.879291)",no,,
172873405,True,2,La Concepción,secondary,False,126.337,"LINESTRING (-71.2494858 -32.880427, -71.2508363 -32.8803593)",,50,
55030331,True,2,Aníbal Pinto,residential,False,127.914,"LINESTRING (-71.2495635 -32.8815755, -71.2494858 -32.880427)",no,,
172873404,True,2,Pudeto,secondary,False,127.004,"LINESTRING (-71.2495635 -32.8815755, -71.2482056 -32.8816399)",,50,
27521462,True,,Carrera,residential,False,80.726,"LINESTRING (-71.2508999 -32.8815161, -71.2509514 -32.8822408)",,,
172873404,True,2,Pudeto,secondary,False,124.969,"LINESTRING (-71.2508999 -32.8815161, -71.2495635 -32.8815755)",,50,
172873404,True,2,Pudeto,secondary,False,125.802,"LINESTRING (-71.2522454 -32.8814594, -71.2508999 -32.8815161)",,50,
541325051,True,2,Bulnes,tertiary,False,128.674,"LINESTRING (-71.2522454 -32.8814594, -71.2521885 -32.8803032)",,50,
856157653,True,2,La Concepción,secondary,False,9.565,"LINESTRING (-71.2425896 -32.8807235, -71.2426919 -32.8807191)",,50,
169400197,True,2,Condell,primary,False,126.749,"LINESTRING (-71.2425896 -32.8807235, -71.2425736 -32.8803445, -71.2425832 -32.879981, -71.24258 -32.8797878, -71.2425754 -32.879584)",,50,F-62
543393086,True,2,Condell,primary,False,128.481,"LINESTRING (-71.2426919 -32.8807191, -71.2427478 -32.8818736)",,50,F-62
926833232,True,2,La Concepción,secondary,False,128.87,"LINESTRING (-71.2426919 -32.8807191, -71.2440705 -32.8806663)",,50,
27521462,True,,Carrera,residential,False,128.768,"LINESTRING (-71.2508363 -32.8803593, -71.2508999 -32.8815161)",,,
172873405,True,2,La Concepción,secondary,False,126.426,"LINESTRING (-71.2508363 -32.8803593, -71.2521885 -32.8803032)",,50,
541325051,True,2,Bulnes,tertiary,False,126.456,"LINESTRING (-71.2521885 -32.8803032, -71.2521035 -32.8791682)",,50,
1023721652,True,2,Maipú,residential,False,18.666,"LINESTRING (-71.248033 -32.8793591, -71.2478336 -32.8793708)",,50,
926833233,True,2,San Martín,residential,False,126.399,"LINESTRING (-71.248033 -32.8793591, -71.2479864 -32.8785577, -71.2479675 -32.8782237)",,,
27521462,True,,Carrera,residential,False,126.379,"LINESTRING (-71.2507511 -32.879225, -71.2508363 -32.8803593)",,,
543393087,True,2,Maipú,residential,False,124.715,"LINESTRING (-71.2507511 -32.879225, -71.2504365 -32.8792406, -71.2494179 -32.879291)",,50,
541325051,True,2,Bulnes,tertiary,False,127.376,"LINESTRING (-71.2521035 -32.8791682, -71.2520432 -32.8780238)",,50,
543393087,True,2,Maipú,residential,False,126.45,"LINESTRING (-71.2521035 -32.8791682, -71.2507511 -32.879225)",,50,
541325051,True,2,Bulnes,tertiary,False,126.684,"LINESTRING (-71.2524029 -32.8837316, -71.2523267 -32.8825941)",,50,
27522048,True,,Bernardo O'Higgins,residential,False,136.921,"LINESTRING (-71.2466234 -32.8782455, -71.2465517 -32.8772941, -71.2465308 -32.8770166)",,,
"[922071401, 1023721665]",True,2,Bernardo O'Higgins,residential,False,130.681,"LINESTRING (-71.2466234 -32.8782455, -71.2466421 -32.8785646, -71.2466714 -32.87942)",,50,
"[922071402, 478369126]",True,,Chacabuco,tertiary,False,125.28399999999999,"LINESTRING (-71.2466234 -32.8782455, -71.2459514 -32.8782122, -71.2453802 -32.8781777, -71.2453559 -32.8781762, -71.2453418 -32.8781753, -71.2452849 -32.8781701)",,20,
926833233,True,2,San Martín,residential,False,129.785,"LINESTRING (-71.2479675 -32.8782237, -71.2479167 -32.8770573)",,,
"[922071403, 246396398]",True,,Chacabuco,tertiary,False,125.541,"LINESTRING (-71.2479675 -32.8782237, -71.2472942 -32.8782346, -71.2466234 -32.8782455)",,20,
111561472,False,,Molinare,residential,False,21.935,"LINESTRING (-71.2465308 -32.8770166, -71.2465187 -32.8768196)",,,
246396396,False,,18 de Septiembre,tertiary,True,111.979,"LINESTRING (-71.2465308 -32.8770166, -71.2477292 -32.8770511)",,,
55030331,True,2,Aníbal Pinto,residential,False,116.362,"LINESTRING (-71.2493295 -32.8781494, -71.2492551 -32.8771048)",no,,
246396398,True,,Chacabuco,tertiary,False,127.458,"LINESTRING (-71.2493295 -32.8781494, -71.2479675 -32.8782237)",,,
27521462,True,,Carrera,residential,False,126.741,"LINESTRING (-71.2506706 -32.8780872, -71.2507511 -32.879225)",,,
246396398,True,,Chacabuco,tertiary,False,125.429,"LINESTRING (-71.2506706 -32.8780872, -71.2493295 -32.8781494)",,,
246396398,True,,Chacabuco,tertiary,False,128.374,"LINESTRING (-71.2520432 -32.8780238, -71.2506706 -32.8780872)",,,
246396397,False,,Bulnes,tertiary,False,240.50900000000001,"LINESTRING (-71.2520432 -32.8780238, -71.2519946 -32.8765643, -71.2520014 -32.8765366, -71.252031 -32.8765139, -71.2522353 -32.8764542, -71.2522881 -32.8764282, -71.2523648 -32.8763844, -71.2524797 -32.8763102, -71.252583 -32.8762432, -71.2526498 -32.8761621)",,,
169400197,True,2,Condell,primary,False,175.62300000000002,"LINESTRING (-71.2425754 -32.879584, -71.2425547 -32.8791919, -71.2425146 -32.8785966, -71.2424959 -32.8782697, -71.2424772 -32.8780689, -71.2424714 -32.8780071)",,50,F-62
169400197,True,2,Condell,primary,False,136.946,"LINESTRING (-71.2424714 -32.8780071, -71.2424404 -32.8774069, -71.2424144 -32.8768477, -71.2424026 -32.8767772)",,50,F-62
856157651,True,2,Condell,primary,False,123.666,"LINESTRING (-71.2426415 -32.8818348, -71.2425918 -32.8807711, -71.2425896 -32.8807235)",,50,F-62
246396396,False,,18 de Septiembre,tertiary,False,17.523,"LINESTRING (-71.2479167 -32.8770573, -71.2477292 -32.8770511)",,,
211088382,False,,18 de Septiembre,tertiary,False,125.755,"LINESTRING (-71.2479167 -32.8770573, -71.2481749 -32.8770623, -71.2484505 -32.8770709, -71.2485316 -32.8770808, -71.2486026 -32.8771007, -71.2486989 -32.8771177, -71.2488177 -32.8771241, -71.2490183 -32.877122, -71.2492551 -32.8771048)",,,
211088382,False,,18 de Septiembre,tertiary,False,74.469,"LINESTRING (-71.2492551 -32.8771048, -71.2496245 -32.8770177, -71.2498996 -32.8769182, -71.2500065 -32.8768844)",,,
211088382,False,,18 de Septiembre,tertiary,True,125.755,"LINESTRING (-71.2492551 -32.8771048, -71.2490183 -32.877122, -71.2488177 -32.8771241, -71.2486989 -32.8771177, -71.2486026 -32.8771007, -71.2485316 -32.8770808, -71.2484505 -32.8770709, -71.2481749 -32.8770623, -71.2479167 -32.8770573)",,,
211088382,False,,18 de Septiembre,tertiary,True,74.469,"LINESTRING (-71.2500065 -32.8768844, -71.2498996 -32.8769182, -71.2496245 -32.8770177, -71.2492551 -32.8771048)",,,
741090752,True,,18 de Septiembre,tertiary,False,70.056,"LINESTRING (-71.2500065 -32.8768844, -71.2502043 -32.8767624, -71.2504743 -32.8765553, -71.2505786 -32.876478)",,,
741090750,True,,Carrera,tertiary,False,30.356,"LINESTRING (-71.2505786 -32.876478, -71.250591 -32.8767508)",,,
"[123041336, 741090751]",False,,"['Balmaceda', '18 de Septiembre']",tertiary,False,180.34900000000002,"LINESTRING (-71.2505786 -32.876478, -71.250624 -32.8764424, -71.2507401 -32.8763997, -71.2508786 -32.8763883, -71.2511523 -32.8763855, -71.2514294 -32.8763968, -71.2516508 -32.8764266, -71.251786 -32.8764479, -71.2519245 -32.8764579, -71.2520529 -32.8764295, -71.252227 -32.87636, -71.2524055 -32.876244)",,,
27521462,True,,Carrera,residential,False,148.787,"LINESTRING (-71.250591 -32.8767508, -71.2506706 -32.8780872)",,,
55031309,True,,18 de Septiembre,tertiary,False,56.569,"LINESTRING (-71.250591 -32.8767508, -71.2503612 -32.876803, -71.2500065 -32.8768844)",,,
856157649,True,2,Pudeto,secondary,False,10.823,"LINESTRING (-71.2427478 -32.8818736, -71.2426415 -32.8818348)",,50,
856157650,True,2,Condell,primary,False,126.51100000000001,"LINESTRING (-71.2427478 -32.8818736, -71.242808 -32.8829157, -71.2428134 -32.88301)",,50,F-62
23809751,True,,Maipú,residential,False,7.621,"LINESTRING (-71.242657 -32.8795831, -71.2425754 -32.879584)",,,
856157652,True,2,Condell,primary,False,126.362,"LINESTRING (-71.242657 -32.8795831, -71.2426881 -32.8806528, -71.2426919 -32.8807191)",,50,F-62
23973508,True,2,Condell,primary,False,137.09300000000002,"LINESTRING (-71.2425134 -32.8767817, -71.2425443 -32.8774141, -71.2425509 -32.8775094, -71.2425495 -32.8775529, -71.2425613 -32.8778404, -71.2425613 -32.8779608, -71.2425627 -32.8780137)",,50,F-62
27522146,True,2,Prat,tertiary,False,38.174,"LINESTRING (-71.2425134 -32.8767817, -71.2425993 -32.8767879, -71.2429197 -32.8768192)",,,
556156220,True,2,Esmeralda,residential,False,130.109,"LINESTRING (-71.2428952 -32.8841608, -71.2442867 -32.8841005)",,,
856160422,True,,Diego Echeverría,tertiary,False,11.316,"LINESTRING (-71.2428134 -32.88301, -71.2426923 -32.8830137)",,,
169400196,True,2,Condell,primary,False,128.191,"LINESTRING (-71.2428134 -32.88301, -71.2428615 -32.8836864, -71.2428952 -32.8841608)",,50,F-62
543393181,True,,Chacabuco,tertiary,False,8.558,"LINESTRING (-71.2425627 -32.8780137, -71.2424714 -32.8780071)",,,
543393180,True,2,Condell,primary,False,174.733,"LINESTRING (-71.2425627 -32.8780137, -71.2425937 -32.8785176, -71.2426201 -32.8789874, -71.242643 -32.8793494, -71.2426536 -32.8795247, -71.242657 -32.8795831)",,50,F-62
27522146,True,2,Prat,tertiary,False,89.527,"LINESTRING (-71.2429197 -32.8768192, -71.2429547 -32.8768222, -71.2438257 -32.8768972, -71.2438495 -32.8768992, -71.2438735 -32.8768998)",,,
246396397,False,,Bulnes,tertiary,True,240.50900000000001,"LINESTRING (-71.2526498 -32.8761621, -71.252583 -32.8762432, -71.2524797 -32.8763102, -71.2523648 -32.8763844, -71.2522881 -32.8764282, -71.2522353 -32.8764542, -71.252031 -32.8765139, -71.2520014 -32.8765366, -71.2519946 -32.8765643, -71.2520432 -32.8780238)",,,
1023725245,False,,18 de Septiembre,tertiary,False,24.641,"LINESTRING (-71.2526498 -32.8761621, -71.2525531 -32.8761854, -71.2524055 -32.876244)",,,
856157648,True,,Rafael Ariztía,primary,False,10.359,"LINESTRING (-71.2424026 -32.8767772, -71.2425134 -32.8767817)",,,
"[123041336, 741090751]",False,,"['Balmaceda', '18 de Septiembre']",tertiary,True,180.34900000000005,"LINESTRING (-71.2524055 -32.876244, -71.252227 -32.87636, -71.2520529 -32.8764295, -71.2519245 -32.8764579, -71.251786 -32.8764479, -71.2516508 -32.8764266, -71.2514294 -32.8763968, -71.2511523 -32.8763855, -71.2508786 -32.8763883, -71.2507401 -32.8763997, -71.250624 -32.8764424, -71.2505786 -32.876478)",,,
1023725245,False,,18 de Septiembre,tertiary,True,24.641,"LINESTRING (-71.2524055 -32.876244, -71.2525531 -32.8761854, -71.2526498 -32.8761621)",,,
856157651,True,2,Condell,primary,False,47.276,"LINESTRING (-71.2426503 -32.8822599, -71.2426415 -32.8818348)",,50,F-62
27521462,True,,Carrera,residential,False,46.334,"LINESTRING (-71.2509514 -32.8822408, -71.2509838 -32.8826566)",,,
132922017,False,,,living_street,False,43.434,"LINESTRING (-71.2509514 -32.8822408, -71.2504869 -32.8822611)",,,
132922017,False,,,living_street,True,54.231,"LINESTRING (-71.2509514 -32.8822408, -71.2515319 -32.8822265)",,,
132922017,False,,,living_street,False,54.231,"LINESTRING (-71.2515319 -32.8822265, -71.2509514 -32.8822408)",,,
132922017,False,,,living_street,True,43.434,"LINESTRING (-71.2504869 -32.8822611, -71.2509514 -32.8822408)",,,
541325051,True,2,Bulnes,tertiary,False,65.341,"LINESTRING (-71.2522905 -32.8820458, -71.2522454 -32.8814594)",,50,
111561472,False,,Molinare,residential,True,21.935,"LINESTRING (-71.2465187 -32.8768196, -71.2465308 -32.8770166)",,,
188972009,True,,18 de Septiembre,residential,False,115.937,"LINESTRING (-71.2465187 -32.8768196, -71.2477292 -32.8770511)",,,
230356023,False,,Pasaje 1 Hermanos Carrasco,living_street,True,125.868,"LINESTRING (-71.2500353 -32.8826956, -71.2501204 -32.8838253)",,,
188766526,True,2,Diego Echeverría,tertiary,False,37.772,"LINESTRING (-71.2500353 -32.8826956, -71.2497777 -32.8827013, -71.249631 -32.882706)",,,
188766526,True,2,Diego Echeverría,tertiary,False,51.756,"LINESTRING (-71.2505888 -32.8826713, -71.2500353 -32.8826956)",,,
230356025,False,,Luis Cruz Martínez,living_street,True,125.907,"LINESTRING (-71.2505888 -32.8826713, -71.250671 -32.8838015)",,,
230356025,False,,Luis Cruz Martínez,living_street,False,125.907,"LINESTRING (-71.250671 -32.8838015, -71.2505888 -32.8826713)",,,
556156220,True,2,Esmeralda,residential,False,35.115,"LINESTRING (-71.250671 -32.8838015, -71.2510469 -32.8837927)",,,
230356023,False,,Pasaje 1 Hermanos Carrasco,living_street,False,125.868,"LINESTRING (-71.2501204 -32.8838253, -71.2500353 -32.8826956)",,,
556156220,True,2,Esmeralda,residential,False,51.482,"LINESTRING (-71.2501204 -32.8838253, -71.250671 -32.8838015)",,,
246396396,False,,18 de Septiembre,tertiary,False,111.979,"LINESTRING (-71.2477292 -32.8770511, -71.2465308 -32.8770166)",,,
246396396,False,,18 de Septiembre,tertiary,True,17.523,"LINESTRING (-71.2477292 -32.8770511, -71.2479167 -32.8770573)",,,
1023721648,True,2,Bernardo O'Higgins,unclassified,False,89.387,"LINESTRING (-71.2466871 -32.8796128, -71.2467525 -32.8804148)",,20,
1023721646,True,2,Maipú,residential,False,20.576,"LINESTRING (-71.2468916 -32.8794134, -71.2466714 -32.87942)",,50,
1023721649,True,1,Bernardo O'Higgins,unclassified,False,29.871,"LINESTRING (-71.2468916 -32.8794134, -71.2468395 -32.8794409, -71.2467928 -32.8794745, -71.2467503 -32.8795159, -71.2467159 -32.8795623, -71.2466871 -32.8796128)",,20,
1023721647,True,2,Maipú,residential,False,88.095,"LINESTRING (-71.2478336 -32.8793708, -71.2468916 -32.8794134)",,50,
1023721653,True,1,San Martín,unclassified,False,18.945,"LINESTRING (-71.2480465 -32.8795291, -71.248033 -32.8793591)",,,
1023721655,True,1,San Martín,unclassified,False,27.158,"LINESTRING (-71.2480465 -32.8795291, -71.2480225 -32.8794951, -71.2479939 -32.8794637, -71.2479609 -32.8794355, -71.2479219 -32.8794094, -71.2478792 -32.8793878, -71.2478336 -32.8793708)",,,
1023721654,True,3,San Martín,unclassified,False,86.925,"LINESTRING (-71.2481084 -32.8803091, -71.2480465 -32.8795291)",,,
1023721657,True,2,La Concepción,secondary,False,18.706,"LINESTRING (-71.247923 -32.8805025, -71.248123 -32.8804931)",,50,
1023721658,True,1,San Martín,unclassified,False,28.596,"LINESTRING (-71.247923 -32.8805025, -71.2479665 -32.8804823, -71.248006 -32.8804569, -71.2480404 -32.8804268, -71.2480704 -32.8803907, -71.2480933 -32.8803512, -71.2481084 -32.8803091)",,,
1023721659,True,3,La Concepción,secondary,False,90.985,"LINESTRING (-71.2469502 -32.8805484, -71.247923 -32.8805025)",,50,
"[1023721664, 1023721662]",True,1,Bernardo O'Higgins,unclassified,False,15.836,"LINESTRING (-71.2467525 -32.8804148, -71.2467572 -32.8804869, -71.2467618 -32.880557)",,20,
1023721666,True,1,Bernardo O'Higgins,unclassified,False,24.131000000000004,"LINESTRING (-71.2467525 -32.8804148, -71.2467788 -32.8804461, -71.2468094 -32.8804745, -71.2468438 -32.8804996, -71.2468947 -32.8805276, -71.2469502 -32.8805484)",,20,
645022463,True,2,Ramón Freire,secondary,False,132.643,"LINESTRING (-71.2452116 -32.8769788, -71.2452146 -32.8770272, -71.2452453 -32.877526, -71.2452645 -32.8778388, -71.2452702 -32.8779317, -71.2452822 -32.8781255, -71.2452829 -32.878137, -71.2452849 -32.8781701)",,50,
1080173583,True,2,Prat,tertiary,False,123.267,"LINESTRING (-71.2452116 -32.8769788, -71.2452814 -32.8769812, -71.2453906 -32.8769847, -71.2465308 -32.8770166)",,,
478369126,True,,Chacabuco,tertiary,False,127.46900000000001,"LINESTRING (-71.2452849 -32.8781701, -71.2451908 -32.8781662, -71.2450627 -32.8781584, -71.2449574 -32.8781534, -71.2445452 -32.8781333, -71.2444829 -32.8781304, -71.2443907 -32.8781262, -71.2439843 -32.8781067, -71.2439224 -32.8781017)",,,
645022463,True,2,Ramón Freire,secondary,False,145.079,"LINESTRING (-71.2452849 -32.8781701, -71.245288 -32.87822, -71.2453166 -32.8786846, -71.2453271 -32.8788564, -71.2453376 -32.8790269, -71.2453609 -32.879406, -71.2453651 -32.8794731)",,50,
