osmid,oneway,lanes,name,highway,maxspeed,reversed,length,bridge,geometry,ref
"[281967161, 281964070]",True,,"['Zañartu', 'Egaña']",residential,,False,244.62199999999999,,"LINESTRING (-72.4128091 -35.3340466, -72.4126051 -35.3342647, -72.4124734 -35.334403, -72.4123399 -35.3345547, -72.4122453 -35.3347256, -72.4122149 -35.3348276, -72.4122225 -35.3349346, -72.4123027 -35.3350192, -72.412439 -35.3351028, -72.4134418 -35.3355193)",
51434200,True,2,Oñederra,tertiary,,False,117.282,,"LINESTRING (-72.4115544 -35.3335308, -72.4121377 -35.3325895)",
800654116,True,,Vial,residential,,False,119.399,,"LINESTRING (-72.4115544 -35.3335308, -72.410367 -35.3330675)",
800654116,True,,Vial,residential,,False,126.447,,"LINESTRING (-72.410367 -35.3330675, -72.4091241 -35.3325527)",
281964077,True,2,Freire,secondary,50,False,119.943,,"LINESTRING (-72.410367 -35.3330675, -72.4102999 -35.3331829, -72.4102181 -35.3333152, -72.4099017 -35.3338049, -72.4098479 -35.3338966, -72.4097666 -35.3340284)",
328250630,True,2,O'Higgins,secondary,50,False,119.666,,"LINESTRING (-72.4091241 -35.3325527, -72.4097251 -35.3315947)",
800654116,True,,Vial,residential,,False,132.365,,"LINESTRING (-72.4091241 -35.3325527, -72.4083104 -35.3322276, -72.4078137 -35.3320291)",
800654116,True,,Vial,residential,,False,119.666,,"LINESTRING (-72.4078137 -35.3320291, -72.4066317 -35.3315513)",
281964073,True,2,Bulnes,tertiary,50,False,121.99,,"LINESTRING (-72.4078137 -35.3320291, -72.4075234 -35.3325102, -72.4072198 -35.3330134)",
51814682,False,,Pasaje 2,living_street,,False,73.526,,"LINESTRING (-72.4152842 -35.3362994, -72.4155728 -35.3356815)",
317291095,False,,Egaña,residential,,True,67.182,,"LINESTRING (-72.4152842 -35.3362994, -72.4146307 -35.3360151)",
51434638,False,,Egaña,residential,,True,120.78899999999999,,"LINESTRING (-72.4152842 -35.3362994, -72.4157999 -35.3365611, -72.4159022 -35.336565, -72.4159848 -35.3365463, -72.4160554 -35.3365021, -72.4162477 -35.3361728)",
51434458,False,,,residential,,False,122.36,,"LINESTRING (-72.4134418 -35.3355193, -72.4140471 -35.3345359)",
281480000,False,,Egaña,residential,,False,75.00800000000001,,"LINESTRING (-72.4134418 -35.3355193, -72.4137599 -35.3356493, -72.4141794 -35.3358242)",
486656591,False,2,Egaña,residential,,True,59.972,,"LINESTRING (-72.4115659 -35.3347406, -72.4109631 -35.3345191)",
51434200,True,2,Oñederra,tertiary,,False,122.286,,"LINESTRING (-72.4109631 -35.3345191, -72.4115544 -35.3335308)",
486656591,False,2,Egaña,residential,,False,59.972,,"LINESTRING (-72.4109631 -35.3345191, -72.4115659 -35.3347406)",
54780964,True,2,Egaña,residential,,False,121.48,,"LINESTRING (-72.4097666 -35.3340284, -72.4109631 -35.3345191)",
281964077,True,2,Freire,secondary,50,False,118.579,,"LINESTRING (-72.4097666 -35.3340284, -72.4091849 -35.3349834)",
328250630,True,2,O'Higgins,secondary,50,False,123.213,,"LINESTRING (-72.4085118 -35.3335418, -72.4091241 -35.3325527)",
54780964,True,2,Egaña,residential,,False,126.03200000000001,,"LINESTRING (-72.4085118 -35.3335418, -72.4094027 -35.3338866, -72.4094446 -35.3339026, -72.4097666 -35.3340284)",
54780964,True,2,Egaña,residential,,False,131.104,,"LINESTRING (-72.4072198 -35.3330134, -72.4085118 -35.3335418)",
281964073,True,2,Bulnes,tertiary,50,False,116.174,,"LINESTRING (-72.4072198 -35.3330134, -72.4066454 -35.3339472)",
281967165,False,,Zañartu,residential,,False,102.26,,"LINESTRING (-72.4116541 -35.3359855, -72.4120947 -35.335139)",
547094404,True,,Tocornal,residential,,False,128.523,,"LINESTRING (-72.4116541 -35.3359855, -72.4103719 -35.3354937)",
51434200,True,2,Oñederra,tertiary,,False,120.914,,"LINESTRING (-72.4103719 -35.3354937, -72.4109631 -35.3345191)",
547094404,True,,Tocornal,residential,,False,121.71,,"LINESTRING (-72.4103719 -35.3354937, -72.4091849 -35.3349834)",
281967166,True,,Tocornal,residential,,False,125.876,,"LINESTRING (-72.4091849 -35.3349834, -72.4079376 -35.3344873)",
547094405,True,2,Freire,secondary,50,False,130.423,,"LINESTRING (-72.4091849 -35.3349834, -72.4091107 -35.3350991, -72.4085272 -35.3360264)",
281967166,True,,Tocornal,residential,,False,131.708,,"LINESTRING (-72.4079376 -35.3344873, -72.4066454 -35.3339472)",
328250630,True,2,O'Higgins,secondary,50,False,117.33,,"LINESTRING (-72.4079376 -35.3344873, -72.4085118 -35.3335418)",
81123776,True,,Infante,residential,,False,126.015,,"LINESTRING (-72.4072913 -35.3355089, -72.4085272 -35.3360264)",
547094398,True,2,O'Higgins,secondary,50,False,127.833,,"LINESTRING (-72.4072913 -35.3355089, -72.4079376 -35.3344873)",
547094410,True,,Prieto,tertiary,,False,127.329,,"LINESTRING (-72.4127982 -35.3291188, -72.4115668 -35.3285693)",
547094414,True,2,Freire,secondary,50,False,127.576,,"LINESTRING (-72.4127982 -35.3291188, -72.4121698 -35.3301452)",
"[54780963, 51434519]",True,,Montt,residential,,False,408.702,,"LINESTRING (-72.4164127 -35.3350087, -72.4161646 -35.3347287, -72.4161042 -35.3346554, -72.4159554 -35.3344978, -72.4157676 -35.334291, -72.4157274 -35.3341937, -72.4156858 -35.3340339, -72.4156415 -35.3338764, -72.4155986 -35.3337254, -72.4155276 -35.333535, -72.4154605 -35.333325, -72.4154082 -35.3329957, -72.4153546 -35.3328928, -72.4152848 -35.3327944, -72.4151896 -35.3327462, -72.4139593 -35.3322103)",
317290472,False,2,Avenida Santa María,primary,50,False,149.689,,"LINESTRING (-72.4164127 -35.3350087, -72.4163633 -35.3348629, -72.4163225 -35.3347152, -72.4162905 -35.3345662, -72.4162674 -35.3344161, -72.4162532 -35.3342652, -72.416248 -35.3341179, -72.4162512 -35.3339705, -72.416263 -35.3338234, -72.4162832 -35.3336769)",L-30-K
"[317290472, 694445587, 694445588]",False,2,Avenida Santa María,primary,50,False,150.273,yes,"LINESTRING (-72.4162832 -35.3336769, -72.4163508 -35.3334688, -72.416413 -35.3333288, -72.4164552 -35.3332689, -72.4165677 -35.3331091, -72.4167024 -35.3329178, -72.4170157 -35.3324727)",L-30-K
317290472,False,2,Avenida Santa María,primary,50,True,149.689,,"LINESTRING (-72.4162832 -35.3336769, -72.416263 -35.3338234, -72.4162512 -35.3339705, -72.416248 -35.3341179, -72.4162532 -35.3342652, -72.4162674 -35.3344161, -72.4162905 -35.3345662, -72.4163225 -35.3347152, -72.4163633 -35.3348629, -72.4164127 -35.3350087)",L-30-K
317288392,False,4,Avenida Santa María,primary,,False,18.144,,"LINESTRING (-72.4170157 -35.3324727, -72.4171153 -35.3323312)",L-30-K
317288393,True,2,Avenida Enrique Donn,tertiary,,False,38.122,,"LINESTRING (-72.4170157 -35.3324727, -72.4166478 -35.332307)",
"[317290472, 694445587, 694445588]",False,2,Avenida Santa María,primary,50,True,150.273,yes,"LINESTRING (-72.4170157 -35.3324727, -72.4167024 -35.3329178, -72.4165677 -35.3331091, -72.4164552 -35.3332689, -72.416413 -35.3333288, -72.4163508 -35.3334688, -72.4162832 -35.3336769)",L-30-K
51434458,False,,,residential,,True,109.977,,"LINESTRING (-72.4144869 -35.3336201, -72.4144887 -35.3336863, -72.414344 -35.3339648, -72.4140471 -35.3345359)",
206524393,False,,Cruz,residential,,True,48.655,,"LINESTRING (-72.4144869 -35.3336201, -72.414676 -35.3336215, -72.4148047 -35.3336565, -72.4149871 -35.333744)",
281967162,False,,Cruz,residential,,True,121.468,,"LINESTRING (-72.4144869 -35.3336201, -72.4144525 -35.333563, -72.4133396 -35.3330792)",
51433830,True,,Echeverría,residential,,False,131.742,,"LINESTRING (-72.4069234 -35.3291276, -72.4067628 -35.3295326, -72.4066535 -35.3298056, -72.4064702 -35.3302532)",
51744997,True,,Blanco,residential,,False,131.673,,"LINESTRING (-72.407888 -35.3295345, -72.4085208 -35.3284688)",
328255802,True,,Montt,residential,,False,24.117,,"LINESTRING (-72.407888 -35.3295345, -72.4076521 -35.3294345)",
281967163,False,,Zañartu,residential,,True,111.781,,"LINESTRING (-72.4133396 -35.3330792, -72.4139593 -35.3322103)",
281967161,True,,Zañartu,residential,,False,118.05099999999999,,"LINESTRING (-72.4133396 -35.3330792, -72.4130723 -35.3334903, -72.4128091 -35.3340466)",
281967162,False,,Cruz,residential,,False,121.468,,"LINESTRING (-72.4133396 -35.3330792, -72.4144525 -35.333563, -72.4144869 -35.3336201)",
51434200,True,2,Oñederra,tertiary,,False,117.55,,"LINESTRING (-72.4121377 -35.3325895, -72.4127119 -35.3316418)",
51744989,True,,Cruz,residential,,False,121.87,,"LINESTRING (-72.4121377 -35.3325895, -72.4133396 -35.3330792)",
51744989,True,,Cruz,residential,,False,120.088,,"LINESTRING (-72.4109565 -35.3321019, -72.4121377 -35.3325895)",
281964077,True,2,Freire,secondary,50,False,119.95,,"LINESTRING (-72.4109565 -35.3321019, -72.410367 -35.3330675)",
51744989,True,,Cruz,residential,,False,125.136,,"LINESTRING (-72.4097251 -35.3315947, -72.4109565 -35.3321019)",
328250630,True,2,O'Higgins,secondary,50,False,123.241,,"LINESTRING (-72.4097251 -35.3315947, -72.4103258 -35.3306006)",
51744989,True,,Cruz,residential,,False,132.912,,"LINESTRING (-72.4084157 -35.3310584, -72.4097251 -35.3315947)",
281964073,True,2,Bulnes,tertiary,50,False,120.966,,"LINESTRING (-72.4084157 -35.3310584, -72.4078137 -35.3320291)",
51744989,True,,Cruz,residential,,False,118.467,,"LINESTRING (-72.4072527 -35.3305738, -72.4084157 -35.3310584)",
51744997,True,,Blanco,residential,,False,129.139,,"LINESTRING (-72.4072527 -35.3305738, -72.407888 -35.3295345)",
281668636,False,,Zañartu,residential,,False,48.104,,"LINESTRING (-72.4166926 -35.3281038, -72.4164323 -35.3284807)",
51794350,False,,,residential,,False,83.723,,"LINESTRING (-72.4156113 -35.3281368, -72.4164323 -35.3284807)",
51794350,False,,,residential,,True,83.723,,"LINESTRING (-72.4164323 -35.3284807, -72.4156113 -35.3281368)",
281668636,False,,Zañartu,residential,,False,22.46,,"LINESTRING (-72.4164323 -35.3284807, -72.4163262 -35.3286632)",
281668636,False,,Zañartu,residential,,True,48.104,,"LINESTRING (-72.4164323 -35.3284807, -72.4166926 -35.3281038)",
281668636,False,,Zañartu,residential,,False,61.164,,"LINESTRING (-72.4163262 -35.3286632, -72.4160247 -35.3291552)",
281668636,False,,Zañartu,residential,,True,22.46,,"LINESTRING (-72.4163262 -35.3286632, -72.4164323 -35.3284807)",
281480000,False,,Egaña,residential,,True,46.114,,"LINESTRING (-72.4146307 -35.3360151, -72.4141794 -35.3358242)",
317291095,False,,Egaña,residential,,False,67.182,,"LINESTRING (-72.4146307 -35.3360151, -72.4152842 -35.3362994)",
"[51794820, 51434532]",False,,"['Vial', 'Santa María']",residential,,"[False, True]",222.311,,"LINESTRING (-72.4146307 -35.3360151, -72.4149731 -35.3354202, -72.4150139 -35.3352319, -72.4149992 -35.3350427, -72.414975 -35.3349562, -72.4149385 -35.3349105, -72.4140471 -35.3345359)",
51814682,False,,Pasaje 2,living_street,,True,73.526,,"LINESTRING (-72.4155728 -35.3356815, -72.4152842 -35.3362994)",
51744997,True,,Blanco,residential,,False,122.425,,"LINESTRING (-72.4066317 -35.3315513, -72.4072527 -35.3305738)",
51744989,True,,Cruz,residential,,False,79.434,,"LINESTRING (-72.4064702 -35.3302532, -72.4072527 -35.3305738)",
151600098,True,2,Avenida Enrique Donn,tertiary,50,False,105.295,,"LINESTRING (-72.4148274 -35.3313545, -72.4151591 -35.33145, -72.4152692 -35.3314817, -72.4158738 -35.3317567)",
"[328255800, 694445618]",False,2,"['Portales', 'Avenida Enrique Donn']",tertiary,,"[False, True]",23.772,yes,"LINESTRING (-72.4148274 -35.3313545, -72.4146567 -35.3312738, -72.4146006 -35.3312474)",
151600073,False,2,Balmaceda,residential,50,False,18.194,,"LINESTRING (-72.4157733 -35.3318983, -72.4158738 -35.3317567)",
151600073,False,2,Balmaceda,residential,50,True,47.657,,"LINESTRING (-72.4157733 -35.3318983, -72.4155152 -35.3322716)",
694445589,True,2,Avenida Enrique Donn,tertiary,,False,105.446,,"LINESTRING (-72.4157733 -35.3318983, -72.41516 -35.3315991, -72.4151015 -35.331556, -72.4148274 -35.3313545)",
317288392,False,4,Avenida Santa María,primary,,True,18.144,,"LINESTRING (-72.4171153 -35.3323312, -72.4170157 -35.3324727)",L-30-K
"[206524222, 281964071]",False,,Zañartu,"['living_street', 'residential']",,False,184.466,,"LINESTRING (-72.4166769 -35.3298753, -72.4158133 -35.3294789, -72.4152921 -35.3302155)",
206524223,False,,,living_street,,False,46.833,,"LINESTRING (-72.4171984 -35.3307487, -72.4167563 -35.3305312)",
151600073,False,2,Balmaceda,residential,50,False,56.844,,"LINESTRING (-72.4167563 -35.3305312, -72.4170749 -35.330091)",
151600073,False,2,Balmaceda,residential,50,True,34.339,,"LINESTRING (-72.4167563 -35.3305312, -72.4165599 -35.3307952)",
206524223,False,,,living_street,,True,46.833,,"LINESTRING (-72.4167563 -35.3305312, -72.4171984 -35.3307487)",
151600073,False,2,Balmaceda,residential,50,False,18.171,,"LINESTRING (-72.4170749 -35.330091, -72.4171714 -35.3299478)",
151600073,False,2,Balmaceda,residential,50,True,56.844,,"LINESTRING (-72.4170749 -35.330091, -72.4167563 -35.3305312)",
151600073,False,2,Balmaceda,residential,50,False,25.018,,"LINESTRING (-72.4171714 -35.3299478, -72.4172996 -35.3297486)",
151600073,False,2,Balmaceda,residential,50,True,18.171,,"LINESTRING (-72.4171714 -35.3299478, -72.4170749 -35.330091)",
206524217,False,,,living_street,,True,54.947,,"LINESTRING (-72.4171714 -35.3299478, -72.4166597 -35.3296834)",
206524217,False,,,living_street,,False,54.947,,"LINESTRING (-72.4166597 -35.3296834, -72.4171714 -35.3299478)",
206524393,False,,Cruz,residential,,False,48.655,,"LINESTRING (-72.4149871 -35.333744, -72.4148047 -35.3336565, -72.414676 -35.3336215, -72.4144869 -35.3336201)",
151600073,False,2,Balmaceda,residential,50,False,47.657,,"LINESTRING (-72.4155152 -35.3322716, -72.4157733 -35.3318983)",
51434638,False,,Egaña,residential,,False,120.78900000000002,,"LINESTRING (-72.4162477 -35.3361728, -72.4160554 -35.3365021, -72.4159848 -35.3365463, -72.4159022 -35.336565, -72.4157999 -35.3365611, -72.4152842 -35.3362994)",
281480000,False,,Egaña,residential,,False,46.114,,"LINESTRING (-72.4141794 -35.3358242, -72.4146307 -35.3360151)",
281480000,False,,Egaña,residential,,True,75.00800000000001,,"LINESTRING (-72.4141794 -35.3358242, -72.4137599 -35.3356493, -72.4134418 -35.3355193)",
281967165,False,,Zañartu,residential,,True,102.26,,"LINESTRING (-72.4120947 -35.335139, -72.4116541 -35.3359855)",
317288390,False,2,Avenida Enrique Donn,tertiary_link,,False,18.443,,"LINESTRING (-72.4166478 -35.332307, -72.4167489 -35.3321631)",
694445589,True,2,Avenida Enrique Donn,tertiary,,False,91.425,,"LINESTRING (-72.4166478 -35.332307, -72.4157733 -35.3318983)",
317288390,False,2,Avenida Enrique Donn,tertiary_link,,True,18.443,,"LINESTRING (-72.4167489 -35.3321631, -72.4166478 -35.332307)",
694445590,True,2,Avenida Enrique Donn,tertiary,,False,38.133,,"LINESTRING (-72.4167489 -35.3321631, -72.4171153 -35.3323312)",
694445591,True,2,Avenida Enrique Donn,tertiary,50,False,30.436,,"LINESTRING (-72.4173051 -35.3326112, -72.4170157 -35.3324727)",
328255802,True,,Montt,residential,,False,26.056,,"LINESTRING (-72.4071793 -35.329234, -72.4069234 -35.3291276)",
602687707,False,,,living_street,,False,27.309,,"LINESTRING (-72.4071793 -35.329234, -72.4070816 -35.3294663)",
602687707,False,,,living_street,,True,17.039,,"LINESTRING (-72.407032 -35.3296141, -72.4070816 -35.3294663)",
328255802,True,,Montt,residential,,False,48.34,,"LINESTRING (-72.4076521 -35.3294345, -72.4071793 -35.329234)",
602687708,False,,,living_street,,False,67.353,,"LINESTRING (-72.4076521 -35.3294345, -72.4075412 -35.3296046, -72.4074958 -35.3296198, -72.4074466 -35.3296142, -72.4070816 -35.3294663)",
602687707,False,,,living_street,,False,17.039,,"LINESTRING (-72.4070816 -35.3294663, -72.407032 -35.3296141)",
602687707,False,,,living_street,,True,27.309,,"LINESTRING (-72.4070816 -35.3294663, -72.4071793 -35.329234)",
602687708,False,,,living_street,,True,67.353,,"LINESTRING (-72.4070816 -35.3294663, -72.4074466 -35.3296142, -72.4074958 -35.3296198, -72.4075412 -35.3296046, -72.4076521 -35.3294345)",
