osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,junction
904245658,2,Palazuelos,residential,50,False,False,7.195,"LINESTRING (-72.6405247 -38.985338, -72.6405777 -38.9853879)",,,
904245660,1,Francisco Bilbao,secondary,50,True,False,117.143,"LINESTRING (-72.6405247 -38.985338, -72.6405945 -38.9853057, -72.6415798 -38.984816, -72.6416679 -38.9847722)",S-65,,
904702930,2,Palazuelos,residential,50,False,True,121.21900000000001,"LINESTRING (-72.6405247 -38.985338, -72.6404973 -38.9853042, -72.6404742 -38.9852756, -72.6398604 -38.9845188, -72.6398419 -38.9844961, -72.6397768 -38.9844158)",,,
904245657,2,Palazuelos,residential,50,False,True,112.981,"LINESTRING (-72.6412771 -38.9862463, -72.6406118 -38.9854297, -72.6405978 -38.9854125, -72.6405777 -38.9853879)",,,
904423476,2,Barros Arana,residential,50,False,False,115.558,"LINESTRING (-72.6412771 -38.9862463, -72.6413877 -38.9861921, -72.6423182 -38.9857361, -72.6424081 -38.9856921)",,,
904423476,2,Barros Arana,residential,50,False,True,118.77100000000002,"LINESTRING (-72.6412771 -38.9862463, -72.6411474 -38.9863099, -72.6403687 -38.9866915, -72.6402538 -38.9867478, -72.6401236 -38.9868259)",,,
904423483,2,Palazuelos,residential,50,False,True,122.154,"LINESTRING (-72.6412771 -38.9862463, -72.6419733 -38.987096, -72.6420363 -38.9871729)",,,
"[904245664, 85709516, 904245663]","['2', '3']",O'Higgins,secondary,50,True,False,120.06,"LINESTRING (-72.6416679 -38.9847722, -72.6416083 -38.9846982, -72.6415476 -38.9846241, -72.6410021 -38.9839413, -72.6409342 -38.9838554)",,,
85709516,2,O'Higgins,secondary,50,True,False,120.86600000000001,"LINESTRING (-72.6409342 -38.9838554, -72.6406112 -38.9834585, -72.6401957 -38.9829324)",,,
"[931073405, 931073406, 25754911]",2,José Manuel Balmaceda,residential,50,False,False,117.863,"LINESTRING (-72.6409342 -38.9838554, -72.6408415 -38.983901, -72.6407554 -38.9839433, -72.6406342 -38.984003, -72.6403145 -38.9841607, -72.6401539 -38.9842368, -72.6398719 -38.9843706, -72.6397768 -38.9844158)",,,
85709516,2,O'Higgins,secondary,50,True,False,119.547,"LINESTRING (-72.6401957 -38.9829324, -72.6394895 -38.982008)",,,
904702933,2,Gronow,residential,50,False,False,118.596,"LINESTRING (-72.6401957 -38.9829324, -72.6401207 -38.9829692, -72.6400434 -38.9830072, -72.6391441 -38.9834485, -72.639125 -38.983458, -72.6390355 -38.9835018)",,,
904702931,2,Domingo Santa María,residential,50,False,False,122.81400000000001,"LINESTRING (-72.6394895 -38.982008, -72.6394083 -38.9820477, -72.6393933 -38.982055, -72.6384649 -38.9825083, -72.6384326 -38.982524, -72.6382843 -38.9825929)",,,
85709564,2,Domingo Santa María,residential,50,False,False,119.4,"LINESTRING (-72.637119 -38.9831605, -72.6370323 -38.9832031, -72.636041 -38.9836899, -72.6360203 -38.9837001, -72.6359509 -38.9837337)",,,
85709564,2,Domingo Santa María,residential,50,False,True,118.879,"LINESTRING (-72.637119 -38.9831605, -72.6372059 -38.9831195, -72.6381151 -38.9826815, -72.6382025 -38.9826376, -72.6382843 -38.9825929)",,,
230289446,2,Manuel Rodríguez,residential,50,True,False,119.76199999999999,"LINESTRING (-72.637119 -38.9831605, -72.6371766 -38.9832319, -72.637728 -38.9839305, -72.6377782 -38.9839942, -72.6378445 -38.9840781)",,,
101416333,2,Pedro León Gallo Norte,tertiary,50,False,False,119.74099999999999,"LINESTRING (-72.6362513 -38.9820854, -72.6361614 -38.9821176, -72.6359548 -38.9821931, -72.6355505 -38.9823422, -72.6352488 -38.9824558, -72.63509 -38.9825179, -72.6350043 -38.9825541)",,,
230289446,2,Manuel Rodríguez,residential,50,True,False,141.12500000000003,"LINESTRING (-72.6362513 -38.9820854, -72.6363061 -38.9821532, -72.6370601 -38.9830875, -72.6370693 -38.9830989, -72.637119 -38.9831605)",,,
85709559,2,21 de Mayo,residential,50,False,False,120.65499999999999,"LINESTRING (-72.6349343 -38.9906488, -72.6348835 -38.9905861, -72.6348743 -38.9905748, -72.6342598 -38.9898172, -72.6342416 -38.9897948, -72.6341898 -38.9897309)",,,
1180058679,2,Eleuterio Ramírez,residential,50,False,True,59.368,"LINESTRING (-72.6349343 -38.9906488, -72.6350189 -38.9906073, -72.635515 -38.9903636)",,,
66342150,2,Barros Arana,residential,50,False,False,120.033,"LINESTRING (-72.6341898 -38.9897309, -72.6342663 -38.9896934, -72.6352846 -38.9891939, -72.6353643 -38.9891548)",,,
66342150,2,Barros Arana,residential,50,False,True,120.91499999999999,"LINESTRING (-72.6341898 -38.9897309, -72.6340944 -38.9897777, -72.633093 -38.990269, -72.6330067 -38.9903113)",,,
85709559,2,21 de Mayo,residential,50,False,False,116.26400000000001,"LINESTRING (-72.6341898 -38.9897309, -72.6341306 -38.9896579, -72.6341099 -38.9896323, -72.6335211 -38.9889064, -72.6335023 -38.9888833, -72.6334724 -38.9888464)",,,
85709559,2,21 de Mayo,residential,50,False,True,120.65499999999999,"LINESTRING (-72.6341898 -38.9897309, -72.6342416 -38.9897948, -72.6342598 -38.9898172, -72.6348743 -38.9905748, -72.6348835 -38.9905861, -72.6349343 -38.9906488)",,,
904253945,2,21 de Mayo,residential,50,False,False,9.073,"LINESTRING (-72.6334724 -38.9888464, -72.633423 -38.9887744)",,,
85709559,2,21 de Mayo,residential,50,False,True,116.264,"LINESTRING (-72.6334724 -38.9888464, -72.6335023 -38.9888833, -72.6335211 -38.9889064, -72.6341099 -38.9896323, -72.6341306 -38.9896579, -72.6341898 -38.9897309)",,,
904253942,1,Francisco Bilbao,secondary,50,True,False,56.992000000000004,"LINESTRING (-72.6334724 -38.9888464, -72.6334088 -38.9888789, -72.6329153 -38.9891206)",S-65,,
624638325,2,José Manuel Balmaceda,residential,50,False,False,121.417,"LINESTRING (-72.6327107 -38.9878831, -72.6326228 -38.9879262, -72.6316011 -38.9884276, -72.6315228 -38.988466)",,,
624638325,2,José Manuel Balmaceda,residential,50,False,True,120.361,"LINESTRING (-72.6327107 -38.9878831, -72.6327963 -38.9878411, -72.6338016 -38.9873477, -72.6338882 -38.9873052)",,,
904253944,2,21 de Mayo,residential,50,False,False,120.15899999999999,"LINESTRING (-72.6327107 -38.9878831, -72.6326684 -38.98783, -72.6326563 -38.9878149, -72.6320706 -38.9870803, -72.6320328 -38.987033, -72.6319783 -38.9869646)",,,
904253944,2,21 de Mayo,residential,50,False,True,116.674,"LINESTRING (-72.6327107 -38.9878831, -72.6327645 -38.9879506, -72.6327923 -38.9879855, -72.6333755 -38.9887169, -72.6333949 -38.9887412, -72.633423 -38.9887744)",,,
66342632,2,Gronow,residential,50,False,True,119.944,"LINESTRING (-72.6319783 -38.9869646, -72.6320627 -38.9869234, -72.6330654 -38.9864346, -72.6331539 -38.9863914)",,,
904253944,2,21 de Mayo,residential,50,False,True,120.15899999999999,"LINESTRING (-72.6319783 -38.9869646, -72.6320328 -38.987033, -72.6320706 -38.9870803, -72.6326563 -38.9878149, -72.6326684 -38.98783, -72.6327107 -38.9878831)",,,
85709561,2,Cochrane,residential,50,False,False,116.36699999999999,"LINESTRING (-72.6315228 -38.988466, -72.6315778 -38.9885348, -72.6315964 -38.9885581, -72.6321983 -38.9893116, -72.6322321 -38.9893555)",,,
624638325,2,José Manuel Balmaceda,residential,50,False,True,121.417,"LINESTRING (-72.6315228 -38.988466, -72.6316011 -38.9884276, -72.6326228 -38.9879262, -72.6327107 -38.9878831)",,,
904253935,2,Cochrane,residential,50,False,True,9.13,"LINESTRING (-72.6322915 -38.9894234, -72.6322321 -38.9893555)",,,
904253934,2,Cochrane,residential,50,False,False,116.485,"LINESTRING (-72.6322915 -38.9894234, -72.6323386 -38.9894842, -72.6329311 -38.9902176, -72.6329467 -38.990237, -72.6330067 -38.9903113)",,,
904253941,1,Francisco Bilbao,secondary,50,True,False,58.44799999999999,"LINESTRING (-72.6322915 -38.9894234, -72.6322036 -38.989466, -72.6317178 -38.9897017)",S-65,,
66342150,2,Barros Arana,residential,50,False,False,120.91499999999999,"LINESTRING (-72.6330067 -38.9903113, -72.633093 -38.990269, -72.6340944 -38.9897777, -72.6341898 -38.9897309)",,,
904253934,2,Cochrane,residential,50,False,True,116.485,"LINESTRING (-72.6330067 -38.9903113, -72.6329467 -38.990237, -72.6329311 -38.9902176, -72.6323386 -38.9894842, -72.6322915 -38.9894234)",,,
66342630,2,2 de Enero,residential,50,False,True,170.079,"LINESTRING (-72.6324328 -38.9854703, -72.6327322 -38.9855228, -72.6340406 -38.9857523, -72.6343523 -38.985807)",,,
85709564,2,Domingo Santa María,residential,50,False,True,122.209,"LINESTRING (-72.6324328 -38.9854703, -72.6325535 -38.9854147, -72.6326162 -38.9853833, -72.6335333 -38.9849249, -72.6335565 -38.9849133, -72.6336247 -38.9848792)",,,
85709570,2,Eusebio Lillo,residential,50,False,False,131.31,"LINESTRING (-72.6324328 -38.9854703, -72.6323792 -38.9854053, -72.6323081 -38.9853191, -72.6316588 -38.9845285, -72.631615 -38.9844751)",,,
85709570,2,Eusebio Lillo,residential,50,False,True,119.89500000000001,"LINESTRING (-72.6324328 -38.9854703, -72.6324867 -38.9855392, -72.632547 -38.9856165, -72.6331015 -38.9863245, -72.6331209 -38.9863493, -72.6331539 -38.9863914)",,,
85709564,2,Domingo Santa María,residential,50,False,False,122.209,"LINESTRING (-72.6336247 -38.9848792, -72.6335565 -38.9849133, -72.6335333 -38.9849249, -72.6326162 -38.9853833, -72.6325535 -38.9854147, -72.6324328 -38.9854703)",,,
85709564,2,Domingo Santa María,residential,50,False,True,119.81400000000001,"LINESTRING (-72.6336247 -38.9848792, -72.6336919 -38.9848461, -72.6337084 -38.984838, -72.6347012 -38.9843489, -72.6347231 -38.9843381, -72.6347954 -38.9843022)",,,
230289451,2,5 de Abril,residential,50,True,False,149.561,"LINESTRING (-72.6336247 -38.9848792, -72.6335768 -38.9848181, -72.6327766 -38.9837977, -72.63276 -38.9837766, -72.6327241 -38.9837307)",,,
85709564,2,Domingo Santa María,residential,50,False,False,119.814,"LINESTRING (-72.6347954 -38.9843022, -72.6347231 -38.9843381, -72.6347012 -38.9843489, -72.6337084 -38.984838, -72.6336919 -38.9848461, -72.6336247 -38.9848792)",,,
85709564,2,Domingo Santa María,residential,50,False,True,118.2,"LINESTRING (-72.6347954 -38.9843022, -72.6348625 -38.9842691, -72.6348851 -38.984258, -72.6358747 -38.9837706, -72.6358885 -38.9837638, -72.6359509 -38.9837337)",,,
230289444,2,Vicuña Mackenna,residential,50,True,False,120.52199999999999,"LINESTRING (-72.6347954 -38.9843022, -72.6348476 -38.9843681, -72.6354518 -38.9851313, -72.6354728 -38.9851578, -72.6355262 -38.9852253)",,,
85709564,2,Domingo Santa María,residential,50,False,False,118.20000000000002,"LINESTRING (-72.6359509 -38.9837337, -72.6358885 -38.9837638, -72.6358747 -38.9837706, -72.6348851 -38.984258, -72.6348625 -38.9842691, -72.6347954 -38.9843022)",,,
85709564,2,Domingo Santa María,residential,50,False,True,119.4,"LINESTRING (-72.6359509 -38.9837337, -72.6360203 -38.9837001, -72.636041 -38.9836899, -72.6370323 -38.9832031, -72.637119 -38.9831605)",,,
624638308,2,Andrés Bello,residential,50,True,False,154.59300000000002,"LINESTRING (-72.6359509 -38.9837337, -72.6358958 -38.9836649, -72.6350716 -38.9826359, -72.6350586 -38.9826201, -72.6350043 -38.9825541)",,,
66342146,4,12 de Febrero,residential,50,False,True,170.97500000000002,"LINESTRING (-72.6361021 -38.9900753, -72.6364807 -38.9887888, -72.6365093 -38.9886918, -72.6365432 -38.9885764)",,,
230289449,2,Eleuterio Ramírez,residential,50,False,True,120.71000000000001,"LINESTRING (-72.6361021 -38.9900753, -72.6362393 -38.9900071, -72.6363168 -38.9899686, -72.6371895 -38.9895349, -72.6372788 -38.9894905)",,,
1180058677,2,Eusebio Lillo,residential,50,False,False,120.59299999999999,"LINESTRING (-72.6361021 -38.9900753, -72.636038 -38.9899953, -72.6359974 -38.9899446, -72.6354284 -38.9892348, -72.6354142 -38.989217, -72.6353643 -38.9891548)",,,
1180058679,2,Eleuterio Ramírez,residential,50,False,False,60.019,"LINESTRING (-72.6361021 -38.9900753, -72.6359612 -38.9901445, -72.6358989 -38.9901751, -72.635515 -38.9903636)",,,
66342150,2,Barros Arana,residential,50,False,False,120.49100000000001,"LINESTRING (-72.6353643 -38.9891548, -72.6354586 -38.9891085, -72.6359767 -38.9888543, -72.6363519 -38.9886703, -72.6364628 -38.9886159, -72.6365432 -38.9885764)",,,
66342150,2,Barros Arana,residential,50,False,True,120.03299999999999,"LINESTRING (-72.6353643 -38.9891548, -72.6352846 -38.9891939, -72.6342663 -38.9896934, -72.6341898 -38.9897309)",,,
1180058677,2,Eusebio Lillo,residential,50,False,False,117.067,"LINESTRING (-72.6353643 -38.9891548, -72.6353105 -38.9890877, -72.6353034 -38.9890788, -72.634695 -38.9883197, -72.634677 -38.9882973, -72.6346481 -38.9882612)",,,
1180058677,2,Eusebio Lillo,residential,50,False,True,120.593,"LINESTRING (-72.6353643 -38.9891548, -72.6354142 -38.989217, -72.6354284 -38.9892348, -72.6359974 -38.9899446, -72.636038 -38.9899953, -72.6361021 -38.9900753)",,,
904245633,2,Eusebio Lillo,residential,50,False,False,7.376,"LINESTRING (-72.6346481 -38.9882612, -72.6346101 -38.9882018)",,,
904245662,1,Francisco Bilbao,secondary,50,True,False,57.605,"LINESTRING (-72.6346481 -38.9882612, -72.6345806 -38.988295, -72.634088 -38.988542)",S-65,,
1180058677,2,Eusebio Lillo,residential,50,False,True,117.067,"LINESTRING (-72.6346481 -38.9882612, -72.634677 -38.9882973, -72.634695 -38.9883197, -72.6353034 -38.9890788, -72.6353105 -38.9890877, -72.6353643 -38.9891548)",,,
85709570,2,Eusebio Lillo,residential,50,False,False,119.801,"LINESTRING (-72.6338882 -38.9873052, -72.6338533 -38.9872613, -72.6338364 -38.9872403, -72.633205 -38.9864549, -72.6331933 -38.9864404, -72.6331539 -38.9863914)",,,
85709570,2,Eusebio Lillo,residential,50,False,True,117.61200000000001,"LINESTRING (-72.6338882 -38.9873052, -72.6339411 -38.9873707, -72.6339566 -38.98739, -72.6345574 -38.9881371, -72.6345761 -38.9881604, -72.6346101 -38.9882018)",,,
624638325,2,José Manuel Balmaceda,residential,50,False,False,120.361,"LINESTRING (-72.6338882 -38.9873052, -72.6338016 -38.9873477, -72.6327963 -38.9878411, -72.6327107 -38.9878831)",,,
624638325,2,José Manuel Balmaceda,residential,50,False,True,120.97200000000001,"LINESTRING (-72.6338882 -38.9873052, -72.633972 -38.9872641, -72.6343908 -38.9870585, -72.6349564 -38.986781, -72.6349935 -38.9867627, -72.6350717 -38.9867244)",,,
66342632,2,Gronow,residential,50,False,False,119.944,"LINESTRING (-72.6331539 -38.9863914, -72.6330654 -38.9864346, -72.6320627 -38.9869234, -72.6319783 -38.9869646)",,,
66342632,2,Gronow,residential,50,False,True,122.27600000000001,"LINESTRING (-72.6331539 -38.9863914, -72.6332323 -38.9863532, -72.6341498 -38.9859058, -72.6341704 -38.9858958, -72.6343523 -38.985807)",,,
85709570,2,Eusebio Lillo,residential,50,False,False,119.895,"LINESTRING (-72.6331539 -38.9863914, -72.6331209 -38.9863493, -72.6331015 -38.9863245, -72.632547 -38.9856165, -72.6324867 -38.9855392, -72.6324328 -38.9854703)",,,
85709570,2,Eusebio Lillo,residential,50,False,True,119.801,"LINESTRING (-72.6331539 -38.9863914, -72.6331933 -38.9864404, -72.633205 -38.9864549, -72.6338364 -38.9872403, -72.6338533 -38.9872613, -72.6338882 -38.9873052)",,,
85709570,2,Eusebio Lillo,residential,50,False,True,131.31,"LINESTRING (-72.631615 -38.9844751, -72.6316588 -38.9845285, -72.6323081 -38.9853191, -72.6323792 -38.9854053, -72.6324328 -38.9854703)",,,
101416333,2,Pedro León Gallo Norte,tertiary,50,False,True,126.654,"LINESTRING (-72.631615 -38.9844751, -72.6316839 -38.984429, -72.6319892 -38.9842244, -72.6326393 -38.9837871, -72.6326564 -38.9837756, -72.6327241 -38.9837307)",,,
66342143,2,Andrés Bello,residential,50,False,False,123.829,"LINESTRING (-72.6415613 -38.9907181, -72.6415097 -38.9906538, -72.6414454 -38.9905742, -72.6407998 -38.9897748)",,,
85709575,2,Pedro León Gallo Sur,tertiary,50,False,False,121.92299999999999,"LINESTRING (-72.6415613 -38.9907181, -72.6416359 -38.9906817, -72.6417558 -38.9906232, -72.6420052 -38.9904836, -72.6421635 -38.9903877, -72.6423499 -38.9902709, -72.6424988 -38.9901636, -72.6426168 -38.9900885, -72.6426797 -38.9900526)",,,
66342148,2,5 de Abril,residential,50,False,True,68.99199999999999,"LINESTRING (-72.6327241 -38.9837307, -72.63267 -38.983664, -72.6326358 -38.9836218, -72.6322983 -38.9832059)",,,
101416333,2,Pedro León Gallo Norte,tertiary,50,False,False,126.654,"LINESTRING (-72.6327241 -38.9837307, -72.6326564 -38.9837756, -72.6326393 -38.9837871, -72.6319892 -38.9842244, -72.6316839 -38.984429, -72.631615 -38.9844751)",,,
101416333,2,Pedro León Gallo Norte,tertiary,50,False,True,119.372,"LINESTRING (-72.6327241 -38.9837307, -72.6327973 -38.9836847, -72.6328146 -38.9836739, -72.6328944 -38.9836317, -72.6330259 -38.9835603, -72.6337656 -38.9831695, -72.6338594 -38.9831199)",,,
66340721,2,Vicuña Mackenna,residential,50,False,True,65.596,"LINESTRING (-72.6338594 -38.9831199, -72.633806 -38.9830533, -72.6337707 -38.9830093, -72.6334577 -38.9826194)",,,
101416333,2,Pedro León Gallo Norte,tertiary,50,False,False,119.372,"LINESTRING (-72.6338594 -38.9831199, -72.6337656 -38.9831695, -72.6330259 -38.9835603, -72.6328944 -38.9836317, -72.6328146 -38.9836739, -72.6327973 -38.9836847, -72.6327241 -38.9837307)",,,
101416333,2,Pedro León Gallo Norte,tertiary,50,False,True,117.273,"LINESTRING (-72.6338594 -38.9831199, -72.6341477 -38.982976, -72.6344092 -38.9828436, -72.6347485 -38.9826799, -72.6349157 -38.9825957, -72.6350043 -38.9825541)",,,
230289444,2,Vicuña Mackenna,residential,50,True,False,154.36499999999998,"LINESTRING (-72.6338594 -38.9831199, -72.6339141 -38.983189, -72.6347438 -38.984237, -72.6347954 -38.9843022)",,,
101416333,2,Pedro León Gallo Norte,tertiary,50,False,False,117.273,"LINESTRING (-72.6350043 -38.9825541, -72.6349157 -38.9825957, -72.6347485 -38.9826799, -72.6344092 -38.9828436, -72.6341477 -38.982976, -72.6338594 -38.9831199)",,,
101416333,2,Pedro León Gallo Norte,tertiary,50,False,True,119.741,"LINESTRING (-72.6350043 -38.9825541, -72.63509 -38.9825179, -72.6352488 -38.9824558, -72.6355505 -38.9823422, -72.6359548 -38.9821931, -72.6361614 -38.9821176, -72.6362513 -38.9820854)",,,
230289452,2,Andrés Bello,residential,50,False,False,71.521,"LINESTRING (-72.6350043 -38.9825541, -72.634944 -38.9824801, -72.6349092 -38.9824374, -72.6346184 -38.9820807, -72.6345614 -38.9820108)",,,
"[230289444, 904697294]","['1', '2']",Vicuña Mackenna,residential,50,True,False,124.24199999999999,"LINESTRING (-72.6355262 -38.9852253, -72.6355773 -38.9852898, -72.6361204 -38.9859759, -72.6361973 -38.9860701, -72.6363061 -38.9861614)",,,
