osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,ref
81458302,Quillay,residential,False,False,41.631,,"LINESTRING (-71.4015124 -35.7000332, -71.4012665 -35.6997165)",,
81458302,Quillay,residential,False,False,69.682,,"LINESTRING (-71.4012665 -35.6997165, -71.4008579 -35.6991849)",,
81458302,Quillay,residential,False,True,41.631,,"LINESTRING (-71.4012665 -35.6997165, -71.4015124 -35.7000332)",,
81458312,Gustavo Valdez,residential,False,False,100.448,2,"LINESTRING (-71.4012665 -35.6997165, -71.4022863 -35.6993557)",,
81458312,Gustavo Valdez,residential,False,True,36.021,2,"LINESTRING (-71.4012665 -35.6997165, -71.4009008 -35.6998459)",,
81458302,Quillay,residential,False,True,69.682,,"LINESTRING (-71.4008579 -35.6991849, -71.4012665 -35.6997165)",,
1106746445,Manuel Jesús Silva,residential,False,True,85.302,,"LINESTRING (-71.4009337 -35.6987791, -71.4017884 -35.6984524)",,
81458305,Los Canelos,residential,False,True,110.046,2,"LINESTRING (-71.4017884 -35.6984524, -71.4022863 -35.6993557)",,
1106746445,Manuel Jesús Silva,residential,False,False,85.302,,"LINESTRING (-71.4017884 -35.6984524, -71.4009337 -35.6987791)",,
81458304,Manuel Jesús Silva,residential,False,False,108.376,,"LINESTRING (-71.4017884 -35.6984524, -71.4028461 -35.6980864, -71.4028897 -35.6980658)",,
81458305,Los Canelos,residential,False,False,114.35400000000001,2,"LINESTRING (-71.4017884 -35.6984524, -71.4015453 -35.6979688, -71.4014353 -35.6977727, -71.4012714 -35.6975144)",,
1147773922,Chiburgo,tertiary,False,False,114.824,2,"LINESTRING (-71.4028897 -35.6980658, -71.4023754 -35.6971214)",30,
81458304,Manuel Jesús Silva,residential,False,False,79.442,,"LINESTRING (-71.4028897 -35.6980658, -71.4029454 -35.6980417, -71.4036904 -35.6977701)",,
81458304,Manuel Jesús Silva,residential,False,True,108.376,,"LINESTRING (-71.4028897 -35.6980658, -71.4028461 -35.6980864, -71.4017884 -35.6984524)",,
1147773922,Chiburgo,tertiary,False,True,109.744,2,"LINESTRING (-71.4028897 -35.6980658, -71.4033572 -35.6989329, -71.4033771 -35.6989699)",30,
81458304,Manuel Jesús Silva,residential,False,True,79.442,,"LINESTRING (-71.4036904 -35.6977701, -71.4029454 -35.6980417, -71.4028897 -35.6980658)",,
81458313,Los Copihues,residential,True,False,129.161,2,"LINESTRING (-71.4036904 -35.6977701, -71.4037428 -35.6966697, -71.4037457 -35.6966094)",,
81458305,Los Canelos,residential,False,False,57.418,2,"LINESTRING (-71.4025461 -35.699827, -71.4022863 -35.6993557)",,
81458305,Los Canelos,residential,False,False,110.046,2,"LINESTRING (-71.4022863 -35.6993557, -71.4017884 -35.6984524)",,
81458305,Los Canelos,residential,False,True,57.418,2,"LINESTRING (-71.4022863 -35.6993557, -71.4025461 -35.699827)",,
81458312,Gustavo Valdez,residential,False,True,100.448,2,"LINESTRING (-71.4022863 -35.6993557, -71.4012665 -35.6997165)",,
81458312,Gustavo Valdez,residential,False,False,107.436,2,"LINESTRING (-71.4022863 -35.6993557, -71.4033081 -35.6989943, -71.4033351 -35.6989847, -71.4033771 -35.6989699)",,
81458305,Los Canelos,residential,False,True,114.354,2,"LINESTRING (-71.4012714 -35.6975144, -71.4014353 -35.6977727, -71.4015453 -35.6979688, -71.4017884 -35.6984524)",,
81458331,Adolfo Novoa,tertiary,False,False,108.852,,"LINESTRING (-71.4012714 -35.6975144, -71.4015419 -35.6974188, -71.4023754 -35.6971214)",50,
81458306,Chiburgo,tertiary,False,True,186.00799999999998,2,"LINESTRING (-71.4033771 -35.6989699, -71.403398 -35.6990083, -71.4036781 -35.6995245, -71.4037131 -35.699589, -71.4041785 -35.7004213, -71.4042203 -35.7004961)",50,
81458312,Gustavo Valdez,residential,False,False,26.811,2,"LINESTRING (-71.4033771 -35.6989699, -71.4034239 -35.6989534, -71.403453 -35.698943, -71.4036493 -35.6988736)",,
81458312,Gustavo Valdez,residential,False,True,107.436,2,"LINESTRING (-71.4033771 -35.6989699, -71.4033351 -35.6989847, -71.4033081 -35.6989943, -71.4022863 -35.6993557)",,
1147773922,Chiburgo,tertiary,False,False,109.744,2,"LINESTRING (-71.4033771 -35.6989699, -71.4033572 -35.6989329, -71.4028897 -35.6980658)",30,
1147773922,Chiburgo,tertiary,False,True,114.824,2,"LINESTRING (-71.4023754 -35.6971214, -71.4028897 -35.6980658)",30,
81458331,Adolfo Novoa,tertiary,False,False,136.23000000000002,,"LINESTRING (-71.4023754 -35.6971214, -71.4024413 -35.6970979, -71.4027227 -35.6969973, -71.402944 -35.69692, -71.4032471 -35.6968045, -71.4035909 -35.69667, -71.4037457 -35.6966094)",50,
81458331,Adolfo Novoa,tertiary,False,True,108.852,,"LINESTRING (-71.4023754 -35.6971214, -71.4015419 -35.6974188, -71.4012714 -35.6975144)",50,
81458309,Alcalde Eliseo Muñoz Vergara,living_street,False,False,98.302,1,"LINESTRING (-71.4072167 -35.6968691, -71.4083035 -35.6969196)",30,
81458316,Presidente Carlos Ibáñez del Campo,secondary,True,False,34.539,2,"LINESTRING (-71.4072167 -35.6968691, -71.4072366 -35.6965589)",50,
81458309,Alcalde Eliseo Muñoz Vergara,living_street,False,True,98.302,1,"LINESTRING (-71.4083035 -35.6969196, -71.4072167 -35.6968691)",30,
221526568,Presidente Arturo Alessandri Palma,residential,True,False,37.204,2,"LINESTRING (-71.4083035 -35.6969196, -71.4082813 -35.6972537)",50,
803487916,Campo de Deportes,residential,False,True,71.947,,"LINESTRING (-71.4048239 -35.6990943, -71.4048532 -35.6984477)",,
81458312,Gustavo Valdez,residential,False,True,118.581,2,"LINESTRING (-71.4048532 -35.6984477, -71.4036493 -35.6988736)",,
803487916,Campo de Deportes,residential,False,False,71.947,,"LINESTRING (-71.4048532 -35.6984477, -71.4048239 -35.6990943)",,
1137500430,Adolfo Novoa,tertiary,True,False,132.597,,"LINESTRING (-71.4049305 -35.6961267, -71.4062546 -35.6956113)",50,
81458310,Campo de Deportes,residential,True,False,258.179,2,"LINESTRING (-71.4049305 -35.6961267, -71.4049286 -35.6961829, -71.4049109 -35.6967144, -71.4048996 -35.6970532, -71.4048532 -35.6984477)",,
81458312,Gustavo Valdez,residential,False,False,36.021,2,"LINESTRING (-71.4009008 -35.6998459, -71.4012665 -35.6997165)",,
81458331,Adolfo Novoa,tertiary,False,True,136.23,,"LINESTRING (-71.4037457 -35.6966094, -71.4035909 -35.69667, -71.4032471 -35.6968045, -71.402944 -35.69692, -71.4027227 -35.6969973, -71.4024413 -35.6970979, -71.4023754 -35.6971214)",50,
1137500430,Adolfo Novoa,tertiary,True,False,119.701,,"LINESTRING (-71.4037457 -35.6966094, -71.4042265 -35.696413, -71.4044703 -35.6963134, -71.4046589 -35.6962364, -71.4048121 -35.6961738, -71.4049305 -35.6961267)",50,
81458314,Presidente Manuel Bulnes Quevedo,living_street,False,False,98.172,1,"LINESTRING (-71.4084154 -35.6952335, -71.4073306 -35.6951759)",30,
1153969044,Presidente Arturo Alessandri Palma,residential,False,False,41.113,2,"LINESTRING (-71.4084154 -35.6952335, -71.4084399 -35.6948643)",50,
1153969044,Presidente Arturo Alessandri Palma,residential,False,True,42.093,2,"LINESTRING (-71.4084154 -35.6952335, -71.4083903 -35.6956115)",50,
81458314,Presidente Manuel Bulnes Quevedo,living_street,False,True,98.172,1,"LINESTRING (-71.4073306 -35.6951759, -71.4084154 -35.6952335)",30,
1134943116,Presidente Carlos Ibáñez del Campo,residential,False,False,39.991,2,"LINESTRING (-71.4073306 -35.6951759, -71.407355 -35.6948168)",50,
1134943116,Presidente Carlos Ibáñez del Campo,residential,False,True,42.308,2,"LINESTRING (-71.4073306 -35.6951759, -71.4073109 -35.695466, -71.4073093 -35.6954893, -71.4073048 -35.6955558)",50,
81458315,Presidente Manuel Montt Prado,living_street,False,False,98.115,1,"LINESTRING (-71.4084399 -35.6948643, -71.407355 -35.6948168)",30,
1153969044,Presidente Arturo Alessandri Palma,residential,False,False,39.621,2,"LINESTRING (-71.4084399 -35.6948643, -71.4084635 -35.6945085)",50,
1153969044,Presidente Arturo Alessandri Palma,residential,False,True,41.113,2,"LINESTRING (-71.4084399 -35.6948643, -71.4084154 -35.6952335)",50,
81458315,Presidente Manuel Montt Prado,living_street,False,True,98.115,1,"LINESTRING (-71.407355 -35.6948168, -71.4084399 -35.6948643)",30,
1134943116,Presidente Carlos Ibáñez del Campo,residential,False,False,38.621,2,"LINESTRING (-71.407355 -35.6948168, -71.4073786 -35.69447)",50,
1134943116,Presidente Carlos Ibáñez del Campo,residential,False,True,39.991,2,"LINESTRING (-71.407355 -35.6948168, -71.4073306 -35.6951759)",50,
221526572,Adolfo Novoa,secondary,False,True,71.7,2,"LINESTRING (-71.4073048 -35.6955558, -71.4072301 -35.6955545, -71.4070417 -35.6955512, -71.4065717 -35.6955429, -71.406511 -35.6955418)",50,
"[1153969041, 1107274766]",Adolfo Novoa,residential,False,False,98.222,2,"LINESTRING (-71.4073048 -35.6955558, -71.4073786 -35.6955596, -71.4081006 -35.6955966, -71.4083394 -35.6956089, -71.4083903 -35.6956115)",50,
1134943116,Presidente Carlos Ibáñez del Campo,residential,False,False,42.308,2,"LINESTRING (-71.4073048 -35.6955558, -71.4073093 -35.6954893, -71.4073109 -35.695466, -71.4073306 -35.6951759)",50,
81458316,Presidente Carlos Ibáñez del Campo,secondary,True,False,36.093,2,"LINESTRING (-71.4072595 -35.6962219, -71.4072815 -35.6958978)",50,
81458317,Alcalde Olga Ortúzar Carvallo,living_street,False,False,98.317,1,"LINESTRING (-71.4072595 -35.6962219, -71.4083466 -35.6962704)",30,
81458318,Alcalde Jorge Salgado Pica,living_street,False,False,98.369,1,"LINESTRING (-71.4072366 -35.6965589, -71.4083248 -35.6965989)",30,
81458316,Presidente Carlos Ibáñez del Campo,secondary,True,False,37.53,2,"LINESTRING (-71.4072366 -35.6965589, -71.4072505 -35.6963546, -71.4072595 -35.6962219)",50,
81458316,Presidente Carlos Ibáñez del Campo,secondary,True,False,37.713,2,"LINESTRING (-71.407195 -35.6972078, -71.4072167 -35.6968691)",50,
98009178,Alcalde Daniel Valdés Fuenzalida,living_street,False,False,98.229,1,"LINESTRING (-71.407195 -35.6972078, -71.4082813 -35.6972537)",30,
98009178,Alcalde Daniel Valdés Fuenzalida,living_street,False,True,98.229,1,"LINESTRING (-71.4082813 -35.6972537, -71.407195 -35.6972078)",30,
221526568,Presidente Arturo Alessandri Palma,residential,True,False,39.732,2,"LINESTRING (-71.4082813 -35.6972537, -71.4082576 -35.6976105)",50,
81458318,Alcalde Jorge Salgado Pica,living_street,False,True,98.369,1,"LINESTRING (-71.4083248 -35.6965989, -71.4072366 -35.6965589)",30,
221526568,Presidente Arturo Alessandri Palma,residential,True,False,35.712,2,"LINESTRING (-71.4083248 -35.6965989, -71.4083035 -35.6969196)",50,
81458317,Alcalde Olga Ortúzar Carvallo,living_street,False,True,98.317,1,"LINESTRING (-71.4083466 -35.6962704, -71.4072595 -35.6962219)",30,
221526568,Presidente Arturo Alessandri Palma,residential,True,False,36.581,2,"LINESTRING (-71.4083466 -35.6962704, -71.4083248 -35.6965989)",50,
221526568,Presidente Arturo Alessandri Palma,residential,True,False,37.271,2,"LINESTRING (-71.4083903 -35.6956115, -71.4083681 -35.6959462)",50,
1153969044,Presidente Arturo Alessandri Palma,residential,False,False,42.093,2,"LINESTRING (-71.4083903 -35.6956115, -71.4084154 -35.6952335)",50,
"[1153969041, 1107274766]",Adolfo Novoa,residential,False,True,98.222,2,"LINESTRING (-71.4083903 -35.6956115, -71.4083394 -35.6956089, -71.4081006 -35.6955966, -71.4073786 -35.6955596, -71.4073048 -35.6955558)",50,
221526576,Ramón Freire Serrano,living_street,False,False,98.022,1,"LINESTRING (-71.4084828 -35.6942172, -71.4073988 -35.6941719)",30,
1153969044,Presidente Arturo Alessandri Palma,residential,False,False,33.574,2,"LINESTRING (-71.4084828 -35.6942172, -71.4085028 -35.6939157)",50,
1153969044,Presidente Arturo Alessandri Palma,residential,False,True,32.438,2,"LINESTRING (-71.4084828 -35.6942172, -71.4084635 -35.6945085)",50,
221526576,Ramón Freire Serrano,living_street,False,True,98.022,1,"LINESTRING (-71.4073988 -35.6941719, -71.4084828 -35.6942172)",30,
1134943116,Presidente Carlos Ibáñez del Campo,residential,False,False,33.899,2,"LINESTRING (-71.4073988 -35.6941719, -71.4074195 -35.6938675)",50,
1134943116,Presidente Carlos Ibáñez del Campo,residential,False,True,33.197,2,"LINESTRING (-71.4073988 -35.6941719, -71.4073786 -35.69447)",50,
