osmid,oneway,name,highway,reversed,length,lanes,maxspeed,geometry,ref
26383687,True,Tres Carrera,residential,False,118.773,,,"LINESTRING (-70.5940683 -32.8320421, -70.5952576 -32.8316649)",
30288928,True,Rancagua,secondary,False,120.037,,,"LINESTRING (-70.5940683 -32.8320421, -70.5944796 -32.8330648)",
30288928,True,Rancagua,secondary,False,124.415,,,"LINESTRING (-70.5944796 -32.8330648, -70.5948923 -32.8341286)",
196181977,True,Manuel Rodríguez,residential,False,127.83,,,"LINESTRING (-70.5944796 -32.8330648, -70.5931878 -32.8334435)",
28360970,True,Esmeralda,secondary,False,121.799,2,30,"LINESTRING (-70.5948923 -32.8341286, -70.5961064 -32.8337297)",
30288928,True,Rancagua,secondary,False,119.631,,,"LINESTRING (-70.5948923 -32.8341286, -70.5953229 -32.8351418)",
26384514,True,O'Higgins,secondary,False,125.683,2,30,"LINESTRING (-70.5953229 -32.8351418, -70.5940509 -32.8355096)",
30288928,True,Rancagua,secondary,False,122.642,,,"LINESTRING (-70.5953229 -32.8351418, -70.5957501 -32.8361847)",
26383883,True,Membrillar,residential,False,123.03,,,"LINESTRING (-70.5965534 -32.8347743, -70.5969847 -32.8358197)",
26384514,True,O'Higgins,secondary,False,122.012,2,30,"LINESTRING (-70.5965534 -32.8347743, -70.5953229 -32.8351418)",
1023823775,True,Las Heras,residential,False,123.38,,,"LINESTRING (-70.5969847 -32.8358197, -70.5982304 -32.8354514)",
26383883,True,Membrillar,residential,False,121.62199999999999,,,"LINESTRING (-70.5969847 -32.8358197, -70.5970288 -32.835919, -70.5973579 -32.8367403, -70.5974103 -32.8368532)",
30288928,True,Rancagua,secondary,False,121.337,,,"LINESTRING (-70.5957501 -32.8361847, -70.5961877 -32.8372121)",
1023823775,True,Las Heras,residential,False,122.279,,,"LINESTRING (-70.5957501 -32.8361847, -70.5969847 -32.8358197)",
26383883,True,Membrillar,residential,False,124.578,,,"LINESTRING (-70.5974103 -32.8368532, -70.5978455 -32.8379122)",
26384537,True,Freire,residential,False,120.996,,,"LINESTRING (-70.5974103 -32.8368532, -70.5961877 -32.8372121)",
26384514,True,O'Higgins,secondary,False,122.474,2,30,"LINESTRING (-70.5977885 -32.8344053, -70.5965534 -32.8347743)",
28360967,True,Maipú,secondary,False,34.929,2,30,"LINESTRING (-70.5977885 -32.8344053, -70.597675 -32.834106)",
26383883,True,Membrillar,residential,False,123.434,,,"LINESTRING (-70.5961064 -32.8337297, -70.5965534 -32.8347743)",
28360970,True,Esmeralda,secondary,False,126.098,2,30,"LINESTRING (-70.5961064 -32.8337297, -70.5973757 -32.8333443)",
26383687,True,Tres Carrera,residential,False,118.075,,,"LINESTRING (-70.5965277 -32.8312956, -70.5977211 -32.8309463)",
28360967,True,Maipú,secondary,False,126.361,2,30,"LINESTRING (-70.5965277 -32.8312956, -70.5960861 -32.8302215)",
26384628,True,Santa Rosa,secondary,False,119.612,2,30,"LINESTRING (-70.5981576 -32.8319613, -70.5985965 -32.8329718)",
196181977,True,Manuel Rodríguez,residential,False,121.386,,,"LINESTRING (-70.5981576 -32.8319613, -70.5969346 -32.8323296)",
26384628,True,Santa Rosa,secondary,False,19.283,2,30,"LINESTRING (-70.5985965 -32.8329718, -70.5986676 -32.8331346)",
28360970,True,Esmeralda,secondary,False,117.091,2,30,"LINESTRING (-70.5985965 -32.8329718, -70.5997758 -32.8326155)",
26384194,True,Papudo,residential,False,119.341,,,"LINESTRING (-70.5997758 -32.8326155, -70.5993593 -32.8316009)",
28360970,True,Esmeralda,secondary,False,120.308,2,30,"LINESTRING (-70.5997758 -32.8326155, -70.6009868 -32.8322478)",
26383687,True,Tres Carrera,residential,False,120.67,,,"LINESTRING (-70.5977211 -32.8309463, -70.5989329 -32.830571)",
26384628,True,Santa Rosa,secondary,False,120.022,2,30,"LINESTRING (-70.5977211 -32.8309463, -70.5979434 -32.8314375, -70.5981576 -32.8319613)",
26383751,True,Yerbas Buenas,residential,False,119.403,,,"LINESTRING (-70.6005805 -32.8312297, -70.6009868 -32.8322478)",
196181977,True,Manuel Rodríguez,residential,False,121.338,,,"LINESTRING (-70.6005805 -32.8312297, -70.5993593 -32.8316009)",
26384514,True,O'Higgins,secondary,False,119.438,2,30,"LINESTRING (-70.6014277 -32.8333183, -70.6002232 -32.8336781)",
26383751,True,Yerbas Buenas,residential,False,124.596,,,"LINESTRING (-70.6014277 -32.8333183, -70.6016938 -32.8339413, -70.6018858 -32.8343706)",
26384194,True,Papudo,residential,False,125.332,,,"LINESTRING (-70.6002232 -32.8336781, -70.5997758 -32.8326155)",
26384514,True,O'Higgins,secondary,False,118.398,2,30,"LINESTRING (-70.6002232 -32.8336781, -70.5998563 -32.8337877, -70.599031 -32.834039)",
1023823772,True,Papudo,residential,False,124.188,,,"LINESTRING (-70.6006665 -32.834731, -70.6002232 -32.8336781)",
26384535,True,Las Heras,residential,False,121.28799999999998,,,"LINESTRING (-70.6006665 -32.834731, -70.6015173 -32.8344773, -70.601516 -32.8344799, -70.6018858 -32.8343706)",
26383751,True,Yerbas Buenas,residential,False,122.704,,,"LINESTRING (-70.6018858 -32.8343706, -70.6023171 -32.8354129)",
26384535,True,Las Heras,residential,False,135.083,,,"LINESTRING (-70.6018858 -32.8343706, -70.6023818 -32.8342254, -70.603166 -32.8339922, -70.6032496 -32.8339673)",
26383751,True,Yerbas Buenas,residential,False,125.001,,,"LINESTRING (-70.6023171 -32.8354129, -70.6027461 -32.8364777)",
26384537,True,Freire,residential,False,120.099,,,"LINESTRING (-70.6023171 -32.8354129, -70.6020995 -32.8354768, -70.6011036 -32.8357692)",
26384682,True,Alfredo Rosende,residential,False,43.669,,,"LINESTRING (-70.6030779 -32.837893, -70.6026735 -32.8380023, -70.6026332 -32.8380139)",
26383833,True,Manuel Rodríguez,residential,False,9.112,,,"LINESTRING (-70.602026 -32.8307796, -70.6019353 -32.8308097)",
30432375,True,Santa Teresita de Los Andes,primary,False,124.462,2,50,"LINESTRING (-70.602026 -32.8307796, -70.60248 -32.8318319)",E-57
26383687,True,Tres Carrera,residential,False,132.281,,,"LINESTRING (-70.6001638 -32.8301959, -70.6014903 -32.8297802)",
26383751,True,Yerbas Buenas,residential,False,121.368,,,"LINESTRING (-70.6001638 -32.8301959, -70.6005805 -32.8312297)",
26384537,True,Freire,residential,False,127.855,,,"LINESTRING (-70.5961877 -32.8372121, -70.5948951 -32.8375897)",
26383687,True,Tres Carrera,residential,False,99.706,,,"LINESTRING (-70.6015814 -32.8297513, -70.6025879 -32.8294534)",
