osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry
377225694,2,Benavente,residential,50,False,True,63.029,,"LINESTRING (-72.4746844 -37.7933351, -72.4744559 -37.7938724)"
778423922,2,Uruguay,residential,50,False,False,75.731,,"LINESTRING (-72.4746844 -37.7933351, -72.4755004 -37.7935543)"
885121093,1,Benavente,residential,50,False,False,52.775,,"LINESTRING (-72.4746844 -37.7933351, -72.4748734 -37.7928846)"
778423920,2,Benavente,tertiary,50,False,False,115.549,,"LINESTRING (-72.4732292 -37.796812, -72.4736233 -37.7958206)"
893556589,2,Benavente,tertiary,50,False,True,12.702,R-310,"LINESTRING (-72.4732292 -37.796812, -72.4731872 -37.7969213)"
377225697,2,Arauco,tertiary,50,False,False,117.991,,"LINESTRING (-72.4732292 -37.796812, -72.4721143 -37.796518, -72.4719554 -37.7964761)"
89819666,2,O'Higgins,residential,50,False,False,117.556,,"LINESTRING (-72.4711259 -37.7951619, -72.4706996 -37.796164)"
89819666,2,O'Higgins,residential,50,False,True,115.889,,"LINESTRING (-72.4711259 -37.7951619, -72.4715431 -37.7941732)"
893556587,2,Salas,residential,50,False,True,77.85,,"LINESTRING (-72.4711259 -37.7951619, -72.4702855 -37.7949402)"
89819667,2,Salas,residential,50,False,False,115.938,,"LINESTRING (-72.4711259 -37.7951619, -72.4722155 -37.7954493, -72.4723775 -37.795492)"
521719613,2,Manuel Rodríguez,tertiary,50,False,False,115.663,,"LINESTRING (-72.4723775 -37.795492, -72.4728024 -37.7945075)"
521719613,2,Manuel Rodríguez,tertiary,50,False,True,115.541,,"LINESTRING (-72.4723775 -37.795492, -72.4719554 -37.7964761)"
89819667,2,Salas,residential,50,False,False,115.402,,"LINESTRING (-72.4723775 -37.795492, -72.4725478 -37.7955369, -72.4736233 -37.7958206)"
89819667,2,Salas,residential,50,False,True,115.938,,"LINESTRING (-72.4723775 -37.795492, -72.4722155 -37.7954493, -72.4711259 -37.7951619)"
377225694,2,Benavente,residential,50,False,False,114.028,,"LINESTRING (-72.4740319 -37.7948416, -72.4744559 -37.7938724)"
778423920,2,Benavente,tertiary,50,False,True,114.628,,"LINESTRING (-72.4740319 -37.7948416, -72.4736233 -37.7958206)"
778423921,2,Enrique Mac Iver,tertiary,50,False,True,114.242,,"LINESTRING (-72.4740319 -37.7948416, -72.4728024 -37.7945075)"
89819660,2,Las Lilas,residential,50,False,False,113.458,,"LINESTRING (-72.4711481 -37.791884, -72.4723731 -37.7922065)"
89819662,2,Pedro León Gallo,residential,50,False,False,18.737,,"LINESTRING (-72.4711481 -37.791884, -72.471086 -37.7920452)"
89819662,2,Pedro León Gallo,residential,50,False,True,51.286,,"LINESTRING (-72.4711481 -37.791884, -72.4713182 -37.7914428)"
778423920,2,Benavente,tertiary,50,False,False,114.628,,"LINESTRING (-72.4736233 -37.7958206, -72.4740319 -37.7948416)"
778423920,2,Benavente,tertiary,50,False,True,115.549,,"LINESTRING (-72.4736233 -37.7958206, -72.4732292 -37.796812)"
89819667,2,Salas,residential,50,False,True,115.402,,"LINESTRING (-72.4736233 -37.7958206, -72.4725478 -37.7955369, -72.4723775 -37.795492)"
89819658,2,Manuel Bulnes,residential,50,False,False,119.41,,"LINESTRING (-72.4728035 -37.7911864, -72.47408 -37.7915547)"
89819658,2,Manuel Bulnes,residential,50,False,True,116.549,,"LINESTRING (-72.4728035 -37.7911864, -72.4715404 -37.7908666)"
89819666,2,O'Higgins,residential,50,False,False,119.569,,"LINESTRING (-72.4728035 -37.7911864, -72.4723731 -37.7922065)"
89819666,2,O'Higgins,residential,50,False,True,54.926,,"LINESTRING (-72.4728035 -37.7911864, -72.4730012 -37.7907178)"
89819660,2,Las Lilas,residential,50,False,True,119.185,,"LINESTRING (-72.4736598 -37.7925456, -72.4723731 -37.7922065)"
521719613,2,Manuel Rodríguez,tertiary,50,False,False,116.205,,"LINESTRING (-72.4736598 -37.7925456, -72.47408 -37.7915547)"
521719613,2,Manuel Rodríguez,tertiary,50,False,True,117.119,,"LINESTRING (-72.4736598 -37.7925456, -72.4732215 -37.7935403)"
