osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,width,access,junction
172824057,False,2,,San Mateo,residential,True,128.426,"LINESTRING (-71.6712002 -33.3716616, -71.6700608 -33.371007)",,,,
172824040,False,2,,Vía Náutica,tertiary,True,43.161,"LINESTRING (-71.6712002 -33.3716616, -71.6712654 -33.371503, -71.6713258 -33.3713561, -71.6713512 -33.3712945)",,,,
172824039,False,,,Villa San Juan,residential,False,130.946,"LINESTRING (-71.6691625 -33.3731434, -71.6696246 -33.3720308)",,,,
545772966,False,2,,El Arrayán,tertiary,False,37.263,"LINESTRING (-71.6691625 -33.3731434, -71.6695425 -33.3732511)",,,,
545772966,False,2,,El Arrayán,tertiary,True,55.756,"LINESTRING (-71.6691625 -33.3731434, -71.6685939 -33.3729823)",,,,
172824039,False,,,Villa San Juan,residential,True,64.765,"LINESTRING (-71.6700608 -33.371007, -71.6698299 -33.3715566)",,,,
172824057,False,2,,San Mateo,residential,False,128.426,"LINESTRING (-71.6700608 -33.371007, -71.6712002 -33.3716616)",,,,
172824057,False,2,,San Mateo,residential,True,105.489,"LINESTRING (-71.6700608 -33.371007, -71.6698018 -33.3708527, -71.669182 -33.3704891, -71.6691321 -33.3704607)",,,,
172824040,False,2,,Vía Náutica,tertiary,False,102.951,"LINESTRING (-71.6709788 -33.3721998, -71.6706185 -33.3730754)",,,,
172824040,False,2,,Vía Náutica,tertiary,True,45.501,"LINESTRING (-71.6709788 -33.3721998, -71.671138 -33.3718128)",,,,
545772967,False,2,,San Marcos,residential,True,65.577,"LINESTRING (-71.6709788 -33.3721998, -71.6703936 -33.3718697)",,,,
172824040,False,2,,Vía Náutica,tertiary,False,45.501,"LINESTRING (-71.671138 -33.3718128, -71.6709788 -33.3721998)",,,,
172824040,False,2,,Vía Náutica,tertiary,True,17.777,"LINESTRING (-71.671138 -33.3718128, -71.6712002 -33.3716616)",,,,
172824051,False,,,Paseo del Atolón,living_street,False,59.093999999999994,"LINESTRING (-71.671138 -33.3718128, -71.6715846 -33.3720639, -71.6716616 -33.3721145)",,,,
46860935,False,2,G-986,Avenida Ignacio Carrera Pinto,primary,False,335.708,"LINESTRING (-71.6713512 -33.3712945, -71.6699098 -33.3704731, -71.6692796 -33.3700517, -71.6687474 -33.3696642, -71.6684798 -33.3694672)",,,,
46860935,False,2,G-986,Avenida Ignacio Carrera Pinto,primary,True,212.403,"LINESTRING (-71.6713512 -33.3712945, -71.6731061 -33.3723003, -71.6732371 -33.3723754)",,,,
172824040,False,2,,Vía Náutica,tertiary,False,43.161,"LINESTRING (-71.6713512 -33.3712945, -71.6713258 -33.3713561, -71.6712654 -33.371503, -71.6712002 -33.3716616)",,,,
172824053,False,2,,Paseo del Acantilado,living_street,False,36.208,"LINESTRING (-71.6726633 -33.372532, -71.672534 -33.3728392)",,,,
172824051,False,,,Paseo del Atolón,living_street,True,54.074,"LINESTRING (-71.6726633 -33.372532, -71.6725495 -33.3725283, -71.6724218 -33.3725088, -71.6722983 -33.3724714, -71.672113 -33.3723939)",,,,
545744310,False,,,,unclassified,False,62.190000000000005,"LINESTRING (-71.6726633 -33.372532, -71.6727621 -33.3725155, -71.6730455 -33.372506, -71.6731651 -33.3724993, -71.6732099 -33.3724104, -71.6732371 -33.3723754)",30,4,,
172824056,False,2,,San Pablo,residential,False,170.85,"LINESTRING (-71.6698052 -33.3733255, -71.6703936 -33.3718697)",,,,
545772966,False,2,,El Arrayán,tertiary,False,62.404,"LINESTRING (-71.6698052 -33.3733255, -71.6704416 -33.3735058)",,,,
545772966,False,2,,El Arrayán,tertiary,True,25.759,"LINESTRING (-71.6698052 -33.3733255, -71.6695425 -33.3732511)",,,,
172824053,False,2,,Paseo del Acantilado,living_street,True,36.208,"LINESTRING (-71.672534 -33.3728392, -71.6726633 -33.372532)",,,,
172824053,False,2,,Paseo del Acantilado,living_street,False,53.711,"LINESTRING (-71.672534 -33.3728392, -71.6725242 -33.3728624, -71.6723422 -33.3732949)",,,,
172824040,False,2,,Vía Náutica,tertiary,False,50.599,"LINESTRING (-71.6706185 -33.3730754, -71.6704416 -33.3735058)",,,,
172824040,False,2,,Vía Náutica,tertiary,True,102.951,"LINESTRING (-71.6706185 -33.3730754, -71.6709788 -33.3721998)",,,,
172824044,False,2,,Paseo del Pingüino,living_street,True,56.37,"LINESTRING (-71.6706185 -33.3730754, -71.6711912 -33.3732435)",,,,
172824048,False,2,,Paseo Caleta Honda,living_street,False,16.031,"LINESTRING (-71.6720063 -33.3736356, -71.6720636 -33.3734996)",,,,
172824056,False,2,,San Pablo,residential,True,170.85,"LINESTRING (-71.6703936 -33.3718697, -71.6698052 -33.3733255)",,,,
545772967,False,2,,San Marcos,residential,False,65.577,"LINESTRING (-71.6703936 -33.3718697, -71.6709788 -33.3721998)",,,,
545772967,False,2,,San Marcos,residential,True,62.866,"LINESTRING (-71.6703936 -33.3718697, -71.6698299 -33.3715566)",,,,
172825596,False,,,,residential,True,74.69,"LINESTRING (-71.668477 -33.3685033, -71.6677937 -33.368149)",,,,
242745046,False,4,G-986,Avenida Doctor Guillermo Mucke,primary,True,148.945,"LINESTRING (-71.668477 -33.3685033, -71.6693728 -33.3673922)",,,,
242745046,False,4,G-986,Avenida Doctor Guillermo Mucke,primary,False,29.478,"LINESTRING (-71.668477 -33.3685033, -71.6683336 -33.3686812, -71.6682997 -33.3687232)",,,,
545772931,False,,,,unclassified,True,65.362,"LINESTRING (-71.6665632 -33.3735969, -71.6666967 -33.3733182, -71.6668066 -33.3730456)",,,,
"[172825578, 172825582]",True,2,,"['El Molle', 'El Coigüe']",residential,False,143.768,"LINESTRING (-71.6648463 -33.3736402, -71.6640278 -33.3733906, -71.6642424 -33.3728545)",,,,
172825591,False,2,,El Roble,residential,False,121.555,"LINESTRING (-71.665476 -33.3732202, -71.6642424 -33.3728545)",,,,
708161116,True,2,,El Olmo,residential,False,74.835,"LINESTRING (-71.665476 -33.3732202, -71.6648463 -33.3736402)",,,,
545772966,False,2,,El Arrayán,tertiary,False,11.277,"LINESTRING (-71.6680165 -33.3728187, -71.6681315 -33.3728513)",,,,
"[172825621, 172825575]",False,,,"['Los Encinos', 'Los Sauces']",residential,True,189.361,"LINESTRING (-71.6680165 -33.3728187, -71.6684556 -33.3717046, -71.6690576 -33.3718726)",,,,
545772966,False,2,,El Arrayán,tertiary,True,98.895,"LINESTRING (-71.6680165 -33.3728187, -71.6671347 -33.3725662, -71.6670403 -33.3725331, -71.667013 -33.3725219)",,,,
172825582,True,,,El Molle,residential,False,63.958,"LINESTRING (-71.6642424 -33.3728545, -71.6644608 -33.372309)",,,,
172825591,False,2,,El Roble,residential,True,121.555,"LINESTRING (-71.6642424 -33.3728545, -71.665476 -33.3732202)",,,,
188246747,False,2,,El Arrayán,residential,False,186.886,"LINESTRING (-71.6647083 -33.3716878, -71.6666147 -33.3722264)",,,,
172825582,True,,,El Molle,residential,False,118.33999999999999,"LINESTRING (-71.6647083 -33.3716878, -71.6649022 -33.3712761, -71.665267 -33.3708953, -71.6653298 -33.3707718)",,,,
"[172825592, 188246747]",False,2,,El Arrayán,residential,True,133.508,"LINESTRING (-71.6647083 -33.3716878, -71.6643588 -33.3715891, -71.6641042 -33.3715276, -71.6639416 -33.3715253, -71.6637217 -33.3715746, -71.6634768 -33.3715452, -71.6633316 -33.371478)",,,yes,
172824045,False,,,El Boldo,residential,True,141.133,"LINESTRING (-71.667301 -33.3705163, -71.6658571 -33.3701202)",,,,
172466114,False,4,F-90-G,Avenida Guillermo Mucke,trunk,False,88.07400000000001,"LINESTRING (-71.667301 -33.3705163, -71.6672562 -33.3706278, -71.6670348 -33.3711797, -71.6669996 -33.3712673)",,,,
172466114,False,4,F-90-G,Avenida Guillermo Mucke,trunk,True,84.78800000000001,"LINESTRING (-71.667301 -33.3705163, -71.6674632 -33.3701121, -71.6675911 -33.3697933)",,,,
545772964,False,,,San Marcos,residential,False,40.784000000000006,"LINESTRING (-71.667301 -33.3705163, -71.6674289 -33.370557, -71.6677114 -33.3706469)",,,,
172825579,False,,,El Espino,living_street,True,33.083,"LINESTRING (-71.6644608 -33.372309, -71.6641286 -33.3722015)",,,,
172825582,True,,,El Molle,residential,False,72.798,"LINESTRING (-71.6644608 -33.372309, -71.6647083 -33.3716878)",,,,
172825611,False,2,,El Espino,residential,True,161.82,"LINESTRING (-71.6644608 -33.372309, -71.6660993 -33.3728045)",,,,
172825580,False,2,,El Espino,residential,False,110.601,"LINESTRING (-71.6668066 -33.3730456, -71.6679327 -33.3733696)",,,,
545772931,False,,,,unclassified,False,65.362,"LINESTRING (-71.6668066 -33.3730456, -71.6666967 -33.3733182, -71.6665632 -33.3735969)",,,,
545772931,False,,,,unclassified,True,61.348,"LINESTRING (-71.6668066 -33.3730456, -71.6668883 -33.3728615, -71.666957 -33.3726563, -71.667013 -33.3725219)",,,,
172825573,False,,,,unclassified,True,8.027,"LINESTRING (-71.6674671 -33.3689095, -71.6673913 -33.3688748)",,,,
172825573,False,,,,unclassified,False,57.164,"LINESTRING (-71.6674671 -33.3689095, -71.6678444 -33.3691001, -71.6679957 -33.3691729)",,,,
172825607,False,,,,residential,True,69.74000000000001,"LINESTRING (-71.6674671 -33.3689095, -71.6673055 -33.3690898, -71.6671177 -33.3691884, -71.666871 -33.3692556)",,,,
172825620,False,,,Los Álamos,residential,True,130.69,"LINESTRING (-71.6690576 -33.3718726, -71.6685939 -33.3729823)",,,,
172825621,False,,,Los Encinos,residential,True,55.513,"LINESTRING (-71.6690576 -33.3718726, -71.6696246 -33.3720308)",,,,
"[172825621, 172825575]",False,,,"['Los Encinos', 'Los Sauces']",residential,False,189.361,"LINESTRING (-71.6690576 -33.3718726, -71.6684556 -33.3717046, -71.6680165 -33.3728187)",,,,
172466114,False,4,F-90-G,Avenida Guillermo Mucke,trunk,True,16.547,"LINESTRING (-71.6665581 -33.3723675, -71.6666147 -33.3722264)",,,,
1213141588,False,3,F-90-G,Avenida Guillermo Mucke,trunk,False,19.022,"LINESTRING (-71.6665581 -33.3723675, -71.666493 -33.3725297)",,,,
172824058,False,2,,El Arrayán,tertiary,False,41.344,"LINESTRING (-71.6665581 -33.3723675, -71.6666626 -33.3724008, -71.6668749 -33.3724684, -71.6669716 -33.372505)",,,,
172825596,False,,,,residential,False,74.69,"LINESTRING (-71.6677937 -33.368149, -71.668477 -33.3685033)",,,,
172825573,False,,,,unclassified,False,8.027,"LINESTRING (-71.6673913 -33.3688748, -71.6674671 -33.3689095)",,,,
172825580,False,2,,El Espino,residential,True,110.601,"LINESTRING (-71.6679327 -33.3733696, -71.6668066 -33.3730456)",,,,
172825594,False,,,Humberto Fuentes,residential,False,60.517,"LINESTRING (-71.6679327 -33.3733696, -71.6681315 -33.3728513)",,,,
172466110,True,2,,Avenida Ignacio Carrera,primary_link,False,85.092,"LINESTRING (-71.6682997 -33.3687232, -71.6683178 -33.3688445, -71.6683206 -33.3689593, -71.6683332 -33.3690598, -71.6683349 -33.3690736, -71.6683576 -33.3691751, -71.6683895 -33.369275, -71.6684303 -33.3693725, -71.6684798 -33.3694672)",,,,
242745046,False,4,G-986,Avenida Doctor Guillermo Mucke,primary,True,29.478,"LINESTRING (-71.6682997 -33.3687232, -71.6683336 -33.3686812, -71.668477 -33.3685033)",,,,
1068016718,False,3,G-986,Avenida Doctor Guillermo Mucke,primary,False,50.862,"LINESTRING (-71.6682997 -33.3687232, -71.6681308 -33.3689728, -71.6680988 -33.3690201, -71.6680302 -33.3691214)",,,,
172825610,False,,,El Peumo,residential,True,164.559,"LINESTRING (-71.6653298 -33.3707718, -71.6669996 -33.3712673)",,,,
172825582,True,,,El Molle,residential,False,88.709,"LINESTRING (-71.6653298 -33.3707718, -71.6654333 -33.3705682, -71.665664 -33.370389, -71.6658571 -33.3701202)",,,,
172825611,False,2,,El Espino,residential,False,161.82,"LINESTRING (-71.6660993 -33.3728045, -71.6644608 -33.372309)",,,,
708161116,True,2,,El Olmo,residential,False,74.072,"LINESTRING (-71.6660993 -33.3728045, -71.665476 -33.3732202)",,,,
172825579,False,,,El Espino,living_street,False,33.083,"LINESTRING (-71.6641286 -33.3722015, -71.6644608 -33.372309)",,,,
172825579,False,,,El Espino,living_street,True,22.853,"LINESTRING (-71.6641286 -33.3722015, -71.6638991 -33.3721273)",,,,
172825622,False,,,Pasaje El Molle,living_street,True,78.431,"LINESTRING (-71.6641286 -33.3722015, -71.6639796 -33.3725529, -71.6638079 -33.3726872, -71.6637596 -33.3728172)",,,,
172825607,False,,,,residential,False,69.74000000000001,"LINESTRING (-71.666871 -33.3692556, -71.6671177 -33.3691884, -71.6673055 -33.3690898, -71.6674671 -33.3689095)",,,,
172825579,False,,,El Espino,living_street,False,22.853,"LINESTRING (-71.6638991 -33.3721273, -71.6641286 -33.3722015)",,,,
172824045,False,,,El Boldo,residential,False,141.133,"LINESTRING (-71.6658571 -33.3701202, -71.667301 -33.3705163)",,,,
"[172825846, 172825582]",True,,,"['El Molle', 'El Litre']",residential,False,220.85700000000003,"LINESTRING (-71.6658571 -33.3701202, -71.6659344 -33.3699447, -71.6661414 -33.3694751, -71.6662433 -33.3694079, -71.6664686 -33.3694572, -71.6675911 -33.3697933)",,,,
172825610,False,,,El Peumo,residential,False,164.559,"LINESTRING (-71.6669996 -33.3712673, -71.6653298 -33.3707718)",,,,
172466114,False,4,F-90-G,Avenida Guillermo Mucke,trunk,False,112.477,"LINESTRING (-71.6669996 -33.3712673, -71.6669588 -33.3713688, -71.6666437 -33.3721542, -71.6666147 -33.3722264)",,,,
172466114,False,4,F-90-G,Avenida Guillermo Mucke,trunk,True,88.07400000000001,"LINESTRING (-71.6669996 -33.3712673, -71.6670348 -33.3711797, -71.6672562 -33.3706278, -71.667301 -33.3705163)",,,,
172824039,False,,,Villa San Juan,residential,False,56.069,"LINESTRING (-71.6696246 -33.3720308, -71.6698299 -33.3715566)",,,,
172824039,False,,,Villa San Juan,residential,True,130.946,"LINESTRING (-71.6696246 -33.3720308, -71.6691625 -33.3731434)",,,,
172825621,False,,,Los Encinos,residential,False,55.513,"LINESTRING (-71.6696246 -33.3720308, -71.6690576 -33.3718726)",,,,
172825620,False,,,Los Álamos,residential,False,130.69,"LINESTRING (-71.6685939 -33.3729823, -71.6690576 -33.3718726)",,,,
545772966,False,2,,El Arrayán,tertiary,False,55.756,"LINESTRING (-71.6685939 -33.3729823, -71.6691625 -33.3731434)",,,,
545772966,False,2,,El Arrayán,tertiary,True,45.342,"LINESTRING (-71.6685939 -33.3729823, -71.6681315 -33.3728513)",,,,
708161116,True,2,,El Olmo,residential,False,47.647,"LINESTRING (-71.666493 -33.3725297, -71.6660993 -33.3728045)",,,,
1213141588,False,3,F-90-G,Avenida Guillermo Mucke,trunk,True,19.022,"LINESTRING (-71.666493 -33.3725297, -71.6665581 -33.3723675)",,,,
172825594,False,,,Humberto Fuentes,residential,True,60.517,"LINESTRING (-71.6681315 -33.3728513, -71.6679327 -33.3733696)",,,,
545772966,False,2,,El Arrayán,tertiary,False,45.342,"LINESTRING (-71.6681315 -33.3728513, -71.6685939 -33.3729823)",,,,
545772966,False,2,,El Arrayán,tertiary,True,11.277,"LINESTRING (-71.6681315 -33.3728513, -71.6680165 -33.3728187)",,,,
172825622,False,,,Pasaje El Molle,living_street,False,78.431,"LINESTRING (-71.6637596 -33.3728172, -71.6638079 -33.3726872, -71.6639796 -33.3725529, -71.6641286 -33.3722015)",,,,
172466114,False,4,F-90-G,Avenida Guillermo Mucke,trunk,False,16.547,"LINESTRING (-71.6666147 -33.3722264, -71.6665581 -33.3723675)",,,,
188246747,False,2,,El Arrayán,residential,True,186.886,"LINESTRING (-71.6666147 -33.3722264, -71.6647083 -33.3716878)",,,,
172466114,False,4,F-90-G,Avenida Guillermo Mucke,trunk,True,112.477,"LINESTRING (-71.6666147 -33.3722264, -71.6666437 -33.3721542, -71.6669588 -33.3713688, -71.6669996 -33.3712673)",,,,
172829173,False,,,Acceso Centro Vacacional Banco de Chile,residential,True,33.956,"LINESTRING (-71.6679119 -33.3666346, -71.6677386 -33.3669035)",,,,
532598017,False,2,,Avenida Los Claveles,tertiary,False,20.735,"LINESTRING (-71.6679119 -33.3666346, -71.6677109 -33.3665534)",,,,
532598017,False,2,,Avenida Los Claveles,tertiary,True,159.923,"LINESTRING (-71.6679119 -33.3666346, -71.6680817 -33.3667032, -71.6684707 -33.3668925, -71.6687442 -33.3670258, -71.6688876 -33.3671094, -71.6693728 -33.3673922)",,,,
172829212,False,,,Los Castaños,residential,False,34.993,"LINESTRING (-71.672568 -33.3678623, -71.6729432 -33.3678914)",,,,
172829166,False,2,,Alicia Monckeberg,residential,False,78.083,"LINESTRING (-71.6656073 -33.3678589, -71.6652376 -33.3684896)",,,,
172829166,False,2,,Alicia Monckeberg,residential,True,73.091,"LINESTRING (-71.6656073 -33.3678589, -71.6659538 -33.3672687)",,,,
172829190,False,,,Brisas Algarrobinas,residential,False,60.876,"LINESTRING (-71.6656073 -33.3678589, -71.665031 -33.367598)",,,,
172829190,False,,,Brisas Algarrobinas,residential,True,96.904,"LINESTRING (-71.6656073 -33.3678589, -71.6664947 -33.3683174)",,,,
172829174,False,,,,residential,True,69.789,"LINESTRING (-71.6711596 -33.3675018, -71.6709155 -33.3680954)",,,,
