osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,tunnel
107577295,False,2,H-10,Camino Real,primary,50,True,93.659,"LINESTRING (-70.7315107 -34.066753, -70.7312223 -34.0659453)",
560353722,True,1,,Avenida La Compañía,primary,40,False,194.103,"LINESTRING (-70.7315107 -34.066753, -70.7314271 -34.0667831, -70.7313967 -34.0667941, -70.7310143 -34.0668821, -70.7303692 -34.0670186, -70.7298681 -34.0671257, -70.7294772 -34.0672059)",
51408954,True,2,,Calle Antonio Varas,residential,,False,6.544,"LINESTRING (-70.7294772 -34.0672059, -70.7294605 -34.0671487)",
560353722,True,1,,Avenida La Compañía,primary,40,False,141.609,"LINESTRING (-70.7294772 -34.0672059, -70.7281002 -34.0674973, -70.7279846 -34.0675066)",
560353726,False,2,,Avenida La Compañía,primary,40,True,28.778,"LINESTRING (-70.7279846 -34.0675066, -70.7276849 -34.0675797)",
563701085,True,1,,Avenida La Compañía,primary,40,False,142.518,"LINESTRING (-70.7279846 -34.0675066, -70.7280841 -34.0674429, -70.7294605 -34.0671487)",
85593413,False,2,,Santa Julia,residential,,False,146.178,"LINESTRING (-70.7276075 -34.0662682, -70.7276623 -34.0662566, -70.7291453 -34.0659436)",
85593413,False,2,,Santa Julia,residential,,True,149.871,"LINESTRING (-70.7276075 -34.0662682, -70.726095 -34.0665731, -70.7260266 -34.0665869)",
608486538,True,2,,José Manuel Cousiño,tertiary,,False,142.017,"LINESTRING (-70.7276075 -34.0662682, -70.7279591 -34.0674227, -70.7279846 -34.0675066)",
85593338,False,2,,Avenida La Compañía,primary,40,False,74.725,"LINESTRING (-70.723456 -34.0685169, -70.7242371 -34.0683354)",
107579607,False,2,,Calle Obispo Rafael Lira Infante,tertiary,40,False,130.982,"LINESTRING (-70.723456 -34.0685169, -70.723162 -34.0673644)",
85593338,False,2,,Avenida La Compañía,primary,40,True,148.725,"LINESTRING (-70.723456 -34.0685169, -70.7233828 -34.0685362, -70.7222294 -34.0687926, -70.7218951 -34.0688584)",
85593418,False,,,Sargento Aldea,residential,,False,54.478,"LINESTRING (-70.7274954 -34.0604307, -70.72807 -34.0603148)",
85593418,False,,,Sargento Aldea,residential,,True,42.97,"LINESTRING (-70.7274954 -34.0604307, -70.7270422 -34.0605222)",
1180352705,False,2,,Calle Antonio Varas,residential,,True,39.676,"LINESTRING (-70.7274954 -34.0604307, -70.7275947 -34.0607779)",
85593421,False,2,,Calle Subteniente Luis Cruz Martínez,residential,,True,26.613,"LINESTRING (-70.7218951 -34.0688584, -70.7218241 -34.0686264)",
85593338,False,2,,Avenida La Compañía,primary,40,False,148.725,"LINESTRING (-70.7218951 -34.0688584, -70.7222294 -34.0687926, -70.7233828 -34.0685362, -70.723456 -34.0685169)",
85593338,False,2,,Avenida La Compañía,primary,40,True,74.725,"LINESTRING (-70.7242371 -34.0683354, -70.723456 -34.0685169)",
608486539,False,2,,Arturo Prat,residential,,False,52.816,"LINESTRING (-70.7242371 -34.0683354, -70.7240961 -34.067875)",
"[85593338, 778165811, 560353726]",False,2,,Avenida La Compañía,primary,40,False,328.515,"LINESTRING (-70.7242371 -34.0683354, -70.7251686 -34.0681384, -70.7264772 -34.0678514, -70.7276849 -34.0675797)",yes
778165809,True,1,,Bernardo O'Higgins,residential,,False,95.06700000000001,"LINESTRING (-70.7242371 -34.0683354, -70.7243042 -34.0682808, -70.7243264 -34.0682628, -70.7243639 -34.0682372, -70.7244162 -34.068215, -70.7251941 -34.0680617)",
107577295,False,2,H-10,Camino Real,primary,50,False,93.659,"LINESTRING (-70.7312223 -34.0659453, -70.7315107 -34.066753)",
107577295,False,2,H-10,Camino Real,primary,50,True,49.611,"LINESTRING (-70.7312223 -34.0659453, -70.7310735 -34.0655165)",
107577295,False,2,H-10,Camino Real,primary,50,False,50.182,"LINESTRING (-70.7309163 -34.0650844, -70.7310735 -34.0655165)",
107577295,False,2,H-10,Camino Real,primary,50,True,81.178,"LINESTRING (-70.7309163 -34.0650844, -70.7306417 -34.0643907)",
107577295,False,2,H-10,Camino Real,primary,50,False,81.178,"LINESTRING (-70.7306417 -34.0643907, -70.7309163 -34.0650844)",
107577295,False,2,H-10,Camino Real,primary,50,True,12.698,"LINESTRING (-70.7306417 -34.0643907, -70.7305987 -34.0642822)",
85593401,False,2,,Santa María,tertiary,,False,136.813,"LINESTRING (-70.725003 -34.0627452, -70.7264451 -34.0624509)",
485925734,False,,,Luis Barros Borgoño,residential,,False,36.022,"LINESTRING (-70.725003 -34.0627452, -70.724923 -34.0624281)",
85593401,False,2,,Santa María,tertiary,,False,53.141,"LINESTRING (-70.7264451 -34.0624509, -70.7270056 -34.0623378)",
85593401,False,2,,Santa María,tertiary,,True,136.813,"LINESTRING (-70.7264451 -34.0624509, -70.725003 -34.0627452)",
560353721,False,2,,José Manuel Cousiño,tertiary,,True,155.198,"LINESTRING (-70.7264451 -34.0624509, -70.7260406 -34.061096)",
608486538,True,2,,José Manuel Cousiño,tertiary,,False,146.8,"LINESTRING (-70.7264451 -34.0624509, -70.7268175 -34.0636738, -70.7268349 -34.063731)",
85593401,False,2,,Santa María,tertiary,,False,121.718,"LINESTRING (-70.7279977 -34.0621388, -70.7292764 -34.061863)",
85593401,False,2,,Santa María,tertiary,,True,94.03,"LINESTRING (-70.7279977 -34.0621388, -70.7270056 -34.0623378)",
1180352705,False,2,,Calle Antonio Varas,residential,,False,52.124,"LINESTRING (-70.7279977 -34.0621388, -70.7278554 -34.0616851)",
85593401,False,2,,Santa María,tertiary,,True,36.412,"LINESTRING (-70.729657 -34.0617746, -70.7292764 -34.061863)",
107577295,False,2,H-10,Camino Real,primary,50,False,29.554,"LINESTRING (-70.729657 -34.0617746, -70.7297538 -34.062028)",
107577295,False,2,H-10,Camino Real,primary,50,True,192.762,"LINESTRING (-70.729657 -34.0617746, -70.7290235 -34.0601224)",
448570999,False,,,,residential,,False,212.58999999999997,"LINESTRING (-70.729657 -34.0617746, -70.7298122 -34.0616276, -70.7303763 -34.0609077, -70.7313492 -34.0606127)",
85593403,True,2,,Avenida Santa Lucía,tertiary,,False,141.21,"LINESTRING (-70.7253477 -34.064039, -70.7268349 -34.063731)",
85593404,True,2,,Luis Barros Borgoño,tertiary,,False,147.326,"LINESTRING (-70.7253477 -34.064039, -70.7253346 -34.0639899, -70.7253199 -34.0639346, -70.725003 -34.0627452)",
608486538,True,2,,José Manuel Cousiño,tertiary,,False,145.446,"LINESTRING (-70.7268349 -34.063731, -70.7272211 -34.0649993)",
560353719,False,2,,Avenida Santa Lucía,tertiary,,False,146.081,"LINESTRING (-70.7268349 -34.063731, -70.7269026 -34.0637165, -70.7283704 -34.0634026)",
560353719,False,2,,Avenida Santa Lucía,tertiary,,False,166.699,"LINESTRING (-70.7283704 -34.0634026, -70.7301173 -34.0630112)",
51408954,True,2,,Calle Antonio Varas,residential,,False,144.661,"LINESTRING (-70.7283704 -34.0634026, -70.7283538 -34.0633463, -70.7279977 -34.0621388)",
560353719,False,2,,Avenida Santa Lucía,tertiary,,True,146.081,"LINESTRING (-70.7283704 -34.0634026, -70.7269026 -34.0637165, -70.7268349 -34.063731)",
560353719,False,2,,Avenida Santa Lucía,tertiary,,True,166.699,"LINESTRING (-70.7301173 -34.0630112, -70.7283704 -34.0634026)",
107577295,False,2,H-10,Camino Real,primary,50,False,148.16400000000002,"LINESTRING (-70.7301173 -34.0630112, -70.7302447 -34.0633712, -70.7303613 -34.0637023, -70.7304525 -34.06394, -70.7305987 -34.0642822)",
107577295,False,2,H-10,Camino Real,primary,50,True,103.60300000000001,"LINESTRING (-70.7301173 -34.0630112, -70.7301039 -34.0629732, -70.7299738 -34.0626035, -70.7297887 -34.0621202)",
92340313,False,,,Pasaje 2,living_street,,True,32.078,"LINESTRING (-70.7246026 -34.061158, -70.7242641 -34.0612257)",
485925734,False,,,Luis Barros Borgoño,residential,,False,43.927,"LINESTRING (-70.7246026 -34.061158, -70.7245051 -34.0607713)",
485925734,False,,,Luis Barros Borgoño,residential,,True,41.225,"LINESTRING (-70.7246026 -34.061158, -70.7246942 -34.0615209)",
560353725,False,,,Sargento Aldea,residential,,False,45.892,"LINESTRING (-70.7246026 -34.061158, -70.7250848 -34.0610543)",
85593404,True,2,,Luis Barros Borgoño,tertiary,,False,144.241,"LINESTRING (-70.7256852 -34.0653057, -70.7253477 -34.064039)",
85593415,False,2,,Santa Elena,unclassified,,False,145.523,"LINESTRING (-70.7256852 -34.0653057, -70.725754 -34.065292, -70.7272211 -34.0649993)",
85593404,True,2,,Luis Barros Borgoño,tertiary,,False,145.893,"LINESTRING (-70.7260266 -34.0665869, -70.7256852 -34.0653057)",
85593413,False,2,,Santa Julia,residential,,False,149.871,"LINESTRING (-70.7260266 -34.0665869, -70.726095 -34.0665731, -70.7276075 -34.0662682)",
1210129916,False,2,,Luis Barros Borgoño,tertiary,,True,136.989,"LINESTRING (-70.7260266 -34.0665869, -70.7262642 -34.0674784, -70.7263472 -34.0677899)",
51408954,True,2,,Calle Antonio Varas,residential,,False,145.776,"LINESTRING (-70.7291453 -34.0659436, -70.7287704 -34.0647214, -70.7287555 -34.064673)",
85593413,False,2,,Santa Julia,residential,,False,183.853,"LINESTRING (-70.7291453 -34.0659436, -70.729187 -34.0659344, -70.7309819 -34.0655368, -70.7310735 -34.0655165)",
85593413,False,2,,Santa Julia,residential,,True,146.178,"LINESTRING (-70.7291453 -34.0659436, -70.7276623 -34.0662566, -70.7276075 -34.0662682)",
107577295,False,2,H-10,Camino Real,primary,50,False,49.611,"LINESTRING (-70.7310735 -34.0655165, -70.7312223 -34.0659453)",
107577295,False,2,H-10,Camino Real,primary,50,True,50.182,"LINESTRING (-70.7310735 -34.0655165, -70.7309163 -34.0650844)",
85593413,False,2,,Santa Julia,residential,,True,183.853,"LINESTRING (-70.7310735 -34.0655165, -70.7309819 -34.0655368, -70.729187 -34.0659344, -70.7291453 -34.0659436)",
85593415,False,2,,Santa Elena,unclassified,,False,145.923,"LINESTRING (-70.7272211 -34.0649993, -70.7272823 -34.0649863, -70.7287555 -34.064673)",
85593415,False,2,,Santa Elena,unclassified,,True,145.523,"LINESTRING (-70.7272211 -34.0649993, -70.725754 -34.065292, -70.7256852 -34.0653057)",
608486538,True,2,,José Manuel Cousiño,tertiary,,False,145.51600000000002,"LINESTRING (-70.7272211 -34.0649993, -70.7272344 -34.0650428, -70.7276075 -34.0662682)",
51408954,True,2,,Calle Antonio Varas,residential,,False,145.648,"LINESTRING (-70.7287555 -34.064673, -70.7283704 -34.0634026)",
85593415,False,2,,Santa Elena,unclassified,,False,175.26000000000002,"LINESTRING (-70.7287555 -34.064673, -70.7305295 -34.0642979, -70.7305987 -34.0642822)",
85593415,False,2,,Santa Elena,unclassified,,True,145.923,"LINESTRING (-70.7287555 -34.064673, -70.7272823 -34.0649863, -70.7272211 -34.0649993)",
107577295,False,2,H-10,Camino Real,primary,50,False,12.698,"LINESTRING (-70.7305987 -34.0642822, -70.7306417 -34.0643907)",
85593415,False,2,,Santa Elena,unclassified,,True,175.26000000000002,"LINESTRING (-70.7305987 -34.0642822, -70.7305295 -34.0642979, -70.7287555 -34.064673)",
107577295,False,2,H-10,Camino Real,primary,50,True,148.164,"LINESTRING (-70.7305987 -34.0642822, -70.7304525 -34.06394, -70.7303613 -34.0637023, -70.7302447 -34.0633712, -70.7301173 -34.0630112)",
85593418,False,,,Sargento Aldea,residential,,False,44.365,"LINESTRING (-70.7259359 -34.0607455, -70.7264038 -34.060651)",
560353721,False,2,,José Manuel Cousiño,tertiary,,False,40.15,"LINESTRING (-70.7259359 -34.0607455, -70.7260406 -34.061096)",
85593418,False,,,Sargento Aldea,residential,,True,31.981,"LINESTRING (-70.7290235 -34.0601224, -70.7286862 -34.0601905)",
107577295,False,2,H-10,Camino Real,primary,50,False,192.762,"LINESTRING (-70.7290235 -34.0601224, -70.729657 -34.0617746)",
