osmid,highway,oneway,reversed,length,geometry,name,maxspeed,lanes,ref
105712510,residential,True,False,145.238,"LINESTRING (-71.5845331 -39.3613833, -71.5836054 -39.3624749)",Avenida Estadio,,,
105712511,residential,True,False,86.958,"LINESTRING (-71.5845331 -39.3613833, -71.5853539 -39.3618403)",Vicente Pichún,,2,
197593954,primary,False,False,67.82,"LINESTRING (-71.5880898 -39.3590225, -71.5876166 -39.3595105)",Bernardo O'Higgins,,2,199
197593954,primary,False,True,180.952,"LINESTRING (-71.5880898 -39.3590225, -71.5893465 -39.3577171)",Bernardo O'Higgins,,2,199
105712486,residential,False,False,84.014,"LINESTRING (-71.5847088 -39.3576896, -71.585321 -39.3571007)",,,,
105712479,residential,False,True,115.676,"LINESTRING (-71.5865465 -39.3588799, -71.5876166 -39.3595105)",Héroes de la Concepción,50,,
105712497,residential,False,True,109.698,"LINESTRING (-71.5865465 -39.3588799, -71.5858022 -39.3596812)",Avenida Estadio,,,
466559681,residential,False,False,67.875,"LINESTRING (-71.5865465 -39.3588799, -71.5870279 -39.3583961)",Avenida Estadio,,,
466559677,residential,False,False,125.557,"LINESTRING (-71.5865465 -39.3588799, -71.5861766 -39.3586342, -71.5861095 -39.3586072, -71.5860215 -39.3585908, -71.5858842 -39.3585761, -71.585689 -39.3585742, -71.5855707 -39.3585623, -71.5854698 -39.358534, -71.5853769 -39.3584816, -71.5852714 -39.3584214)",Héroes de la Concepción,50,,
105712495,living_street,False,False,69.581,"LINESTRING (-71.5905738 -39.3564573, -71.589999 -39.3560168)",Pasaje lago Quillelhue,40,,
197593954,primary,False,False,31.859,"LINESTRING (-71.5905738 -39.3564573, -71.5903332 -39.3566752)",Bernardo O'Higgins,,2,199
197593954,primary,False,True,47.073,"LINESTRING (-71.5905738 -39.3564573, -71.5909268 -39.3561337)",Bernardo O'Higgins,,2,199
105712506,residential,False,False,155.623,"LINESTRING (-71.5868825 -39.3562358, -71.5882429 -39.3570226, -71.5883291 -39.3570769)",Claudio Helgueta,40,,
105712484,residential,False,True,47.169,"LINESTRING (-71.585321 -39.3571007, -71.5848774 -39.3568511)",Puel Mapu,50,,
105712486,residential,False,True,84.014,"LINESTRING (-71.585321 -39.3571007, -71.5847088 -39.3576896)",,,,
105712484,residential,False,False,53.833,"LINESTRING (-71.585321 -39.3571007, -71.5853855 -39.3571369, -71.585702 -39.3571328, -71.5857878 -39.3571411, -71.585904 -39.3572061)",Puel Mapu,50,,
105712479,residential,False,False,115.676,"LINESTRING (-71.5876166 -39.3595105, -71.5865465 -39.3588799)",Héroes de la Concepción,50,,
197593954,primary,False,False,8.214,"LINESTRING (-71.5876166 -39.3595105, -71.5875598 -39.3595699)",Bernardo O'Higgins,,2,199
197593954,primary,False,True,67.82,"LINESTRING (-71.5876166 -39.3595105, -71.5880898 -39.3590225)",Bernardo O'Higgins,,2,199
105712497,residential,False,False,109.698,"LINESTRING (-71.5858022 -39.3596812, -71.5865465 -39.3588799)",Avenida Estadio,,,
105712497,residential,False,True,101.576,"LINESTRING (-71.5858022 -39.3596812, -71.5851227 -39.3604285)",Avenida Estadio,,,
105712499,residential,False,False,113.331,"LINESTRING (-71.5858022 -39.3596812, -71.5868657 -39.3602834)",Paseo Pulongo,20,,
105712497,residential,False,False,116.082,"LINESTRING (-71.5844055 -39.361313, -71.5851227 -39.3604285)",Avenida Estadio,,,
105712511,residential,True,False,13.47,"LINESTRING (-71.5844055 -39.361313, -71.5845331 -39.3613833)",Vicente Pichún,,2,
777173485,residential,False,True,63.182,"LINESTRING (-71.5844055 -39.361313, -71.5838349 -39.3609549)",Vicente Pichún,,2,
777173486,residential,False,False,12.693,"LINESTRING (-71.5836054 -39.3624749, -71.5834743 -39.3624224)",,,2,
777173487,residential,False,False,25.726,"LINESTRING (-71.5836054 -39.3624749, -71.5834487 -39.362672)",Avenida Estadio,,,
105712513,residential,False,False,82.435,"LINESTRING (-71.5842848 -39.3574339, -71.5848774 -39.3568511)",,,,
293765037,residential,True,False,114.833,"LINESTRING (-71.5870279 -39.3583961, -71.5880898 -39.3590225)",Merino Benitez,50,2,
293765038,residential,False,False,130.975,"LINESTRING (-71.5870279 -39.3583961, -71.5879517 -39.3574595)",Avenida Estadio,,,
466559681,residential,False,True,67.875,"LINESTRING (-71.5870279 -39.3583961, -71.5865465 -39.3588799)",Avenida Estadio,,,
105712484,residential,False,True,132.523,"LINESTRING (-71.5870279 -39.3583961, -71.5866622 -39.3581842, -71.5866461 -39.3581137, -71.5866796 -39.3579178, -71.5866939 -39.3576926, -71.5866569 -39.3576513, -71.5863517 -39.3574767)",Puel Mapu,50,,
197593954,primary,False,False,99.275,"LINESTRING (-71.5875598 -39.3595699, -71.5868657 -39.3602834)",Bernardo O'Higgins,,2,199
197593954,primary,False,True,8.214,"LINESTRING (-71.5875598 -39.3595699, -71.5876166 -39.3595105)",Bernardo O'Higgins,,2,199
293765042,residential,False,True,96.333,"LINESTRING (-71.5875598 -39.3595699, -71.5884361 -39.3601098)",,,,
105712493,living_street,False,False,43.407,"LINESTRING (-71.589999 -39.3560168, -71.5896682 -39.3563117)",Pasaje Pocolpen,20,,
"[293764089, 293764090, 105712495]",living_street,False,False,118.81400000000001,"LINESTRING (-71.589999 -39.3560168, -71.5896936 -39.3557901, -71.5894773 -39.3559656, -71.5893454 -39.3561153, -71.5896682 -39.3563117)","['Pasaje lago Quillelhue', 'Pasaje Mamuilmalal', 'Pasaje Momolluco']",40,,
105712495,living_street,False,True,69.581,"LINESTRING (-71.589999 -39.3560168, -71.5905738 -39.3564573)",Pasaje lago Quillelhue,40,,
197593954,primary,False,True,116.811,"LINESTRING (-71.5853539 -39.3618403, -71.5861748 -39.3610032)",Bernardo O'Higgins,,2,199
197593954,primary,False,False,133.279,"LINESTRING (-71.5853539 -39.3618403, -71.5849593 -39.3622267, -71.5846911 -39.3626036, -71.5845201 -39.362846)",Bernardo O'Higgins,,2,199
197593954,primary,False,False,40.634,"LINESTRING (-71.5903332 -39.3566752, -71.5900593 -39.356973)",Bernardo O'Higgins,,2,199
197593954,primary,False,True,31.859,"LINESTRING (-71.5903332 -39.3566752, -71.5905738 -39.3564573)",Bernardo O'Higgins,,2,199
293764090,living_street,False,True,70.02,"LINESTRING (-71.5903332 -39.3566752, -71.5896682 -39.3563117)",Pasaje Mamuilmalal,40,,
301975898,residential,True,False,88.806,"LINESTRING (-71.5845201 -39.362846, -71.5836054 -39.3624749)",,,2,
197593954,primary,False,True,133.279,"LINESTRING (-71.5845201 -39.362846, -71.5846911 -39.3626036, -71.5849593 -39.3622267, -71.5853539 -39.3618403)",Bernardo O'Higgins,,2,199
293765038,residential,False,True,53.505,"LINESTRING (-71.5883291 -39.3570769, -71.5879517 -39.3574595)",Avenida Estadio,,,
105712506,residential,False,False,112.779,"LINESTRING (-71.5883291 -39.3570769, -71.5892616 -39.3576637, -71.5893465 -39.3577171)",Claudio Helgueta,40,,
105712506,residential,False,True,155.623,"LINESTRING (-71.5883291 -39.3570769, -71.5882429 -39.3570226, -71.5868825 -39.3562358)",Claudio Helgueta,40,,
777173486,residential,False,True,12.693,"LINESTRING (-71.5834743 -39.3624224, -71.5836054 -39.3624749)",,,2,
105712490,residential,True,False,147.063,"LINESTRING (-71.5834743 -39.3624224, -71.5839596 -39.3618526, -71.5844055 -39.361313)",Avenida Estadio,,,
105712502,residential,False,True,136.643,"LINESTRING (-71.5834743 -39.3624224, -71.5833494 -39.3625342, -71.5832964 -39.3625615, -71.583226 -39.3625443, -71.5821845 -39.3619949)",,,,
105712482,residential,False,True,110.343,"LINESTRING (-71.587072 -39.3617128, -71.5861748 -39.3610032)",Francisco Valdés,50,,
105712508,residential,False,True,82.074,"LINESTRING (-71.587072 -39.3617128, -71.5865281 -39.3623194)",Cacique Catriquir,50,,
105712482,residential,False,False,98.071,"LINESTRING (-71.587072 -39.3617128, -71.5876492 -39.3620675, -71.5877055 -39.3621338, -71.5877297 -39.3622199, -71.5877565 -39.3623629)",Francisco Valdés,50,,
"[293765042, 105712508]",residential,False,False,234.146,"LINESTRING (-71.587072 -39.3617128, -71.5878796 -39.3609592, -71.5886309 -39.3602581, -71.5885987 -39.3602042, -71.5884361 -39.3601098)",Cacique Catriquir,50,,
105712482,residential,False,False,110.343,"LINESTRING (-71.5861748 -39.3610032, -71.587072 -39.3617128)",Francisco Valdés,50,,
197593954,primary,False,False,116.811,"LINESTRING (-71.5861748 -39.3610032, -71.5853539 -39.3618403)",Bernardo O'Higgins,,2,199
197593954,primary,False,True,99.671,"LINESTRING (-71.5861748 -39.3610032, -71.5868657 -39.3602834)",Bernardo O'Higgins,,2,199
777173484,residential,True,False,110.748,"LINESTRING (-71.5861748 -39.3610032, -71.5851227 -39.3604285)",Francisco Valdés,50,2,
197593954,primary,False,False,180.952,"LINESTRING (-71.5893465 -39.3577171, -71.5880898 -39.3590225)",Bernardo O'Higgins,,2,199
105712506,residential,False,True,112.779,"LINESTRING (-71.5893465 -39.3577171, -71.5892616 -39.3576637, -71.5883291 -39.3570769)",Claudio Helgueta,40,,
197593954,primary,False,True,102.964,"LINESTRING (-71.5893465 -39.3577171, -71.5900227 -39.3570112, -71.5900593 -39.356973)",Bernardo O'Higgins,,2,199
105712484,residential,False,False,45.843,"LINESTRING (-71.5844462 -39.3566086, -71.5848774 -39.3568511)",Puel Mapu,50,,
105712488,residential,False,True,80.487,"LINESTRING (-71.5844462 -39.3566086, -71.5838669 -39.3571772)",,,,
105712484,residential,False,True,74.999,"LINESTRING (-71.5844462 -39.3566086, -71.5843019 -39.3565274, -71.5839189 -39.3564345, -71.5838701 -39.356453, -71.5837328 -39.3566034)",Puel Mapu,50,,
105712508,residential,False,False,82.074,"LINESTRING (-71.5865281 -39.3623194, -71.587072 -39.3617128)",Cacique Catriquir,50,,
105712499,residential,False,True,113.331,"LINESTRING (-71.5868657 -39.3602834, -71.5858022 -39.3596812)",Paseo Pulongo,20,,
197593954,primary,False,False,99.671,"LINESTRING (-71.5868657 -39.3602834, -71.5861748 -39.3610032)",Bernardo O'Higgins,,2,199
197593954,primary,False,True,99.275,"LINESTRING (-71.5868657 -39.3602834, -71.5875598 -39.3595699)",Bernardo O'Higgins,,2,199
105712482,residential,False,True,98.071,"LINESTRING (-71.5877565 -39.3623629, -71.5877297 -39.3622199, -71.5877055 -39.3621338, -71.5876492 -39.3620675, -71.587072 -39.3617128)",Francisco Valdés,50,,
"[918147866, 105712503]",residential,False,"[False, True]",602.5440000000001,"LINESTRING (-71.5877565 -39.3623629, -71.5878528 -39.3623485, -71.5879455 -39.3623053, -71.5891001 -39.3614775, -71.5898162 -39.3608274, -71.5901488 -39.3606469, -71.5902239 -39.3605899, -71.5903258 -39.3604344, -71.5904251 -39.3600808, -71.5904492 -39.3598464, -71.5904626 -39.3597495, -71.5904412 -39.3597101, -71.5904143 -39.3596904, -71.5902796 -39.3596484, -71.5896597 -39.3594488, -71.5894904 -39.3594507, -71.5893374 -39.359459, -71.589175 -39.3594959, -71.5890059 -39.3596041, -71.5884361 -39.3601098)",,,,
105712484,residential,False,False,48.857,"LINESTRING (-71.585904 -39.3572061, -71.5863517 -39.3574767)",Puel Mapu,50,,
293765041,residential,False,False,37.015,"LINESTRING (-71.585904 -39.3572061, -71.5856443 -39.3574716)",Pasaje Parpalen,20,,
105712484,residential,False,True,53.833,"LINESTRING (-71.585904 -39.3572061, -71.5857878 -39.3571411, -71.585702 -39.3571328, -71.5853855 -39.3571369, -71.585321 -39.3571007)",Puel Mapu,50,,
184675967,residential,False,False,2.443,"LINESTRING (-71.5862087 -39.3565294, -71.5862307 -39.3565433)",Pasaje El Mirador,50,,
293765038,residential,False,False,53.505,"LINESTRING (-71.5879517 -39.3574595, -71.5883291 -39.3570769)",Avenida Estadio,,,
293765038,residential,False,True,130.975,"LINESTRING (-71.5879517 -39.3574595, -71.5870279 -39.3583961)",Avenida Estadio,,,
"[184675969, 293765039]",residential,False,True,120.437,"LINESTRING (-71.5879517 -39.3574595, -71.586996 -39.3568579, -71.5868903 -39.3569593)","['Pasaje 21 de Mayo', 'Emmanuel']",,,
105712484,residential,False,True,48.857,"LINESTRING (-71.5863517 -39.3574767, -71.585904 -39.3572061)",Puel Mapu,50,,
184675969,residential,False,False,73.853,"LINESTRING (-71.5863517 -39.3574767, -71.5868903 -39.3569593)",Emmanuel,,,
293765040,residential,False,True,34.236,"LINESTRING (-71.5863517 -39.3574767, -71.5860958 -39.3577126)",Pasaje Millaray,20,,
105712484,residential,False,False,132.523,"LINESTRING (-71.5863517 -39.3574767, -71.5866569 -39.3576513, -71.5866939 -39.3576926, -71.5866796 -39.3579178, -71.5866461 -39.3581137, -71.5866622 -39.3581842, -71.5870279 -39.3583961)",Puel Mapu,50,,
184675967,residential,False,True,36.605,"LINESTRING (-71.5868903 -39.3569593, -71.5865604 -39.3567512)",Pasaje El Mirador,50,,
184675969,residential,False,True,73.853,"LINESTRING (-71.5868903 -39.3569593, -71.5863517 -39.3574767)",Emmanuel,,,
"[184675969, 293765039]",residential,False,False,120.437,"LINESTRING (-71.5868903 -39.3569593, -71.586996 -39.3568579, -71.5879517 -39.3574595)","['Pasaje 21 de Mayo', 'Emmanuel']",,,
105712484,residential,False,False,74.999,"LINESTRING (-71.5837328 -39.3566034, -71.5838701 -39.356453, -71.5839189 -39.3564345, -71.5843019 -39.3565274, -71.5844462 -39.3566086)",Puel Mapu,50,,
293765040,residential,False,False,34.236,"LINESTRING (-71.5860958 -39.3577126, -71.5863517 -39.3574767)",Pasaje Millaray,20,,
293765041,residential,False,True,37.015,"LINESTRING (-71.5856443 -39.3574716, -71.585904 -39.3572061)",Pasaje Parpalen,20,,
105712488,residential,False,False,80.487,"LINESTRING (-71.5838669 -39.3571772, -71.5844462 -39.3566086)",,,,
301975899,living_street,False,False,212.002,"LINESTRING (-71.5880431 -39.3561444, -71.5884776 -39.3563643, -71.5885661 -39.3563767, -71.5886385 -39.3563415, -71.5887512 -39.3562502, -71.5900593 -39.356973)",,,,
301975893,living_street,False,False,160.56,"LINESTRING (-71.5894995 -39.3552215, -71.5896068 -39.3552443, -71.5898107 -39.3553439, -71.5900547 -39.3555202, -71.5902935 -39.3557193, -71.5905644 -39.3559059, -71.5909268 -39.3561337)",,,,
197593954,primary,False,False,47.073,"LINESTRING (-71.5909268 -39.3561337, -71.5905738 -39.3564573)",Bernardo O'Higgins,,2,199
301975893,living_street,False,True,160.56,"LINESTRING (-71.5909268 -39.3561337, -71.5905644 -39.3559059, -71.5902935 -39.3557193, -71.5900547 -39.3555202, -71.5898107 -39.3553439, -71.5896068 -39.3552443, -71.5894995 -39.3552215)",,,,
197593954,primary,False,True,40.634,"LINESTRING (-71.5900593 -39.356973, -71.5903332 -39.3566752)",Bernardo O'Higgins,,2,199
197593954,primary,False,False,102.964,"LINESTRING (-71.5900593 -39.356973, -71.5900227 -39.3570112, -71.5893465 -39.3577171)",Bernardo O'Higgins,,2,199
301975899,living_street,False,True,212.002,"LINESTRING (-71.5900593 -39.356973, -71.5887512 -39.3562502, -71.5886385 -39.3563415, -71.5885661 -39.3563767, -71.5884776 -39.3563643, -71.5880431 -39.3561444)",,,,
466559677,residential,False,True,125.55699999999999,"LINESTRING (-71.5852714 -39.3584214, -71.5853769 -39.3584816, -71.5854698 -39.358534, -71.5855707 -39.3585623, -71.585689 -39.3585742, -71.5858842 -39.3585761, -71.5860215 -39.3585908, -71.5861095 -39.3586072, -71.5861766 -39.3586342, -71.5865465 -39.3588799)",Héroes de la Concepción,50,,
184675967,residential,False,False,36.578,"LINESTRING (-71.5862307 -39.3565433, -71.5865604 -39.3567512)",Pasaje El Mirador,50,,
184675967,residential,False,True,2.443,"LINESTRING (-71.5862307 -39.3565433, -71.5862087 -39.3565294)",Pasaje El Mirador,50,,
720357754,living_street,False,False,22.621,"LINESTRING (-71.5862307 -39.3565433, -71.5863991 -39.356387)",,,,
720357754,living_street,False,True,22.621,"LINESTRING (-71.5863991 -39.356387, -71.5862307 -39.3565433)",,,,
184675967,residential,False,False,36.605,"LINESTRING (-71.5865604 -39.3567512, -71.5868903 -39.3569593)",Pasaje El Mirador,50,,
184675967,residential,False,True,36.578,"LINESTRING (-71.5865604 -39.3567512, -71.5862307 -39.3565433)",Pasaje El Mirador,50,,
720357755,living_street,False,False,25.775,"LINESTRING (-71.5865604 -39.3567512, -71.5867532 -39.3565737)",,,,
720357755,living_street,False,True,25.775,"LINESTRING (-71.5867532 -39.3565737, -71.5865604 -39.3567512)",,,,
777173485,residential,False,False,63.182,"LINESTRING (-71.5838349 -39.3609549, -71.5844055 -39.361313)",Vicente Pichún,,2,
777173487,residential,False,True,25.726,"LINESTRING (-71.5834487 -39.362672, -71.5836054 -39.3624749)",Avenida Estadio,,,
