osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,ref,width
464618692,Manuel Bulnes,tertiary,True,False,122.699,2,50,"LINESTRING (-72.9378183 -36.977681, -72.9378193 -36.9777288, -72.9378326 -36.9787844)",,
705840323,Errázuriz,residential,True,False,126.358,2,50,"LINESTRING (-72.9378183 -36.977681, -72.9377521 -36.9776833, -72.9370535 -36.9776985, -72.9364808 -36.977711, -72.9363964 -36.9777128)",,
464618688,Ramón Freire,tertiary,True,False,110.147,2,50,"LINESTRING (-72.9377418 -36.9754255, -72.9365021 -36.9754446)",,
30838542,Manuel Bulnes,tertiary,True,False,118.542,2,,"LINESTRING (-72.9377418 -36.9754255, -72.9377446 -36.9754939, -72.9377822 -36.9764121, -72.9377854 -36.976491)",,
464457043,Irarrázabal,tertiary,True,False,116.21100000000001,2,,"LINESTRING (-72.9377854 -36.976491, -72.937897 -36.9764863, -72.9389921 -36.9764402, -72.9390918 -36.976436)",,
464618692,Manuel Bulnes,tertiary,True,False,132.355,2,50,"LINESTRING (-72.9377854 -36.976491, -72.9377877 -36.9765749, -72.9378174 -36.9776368, -72.9378183 -36.977681)",,
30838901,José Miguel Carrera,tertiary,True,False,118.393,2,50,"LINESTRING (-72.9364435 -36.9765083, -72.9365021 -36.9754446)",,
705840316,Irarrázabal,residential,True,False,119.219,2,,"LINESTRING (-72.9364435 -36.9765083, -72.9376959 -36.9764922, -72.9377854 -36.976491)",,
464457062,José Miguel Carrera,tertiary,True,False,111.594,2,50,"LINESTRING (-72.9365021 -36.9754446, -72.9365321 -36.9744413)",,
464618688,Ramón Freire,tertiary,True,False,119.751,2,50,"LINESTRING (-72.9365021 -36.9754446, -72.9351543 -36.9754654)",,
30838386,San Martín,residential,True,False,117.7,2,50,"LINESTRING (-72.9351543 -36.9754654, -72.9351529 -36.9765239)",,
464457063,Ramón Freire,tertiary,True,False,57.641,2,50,"LINESTRING (-72.9351543 -36.9754654, -72.9345055 -36.9754728)",,
51519608,Portales,tertiary,True,False,112.546,2,50,"LINESTRING (-72.9338802 -36.9745025, -72.9351466 -36.9744733)",,
30838387,Pedro de Valdivia,residential,True,False,108.643,2,50,"LINESTRING (-72.9338802 -36.9745025, -72.9338594 -36.9735527, -72.9338588 -36.9735256)",,
30838387,Pedro de Valdivia,residential,True,False,108.465,2,50,"LINESTRING (-72.9339015 -36.9754778, -72.9338802 -36.9745025)",,
464457063,Ramón Freire,tertiary,True,False,66.325,2,50,"LINESTRING (-72.9339015 -36.9754778, -72.933155 -36.9754886)",,
30816685,O'Higgins,residential,True,False,100.343,2,50,"LINESTRING (-72.937664 -36.9733927, -72.9365368 -36.9734507)",,
464457045,Manuel Bulnes,tertiary,True,False,113.652,2,,"LINESTRING (-72.937664 -36.9733927, -72.9376997 -36.9744144)",,
30838542,Manuel Bulnes,tertiary,True,False,112.491,2,,"LINESTRING (-72.9376997 -36.9744144, -72.9377383 -36.9753419, -72.9377418 -36.9754255)",,
464457046,Portales,tertiary,True,False,101.289,2,50,"LINESTRING (-72.9376997 -36.9744144, -72.9387286 -36.9743926, -72.9388395 -36.9743903)",,
51519608,Portales,tertiary,True,False,103.766,2,50,"LINESTRING (-72.9365321 -36.9744413, -72.9376997 -36.9744144)",,
464457062,José Miguel Carrera,tertiary,True,False,110.151,2,50,"LINESTRING (-72.9365321 -36.9744413, -72.9365368 -36.9734507)",,
30816685,O'Higgins,residential,True,False,124.954,2,50,"LINESTRING (-72.9365368 -36.9734507, -72.9351312 -36.9734927)",,
"[992365923, 464457062]",José Miguel Carrera,tertiary,True,False,121.28,2,50,"LINESTRING (-72.9365368 -36.9734507, -72.9365284 -36.9728589, -72.9365188 -36.9723601)",,
51519608,Portales,tertiary,True,False,123.131,2,50,"LINESTRING (-72.9351466 -36.9744733, -72.9365321 -36.9744413)",,
464618687,San Martín,residential,True,False,110.319,2,50,"LINESTRING (-72.9351466 -36.9744733, -72.9351543 -36.9754654)",,
30816685,O'Higgins,residential,True,False,113.093,2,50,"LINESTRING (-72.9351312 -36.9734927, -72.9338588 -36.9735256)",,
464618687,San Martín,residential,True,False,109.046,2,50,"LINESTRING (-72.9351312 -36.9734927, -72.9351466 -36.9744733)",,
30838387,Pedro de Valdivia,residential,True,False,64.303,2,50,"LINESTRING (-72.9338588 -36.9735256, -72.9338462 -36.9729474)",,
"[992365924, 361109542]",Colón,tertiary,True,False,127.976,2,50,"LINESTRING (-72.9394026 -36.9787518, -72.9403036 -36.978691, -72.940839 -36.9786637)",,
464457052,La Concepción,secondary,True,False,127.096,2,50,"LINESTRING (-72.9394026 -36.9787518, -72.9392986 -36.9780156, -72.9392422 -36.977616)",,
197714514,Irarrázabal,residential,True,False,61.812000000000005,2,50,"LINESTRING (-72.9332346 -36.9765206, -72.9332967 -36.9765413, -72.933373 -36.9765474, -72.9339248 -36.9765406)",,
30837740,Avenida La Araucana,primary,False,True,68.498,2,50,"LINESTRING (-72.9384797 -36.9717804, -72.9381779 -36.9718909, -72.9379269 -36.9719829, -72.9377781 -36.9720359)",Q-652-O,
171810024,Irarrázabal,living_street,False,True,34.618,,,"LINESTRING (-72.9416188 -36.9763397, -72.9412834 -36.9763404, -72.9412291 -36.9763405)",,
1088033339,Esmeralda,tertiary,False,True,12.859,2,50,"LINESTRING (-72.9378412 -36.9794355, -72.9379569 -36.979505)",,
361109541,Manuel Bulnes,tertiary,False,True,72.569,2,50,"LINESTRING (-72.9378412 -36.9794355, -72.9378522 -36.9793954, -72.9378574 -36.9793583, -72.9378326 -36.9787844)",,
171810007,Pasaje Brasil,living_street,False,False,47.543,,,"LINESTRING (-72.9333553 -36.9735571, -72.9333332 -36.9731299)",,
30837740,Avenida La Araucana,primary,False,True,17.59,2,50,"LINESTRING (-72.9377781 -36.9720359, -72.9375973 -36.9721004)",Q-652-O,
30837740,Avenida La Araucana,primary,False,False,68.498,2,50,"LINESTRING (-72.9377781 -36.9720359, -72.9379269 -36.9719829, -72.9381779 -36.9718909, -72.9384797 -36.9717804)",Q-652-O,
629004014,,living_street,False,True,33.749,,,"LINESTRING (-72.9345055 -36.9754728, -72.9345017 -36.9757763)",,
464457063,Ramón Freire,tertiary,True,False,53.658,2,50,"LINESTRING (-72.9345055 -36.9754728, -72.9339583 -36.9754773, -72.9339015 -36.9754778)",,
464463057,El Águila,secondary,False,True,21.995,2,50,"LINESTRING (-72.9365188 -36.9723601, -72.9365051 -36.9721626)",O-680,10
30837740,Avenida La Araucana,primary,False,False,100.08200000000001,2,50,"LINESTRING (-72.9365188 -36.9723601, -72.9366423 -36.9723325, -72.9369477 -36.9722642, -72.9373241 -36.972171, -72.9373705 -36.972159, -72.9375973 -36.9721004)",Q-652-O,
646573681,Avenida La Araucana,tertiary,False,True,127.668,2,50,"LINESTRING (-72.9365188 -36.9723601, -72.936317 -36.9723939, -72.9355026 -36.9725267, -72.9351142 -36.9726022)",Q-652-O,
705840316,Irarrázabal,residential,True,False,114.659,2,,"LINESTRING (-72.9351529 -36.9765239, -72.9364435 -36.9765083)",,
"[705840322, 30816571]","['San Martín', 'Errázuriz']",residential,False,"[False, True]",232.598,2,50,"LINESTRING (-72.9351529 -36.9765239, -72.9351009 -36.9774449, -72.935113 -36.9775167, -72.9351378 -36.97757, -72.9351988 -36.9776185, -72.9352699 -36.9776496, -72.9353946 -36.9776774, -72.9355328 -36.9776989, -72.9357044 -36.977716, -72.9358423 -36.9777208, -72.9363964 -36.9777128)",,
30838901,José Miguel Carrera,tertiary,True,False,134.0,2,50,"LINESTRING (-72.9363964 -36.9777128, -72.9364435 -36.9765083)",,
"[705840322, 30816571]","['San Martín', 'Errázuriz']",residential,False,"[False, True]",232.598,2,50,"LINESTRING (-72.9363964 -36.9777128, -72.9358423 -36.9777208, -72.9357044 -36.977716, -72.9355328 -36.9776989, -72.9353946 -36.9776774, -72.9352699 -36.9776496, -72.9351988 -36.9776185, -72.9351378 -36.97757, -72.935113 -36.9775167, -72.9351009 -36.9774449, -72.9351529 -36.9765239)",,
"[30838627, 30838901]","['Colón', 'José Miguel Carrera']",tertiary,True,False,211.87499999999997,2,50,"LINESTRING (-72.9378326 -36.9787844, -72.9374653 -36.9787606, -72.9371662 -36.9787209, -72.9369088 -36.9786459, -72.9366599 -36.9785686, -72.9365755 -36.9785319, -72.9365272 -36.9784997, -72.9364762 -36.978444, -72.9364521 -36.9783969, -72.9364226 -36.9783347, -72.9364065 -36.9782683, -72.9363964 -36.9777128)",,
197715339,Colón,tertiary,True,False,100.675,2,50,"LINESTRING (-72.9378326 -36.9787844, -72.9380927 -36.9787968, -72.9383531 -36.9788013, -72.9385572 -36.9787993, -72.9387611 -36.9787924, -72.9389647 -36.9787806)",,
361109541,Manuel Bulnes,tertiary,False,False,72.569,2,50,"LINESTRING (-72.9378326 -36.9787844, -72.9378574 -36.9793583, -72.9378522 -36.9793954, -72.9378412 -36.9794355)",,
629004014,,living_street,False,False,33.749,,,"LINESTRING (-72.9345017 -36.9757763, -72.9345055 -36.9754728)",,
1209222704,,living_street,False,False,48.943,,,"LINESTRING (-72.9388939 -36.9748131, -72.9394436 -36.9747835)",,
464457065,La Concepción,secondary,True,False,47.261,2,50,"LINESTRING (-72.9388939 -36.9748131, -72.938851 -36.9744794, -72.9388395 -36.9743903)",,
1209222704,,living_street,False,True,48.943,,,"LINESTRING (-72.9394436 -36.9747835, -72.9388939 -36.9748131)",,
