osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,junction
838839235,True,2,G-19,Avenida Chicureo,primary,False,183.46,"LINESTRING (-70.6374738 -33.281262, -70.6364168 -33.2810648, -70.6360595 -33.2809682, -70.6355687 -33.2808376)",
25968480,True,1,,,primary_link,False,49.614,"LINESTRING (-70.6375863 -33.2809111, -70.6376162 -33.2809386, -70.6376397 -33.2809702, -70.637656 -33.2810048, -70.6376645 -33.2810413, -70.637665 -33.2810785, -70.6376574 -33.2811151, -70.6376421 -33.28115, -70.6376194 -33.281182, -70.6375902 -33.28121, -70.6375554 -33.2812332, -70.6375162 -33.2812507, -70.6374738 -33.281262)",
838839236,True,2,G-19,Avenida Chicureo,primary,False,74.906,"LINESTRING (-70.6357307 -33.2804503, -70.6360108 -33.2804775, -70.6362844 -33.2805038, -70.6365277 -33.2805457)",
27239230,True,1,,,primary_link,False,66.66,"LINESTRING (-70.6355687 -33.2808376, -70.6355278 -33.2808166, -70.6354925 -33.2807893, -70.6354642 -33.2807569, -70.6354439 -33.2807204, -70.6354325 -33.2806814, -70.6354303 -33.2806413, -70.6354374 -33.2806016, -70.6354536 -33.2805638, -70.6354782 -33.2805293, -70.6355124 -33.2804979, -70.6355536 -33.280473, -70.6356 -33.2804557, -70.635643 -33.2804473, -70.635687 -33.2804455, -70.6357307 -33.2804503)",
88306842,True,2,,Avenida San José,residential,False,138.426,"LINESTRING (-70.6365277 -33.2805457, -70.6366711 -33.2804698, -70.6366964 -33.2804564, -70.6368605 -33.2803486, -70.6375025 -33.2796218)",
838839236,True,2,G-19,Avenida Chicureo,primary,False,44.437,"LINESTRING (-70.6365277 -33.2805457, -70.6367541 -33.2805977, -70.636977 -33.2806791)",
838839236,True,2,G-19,Avenida Chicureo,primary,False,62.272999999999996,"LINESTRING (-70.636977 -33.2806791, -70.637254 -33.2807742, -70.6375863 -33.2809111)",
200294503,True,,,Avenida San José,residential,False,55.538000000000004,"LINESTRING (-70.6390382 -33.277852, -70.6385807 -33.2776138, -70.6385432 -33.2775763)",
1230738156,False,,,Las Madreselvas,residential,False,87.773,"LINESTRING (-70.6410445 -33.2771869, -70.6417192 -33.2777391)",
570359413,True,2,,Avenida San José,residential,False,181.385,"LINESTRING (-70.6410445 -33.2771869, -70.6399561 -33.2781162, -70.6398851 -33.2781756, -70.6397992 -33.2782407, -70.6397322 -33.2782653, -70.639628 -33.2782812)",
162613722,False,,,Los Dedales de Oro,residential,False,90.74000000000001,"LINESTRING (-70.639628 -33.2782812, -70.6397598 -33.2784034, -70.6402526 -33.2789081)",
200294503,True,,,Avenida San José,residential,False,53.316,"LINESTRING (-70.639628 -33.2782812, -70.6395482 -33.2782209, -70.6392025 -33.2779597)",
165338676,True,,,Avenida San José,residential,False,204.76,"LINESTRING (-70.6392025 -33.2779597, -70.6378594 -33.2794192)",
