osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge
1155077547,True,2,Loncomilla,residential,50,False,7.871,"LINESTRING (-71.7301799 -35.5967419, -71.730101 -35.5967718)",
366320980,True,2,Loncomilla,residential,50,False,139.731,"LINESTRING (-71.731642 -35.5963349, -71.7303037 -35.5967074, -71.7301799 -35.5967419)",
"[1145186848, 1145186849]",True,2,Esmeralda,residential,50,False,123.143,"LINESTRING (-71.731642 -35.5963349, -71.7312763 -35.5953565, -71.7312637 -35.5953228, -71.731246 -35.5952753)",
145312756,True,2,Esmeralda,residential,50,False,126.717,"LINESTRING (-71.7304056 -35.5930859, -71.7299911 -35.5919973)",
465885917,True,2,Eleuterio Ramírez,residential,50,False,131.001,"LINESTRING (-71.7304056 -35.5930859, -71.7317917 -35.5927431)",
145312756,True,2,Esmeralda,residential,50,False,128.258,"LINESTRING (-71.7308281 -35.594187, -71.7304056 -35.5930859)",
"[145312756, 1145186847]",True,2,Esmeralda,residential,50,False,126.776,"LINESTRING (-71.731246 -35.5952753, -71.7312226 -35.5952145, -71.7308732 -35.5943043, -71.730852 -35.5942492, -71.7308281 -35.594187)",
"[1145186880, 1145186850, 1145186875]",True,2,Arturo Prat,tertiary,50,False,127.74499999999999,"LINESTRING (-71.731246 -35.5952753, -71.7313307 -35.595253, -71.7325061 -35.5949427, -71.7325898 -35.5949206)",
173158605,False,2,Arturo Prat,tertiary,50,False,90.974,"LINESTRING (-71.7392691 -35.5932717, -71.7402198 -35.5930039)",
345141097,False,2,Serrano,tertiary,50,False,50.355,"LINESTRING (-71.7392691 -35.5932717, -71.7391048 -35.592839)",
"[1145186885, 1145186902, 1145186855]",True,2,Tacna,residential,40,False,124.499,"LINESTRING (-71.735285 -35.5942404, -71.7352616 -35.5941767, -71.7349212 -35.593248, -71.7349085 -35.5932133, -71.7348917 -35.5931674)",
"[1145186856, 1145186890, 1145186887]",True,2,Arturo Prat,tertiary,50,False,123.158,"LINESTRING (-71.735285 -35.5942404, -71.735363 -35.5942209, -71.7365152 -35.5939331, -71.736587 -35.5939151)",
"[1145186853, 1145233798, 1145233797]",True,2,Miraflores,tertiary,50,False,124.30000000000001,"LINESTRING (-71.7339097 -35.5945836, -71.7338828 -35.5945102, -71.7335505 -35.5936044, -71.7335364 -35.5935655, -71.7335171 -35.5935123)",
"[1145186888, 1145186883, 1145186854]",True,2,Arturo Prat,tertiary,50,False,130.077,"LINESTRING (-71.7339097 -35.5945836, -71.7340118 -35.5945581, -71.7351966 -35.5942625, -71.735285 -35.5942404)",
"[1145186851, 1145186877]",True,2,Cienfuegos,tertiary,50,False,125.881,"LINESTRING (-71.7325898 -35.5949206, -71.7326159 -35.5949918, -71.7328104 -35.5955226, -71.7329712 -35.5959612, -71.7329875 -35.5960055)",
"[1145186852, 1145186884, 1145186879]",True,2,Arturo Prat,tertiary,50,False,125.089,"LINESTRING (-71.7325898 -35.5949206, -71.732673 -35.5948994, -71.7338245 -35.5946054, -71.7339097 -35.5945836)",
97778037,False,2,Pulluquén,tertiary,50,False,126.176,"LINESTRING (-71.7336858 -35.5899078, -71.7350233 -35.5895844)",
97778037,False,2,Pulluquén,tertiary,50,True,136.003,"LINESTRING (-71.7336858 -35.5899078, -71.7322442 -35.5902566)",
53521492,True,2,Torreblanca,residential,50,False,130.064,"LINESTRING (-71.7340917 -35.5909853, -71.7327153 -35.591325)",
"[1145186896, 1145186873, 944261850, 944261851]",True,2,Tacna,residential,40,False,125.31700000000001,"LINESTRING (-71.7340917 -35.5909853, -71.7340393 -35.5908421, -71.733866 -35.5903693, -71.7337549 -35.5900942, -71.7336858 -35.5899078)",yes
"[1145186859, 1145186894, 1145186895]",True,2,Eleuterio Ramírez,residential,50,False,123.159,"LINESTRING (-71.7344914 -35.5920754, -71.7346021 -35.5920486, -71.7348515 -35.5919881, -71.7356971 -35.5917832, -71.7357967 -35.591759)",
