osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,bridge,ref
85651440,False,2,Caupolicán,residential,False,120.448,"LINESTRING (-72.3742246 -38.0647763, -72.374736 -38.0637707)",50,,
196671795,False,2,Guacolda,residential,False,123.827,"LINESTRING (-72.3742246 -38.0647763, -72.3729137 -38.0643581)",50,,
196671795,False,2,Guacolda,residential,True,120.491,"LINESTRING (-72.3742246 -38.0647763, -72.3754952 -38.0651928)",50,,
85651440,False,2,Caupolicán,residential,False,116.462,"LINESTRING (-72.3748366 -38.0635726, -72.3753324 -38.0626007)",50,,
85651440,False,2,Caupolicán,residential,True,23.723,"LINESTRING (-72.3748366 -38.0635726, -72.374736 -38.0637707)",50,,
181163902,True,2,Avenida Ercilla,tertiary,False,121.125,"LINESTRING (-72.3748366 -38.0635726, -72.3761169 -38.0639855)",50,,
85651440,False,2,Caupolicán,residential,False,121.423,"LINESTRING (-72.3753324 -38.0626007, -72.3758471 -38.0615867)",50,,
85651440,False,2,Caupolicán,residential,True,116.462,"LINESTRING (-72.3753324 -38.0626007, -72.3748366 -38.0635726)",50,,
85651444,False,2,Orompello,residential,False,121.245,"LINESTRING (-72.3753324 -38.0626007, -72.3740332 -38.0622231)",50,,
85651444,False,2,Orompello,residential,True,120.303,"LINESTRING (-72.3753324 -38.0626007, -72.3766215 -38.0629754)",50,,
85651440,False,2,Caupolicán,residential,False,113.802,"LINESTRING (-72.3758471 -38.0615867, -72.3763303 -38.0606366)",50,,
85651440,False,2,Caupolicán,residential,True,121.423,"LINESTRING (-72.3758471 -38.0615867, -72.3753324 -38.0626007)",50,,
85651443,False,2,Ongolmo,residential,False,120.047,"LINESTRING (-72.3758471 -38.0615867, -72.3745589 -38.0612168)",50,,
85651443,False,2,Ongolmo,residential,True,119.421,"LINESTRING (-72.3758471 -38.0615867, -72.3771288 -38.0619542)",50,,
85651440,False,2,Caupolicán,residential,True,116.297,"LINESTRING (-72.3768242 -38.0596657, -72.3763303 -38.0606366)",50,,
181163887,False,2,Huequén,residential,False,119.487,"LINESTRING (-72.3768242 -38.0596657, -72.3755379 -38.0593066)",50,,
181163887,False,2,Huequén,residential,True,117.699,"LINESTRING (-72.3768242 -38.0596657, -72.3780704 -38.0600627)",50,,
623960096,False,2,Avenida Ercilla,tertiary,False,22.394,"LINESTRING (-72.3796844 -38.0652572, -72.3794577 -38.0651639)",50,,
181163896,False,2,Sougarret,residential,False,48.209,"LINESTRING (-72.3751076 -38.056548, -72.3756577 -38.0565294)",50,,
181163877,False,2,Los Aromos,residential,True,111.582,"LINESTRING (-72.3751076 -38.056548, -72.3751564 -38.0571546, -72.3756589 -38.0571546)",50,,
85651435,False,2,Tucapel,residential,False,23.112,"LINESTRING (-72.3784916 -38.0649753, -72.3785754 -38.0647782)",50,,
181163894,True,2,Avenida Ercilla,tertiary,False,120.876,"LINESTRING (-72.3784916 -38.0649753, -72.3779932 -38.0648147, -72.377214 -38.0645631)",50,,
181163887,False,2,Huequén,residential,False,97.286,"LINESTRING (-72.3791202 -38.0603495, -72.3780704 -38.0600627)",50,,
85651426,False,2,Alcázar,residential,False,68.452,"LINESTRING (-72.3756589 -38.0571546, -72.37566 -38.0577702)",50,,
85651426,False,2,Alcázar,residential,True,69.519,"LINESTRING (-72.3756589 -38.0571546, -72.3756577 -38.0565294)",50,,
181163877,False,2,Los Aromos,residential,False,111.582,"LINESTRING (-72.3756589 -38.0571546, -72.3751564 -38.0571546, -72.3751076 -38.056548)",50,,
85651426,False,2,Alcázar,residential,True,68.452,"LINESTRING (-72.37566 -38.0577702, -72.3756589 -38.0571546)",50,,
976130159,False,2,Camino Reducción Estefanía,unclassified,True,47.87,"LINESTRING (-72.37566 -38.0577702, -72.3759565 -38.0581319)",,,
181163885,False,1,Pasaje O'Higgins,living_street,True,28.3,"LINESTRING (-72.3801683 -38.0640635, -72.3798671 -38.0639711)",30,,
85651442,True,1,Avenida Ercilla,tertiary,False,62.733999999999995,"LINESTRING (-72.3788371 -38.0648827, -72.3792674 -38.0650657, -72.3794577 -38.0651639)",50,,
701712218,True,1,,motorway_link,False,50.357,"LINESTRING (-72.3788371 -38.0648827, -72.3790896 -38.0648989, -72.3791954 -38.0648864, -72.3792994 -38.064861, -72.379389 -38.0648164)",,,
85651427,False,2,Los Copihues,residential,False,103.722,"LINESTRING (-72.37704 -38.0564957, -72.377064 -38.0574283)",50,,
181163896,False,2,Sougarret,residential,False,113.484,"LINESTRING (-72.37704 -38.0564957, -72.3783333 -38.0564282)",50,,
181163896,False,2,Sougarret,residential,True,121.086,"LINESTRING (-72.37704 -38.0564957, -72.3756577 -38.0565294)",50,,
181163893,False,2,Álamo,residential,True,24.89,"LINESTRING (-72.378328 -38.056652, -72.3783333 -38.0564282)",50,,
459574671,False,2,Comercio,tertiary,False,140.353,"LINESTRING (-72.378328 -38.056652, -72.377064 -38.0574283)",,,
459574671,False,2,Comercio,tertiary,True,41.971,"LINESTRING (-72.378328 -38.056652, -72.3786982 -38.0564122)",,,
85651440,False,2,Caupolicán,residential,False,23.723,"LINESTRING (-72.374736 -38.0637707, -72.3748366 -38.0635726)",50,,
85651440,False,2,Caupolicán,residential,True,120.448,"LINESTRING (-72.374736 -38.0637707, -72.3742246 -38.0647763)",50,,
181163894,True,2,Avenida Ercilla,tertiary,False,122.567,"LINESTRING (-72.374736 -38.0637707, -72.3734388 -38.0633561)",50,,
181163893,False,2,Álamo,residential,False,24.89,"LINESTRING (-72.3783333 -38.0564282, -72.378328 -38.056652)",50,,
181163896,False,2,Sougarret,residential,False,31.998,"LINESTRING (-72.3783333 -38.0564282, -72.3786982 -38.0564122)",50,,
181163896,False,2,Sougarret,residential,True,113.484,"LINESTRING (-72.3783333 -38.0564282, -72.37704 -38.0564957)",50,,
181163896,False,2,Sougarret,residential,True,31.998,"LINESTRING (-72.3786982 -38.0564122, -72.3783333 -38.0564282)",50,,
459574671,False,2,Comercio,tertiary,False,41.971,"LINESTRING (-72.3786982 -38.0564122, -72.378328 -38.056652)",,,
85651435,False,2,Tucapel,residential,False,76.517,"LINESTRING (-72.3792407 -38.0632847, -72.3795387 -38.0626378)",50,,
85651435,False,2,Tucapel,residential,True,47.154,"LINESTRING (-72.3792407 -38.0632847, -72.3790572 -38.0636834)",50,,
459884926,False,1,Pasaje Juan Pablo II,living_street,True,90.104,"LINESTRING (-72.3792407 -38.0632847, -72.3801954 -38.0635874)",30,,
85651443,False,2,Ongolmo,residential,True,116.428,"LINESTRING (-72.373307 -38.0608636, -72.3745589 -38.0612168)",50,,
335109891,False,2,Lautaro,residential,True,119.874,"LINESTRING (-72.373307 -38.0608636, -72.3727846 -38.0618601)",50,,
"[85651433, 335109891]",False,2,"['Lautaro', 'Colo Colo']",residential,"[False, True]",203.41800000000003,"LINESTRING (-72.373307 -38.0608636, -72.3735979 -38.0603768, -72.373665 -38.0603114, -72.3737857 -38.0602375, -72.3741075 -38.0601213, -72.3744214 -38.0600474, -72.3745286 -38.0600537, -72.3750811 -38.0602196)",50,,
181163884,True,1,,motorway_link,False,193.89600000000002,"LINESTRING (-72.3802923 -38.0651914, -72.3803515 -38.06504, -72.3803725 -38.0649576, -72.3803702 -38.0648703, -72.3803558 -38.0648193, -72.3803319 -38.0647706, -72.3802989 -38.0647252, -72.3802576 -38.0646843, -72.3802089 -38.0646488, -72.380154 -38.0646194, -72.3800942 -38.0645969, -72.3800307 -38.0645817, -72.379965 -38.0645742, -72.3798986 -38.0645746, -72.3798331 -38.0645829, -72.3797688 -38.0645992, -72.3797085 -38.064623, -72.3796535 -38.0646538, -72.3796051 -38.064691, -72.3795645 -38.0647334, -72.3795327 -38.0647803, -72.3795104 -38.0648305, -72.3794981 -38.0648828, -72.3794961 -38.0649359, -72.3795045 -38.0649887, -72.379523 -38.0650398, -72.3795419 -38.0650845, -72.3795661 -38.0651276, -72.3795996 -38.065174, -72.3796392 -38.0652174, -72.3796844 -38.0652572)",50,,
85651434,False,2,Quilapán,residential,False,121.51,"LINESTRING (-72.3760195 -38.064181, -72.3754952 -38.0651928)",50,,
85651434,False,2,Quilapán,residential,True,23.351,"LINESTRING (-72.3760195 -38.064181, -72.3761169 -38.0639855)",50,,
181163894,True,2,Avenida Ercilla,tertiary,False,121.275,"LINESTRING (-72.3760195 -38.064181, -72.374736 -38.0637707)",50,,
459884925,False,1,Pasaje Arturo Prat,living_street,True,51.443,"LINESTRING (-72.3801954 -38.0635874, -72.3798671 -38.0639711)",30,,
459884926,False,1,Pasaje Juan Pablo II,living_street,False,90.104,"LINESTRING (-72.3801954 -38.0635874, -72.3792407 -38.0632847)",30,,
"[933677782, 459884926]",False,1,Pasaje Juan Pablo II,living_street,"[False, True]",69.62100000000001,"LINESTRING (-72.3801954 -38.0635874, -72.380466 -38.0636732, -72.3802872 -38.0640438)",30,,
299872761,False,1,Comercio,living_street,False,65.595,"LINESTRING (-72.3755649 -38.0584698, -72.3749989 -38.0588563)",30,,
"[335116014, 459574671]",False,2,Comercio,tertiary,False,95.242,"LINESTRING (-72.3755649 -38.0584698, -72.375537 -38.0585487, -72.3755327 -38.0585965, -72.3755649 -38.0587486, -72.3756161 -38.0589054, -72.3756281 -38.0590077, -72.3756101 -38.0591083, -72.3755379 -38.0593066)",50,yes,R-517
459574671,False,2,Comercio,tertiary,True,50.937,"LINESTRING (-72.3755649 -38.0584698, -72.3757397 -38.0583008, -72.3759565 -38.0581319)",,,
85651426,False,2,Alcázar,residential,False,69.519,"LINESTRING (-72.3756577 -38.0565294, -72.3756589 -38.0571546)",50,,
181163896,False,2,Sougarret,residential,False,121.086,"LINESTRING (-72.3756577 -38.0565294, -72.37704 -38.0564957)",50,,
181163896,False,2,Sougarret,residential,True,48.209,"LINESTRING (-72.3756577 -38.0565294, -72.3751076 -38.056548)",50,,
85651435,False,2,Tucapel,residential,False,4.084,"LINESTRING (-72.3790412 -38.0637179, -72.3790572 -38.0636834)",50,,
85651435,False,2,Tucapel,residential,True,124.753,"LINESTRING (-72.3790412 -38.0637179, -72.3785754 -38.0647782)",50,,
181163885,False,1,Pasaje O'Higgins,living_street,False,77.593,"LINESTRING (-72.3790412 -38.0637179, -72.3798671 -38.0639711)",30,,
85651432,False,2,Rengo,residential,True,23.002,"LINESTRING (-72.377214 -38.0645631, -72.3773102 -38.0643706)",50,,
181163894,True,2,Avenida Ercilla,tertiary,False,112.875,"LINESTRING (-72.377214 -38.0645631, -72.3760195 -38.064181)",50,,
85651431,False,2,Lautaro,residential,False,120.616,"LINESTRING (-72.3717191 -38.0639771, -72.3722325 -38.0629705)",50,,
85651431,False,2,Lautaro,residential,True,115.755,"LINESTRING (-72.3717191 -38.0639771, -72.3712263 -38.0649431)",50,,
196671795,False,2,Guacolda,residential,True,112.838,"LINESTRING (-72.3717191 -38.0639771, -72.3729137 -38.0643581)",50,,
623960096,False,2,Avenida Ercilla,tertiary,True,22.394,"LINESTRING (-72.3794577 -38.0651639, -72.3796844 -38.0652572)",50,,
254894121,True,1,,motorway_link,False,41.37500000000001,"LINESTRING (-72.3794577 -38.0651639, -72.379415 -38.0651178, -72.3793838 -38.0650688, -72.3793599 -38.0649988, -72.3793501 -38.0649415, -72.3793584 -38.0648789, -72.379389 -38.0648164)",,,
623960097,True,1,Avenida Ercilla,tertiary,False,87.149,"LINESTRING (-72.3794577 -38.0651639, -72.3789866 -38.0650656, -72.3784916 -38.0649753)",50,,
299872761,False,1,Comercio,living_street,True,65.595,"LINESTRING (-72.3749989 -38.0588563, -72.3755649 -38.0584698)",30,,
335109890,False,,Lautaro,tertiary,True,23.058,"LINESTRING (-72.3723272 -38.062777, -72.3722325 -38.0629705)",,,
335109891,False,2,Lautaro,residential,False,109.537,"LINESTRING (-72.3723272 -38.062777, -72.3727846 -38.0618601)",50,,
572766752,True,2,Avenida Ercilla,tertiary,False,114.524,"LINESTRING (-72.3723272 -38.062777, -72.3735437 -38.0631557)",50,,
783796723,False,1,Avenida Ercilla,tertiary,True,101.82400000000001,"LINESTRING (-72.3723272 -38.062777, -72.3720557 -38.0627009, -72.3719068 -38.0626787, -72.3717673 -38.0626713, -72.3711839 -38.0626629)",50,,R-525
85651431,False,2,Lautaro,residential,True,120.616,"LINESTRING (-72.3722325 -38.0629705, -72.3717191 -38.0639771)",50,,
335109890,False,,Lautaro,tertiary,False,23.058,"LINESTRING (-72.3722325 -38.0629705, -72.3723272 -38.062777)",,,
783796727,False,1,Avenida Ercilla,tertiary,False,97.971,"LINESTRING (-72.3722325 -38.0629705, -72.3712818 -38.0626893, -72.3711839 -38.0626629)",50,,R-525
85651439,False,2,Comercio,residential,True,120.529,"LINESTRING (-72.3734388 -38.0633561, -72.3729137 -38.0643581)",50,,
335109424,False,2,Comercio,tertiary,False,24.102,"LINESTRING (-72.3734388 -38.0633561, -72.3735437 -38.0631557)",,,
572766751,True,2,Avenida Ercilla,tertiary,False,113.981,"LINESTRING (-72.3734388 -38.0633561, -72.3722325 -38.0629705)",50,,
459884924,False,2,Huequén,residential,True,165.293,"LINESTRING (-72.3737267 -38.0590361, -72.3737478 -38.0590454, -72.3739707 -38.0589788, -72.3743758 -38.0590252, -72.3750034 -38.0591688, -72.3755379 -38.0593066)",50,,
783796723,False,1,Avenida Ercilla,tertiary,False,101.82400000000001,"LINESTRING (-72.3711839 -38.0626629, -72.3717673 -38.0626713, -72.3719068 -38.0626787, -72.3720557 -38.0627009, -72.3723272 -38.062777)",50,,R-525
783796727,False,1,Avenida Ercilla,tertiary,True,97.971,"LINESTRING (-72.3711839 -38.0626629, -72.3712818 -38.0626893, -72.3722325 -38.0629705)",50,,R-525
181163885,False,1,Pasaje O'Higgins,living_street,False,28.3,"LINESTRING (-72.3798671 -38.0639711, -72.3801683 -38.0640635)",30,,
181163885,False,1,Pasaje O'Higgins,living_street,True,77.593,"LINESTRING (-72.3798671 -38.0639711, -72.3790412 -38.0637179)",30,,
459884925,False,1,Pasaje Arturo Prat,living_street,False,51.443,"LINESTRING (-72.3798671 -38.0639711, -72.3801954 -38.0635874)",30,,
"[459884926, 933677782]",False,1,Pasaje Juan Pablo II,living_street,"[False, True]",69.62100000000001,"LINESTRING (-72.3802872 -38.0640438, -72.380466 -38.0636732, -72.3801954 -38.0635874)",30,,
