osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,tunnel
31148928,P.Mahmud ko'chasi,tertiary,False,False,95.084,"LINESTRING (60.6324592 41.5543978, 60.6329601 41.5546299, 60.6334085 41.5548728)",,,
"[31148928, 684953381]","[""Pahlavon Maxmud ko'chasi"", ""P.Mahmud ko'chasi""]",tertiary,False,True,88.595,"LINESTRING (60.6324592 41.5543978, 60.6322427 41.5543722, 60.6315391 41.5543299, 60.6313995 41.5543268)",,,
186289053,P.Mahmud ko'chasi,living_street,False,True,164.937,"LINESTRING (60.6324592 41.5543978, 60.6325271 41.5542776, 60.6325508 41.5538848, 60.6325212 41.5537805, 60.6324443 41.5537163, 60.6322911 41.553681, 60.6320763 41.5536718, 60.6315861 41.5536786, 60.6314281 41.5536912)",,,
175848990,,unclassified,False,True,24.931,"LINESTRING (60.6261339 41.551546, 60.626137 41.5517702)",,,
184642731,Istiqlol ko'chasi 3 yulak,unclassified,True,False,255.949,"LINESTRING (60.6261339 41.551546, 60.6261289 41.5514303, 60.6261476 41.5492443)",4,,
"[31149171, 516965014]","['Al-Beruniy ko’chasi', ""Islom Karimov ko'chasi""]",secondary,True,False,866.6080000000001,"LINESTRING (60.6261339 41.551546, 60.6263312 41.5515478, 60.6277406 41.5515739, 60.6293015 41.5515932, 60.6306372 41.5516125, 60.6322026 41.5516428, 60.6337835 41.5516587, 60.6338594 41.55166, 60.6340536 41.5516636, 60.6349223 41.5516801, 60.6364324 41.5517087, 60.6365457 41.5517109)",4,4N1938,
107849015,Avesto ko'chasi,unclassified,True,False,485.28099999999995,"LINESTRING (60.6261476 41.5492443, 60.6261631 41.5491058, 60.6262545 41.5489517, 60.6263781 41.5487968, 60.6264599 41.5487145, 60.6266042 41.5486013, 60.6267683 41.5485008, 60.627178 41.5482922, 60.6282717 41.5477826, 60.6283459 41.5477534, 60.62857 41.5476922, 60.6290413 41.5476285, 60.6310771 41.5476513)",4,,
175848990,,unclassified,False,False,24.931,"LINESTRING (60.626137 41.5517702, 60.6261339 41.551546)",,,
439133825,,unclassified,False,True,116.172,"LINESTRING (60.626137 41.5517702, 60.6261428 41.5518747, 60.6261407 41.5518931, 60.6261363 41.5528148)",,,
187008061,O’zbekiston ko‘chasi,residential,False,True,49.623,"LINESTRING (60.6261363 41.5528148, 60.6258223 41.5531942)",,,
439133825,,unclassified,False,False,116.172,"LINESTRING (60.6261363 41.5528148, 60.6261407 41.5518931, 60.6261428 41.5518747, 60.626137 41.5517702)",,,
899402003,Sheroziy kochasi,unclassified,False,False,41.598,"LINESTRING (60.6261363 41.5528148, 60.6262924 41.5530683, 60.6263562 41.5531504)",,,
175848989,,unclassified,False,False,29.956,"LINESTRING (60.6365457 41.5517109, 60.6365462 41.5519803)",,,
110266758,Gʻafur Gʻulom ko’chasi,unclassified,True,False,381.261,"LINESTRING (60.6322555 41.5476709, 60.6328873 41.5476897, 60.6333983 41.5477143, 60.6337507 41.5477312, 60.634748 41.547774, 60.6352167 41.547795, 60.6357163 41.5478551, 60.6361675 41.5480309, 60.6364855 41.5482977, 60.6365348 41.5483821)",4,,
110266758,Gʻafur Gʻulom ko’chasi,unclassified,True,False,109.072,"LINESTRING (60.6366102 41.5496931, 60.6366123 41.549814, 60.6365821 41.5506737)",4,,
110266768,A.Kodiriy kochasi,residential,False,True,360.76,"LINESTRING (60.6366102 41.5496931, 60.6365133 41.5497235, 60.6349665 41.5496921, 60.6335389 41.5496478, 60.6334094 41.5496462, 60.6333195 41.5496452, 60.632285 41.5496491)",,,
899368611,Al-Xorazmiy ko’chasi,primary,True,False,26.906,"LINESTRING (60.6316697 41.5474191, 60.6316574 41.5476609)",,,
31149156,,primary_link,True,False,58.647000000000006,"LINESTRING (60.6316697 41.5474191, 60.631764 41.5475225, 60.6318558 41.5475789, 60.6319933 41.5476183, 60.6322555 41.5476709)",,,
184642750,,unclassified,True,False,36.942,"LINESTRING (60.6310771 41.5476513, 60.6315209 41.5476587)",,,
169264294,,primary_link,True,False,47.652,"LINESTRING (60.6310771 41.5476513, 60.6312605 41.5476242, 60.6313842 41.5475807, 60.6314639 41.5475168, 60.631532 41.547432)",,,
175848989,,unclassified,False,True,29.956,"LINESTRING (60.6365462 41.5519803, 60.6365457 41.5517109)",,,
184642776,Islom Karimov ko'chasi,secondary,True,False,203.775,"LINESTRING (60.6365462 41.5519803, 60.6364282 41.5519783, 60.6355767 41.5519643, 60.6340979 41.5519425)",4,4N1938,
110266758,Gʻafur Gʻulom ko’chasi,unclassified,True,False,115.371,"LINESTRING (60.6365821 41.5506737, 60.6365495 41.551602, 60.6365457 41.5517109)",4,,
"[184642776, 110132999]",Islom Karimov ko'chasi,secondary,True,False,173.039,"LINESTRING (60.6340979 41.5519425, 60.6340356 41.5519415, 60.6331614 41.551928, 60.6322751 41.5519004, 60.6322011 41.5518994, 60.6320195 41.5518955)",4,4N1938,
186289038,Al-Beruniy ko’chasi,living_street,False,True,338.50299999999993,"LINESTRING (60.6340979 41.5519425, 60.6340977 41.5520176, 60.63403 41.5532745, 60.633958 41.5536564, 60.6339542 41.5541573, 60.6338733 41.5542796, 60.6336622 41.5545381, 60.6334848 41.5547552, 60.6334085 41.5548728)",,,
110132994,Al-Xorazmiy ko’chasi,primary,True,False,70.716,"LINESTRING (60.6314281 41.5536912, 60.6314044 41.5542063, 60.6313995 41.5543268)",3,,
186289053,P.Mahmud ko'chasi,living_street,False,False,164.93699999999998,"LINESTRING (60.6314281 41.5536912, 60.6315861 41.5536786, 60.6320763 41.5536718, 60.6322911 41.553681, 60.6324443 41.5537163, 60.6325212 41.5537805, 60.6325508 41.5538848, 60.6325271 41.5542776, 60.6324592 41.5543978)",,,
31148928,P.Mahmud ko'chasi,tertiary,False,False,181.012,"LINESTRING (60.6334085 41.5548728, 60.6340803 41.5552114, 60.6346144 41.5554806, 60.6352195 41.5557746)",,,
31148928,P.Mahmud ko'chasi,tertiary,False,True,95.084,"LINESTRING (60.6334085 41.5548728, 60.6329601 41.5546299, 60.6324592 41.5543978)",,,
186289038,Al-Beruniy ko’chasi,living_street,False,False,338.50300000000004,"LINESTRING (60.6334085 41.5548728, 60.6334848 41.5547552, 60.6336622 41.5545381, 60.6338733 41.5542796, 60.6339542 41.5541573, 60.633958 41.5536564, 60.63403 41.5532745, 60.6340977 41.5520176, 60.6340979 41.5519425)",,,
110266758,Gʻafur Gʻulom ko’chasi,unclassified,True,False,147.544,"LINESTRING (60.6365348 41.5483821, 60.6366347 41.548553, 60.6366316 41.5487452, 60.6366174 41.5496128, 60.6366102 41.5496931)",4,,
999014021,Al-Xorazmiy ko’chasi,primary,True,False,25.225,"LINESTRING (60.6315209 41.5476587, 60.631532 41.547432)",,,
184642750,,unclassified,True,False,11.362,"LINESTRING (60.6315209 41.5476587, 60.6315942 41.5476599, 60.6316574 41.5476609)",,,
684953381,Pahlavon Maxmud ko'chasi,tertiary,False,True,12.957,"LINESTRING (60.6313995 41.5543268, 60.6312438 41.5543255)",,,
"[31148928, 684953381]","[""Pahlavon Maxmud ko'chasi"", ""P.Mahmud ko'chasi""]",tertiary,False,False,88.595,"LINESTRING (60.6313995 41.5543268, 60.6315391 41.5543299, 60.6322427 41.5543722, 60.6324592 41.5543978)",,,
187019749,Al-Xorazmiy ko’chasi,primary,True,False,50.32,"LINESTRING (60.6312438 41.5543255, 60.6312634 41.5538732)",3,,
684953381,Pahlavon Maxmud ko'chasi,tertiary,False,False,12.957,"LINESTRING (60.6312438 41.5543255, 60.6313995 41.5543268)",,,
684953381,Pahlavon Maxmud ko'chasi,tertiary,False,True,300.055,"LINESTRING (60.6312438 41.5543255, 60.6310518 41.5543124, 60.6309753 41.5543058, 60.6304981 41.5543012, 60.6303268 41.5543483, 60.6299421 41.554529, 60.6295823 41.5546844, 60.628544 41.555133, 60.6280176 41.5553605)",,,
684953381,Pahlavon Maxmud ko'chasi,tertiary,False,False,300.055,"LINESTRING (60.6280176 41.5553605, 60.628544 41.555133, 60.6295823 41.5546844, 60.6299421 41.554529, 60.6303268 41.5543483, 60.6304981 41.5543012, 60.6309753 41.5543058, 60.6310518 41.5543124, 60.6312438 41.5543255)",,,
684953381,Pahlavon Maxmud ko'chasi,tertiary,False,True,155.061,"LINESTRING (60.6280176 41.5553605, 60.6278832 41.5554236, 60.6264073 41.5560622)",,,
899402003,Sheroziy kochasi,unclassified,False,True,281.98699999999997,"LINESTRING (60.6280176 41.5553605, 60.6279242 41.5552307, 60.6272502 41.5543246, 60.6269578 41.5539386, 60.6268356 41.5537672, 60.6267708 41.5536839, 60.6263562 41.5531504)",,,
684953381,Pahlavon Maxmud ko'chasi,tertiary,False,False,155.061,"LINESTRING (60.6264073 41.5560622, 60.6278832 41.5554236, 60.6280176 41.5553605)",,,
31148928,P.Mahmud ko'chasi,tertiary,False,True,181.012,"LINESTRING (60.6352195 41.5557746, 60.6346144 41.5554806, 60.6340803 41.5552114, 60.6334085 41.5548728)",,,
110266768,A.Kodiriy kochasi,residential,False,False,360.76,"LINESTRING (60.632285 41.5496491, 60.6333195 41.5496452, 60.6334094 41.5496462, 60.6335389 41.5496478, 60.6349665 41.5496921, 60.6365133 41.5497235, 60.6366102 41.5496931)",,,
187008061,O’zbekiston ko‘chasi,residential,False,False,49.623,"LINESTRING (60.6258223 41.5531942, 60.6261363 41.5528148)",,,
826565658,,unclassified,False,False,47.78,"LINESTRING (60.6258223 41.5531942, 60.6260108 41.5531133, 60.6261696 41.5531022, 60.6263562 41.5531504)",,,
826565658,,unclassified,False,True,47.78,"LINESTRING (60.6263562 41.5531504, 60.6261696 41.5531022, 60.6260108 41.5531133, 60.6258223 41.5531942)",,,
