osmid,oneway,highway,reversed,length,geometry,junction,name,bridge,ref
330085966,True,secondary,False,38.486,"LINESTRING (59.4585405 42.4089084, 59.4584608 42.4090155, 59.4583291 42.4092172)",,,,
531486526,True,primary,False,35.36,"LINESTRING (59.4579173 42.4091508, 59.4579945 42.4091487, 59.4580595 42.4091475, 59.4581249 42.4091534, 59.4581952 42.4091683, 59.4582605 42.4091912, 59.4583291 42.4092172)",roundabout,,,
531486529,True,primary,False,54.226,"LINESTRING (59.4583291 42.4092172, 59.4583031 42.4092637, 59.4582699 42.4093101, 59.4582218 42.4093544, 59.4581525 42.4094012, 59.4580123 42.4094767, 59.4578644 42.4095484)",roundabout,,,
531486528,True,primary,False,41.816,"LINESTRING (59.4575069 42.4093732, 59.4575297 42.409359, 59.4576828 42.4092709, 59.4579173 42.4091508)",roundabout,,,
751966161,False,tertiary,True,82.684,"LINESTRING (59.4575069 42.4093732, 59.4574226 42.4093113, 59.4568525 42.4088084)",,,,
531486527,True,primary,False,6.819,"LINESTRING (59.4578644 42.4095484, 59.4578449 42.4095525, 59.4578174 42.4095545, 59.4577823 42.4095558)",roundabout,,,
364859803,False,residential,True,267.549,"LINESTRING (59.4548924 42.4156073, 59.4573369 42.4171987)",,Xalqılar doslıǵı kóshesi,,
364859803,False,residential,False,426.17199999999997,"LINESTRING (59.4548924 42.4156073, 59.4539574 42.4150271, 59.4533881 42.4146697, 59.451152 42.4132657, 59.4511061 42.4132369, 59.4509268 42.4131342)",,Xalqılar doslıǵı kóshesi,,
493731689,False,residential,True,131.74,"LINESTRING (59.4516349 42.4094607, 59.450609 42.4103717)",,,,
273457044,False,residential,True,38.928,"LINESTRING (59.450609 42.4103717, 59.4502394 42.4101524)",,Gagarin kóshesi,,
493731689,False,residential,False,131.74,"LINESTRING (59.450609 42.4103717, 59.4516349 42.4094607)",,,,
"[273457044, 936261469, 936261470, 364859799]",False,residential,"[False, True]",408.448,"LINESTRING (59.450609 42.4103717, 59.4515468 42.4109282, 59.4516027 42.4109657, 59.4518333 42.4111013, 59.4523806 42.4114229, 59.4530526 42.4107823, 59.4537481 42.4101462, 59.4541305 42.4099113)",,"[""Gagarin o'tkeli"", ""Gagarin ko'shesi"", 'Gagarin kóshesi']",yes,
493731692,False,residential,True,121.24,"LINESTRING (59.4522786 42.4101182, 59.4531919 42.4092614)",,,,
273457044,False,residential,False,94.362,"LINESTRING (59.448441 42.4090853, 59.4484951 42.4091174, 59.4493369 42.4096169)",,Gagarin kóshesi,,
273457044,False,residential,False,95.056,"LINESTRING (59.4493369 42.4096169, 59.4502394 42.4101524)",,Gagarin kóshesi,,
273457044,False,residential,True,94.362,"LINESTRING (59.4493369 42.4096169, 59.4484951 42.4091174, 59.448441 42.4090853)",,Gagarin kóshesi,,
273457044,False,residential,False,38.928,"LINESTRING (59.4502394 42.4101524, 59.450609 42.4103717)",,Gagarin kóshesi,,
273457044,False,residential,True,95.056,"LINESTRING (59.4502394 42.4101524, 59.4493369 42.4096169)",,Gagarin kóshesi,,
493731743,False,residential,True,223.75900000000001,"LINESTRING (59.4502394 42.4101524, 59.4501196 42.4103, 59.4499678 42.4104474, 59.4498618 42.4105419, 59.4493306 42.4110263, 59.4491705 42.411164, 59.4488886 42.4114355, 59.4486953 42.411651, 59.4485955 42.4117545)",,Belinskiy kóshesi,,
273457043,False,tertiary,False,155.00500000000002,"LINESTRING (59.4485955 42.4117545, 59.4494522 42.4122638, 59.4500299 42.4126031, 59.450069 42.4126261)",,Xalqılar doslıǵı kóshesi,,
493731743,False,residential,False,223.75900000000001,"LINESTRING (59.4485955 42.4117545, 59.4486953 42.411651, 59.4488886 42.4114355, 59.4491705 42.411164, 59.4493306 42.4110263, 59.4498618 42.4105419, 59.4499678 42.4104474, 59.4501196 42.4103, 59.4502394 42.4101524)",,Belinskiy kóshesi,,
367763779,False,primary,False,185.584,"LINESTRING (59.4568413 42.4098219, 59.4566862 42.4099025, 59.4563625 42.4100707, 59.455633 42.4104792, 59.4550227 42.4108129)",,Ǵarezsizlik kóshesi,,4R-171D
494080917,True,primary,False,73.999,"LINESTRING (59.4568413 42.4098219, 59.4573916 42.4094485, 59.4574676 42.4093989, 59.4575069 42.4093732)",,,,4R-171D
364859803,False,residential,True,426.172,"LINESTRING (59.4509268 42.4131342, 59.4511061 42.4132369, 59.451152 42.4132657, 59.4533881 42.4146697, 59.4539574 42.4150271, 59.4548924 42.4156073)",,Xalqılar doslıǵı kóshesi,,
367763779,False,primary,True,423.906,"LINESTRING (59.4509268 42.4131342, 59.4511241 42.4130222, 59.4542796 42.4112316, 59.4550227 42.4108129)",,Ǵarezsizlik kóshesi,,4R-171D
"[273457043, 751966165, 751966166]",False,tertiary,True,90.286,"LINESTRING (59.4509268 42.4131342, 59.4507513 42.4130322, 59.4507027 42.413003, 59.4503556 42.4127944, 59.4501655 42.4126828, 59.450069 42.4126261)",,Xalqılar doslıǵı kóshesi,yes,
494080918,True,primary,False,82.728,"LINESTRING (59.4577823 42.4095558, 59.4568413 42.4098219)",,,,4R-171D
273457019,True,primary,False,31.424999999999997,"LINESTRING (59.4577823 42.4095558, 59.4577271 42.4095447, 59.4576612 42.4095169, 59.4576059 42.4094776, 59.4575675 42.4094418, 59.4575349 42.4094015, 59.4575069 42.4093732)",roundabout,,,
364859803,False,residential,False,267.549,"LINESTRING (59.4573369 42.4171987, 59.4548924 42.4156073)",,Xalqılar doslıǵı kóshesi,,
"[273457043, 751966165, 751966166]",False,tertiary,False,90.286,"LINESTRING (59.450069 42.4126261, 59.4501655 42.4126828, 59.4503556 42.4127944, 59.4507027 42.413003, 59.4507513 42.4130322, 59.4509268 42.4131342)",,Xalqılar doslıǵı kóshesi,yes,
273457043,False,tertiary,True,155.005,"LINESTRING (59.450069 42.4126261, 59.4500299 42.4126031, 59.4494522 42.4122638, 59.4485955 42.4117545)",,Xalqılar doslıǵı kóshesi,,
"[566021680, 566021679]",False,residential,"[False, True]",229.93400000000003,"LINESTRING (59.450069 42.4126261, 59.4501694 42.4125222, 59.4504989 42.4121813, 59.4510193 42.411629, 59.450133 42.4110887)",,,,
"[566021680, 566021679]",False,residential,"[False, True]",229.93400000000003,"LINESTRING (59.450133 42.4110887, 59.4510193 42.411629, 59.4504989 42.4121813, 59.4501694 42.4125222, 59.450069 42.4126261)",,,,
493731705,False,residential,True,252.582,"LINESTRING (59.4568525 42.4088084, 59.4544162 42.4101955)",,Berdaq o'tkeli,,
751966161,False,tertiary,False,82.684,"LINESTRING (59.4568525 42.4088084, 59.4574226 42.4093113, 59.4575069 42.4093732)",,,,
493731705,False,residential,False,252.582,"LINESTRING (59.4544162 42.4101955, 59.4568525 42.4088084)",,Berdaq o'tkeli,,
