osmid,highway,oneway,reversed,length,geometry,ref,name
492759272,residential,False,True,230.961,"LINESTRING (67.4206595 37.5116812, 67.4204517 37.5116738, 67.4180428 37.5116041)",,
492759308,trunk,True,False,242.41499999999996,"LINESTRING (67.4206595 37.5116812, 67.4207193 37.5107578, 67.420738 37.5103854, 67.4207627 37.5098928, 67.4207662 37.5096482, 67.4208198 37.5095094)",M 41,Termiz - O'sh avtotrassasi
758027830,trunk,False,False,12.529,"LINESTRING (67.4208328 37.5093972, 67.4208198 37.5095094)",M 41,Termiz - O'sh avtotrassasi
162992618,trunk,False,True,264.78499999999997,"LINESTRING (67.4208328 37.5093972, 67.4208815 37.5092961, 67.420958 37.5091897, 67.4210787 37.5090971, 67.4214354 37.5088812, 67.4218968 37.5085982, 67.4226236 37.5081918, 67.4231359 37.507912)",M41,
492759304,tertiary,False,True,183.274,"LINESTRING (67.4208328 37.5093972, 67.4195015 37.509228, 67.4187844 37.5091217)",,
492759286,residential,False,False,7.717,"LINESTRING (67.4228513 37.5070797, 67.4228694 37.5071476)",,
492759286,residential,False,True,98.662,"LINESTRING (67.4228513 37.5070797, 67.4226507 37.5062068)",,
492759277,residential,False,False,395.595,"LINESTRING (67.4228513 37.5070797, 67.4226743 37.5070527, 67.4184478 37.5064056)",,
162992618,trunk,False,False,264.785,"LINESTRING (67.4231359 37.507912, 67.4226236 37.5081918, 67.4218968 37.5085982, 67.4214354 37.5088812, 67.4210787 37.5090971, 67.420958 37.5091897, 67.4208815 37.5092961, 67.4208328 37.5093972)",M41,
162992618,trunk,False,True,195.744,"LINESTRING (67.4231359 37.507912, 67.4234873 37.5077045, 67.4238695 37.5074333, 67.4240291 37.5072928, 67.4243322 37.506979, 67.424642 37.5066364)",M41,
492759285,tertiary,False,False,63.836,"LINESTRING (67.4231359 37.507912, 67.4231735 37.5081045, 67.4231869 37.5082811, 67.4231762 37.5084833)",,
492759286,residential,False,True,88.28999999999999,"LINESTRING (67.4231359 37.507912, 67.4230231 37.5076562, 67.4228694 37.5071476)",,
492759269,residential,False,False,98.34,"LINESTRING (67.4180428 37.5116041, 67.4180095 37.5124881)",,
492759269,residential,False,True,105.3,"LINESTRING (67.4180428 37.5116041, 67.4180587 37.5106572)",,
