osmid,oneway,highway,reversed,length,geometry,ref,name,bridge,junction
1258268010,True,unclassified,False,86.322,"LINESTRING (69.2589143 40.2292303, 69.2581637 40.2287066)",,,,
1258268007,False,residential,True,588.2529999999999,"LINESTRING (69.2589143 40.2292303, 69.2566055 40.2313724, 69.2559403 40.2317041, 69.2553824 40.2322652, 69.2552161 40.2323389, 69.2550391 40.2323185, 69.2540896 40.2317492)",,,,
"[159043025, 159043026]",False,tertiary,False,258.926,"LINESTRING (69.2578417 40.2343585, 69.2559258 40.2332331, 69.2558354 40.23318, 69.2554403 40.2329234)",4Р26,Гафура Гуляма улица,yes,
244284540,True,tertiary,False,34.96,"LINESTRING (69.24761 40.2310263, 69.2477441 40.2310241, 69.2478688 40.2310991, 69.2478678 40.2311899)",,,,roundabout
333526887,True,tertiary,False,265.967,"LINESTRING (69.24761 40.2310263, 69.2478798 40.2307968, 69.2496003 40.2293427, 69.2497077 40.2292497)",4К786,,,
333526883,True,tertiary,False,19.756,"LINESTRING (69.2478678 40.2311899, 69.2477274 40.2313316)",4К786,,,roundabout
333526885,True,tertiary,False,12.712,"LINESTRING (69.2475157 40.2311151, 69.24761 40.2310263)",,,,roundabout
330460693,False,residential,True,472.15700000000004,"LINESTRING (69.2477274 40.2313316, 69.248108 40.2315821, 69.2499152 40.2327713, 69.2519789 40.234069)",,,,
333526888,True,tertiary,False,31.604,"LINESTRING (69.2477274 40.2313316, 69.2476486 40.2312814, 69.2475425 40.2312125, 69.2475157 40.2311151)",,,,roundabout
244284542,False,tertiary_link,True,7.456,"LINESTRING (69.2540793 40.2320773, 69.2541432 40.2320313)",,,,
330883405,False,residential,False,284.322,"LINESTRING (69.2540793 40.2320773, 69.2519789 40.234069)",,,,
330459931,True,tertiary,False,219.86,"LINESTRING (69.2540793 40.2320773, 69.2539629 40.2320059, 69.2530948 40.2314439, 69.2521052 40.2307975)",4Р26,,,
330883405,False,residential,True,284.322,"LINESTRING (69.2519789 40.234069, 69.2540793 40.2320773)",,,,
