osmid,highway,oneway,reversed,length,bridge,geometry,lanes,ref,maxspeed
"[537833009, 537833010, 537833011]",residential,False,True,295.316,yes,"LINESTRING (67.868714 40.4923065, 67.8687976 40.4922187, 67.8689057 40.4921052, 67.869139 40.4918605, 67.870397 40.4905652, 67.870515 40.4905203, 67.8706491 40.4905284, 67.8709978 40.4906508)",,,
1097068158,primary,False,False,264.523,,"LINESTRING (67.868714 40.4923065, 67.8689121 40.4923508, 67.8690873 40.49239, 67.8713485 40.4935655)",4,4P198,UZ:urban
171898889,unclassified,False,True,40.357,,"LINESTRING (67.876625 40.4946858, 67.8763834 40.4949988)",,,
171898911,unclassified,True,False,11.257,,"LINESTRING (67.876625 40.4946858, 67.8765486 40.4946029)",,,
171898889,unclassified,False,False,40.357,,"LINESTRING (67.8763834 40.4949988, 67.876625 40.4946858)",,,
171898909,residential,False,False,131.04,,"LINESTRING (67.8763834 40.4949988, 67.8776948 40.4956267)",,,
171898889,unclassified,False,True,109.85099999999998,,"LINESTRING (67.8763834 40.4949988, 67.8757564 40.4956951, 67.8757156 40.4957447, 67.8756577 40.495818)",,,
171898909,residential,False,True,131.04,,"LINESTRING (67.8776948 40.4956267, 67.8763834 40.4949988)",,,
171898889,unclassified,False,False,109.851,,"LINESTRING (67.8756577 40.495818, 67.8757156 40.4957447, 67.8757564 40.4956951, 67.8763834 40.4949988)",,,
446096596,residential,False,True,74.94200000000001,,"LINESTRING (67.8756577 40.495818, 67.8755334 40.4959502, 67.8754722 40.4960278, 67.8751672 40.4963791)",,,
"[1097068154, 1097068158]",primary,False,True,442.166,,"LINESTRING (67.8756577 40.495818, 67.8755331 40.4957529, 67.8754873 40.495729, 67.8749452 40.4954456, 67.8748465 40.495394, 67.8713485 40.4935655)",4,4P198,"['UZ:urban', '50']"
446096595,residential,False,False,110.307,,"LINESTRING (67.8751672 40.4963791, 67.8762473 40.4969354)",,,
446096596,residential,False,True,82.253,,"LINESTRING (67.8751672 40.4963791, 67.8746023 40.4969813)",,,
446096596,residential,False,False,74.942,,"LINESTRING (67.8751672 40.4963791, 67.8754722 40.4960278, 67.8755334 40.4959502, 67.8756577 40.495818)",,,
446096596,residential,False,False,31.929,,"LINESTRING (67.8731092 40.4985583, 67.8733275 40.498324)",,,
537832998,residential,False,True,215.122,,"LINESTRING (67.8731092 40.4985583, 67.8710997 40.4973718)",,,
537832998,residential,False,False,215.122,,"LINESTRING (67.8710997 40.4973718, 67.8731092 40.4985583)",,,
446096596,residential,False,False,115.467,,"LINESTRING (67.8738097 40.4978269, 67.8746023 40.4969813)",,,
446096596,residential,False,True,68.686,,"LINESTRING (67.8738097 40.4978269, 67.8733275 40.498324)",,,
537832999,residential,False,True,251.445,,"LINESTRING (67.8738097 40.4978269, 67.8713894 40.4965131)",,,
537832999,residential,False,False,251.445,,"LINESTRING (67.8713894 40.4965131, 67.8738097 40.4978269)",,,
446096596,residential,False,False,82.253,,"LINESTRING (67.8746023 40.4969813, 67.8751672 40.4963791)",,,
446096596,residential,False,True,115.467,,"LINESTRING (67.8746023 40.4969813, 67.8738097 40.4978269)",,,
537833000,residential,False,True,306.315,,"LINESTRING (67.8746023 40.4969813, 67.8716254 40.4954116)",,,
537833000,residential,False,False,306.315,,"LINESTRING (67.8716254 40.4954116, 67.8746023 40.4969813)",,,
537833022,residential,False,False,107.363,,"LINESTRING (67.8748695 40.4913028, 67.8759328 40.4918304)",,,
537833022,residential,False,True,63.774,,"LINESTRING (67.8748695 40.4913028, 67.8742379 40.4909894)",,,
537833008,residential,False,False,113.399,,"LINESTRING (67.8734842 40.4918329, 67.8742379 40.4909894)",,,
537833008,residential,False,True,117.355,,"LINESTRING (67.8734842 40.4918329, 67.8727519 40.4927294)",,,
537833011,residential,False,False,182.808,,"LINESTRING (67.8734842 40.4918329, 67.8716791 40.4909283)",,,
537833011,residential,False,True,241.311,,"LINESTRING (67.8734842 40.4918329, 67.875867 40.493027)",,,
537833011,residential,False,False,241.311,,"LINESTRING (67.875867 40.493027, 67.8734842 40.4918329)",,,
537833014,residential,False,True,113.385,,"LINESTRING (67.875867 40.493027, 67.8751445 40.493886)",,,
"[537833022, 537833014]",residential,False,"[False, True]",179.494,,"LINESTRING (67.875867 40.493027, 67.8765821 40.4921766, 67.8764909 40.4921073, 67.8759328 40.4918304)",,,
537833008,residential,False,False,117.355,,"LINESTRING (67.8727519 40.4927294, 67.8734842 40.4918329)",,,
537833012,residential,False,True,239.738,,"LINESTRING (67.8727519 40.4927294, 67.8751445 40.493886)",,,
"[537833012, 537833013]",residential,False,False,290.57800000000003,,"LINESTRING (67.8727519 40.4927294, 67.871207 40.4919176, 67.8710192 40.4917687, 67.8716791 40.4909283)",,,
537833012,residential,False,False,143.01,,"LINESTRING (67.8765486 40.4946029, 67.8751445 40.493886)",,,
537833011,residential,False,False,65.357,,"LINESTRING (67.8716791 40.4909283, 67.8709978 40.4906508)",,,
537833011,residential,False,True,182.808,,"LINESTRING (67.8716791 40.4909283, 67.8734842 40.4918329)",,,
"[537833012, 537833013]",residential,False,True,290.578,,"LINESTRING (67.8716791 40.4909283, 67.8710192 40.4917687, 67.871207 40.4919176, 67.8727519 40.4927294)",,,
537833012,residential,False,False,239.738,,"LINESTRING (67.8751445 40.493886, 67.8727519 40.4927294)",,,
537833012,residential,False,True,143.01,,"LINESTRING (67.8751445 40.493886, 67.8765486 40.4946029)",,,
537833014,residential,False,False,113.385,,"LINESTRING (67.8751445 40.493886, 67.875867 40.493027)",,,
537833022,residential,False,True,107.363,,"LINESTRING (67.8759328 40.4918304, 67.8748695 40.4913028)",,,
"[537833014, 537833022]",residential,False,"[False, True]",179.494,,"LINESTRING (67.8759328 40.4918304, 67.8764909 40.4921073, 67.8765821 40.4921766, 67.875867 40.493027)",,,
537833008,residential,False,True,113.399,,"LINESTRING (67.8742379 40.4909894, 67.8734842 40.4918329)",,,
537833022,residential,False,False,63.774,,"LINESTRING (67.8742379 40.4909894, 67.8748695 40.4913028)",,,
537833011,residential,False,True,65.357,,"LINESTRING (67.8709978 40.4906508, 67.8716791 40.4909283)",,,
"[537833009, 537833010, 537833011]",residential,False,False,295.316,yes,"LINESTRING (67.8709978 40.4906508, 67.8706491 40.4905284, 67.870515 40.4905203, 67.870397 40.4905652, 67.869139 40.4918605, 67.8689057 40.4921052, 67.8687976 40.4922187, 67.868714 40.4923065)",,,
948282168,residential,False,False,148.09,,"LINESTRING (67.8752379 40.4980183, 67.8756662 40.4976153, 67.8758079 40.4974982, 67.8762473 40.4969354)",,,
446096595,residential,False,False,94.259,,"LINESTRING (67.8762473 40.4969354, 67.8771778 40.4974022)",,,
446096595,residential,False,True,110.307,,"LINESTRING (67.8762473 40.4969354, 67.8751672 40.4963791)",,,
