osmid,ref,highway,maxspeed,oneway,reversed,length,name,geometry
115715859,4Р24,primary,70,False,True,162.695,,"LINESTRING (68.9273076 40.8602246, 68.9283017 40.8589694)"
193460197,4Р24,primary,,False,False,61.2,,"LINESTRING (68.9273076 40.8602246, 68.9267486 40.8598722)"
115715870,,living_street,,False,False,95.578,,"LINESTRING (68.9272272 40.8559024, 68.9277704 40.8551474)"
1216656851,,unclassified,,False,True,267.18,O‘zbekiston ko‘chasi,"LINESTRING (68.9272272 40.8559024, 68.9296511 40.8574556)"
115715859,4Р24,primary,70,False,False,71.553,,"LINESTRING (68.931266 40.8547606, 68.9311039 40.8553923)"
383729305,4Р24,primary,70,False,True,73.053,Muhamedkulov ko'chasi,"LINESTRING (68.931266 40.8547606, 68.9318282 40.8552614)"
115715874,,secondary,,False,False,110.291,,"LINESTRING (68.931266 40.8547606, 68.9314284 40.8545335, 68.9318301 40.8538657)"
177304793,4К742,secondary,70,False,False,243.35500000000002,,"LINESTRING (68.931266 40.8547606, 68.9310901 40.854567, 68.9309872 40.8544717, 68.9308558 40.8544087, 68.9288315 40.8536408)"
1216656851,,unclassified,,False,False,267.18,O‘zbekiston ko‘chasi,"LINESTRING (68.9296511 40.8574556, 68.9272272 40.8559024)"
115715859,4Р24,primary,70,False,False,203.035,,"LINESTRING (68.9296511 40.8574556, 68.928619 40.8585915, 68.9283017 40.8589694)"
115715859,4Р24,primary,70,False,True,165.352,,"LINESTRING (68.9296511 40.8574556, 68.9305902 40.8564889, 68.9306925 40.856369, 68.9307809 40.8562406)"
115715886,,living_street,,False,True,332.173,O‘zbekiston ko‘chasi,"LINESTRING (68.9296511 40.8574556, 68.9315159 40.858855, 68.9317337 40.8590282, 68.931997 40.8592091, 68.9325028 40.8595191)"
115715886,,living_street,,False,False,33.997,O‘zbekiston ko‘chasi,"LINESTRING (68.9328312 40.8596974, 68.9325028 40.8595191)"
115715886,,living_street,,False,True,111.194,O‘zbekiston ko‘chasi,"LINESTRING (68.9328312 40.8596974, 68.9339109 40.8602746)"
"[115715876, 383726557]",,living_street,,False,True,517.8299999999999,,"LINESTRING (68.9328312 40.8596974, 68.9334463 40.8589329, 68.9338407 40.8584986, 68.9310347 40.8563878, 68.9307809 40.8562406)"
177304793,4К742,secondary,70,False,False,162.972,,"LINESTRING (68.9284422 40.8534892, 68.9266971 40.8528522)"
177304793,4К742,secondary,70,False,True,36.827,,"LINESTRING (68.9284422 40.8534892, 68.9288315 40.8536408)"
115715857,,living_street,,False,False,202.68,,"LINESTRING (68.9361377 40.8572653, 68.9350239 40.8588817)"
383729305,4Р24,primary,70,False,False,425.75899999999996,Muhamedkulov ko'chasi,"LINESTRING (68.9361377 40.8572653, 68.9331116 40.8559362, 68.9322872 40.8555064, 68.9318282 40.8552614)"
115715859,4Р24,primary,70,False,False,162.695,,"LINESTRING (68.9283017 40.8589694, 68.9273076 40.8602246)"
115715880,,living_street,,False,True,89.37,Begimqulov ko'chasi,"LINESTRING (68.9283017 40.8589694, 68.9274101 40.8585321)"
115715859,4Р24,primary,70,False,True,203.035,,"LINESTRING (68.9283017 40.8589694, 68.928619 40.8585915, 68.9296511 40.8574556)"
115715861,,living_street,,False,False,331.89099999999996,,"LINESTRING (68.9283017 40.8589694, 68.9296275 40.8597641, 68.9305294 40.8602251, 68.9315078 40.8607051)"
193460197,4Р24,primary,,False,False,23.301,,"LINESTRING (68.9267486 40.8598722, 68.9265358 40.859738)"
193460197,4Р24,primary,,False,True,61.2,,"LINESTRING (68.9267486 40.8598722, 68.9273076 40.8602246)"
383931021,,living_street,,False,False,81.53,,"LINESTRING (68.9267486 40.8598722, 68.9264207 40.8605622)"
115715874,,secondary,,False,True,58.574,,"LINESTRING (68.9320672 40.8533704, 68.9318301 40.8538657)"
115715870,,living_street,,False,False,96.601,,"LINESTRING (68.9282867 40.8544056, 68.9288315 40.8536408)"
115715870,,living_street,,False,True,93.216,,"LINESTRING (68.9282867 40.8544056, 68.9277704 40.8551474)"
115715874,,secondary,,False,False,58.574,,"LINESTRING (68.9318301 40.8538657, 68.9320672 40.8533704)"
115715874,,secondary,,False,True,110.291,,"LINESTRING (68.9318301 40.8538657, 68.9314284 40.8545335, 68.931266 40.8547606)"
115715883,,living_street,,False,False,269.352,,"LINESTRING (68.9318301 40.8538657, 68.9343214 40.8549655, 68.9345615 40.8551232)"
115715857,,living_street,,False,True,202.68,,"LINESTRING (68.9350239 40.8588817, 68.9361377 40.8572653)"
115715857,,living_street,,False,False,181.492,,"LINESTRING (68.9350239 40.8588817, 68.9344358 40.8597353, 68.9339109 40.8602746)"
177304793,4К742,secondary,70,False,True,162.972,,"LINESTRING (68.9266971 40.8528522, 68.9284422 40.8534892)"
115715870,,living_street,,False,True,96.601,,"LINESTRING (68.9288315 40.8536408, 68.9282867 40.8544056)"
177304793,4К742,secondary,70,False,False,36.827,,"LINESTRING (68.9288315 40.8536408, 68.9284422 40.8534892)"
177304793,4К742,secondary,70,False,True,243.35500000000002,,"LINESTRING (68.9288315 40.8536408, 68.9308558 40.8544087, 68.9309872 40.8544717, 68.9310901 40.854567, 68.931266 40.8547606)"
115715886,,living_street,,False,False,111.194,O‘zbekiston ko‘chasi,"LINESTRING (68.9339109 40.8602746, 68.9328312 40.8596974)"
115715857,,living_street,,False,True,181.492,,"LINESTRING (68.9339109 40.8602746, 68.9344358 40.8597353, 68.9350239 40.8588817)"
115715870,,living_street,,False,False,93.216,,"LINESTRING (68.9277704 40.8551474, 68.9282867 40.8544056)"
115715870,,living_street,,False,True,95.578,,"LINESTRING (68.9277704 40.8551474, 68.9272272 40.8559024)"
115715861,,living_street,,False,True,194.644,,"LINESTRING (68.9335724 40.8614962, 68.9334709 40.8614543, 68.9315078 40.8607051)"
115715859,4Р24,primary,70,False,False,165.352,,"LINESTRING (68.9307809 40.8562406, 68.9306925 40.856369, 68.9305902 40.8564889, 68.9296511 40.8574556)"
115715859,4Р24,primary,70,False,True,98.25900000000001,,"LINESTRING (68.9307809 40.8562406, 68.9308472 40.8561161, 68.9308968 40.8559894, 68.9311039 40.8553923)"
"[115715876, 383726557]",,living_street,,False,False,517.83,,"LINESTRING (68.9307809 40.8562406, 68.9310347 40.8563878, 68.9338407 40.8584986, 68.9334463 40.8589329, 68.9328312 40.8596974)"
383726559,,living_street,,False,False,156.184,,"LINESTRING (68.9315078 40.8607051, 68.9325028 40.8595191)"
115715861,,living_street,,False,False,194.644,,"LINESTRING (68.9315078 40.8607051, 68.9334709 40.8614543, 68.9335724 40.8614962)"
115715861,,living_street,,False,True,331.891,,"LINESTRING (68.9315078 40.8607051, 68.9305294 40.8602251, 68.9296275 40.8597641, 68.9283017 40.8589694)"
383931021,,living_street,,False,True,81.53,,"LINESTRING (68.9264207 40.8605622, 68.9267486 40.8598722)"
115715880,,living_street,,False,False,89.37,Begimqulov ko'chasi,"LINESTRING (68.9274101 40.8585321, 68.9283017 40.8589694)"
383726551,,residential,,False,False,152.926,,"LINESTRING (68.9274101 40.8585321, 68.9265358 40.859738)"
115715886,,living_street,,False,True,33.997,O‘zbekiston ko‘chasi,"LINESTRING (68.9325028 40.8595191, 68.9328312 40.8596974)"
383726559,,living_street,,False,True,156.184,,"LINESTRING (68.9325028 40.8595191, 68.9315078 40.8607051)"
115715886,,living_street,,False,False,332.173,O‘zbekiston ko‘chasi,"LINESTRING (68.9325028 40.8595191, 68.931997 40.8592091, 68.9317337 40.8590282, 68.9315159 40.858855, 68.9296511 40.8574556)"
193460197,4Р24,primary,,False,True,23.301,,"LINESTRING (68.9265358 40.859738, 68.9267486 40.8598722)"
383726551,,residential,,False,True,152.926,,"LINESTRING (68.9265358 40.859738, 68.9274101 40.8585321)"
383932632,,living_street,,False,False,136.833,,"LINESTRING (68.9356268 40.853755, 68.9348011 40.8548153)"
383932632,,living_street,,False,True,39.727,,"LINESTRING (68.9345615 40.8551232, 68.9348011 40.8548153)"
115715883,,living_street,,False,True,269.352,,"LINESTRING (68.9345615 40.8551232, 68.9343214 40.8549655, 68.9318301 40.8538657)"
383932632,,living_street,,False,False,39.727,,"LINESTRING (68.9348011 40.8548153, 68.9345615 40.8551232)"
383932632,,living_street,,False,True,136.833,,"LINESTRING (68.9348011 40.8548153, 68.9356268 40.853755)"
383729305,4Р24,primary,70,False,False,73.053,Muhamedkulov ko'chasi,"LINESTRING (68.9318282 40.8552614, 68.931266 40.8547606)"
383729305,4Р24,primary,70,False,True,425.759,Muhamedkulov ko'chasi,"LINESTRING (68.9318282 40.8552614, 68.9322872 40.8555064, 68.9331116 40.8559362, 68.9361377 40.8572653)"
1190523819,,primary_link,70,True,False,70.142,,"LINESTRING (68.9318282 40.8552614, 68.9314892 40.8551923, 68.9313179 40.8552288, 68.931173 40.8553284, 68.9311039 40.8553923)"
115715859,4Р24,primary,70,False,True,71.553,,"LINESTRING (68.9311039 40.8553923, 68.931266 40.8547606)"
115715859,4Р24,primary,70,False,False,98.259,,"LINESTRING (68.9311039 40.8553923, 68.9308968 40.8559894, 68.9308472 40.8561161, 68.9307809 40.8562406)"
