osmid,name,highway,oneway,reversed,length,geometry,width,ref
112447481,Островского улица,living_street,False,True,46.992,"LINESTRING (69.6752733 41.156196, 69.6750092 41.1558231)",,
239955846,Геологическая улица,living_street,False,False,56.988,"LINESTRING (69.6752733 41.156196, 69.6750999 41.1566916)",,
112448770,,living_street,False,False,58.115,"LINESTRING (69.6752733 41.156196, 69.6754545 41.1561701, 69.6755518 41.1561618, 69.6756122 41.1561789, 69.6756712 41.1562092, 69.675879 41.1563458)",,
112447450,Мустакиллик улица,unclassified,False,False,218.253,"LINESTRING (69.6684608 41.1557441, 69.6686764 41.1555003, 69.6697508 41.1543993, 69.6699896 41.1541546)",4,
112447462,Театральная улица,unclassified,False,False,111.46799999999999,"LINESTRING (69.6684608 41.1557441, 69.6687834 41.1559283, 69.6695227 41.1563488)",,
112447462,Театральная улица,unclassified,False,True,56.694,"LINESTRING (69.6684608 41.1557441, 69.6681427 41.1555677, 69.6679155 41.1554418)",,
617211814,Фараби улица,living_street,False,False,131.129,"LINESTRING (69.6736595 41.1568512, 69.6747568 41.1560097)",,
112448808,,living_street,False,False,78.49799999999999,"LINESTRING (69.6736595 41.1568512, 69.6731531 41.1565364, 69.6729401 41.1563985)",,
112447460,Ойбека улица,living_street,False,True,249.032,"LINESTRING (69.6720583 41.1549569, 69.6702994 41.156763)",,
112447460,Ойбека улица,living_street,False,False,123.213,"LINESTRING (69.6720583 41.1549569, 69.6725116 41.1545106, 69.6729509 41.1540759)",,
112448785,,residential,False,False,108.769,"LINESTRING (69.6720583 41.1549569, 69.6716051 41.1547098, 69.6714235 41.1546107, 69.6713069 41.1544558, 69.6710791 41.1543347)",,
239955854,,living_street,False,True,77.619,"LINESTRING (69.6755479 41.1573023, 69.6754451 41.1571793, 69.6753386 41.1570352, 69.6752555 41.1569214, 69.6750999 41.1566916)",,
239955846,Геологическая улица,living_street,False,True,56.988,"LINESTRING (69.6750999 41.1566916, 69.6752733 41.156196)",,
239955854,,living_street,False,False,77.619,"LINESTRING (69.6750999 41.1566916, 69.6752555 41.1569214, 69.6753386 41.1570352, 69.6754451 41.1571793, 69.6755479 41.1573023)",,
187007952,Фараби улица,living_street,False,True,120.184,"LINESTRING (69.6762268 41.1552506, 69.6750092 41.1558231)",,
1218153749,,living_street,False,True,63.397,"LINESTRING (69.6762268 41.1552506, 69.6766426 41.1557271)",,
112447450,Мустакиллик улица,unclassified,False,True,110.134,"LINESTRING (69.67304 41.1510286, 69.6722612 41.1518268)",4,
112449536,,living_street,False,False,112.276,"LINESTRING (69.67304 41.1510286, 69.6741085 41.1516387)",,
112447460,Ойбека улица,living_street,False,False,131.802,"LINESTRING (69.6729509 41.1540759, 69.6738774 41.1531176)",,
112447460,Ойбека улица,living_street,False,True,123.213,"LINESTRING (69.6729509 41.1540759, 69.6725116 41.1545106, 69.6720583 41.1549569)",,
112448809,,residential,False,False,116.837,"LINESTRING (69.6729509 41.1540759, 69.6735203 41.1544463, 69.6736152 41.1545371, 69.6736944 41.1546421, 69.6738096 41.1548743)",,
112447460,Ойбека улица,living_street,False,False,249.032,"LINESTRING (69.6702994 41.156763, 69.6720583 41.1549569)",,
112447462,Театральная улица,unclassified,False,False,34.287,"LINESTRING (69.6702994 41.156763, 69.6706324 41.1569425)",,
112447462,Театральная улица,unclassified,False,True,79.684,"LINESTRING (69.6702994 41.156763, 69.6695227 41.1563488)",,
112447481,Островского улица,living_street,False,False,46.992,"LINESTRING (69.6750092 41.1558231, 69.6752733 41.156196)",,
187007952,Фараби улица,living_street,False,False,120.184,"LINESTRING (69.6750092 41.1558231, 69.6762268 41.1552506)",,
617211814,Фараби улица,living_street,False,True,29.615,"LINESTRING (69.6750092 41.1558231, 69.6747568 41.1560097)",,
112448795,Островского улица,living_street,False,True,67.671,"LINESTRING (69.6750092 41.1558231, 69.6747109 41.1553205, 69.674671 41.1552708)",,
112448775,,living_street,False,False,114.789,"LINESTRING (69.676789 41.1517859, 69.677029 41.1518272, 69.6773371 41.1519943, 69.6777957 41.1524365)",,
112448775,,living_street,False,True,180.43599999999998,"LINESTRING (69.676789 41.1517859, 69.6763227 41.1518272, 69.6759524 41.1519873, 69.6755615 41.1522661, 69.6754312 41.1523023, 69.6749868 41.1520202)",,
112449546,,living_street,False,False,252.37,"LINESTRING (69.676789 41.1517859, 69.6769318 41.1514923, 69.6775595 41.1504879, 69.6779113 41.1496835)",,
112448792,,living_street,False,False,34.831,"LINESTRING (69.6690944 41.1536683, 69.668756 41.1534861)",,
224008731,,living_street,False,True,38.384,"LINESTRING (69.6690944 41.1536683, 69.6694828 41.1538517)",,
224008732,Усмана Носира улица,living_street,False,False,277.02099999999996,"LINESTRING (69.6690944 41.1536683, 69.6696297 41.1530843, 69.6699297 41.1527721, 69.6702698 41.1524182, 69.6703263 41.1523594, 69.6708749 41.1515745)",,
