osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,name
67551124,unclassified,False,False,192.371,,,,"LINESTRING (67.1034327 39.6981362, 67.1012586 39.6976949)",
67551124,unclassified,False,True,101.388,,,,"LINESTRING (67.1034327 39.6981362, 67.1045679 39.6983979)",
263327756,residential,False,True,72.735,,,,"LINESTRING (67.1034327 39.6981362, 67.103768 39.6975351)",
847158706,primary,False,True,178.829,4,4P238,70,"LINESTRING (67.0973385 39.6968297, 67.0985379 39.6955126)",
137693931,primary,True,False,9.835,2,4P238,70,"LINESTRING (67.0973385 39.6968297, 67.0973626 39.6968417, 67.0973811 39.6968607, 67.097389 39.6968806, 67.0973882 39.6969024)",
137693931,primary,True,False,11.793,2,4P238,70,"LINESTRING (67.0972249 39.6968678, 67.0972418 39.696846, 67.0972701 39.6968301, 67.0973133 39.6968247, 67.0973385 39.6968297)",
67551124,unclassified,False,True,91.137,,,,"LINESTRING (67.0973882 39.6969024, 67.0981739 39.6970188, 67.0984308 39.6970691)",
137693931,primary,True,False,15.684999999999999,2,4P238,70,"LINESTRING (67.0973882 39.6969024, 67.0973802 39.69692, 67.0973559 39.696942, 67.0973273 39.6969528, 67.097286 39.6969534, 67.0972639 39.696947, 67.0972442 39.6969354)",
137693931,primary,True,False,8.064,2,4P238,70,"LINESTRING (67.0972442 39.6969354, 67.0972254 39.6969127, 67.09722 39.6968909, 67.0972249 39.6968678)",
67551135,primary,False,False,26.109,4,4P238,70,"LINESTRING (67.0996795 39.694259, 67.0995044 39.6944513)",
67551135,primary,False,True,57.467,4,4P238,70,"LINESTRING (67.0996795 39.694259, 67.1000676 39.6938372)",
152990514,residential,False,False,203.049,,,,"LINESTRING (67.0996795 39.694259, 67.0973892 39.6937807)",Абдулла Кодирий
67551124,unclassified,False,False,175.225,,,,"LINESTRING (67.1012586 39.6976949, 67.0992794 39.6972897)",
67551124,unclassified,False,True,192.371,,,,"LINESTRING (67.1012586 39.6976949, 67.1034327 39.6981362)",
