osmid,ref,highway,oneway,reversed,length,lanes,name,maxspeed,geometry
1136425846,4P90,primary,False,False,138.908,,,,"LINESTRING (65.6541928 38.8219867, 65.6525894 38.821979)"
186640175,,tertiary,False,True,193.839,2,Ravot ko'chasi,60,"LINESTRING (65.6541928 38.8219867, 65.6542896 38.8221724, 65.6543132 38.8222259, 65.654472 38.8225857, 65.6549209 38.8236347)"
367777899,,tertiary,False,True,304.824,2,Mustaqillik ko‘chasi,60,"LINESTRING (65.6541928 38.8219867, 65.6540602 38.8217419, 65.6528249 38.819461)"
1136425846,4P90,primary,False,True,388.384,,,,"LINESTRING (65.6541928 38.8219867, 65.654704 38.8219945, 65.6586751 38.8220549)"
1136425846,4P90,primary,False,True,241.269,,,,"LINESTRING (65.6586751 38.8220549, 65.6614596 38.8220957)"
186640283,,residential,False,False,114.536,,,,"LINESTRING (65.6586751 38.8220549, 65.658672 38.8221262, 65.6586721 38.8222123, 65.6586736 38.8230849)"
1136425846,4P90,primary,False,False,388.384,,,,"LINESTRING (65.6586751 38.8220549, 65.654704 38.8219945, 65.6541928 38.8219867)"
186640253,,residential,False,True,89.216,,Yorqin hayot ko‘chasi,,"LINESTRING (65.652656 38.822961, 65.6526655 38.8237633)"
186640253,,residential,False,False,109.346,,Yorqin hayot ko‘chasi,,"LINESTRING (65.652656 38.822961, 65.6526508 38.8228849, 65.6525982 38.8221095, 65.6525894 38.821979)"
186640220,,residential,False,True,240.158,,Tong ko‘chasi,,"LINESTRING (65.6586736 38.8230849, 65.6614456 38.8231117)"
"[186640330, 186640283]",,residential,False,False,137.873,,Ibn Sino ko‘chasi,,"LINESTRING (65.6586736 38.8230849, 65.6586949 38.823938, 65.6591908 38.8239537)"
186640283,,residential,False,True,114.536,,,,"LINESTRING (65.6586736 38.8230849, 65.6586721 38.8222123, 65.658672 38.8221262, 65.6586751 38.8220549)"
186640220,,residential,False,False,240.158,,Tong ko‘chasi,,"LINESTRING (65.6614456 38.8231117, 65.6586736 38.8230849)"
1136734956,,residential,False,True,101.01,,Nurafshon yo‘l ko‘chasi,,"LINESTRING (65.6614456 38.8231117, 65.6614461 38.8240201)"
1136734956,,residential,False,False,112.988,,Nurafshon yo‘l ko‘chasi,,"LINESTRING (65.6614456 38.8231117, 65.6614604 38.8222277, 65.6614619 38.8221378, 65.6614596 38.8220957)"
186640175,,tertiary,False,True,106.17,2,Ravot ko'chasi,60,"LINESTRING (65.6549209 38.8236347, 65.655315 38.8245388)"
186640175,,tertiary,False,False,193.839,2,Ravot ko'chasi,60,"LINESTRING (65.6549209 38.8236347, 65.654472 38.8225857, 65.6543132 38.8222259, 65.6542896 38.8221724, 65.6541928 38.8219867)"
186640340,,residential,False,True,178.277,,,,"LINESTRING (65.6549209 38.8236347, 65.6545651 38.8236973, 65.6541683 38.8237443, 65.6528769 38.8237692)"
186640203,,residential,False,False,90.33,,,,"LINESTRING (65.6528769 38.8237692, 65.6529219 38.8245808)"
186640340,,residential,False,True,18.325,,,,"LINESTRING (65.6528769 38.8237692, 65.6526655 38.8237633)"
186640340,,residential,False,False,178.277,,,,"LINESTRING (65.6528769 38.8237692, 65.6541683 38.8237443, 65.6545651 38.8236973, 65.6549209 38.8236347)"
186640253,,residential,False,False,89.216,,Yorqin hayot ko‘chasi,,"LINESTRING (65.6526655 38.8237633, 65.652656 38.822961)"
186640340,,residential,False,False,18.325,,,,"LINESTRING (65.6526655 38.8237633, 65.6528769 38.8237692)"
186640315,,residential,False,False,107.637,,Sarbon ko‘chasi,,"LINESTRING (65.6591908 38.8239537, 65.6592445 38.8249208)"
186640330,,residential,False,False,195.515,,Ibn Sino ko‘chasi,,"LINESTRING (65.6591908 38.8239537, 65.6614461 38.8240201)"
"[186640330, 186640283]",,residential,False,True,137.873,,Ibn Sino ko‘chasi,,"LINESTRING (65.6591908 38.8239537, 65.6586949 38.823938, 65.6586736 38.8230849)"
186640330,,residential,False,True,195.515,,Ibn Sino ko‘chasi,,"LINESTRING (65.6614461 38.8240201, 65.6591908 38.8239537)"
1136734956,,residential,False,False,101.01,,Nurafshon yo‘l ko‘chasi,,"LINESTRING (65.6614461 38.8240201, 65.6614456 38.8231117)"
1136734956,,residential,False,True,104.09,,Nurafshon yo‘l ko‘chasi,,"LINESTRING (65.6614461 38.8240201, 65.6614485 38.8249562)"
186640175,,tertiary,False,False,106.17,2,Ravot ko'chasi,60,"LINESTRING (65.655315 38.8245388, 65.6549209 38.8236347)"
186640175,,tertiary,False,True,55.944,2,Ravot ko'chasi,60,"LINESTRING (65.655315 38.8245388, 65.655534 38.8250121)"
186640321,,residential,False,False,66.885,,Sayqal ko‘chasi,,"LINESTRING (65.655315 38.8245388, 65.6545432 38.8245554)"
186640321,,residential,False,False,140.479,,Sayqal ko‘chasi,,"LINESTRING (65.6545432 38.8245554, 65.6529219 38.8245808)"
186640321,,residential,False,True,66.885,,Sayqal ko‘chasi,,"LINESTRING (65.6545432 38.8245554, 65.655315 38.8245388)"
186640300,,residential,False,True,249.42499999999998,,,,"LINESTRING (65.6545432 38.8245554, 65.6543462 38.8246795, 65.653558 38.8251571, 65.6532531 38.8252895, 65.6519749 38.8253026)"
186640203,,residential,False,True,90.33,,,,"LINESTRING (65.6529219 38.8245808, 65.6528769 38.8237692)"
186640321,,residential,False,False,84.868,,Sayqal ko‘chasi,,"LINESTRING (65.6529219 38.8245808, 65.6519426 38.8246021)"
186640321,,residential,False,True,140.479,,Sayqal ko‘chasi,,"LINESTRING (65.6529219 38.8245808, 65.6545432 38.8245554)"
186640252,,residential,False,False,77.942,,,,"LINESTRING (65.6519426 38.8246021, 65.6519749 38.8253026)"
186640321,,residential,False,True,84.868,,Sayqal ko‘chasi,,"LINESTRING (65.6519426 38.8246021, 65.6529219 38.8245808)"
186640201,,residential,False,True,190.969,,Sarbon ko‘chasi,,"LINESTRING (65.6592445 38.8249208, 65.6614485 38.8249562)"
186640315,,residential,False,True,107.637,,Sarbon ko‘chasi,,"LINESTRING (65.6592445 38.8249208, 65.6591908 38.8239537)"
186640201,,residential,False,False,190.969,,Sarbon ko‘chasi,,"LINESTRING (65.6614485 38.8249562, 65.6592445 38.8249208)"
1136734956,,residential,False,False,104.09,,Nurafshon yo‘l ko‘chasi,,"LINESTRING (65.6614485 38.8249562, 65.6614461 38.8240201)"
186640175,,tertiary,False,False,55.944,2,Ravot ko'chasi,60,"LINESTRING (65.655534 38.8250121, 65.655315 38.8245388)"
186640252,,residential,False,True,77.942,,,,"LINESTRING (65.6519749 38.8253026, 65.6519426 38.8246021)"
186640300,,residential,False,False,249.425,,,,"LINESTRING (65.6519749 38.8253026, 65.6532531 38.8252895, 65.653558 38.8251571, 65.6543462 38.8246795, 65.6545432 38.8245554)"
247041556,,residential,False,True,111.023,,,,"LINESTRING (65.6558371 38.8179261, 65.6558505 38.8189245)"
1136499138,,residential,False,False,55.419,,Sayido Nasafiy ko‘chasi,40,"LINESTRING (65.6558371 38.8179261, 65.6564607 38.8180371)"
"[1136425856, 196096791]",,residential,False,True,165.596,,Shodlik ko‘chasi,,"LINESTRING (65.6558371 38.8179261, 65.6558507 38.8171279, 65.6557703 38.8170735, 65.6550076 38.816945)"
1136499138,,residential,False,True,331.466,,Sayido Nasafiy ko‘chasi,40,"LINESTRING (65.6558371 38.8179261, 65.655329 38.8178475, 65.6548855 38.8177779, 65.654612 38.8177366, 65.6543322 38.8177268, 65.6531936 38.8178984, 65.6520843 38.8180932)"
367777899,,tertiary,False,False,165.073,2,Mustaqillik ko‘chasi,60,"LINESTRING (65.6520843 38.8180932, 65.6528249 38.819461)"
367777899,,tertiary,False,True,88.251,2,Mustaqillik ko‘chasi,60,"LINESTRING (65.6520843 38.8180932, 65.651687 38.8173624)"
1136499138,,residential,False,False,331.466,,Sayido Nasafiy ko‘chasi,40,"LINESTRING (65.6520843 38.8180932, 65.6531936 38.8178984, 65.6543322 38.8177268, 65.654612 38.8177366, 65.6548855 38.8177779, 65.655329 38.8178475, 65.6558371 38.8179261)"
189325144,,residential,False,True,3.674,,Nurafshon yo‘l ko‘chasi,,"LINESTRING (65.6610408 38.8187337, 65.6610459 38.8187665)"
189325144,,residential,False,False,41.867999999999995,,Nurafshon yo‘l ko‘chasi,,"LINESTRING (65.6610408 38.8187337, 65.6610012 38.8185309, 65.6609788 38.8183604)"
1136499138,,residential,False,True,289.858,,Sayido Nasafiy ko‘chasi,40,"LINESTRING (65.6610408 38.8187337, 65.6593393 38.8184824, 65.6577555 38.8182407)"
189325144,,residential,False,False,3.674,,Nurafshon yo‘l ko‘chasi,,"LINESTRING (65.6610459 38.8187665, 65.6610408 38.8187337)"
189325144,,residential,False,True,108.058,,Nurafshon yo‘l ko‘chasi,,"LINESTRING (65.6610459 38.8187665, 65.6611818 38.8197325)"
1136425846,4P90,primary,False,True,138.908,,,,"LINESTRING (65.6525894 38.821979, 65.6541928 38.8219867)"
186640253,,residential,False,True,109.346,,Yorqin hayot ko‘chasi,,"LINESTRING (65.6525894 38.821979, 65.6525982 38.8221095, 65.6526508 38.8228849, 65.652656 38.822961)"
"[1136425856, 196096791]",,residential,False,False,165.596,,Shodlik ko‘chasi,,"LINESTRING (65.6550076 38.816945, 65.6557703 38.8170735, 65.6558507 38.8171279, 65.6558371 38.8179261)"
196096791,,residential,False,True,293.244,,Shodlik ko‘chasi,,"LINESTRING (65.6550076 38.816945, 65.6546732 38.8169084, 65.6543916 38.8169147, 65.6539008 38.8169941, 65.6535842 38.8170484, 65.6529459 38.8171404, 65.651687 38.8173624)"
367777899,,tertiary,False,False,88.251,2,Mustaqillik ko‘chasi,60,"LINESTRING (65.651687 38.8173624, 65.6520843 38.8180932)"
196096791,,residential,False,False,293.244,,Shodlik ko‘chasi,,"LINESTRING (65.651687 38.8173624, 65.6529459 38.8171404, 65.6535842 38.8170484, 65.6539008 38.8169941, 65.6543916 38.8169147, 65.6546732 38.8169084, 65.6550076 38.816945)"
367777899,,tertiary,False,True,165.073,2,Mustaqillik ko‘chasi,60,"LINESTRING (65.6528249 38.819461, 65.6520843 38.8180932)"
367777899,,tertiary,False,False,304.824,2,Mustaqillik ko‘chasi,60,"LINESTRING (65.6528249 38.819461, 65.6540602 38.8217419, 65.6541928 38.8219867)"
1136425857,,residential,False,False,278.168,,Alisher Navoiy ko'chasi,,"LINESTRING (65.6528249 38.819461, 65.6537016 38.8192141, 65.6541591 38.8191234, 65.6549593 38.8193902, 65.6558316 38.8196549)"
247041067,,residential,False,False,81.2,,Alisher Navoiy ko'chasi,,"LINESTRING (65.6558316 38.8196549, 65.6567687 38.8196686)"
247041556,,residential,False,False,81.233,,,,"LINESTRING (65.6558316 38.8196549, 65.6558505 38.8189245)"
247041556,,residential,False,True,118.45,,,,"LINESTRING (65.6558316 38.8196549, 65.6558193 38.8207201)"
1136425857,,residential,False,True,278.168,,Alisher Navoiy ko'chasi,,"LINESTRING (65.6558316 38.8196549, 65.6549593 38.8193902, 65.6541591 38.8191234, 65.6537016 38.8192141, 65.6528249 38.819461)"
189325144,,residential,False,False,108.058,,Nurafshon yo‘l ko‘chasi,,"LINESTRING (65.6611818 38.8197325, 65.6610459 38.8187665)"
189325144,,residential,False,True,263.88,,Nurafshon yo‘l ko‘chasi,,"LINESTRING (65.6611818 38.8197325, 65.6614491 38.8219904, 65.6614581 38.8220667, 65.6614596 38.8220957)"
247041067,,residential,False,True,336.751,,Alisher Navoiy ko'chasi,,"LINESTRING (65.6611818 38.8197325, 65.6592156 38.8197116, 65.6572955 38.8196762)"
247041067,,residential,False,False,336.751,,Alisher Navoiy ko'chasi,,"LINESTRING (65.6572955 38.8196762, 65.6592156 38.8197116, 65.6611818 38.8197325)"
247041067,,residential,False,True,45.647000000000006,,Alisher Navoiy ko'chasi,,"LINESTRING (65.6572955 38.8196762, 65.6572432 38.8196755, 65.6567687 38.8196686)"
247041390,,residential,False,True,205.124,,,,"LINESTRING (65.6572955 38.8196762, 65.6572995 38.8205121, 65.658594 38.8204896)"
247041390,,residential,False,False,205.124,,,,"LINESTRING (65.658594 38.8204896, 65.6572995 38.8205121, 65.6572955 38.8196762)"
247041556,,residential,False,False,118.45,,,,"LINESTRING (65.6558193 38.8207201, 65.6558316 38.8196549)"
247041556,,residential,False,False,111.023,,,,"LINESTRING (65.6558505 38.8189245, 65.6558371 38.8179261)"
247041556,,residential,False,True,81.233,,,,"LINESTRING (65.6558505 38.8189245, 65.6558316 38.8196549)"
247047333,,residential,False,True,161.789,,,,"LINESTRING (65.6558505 38.8189245, 65.6572347 38.8188946, 65.6577161 38.8189226)"
189325144,,residential,False,False,63.056,,Nurafshon yo‘l ko‘chasi,,"LINESTRING (65.6608221 38.8171648, 65.6608042 38.8165979)"
189325144,,residential,False,True,133.637,,Nurafshon yo‘l ko‘chasi,,"LINESTRING (65.6608221 38.8171648, 65.6608529 38.8174046, 65.6609788 38.8183604)"
247047335,,residential,False,True,437.86300000000006,,Majnuntol ko‘chasi,,"LINESTRING (65.6608221 38.8171648, 65.6602685 38.8171218, 65.6589638 38.8168929, 65.6579883 38.8167341, 65.6577593 38.8167387, 65.6577767 38.8175583, 65.6577454 38.8179033, 65.6577849 38.8180677, 65.6577555 38.8182407)"
1136499138,,residential,False,True,114.439,,Sayido Nasafiy ko‘chasi,40,"LINESTRING (65.6577555 38.8182407, 65.6564607 38.8180371)"
247047335,,residential,False,False,437.863,,Majnuntol ko‘chasi,,"LINESTRING (65.6577555 38.8182407, 65.6577849 38.8180677, 65.6577454 38.8179033, 65.6577767 38.8175583, 65.6577593 38.8167387, 65.6579883 38.8167341, 65.6589638 38.8168929, 65.6602685 38.8171218, 65.6608221 38.8171648)"
1136499138,,residential,False,False,289.858,,Sayido Nasafiy ko‘chasi,40,"LINESTRING (65.6577555 38.8182407, 65.6593393 38.8184824, 65.6610408 38.8187337)"
189325144,,residential,False,False,133.637,,Nurafshon yo‘l ko‘chasi,,"LINESTRING (65.6609788 38.8183604, 65.6608529 38.8174046, 65.6608221 38.8171648)"
189325144,,residential,False,True,41.867999999999995,,Nurafshon yo‘l ko‘chasi,,"LINESTRING (65.6609788 38.8183604, 65.6610012 38.8185309, 65.6610408 38.8187337)"
367777207,,residential,False,True,191.517,,,,"LINESTRING (65.6568863 38.8163619, 65.6567 38.8167579, 65.6566746 38.8170681, 65.6566746 38.8173783, 65.6564607 38.8180371)"
189325144,,residential,False,True,63.056,,Nurafshon yo‘l ko‘chasi,,"LINESTRING (65.6608042 38.8165979, 65.6608221 38.8171648)"
1136499138,,residential,False,False,114.439,,Sayido Nasafiy ko‘chasi,40,"LINESTRING (65.6564607 38.8180371, 65.6577555 38.8182407)"
1136499138,,residential,False,True,55.419,,Sayido Nasafiy ko‘chasi,40,"LINESTRING (65.6564607 38.8180371, 65.6558371 38.8179261)"
367777207,,residential,False,False,191.51700000000002,,,,"LINESTRING (65.6564607 38.8180371, 65.6566746 38.8173783, 65.6566746 38.8170681, 65.6567 38.8167579, 65.6568863 38.8163619)"
247041067,,residential,False,True,81.2,,Alisher Navoiy ko'chasi,,"LINESTRING (65.6567687 38.8196686, 65.6558316 38.8196549)"
367776218,,residential,False,False,121.828,,,,"LINESTRING (65.6567687 38.8196686, 65.6567254 38.8207637)"
