osmid,highway,oneway,reversed,length,name,geometry,ref,maxspeed
210367603,residential,False,False,117.669,,"LINESTRING (79.5083047 45.4026298, 79.5070638 45.4020292)",,
210367608,residential,False,True,93.878,Кабанбай батыра,"LINESTRING (79.5083047 45.4026298, 79.5088405 45.4021395, 79.5090367 45.40196)",,
210367603,residential,False,True,45.344,,"LINESTRING (79.5076358 45.3996122, 79.5073832 45.3999794)",,
210367609,tertiary,False,False,77.565,Муратбаева,"LINESTRING (79.5076358 45.3996122, 79.5068294 45.3992048)",,
210367609,tertiary,False,True,110.657,Муратбаева,"LINESTRING (79.5076358 45.3996122, 79.5087876 45.4001921)",,
210367603,residential,False,False,4.323,,"LINESTRING (79.5068642 45.4007336, 79.5068883 45.4006986)",,
210367603,residential,False,True,55.263,,"LINESTRING (79.5068642 45.4007336, 79.5069404 45.4012277)",,
741662750,residential,False,True,14.305,,"LINESTRING (79.5068642 45.4007336, 79.506681 45.4007315)",,
210367606,secondary,False,False,148.459,Кабанбай батыра,"LINESTRING (79.5101757 45.4008909, 79.5090367 45.40196)",КВ-87,
210367606,secondary,False,True,212.927,Кабанбай батыра,"LINESTRING (79.5101757 45.4008909, 79.5118196 45.399363)",КВ-87,
210367609,tertiary,False,False,133.354,Муратбаева,"LINESTRING (79.5101757 45.4008909, 79.5087876 45.4001921)",,
210367606,secondary,False,True,148.459,Кабанбай батыра,"LINESTRING (79.5090367 45.40196, 79.5101757 45.4008909)",КВ-87,
210367594,secondary,False,False,154.223,Пушкина,"LINESTRING (79.5090367 45.40196, 79.5080389 45.401995, 79.5070638 45.4020292)",,
210367608,residential,False,False,93.878,Кабанбай батыра,"LINESTRING (79.5090367 45.40196, 79.5088405 45.4021395, 79.5083047 45.4026298)",,
210367603,residential,False,True,117.669,,"LINESTRING (79.5070638 45.4020292, 79.5083047 45.4026298)",,
210367594,secondary,False,False,173.85500000000002,Пушкина,"LINESTRING (79.5070638 45.4020292, 79.5056726 45.402124, 79.5048474 45.4021803)",,
210367594,secondary,False,True,154.223,Пушкина,"LINESTRING (79.5070638 45.4020292, 79.5080389 45.401995, 79.5090367 45.40196)",,
210367603,residential,False,False,75.315,,"LINESTRING (79.5070638 45.4020292, 79.5070584 45.4019944, 79.5069601 45.4013558)",,
349890910,residential,False,False,154.607,Ауэзова,"LINESTRING (79.5067657 45.3944183, 79.5050315 45.3950893)",,
644788265,residential,False,False,199.76100000000002,Ермектасова,"LINESTRING (79.5067657 45.3944183, 79.5078781 45.3950138, 79.5084546 45.3953224, 79.5088003 45.3955074)",,
349890910,residential,False,False,60.029,Ауэзова,"LINESTRING (79.5050315 45.3950893, 79.5043579 45.3953495)",,
349890910,residential,False,True,154.607,Ауэзова,"LINESTRING (79.5050315 45.3950893, 79.5067657 45.3944183)",,
644353040,residential,False,False,277.16900000000004,Молдагулова,"LINESTRING (79.5050315 45.3950893, 79.5053027 45.3953942, 79.5054787 45.3955922, 79.5058238 45.3959802, 79.5060772 45.3962652, 79.5071562 45.3967298, 79.5072144 45.3967549, 79.5072827 45.396796, 79.5073977 45.3968653)",,
349890910,residential,False,False,12.247,Ауэзова,"LINESTRING (79.5033327 45.3957454, 79.5031984 45.3958023)",,
349890910,residential,False,True,91.356,Ауэзова,"LINESTRING (79.5033327 45.3957454, 79.5036566 45.3956203, 79.5043237 45.3953627, 79.5043579 45.3953495)",,
644353096,residential,False,False,194.98899999999998,Желтоксан,"LINESTRING (79.5033327 45.3957454, 79.5035398 45.3962087, 79.5036417 45.3964592, 79.5036003 45.3969959, 79.5035807 45.3972504, 79.5035641 45.3974652)",,
644353096,residential,False,True,149.5,Желтоксан,"LINESTRING (79.5033327 45.3957454, 79.5032394 45.3955005, 79.503087 45.3951613, 79.5029551 45.3948677, 79.5027479 45.3944658)",,
210367594,secondary,False,True,12.793,Пушкина,"LINESTRING (79.5028428 45.4023171, 79.5030059 45.402306)",,
644353094,residential,False,False,245.916,Желтоксан,"LINESTRING (79.5028428 45.4023171, 79.5029215 45.4014077, 79.5030339 45.4001096)",,
644353026,residential,False,True,115.707,,"LINESTRING (79.5060557 45.4000923, 79.5064294 45.3996636, 79.5068294 45.3992048)",,
210367609,tertiary,False,True,77.565,Муратбаева,"LINESTRING (79.5068294 45.3992048, 79.5076358 45.3996122)",,
210367609,tertiary,False,False,279.60499999999996,Муратбаева,"LINESTRING (79.5068294 45.3992048, 79.5059422 45.3987565, 79.5055377 45.3986654, 79.5054887 45.3986632, 79.5052369 45.3986518, 79.5051566 45.3986481, 79.5047373 45.3986291, 79.5042389 45.3986065, 79.5039693 45.3985943, 79.5034787 45.3985721)",,
644353026,residential,False,False,115.707,,"LINESTRING (79.5068294 45.3992048, 79.5064294 45.3996636, 79.5060557 45.4000923)",,
644353026,residential,False,True,229.35199999999998,,"LINESTRING (79.5068294 45.3992048, 79.5076913 45.3984369, 79.5081715 45.398009, 79.5086476 45.3975848)",,
644353040,residential,False,False,34.294,Молдагулова,"LINESTRING (79.5086476 45.3975848, 79.5089972 45.3977715)",,
644353026,residential,False,False,229.352,,"LINESTRING (79.5086476 45.3975848, 79.5081715 45.398009, 79.5076913 45.3984369, 79.5068294 45.3992048)",,
"[1079194562, 644353026]",residential,False,"[False, True]",132.796,,"LINESTRING (79.5086476 45.3975848, 79.5092985 45.3970129, 79.5093831 45.3968406, 79.5095131 45.396576)",,
644353040,residential,False,True,122.47099999999999,Молдагулова,"LINESTRING (79.5086476 45.3975848, 79.5081586 45.3973237, 79.5075109 45.3969335, 79.5074344 45.3968874)",,
644353028,residential,False,False,165.958,Буланова,"LINESTRING (79.5095131 45.396576, 79.5074344 45.3968874)",,
644353028,residential,False,True,100.456,Буланова,"LINESTRING (79.5095131 45.396576, 79.5103285 45.3958772)",,
"[1079194562, 644353026]",residential,False,"[False, True]",132.796,,"LINESTRING (79.5095131 45.396576, 79.5093831 45.3968406, 79.5092985 45.3970129, 79.5086476 45.3975848)",,
644353040,residential,False,False,3.775,Молдагулова,"LINESTRING (79.5073977 45.3968653, 79.5074344 45.3968874)",,
644353031,residential,False,True,186.527,Жамбыла,"LINESTRING (79.5073977 45.3968653, 79.5078903 45.3963884, 79.5088003 45.3955074)",,
644353040,residential,False,True,277.169,Молдагулова,"LINESTRING (79.5073977 45.3968653, 79.5072827 45.396796, 79.5072144 45.3967549, 79.5071562 45.3967298, 79.5060772 45.3962652, 79.5058238 45.3959802, 79.5054787 45.3955922, 79.5053027 45.3953942, 79.5050315 45.3950893)",,
644353035,residential,False,False,84.084,,"LINESTRING (79.5128431 45.3971579, 79.5136793 45.3976344)",,
644353033,residential,False,True,233.76800000000003,,"LINESTRING (79.5128431 45.3971579, 79.51186 45.3981034, 79.5110817 45.3988579)",,
644353035,residential,False,True,96.301,,"LINESTRING (79.5128431 45.3971579, 79.5125359 45.3969828, 79.5124876 45.3969571, 79.5121579 45.3967815, 79.5118684 45.3966274)",,
644353040,residential,False,True,37.537,Молдагулова,"LINESTRING (79.5110817 45.3988579, 79.5106919 45.3986603)",,
644353033,residential,False,False,233.76800000000003,,"LINESTRING (79.5110817 45.3988579, 79.51186 45.3981034, 79.5128431 45.3971579)",,
644353040,residential,False,False,80.66799999999999,Молдагулова,"LINESTRING (79.5110817 45.3988579, 79.5112431 45.3989397, 79.5118196 45.399363)",,
210367606,secondary,False,False,240.892,Кабанбай батыра,"LINESTRING (79.5136793 45.3976344, 79.5118196 45.399363)",КВ-87,
644353035,residential,False,True,84.084,,"LINESTRING (79.5136793 45.3976344, 79.5128431 45.3971579)",,
644353035,residential,False,True,85.954,,"LINESTRING (79.5118684 45.3966274, 79.5109639 45.3961868)",,
644353039,residential,False,False,63.411,Кедесова,"LINESTRING (79.5118684 45.3966274, 79.5123482 45.3961673)",,
644353035,residential,False,False,96.30099999999999,,"LINESTRING (79.5118684 45.3966274, 79.5121579 45.3967815, 79.5124876 45.3969571, 79.5125359 45.3969828, 79.5128431 45.3971579)",,
644353039,residential,False,True,237.065,Кедесова,"LINESTRING (79.5118684 45.3966274, 79.5116883 45.3968001, 79.5104921 45.3979791, 79.5101058 45.3983633)",,
644353028,residential,False,False,100.456,Буланова,"LINESTRING (79.5103285 45.3958772, 79.5095131 45.396576)",,
644353028,residential,False,True,79.41,Буланова,"LINESTRING (79.5103285 45.3958772, 79.510947 45.3953103)",,
644353035,residential,False,False,60.387,,"LINESTRING (79.5103285 45.3958772, 79.510451 45.3959369, 79.5108557 45.3961341, 79.5109639 45.3961868)",,
644353039,residential,False,True,63.411,Кедесова,"LINESTRING (79.5123482 45.3961673, 79.5118684 45.3966274)",,
210367606,secondary,False,False,212.927,Кабанбай батыра,"LINESTRING (79.5118196 45.399363, 79.5101757 45.4008909)",КВ-87,
210367606,secondary,False,True,240.892,Кабанбай батыра,"LINESTRING (79.5118196 45.399363, 79.5136793 45.3976344)",КВ-87,
644353040,residential,False,True,80.66799999999999,Молдагулова,"LINESTRING (79.5118196 45.399363, 79.5112431 45.3989397, 79.5110817 45.3988579)",,
