osmid,name,highway,oneway,reversed,length,maxspeed,geometry,ref
916668822,Агыбай батыра улица,secondary,False,True,44.422,,"LINESTRING (74.9731668 46.8423834, 74.9730931 46.8427797)",
916668823,Агыбай батыра улица,secondary,False,False,11.513,60,"LINESTRING (74.9731668 46.8423834, 74.9731836 46.8422805)",
1215030758,улица Караменде-би,secondary,False,False,104.325,60,"LINESTRING (74.9731668 46.8423834, 74.9745308 46.8424823)",
916668823,Агыбай батыра улица,secondary,False,True,11.513,60,"LINESTRING (74.9731836 46.8422805, 74.9731668 46.8423834)",
"[96793673, 96793677]","['улица Бокейханова', 'улица Караменде-би']",secondary,False,True,500.434,60,"LINESTRING (74.9731836 46.8422805, 74.9725189 46.8422243, 74.9709603 46.8420977, 74.9704797 46.8420587, 74.9702344 46.842046, 74.968273 46.8419447, 74.9682167 46.8419245, 74.9681472 46.8418784, 74.9682542 46.8411352, 74.9683013 46.8408696)",
96822831,,tertiary,False,True,8.151,,"LINESTRING (74.9759188 46.848726, 74.97593 46.8486531)",
96822825,Кадыржанова улица,secondary,True,False,288.772,,"LINESTRING (74.9759188 46.848726, 74.9743159 46.8486105, 74.9728734 46.8485043, 74.9727077 46.8484922, 74.972405 46.8484702, 74.9721419 46.8484601)",
1215030751,Агыбай батыра улица,secondary,False,False,11.109,60,"LINESTRING (74.9721419 46.8484601, 74.9721592 46.8483609)",KM-7
233821290,Кадыржанова улица,residential,False,True,129.688,,"LINESTRING (74.9721419 46.8484601, 74.9719749 46.8484512, 74.9704465 46.8483351)",
96822831,,tertiary,False,False,8.151,,"LINESTRING (74.97593 46.8486531, 74.9759188 46.848726)",
1215030751,Агыбай батыра улица,secondary,False,True,11.109,60,"LINESTRING (74.9721592 46.8483609, 74.9721419 46.8484601)",KM-7
96822829,Кадыржанова улица,secondary,True,False,288.626,,"LINESTRING (74.9721592 46.8483609, 74.9724229 46.8483782, 74.972875 46.848407, 74.9743293 46.8485185, 74.9748044 46.8485528, 74.97593 46.8486531)",
1215030759,Агыбай батыра улица,secondary,False,False,624.6970000000001,60,"LINESTRING (74.9721592 46.8483609, 74.9722165 46.8479395, 74.972319 46.8471854, 74.9724181 46.8465923, 74.9724723 46.8462682, 74.9725475 46.8458582, 74.9726157 46.8454621, 74.9726968 46.8449911, 74.972824 46.8442567, 74.972874 46.8439677, 74.9729803 46.8433893, 74.9730227 46.8431583, 74.9730931 46.8427797)",KM-7
1215030758,улица Караменде-би,secondary,False,False,67.352,60,"LINESTRING (74.9759972 46.8425886, 74.9768778 46.8426525)",
1215030758,улица Караменде-би,secondary,False,True,112.156,60,"LINESTRING (74.9759972 46.8425886, 74.9745308 46.8424823)",
"[96793673, 96793677]","['улица Бокейханова', 'улица Караменде-би']",secondary,False,False,500.43399999999997,60,"LINESTRING (74.9683013 46.8408696, 74.9682542 46.8411352, 74.9681472 46.8418784, 74.9682167 46.8419245, 74.968273 46.8419447, 74.9702344 46.842046, 74.9704797 46.8420587, 74.9709603 46.8420977, 74.9725189 46.8422243, 74.9731836 46.8422805)",
103033201,,tertiary,False,True,19.378,60,"LINESTRING (74.9776671 46.840741, 74.9779197 46.8407637)",
1215030758,улица Караменде-би,secondary,False,True,36.429,60,"LINESTRING (74.9773541 46.842687, 74.9768778 46.8426525)",
97723794,улица Уалиханова,tertiary,True,False,217.69700000000003,60,"LINESTRING (74.9773541 46.842687, 74.9773935 46.842451, 74.9774181 46.8422889, 74.9775498 46.8414198, 74.9775951 46.8411576, 74.9776607 46.8407778, 74.9776671 46.840741)",
1215030758,улица Караменде-би,secondary,False,False,20.59,60,"LINESTRING (74.9773541 46.842687, 74.9774211 46.8426919, 74.9775211 46.8426991, 74.9776233 46.8427065)",
1215030758,улица Караменде-би,secondary,False,False,112.156,60,"LINESTRING (74.9745308 46.8424823, 74.9759972 46.8425886)",
1215030758,улица Караменде-би,secondary,False,True,104.325,60,"LINESTRING (74.9745308 46.8424823, 74.9731668 46.8423834)",
98198381,,tertiary,False,False,46.845,,"LINESTRING (74.9768084 46.8430711, 74.9768778 46.8426525)",
98198381,,tertiary,False,True,184.233,,"LINESTRING (74.9768084 46.8430711, 74.9766312 46.8442887, 74.9765685 46.8447198)",
1211474321,,residential,False,False,80.33399999999999,,"LINESTRING (74.9768084 46.8430711, 74.9759396 46.843019, 74.9757562 46.843008)",
612052578,,residential,True,False,204.134,,"LINESTRING (74.9757562 46.843008, 74.9730931 46.8427797)",
1211474321,,residential,False,True,80.33399999999999,,"LINESTRING (74.9757562 46.843008, 74.9759396 46.843019, 74.9768084 46.8430711)",
98198381,,tertiary,False,True,46.845,,"LINESTRING (74.9768778 46.8426525, 74.9768084 46.8430711)",
1215030758,улица Караменде-би,secondary,False,False,36.429,60,"LINESTRING (74.9768778 46.8426525, 74.9773541 46.842687)",
1215030758,улица Караменде-би,secondary,False,True,67.352,60,"LINESTRING (74.9768778 46.8426525, 74.9759972 46.8425886)",
