osmid,oneway,ref,highway,reversed,length,geometry,maxspeed,name
1188736317,False,,residential,True,31.635,"LINESTRING (14.9788544 -16.7399819, 14.9785608 -16.7399384)",,
544180522,False,,residential,False,31.312,"LINESTRING (14.9779648 -16.7423573, 14.9781183 -16.7423984, 14.9782465 -16.7424379)",,
544180524,False,,residential,False,72.40799999999999,"LINESTRING (14.9779648 -16.7423573, 14.9778481 -16.7421403, 14.9777891 -16.7419862, 14.9777301 -16.7417499)",,
544180524,False,,residential,True,37.497,"LINESTRING (14.9779648 -16.7423573, 14.9780773 -16.7425641, 14.9781243 -16.7426579)",,
30087210,False,EN 105,primary,True,42.226,"LINESTRING (14.9751947 -16.746212, 14.9749361 -16.7459241)",60,
30087210,False,EN 105,primary,False,242.16500000000002,"LINESTRING (14.9751947 -16.746212, 14.9755239 -16.7464554, 14.9757801 -16.746612, 14.9761489 -16.7467623, 14.9764855 -16.7468381, 14.9767296 -16.7468702, 14.9772904 -16.7468443)",60,
602452362,False,,residential,False,99.809,"LINESTRING (14.9751947 -16.746212, 14.9753857 -16.7458903, 14.9754917 -16.7456733, 14.9756165 -16.7454113)",,
544180524,False,,residential,False,41.862,"LINESTRING (14.9777301 -16.7417499, 14.9776724 -16.7413775)",,
544180524,False,,residential,True,72.40799999999999,"LINESTRING (14.9777301 -16.7417499, 14.9777891 -16.7419862, 14.9778481 -16.7421403, 14.9779648 -16.7423573)",,
544180525,False,,residential,False,145.368,"LINESTRING (14.9777301 -16.7417499, 14.9778239 -16.741773, 14.977938 -16.7417756, 14.9783255 -16.7416908, 14.9786943 -16.7416163, 14.9790618 -16.7415245)",,
544180525,False,,residential,True,103.298,"LINESTRING (14.9777301 -16.7417499, 14.977191 -16.7418013, 14.9767667 -16.7418575)",,
183691953,False,,residential,False,63.303,"LINESTRING (14.9786969 -16.7460109, 14.9786655 -16.7465794)",,
323108784,False,,residential,True,106.483,"LINESTRING (14.9786969 -16.7460109, 14.9777045 -16.7458928)",,
"[183691953, 544180524]",False,,residential,"[False, True]",392.515,"LINESTRING (14.9786969 -16.7460109, 14.9787117 -16.7458056, 14.9785709 -16.7455025, 14.9784556 -16.7452739, 14.9783644 -16.7450311, 14.9783442 -16.7448847, 14.9783348 -16.7445482, 14.978355 -16.7442747, 14.9784427 -16.7441229, 14.9785136 -16.7439321, 14.9785189 -16.7437931, 14.9784973 -16.7435765, 14.9783918 -16.7432182, 14.978241 -16.7429455, 14.9781243 -16.7426579)",,
602835876,False,,residential,True,120.743,"LINESTRING (14.9786969 -16.7460109, 14.9791664 -16.7461407, 14.9797724 -16.746353)",,
602452364,False,,residential,False,18.644,"LINESTRING (14.9785608 -16.7399384, 14.9786601 -16.7400765)",,
1188736317,False,,residential,False,31.635,"LINESTRING (14.9785608 -16.7399384, 14.9788544 -16.7399819)",,
1188736317,False,,residential,True,63.93,"LINESTRING (14.9785608 -16.7399384, 14.9779628 -16.7398873)",,
608831952,False,,residential,True,69.06599999999999,"LINESTRING (14.9785608 -16.7399384, 14.9784368 -16.7398697, 14.9783309 -16.7398029, 14.978229 -16.7397259, 14.9781243 -16.739618, 14.978068 -16.7395448)",,
1189600415,False,,residential,True,7.375,"LINESTRING (14.9742083 -16.7438573, 14.9741425 -16.743878)",,
827930308,True,EN 105;EN 110,primary,False,106.833,"LINESTRING (14.9742083 -16.7438573, 14.9739951 -16.743291, 14.9738623 -16.7429555)",,
544180524,False,,residential,False,22.104,"LINESTRING (14.9777314 -16.7407469, 14.9777931 -16.7406608, 14.9778481 -16.7405825)",,
544180524,False,,residential,True,70.589,"LINESTRING (14.9777314 -16.7407469, 14.9776724 -16.741145, 14.977667 -16.7412657, 14.9776724 -16.7413775)",,
602448086,False,,residential,True,75.548,"LINESTRING (14.9777314 -16.7407469, 14.977423 -16.7409922, 14.9772875 -16.7411097, 14.9772023 -16.7411983)",,
323108784,False,,residential,False,34.289,"LINESTRING (14.9773827 -16.7458813, 14.9777045 -16.7458928)",,
323108784,False,,residential,True,41.652,"LINESTRING (14.9773827 -16.7458813, 14.9770023 -16.745794)",,
544302420,False,,residential,False,107.577,"LINESTRING (14.9773827 -16.7458813, 14.9773264 -16.7463154, 14.9772904 -16.7468443)",,
"[183691481, 600515574]",False,,residential,"[False, True]",267.195,"LINESTRING (14.9803478 -16.7443388, 14.9800403 -16.7442968, 14.9798571 -16.7442195, 14.9796505 -16.744109, 14.9793683 -16.7440745, 14.9794801 -16.7436813, 14.9795713 -16.743395, 14.9796478 -16.7430829, 14.9797256 -16.7427028)",,
183691954,False,,residential,False,8.829,"LINESTRING (14.9750926 -16.7470183, 14.9751189 -16.7470936)",,
183691945,False,,residential,False,124.512,"LINESTRING (14.9750926 -16.7470183, 14.9751305 -16.7467236, 14.9750634 -16.7465223, 14.9750007 -16.7463132, 14.9749361 -16.7459241)",,
323108784,False,,residential,False,41.652,"LINESTRING (14.9770023 -16.745794, 14.9773827 -16.7458813)",,
183691950,False,,residential,False,48.716,"LINESTRING (14.9770023 -16.745794, 14.9769884 -16.7456604, 14.9769731 -16.7453569)",,
323108784,False,,residential,True,95.422,"LINESTRING (14.9770023 -16.745794, 14.9766992 -16.7457174, 14.9761515 -16.745527)",,
544303208,False,,residential,True,59.134,"LINESTRING (14.9803277 -16.7423368, 14.9798101 -16.7421441)",,
600515574,False,,residential,True,75.939,"LINESTRING (14.9803277 -16.7423368, 14.9799951 -16.7425383, 14.9797256 -16.7427028)",,
1188534909,False,,residential,False,158.394,"LINESTRING (14.9733593 -16.7476946, 14.9733757 -16.7474713, 14.9734077 -16.7471414, 14.9734144 -16.7469688, 14.9733488 -16.7464736, 14.9732495 -16.7463006)",,
183691943,False,,residential,True,35.375,"LINESTRING (14.9753849 -16.7472842, 14.9751189 -16.7470936)",,
183693680,False,,residential,False,169.769,"LINESTRING (14.9753849 -16.7472842, 14.9757706 -16.7475366, 14.9760582 -16.7477323, 14.976173 -16.7477857, 14.9762789 -16.747823, 14.9765271 -16.7479437, 14.976747 -16.7480684)",,
183691950,False,,residential,True,22.332,"LINESTRING (14.9768221 -16.7416638, 14.9767667 -16.7418575)",,
183691950,False,,residential,False,217.798,"LINESTRING (14.9768221 -16.7416638, 14.9769013 -16.7411322, 14.9769146 -16.7408137, 14.9768825 -16.7406082, 14.9768006 -16.7403166, 14.9767595 -16.7400948, 14.9766836 -16.7397341)",,
602448086,False,,residential,False,65.717,"LINESTRING (14.9768221 -16.7416638, 14.9770099 -16.7414288, 14.9771286 -16.7412869, 14.9772023 -16.7411983)",,
544180520,False,,residential,True,116.852,"LINESTRING (14.9782542 -16.7441618, 14.9782129 -16.7443056, 14.9779943 -16.7451827)",,
602380342,False,,residential,True,8.57,"LINESTRING (14.9738623 -16.7429555, 14.9737848 -16.7429763)",,
827930308,True,EN 105;EN 110,primary,False,21.332,"LINESTRING (14.9738623 -16.7429555, 14.9737953 -16.7427747)",,
183691943,False,,residential,False,35.375,"LINESTRING (14.9751189 -16.7470936, 14.9753849 -16.7472842)",,
183691954,False,,residential,True,8.829,"LINESTRING (14.9751189 -16.7470936, 14.9750926 -16.7470183)",,
183691950,False,,residential,True,217.79800000000003,"LINESTRING (14.9766836 -16.7397341, 14.9767595 -16.7400948, 14.9768006 -16.7403166, 14.9768825 -16.7406082, 14.9769146 -16.7408137, 14.9769013 -16.7411322, 14.9768221 -16.7416638)",,
1188736317,False,,residential,False,137.278,"LINESTRING (14.9766836 -16.7397341, 14.9773532 -16.7398094, 14.9779628 -16.7398873)",,
1188736317,False,,residential,True,175.761,"LINESTRING (14.9766836 -16.7397341, 14.9763452 -16.7396968, 14.9759182 -16.7396219, 14.975438 -16.7394831, 14.975068 -16.7394292)",,
30087210,False,EN 105,primary,False,120.52,"LINESTRING (14.9786655 -16.7465794, 14.9797724 -16.746353)",60,
30087210,False,EN 105,primary,True,24.27,"LINESTRING (14.9786655 -16.7465794, 14.9784426 -16.746625)",60,
183691953,False,,residential,True,63.303,"LINESTRING (14.9786655 -16.7465794, 14.9786969 -16.7460109)",,
183688220,False,,tertiary,False,148.99099999999999,"LINESTRING (14.9740594 -16.7403578, 14.9743094 -16.7401341, 14.9745704 -16.7398937, 14.9747179 -16.7397529, 14.975068 -16.7394292)",,
183688220,False,,tertiary,True,117.343,"LINESTRING (14.9740594 -16.7403578, 14.9736826 -16.7406826, 14.9735525 -16.7407905, 14.9733755 -16.7409408, 14.9732474 -16.7410704)",,
183691951,False,,residential,True,306.06300000000005,"LINESTRING (14.9740594 -16.7403578, 14.9743303 -16.7408599, 14.9744471 -16.7412002, 14.9745235 -16.7415817, 14.9745262 -16.7417987, 14.9744698 -16.7419965, 14.9743746 -16.7421596, 14.9741583 -16.7424451, 14.9737953 -16.7427747)",,
602380342,False,,residential,False,8.57,"LINESTRING (14.9737848 -16.7429763, 14.9738623 -16.7429555)",,
602380346,True,EN 105;EN 110,primary,False,47.715,"LINESTRING (14.9737848 -16.7429763, 14.9739435 -16.7433776)",,
183688221,False,,residential,True,175.442,"LINESTRING (14.9737848 -16.7429763, 14.9737137 -16.7430002, 14.9722205 -16.7434717)",,
544180526,False,,residential,False,62.773,"LINESTRING (14.9797256 -16.7427028, 14.9798101 -16.7421441)",,
544180522,False,,residential,True,145.603,"LINESTRING (14.9797256 -16.7427028, 14.9795332 -16.7427054, 14.9793783 -16.7426977, 14.9791476 -16.7426746, 14.9789572 -16.7426322, 14.9783953 -16.7424524)",,
600515574,False,,residential,False,75.939,"LINESTRING (14.9797256 -16.7427028, 14.9799951 -16.7425383, 14.9803277 -16.7423368)",,
"[183691481, 600515574]",False,,residential,"[False, True]",267.19500000000005,"LINESTRING (14.9797256 -16.7427028, 14.9796478 -16.7430829, 14.9795713 -16.743395, 14.9794801 -16.7436813, 14.9793683 -16.7440745, 14.9796505 -16.744109, 14.9798571 -16.7442195, 14.9800403 -16.7442968, 14.9803478 -16.7443388)",,
544180527,False,,residential,False,19.778,"LINESTRING (14.976747 -16.7480684, 14.9769264 -16.7481145)",,
183693680,False,,residential,True,169.769,"LINESTRING (14.976747 -16.7480684, 14.9765271 -16.7479437, 14.9762789 -16.747823, 14.976173 -16.7477857, 14.9760582 -16.7477323, 14.9757706 -16.7475366, 14.9753849 -16.7472842)",,
183688229,False,,residential,False,173.764,"LINESTRING (14.9718592 -16.7424648, 14.97343 -16.7420413)",,
183688231,False,,residential,False,118.388,"LINESTRING (14.9718592 -16.7424648, 14.9722205 -16.7434717)",,
183688231,False,,residential,True,126.902,"LINESTRING (14.9718592 -16.7424648, 14.971443 -16.7413954)",,
183688231,False,,residential,False,49.327,"LINESTRING (14.9722205 -16.7434717, 14.9723811 -16.7438878)",,
183688231,False,,residential,True,118.388,"LINESTRING (14.9722205 -16.7434717, 14.9718592 -16.7424648)",,
183688221,False,,residential,False,175.442,"LINESTRING (14.9722205 -16.7434717, 14.9737137 -16.7430002, 14.9737848 -16.7429763)",,
183688231,False,,residential,False,186.227,"LINESTRING (14.9725298 -16.7443602, 14.9731336 -16.745932)",,
183688231,False,,residential,True,54.863,"LINESTRING (14.9725298 -16.7443602, 14.9723811 -16.7438878)",,
183688233,False,,residential,True,179.897,"LINESTRING (14.9725298 -16.7443602, 14.9741425 -16.743878)",,Estrada do aeroporto
30087210,False,EN 105,primary,False,33.318,"LINESTRING (14.9747839 -16.7456623, 14.9749361 -16.7459241)",60,
602380345,True,EN 105,primary,False,51.235,"LINESTRING (14.9747839 -16.7456623, 14.9746568 -16.7452179)",,
183688231,False,,residential,False,65.666,"LINESTRING (14.9712507 -16.7408343, 14.971443 -16.7413954)",,
323108777,False,,residential,False,115.54700000000001,"LINESTRING (14.9712507 -16.7408343, 14.9714189 -16.7404631, 14.971573 -16.7402268, 14.9717823 -16.7399327)",,
602380339,True,EN 110,secondary,False,7.757,"LINESTRING (14.9745939 -16.7452531, 14.9746568 -16.7452179)",,
827930307,True,EN 105,primary,False,49.796,"LINESTRING (14.9745939 -16.7452531, 14.9747839 -16.7456623)",,
30087403,False,EN 110,secondary,True,123.84299999999999,"LINESTRING (14.9743468 -16.7453589, 14.9741708 -16.7455127, 14.9734832 -16.7461049)",,
602380339,True,EN 110,secondary,False,28.833,"LINESTRING (14.9743468 -16.7453589, 14.974452 -16.7453098, 14.9745939 -16.7452531)",,
323108784,False,,residential,False,95.422,"LINESTRING (14.9761515 -16.745527, 14.9766992 -16.7457174, 14.9770023 -16.745794)",,
323108784,False,,residential,True,58.476,"LINESTRING (14.9761515 -16.745527, 14.9759397 -16.7454678, 14.9756165 -16.7454113)",,
544180519,False,,residential,True,90.51499999999999,"LINESTRING (14.9761515 -16.745527, 14.9762911 -16.7454498, 14.9769731 -16.7453569)",,
183691950,False,,residential,False,393.475,"LINESTRING (14.9769731 -16.7453569, 14.9769669 -16.745234, 14.9770479 -16.7447619, 14.977101 -16.7441347, 14.9770941 -16.7439943, 14.9770593 -16.7436897, 14.9770346 -16.7435833, 14.9768548 -16.7428099, 14.9767529 -16.7421164, 14.9767667 -16.7418575)",,
183691950,False,,residential,True,48.716,"LINESTRING (14.9769731 -16.7453569, 14.9769884 -16.7456604, 14.9770023 -16.745794)",,
544180519,False,,residential,False,90.51499999999999,"LINESTRING (14.9769731 -16.7453569, 14.9762911 -16.7454498, 14.9761515 -16.745527)",,
544180519,False,,residential,True,112.131,"LINESTRING (14.9769731 -16.7453569, 14.9773854 -16.7453728, 14.9779943 -16.7451827)",,
544180520,False,,residential,True,84.775,"LINESTRING (14.9779943 -16.7451827, 14.9777045 -16.7458928)",,
544180519,False,,residential,False,112.131,"LINESTRING (14.9779943 -16.7451827, 14.9773854 -16.7453728, 14.9769731 -16.7453569)",,
544180520,False,,residential,False,116.852,"LINESTRING (14.9779943 -16.7451827, 14.9782129 -16.7443056, 14.9782542 -16.7441618)",,
323108784,False,,residential,False,106.483,"LINESTRING (14.9777045 -16.7458928, 14.9786969 -16.7460109)",,
323108784,False,,residential,True,34.289,"LINESTRING (14.9777045 -16.7458928, 14.9773827 -16.7458813)",,
544180520,False,,residential,False,84.775,"LINESTRING (14.9777045 -16.7458928, 14.9779943 -16.7451827)",,
544180524,False,,residential,False,23.21,"LINESTRING (14.9786601 -16.7400765, 14.9788544 -16.7399819)",,
602452364,False,,residential,True,18.644,"LINESTRING (14.9786601 -16.7400765, 14.9785608 -16.7399384)",,
544180524,False,,residential,True,103.25200000000001,"LINESTRING (14.9786601 -16.7400765, 14.9784972 -16.7401831, 14.9783711 -16.7402743, 14.9781431 -16.7404181, 14.9779607 -16.7405183, 14.9778481 -16.7405825)",,
602452364,False,,residential,False,95.113,"LINESTRING (14.9786601 -16.7400765, 14.9788298 -16.7402743, 14.9789022 -16.7404296, 14.9789679 -16.7405851, 14.9790122 -16.7408432)",,
544180521,False,,residential,False,68.947,"LINESTRING (14.9790122 -16.7408432, 14.9792576 -16.7409806, 14.9795446 -16.7411938)",,
602452364,False,,residential,False,75.943,"LINESTRING (14.9790122 -16.7408432, 14.9790471 -16.7412927, 14.9790618 -16.7415245)",,
602452364,False,,residential,True,95.113,"LINESTRING (14.9790122 -16.7408432, 14.9789679 -16.7405851, 14.9789022 -16.7404296, 14.9788298 -16.7402743, 14.9786601 -16.7400765)",,
544180522,False,,residential,False,15.926,"LINESTRING (14.9782465 -16.7424379, 14.9783953 -16.7424524)",,
544180522,False,,residential,True,31.312,"LINESTRING (14.9782465 -16.7424379, 14.9781183 -16.7423984, 14.9779648 -16.7423573)",,
602457451,False,,residential,False,27.750999999999998,"LINESTRING (14.9782465 -16.7424379, 14.978178 -16.7425757, 14.9781243 -16.7426579)",,
544180525,False,,residential,False,9.46,"LINESTRING (14.9790618 -16.7415245, 14.9791208 -16.7415881)",,
544180525,False,,residential,True,145.368,"LINESTRING (14.9790618 -16.7415245, 14.9786943 -16.7416163, 14.9783255 -16.7416908, 14.977938 -16.7417756, 14.9778239 -16.741773, 14.9777301 -16.7417499)",,
602452364,False,,residential,True,75.943,"LINESTRING (14.9790618 -16.7415245, 14.9790471 -16.7412927, 14.9790122 -16.7408432)",,
183691950,False,,residential,False,22.332,"LINESTRING (14.9767667 -16.7418575, 14.9768221 -16.7416638)",,
183691950,False,,residential,True,393.4750000000001,"LINESTRING (14.9767667 -16.7418575, 14.9767529 -16.7421164, 14.9768548 -16.7428099, 14.9770346 -16.7435833, 14.9770593 -16.7436897, 14.9770941 -16.7439943, 14.977101 -16.7441347, 14.9770479 -16.7447619, 14.9769669 -16.745234, 14.9769731 -16.7453569)",,
544180525,False,,residential,False,103.298,"LINESTRING (14.9767667 -16.7418575, 14.977191 -16.7418013, 14.9777301 -16.7417499)",,
1188736317,False,,residential,True,66.851,"LINESTRING (14.9794763 -16.7400642, 14.9788544 -16.7399819)",,
544180526,False,,residential,True,126.405,"LINESTRING (14.9794763 -16.7400642, 14.9794548 -16.7403411, 14.979448 -16.7405119, 14.979495 -16.740815, 14.9795446 -16.7411938)",,
544180521,False,,residential,True,68.947,"LINESTRING (14.9795446 -16.7411938, 14.9792576 -16.7409806, 14.9790122 -16.7408432)",,
544180525,False,,residential,True,62.928,"LINESTRING (14.9795446 -16.7411938, 14.9794024 -16.7413325, 14.9791208 -16.7415881)",,
544180526,False,,residential,False,126.405,"LINESTRING (14.9795446 -16.7411938, 14.979495 -16.740815, 14.979448 -16.7405119, 14.9794548 -16.7403411, 14.9794763 -16.7400642)",,
544180526,False,,residential,True,110.719,"LINESTRING (14.9795446 -16.7411938, 14.9796331 -16.7413377, 14.9797323 -16.7415894, 14.9798101 -16.7421441)",,
544180526,False,,residential,True,62.773,"LINESTRING (14.9798101 -16.7421441, 14.9797256 -16.7427028)",,
544303208,False,,residential,False,59.134,"LINESTRING (14.9798101 -16.7421441, 14.9803277 -16.7423368)",,
544180526,False,,residential,False,110.719,"LINESTRING (14.9798101 -16.7421441, 14.9797323 -16.7415894, 14.9796331 -16.7413377, 14.9795446 -16.7411938)",,
827914551,False,,tertiary,False,163.361,"LINESTRING (14.978556 -16.7480901, 14.9785472 -16.7479493, 14.9784855 -16.7471896, 14.9784426 -16.746625)",,
30087210,False,EN 105,primary,True,77.492,"LINESTRING (14.9804841 -16.7462074, 14.9801867 -16.7462683, 14.9797724 -16.746353)",60,
183688226,False,,residential,False,94.02,"LINESTRING (14.9716239 -16.7464609, 14.9718654 -16.7472742)",,
608831954,False,,residential,False,39.698,"LINESTRING (14.978068 -16.7395448, 14.9779628 -16.7398873)",,
608831952,False,,residential,False,69.066,"LINESTRING (14.978068 -16.7395448, 14.9781243 -16.739618, 14.978229 -16.7397259, 14.9783309 -16.7398029, 14.9784368 -16.7398697, 14.9785608 -16.7399384)",,
30087210,False,EN 105,primary,True,120.52,"LINESTRING (14.9797724 -16.746353, 14.9786655 -16.7465794)",60,
30087210,False,EN 105,primary,False,77.492,"LINESTRING (14.9797724 -16.746353, 14.9801867 -16.7462683, 14.9804841 -16.7462074)",60,
602835876,False,,residential,False,120.743,"LINESTRING (14.9797724 -16.746353, 14.9791664 -16.7461407, 14.9786969 -16.7460109)",,
1189600416,True,EN 105;EN 110,primary,False,26.264,"LINESTRING (14.9746568 -16.7452179, 14.9745851 -16.7449919)",,
602390716,True,,residential,False,28.592,"LINESTRING (14.9746568 -16.7452179, 14.9747659 -16.745194, 14.9749225 -16.7451929)",,
827930308,True,EN 105;EN 110,primary,False,89.454,"LINESTRING (14.9737953 -16.7427747, 14.9735284 -16.7420119)",,
183691951,False,,residential,False,306.06300000000005,"LINESTRING (14.9737953 -16.7427747, 14.9741583 -16.7424451, 14.9743746 -16.7421596, 14.9744698 -16.7419965, 14.9745262 -16.7417987, 14.9745235 -16.7415817, 14.9744471 -16.7412002, 14.9743303 -16.7408599, 14.9740594 -16.7403578)",,
827930308,True,EN 105;EN 110,primary,False,41.873,"LINESTRING (14.9732474 -16.7410704, 14.9731099 -16.7407176)",,
183688220,False,,tertiary,False,117.34299999999999,"LINESTRING (14.9732474 -16.7410704, 14.9733755 -16.7409408, 14.9735525 -16.7407905, 14.9736826 -16.7406826, 14.9740594 -16.7403578)",,
1189600416,True,EN 105;EN 110,primary,False,132.388,"LINESTRING (14.9745851 -16.7449919, 14.9742083 -16.7438573)",,
602380340,True,EN 110,secondary,False,10.844999999999999,"LINESTRING (14.9745851 -16.7449919, 14.9745503 -16.7450222, 14.9745153 -16.7450626)",,
602380344,False,,residential,False,10.976,"LINESTRING (14.9735284 -16.7420119, 14.97343 -16.7420413)",,
827930308,True,EN 105;EN 110,primary,False,108.882,"LINESTRING (14.9735284 -16.7420119, 14.9732474 -16.7410704)",,
827930308,True,EN 105;EN 110,primary,False,40.062,"LINESTRING (14.9731099 -16.7407176, 14.9730395 -16.7405714, 14.9729524 -16.7403904)",,
30087403,False,EN 110,secondary,True,33.057,"LINESTRING (14.9734832 -16.7461049, 14.9732495 -16.7463006)",,
602390713,True,,residential,False,41.897,"LINESTRING (14.9734832 -16.7461049, 14.9731336 -16.745932)",,
30087403,False,EN 110,secondary,False,123.84299999999999,"LINESTRING (14.9734832 -16.7461049, 14.9741708 -16.7455127, 14.9743468 -16.7453589)",,
183688231,False,,residential,True,186.227,"LINESTRING (14.9731336 -16.745932, 14.9725298 -16.7443602)",,
602390714,True,,residential,False,42.804,"LINESTRING (14.9731336 -16.745932, 14.9732495 -16.7463006)",,
323108784,False,,residential,False,58.476,"LINESTRING (14.9756165 -16.7454113, 14.9759397 -16.7454678, 14.9761515 -16.745527)",,
323108784,False,,residential,True,78.079,"LINESTRING (14.9756165 -16.7454113, 14.9750419 -16.7452553, 14.9749225 -16.7451929)",,
602452362,False,,residential,True,99.809,"LINESTRING (14.9756165 -16.7454113, 14.9754917 -16.7456733, 14.9753857 -16.7458903, 14.9751947 -16.746212)",,
544180524,False,,residential,False,37.497,"LINESTRING (14.9781243 -16.7426579, 14.9780773 -16.7425641, 14.9779648 -16.7423573)",,
