osmid,highway,oneway,reversed,length,lanes,ref,bridge,geometry,maxspeed,name
687678067,secondary,True,False,42.021,,B47,,"LINESTRING (57.5361684 -20.2221197, 57.5362252 -20.2221361, 57.5362734 -20.2221626, 57.536315 -20.2221991, 57.5363646 -20.222262, 57.5364292 -20.222386)",,
687678069,secondary,False,True,18.427,2,B47,,"LINESTRING (57.5362891 -20.2224869, 57.5364292 -20.222386)",,Bois Cheri Road
"[388895132, 23126271]",secondary,False,True,51.49700000000001,2,B47,yes,"LINESTRING (57.5362891 -20.2224869, 57.5361252 -20.2226163, 57.5360962 -20.222639, 57.536069 -20.2226773, 57.5360583 -20.2227373, 57.5360646 -20.222857)",,
687678068,secondary,True,False,45.452,,B47,,"LINESTRING (57.5362891 -20.2224869, 57.5363083 -20.2223564, 57.5362976 -20.222296, 57.5362802 -20.2222569, 57.5362453 -20.2222016, 57.5361684 -20.2221197)",,
687678069,secondary,False,False,18.427,2,B47,,"LINESTRING (57.5364292 -20.222386, 57.5362891 -20.2224869)",,Bois Cheri Road
1134470964,secondary,False,False,103.68800000000002,2,B49,,"LINESTRING (57.5364292 -20.222386, 57.5365084 -20.2223356, 57.5369511 -20.2220573, 57.5372593 -20.2218735)",,
388895138,residential,False,False,88.136,,,,"LINESTRING (57.5392064 -20.2237544, 57.538443 -20.2240937)",,
388895125,residential,False,False,39.649,,,,"LINESTRING (57.5385012 -20.2243194, 57.5385418 -20.2243777, 57.5386886 -20.2246294)",,
388895125,residential,False,True,25.875,,,,"LINESTRING (57.5385012 -20.2243194, 57.5384648 -20.22421, 57.538443 -20.2240937)",,
388895131,residential,False,True,207.38100000000003,,,,"LINESTRING (57.5385012 -20.2243194, 57.5383817 -20.224377, 57.5383021 -20.2243781, 57.5381797 -20.2243403, 57.5371015 -20.2240042, 57.5370699 -20.2239735, 57.5370504 -20.2239305, 57.5370527 -20.2238857, 57.5371705 -20.223561)",,
388895125,residential,False,False,217.53900000000002,,,,"LINESTRING (57.5384611 -20.22185, 57.53845 -20.2224886, 57.5384205 -20.2229213, 57.5384062 -20.2238053)",,
388895125,residential,False,True,32.298,,,,"LINESTRING (57.538443 -20.2240937, 57.5384062 -20.2238053)",,
388895138,residential,False,True,88.136,,,,"LINESTRING (57.538443 -20.2240937, 57.5392064 -20.2237544)",,
388895125,residential,False,False,25.875,,,,"LINESTRING (57.538443 -20.2240937, 57.5384648 -20.22421, 57.5385012 -20.2243194)",,
388895125,residential,False,False,32.298,,,,"LINESTRING (57.5384062 -20.2238053, 57.538443 -20.2240937)",,
388895139,residential,False,False,131.763,,,,"LINESTRING (57.5384062 -20.2238053, 57.5371705 -20.223561)",,
388895125,residential,False,True,217.53900000000002,,,,"LINESTRING (57.5384062 -20.2238053, 57.5384205 -20.2229213, 57.53845 -20.2224886, 57.5384611 -20.22185)",,
23126256,unclassified,False,True,64.407,,,,"LINESTRING (57.5421233 -20.2209702, 57.5425216 -20.2205277)",,
388896762,residential,False,False,57.732,,,,"LINESTRING (57.5421233 -20.2209702, 57.5416913 -20.2206458)",,
23126256,unclassified,False,False,113.625,,,,"LINESTRING (57.5421233 -20.2209702, 57.5419891 -20.221134, 57.5415843 -20.2216151, 57.5414508 -20.2217739)",,
1134470964,secondary,False,False,60.101,2,B49,,"LINESTRING (57.5389244 -20.2213295, 57.5391375 -20.2213431, 57.5393092 -20.2213779, 57.5394794 -20.22145)",,
1134470964,secondary,False,True,191.563,2,B49,,"LINESTRING (57.5389244 -20.2213295, 57.538268 -20.2213525, 57.5380737 -20.2213698, 57.537978 -20.2213974, 57.537873 -20.2214349, 57.5372593 -20.2218735)",,
388896765,residential,False,False,157.47,2,,,"LINESTRING (57.5367526 -20.2208992, 57.5365832 -20.2210865, 57.5358486 -20.2220325)",,
1134470964,secondary,False,False,106.03999999999999,2,B49,,"LINESTRING (57.5394794 -20.22145, 57.5396272 -20.2215563, 57.5402397 -20.222082)",,
1134470964,secondary,False,True,60.101,2,B49,,"LINESTRING (57.5394794 -20.22145, 57.5393092 -20.2213779, 57.5391375 -20.2213431, 57.5389244 -20.2213295)",,
388895130,secondary,False,False,8.084,2,B47,,"LINESTRING (57.5358486 -20.2220325, 57.535925 -20.2220446)",,Bois Cheri Road
388895130,secondary,False,True,181.791,2,B47,,"LINESTRING (57.5358486 -20.2220325, 57.5357945 -20.2220064, 57.5356402 -20.2219217, 57.5351131 -20.2215444, 57.5344478 -20.2210636)",,Bois Cheri Road
388896765,residential,False,True,157.47,2,,,"LINESTRING (57.5358486 -20.2220325, 57.5365832 -20.2210865, 57.5367526 -20.2208992)",,
388895139,residential,False,True,131.763,,,,"LINESTRING (57.5371705 -20.223561, 57.5384062 -20.2238053)",,
388895131,residential,False,False,207.381,,,,"LINESTRING (57.5371705 -20.223561, 57.5370527 -20.2238857, 57.5370504 -20.2239305, 57.5370699 -20.2239735, 57.5371015 -20.2240042, 57.5381797 -20.2243403, 57.5383021 -20.2243781, 57.5383817 -20.224377, 57.5385012 -20.2243194)",,
388895139,residential,False,False,98.71300000000001,,,,"LINESTRING (57.5371705 -20.223561, 57.5368039 -20.2234735, 57.5365403 -20.2234205, 57.5364521 -20.2234172, 57.5363568 -20.2234261, 57.5362455 -20.22345)",,
499392353,residential,False,False,149.542,2,,,"LINESTRING (57.537201 -20.2273059, 57.5370578 -20.226623, 57.5369484 -20.2262055, 57.5369017 -20.225991)",,
23126254,secondary,False,True,49.745999999999995,2,A7,,"LINESTRING (57.5430422 -20.2273417, 57.54292 -20.2272194, 57.5427203 -20.2270117)",60,
389001634,secondary,False,False,17.379,,,,"LINESTRING (57.5388415 -20.2245674, 57.5386886 -20.2246294)",,
389001634,secondary,False,True,155.05,,,,"LINESTRING (57.5388415 -20.2245674, 57.5394313 -20.2243227, 57.5398208 -20.2241389, 57.5399435 -20.2240638, 57.540006 -20.2240067, 57.5400666 -20.2239438, 57.5401125 -20.2238811)",,
499392336,residential,True,False,88.68,,,,"LINESTRING (57.5392041 -20.2252887, 57.5388415 -20.2245674)",,
23126254,secondary,False,False,225.761,2,A7,,"LINESTRING (57.5392041 -20.2252887, 57.5399 -20.2254892, 57.5402328 -20.2255984, 57.5405879 -20.2257105, 57.5411083 -20.2258922, 57.5412531 -20.2259394)",60,
23126254,secondary,False,True,117.414,2,A7,,"LINESTRING (57.5392041 -20.2252887, 57.5385677 -20.2250709, 57.5383079 -20.2249952, 57.5382318 -20.2249731, 57.5381397 -20.224947)",60,
23126256,unclassified,False,False,13.19,,,,"LINESTRING (57.5426002 -20.2204348, 57.5425216 -20.2205277)",,
499392339,residential,False,True,61.884,,,,"LINESTRING (57.5426002 -20.2204348, 57.5430782 -20.2206826, 57.5431024 -20.2207204)",,
499392339,residential,False,False,61.884,,,,"LINESTRING (57.5431024 -20.2207204, 57.5430782 -20.2206826, 57.5426002 -20.2204348)",,
499392339,residential,False,True,114.298,,,,"LINESTRING (57.5431024 -20.2207204, 57.5430916 -20.2207921, 57.5426685 -20.2216612)",,
499392339,residential,False,False,64.048,,,,"LINESTRING (57.5424134 -20.2221851, 57.5426685 -20.2216612)",,
499392340,residential,False,False,110.357,,,,"LINESTRING (57.5424134 -20.2221851, 57.5414508 -20.2217739)",40,Nissan Road
23126256,unclassified,False,False,108.216,,,,"LINESTRING (57.5414508 -20.2217739, 57.5408078 -20.2225375)",,
499392340,residential,False,True,110.357,,,,"LINESTRING (57.5414508 -20.2217739, 57.5424134 -20.2221851)",40,Nissan Road
23126256,unclassified,False,True,113.625,,,,"LINESTRING (57.5414508 -20.2217739, 57.5415843 -20.2216151, 57.5419891 -20.221134, 57.5421233 -20.2209702)",,
688252768,residential,False,False,48.547,,,,"LINESTRING (57.5403691 -20.2242453, 57.5401125 -20.2238811)",,
687674926,residential,True,False,170.277,,,,"LINESTRING (57.5403691 -20.2242453, 57.5402428 -20.2246867, 57.5402606 -20.2247492, 57.5402887 -20.224786, 57.5412806 -20.2250383)",,
688252768,residential,False,True,48.547,,,,"LINESTRING (57.5401125 -20.2238811, 57.5403691 -20.2242453)",,
389001634,secondary,False,False,155.05,,,,"LINESTRING (57.5401125 -20.2238811, 57.5400666 -20.2239438, 57.540006 -20.2240067, 57.5399435 -20.2240638, 57.5398208 -20.2241389, 57.5394313 -20.2243227, 57.5388415 -20.2245674)",,
"[389001634, 389001644, 389001638]",secondary,False,True,107.345,,,yes,"LINESTRING (57.5401125 -20.2238811, 57.5401454 -20.2238207, 57.5402592 -20.2235748, 57.5405579 -20.2230112)",,
688252770,residential,False,False,98.008,,,,"LINESTRING (57.5412531 -20.2259394, 57.5415115 -20.225092)",,
23126254,secondary,False,False,195.666,2,A7,,"LINESTRING (57.5412531 -20.2259394, 57.5414207 -20.2260148, 57.5415918 -20.2260901, 57.5417384 -20.226176, 57.5418486 -20.2262455, 57.5419692 -20.2263421, 57.5421899 -20.2265261, 57.5423515 -20.226676, 57.5427203 -20.2270117)",60,
23126254,secondary,False,True,225.76100000000002,2,A7,,"LINESTRING (57.5412531 -20.2259394, 57.5411083 -20.2258922, 57.5405879 -20.2257105, 57.5402328 -20.2255984, 57.5399 -20.2254892, 57.5392041 -20.2252887)",60,
688252770,residential,False,True,98.008,,,,"LINESTRING (57.5415115 -20.225092, 57.5412531 -20.2259394)",,
499392348,residential,True,False,20.869,,,,"LINESTRING (57.5415115 -20.225092, 57.5415044 -20.2250532, 57.5415103 -20.2250213, 57.5415552 -20.2249133)",,
499392349,residential,False,True,89.779,,,,"LINESTRING (57.5415115 -20.225092, 57.541611 -20.2251941, 57.5416577 -20.2252395, 57.5417078 -20.2252775, 57.542192 -20.2255794)",,
499392349,residential,False,False,89.779,,,,"LINESTRING (57.542192 -20.2255794, 57.5417078 -20.2252775, 57.5416577 -20.2252395, 57.541611 -20.2251941, 57.5415115 -20.225092)",,
"[687674925, 499392349, 499392350]",residential,False,"[False, True]",466.286,,,,"LINESTRING (57.542192 -20.2255794, 57.5423528 -20.2256952, 57.5425377 -20.2258674, 57.5427872 -20.2260869, 57.5431199 -20.2264126, 57.5431977 -20.2264453, 57.5432782 -20.2264528, 57.5441315 -20.2263952, 57.5441883 -20.2264004, 57.5442448 -20.2264137, 57.5442847 -20.2264444, 57.5443724 -20.22683, 57.5443471 -20.2268819, 57.5443067 -20.2269068, 57.5442522 -20.2269209, 57.5432392 -20.2269937, 57.5431681 -20.2269848, 57.5431104 -20.2269634, 57.5429195 -20.2267995)",,
499392350,residential,False,True,173.04500000000002,,,,"LINESTRING (57.542192 -20.2255794, 57.5420764 -20.2259391, 57.5420818 -20.2259869, 57.5421166 -20.2260423, 57.5429195 -20.2267995)",,
499392351,residential,False,True,31.444,,,,"LINESTRING (57.5429195 -20.2267995, 57.5427203 -20.2270117)",,
499392350,residential,False,False,173.04500000000002,,,,"LINESTRING (57.5429195 -20.2267995, 57.5421166 -20.2260423, 57.5420818 -20.2259869, 57.5420764 -20.2259391, 57.542192 -20.2255794)",,
"[499392349, 687674925, 499392350]",residential,False,"[False, True]",466.286,,,,"LINESTRING (57.5429195 -20.2267995, 57.5431104 -20.2269634, 57.5431681 -20.2269848, 57.5432392 -20.2269937, 57.5442522 -20.2269209, 57.5443067 -20.2269068, 57.5443471 -20.2268819, 57.5443724 -20.22683, 57.5442847 -20.2264444, 57.5442448 -20.2264137, 57.5441883 -20.2264004, 57.5441315 -20.2263952, 57.5432782 -20.2264528, 57.5431977 -20.2264453, 57.5431199 -20.2264126, 57.5427872 -20.2260869, 57.5425377 -20.2258674, 57.5423528 -20.2256952, 57.542192 -20.2255794)",,
499392351,residential,False,False,31.444,,,,"LINESTRING (57.5427203 -20.2270117, 57.5429195 -20.2267995)",,
23126254,secondary,False,False,49.745999999999995,2,A7,,"LINESTRING (57.5427203 -20.2270117, 57.54292 -20.2272194, 57.5430422 -20.2273417)",60,
23126254,secondary,False,True,195.666,2,A7,,"LINESTRING (57.5427203 -20.2270117, 57.5423515 -20.226676, 57.5421899 -20.2265261, 57.5419692 -20.2263421, 57.5418486 -20.2262455, 57.5417384 -20.226176, 57.5415918 -20.2260901, 57.5414207 -20.2260148, 57.5412531 -20.2259394)",60,
687664700,residential,False,False,122.886,,,,"LINESTRING (57.5369017 -20.225991, 57.5357857 -20.2263442)",,
499392353,residential,False,False,176.483,2,,,"LINESTRING (57.5369017 -20.225991, 57.5367845 -20.2255353, 57.5364934 -20.2244508)",,
499392353,residential,False,True,149.54200000000003,2,,,"LINESTRING (57.5369017 -20.225991, 57.5369484 -20.2262055, 57.5370578 -20.226623, 57.537201 -20.2273059)",,
23126254,secondary,False,False,131.27499999999998,2,A7,,"LINESTRING (57.5352497 -20.2242752, 57.5353682 -20.2242964, 57.5356495 -20.2243281, 57.5359132 -20.2243679, 57.5361913 -20.224401, 57.5363286 -20.224421, 57.5364934 -20.2244508)",60,
23126254,secondary,False,True,24.868000000000002,2,A7,,"LINESTRING (57.5352497 -20.2242752, 57.5351532 -20.2242492, 57.5350262 -20.2241987)",60,
23126271,secondary,False,False,163.02700000000002,2,B47,,"LINESTRING (57.5352601 -20.2240901, 57.5353089 -20.2240256, 57.5356778 -20.2235596, 57.5359581 -20.2232089, 57.5360116 -20.2231014, 57.5360385 -20.2229947, 57.5360646 -20.222857)",,
687662834,secondary,True,False,20.857,,B47,,"LINESTRING (57.5352601 -20.2240901, 57.5352475 -20.2241458, 57.5352421 -20.2241767, 57.5352395 -20.2242006, 57.5352415 -20.2242276, 57.5352497 -20.2242752)",,
23126254,secondary,False,False,24.868000000000002,2,A7,,"LINESTRING (57.5350262 -20.2241987, 57.5351532 -20.2242492, 57.5352497 -20.2242752)",60,
687662835,secondary,True,False,27.665,,B47,,"LINESTRING (57.5350262 -20.2241987, 57.5350772 -20.2241911, 57.5351174 -20.2241786, 57.5351456 -20.2241622, 57.5351885 -20.2241326, 57.5352601 -20.2240901)",,
687674926,residential,True,False,24.821,,,,"LINESTRING (57.5412806 -20.2250383, 57.5415115 -20.225092)",,
687663703,residential,True,False,32.028999999999996,,,,"LINESTRING (57.5412806 -20.2250383, 57.5413347 -20.2250243, 57.5414007 -20.2249973, 57.5414752 -20.2249624, 57.5415552 -20.2249133)",,
499392348,residential,True,False,178.84,,,,"LINESTRING (57.5415552 -20.2249133, 57.5416642 -20.224651, 57.5416641 -20.2246092, 57.5416509 -20.2245847, 57.5416338 -20.2245661, 57.5404564 -20.2242931, 57.5404054 -20.2242679, 57.5403691 -20.2242453)",,
687664700,residential,False,True,122.886,,,,"LINESTRING (57.5357857 -20.2263442, 57.5369017 -20.225991)",,
687664700,residential,False,False,201.845,,,,"LINESTRING (57.5357857 -20.2263442, 57.5345917 -20.2266622, 57.5345354 -20.2266456, 57.5344889 -20.2266102, 57.5342675 -20.2261128)",,
687674431,residential,False,True,212.468,,,,"LINESTRING (57.5357857 -20.2263442, 57.5356465 -20.2259046, 57.5356061 -20.2257263, 57.5355622 -20.2255472, 57.5354689 -20.2252237, 57.5352189 -20.2245103)",,
499392339,residential,False,True,64.048,,,,"LINESTRING (57.5426685 -20.2216612, 57.5424134 -20.2221851)",,
499392339,residential,False,False,114.298,,,,"LINESTRING (57.5426685 -20.2216612, 57.5430916 -20.2207921, 57.5431024 -20.2207204)",,
388896762,residential,False,True,57.732,,,,"LINESTRING (57.5416913 -20.2206458, 57.5421233 -20.2209702)",,
962367061,residential,False,True,54.669,,,,"LINESTRING (57.5416913 -20.2206458, 57.5414072 -20.2210589)",,
962367061,residential,False,False,54.669,,,,"LINESTRING (57.5414072 -20.2210589, 57.5416913 -20.2206458)",,
388895130,secondary,False,False,25.207,2,B47,,"LINESTRING (57.5338556 -20.2206411, 57.5340456 -20.2207811)",,Bois Cheri Road
687674431,residential,False,False,212.468,,,,"LINESTRING (57.5352189 -20.2245103, 57.5354689 -20.2252237, 57.5355622 -20.2255472, 57.5356061 -20.2257263, 57.5356465 -20.2259046, 57.5357857 -20.2263442)",,
