osmid,highway,oneway,reversed,length,geometry,name,maxspeed,ref
607935095,residential,False,False,7.028,"LINESTRING (57.5213237 -20.059315, 57.5212844 -20.0592637)",,,
383998397,residential,False,True,90.878,"LINESTRING (57.5213237 -20.059315, 57.5211644 -20.0597359, 57.5211295 -20.059859, 57.5210629 -20.060094)",,,
388716784,residential,False,True,65.362,"LINESTRING (57.5213237 -20.059315, 57.5214502 -20.0593528, 57.5219223 -20.0594863)",Carnation Road,60,
383998397,residential,False,False,48.089,"LINESTRING (57.5209444 -20.0605119, 57.5210629 -20.060094)",,,
992657741,residential,False,True,82.036,"LINESTRING (57.5209444 -20.0605119, 57.521704 -20.0606995)",,,
383998397,residential,False,True,118.16199999999999,"LINESTRING (57.5209444 -20.0605119, 57.5207942 -20.0609957, 57.5206869 -20.0613484, 57.5206367 -20.0615344)",,,
202981928,secondary,False,False,367.9,"LINESTRING (57.5203483 -20.0617749, 57.5203028 -20.0616879, 57.5202399 -20.0615857, 57.5201721 -20.061489, 57.5200917 -20.061374, 57.5200595 -20.0613041, 57.5200347 -20.0612331, 57.520024 -20.0611863, 57.5200179 -20.0611391, 57.5200187 -20.061081, 57.5200427 -20.0609709, 57.5201178 -20.0606698, 57.5202023 -20.0602623, 57.5202251 -20.0601806, 57.5202754 -20.0600664, 57.5204095 -20.0598264, 57.5204307 -20.0597612, 57.520443 -20.0596926, 57.5204577 -20.0594996, 57.5204726 -20.0594473, 57.5204987 -20.0593994, 57.5205289 -20.059366, 57.5205708 -20.0593375, 57.5206282 -20.0593207, 57.5207629 -20.0593175, 57.5210224 -20.0593364, 57.5211639 -20.0593194, 57.5212417 -20.0592904, 57.5212844 -20.0592637)",Solitude Road,60,B35
202981928,secondary,False,True,110.48599999999999,"LINESTRING (57.5203483 -20.0617749, 57.5203767 -20.061883, 57.5203944 -20.0619961, 57.5204035 -20.0622155, 57.5203778 -20.0624444, 57.5203041 -20.062755)",Solitude Road,60,B35
383998397,residential,False,False,45.432,"LINESTRING (57.5203483 -20.0617749, 57.520526 -20.0617314, 57.5205957 -20.061686, 57.5206367 -20.0615344)",,,
607935097,secondary,True,False,31.494,"LINESTRING (57.5231112 -20.0578847, 57.523313 -20.0579771, 57.5233769 -20.0580175)",Royal Road,,B38
388711505,residential,False,True,78.812,"LINESTRING (57.5246563 -20.057681, 57.5246958 -20.0569732)",,,
