osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes
97536024,A4,Terre Rouge-Triolet-Grand Baie Road,secondary,80,False,False,137.91,"LINESTRING (57.552215 -20.0575514, 57.5518994 -20.0587557)",
22971764,B37,Bonair Road,secondary,,False,False,165.58499999999998,"LINESTRING (57.552215 -20.0575514, 57.5526693 -20.0577272, 57.5536534 -20.058176)",
97536024,A4,Terre Rouge-Triolet-Grand Baie Road,secondary,80,False,True,231.721,"LINESTRING (57.552215 -20.0575514, 57.5523895 -20.0568055, 57.5525898 -20.056054, 57.5527159 -20.0555215)",
992689751,B37,Bonair Road,secondary,,False,True,85.51,"LINESTRING (57.5558138 -20.059112, 57.5550705 -20.0587897)",
1226928514,,New Market Road,unclassified,60,False,False,94.417,"LINESTRING (57.5558138 -20.059112, 57.5555593 -20.0594609, 57.5554921 -20.0595965, 57.5553993 -20.059859)",
97536024,A4,Terre Rouge-Triolet-Grand Baie Road,secondary,80,False,False,52.03,"LINESTRING (57.5514649 -20.0604938, 57.5513397 -20.0609467)",
42372572,B35,Japonais Road,secondary,60,False,True,132.807,"LINESTRING (57.5514649 -20.0604938, 57.5510484 -20.0603303, 57.5506129 -20.0601804, 57.5502735 -20.0600786)",
97536024,A4,Terre Rouge-Triolet-Grand Baie Road,secondary,80,False,True,198.525,"LINESTRING (57.5514649 -20.0604938, 57.5516941 -20.0595741, 57.5518994 -20.0587557)",
992690984,,,residential,,False,False,131.539,"LINESTRING (57.5485613 -20.054363, 57.548267 -20.0555132)",
992690985,,Mahatma Gandhi Street,residential,60,False,True,158.834,"LINESTRING (57.5485613 -20.054363, 57.5492196 -20.0545443, 57.5500205 -20.0547649)",1
647465679,,Dispensary Road,residential,60,False,False,149.675,"LINESTRING (57.5492471 -20.0578921, 57.5506022 -20.0583298)",
647465679,,Dispensary Road,residential,60,False,True,19.555,"LINESTRING (57.5492471 -20.0578921, 57.549071 -20.0578324)",
992690916,,E.D.C. Street,residential,60,False,True,69.4,"LINESTRING (57.5492471 -20.0578921, 57.5493967 -20.057284)",1
97948450,,John Kennedy Street,residential,60,False,False,110.474,"LINESTRING (57.551385 -20.0551504, 57.5516213 -20.054182)",
992690915,,Mahatma Gandhi Street,residential,60,False,False,148.832,"LINESTRING (57.551385 -20.0551504, 57.5500205 -20.0547649)",1
992690915,,Mahatma Gandhi Street,residential,60,False,True,145.011,"LINESTRING (57.551385 -20.0551504, 57.5527159 -20.0555215)",1
992690505,,Playground Road,residential,60,False,True,63.412,"LINESTRING (57.551385 -20.0551504, 57.5512814 -20.0556472, 57.5512666 -20.0557097)",
97536024,A4,Terre Rouge-Triolet-Grand Baie Road,secondary,80,False,True,112.619,"LINESTRING (57.5527159 -20.0555215, 57.552965 -20.0545361)",
992690915,,Mahatma Gandhi Street,residential,60,False,False,145.011,"LINESTRING (57.5527159 -20.0555215, 57.551385 -20.0551504)",1
97536024,A4,Terre Rouge-Triolet-Grand Baie Road,secondary,80,False,False,231.721,"LINESTRING (57.5527159 -20.0555215, 57.5525898 -20.056054, 57.5523895 -20.0568055, 57.552215 -20.0575514)",
500269561,,,residential,,False,False,335.988,"LINESTRING (57.5527159 -20.0555215, 57.5542583 -20.055939, 57.5549899 -20.0561379, 57.5557983 -20.0563843)",
42372572,B35,Japonais Road,secondary,60,False,False,161.661,"LINESTRING (57.5483256 -20.0594967, 57.5497982 -20.0599442)",
97948440,,,residential,,False,False,101.498,"LINESTRING (57.5483256 -20.0594967, 57.5479476 -20.0603376)",
97948440,,,residential,,False,True,128.669,"LINESTRING (57.5483256 -20.0594967, 57.5488038 -20.0584303)",
647465679,,Dispensary Road,residential,60,False,False,145.441,"LINESTRING (57.5477553 -20.0574042, 57.549071 -20.0578324)",
992690984,,,residential,,False,False,126.127,"LINESTRING (57.5477553 -20.0574042, 57.5474186 -20.0584935)",
992690984,,,residential,,False,True,35.321,"LINESTRING (57.5477553 -20.0574042, 57.5478437 -20.0570976)",
97948440,,,residential,,False,False,72.104,"LINESTRING (57.549071 -20.0578324, 57.5488038 -20.0584303)",
647465679,,Dispensary Road,residential,60,False,False,19.555,"LINESTRING (57.549071 -20.0578324, 57.5492471 -20.0578921)",
647465679,,Dispensary Road,residential,60,False,True,145.441,"LINESTRING (57.549071 -20.0578324, 57.5477553 -20.0574042)",
647465679,,Dispensary Road,residential,60,False,False,9.498,"LINESTRING (57.5506022 -20.0583298, 57.5506895 -20.0583537)",
