osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed,bridge,access
"[766841217, 28844811]",True,2,tertiary,False,72.519,"LINESTRING (57.5040961 -20.1590185, 57.5037953 -20.1592959, 57.5035897 -20.1594646)",,Farquhar Street,60,,
28844811,True,2,tertiary,False,69.198,"LINESTRING (57.5046114 -20.158627, 57.5040961 -20.1590185)",,Farquhar Street,60,,
431908455,True,1,residential,False,88.437,"LINESTRING (57.5046114 -20.158627, 57.5051902 -20.1592078)",,Joseph Riviere Street,30,,
28844811,True,2,tertiary,False,70.782,"LINESTRING (57.5051355 -20.1582231, 57.504695 -20.1585626, 57.5046114 -20.158627)",,Farquhar Street,60,,
28836761,True,,residential,False,80.333,"LINESTRING (57.5056508 -20.1587597, 57.5051355 -20.1582231)",,Emmanuel Anquetil Street,30,,
28836911,True,,primary,False,69.241,"LINESTRING (57.5056508 -20.1587597, 57.5051902 -20.1592078)",,Queen Street,60,,
28836987,True,2,tertiary,False,61.764,"LINESTRING (57.501862 -20.1630425, 57.5016394 -20.163181, 57.5014878 -20.1632746, 57.5013681 -20.1633484)",,Chaussée Street,60,,
"[943075091, 28837227]",True,2,tertiary,False,117.072,"LINESTRING (57.501862 -20.1630425, 57.5021863 -20.1634873, 57.5024997 -20.1639086)",,Poudrière Street,,,
28836987,True,2,tertiary,False,23.82,"LINESTRING (57.5007702 -20.1636995, 57.5005858 -20.1638257)",,Chaussée Street,60,,
28845435,True,,residential,False,38.381,"LINESTRING (57.5007702 -20.1636995, 57.5010179 -20.1639546)",,Sir Celicourt Antelme Street,,,
28837038,True,2,tertiary,False,65.641,"LINESTRING (57.5003395 -20.1640344, 57.4998844 -20.1644418)",,Barracks Street,60,,
28844477,True,,residential,False,71.748,"LINESTRING (57.5003395 -20.1640344, 57.5008345 -20.1644821)",,Edith Cavell Street,,,
28837038,True,2,tertiary,False,60.769,"LINESTRING (57.4998844 -20.1644418, 57.4994967 -20.1648495)",,Barracks Street,60,,
28837047,True,,residential,False,76.034,"LINESTRING (57.4998844 -20.1644418, 57.5003965 -20.1649281)",,Saint Louis Street,,,
509949237,True,,residential,False,67.431,"LINESTRING (57.5012118 -20.165711, 57.5016702 -20.1652837)",,Mère Barthélemy Street,,,
509051148,False,2,tertiary,False,129.163,"LINESTRING (57.5027926 -20.1642446, 57.5031837 -20.1646534, 57.5033073 -20.1647784, 57.503594 -20.1651285)",,Poudrière Street,,,
509051148,False,2,tertiary,True,48.277,"LINESTRING (57.5027926 -20.1642446, 57.5025185 -20.1639311, 57.5024997 -20.1639086)",,Poudrière Street,,,
28844477,True,,residential,False,122.499,"LINESTRING (57.5016702 -20.1652837, 57.502491 -20.1660711)",,Edith Cavell Street,,,
509949237,True,,residential,False,57.414,"LINESTRING (57.5016702 -20.1652837, 57.5020679 -20.164927)",,Mère Barthélemy Street,,,
509051148,False,2,tertiary,True,41.346,"LINESTRING (57.5052804 -20.1666394, 57.50497 -20.1664084)",,Poudrière Street,,,
28845521,True,1,tertiary,False,13.384,"LINESTRING (57.4999979 -20.1661281, 57.4999124 -20.1662178)",,Brown-Séquard Street,60,,
1000445235,True,,residential,False,55.83,"LINESTRING (57.4999979 -20.1661281, 57.5003788 -20.1664806)",,Auguste Rouget Street,,,
436851396,False,2,secondary,True,5.7,"LINESTRING (57.5059933 -20.1654444, 57.5059538 -20.165409)",B135,Pope Hennessy Road,60,,
436851396,False,2,secondary,False,133.867,"LINESTRING (57.5059933 -20.1654444, 57.5061827 -20.165614, 57.5064027 -20.1658273, 57.5065042 -20.1659224, 57.5068308 -20.1662203, 57.5069046 -20.1662913)",B135,Pope Hennessy Road,60,,
436851396,False,2,secondary,False,69.399,"LINESTRING (57.5069046 -20.1662913, 57.5073738 -20.1667335)",B135,Pope Hennessy Road,60,,
436851396,False,2,secondary,True,133.867,"LINESTRING (57.5069046 -20.1662913, 57.5068308 -20.1662203, 57.5065042 -20.1659224, 57.5064027 -20.1658273, 57.5061827 -20.165614, 57.5059933 -20.1654444)",B135,Pope Hennessy Road,60,,
436851396,False,2,secondary,True,69.399,"LINESTRING (57.5073738 -20.1667335, 57.5069046 -20.1662913)",B135,Pope Hennessy Road,60,,
28844777,True,,residential,False,67.217,"LINESTRING (57.5060156 -20.1645634, 57.506471 -20.164136)",,Dauphine Street,,,
28844573,True,2,tertiary,False,68.612,"LINESTRING (57.5069317 -20.1636902, 57.5064634 -20.1632572)",,Dr Eugene Laurent Street,60,,
1006047769,False,,tertiary,False,51.493,"LINESTRING (57.5017356 -20.1612147, 57.5020819 -20.1608849)",,Farquhar Street,80,,
205194076,True,1,tertiary,False,18.054,"LINESTRING (57.5017356 -20.1612147, 57.5016399 -20.1611627, 57.5015815 -20.1611421)",,Farquar Street,,,
28836260,True,1,residential,False,68.891,"LINESTRING (57.5030145 -20.1599772, 57.5025305 -20.159556)",,Corderie Street,,,
205194035,True,,living_street,False,70.786,"LINESTRING (57.5030145 -20.1599772, 57.5035014 -20.1595341)",,Farquhar Street,30,,
28836911,True,,primary,False,73.987,"LINESTRING (57.5032868 -20.1610594, 57.5027855 -20.1615298)",,Queen Street,60,,
28844821,True,1,residential,False,60.512,"LINESTRING (57.5032868 -20.1610594, 57.5036962 -20.1614447)",,Bourbon Street,,,
158635742,True,,residential,False,70.002,"LINESTRING (57.5073748 -20.1658424, 57.5069046 -20.1662913)",,Avenue Suffren,,,
179665281,True,,residential,False,139.861,"LINESTRING (57.5073748 -20.1658424, 57.5064252 -20.164955)",,Church Street,,,
28845337,True,,residential,False,54.296,"LINESTRING (57.5020296 -20.1641558, 57.5017106 -20.1637701)",,Reverend Lebrun Street,,,
28845480,True,1,tertiary,False,58.82,"LINESTRING (57.5020296 -20.1641558, 57.5016184 -20.1645175)",,Mallefille Street,60,,
28836987,True,2,tertiary,False,73.614,"LINESTRING (57.5013681 -20.1633484, 57.5007702 -20.1636995)",,Chaussée Street,60,,
28845337,True,,residential,False,126.55600000000001,"LINESTRING (57.5013681 -20.1633484, 57.5010751 -20.163106, 57.5004238 -20.1626354)",,Reverend Lebrun Street,,,
"[510348505, 28838156, 495847470, 510348503]",True,"['4', '3']",primary,False,115.78,"LINESTRING (57.5004238 -20.1626354, 57.500567 -20.1624835, 57.5006061 -20.1624455, 57.5006962 -20.1623532, 57.5007163 -20.1623295, 57.5008841 -20.1621639, 57.5010585 -20.1619769, 57.5011673 -20.161863)",A1,John Kennedy Street,60,,
28838156,True,,primary,False,58.89,"LINESTRING (57.5000511 -20.163033, 57.5004238 -20.1626354)",A1,John Kennedy Street,60,,
28845435,True,,residential,False,105.482,"LINESTRING (57.5000511 -20.163033, 57.5007702 -20.1636995)",,Sir Celicourt Antelme Street,,,
28844477,True,,residential,False,61.453,"LINESTRING (57.501242 -20.1649044, 57.5016702 -20.1652837)",,Edith Cavell Street,,,
28845521,True,1,tertiary,False,64.65,"LINESTRING (57.501242 -20.1649044, 57.5008093 -20.1653204)",,Brown-Séquard Street,60,,
28845480,True,1,tertiary,False,56.244,"LINESTRING (57.5024997 -20.1639086, 57.5022614 -20.1640333, 57.5020296 -20.1641558)",,Mallefille Street,60,,
509051148,False,2,tertiary,False,48.277,"LINESTRING (57.5024997 -20.1639086, 57.5025185 -20.1639311, 57.5027926 -20.1642446)",,Poudrière Street,,,
28837047,True,,residential,False,60.427,"LINESTRING (57.5008093 -20.1653204, 57.5012118 -20.165711)",,Saint Louis Street,,,
28845521,True,1,tertiary,False,63.015,"LINESTRING (57.5008093 -20.1653204, 57.5003868 -20.1657252)",,Brown-Séquard Street,60,,
28844331,True,2,tertiary,False,59.74,"LINESTRING (57.5003868 -20.1657252, 57.4999863 -20.1653414)",,Saint Georges Street,60,,
28845521,True,1,tertiary,False,60.455,"LINESTRING (57.5003868 -20.1657252, 57.4999979 -20.1661281)",,Brown-Séquard Street,60,,
495650770,True,,residential,False,70.8,"LINESTRING (57.5069438 -20.1628077, 57.5064634 -20.1632572)",,Sir Virgile Naz Street,,,
28836331,True,,residential,False,74.914,"LINESTRING (57.5074269 -20.1623757, 57.5069349 -20.1618852)",,Jummah Mosque Street,,,
495650770,True,,residential,False,69.644,"LINESTRING (57.5074269 -20.1623757, 57.5069438 -20.1628077)",,Sir Virgile Naz Street,,,
28844821,True,1,residential,False,68.377,"LINESTRING (57.5060082 -20.1637008, 57.506471 -20.164136)",,Bourbon Street,,,
495650770,True,,residential,False,67.313,"LINESTRING (57.5060082 -20.1637008, 57.5055374 -20.1641145)",,Sir Virgile Naz Street,,,
28844777,True,,residential,False,69.063,"LINESTRING (57.506471 -20.164136, 57.5069317 -20.1636902)",,Dauphine Street,,,
28857431,True,,residential,False,61.174,"LINESTRING (57.506471 -20.164136, 57.5068886 -20.164522)",,Monseigneur Gonin Street,,,
179665282,True,,residential,False,69.478,"LINESTRING (57.5073457 -20.1640678, 57.5068886 -20.164522)",,Lislet Geoffroy Street,,,
28844573,True,2,tertiary,False,60.251999999999995,"LINESTRING (57.5073457 -20.1640678, 57.5072208 -20.1639539, 57.5069317 -20.1636902)",,Dr Eugene Laurent Street,60,,
509051148,False,2,tertiary,False,69.445,"LINESTRING (57.5044557 -20.1660122, 57.50497 -20.1664084)",,Poudrière Street,,,
509051148,False,2,tertiary,True,106.293,"LINESTRING (57.5044557 -20.1660122, 57.5040675 -20.1656573, 57.5037611 -20.1653148)",,Poudrière Street,,,
28848827,True,,residential,False,154.967,"LINESTRING (57.5037611 -20.1653148, 57.5048068 -20.1643255)",,Maillard Street,,,
509051148,False,2,tertiary,True,27.08,"LINESTRING (57.5037611 -20.1653148, 57.503594 -20.1651285)",,Poudrière Street,,,
509051148,False,2,tertiary,False,106.293,"LINESTRING (57.5037611 -20.1653148, 57.5040675 -20.1656573, 57.5044557 -20.1660122)",,Poudrière Street,,,
436851396,False,2,secondary,True,37.207,"LINESTRING (57.5048068 -20.1643255, 57.504552 -20.1640915)",B135,Pope Hennessy Road,60,,
436851396,False,2,secondary,False,36.292,"LINESTRING (57.5048068 -20.1643255, 57.5048939 -20.164417, 57.5050466 -20.1645617)",B135,Pope Hennessy Road,60,,
179665282,True,,residential,False,68.248,"LINESTRING (57.5068886 -20.164522, 57.5064252 -20.164955)",,Lislet Geoffroy Street,,,
28888720,True,,residential,False,151.323,"LINESTRING (57.50497 -20.1664084, 57.5059933 -20.1654444)",,Lislet Geoffroy Street,,,
509051148,False,2,tertiary,False,41.346,"LINESTRING (57.50497 -20.1664084, 57.5052804 -20.1666394)",,Poudrière Street,,,
509051148,False,2,tertiary,True,69.445,"LINESTRING (57.50497 -20.1664084, 57.5044557 -20.1660122)",,Poudrière Street,,,
28836331,True,,residential,False,33.989,"LINESTRING (57.5066745 -20.1616304, 57.5064457 -20.1614129)",,Jummah Mosque Street,,,
28848666,True,,residential,False,73.604,"LINESTRING (57.5072047 -20.161194, 57.5066745 -20.1616304)",,Dr Edouard Laurent Street,60,,
431908455,True,1,residential,False,34.82,"LINESTRING (57.5072047 -20.161194, 57.5074405 -20.1614155)",,Joseph Riviere Street,30,,
509051148,False,2,tertiary,False,27.08,"LINESTRING (57.503594 -20.1651285, 57.5037611 -20.1653148)",,Poudrière Street,,,
"[28890352, 509949232, 158971004]",True,,residential,False,155.958,"LINESTRING (57.503594 -20.1651285, 57.5032574 -20.1653747, 57.5031495 -20.1654563, 57.5030485 -20.1655435, 57.502491 -20.1660711)",,"['Desroches Street', 'Rue Desroches']",,yes,
509051148,False,2,tertiary,True,129.163,"LINESTRING (57.503594 -20.1651285, 57.5033073 -20.1647784, 57.5031837 -20.1646534, 57.5027926 -20.1642446)",,Poudrière Street,,,
28837515,True,,residential,False,123.004,"LINESTRING (57.5020507 -20.1664879, 57.5012118 -20.165711)",,Saint Louis Street,,,
509949232,True,,residential,False,61.255,"LINESTRING (57.5020507 -20.1664879, 57.5016341 -20.1668759)",,Desroches Street,,,
509949232,True,,residential,False,65.269,"LINESTRING (57.502491 -20.1660711, 57.5020507 -20.1664879)",,Desroches Street,,,
28844477,True,,residential,False,113.301,"LINESTRING (57.502491 -20.1660711, 57.5030581 -20.1666267, 57.5032419 -20.1668069)",,Edith Cavell Street,,,
28844331,True,2,tertiary,False,122.546,"LINESTRING (57.5016341 -20.1668759, 57.5007999 -20.1661004)",,Saint Georges Street,60,,
431908455,True,1,residential,False,99.495,"LINESTRING (57.5055938 -20.159605, 57.5062985 -20.1602075)",,Joseph Riviere Street,30,,
503201992,True,2,primary,False,69.692,"LINESTRING (57.5055938 -20.159605, 57.5060582 -20.1591547)",A2,Royal Street,60,,
28934345,True,1,tertiary,False,161.46699999999998,"LINESTRING (57.5011673 -20.161863, 57.5016238 -20.1620875, 57.5016742 -20.1621349, 57.5019202 -20.1623448, 57.5023743 -20.1627517)",,Ferriere Street,,,
510348504,True,3,primary,False,44.652,"LINESTRING (57.5011673 -20.161863, 57.5013114 -20.1617121, 57.5013909 -20.1616281, 57.5014467 -20.1615592)",A1,John Kennedy Street,60,,
28836987,True,2,tertiary,False,62.491,"LINESTRING (57.5023743 -20.1627517, 57.5021398 -20.1628848, 57.501862 -20.1630425)",,Chaussée Street,60,,
28836331,True,,residential,False,60.896,"LINESTRING (57.5051066 -20.1600773, 57.5047003 -20.1596843)",,Jummah Mosque Street,,,
503201992,True,2,primary,False,73.105,"LINESTRING (57.5051066 -20.1600773, 57.5055938 -20.159605)",A2,Royal Street,60,,
28845337,True,,residential,False,58.965,"LINESTRING (57.5017106 -20.1637701, 57.5013681 -20.1633484)",,Reverend Lebrun Street,,,
28836761,True,,residential,False,106.607,"LINESTRING (57.507449 -20.1605091, 57.5067418 -20.1598174)",,Emmanuel Anquetil Street,30,,
510020534,True,,residential,False,74.522,"LINESTRING (57.5064409 -20.162332, 57.5069438 -20.1628077)",,Louis Pasteur Street,,,
219409696,False,2,secondary,True,71.605,"LINESTRING (57.5064409 -20.162332, 57.5068792 -20.1619343, 57.5069349 -20.1618852)",B32,Sir Seewoosagur Ramgoolam Street,40,,
1049554243,True,2,secondary,False,70.682,"LINESTRING (57.5064409 -20.162332, 57.5060078 -20.1627386, 57.5059593 -20.1627787)",B32,Sir Seewoosagur Ramgoolam Street,60,,
28845480,True,1,tertiary,False,58.262,"LINESTRING (57.5016184 -20.1645175, 57.501242 -20.1649044)",,Mallefille Street,60,,
28836867,True,1,residential,False,82.657,"LINESTRING (57.5063465 -20.1602485, 57.5057681 -20.1607562)",,Leoville l'Homme Street,,,
431908455,True,1,residential,False,101.837,"LINESTRING (57.5063465 -20.1602485, 57.5069686 -20.160954)",,Joseph Riviere Street,30,,
28844821,True,1,residential,False,104.068,"LINESTRING (57.5036962 -20.1614447, 57.5044018 -20.1621059)",,Bourbon Street,,,
247764324,True,2,primary,False,62.967999999999996,"LINESTRING (57.5036962 -20.1614447, 57.503737 -20.1614051, 57.5041153 -20.1610374)",A2,Royal Street,60,,
28844858,True,,residential,False,74.11,"LINESTRING (57.50504 -20.1636389, 57.5055374 -20.1641145)",,Church Street,,,
1049554243,True,2,secondary,False,71.606,"LINESTRING (57.50504 -20.1636389, 57.504552 -20.1640915)",B32,Sir Seewoosagur Ramgoolam Street,60,,
28836260,True,1,residential,False,104.634,"LINESTRING (57.5048082 -20.1617174, 57.5041153 -20.1610374)",,Corderie Street,,,
28836867,True,1,residential,False,60.545,"LINESTRING (57.5048082 -20.1617174, 57.5044018 -20.1621059)",,Leoville l'Homme Street,,,
219409696,False,2,secondary,False,74.25,"LINESTRING (57.5074405 -20.1614155, 57.5069349 -20.1618852)",B32,Sir Seewoosagur Ramgoolam Street,40,,
205194036,True,,residential,False,63.385,"LINESTRING (57.5032225 -20.1619256, 57.5027855 -20.1615298)",,Sir William Newton Street,,,
247764324,True,2,primary,False,72.831,"LINESTRING (57.5032225 -20.1619256, 57.5036962 -20.1614447)",A2,Royal Street,60,,
219411186,True,,residential,False,101.36099999999999,"LINESTRING (57.5032225 -20.1619256, 57.5035592 -20.1622461, 57.5039166 -20.1625629)",,Sir William Newton Street,,,
768718901,True,2,tertiary,False,150.098,"LINESTRING (57.4987668 -20.1637841, 57.4993412 -20.1650216)",,Jemmapes Street,60,,
503196136,True,2,primary,False,98.93,"LINESTRING (57.4987668 -20.1637841, 57.4995075 -20.1634785, 57.4995195 -20.1634722, 57.4996287 -20.1634152)",A1,Lord Kitchener Street,60,,
510305848,True,2,residential,False,11.538,"LINESTRING (57.5030602 -20.1591285, 57.5029867 -20.159051)",,Rue Louis Pasteur,,,
510297310,True,2,trunk,False,72.929,"LINESTRING (57.5030602 -20.1591285, 57.5029769 -20.159193, 57.5028172 -20.1593166, 57.5025305 -20.159556)",M2,Port Louis – The North Motorway,60,,
28844821,True,1,residential,False,75.794,"LINESTRING (57.5055205 -20.1631958, 57.5060082 -20.1637008)",,Bourbon Street,,,
1049554243,True,2,secondary,False,70.307,"LINESTRING (57.5055205 -20.1631958, 57.5050521 -20.163628, 57.50504 -20.1636389)",B32,Sir Seewoosagur Ramgoolam Street,60,,
28836867,True,1,residential,False,75.247,"LINESTRING (57.5052902 -20.1612142, 57.5048082 -20.1617174)",,Leoville l'Homme Street,,,
510020534,True,,residential,False,102.234,"LINESTRING (57.5052902 -20.1612142, 57.5059634 -20.161882)",,Louis Pasteur Street,,,
768718901,True,2,tertiary,False,113.152,"LINESTRING (57.4993412 -20.1650216, 57.4998171 -20.1659359)",,Jemmapes Street,60,,
28836911,True,,primary,False,69.85,"LINESTRING (57.5041878 -20.160179, 57.5037289 -20.1606362)",,Queen Street,60,,
767365141,False,,residential,False,60.998,"LINESTRING (57.5041878 -20.160179, 57.5046149 -20.1605534)",,Louis Pasteur Street,,,
"[1005831248, 767365141]",False,,residential,True,67.259,"LINESTRING (57.5041878 -20.160179, 57.5038362 -20.1598385, 57.5037393 -20.1597447)",,Louis Pasteur Street,,,
28844808,True,2,tertiary,False,63.842,"LINESTRING (57.5028965 -20.1622482, 57.5024563 -20.1618496)",,Duke of Edinburgh Street,,,
247764324,True,2,primary,False,49.444,"LINESTRING (57.5028965 -20.1622482, 57.5032225 -20.1619256)",A2,Royal Street,60,,
28836260,True,1,residential,False,60.141,"LINESTRING (57.5041153 -20.1610374, 57.5037289 -20.1606362)",,Corderie Street,,,
1057230421,True,2,primary,False,74.94,"LINESTRING (57.5041153 -20.1610374, 57.5046149 -20.1605534)",A2,Royal Street,60,,
28836911,True,,primary,False,73.637,"LINESTRING (57.5051902 -20.1592078, 57.5047003 -20.1596843)",,Queen Street,60,,
431908455,True,1,residential,False,61.037,"LINESTRING (57.5051902 -20.1592078, 57.5055938 -20.159605)",,Joseph Riviere Street,30,,
219411186,True,,residential,False,96.216,"LINESTRING (57.5039166 -20.1625629, 57.5045711 -20.1631722)",,Sir William Newton Street,,,
503201992,True,2,primary,False,73.735,"LINESTRING (57.5046149 -20.1605534, 57.5051066 -20.1600773)",A2,Royal Street,60,,
510020534,True,,residential,False,101.822,"LINESTRING (57.5046149 -20.1605534, 57.5052902 -20.1612142)",,Louis Pasteur Street,,,
767365141,False,,residential,True,60.998,"LINESTRING (57.5046149 -20.1605534, 57.5041878 -20.160179)",,Louis Pasteur Street,,,
28836260,True,1,residential,False,104.549,"LINESTRING (57.5037289 -20.1606362, 57.5030145 -20.1599772)",,Corderie Street,,,
28836911,True,,primary,False,65.909,"LINESTRING (57.5037289 -20.1606362, 57.5032868 -20.1610594)",,Queen Street,60,,
28836821,True,1,residential,False,70.441,"LINESTRING (57.5069686 -20.160954, 57.507449 -20.1605091)",,Remy Ollier Street,,,
431908455,True,1,residential,False,36.325,"LINESTRING (57.5069686 -20.160954, 57.5072047 -20.161194)",,Joseph Riviere Street,30,,
28836911,True,,primary,False,49.45,"LINESTRING (57.5027855 -20.1615298, 57.5024563 -20.1618496)",,Queen Street,60,,
205194036,True,,residential,False,102.646,"LINESTRING (57.5027855 -20.1615298, 57.5020819 -20.1608849)",,Sir William Newton Street,,,
28837038,True,2,tertiary,False,25.093,"LINESTRING (57.4994967 -20.1648495, 57.4993412 -20.1650216)",,Barracks Street,60,,
436751600,True,3,primary,False,61.938,"LINESTRING (57.5023015 -20.1620179, 57.5027394 -20.1623938)",,Bissoondoyal Street,,,
28836867,True,1,residential,False,71.744,"LINESTRING (57.5044018 -20.1621059, 57.5039166 -20.1625629)",,Leoville l'Homme Street,,,
28844821,True,1,residential,False,96.944,"LINESTRING (57.5044018 -20.1621059, 57.5050584 -20.1627225)",,Bourbon Street,,,
28844331,True,2,tertiary,False,59.999,"LINESTRING (57.5007999 -20.1661004, 57.5003868 -20.1657252)",,Saint Georges Street,60,,
509949237,True,,residential,False,61.019,"LINESTRING (57.5007999 -20.1661004, 57.5012118 -20.165711)",,Mère Barthélemy Street,,,
28836331,True,,residential,False,97.255,"LINESTRING (57.5047003 -20.1596843, 57.5040961 -20.1590185)",,Jummah Mosque Street,,,
28836911,True,,primary,False,76.732,"LINESTRING (57.5047003 -20.1596843, 57.5041878 -20.160179)",,Queen Street,60,,
28836331,True,,residential,False,102.306,"LINESTRING (57.5057681 -20.1607562, 57.5051066 -20.1600773)",,Jummah Mosque Street,,,
28836867,True,1,residential,False,71.288,"LINESTRING (57.5057681 -20.1607562, 57.5052902 -20.1612142)",,Leoville l'Homme Street,,,
28836331,True,,residential,False,39.262,"LINESTRING (57.5069349 -20.1618852, 57.5066745 -20.1616304)",,Jummah Mosque Street,,,
219409696,False,2,secondary,True,74.25,"LINESTRING (57.5069349 -20.1618852, 57.5074405 -20.1614155)",B32,Sir Seewoosagur Ramgoolam Street,40,,
219409696,False,2,secondary,False,71.605,"LINESTRING (57.5069349 -20.1618852, 57.5068792 -20.1619343, 57.5064409 -20.162332)",B32,Sir Seewoosagur Ramgoolam Street,40,,
510305846,True,2,trunk,False,20.835,"LINESTRING (57.5030802 -20.1589781, 57.5032286 -20.1588528)",M2,Port Louis – The North Motorway,60,,
510305847,True,1,residential,False,11.78,"LINESTRING (57.5030802 -20.1589781, 57.5031599 -20.1590531)",,Rue Louis Pasteur,,,
510353005,True,1,trunk_link,False,30.148999999999997,"LINESTRING (57.502947 -20.1588811, 57.5030737 -20.1588905, 57.5031374 -20.1588861, 57.5032286 -20.1588528)",,,,,
510348513,True,2,trunk_link,False,16.149,"LINESTRING (57.5014632 -20.1610485, 57.5015815 -20.1611421)",,,,,
510348512,True,2,trunk_link,False,61.817,"LINESTRING (57.5010886 -20.1611234, 57.5011271 -20.1611289, 57.5011989 -20.1611667, 57.5014396 -20.1613656, 57.501504 -20.1614046, 57.5015717 -20.1614318)",,Bissoondoyal Street,,,
608053785,True,2,trunk,False,112.02000000000001,"LINESTRING (57.5010886 -20.1611234, 57.5009422 -20.1612491, 57.500613 -20.1615212, 57.5002855 -20.1617916)",M1,Port Louis – The South Motorway,60,,yes
510297310,True,2,trunk,False,145.64,"LINESTRING (57.5025305 -20.159556, 57.5021318 -20.1599528, 57.5019446 -20.1601493, 57.5017681 -20.1603534, 57.5016216 -20.1605474)",M2,Port Louis – The North Motorway,60,,
28836761,True,,residential,False,33.067,"LINESTRING (57.5060582 -20.1591547, 57.5058379 -20.158941)",,Emmanuel Anquetil Street,30,,
503201992,True,2,primary,False,67.767,"LINESTRING (57.5060582 -20.1591547, 57.5065105 -20.1587175)",A2,Royal Street,60,,
28844510,True,2,tertiary,False,136.028,"LINESTRING (57.4999124 -20.1662178, 57.4998799 -20.166298, 57.499812 -20.1663586, 57.4988299 -20.1668014, 57.4988033 -20.1668113)",,Orléans Street,60,,
28835811,False,2,primary,False,25.187,"LINESTRING (57.5025702 -20.1625553, 57.5027394 -20.1623938)",,Royal Street,40,,
28836987,True,2,tertiary,False,29.918,"LINESTRING (57.5025702 -20.1625553, 57.5023743 -20.1627517)",,Chaussée Street,60,,
28838171,True,2,primary,False,85.596,"LINESTRING (57.5025702 -20.1625553, 57.5021216 -20.1621661, 57.501968 -20.1620328)",,Queen Elizabeth Street,60,,
28835811,False,2,primary,True,25.187,"LINESTRING (57.5027394 -20.1623938, 57.5025702 -20.1625553)",,Royal Street,40,,
247764324,True,2,primary,False,23.044,"LINESTRING (57.5027394 -20.1623938, 57.5028965 -20.1622482)",A2,Royal Street,60,,
436851396,False,2,secondary,False,37.207,"LINESTRING (57.504552 -20.1640915, 57.5048068 -20.1643255)",B135,Pope Hennessy Road,60,,
371850725,False,2,secondary,False,70.486,"LINESTRING (57.504552 -20.1640915, 57.5041548 -20.1637421, 57.5040654 -20.1636523)",B32,Jules Koenig Street,,,
28836260,True,1,residential,False,70.495,"LINESTRING (57.5059593 -20.1627787, 57.5054788 -20.1623332)",,Corderie Street,,,
1049554243,True,2,secondary,False,65.184,"LINESTRING (57.5059593 -20.1627787, 57.5055205 -20.1631958)",B32,Sir Seewoosagur Ramgoolam Street,60,,
28844573,True,2,tertiary,False,74.831,"LINESTRING (57.5064634 -20.1632572, 57.5059593 -20.1627787)",,Dr Eugene Laurent Street,60,,
495650770,True,,residential,False,68.488,"LINESTRING (57.5064634 -20.1632572, 57.5060082 -20.1637008)",,Sir Virgile Naz Street,,,
28836911,True,,primary,False,24.725,"LINESTRING (57.5024563 -20.1618496, 57.5023015 -20.1620179)",,Queen Street,60,,
28844808,True,2,tertiary,False,103.166,"LINESTRING (57.5024563 -20.1618496, 57.5017356 -20.1612147)",,Duke of Edinburgh Street,,,
28844777,True,,residential,False,73.216,"LINESTRING (57.5055427 -20.1650497, 57.5060156 -20.1645634)",,Dauphine Street,,,
