osmid,highway,oneway,reversed,length,name,geometry,bridge,junction
115751793,unclassified,False,True,140.573,กนนศรีกุญช่ร,"LINESTRING (101.1808599 13.4503708, 101.180976 13.4510651, 101.1810686 13.4516186)",,
115877588,residential,False,True,111.89699999999999,,"LINESTRING (101.1808599 13.4503708, 101.1804897 13.4503499, 101.180277 13.4503106, 101.180137 13.4502137, 101.1799352 13.4501289, 101.1798871 13.4501016)",,
115751792,residential,True,False,90.422,,"LINESTRING (101.1810892 13.4517421, 101.1819039 13.4515592)",,
115751793,unclassified,False,False,13.912,กนนศรีกุญช่ร,"LINESTRING (101.1810892 13.4517421, 101.1810686 13.4516186)",,
115751793,unclassified,False,True,88.168,กนนศรีกุญช่ร,"LINESTRING (101.1810892 13.4517421, 101.181224 13.4525241)",,
115751793,unclassified,False,False,88.168,กนนศรีกุญช่ร,"LINESTRING (101.181224 13.4525241, 101.1810892 13.4517421)",,
116524050,tertiary,False,False,46.419,,"LINESTRING (101.181224 13.4525241, 101.181653 13.4525377)",,
116524050,tertiary,False,True,70.118,,"LINESTRING (101.181224 13.4525241, 101.1805759 13.4525058)",,
115751793,unclassified,False,False,174.049,กนนศรีกุญช่ร,"LINESTRING (101.1809119 13.4491968, 101.1813196 13.4476826)",,
115751793,unclassified,False,True,47.869,กนนศรีกุญช่ร,"LINESTRING (101.1809119 13.4491968, 101.180844 13.4496222)",,
115877579,residential,False,False,90.539,,"LINESTRING (101.1809119 13.4491968, 101.180102 13.4489906)",,
115877590,residential,False,True,72.128,ถนนสระฤรๅง,"LINESTRING (101.181653 13.4525377, 101.181634 13.4531861)",,
116524050,tertiary,False,False,22.337,,"LINESTRING (101.181653 13.4525377, 101.1818595 13.4525421)",,
116524050,tertiary,False,True,46.419,,"LINESTRING (101.181653 13.4525377, 101.181224 13.4525241)",,
115877595,unclassified,False,True,9.918,,"LINESTRING (101.1791768 13.4511148, 101.1792564 13.4511591)",,
115877595,unclassified,False,False,69.717,,"LINESTRING (101.1791768 13.4511148, 101.1789279 13.4513503, 101.1786748 13.4515022)",,
115879622,residential,False,True,132.559,,"LINESTRING (101.1791768 13.4511148, 101.179001 13.4509447, 101.179119 13.4500007)",,
115877596,residential,False,False,48.408,,"LINESTRING (101.1821695 13.4511982, 101.182617 13.451188)",,
695684267,residential,False,False,55.255,,"LINESTRING (101.1821695 13.4511982, 101.1821542 13.4507015)",,
695684267,residential,False,True,25.405,,"LINESTRING (101.1821695 13.4511982, 101.1821753 13.4514266)",,
115877590,residential,False,False,72.128,ถนนสระฤรๅง,"LINESTRING (101.181634 13.4531861, 101.181653 13.4525377)",,
616723823,residential,False,False,68.463,,"LINESTRING (101.181634 13.4531861, 101.1810256 13.4530159)",,
115877590,residential,False,True,83.398,ถนนสระฤรๅง,"LINESTRING (101.181634 13.4531861, 101.1815718 13.4534275, 101.1815371 13.453499, 101.1813371 13.4537945, 101.1812721 13.4538204)",,
115937779,residential,False,False,126.76400000000001,,"LINESTRING (101.181634 13.4531861, 101.1816876 13.4532082, 101.1820811 13.453381, 101.1825581 13.4537475, 101.1826324 13.4537461)",,
115877589,residential,False,False,100.378,,"LINESTRING (101.1807859 13.453888, 101.1810256 13.4530159)",,
115877590,residential,False,False,19.668,ถนนสระฤรๅง,"LINESTRING (101.1807859 13.453888, 101.1809671 13.4538728)",,
115877590,residential,False,True,53.438,ถนนสระฤรๅง,"LINESTRING (101.1807859 13.453888, 101.180393 13.4539301, 101.1802944 13.4539371)",,
115751793,unclassified,False,False,47.869,กนนศรีกุญช่ร,"LINESTRING (101.180844 13.4496222, 101.1809119 13.4491968)",,
115751793,unclassified,False,True,83.258,กนนศรีกุญช่ร,"LINESTRING (101.180844 13.4496222, 101.1808599 13.4503708)",,
115877575,residential,False,False,92.354,,"LINESTRING (101.180844 13.4496222, 101.1799969 13.449517)",,
115877575,residential,False,True,71.13,,"LINESTRING (101.180844 13.4496222, 101.1812233 13.4496585, 101.1814831 13.4497508)",,
115877574,residential,False,True,102.996,,"LINESTRING (101.1818442 13.4488937, 101.1814831 13.4497508)",,
115877597,residential,False,False,56.299,,"LINESTRING (101.1821753 13.4514266, 101.1816569 13.451473)",,
695684267,residential,False,False,25.405,,"LINESTRING (101.1821753 13.4514266, 101.1821695 13.4511982)",,
116169171,residential,False,True,33.403,,"LINESTRING (101.1821753 13.4514266, 101.182177 13.4514325, 101.1819039 13.4515592)",,
115877575,residential,False,True,82.456,,"LINESTRING (101.1819485 13.4497997, 101.1827032 13.4499052)",,
115877575,residential,False,False,23.349,,"LINESTRING (101.1819485 13.4497997, 101.1817808 13.4497762, 101.1817349 13.4497833)",,
115877587,residential,False,False,214.691,,"LINESTRING (101.1819485 13.4497997, 101.1821808 13.4488518, 101.1823289 13.4479064)",,
115877593,unclassified,False,True,23.582,,"LINESTRING (101.1794449 13.4512612, 101.1795203 13.4510622)",,
115877599,unclassified,False,False,23.481,,"LINESTRING (101.1794449 13.4512612, 101.1793587 13.451201, 101.1792564 13.4511591)",,
115877599,unclassified,False,True,189.069,,"LINESTRING (101.1794449 13.4512612, 101.1800562 13.4517693, 101.1802948 13.45198, 101.1805007 13.452253, 101.1805713 13.452423, 101.1805759 13.4525058)",,
115877595,unclassified,False,False,9.918,,"LINESTRING (101.1792564 13.4511591, 101.1791768 13.4511148)",,
115877595,unclassified,False,True,30.789,,"LINESTRING (101.1792564 13.4511591, 101.1793964 13.4511277, 101.1795203 13.4510622)",,
115877599,unclassified,False,True,23.481,,"LINESTRING (101.1792564 13.4511591, 101.1793587 13.451201, 101.1794449 13.4512612)",,
115877575,residential,False,False,82.456,,"LINESTRING (101.1827032 13.4499052, 101.1819485 13.4497997)",,
115877591,residential,False,True,102.246,,"LINESTRING (101.1827032 13.4499052, 101.1826117 13.4508204)",,
115877591,residential,False,False,137.189,,"LINESTRING (101.1827032 13.4499052, 101.1827432 13.4495, 101.1829431 13.4492493, 101.1832849 13.4491624, 101.1834299 13.4490751)",,
116166284,unclassified,False,True,52.418,,"LINESTRING (101.1848224 13.4505306, 101.1844922 13.4501855)",,
115933183,residential,False,False,71.90899999999999,,"LINESTRING (101.1848224 13.4505306, 101.1850238 13.4503413, 101.1853656 13.4501693)",,
115877597,residential,False,True,56.299,,"LINESTRING (101.1816569 13.451473, 101.1821753 13.4514266)",,
115877600,residential,False,False,97.458,,"LINESTRING (101.1816569 13.451473, 101.1817334 13.4505997)",,
116169169,residential,True,False,65.649,,"LINESTRING (101.1816569 13.451473, 101.1810686 13.4516186)",,
115877573,unclassified,False,False,176.254,,"LINESTRING (101.1823289 13.4479064, 101.1834299 13.4490751)",,
115877587,residential,False,False,20.024,,"LINESTRING (101.1823289 13.4479064, 101.1823766 13.4477324)",,
115877573,unclassified,False,True,105.615,,"LINESTRING (101.1823289 13.4479064, 101.1818469 13.4474193, 101.1816053 13.4472788)",,
115877587,residential,False,True,214.691,,"LINESTRING (101.1823289 13.4479064, 101.1821808 13.4488518, 101.1819485 13.4497997)",,
115877574,residential,False,False,102.996,,"LINESTRING (101.1814831 13.4497508, 101.1818442 13.4488937)",,
115877575,residential,False,False,71.13,,"LINESTRING (101.1814831 13.4497508, 101.1812233 13.4496585, 101.180844 13.4496222)",,
115877575,residential,False,True,27.822,,"LINESTRING (101.1814831 13.4497508, 101.1815677 13.4497808, 101.1817349 13.4497833)",,
115877593,unclassified,False,False,23.582,,"LINESTRING (101.1795203 13.4510622, 101.1794449 13.4512612)",,
115877595,unclassified,False,False,30.789,,"LINESTRING (101.1795203 13.4510622, 101.1793964 13.4511277, 101.1792564 13.4511591)",,
115877595,unclassified,False,True,113.943,,"LINESTRING (101.1795203 13.4510622, 101.1797063 13.4505687, 101.1798871 13.4501016)",,
115877588,residential,False,False,51.212,,"LINESTRING (101.1821542 13.4507015, 101.1826117 13.4508204)",,
115877588,residential,False,True,46.894,,"LINESTRING (101.1821542 13.4507015, 101.1817334 13.4505997)",,
695684267,residential,False,True,55.255,,"LINESTRING (101.1821542 13.4507015, 101.1821695 13.4511982)",,
115877576,residential,False,False,67.894,,"LINESTRING (101.1818595 13.4525421, 101.1819843 13.4519437)",,
116524050,tertiary,False,True,22.337,,"LINESTRING (101.1818595 13.4525421, 101.181653 13.4525377)",,
"[116524050, 695675972, 116166246]",tertiary,False,False,135.953,,"LINESTRING (101.1818595 13.4525421, 101.1826039 13.4525631, 101.1826962 13.4525673, 101.1831114 13.4526291)",yes,
115751793,unclassified,False,True,13.912,กนนศรีกุญช่ร,"LINESTRING (101.1810686 13.4516186, 101.1810892 13.4517421)",,
115751793,unclassified,False,False,140.573,กนนศรีกุญช่ร,"LINESTRING (101.1810686 13.4516186, 101.180976 13.4510651, 101.1808599 13.4503708)",,
115877575,residential,False,True,92.354,,"LINESTRING (101.1799969 13.449517, 101.180844 13.4496222)",,
115877595,unclassified,False,False,66.08,,"LINESTRING (101.1799969 13.449517, 101.1798871 13.4501016)",,
115877595,unclassified,False,True,59.626,,"LINESTRING (101.1799969 13.449517, 101.180102 13.4489906)",,
115877579,residential,False,True,90.539,,"LINESTRING (101.180102 13.4489906, 101.1809119 13.4491968)",,
115877595,unclassified,False,False,59.626,,"LINESTRING (101.180102 13.4489906, 101.1799969 13.449517)",,
115877595,unclassified,False,True,199.377,,"LINESTRING (101.180102 13.4489906, 101.1801396 13.4488309, 101.1802231 13.4487209, 101.1810713 13.447985, 101.1813196 13.4476826)",,
115714087,tertiary,False,False,21.696,,"LINESTRING (101.1778613 13.4518637, 101.1780322 13.4519659)",,
115714087,tertiary,False,True,69.119,,"LINESTRING (101.1778613 13.4518637, 101.1772872 13.4515905)",,
115877591,residential,False,False,66.833,,"LINESTRING (101.1825591 13.4517864, 101.182617 13.451188)",,
"[115877576, 116166281, 116166254]",residential,False,False,50.821,,"LINESTRING (101.1825591 13.4517864, 101.1828874 13.4517772, 101.1829819 13.451774, 101.1830288 13.4517721)",yes,
115877576,residential,False,True,67.211,,"LINESTRING (101.1825591 13.4517864, 101.1822068 13.4517966, 101.1819843 13.4519437)",,
115877573,unclassified,False,True,176.254,,"LINESTRING (101.1834299 13.4490751, 101.1823289 13.4479064)",,
"[116166284, 115877573, 116166262]",unclassified,False,False,168.69600000000003,,"LINESTRING (101.1834299 13.4490751, 101.1834941 13.449155, 101.18436 13.4500473, 101.1844229 13.450113, 101.1844922 13.4501855)",yes,
115877591,residential,False,True,137.189,,"LINESTRING (101.1834299 13.4490751, 101.1832849 13.4491624, 101.1829431 13.4492493, 101.1827432 13.4495, 101.1827032 13.4499052)",,
115877595,unclassified,False,True,66.08,,"LINESTRING (101.1798871 13.4501016, 101.1799969 13.449517)",,
115879624,residential,False,True,83.821,,"LINESTRING (101.1798871 13.4501016, 101.179119 13.4500007)",,
115877588,residential,False,False,111.89699999999999,,"LINESTRING (101.1798871 13.4501016, 101.1799352 13.4501289, 101.180137 13.4502137, 101.180277 13.4503106, 101.1804897 13.4503499, 101.1808599 13.4503708)",,
115877595,unclassified,False,False,113.943,,"LINESTRING (101.1798871 13.4501016, 101.1797063 13.4505687, 101.1795203 13.4510622)",,
115714087,tertiary,False,True,21.696,,"LINESTRING (101.1780322 13.4519659, 101.1778613 13.4518637)",,
115877602,unclassified,True,False,21.468,,"LINESTRING (101.1780322 13.4519659, 101.1780095 13.4517741)",,
"[115996032, 115996026, 116515639]","['residential', 'tertiary']",True,False,77.984,,"LINESTRING (101.1780322 13.4519659, 101.1781201 13.4520138, 101.1782073 13.4520558, 101.1786699 13.4522932)",yes,
115996035,unclassified,True,False,18.871,,"LINESTRING (101.1780095 13.4517741, 101.1778613 13.4518637)",,
115877578,residential,False,True,43.63,,"LINESTRING (101.1819039 13.4515592, 101.1819843 13.4519437)",,
116169171,residential,False,False,33.403,,"LINESTRING (101.1819039 13.4515592, 101.182177 13.4514325, 101.1821753 13.4514266)",,
115877588,residential,False,False,46.894,,"LINESTRING (101.1817334 13.4505997, 101.1821542 13.4507015)",,
115877588,residential,False,True,97.834,,"LINESTRING (101.1817334 13.4505997, 101.1808599 13.4503708)",,
115877600,residential,False,True,97.458,,"LINESTRING (101.1817334 13.4505997, 101.1816569 13.451473)",,
115877588,residential,False,True,51.212,,"LINESTRING (101.1826117 13.4508204, 101.1821542 13.4507015)",,
115877591,residential,False,False,102.246,,"LINESTRING (101.1826117 13.4508204, 101.1827032 13.4499052)",,
115877591,residential,False,True,40.879,,"LINESTRING (101.1826117 13.4508204, 101.182617 13.451188)",,
115531874,unclassified,False,False,16.16,ถนนเซียนซือ,"LINESTRING (101.1836667 13.4467839, 101.1838099 13.4467424)",,
115531874,unclassified,False,True,128.60399999999998,ถนนเซียนซือ,"LINESTRING (101.1836667 13.4467839, 101.1829785 13.4469895, 101.182516 13.4470665)",,
115877581,residential,False,False,99.074,,"LINESTRING (101.1836667 13.4467839, 101.1833764 13.4461727, 101.1832678 13.4459823)",,
"[616723690, 115993829]",residential,False,"[False, True]",212.68400000000003,,"LINESTRING (101.1830288 13.4517721, 101.1830356 13.4516635, 101.1831934 13.4515156, 101.1835031 13.4512913, 101.1837006 13.4510893, 101.1837414 13.4510373, 101.1837769 13.4509547, 101.1838128 13.4507303, 101.1838312 13.4506747, 101.1838711 13.4506315, 101.184216 13.4503499)",,
115993829,residential,False,True,96.14099999999999,,"LINESTRING (101.1830288 13.4517721, 101.1830241 13.4521576, 101.1831114 13.4526291)",,
"[115877576, 116166281, 116166254]",residential,False,True,50.821,,"LINESTRING (101.1830288 13.4517721, 101.1829819 13.451774, 101.1828874 13.4517772, 101.1825591 13.4517864)",yes,
695684266,residential,False,True,95.831,,"LINESTRING (101.1823127 13.4451617, 101.1818813 13.4459145)",,
115877581,residential,False,True,142.378,,"LINESTRING (101.1823127 13.4451617, 101.1828082 13.4454001, 101.1830101 13.4455677, 101.1831986 13.445861, 101.1832678 13.4459823)",,
115877595,unclassified,False,True,69.717,,"LINESTRING (101.1786748 13.4515022, 101.1789279 13.4513503, 101.1791768 13.4511148)",,
115986530,residential,False,False,96.41299999999998,,"LINESTRING (101.1786748 13.4515022, 101.1788404 13.4517744, 101.178765 13.4519682, 101.1787461 13.4521462, 101.1786699 13.4522932)",,
"[116166243, 115996035, 115996030]",unclassified,True,False,78.258,,"LINESTRING (101.1786748 13.4515022, 101.1783409 13.4516122, 101.1781429 13.4517019, 101.1780806 13.4517344, 101.1780095 13.4517741)",yes,
115877576,residential,False,True,67.894,,"LINESTRING (101.1819843 13.4519437, 101.1818595 13.4525421)",,
115877578,residential,False,False,43.63,,"LINESTRING (101.1819843 13.4519437, 101.1819039 13.4515592)",,
115877576,residential,False,False,67.211,,"LINESTRING (101.1819843 13.4519437, 101.1822068 13.4517966, 101.1825591 13.4517864)",,
115877591,residential,False,False,40.879,,"LINESTRING (101.182617 13.451188, 101.1826117 13.4508204)",,
115877591,residential,False,True,66.833,,"LINESTRING (101.182617 13.451188, 101.1825591 13.4517864)",,
115877596,residential,False,True,48.408,,"LINESTRING (101.182617 13.451188, 101.1821695 13.4511982)",,
115877589,residential,False,True,100.378,,"LINESTRING (101.1810256 13.4530159, 101.1807859 13.453888)",,
616723823,residential,False,False,64.584,,"LINESTRING (101.1810256 13.4530159, 101.1804762 13.4527882)",,
616723823,residential,False,True,68.463,,"LINESTRING (101.1810256 13.4530159, 101.181634 13.4531861)",,
115879624,residential,False,False,83.821,,"LINESTRING (101.179119 13.4500007, 101.1798871 13.4501016)",,
115879622,residential,False,False,132.559,,"LINESTRING (101.179119 13.4500007, 101.179001 13.4509447, 101.1791768 13.4511148)",,
115879622,residential,False,True,157.838,,"LINESTRING (101.179119 13.4500007, 101.1791423 13.4497827, 101.179038 13.4486767, 101.179009 13.4485916)",,
115879616,residential,False,True,46.494,,"LINESTRING (101.1786699 13.4522932, 101.1784722 13.4526645)",,
115986530,residential,False,True,96.413,,"LINESTRING (101.1786699 13.4522932, 101.1787461 13.4521462, 101.178765 13.4519682, 101.1788404 13.4517744, 101.1786748 13.4515022)",,
116515636,tertiary,True,False,211.989,,"LINESTRING (101.1786699 13.4522932, 101.1790824 13.4525056, 101.1805759 13.4525058)",,
115714086,residential,False,False,8.65,,"LINESTRING (101.1772279 13.4516427, 101.1772872 13.4515905)",,
115933189,residential,False,True,39.177,,"LINESTRING (101.1772279 13.4516427, 101.1769409 13.4514277)",,
115531874,unclassified,False,True,4.356,ถนนเซียนซือ,"LINESTRING (101.182516 13.4470665, 101.1824769 13.4470759)",,
115531874,unclassified,False,False,128.60399999999998,ถนนเซียนซือ,"LINESTRING (101.182516 13.4470665, 101.1829785 13.4469895, 101.1836667 13.4467839)",,
115933186,residential,False,False,150.502,,"LINESTRING (101.182516 13.4470665, 101.1821143 13.4460489, 101.1818813 13.4459145)",,
115933186,residential,False,True,47.175000000000004,,"LINESTRING (101.1814607 13.4458149, 101.1818255 13.4458823, 101.1818813 13.4459145)",,
115877590,residential,False,False,83.398,ถนนสระฤรๅง,"LINESTRING (101.1812721 13.4538204, 101.1813371 13.4537945, 101.1815371 13.453499, 101.1815718 13.4534275, 101.181634 13.4531861)",,
115877590,residential,False,True,33.532000000000004,ถนนสระฤรๅง,"LINESTRING (101.1812721 13.4538204, 101.1810363 13.453867, 101.1809671 13.4538728)",,
115937779,residential,False,True,182.642,,"LINESTRING (101.1843137 13.4535906, 101.1826324 13.4537461)",,
115937783,residential,False,True,91.451,,"LINESTRING (101.1843137 13.4535906, 101.1843448 13.4534398, 101.184495 13.4531372, 101.1845487 13.4528087)",,
481205923,unclassified,False,True,71.907,,"LINESTRING (101.1792341 13.4470069, 101.1785829 13.4468763)",,
1165022598,unclassified,True,False,17.392,,"LINESTRING (101.1792341 13.4470069, 101.1793916 13.4470385)",,
115986540,unclassified,False,False,14.836,,"LINESTRING (101.1805545 13.4453104, 101.1806624 13.4453928)",,
115986532,residential,False,True,50.763,,"LINESTRING (101.1811098 13.4455309, 101.1806624 13.4453928)",,
115986548,residential,False,False,32.205999999999996,,"LINESTRING (101.1811098 13.4455309, 101.1810448 13.4456576, 101.1809487 13.4457724)",,
115986548,residential,False,True,44.072,,"LINESTRING (101.1811098 13.4455309, 101.1812046 13.4453607, 101.1813039 13.4451824)",,
115986532,residential,False,False,50.763,,"LINESTRING (101.1806624 13.4453928, 101.1811098 13.4455309)",,
115986540,unclassified,False,True,14.836,,"LINESTRING (101.1806624 13.4453928, 101.1805545 13.4453104)",,
115986540,unclassified,False,False,52.435,,"LINESTRING (101.1806624 13.4453928, 101.1808464 13.4456582, 101.1809487 13.4457724)",,
115986547,unclassified,True,False,26.635,,"LINESTRING (101.180329 13.4452949, 101.1803682 13.4453239, 101.1804143 13.4453408, 101.1804634 13.4453442, 101.1805115 13.4453338, 101.1805545 13.4453104)",,roundabout
115986550,unclassified,True,False,168.865,,"LINESTRING (101.180329 13.4452949, 101.1802151 13.4453829, 101.1800398 13.4455869, 101.1794878 13.4465599)",,
695684266,residential,False,False,95.831,,"LINESTRING (101.1818813 13.4459145, 101.1823127 13.4451617)",,
115933186,residential,False,False,47.175000000000004,,"LINESTRING (101.1818813 13.4459145, 101.1818255 13.4458823, 101.1814607 13.4458149)",,
115933186,residential,False,True,150.502,,"LINESTRING (101.1818813 13.4459145, 101.1821143 13.4460489, 101.182516 13.4470665)",,
115986540,unclassified,False,False,54.49,,"LINESTRING (101.1809487 13.4457724, 101.181278 13.4461433)",,
115986540,unclassified,False,True,52.435,,"LINESTRING (101.1809487 13.4457724, 101.1808464 13.4456582, 101.1806624 13.4453928)",,
115986548,residential,False,True,32.205999999999996,,"LINESTRING (101.1809487 13.4457724, 101.1810448 13.4456576, 101.1811098 13.4455309)",,
115986548,residential,False,False,44.072,,"LINESTRING (101.1813039 13.4451824, 101.1812046 13.4453607, 101.1811098 13.4455309)",,
481205922,primary,True,False,79.834,ถนนจารุวร,"LINESTRING (101.1770215 13.4455463, 101.1768379 13.4462417)",,
116166284,unclassified,False,False,52.418,,"LINESTRING (101.1844922 13.4501855, 101.1848224 13.4505306)",,
616723690,residential,False,False,35.02,,"LINESTRING (101.1844922 13.4501855, 101.184216 13.4503499)",,
"[116166284, 115877573, 116166262]",unclassified,False,True,168.69600000000003,,"LINESTRING (101.1844922 13.4501855, 101.1844229 13.450113, 101.18436 13.4500473, 101.1834941 13.449155, 101.1834299 13.4490751)",yes,
115877590,residential,False,True,19.668,ถนนสระฤรๅง,"LINESTRING (101.1809671 13.4538728, 101.1807859 13.453888)",,
115877590,residential,False,False,33.532000000000004,ถนนสระฤรๅง,"LINESTRING (101.1809671 13.4538728, 101.1810363 13.453867, 101.1812721 13.4538204)",,
481205923,unclassified,False,True,11.44,,"LINESTRING (101.1769387 13.4462729, 101.1768379 13.4462417)",,
481205923,unclassified,False,False,190.981,,"LINESTRING (101.1769387 13.4462729, 101.177833 13.4466908, 101.1785829 13.4468763)",,
616723690,residential,False,True,35.02,,"LINESTRING (101.184216 13.4503499, 101.1844922 13.4501855)",,
157365324,residential,False,False,150.81400000000002,,"LINESTRING (101.184216 13.4503499, 101.1842536 13.4506264, 101.184275 13.4509186, 101.1842107 13.4513568, 101.1842268 13.4514247, 101.1842597 13.451471, 101.1844118 13.4516282)",,
