osmid,name,highway,oneway,reversed,length,geometry,bridge,access
623288601,บางกรวย-ไทรน้อย 14/3,residential,False,False,10.698,"LINESTRING (100.4926902 13.8083376, 100.4926569 13.8083965, 100.4926465 13.8084237)",,
694327819,ถนนบางกรวย-ไทรน้อย,secondary,False,True,76.218,"LINESTRING (100.4926902 13.8083376, 100.492689 13.8082972, 100.4926957 13.8082607, 100.4927601 13.8080562, 100.4928929 13.8076838)",,
707456909,ถนนบางกรวย-ไทรน้อย,secondary,False,False,81.246,"LINESTRING (100.4926902 13.8083376, 100.4926964 13.8083682, 100.4927078 13.8083897, 100.4927239 13.8084079, 100.492752 13.8084248, 100.4929546 13.8085186, 100.4933247 13.808697)",,
707456909,ถนนบางกรวย-ไทรน้อย,secondary,False,True,11.953,"LINESTRING (100.4958254 13.8102311, 100.4957421 13.8101603)",,
707456909,ถนนบางกรวย-ไทรน้อย,secondary,False,False,83.38499999999999,"LINESTRING (100.4958254 13.8102311, 100.4959213 13.8102856, 100.496154 13.8104176, 100.4962545 13.8104771, 100.496332 13.8105208, 100.4964902 13.8106126)",,
376833477,,residential,False,False,36.133,"LINESTRING (100.4931336 13.8069159, 100.4933233 13.806918, 100.4934682 13.806918)",,
694327819,ถนนบางกรวย-ไทรน้อย,secondary,False,False,30.036,"LINESTRING (100.4931336 13.8069159, 100.4931343 13.8069519, 100.4931302 13.8069818, 100.4931229 13.8070222, 100.4930773 13.807179)",,
694327819,ถนนบางกรวย-ไทรน้อย,secondary,False,True,29.956999999999997,"LINESTRING (100.4931336 13.8069159, 100.4931222 13.806875, 100.4931048 13.8068503, 100.4930726 13.8068151, 100.4930243 13.8067812, 100.4929378 13.8067433)",,
682472281,ถนนบางกรวย-ไทรน้อย,secondary,False,True,45.811,"LINESTRING (100.4987764 13.8082797, 100.4986478 13.8086723)",,
850351488,บางกรวย-ไทรน้อย 13,residential,False,False,4.371,"LINESTRING (100.4987764 13.8082797, 100.4987369 13.8082711)",,
682472281,ถนนบางกรวย-ไทรน้อย,secondary,False,False,119.328,"LINESTRING (100.4987764 13.8082797, 100.4992522 13.8084065, 100.4993302 13.8084326, 100.4998419 13.8085636)",,
140637346,,residential,False,True,163.447,"LINESTRING (100.4975559 13.8027425, 100.4973628 13.8042004)",,
376833463,,residential,False,True,168.572,"LINESTRING (100.4980485 13.8081047, 100.4976497 13.8095704)",,
623351991,บางกรวย-ไทรน้อย 13,residential,False,True,16.524,"LINESTRING (100.4980485 13.8081047, 100.4981966 13.8081421)",,
376833463,,residential,False,False,119.905,"LINESTRING (100.4980485 13.8081047, 100.4982582 13.8073639, 100.4983474 13.8070662)",,
"[140637346, 623351990, 623351991]",บางกรวย-ไทรน้อย 13,residential,False,False,37.681000000000004,"LINESTRING (100.4980485 13.8081047, 100.4978093 13.8080406, 100.4977443 13.8080139, 100.4977161 13.8080033)",yes,
707456909,ถนนบางกรวย-ไทรน้อย,secondary,False,False,2.435,"LINESTRING (100.4933247 13.808697, 100.4933442 13.808708)",,
376833483,บางกรวย-ไทรน้อย 13/2ก,residential,False,True,74.093,"LINESTRING (100.4933247 13.808697, 100.4935652 13.8081456, 100.4935891 13.8080822)",,
707456909,ถนนบางกรวย-ไทรน้อย,secondary,False,True,81.24600000000002,"LINESTRING (100.4933247 13.808697, 100.4929546 13.8085186, 100.492752 13.8084248, 100.4927239 13.8084079, 100.4927078 13.8083897, 100.4926964 13.8083682, 100.4926902 13.8083376)",,
623351967,,residential,False,True,76.619,"LINESTRING (100.500734 13.8086922, 100.500906 13.8080237)",,
154929004,บางกรวย-ไทรน้อย 10,residential,False,False,119.09100000000001,"LINESTRING (100.500734 13.8086922, 100.5006688 13.808937, 100.5005871 13.8092439, 100.5005318 13.8094432, 100.500515 13.8095305, 100.500497 13.8097357)",,
682472281,ถนนบางกรวย-ไทรน้อย,secondary,False,False,53.881,"LINESTRING (100.500734 13.8086922, 100.5008846 13.8087012, 100.5009718 13.8087036, 100.5010435 13.8087103, 100.501073 13.8087131, 100.5012292 13.8087429)",,
682472281,ถนนบางกรวย-ไทรน้อย,secondary,False,True,49.111000000000004,"LINESTRING (100.500734 13.8086922, 100.5004864 13.8086674, 100.500334 13.8086616, 100.5002808 13.8086574)",,
376833503,,residential,False,True,81.286,"LINESTRING (100.5013761 13.8023069, 100.5014822 13.8026248, 100.501492 13.8026801, 100.501496 13.8027361, 100.5014727 13.8030198)",,
694327816,,residential,False,False,51.958,"LINESTRING (100.4929143 13.8044982, 100.4933783 13.8046219)",,
694327816,,residential,False,True,36.6,"LINESTRING (100.4929143 13.8044982, 100.4925857 13.8044175)",,
376833504,,residential,False,True,125.083,"LINESTRING (100.4929143 13.8044982, 100.4928674 13.8048017, 100.492854 13.8048772, 100.4928178 13.8050113, 100.4927722 13.8052041, 100.492748 13.8053434, 100.4927292 13.8054633, 100.4927172 13.8056052)",,
376833503,,residential,False,False,79.001,"LINESTRING (100.5012359 13.8054859, 100.5013027 13.8047784)",,
623688068,,residential,False,False,22.828,"LINESTRING (100.5012359 13.8054859, 100.5014466 13.8055026)",,
623688068,,residential,False,True,46.476,"LINESTRING (100.5012359 13.8054859, 100.5008069 13.8054522)",,
623688068,,residential,False,True,22.828,"LINESTRING (100.5014466 13.8055026, 100.5012359 13.8054859)",,
707462617,,residential,False,True,50.774,"LINESTRING (100.5014466 13.8055026, 100.5014421 13.8059592)",,
694327818,,residential,False,False,25.697,"LINESTRING (100.4938247 13.8055441, 100.493775 13.8057701)",,
707458017,,residential,False,True,75.956,"LINESTRING (100.4938247 13.8055441, 100.4945104 13.8056964)",,
"[694327816, 623688060]",,residential,False,"[False, True]",119.90099999999998,"LINESTRING (100.4938247 13.8055441, 100.4939931 13.8048417, 100.4939966 13.8048049, 100.4939906 13.8047815, 100.4939749 13.8047651, 100.493702 13.8046969)",,
707462618,บางกรวย-ไทรน้อย 9,residential,False,False,34.075,"LINESTRING (100.5008505 13.8061134, 100.5011653 13.8061346)",,
"[623352018, 767780631, 767780630, 623688055]",,residential,False,"[False, True]",291.75300000000004,"LINESTRING (100.5008505 13.8061134, 100.5007704 13.8069838, 100.5007464 13.8071186, 100.5007236 13.8072421, 100.5004654 13.8082203, 100.5004473 13.8082946, 100.5004332 13.8083174, 100.5004205 13.8083271, 100.5004006 13.8083273, 100.5000725 13.808209)",,no
623688055,,residential,False,True,18.64,"LINESTRING (100.5008505 13.8061134, 100.500862 13.8059774, 100.500851 13.8059609, 100.5008415 13.805954)",,
707462618,บางกรวย-ไทรน้อย 9,residential,False,True,50.336999999999996,"LINESTRING (100.5008505 13.8061134, 100.5006874 13.8061131, 100.5006096 13.8061223, 100.500568 13.8061392, 100.5005318 13.80616, 100.5004339 13.8062538)",,
707462617,,residential,False,False,22.248,"LINESTRING (100.5014362 13.8061592, 100.5014421 13.8059592)",,
707462618,บางกรวย-ไทรน้อย 9,residential,False,False,18.426,"LINESTRING (100.5014362 13.8061592, 100.5016056 13.8061791)",,
707462618,บางกรวย-ไทรน้อย 9,residential,False,True,29.38,"LINESTRING (100.5014362 13.8061592, 100.5011653 13.8061346)",,
376833483,บางกรวย-ไทรน้อย 13/2ก,residential,False,False,15.559,"LINESTRING (100.4940671 13.8063381, 100.4940368 13.8064749)",,
376833492,บางกรวย-ไทรน้อย 11,residential,False,True,54.269,"LINESTRING (100.5003856 13.806437, 100.5003333 13.8069224)",,
376833466,,residential,False,False,132.026,"LINESTRING (100.4991471 13.8066346, 100.5003333 13.8069224)",,
376833494,,residential,False,False,178.72400000000002,"LINESTRING (100.4991471 13.8066346, 100.49918 13.8064791, 100.4992057 13.8063531, 100.4993208 13.8056834, 100.4993543 13.8054906, 100.4993851 13.8053174, 100.4994185 13.8050495)",,
376833494,,residential,False,True,46.957,"LINESTRING (100.4991471 13.8066346, 100.499127 13.8066979, 100.4990268 13.8070404)",,
376833477,,residential,False,False,48.95399999999999,"LINESTRING (100.4934682 13.806918, 100.4936669 13.8069457, 100.4939135 13.8069989)",,
