osmid,highway,oneway,reversed,length,bridge,geometry,name
694838450,residential,False,False,49.145,,"LINESTRING (100.2154181 13.7213854, 100.2149633 13.7213738)",
"[107314568, 694826877, 107313430]",tertiary,False,True,490.28900000000004,yes,"LINESTRING (100.2154181 13.7213854, 100.2154108 13.7215363, 100.2154259 13.7220001, 100.2154597 13.7222239, 100.2155313 13.7224774, 100.215665 13.7227619, 100.2159225 13.7232205, 100.2161397 13.7236212, 100.2162389 13.7238718, 100.2163676 13.7242471, 100.2164427 13.7246535, 100.2164749 13.7250339, 100.2164532 13.7253762, 100.2164395 13.7255913)",
107314569,tertiary,True,False,17.046,,"LINESTRING (100.2164395 13.7255913, 100.2163267 13.7256985)",
"[107314568, 694826877, 107313430]",tertiary,False,False,490.289,yes,"LINESTRING (100.2164395 13.7255913, 100.2164532 13.7253762, 100.2164749 13.7250339, 100.2164427 13.7246535, 100.2163676 13.7242471, 100.2162389 13.7238718, 100.2161397 13.7236212, 100.2159225 13.7232205, 100.215665 13.7227619, 100.2155313 13.7224774, 100.2154597 13.7222239, 100.2154259 13.7220001, 100.2154108 13.7215363, 100.2154181 13.7213854)",
107314567,unclassified,False,True,36.195,,"LINESTRING (100.2107242 13.7262717, 100.2104005 13.7261876)",ถนนสามพราน 1
867595697,residential,False,False,23.869,,"LINESTRING (100.2107242 13.7262717, 100.2107003 13.7264851)",
107314567,unclassified,False,False,72.556,,"LINESTRING (100.2107242 13.7262717, 100.2110193 13.7262873, 100.211163 13.726299, 100.2113519 13.7262873, 100.2113942 13.7262819)",ถนนสามพราน 1
107314569,tertiary,True,False,20.401,,"LINESTRING (100.2163267 13.7256985, 100.2163764 13.7258755)",
"[107314567, 617313822, 617313823]",unclassified,False,True,136.39000000000001,yes,"LINESTRING (100.2163267 13.7256985, 100.2158446 13.7256527, 100.2156327 13.7256359, 100.2155066 13.7256437, 100.2150684 13.7256736)",ถนนสามพราน 1
107314565,tertiary_link,True,False,182.36,,"LINESTRING (100.2162228 13.7240803, 100.2162979 13.7243409, 100.2163676 13.7246535, 100.2163704 13.7246752, 100.2163893 13.7249558, 100.2163945 13.7250287, 100.2163853 13.7251836, 100.216359 13.7254756, 100.2163267 13.7256985)",
"[617548936, 617548932, 617548933]",residential,False,False,80.142,yes,"LINESTRING (100.2162228 13.7240803, 100.2160373 13.7241501, 100.2158841 13.7242078, 100.2158073 13.7242351, 100.2156973 13.7242781, 100.2155313 13.7243414)",
107314567,unclassified,False,True,22.861,,"LINESTRING (100.2143935 13.7257453, 100.2141824 13.72576)",ถนนสามพราน 1
107314567,unclassified,False,False,73.34200000000001,,"LINESTRING (100.2143935 13.7257453, 100.2150104 13.7256776, 100.2150684 13.7256736)",ถนนสามพราน 1
617548935,residential,False,True,29.866,,"LINESTRING (100.2143935 13.7257453, 100.214383 13.7255419, 100.2143872 13.7254771)",
107314572,tertiary,True,False,13.588,,"LINESTRING (100.216538 13.7256673, 100.2164395 13.7255913)",
107314565,tertiary_link,True,False,39.217000000000006,,"LINESTRING (100.216538 13.7256673, 100.2165535 13.7253578, 100.2165546 13.725315)",
694838450,residential,False,True,49.145,,"LINESTRING (100.2149633 13.7213738, 100.2154181 13.7213854)",
