osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,name,width,bridge
623350292,residential,False,True,71.778,"LINESTRING (100.728471 14.0252032, 100.728475 14.0245577)",1,30,,RMUTT Road,,
583099505,primary_link,False,True,22.816999999999997,"LINESTRING (100.7309358 14.0187239, 100.7308702 14.018779, 100.7308574 14.0187998, 100.7308457 14.018832, 100.7308437 14.0188479, 100.7308455 14.0188945)",,,,,,
"[1060508195, 1060508196, 152443670]",primary,True,False,261.066,"LINESTRING (100.7309358 14.0187239, 100.7320988 14.0192464, 100.7325247 14.0194111, 100.7331571 14.019653)",2,,305,ถนนรังสิต-นครนายก,8,yes
152443713,primary,True,False,9.435,"LINESTRING (100.7299125 14.0181538, 100.7298335 14.0181174)",2,,305,ถนนรังสิต-นครนายก,8,
583099474,unclassified,False,True,12.369,"LINESTRING (100.7299125 14.0181538, 100.7298835 14.0182005, 100.7298575 14.0182513)",,,,,,
694802976,unclassified,False,False,10.738,"LINESTRING (100.7308455 14.0188945, 100.7309366 14.0189334)",,,,เลียบคลองหก,,
583099505,primary_link,False,False,22.817,"LINESTRING (100.7308455 14.0188945, 100.7308437 14.0188479, 100.7308457 14.018832, 100.7308574 14.0187998, 100.7308702 14.018779, 100.7309358 14.0187239)",,,,,,
1060508194,unclassified,False,True,135.838,"LINESTRING (100.7308455 14.0188945, 100.7305878 14.0187811, 100.7302108 14.0186152, 100.7301121 14.0185689, 100.7299986 14.0185047, 100.7298915 14.018428, 100.7298631 14.0183634, 100.7298575 14.0182513)",,,,เลียบคลองหก,,
156078873,primary,True,False,9.135,"LINESTRING (100.7297808 14.0182165, 100.7298575 14.0182513)",2,,305,ถนนรังสิต-นครนายก,8,
583099475,unclassified,False,True,12.405000000000001,"LINESTRING (100.7297808 14.0182165, 100.7298079 14.0181691, 100.7298335 14.0181174)",,,,,,
623350292,residential,False,False,71.778,"LINESTRING (100.728475 14.0245577, 100.728471 14.0252032)",1,30,,RMUTT Road,,
624320178,residential,False,False,102.74799999999999,"LINESTRING (100.728475 14.0245577, 100.7290801 14.0245577, 100.7294274 14.0245616)",,,,,,
624320179,residential,False,True,32.019,"LINESTRING (100.7307138 14.0242921, 100.7307083 14.02458)",,,,,,
624320179,residential,False,False,39.35,"LINESTRING (100.7307138 14.0242921, 100.7307151 14.0242373, 100.7307216 14.0239383)",,,,,,
624320180,residential,False,True,38.059,"LINESTRING (100.7307138 14.0242921, 100.7306083 14.0242656, 100.7305929 14.0242571, 100.7305547 14.0242272, 100.7305399 14.0242174, 100.7305151 14.024209, 100.7303823 14.0242116)",,,,,,
624320180,residential,False,False,38.059,"LINESTRING (100.7303823 14.0242116, 100.7305151 14.024209, 100.7305399 14.0242174, 100.7305547 14.0242272, 100.7305929 14.0242571, 100.7306083 14.0242656, 100.7307138 14.0242921)",,,,,,
624320181,residential,False,False,48.434,"LINESTRING (100.7302737 14.0239084, 100.7307216 14.0239383)",,,,,,
624320182,residential,False,False,59.589,"LINESTRING (100.7309002 14.02421, 100.7310844 14.0242181, 100.7310898 14.0242156, 100.7310946 14.0242116, 100.7310978 14.0242064, 100.7310985 14.0241992, 100.7311057 14.0238675)",,,,,,
624320183,residential,False,False,57.821,"LINESTRING (100.7311057 14.0238675, 100.7316416 14.0238759)",,,,,,
624320182,residential,False,True,59.58900000000001,"LINESTRING (100.7311057 14.0238675, 100.7310985 14.0241992, 100.7310978 14.0242064, 100.7310946 14.0242116, 100.7310898 14.0242156, 100.7310844 14.0242181, 100.7309002 14.02421)",,,,,,
624320183,residential,False,True,46.156000000000006,"LINESTRING (100.7311057 14.0238675, 100.7308289 14.0238577, 100.7308014 14.0238596, 100.730784 14.0238612, 100.7307666 14.0238687, 100.7307528 14.0238778, 100.7307431 14.0238902, 100.7307216 14.0239383)",,,,,,
624320183,residential,False,True,57.821,"LINESTRING (100.7316416 14.0238759, 100.7311057 14.0238675)",,,,,,
624320181,residential,False,True,48.434,"LINESTRING (100.7307216 14.0239383, 100.7302737 14.0239084)",,,,,,
624320179,residential,False,True,39.35,"LINESTRING (100.7307216 14.0239383, 100.7307151 14.0242373, 100.7307138 14.0242921)",,,,,,
624320183,residential,False,False,46.156,"LINESTRING (100.7307216 14.0239383, 100.7307431 14.0238902, 100.7307528 14.0238778, 100.7307666 14.0238687, 100.730784 14.0238612, 100.7308014 14.0238596, 100.7308289 14.0238577, 100.7311057 14.0238675)",,,,,,
624320179,residential,False,False,32.019,"LINESTRING (100.7307083 14.02458, 100.7307138 14.0242921)",,,,,,
624320187,residential,False,False,138.214,"LINESTRING (100.7307083 14.02458, 100.7297922 14.0245749, 100.7294274 14.0245616)",,,,,,
624320187,residential,False,True,151.80800000000002,"LINESTRING (100.7307083 14.02458, 100.7308719 14.0245863, 100.7321153 14.024575)",,,,,,
624320186,residential,False,False,23.153,"LINESTRING (100.7296327 14.024883, 100.7294181 14.0248804)",,,,,,
624320184,residential,False,True,18.523,"LINESTRING (100.7292464 14.0248804, 100.7294181 14.0248804)",,,,,,
624320184,residential,False,False,18.523,"LINESTRING (100.7294181 14.0248804, 100.7292464 14.0248804)",,,,,,
624320185,residential,False,False,35.463,"LINESTRING (100.7294181 14.0248804, 100.7294274 14.0245616)",,,,,,
624320186,residential,False,True,23.153,"LINESTRING (100.7294181 14.0248804, 100.7296327 14.024883)",,,,,,
624320185,residential,False,True,35.463,"LINESTRING (100.7294274 14.0245616, 100.7294181 14.0248804)",,,,,,
624320178,residential,False,True,102.74799999999999,"LINESTRING (100.7294274 14.0245616, 100.7290801 14.0245577, 100.728475 14.0245577)",,,,,,
624320187,residential,False,True,138.214,"LINESTRING (100.7294274 14.0245616, 100.7297922 14.0245749, 100.7307083 14.02458)",,,,,,
624320187,residential,False,False,151.80800000000002,"LINESTRING (100.7321153 14.024575, 100.7308719 14.0245863, 100.7307083 14.02458)",,,,,,
694802976,unclassified,False,False,74.447,"LINESTRING (100.7321153 14.024575, 100.7320938 14.0248119, 100.7320947 14.0250413, 100.7320956 14.0252436)",,,,เลียบคลองหก,,
694802976,unclassified,False,True,210.38299999999998,"LINESTRING (100.7321153 14.024575, 100.7321412 14.0242861, 100.7321673 14.024029, 100.7321794 14.0237628, 100.7321801 14.0234434, 100.732175 14.0226856)",,,,เลียบคลองหก,,
"[624342419, 624348679]",residential,False,False,286.437,"LINESTRING (100.7321068 14.0212267, 100.7316175 14.021239, 100.7306425 14.0212918, 100.7306009 14.0213061, 100.7305902 14.021349, 100.7306036 14.0217264, 100.7305326 14.0218721, 100.7305406 14.0220114, 100.7305513 14.0220361, 100.7305701 14.0220504, 100.7305943 14.0220621, 100.7309161 14.0220608)",,,,,,
694802976,unclassified,False,False,162.579,"LINESTRING (100.7321068 14.0212267, 100.7321337 14.0214515, 100.7321552 14.0216554, 100.7321656 14.0218177, 100.732176 14.02198, 100.732175 14.0226856)",,,,เลียบคลองหก,,
694802976,unclassified,False,True,58.99,"LINESTRING (100.7321068 14.0212267, 100.7320811 14.0208673, 100.7320717 14.0206973)",,,,เลียบคลองหก,,
624342420,residential,False,False,61.632,"LINESTRING (100.733662 14.0200225, 100.733477 14.0205469)",,,,,,
624342424,residential,False,True,49.587,"LINESTRING (100.733609 14.0214896, 100.7331826 14.0213231)",,,,,,
624342426,residential,False,False,24.865,"LINESTRING (100.733432 14.0239396, 100.7335126 14.0237301)",,,,,,
624342430,residential,False,True,39.727999999999994,"LINESTRING (100.732502 14.0236137, 100.7325059 14.0235292, 100.7325053 14.0234744, 100.7325053 14.0232565)",,,,,,
624342426,residential,False,True,24.865,"LINESTRING (100.7335126 14.0237301, 100.733432 14.0239396)",,,,,,
694802974,residential,False,False,6.397,"LINESTRING (100.7335126 14.0237301, 100.7335661 14.0237549)",,,,,,
694802974,residential,False,True,72.658,"LINESTRING (100.7335126 14.0237301, 100.7329047 14.0234488)",,,,,,
624342432,residential,False,True,47.342,"LINESTRING (100.7333367 14.0209015, 100.7329264 14.0207505)",,,,,,
624342436,residential,False,False,40.373,"LINESTRING (100.7333367 14.0209015, 100.7332116 14.0212437)",,,,,,
624342436,residential,False,True,42.235,"LINESTRING (100.7333367 14.0209015, 100.733477 14.0205469)",,,,,,
624342432,residential,False,False,47.342,"LINESTRING (100.7329264 14.0207505, 100.7333367 14.0209015)",,,,,,
624342436,residential,False,False,14.494,"LINESTRING (100.7329461 14.0216537, 100.732905 14.0217778)",,,,,,
"[624342433, 624342434, 624342435]",residential,False,True,72.232,"LINESTRING (100.7329461 14.0216537, 100.7327642 14.0215976, 100.732693 14.0215775, 100.7326689 14.021593, 100.7326555 14.0216132, 100.7326455 14.0216425, 100.7326448 14.0216705, 100.7326575 14.0216952, 100.732905 14.0217778)",,,,,,
624342436,residential,False,True,46.856,"LINESTRING (100.7329461 14.0216537, 100.7329773 14.0215989, 100.7330237 14.021567, 100.7330793 14.0215417, 100.7331014 14.0215254, 100.7331826 14.0213231)",,,,,,
624342436,residential,False,True,159.93300000000002,"LINESTRING (100.7339376 14.0225201, 100.7329265 14.0221336, 100.732916 14.0221226, 100.732911 14.0221096, 100.732907 14.022094, 100.7329083 14.0220796, 100.7329506 14.0219443, 100.7329512 14.0219203, 100.7329477 14.021911, 100.7329422 14.0219017, 100.7329078 14.0218679, 100.732904 14.0218603, 100.7329029 14.0218494, 100.732905 14.0217778)",,,,,,
624342436,residential,False,True,14.494,"LINESTRING (100.732905 14.0217778, 100.7329461 14.0216537)",,,,,,
"[624342433, 624342434, 624342435]",residential,False,False,72.232,"LINESTRING (100.732905 14.0217778, 100.7326575 14.0216952, 100.7326448 14.0216705, 100.7326455 14.0216425, 100.7326555 14.0216132, 100.7326689 14.021593, 100.732693 14.0215775, 100.7327642 14.0215976, 100.7329461 14.0216537)",,,,,,
624342436,residential,False,False,159.933,"LINESTRING (100.732905 14.0217778, 100.7329029 14.0218494, 100.732904 14.0218603, 100.7329078 14.0218679, 100.7329422 14.0219017, 100.7329477 14.021911, 100.7329512 14.0219203, 100.7329506 14.0219443, 100.7329083 14.0220796, 100.732907 14.022094, 100.732911 14.0221096, 100.732916 14.0221226, 100.7329265 14.0221336, 100.7339376 14.0225201)",,,,,,
624342424,residential,False,False,49.587,"LINESTRING (100.7331826 14.0213231, 100.733609 14.0214896)",,,,,,
624342436,residential,False,True,9.367,"LINESTRING (100.7331826 14.0213231, 100.7332116 14.0212437)",,,,,,
624342436,residential,False,False,46.856,"LINESTRING (100.7331826 14.0213231, 100.7331014 14.0215254, 100.7330793 14.0215417, 100.7330237 14.021567, 100.7329773 14.0215989, 100.7329461 14.0216537)",,,,,,
624342420,residential,False,True,61.632,"LINESTRING (100.733477 14.0205469, 100.733662 14.0200225)",,,,,,
624342436,residential,False,False,42.235,"LINESTRING (100.733477 14.0205469, 100.7333367 14.0209015)",,,,,,
467132174,residential,False,False,114.041,"LINESTRING (100.733477 14.0205469, 100.7329858 14.0203629, 100.7324805 14.020206)",,,,,,
467132174,residential,False,True,38.805,"LINESTRING (100.733477 14.0205469, 100.7336468 14.0206242, 100.7338025 14.0206954)",,,,,,
624342437,residential,False,True,33.476,"LINESTRING (100.7327923 14.0225878, 100.732482 14.0225868)",,,,,,
624342437,residential,False,False,33.476,"LINESTRING (100.732482 14.0225868, 100.7327923 14.0225878)",,,,,,
624342438,residential,False,False,74.52799999999999,"LINESTRING (100.732482 14.0225868, 100.7324805 14.0227198, 100.7325053 14.0232565)",,,,,,
624342438,residential,False,True,113.27,"LINESTRING (100.732482 14.0225868, 100.7324885 14.0220302, 100.7324939 14.0217699, 100.7325181 14.0215696)",,,,,,
694802974,residential,False,True,6.397,"LINESTRING (100.7335661 14.0237549, 100.7335126 14.0237301)",,,,,,
624342430,residential,False,False,39.728,"LINESTRING (100.7325053 14.0232565, 100.7325053 14.0234744, 100.7325059 14.0235292, 100.732502 14.0236137)",,,,,,
624342438,residential,False,True,74.52799999999999,"LINESTRING (100.7325053 14.0232565, 100.7324805 14.0227198, 100.732482 14.0225868)",,,,,,
694802974,residential,False,False,48.105000000000004,"LINESTRING (100.7325053 14.0232565, 100.732563 14.0232859, 100.7327816 14.0233919, 100.7329047 14.0234488)",,,,,,
624342438,residential,False,False,113.27000000000001,"LINESTRING (100.7325181 14.0215696, 100.7324939 14.0217699, 100.7324885 14.0220302, 100.732482 14.0225868)",,,,,,
624342438,residential,False,True,97.047,"LINESTRING (100.7325181 14.0215696, 100.732506 14.0214057, 100.7324885 14.0211311, 100.7324845 14.0206978)",,,,,,
864863198,residential,False,False,112.501,"LINESTRING (100.7325181 14.0215696, 100.732571 14.0214922, 100.7326448 14.0212957, 100.7326911 14.0211266, 100.7326964 14.0211175, 100.7327112 14.0211077, 100.7327346 14.0211051, 100.7327843 14.0211103, 100.7329284 14.0211513, 100.7332116 14.0212437)",,,,,,
624342438,residential,False,False,69.093,"LINESTRING (100.7325314 14.0195866, 100.7324805 14.020206)",,,,,,
624342438,residential,False,True,54.687,"LINESTRING (100.7324845 14.0206978, 100.7324805 14.020206)",,,,,,
624342438,residential,False,False,97.047,"LINESTRING (100.7324845 14.0206978, 100.7324885 14.0211311, 100.732506 14.0214057, 100.7325181 14.0215696)",,,,,,
"[624342441, 624342439]",residential,False,True,10.845,"LINESTRING (100.7324845 14.0206978, 100.7324215 14.0207063, 100.7323846 14.020705)",,,,,,yes
"[624342441, 624342439]",residential,False,False,10.845,"LINESTRING (100.7323846 14.020705, 100.7324215 14.0207063, 100.7324845 14.0206978)",,,,,,yes
"[624342440, 624342443]",residential,False,True,18.162,"LINESTRING (100.7322398 14.0207037, 100.732158 14.0207037, 100.7320717 14.0206973)",,,,,,yes
"[624342440, 624342443]",residential,False,False,18.162,"LINESTRING (100.7320717 14.0206973, 100.732158 14.0207037, 100.7322398 14.0207037)",,,,,,yes
694802976,unclassified,False,False,58.99,"LINESTRING (100.7320717 14.0206973, 100.7320811 14.0208673, 100.7321068 14.0212267)",,,,เลียบคลองหก,,
694802976,unclassified,False,True,270.864,"LINESTRING (100.7320717 14.0206973, 100.7320268 14.0197929, 100.7320156 14.0194854, 100.7320135 14.019443, 100.7319984 14.0193981, 100.7319709 14.01937, 100.7314536 14.0191541, 100.7309366 14.0189334)",,,,เลียบคลองหก,,
"[624342419, 624348679]",residential,False,True,286.437,"LINESTRING (100.7309161 14.0220608, 100.7305943 14.0220621, 100.7305701 14.0220504, 100.7305513 14.0220361, 100.7305406 14.0220114, 100.7305326 14.0218721, 100.7306036 14.0217264, 100.7305902 14.021349, 100.7306009 14.0213061, 100.7306425 14.0212918, 100.7316175 14.021239, 100.7321068 14.0212267)",,,,,,
1090685572,residential,False,False,12.502,"LINESTRING (100.7349842 14.0202792, 100.7349425 14.0203841)",,,,,,
"[152443713, 152443700, 1060508197]",primary,True,False,596.059,"LINESTRING (100.7349842 14.0202792, 100.7349468 14.0202641, 100.7325677 14.0193027, 100.732144 14.0191248, 100.7310723 14.018658, 100.7299125 14.0181538)",2,,305,ถนนรังสิต-นครนายก,8,yes
864868312,residential,False,True,22.509,"LINESTRING (100.732175 14.0226856, 100.7319675 14.0227068)",,,,,,
694802976,unclassified,False,False,210.383,"LINESTRING (100.732175 14.0226856, 100.7321801 14.0234434, 100.7321794 14.0237628, 100.7321673 14.024029, 100.7321412 14.0242861, 100.7321153 14.024575)",,,,เลียบคลองหก,,
694802976,unclassified,False,True,162.57899999999998,"LINESTRING (100.732175 14.0226856, 100.732176 14.02198, 100.7321656 14.0218177, 100.7321552 14.0216554, 100.7321337 14.0214515, 100.7321068 14.0212267)",,,,เลียบคลองหก,,
864868312,residential,False,False,22.509,"LINESTRING (100.7319675 14.0227068, 100.732175 14.0226856)",,,,,,
864863196,residential,False,True,47.444,"LINESTRING (100.7331705 14.0200583, 100.7331712 14.0199246, 100.7331695 14.01991, 100.7331651 14.019896, 100.7331189 14.0198306, 100.7331142 14.0198111, 100.7331138 14.0197948, 100.7331169 14.0197773, 100.7331571 14.019653)",,,,,,
1060508196,primary,True,False,105.913,"LINESTRING (100.7331571 14.019653, 100.734061 14.0200247)",2,,305,ถนนรังสิต-นครนายก,8,
864863196,residential,False,False,47.444,"LINESTRING (100.7331571 14.019653, 100.7331169 14.0197773, 100.7331138 14.0197948, 100.7331142 14.0198111, 100.7331189 14.0198306, 100.7331651 14.019896, 100.7331695 14.01991, 100.7331712 14.0199246, 100.7331705 14.0200583)",,,,,,
694802974,residential,False,False,72.658,"LINESTRING (100.7329047 14.0234488, 100.7335126 14.0237301)",,,,,,
694802974,residential,False,True,48.105,"LINESTRING (100.7329047 14.0234488, 100.7327816 14.0233919, 100.732563 14.0232859, 100.7325053 14.0232565)",,,,,,
864863197,residential,False,True,21.707,"LINESTRING (100.7329047 14.0234488, 100.7328694 14.0235389, 100.7328627 14.0235617, 100.7328688 14.0235883, 100.7328875 14.0236326)",,,,,,
864863197,residential,False,False,21.707,"LINESTRING (100.7328875 14.0236326, 100.7328688 14.0235883, 100.7328627 14.0235617, 100.7328694 14.0235389, 100.7329047 14.0234488)",,,,,,
624342436,residential,False,False,9.367,"LINESTRING (100.7332116 14.0212437, 100.7331826 14.0213231)",,,,,,
624342436,residential,False,True,40.373,"LINESTRING (100.7332116 14.0212437, 100.7333367 14.0209015)",,,,,,
864863198,residential,False,True,112.50099999999999,"LINESTRING (100.7332116 14.0212437, 100.7329284 14.0211513, 100.7327843 14.0211103, 100.7327346 14.0211051, 100.7327112 14.0211077, 100.7326964 14.0211175, 100.7326911 14.0211266, 100.7326448 14.0212957, 100.732571 14.0214922, 100.7325181 14.0215696)",,,,,,
694802976,unclassified,False,True,10.738,"LINESTRING (100.7309366 14.0189334, 100.7308455 14.0188945)",,,,เลียบคลองหก,,
694802976,unclassified,False,False,270.864,"LINESTRING (100.7309366 14.0189334, 100.7314536 14.0191541, 100.7319709 14.01937, 100.7319984 14.0193981, 100.7320135 14.019443, 100.7320156 14.0194854, 100.7320268 14.0197929, 100.7320717 14.0206973)",,,,เลียบคลองหก,,
864863201,residential,False,True,91.02899999999998,"LINESTRING (100.7309366 14.0189334, 100.7309228 14.0192282, 100.7309295 14.0193661, 100.7309403 14.019396, 100.7309523 14.0194156, 100.7309805 14.0194455, 100.7310247 14.0194806, 100.7310368 14.0195327, 100.7310395 14.0195808, 100.7310247 14.0197135)",,,,,,
864863201,residential,False,False,91.029,"LINESTRING (100.7310247 14.0197135, 100.7310395 14.0195808, 100.7310368 14.0195327, 100.7310247 14.0194806, 100.7309805 14.0194455, 100.7309523 14.0194156, 100.7309403 14.019396, 100.7309295 14.0193661, 100.7309228 14.0192282, 100.7309366 14.0189334)",,,,,,
898390721,residential,False,True,136.841,"LINESTRING (100.7374567 14.0228454, 100.7373869 14.0230158, 100.7373521 14.0230861, 100.7373413 14.0231342, 100.737332 14.0231902, 100.7373065 14.0232552, 100.7372542 14.0233567, 100.7372381 14.0233802, 100.7372126 14.0233912, 100.7371898 14.0233912, 100.7371443 14.0233668, 100.7369068 14.0232136, 100.7366707 14.0230601)",,,,,,
898390722,residential,False,False,87.441,"LINESTRING (100.7364093 14.0238043, 100.7364844 14.023587, 100.7365823 14.0232904, 100.7366707 14.0230601)",,,,,,
898390723,residential,False,True,39.692,"LINESTRING (100.7367714 14.0227985, 100.7368277 14.0228324, 100.7368398 14.0228558, 100.7368371 14.022874, 100.736817 14.0229039, 100.7367472 14.0229937, 100.7367177 14.0230249, 100.7366707 14.0230601)",,,,,,
898390721,residential,False,True,41.36,"LINESTRING (100.7366707 14.0230601, 100.736353 14.0228519)",,,,,,
898390721,residential,False,False,136.84099999999998,"LINESTRING (100.7366707 14.0230601, 100.7369068 14.0232136, 100.7371443 14.0233668, 100.7371898 14.0233912, 100.7372126 14.0233912, 100.7372381 14.0233802, 100.7372542 14.0233567, 100.7373065 14.0232552, 100.737332 14.0231902, 100.7373413 14.0231342, 100.7373521 14.0230861, 100.7373869 14.0230158, 100.7374567 14.0228454)",,,,,,
898390722,residential,False,True,87.441,"LINESTRING (100.7366707 14.0230601, 100.7365823 14.0232904, 100.7364844 14.023587, 100.7364093 14.0238043)",,,,,,
898390723,residential,False,False,39.69200000000001,"LINESTRING (100.7366707 14.0230601, 100.7367177 14.0230249, 100.7367472 14.0229937, 100.736817 14.0229039, 100.7368371 14.022874, 100.7368398 14.0228558, 100.7368277 14.0228324, 100.7367714 14.0227985)",,,,,,
898390721,residential,False,False,41.36,"LINESTRING (100.736353 14.0228519, 100.7366707 14.0230601)",,,,,,
216951749,residential,False,False,50.301,"LINESTRING (100.736353 14.0228519, 100.7363234 14.0229156, 100.7362095 14.0231486, 100.736133 14.0232487)",,,,,,
216951749,residential,False,True,113.07500000000002,"LINESTRING (100.736353 14.0228519, 100.7364703 14.0225992, 100.7366547 14.0222104, 100.7367164 14.0220621, 100.7367724 14.0219203)",,,,,,
216951749,residential,False,True,50.301,"LINESTRING (100.736133 14.0232487, 100.7362095 14.0231486, 100.7363234 14.0229156, 100.736353 14.0228519)",,,,,,
