osmid,name,highway,oneway,reversed,length,geometry,junction,bridge,maxspeed,lanes
95048465,ถนนสุคนธวิท,residential,False,True,15.625,"LINESTRING (100.2764722 13.550164, 100.2764321 13.550299)",,,,
95048465,ถนนสุคนธวิท,residential,False,False,96.34,"LINESTRING (100.2764722 13.550164, 100.2765569 13.5496859, 100.2766231 13.5493101)",,,,
1107775074,ถนนเอกชัย,secondary,True,False,254.051,"LINESTRING (100.2764722 13.550164, 100.2751653 13.5499182, 100.2748964 13.5498865, 100.2741595 13.5497609)",,,,
1107775072,ถนนเอกชัย,secondary,True,False,143.04,"LINESTRING (100.2751309 13.5500653, 100.2764321 13.550299)",,,,
857020611,,residential,False,True,154.06300000000002,"LINESTRING (100.2751309 13.5500653, 100.2750412 13.5505633, 100.2750291 13.5505835, 100.2750063 13.5505933, 100.2749587 13.5505894, 100.2747589 13.5505581, 100.2747253 13.5505425, 100.2747099 13.550519, 100.2747039 13.5504994, 100.2747019 13.550476, 100.2747644 13.5499987)",,,,
857020606,,residential,False,False,60.453,"LINESTRING (100.2734775 13.553126, 100.2740219 13.5532504)",,,,
868346618,ถนนเศรษฐกิจ 1,secondary,True,False,132.98,"LINESTRING (100.2734775 13.553126, 100.2736101 13.5525023, 100.2736829 13.5521866, 100.273733 13.5519562)",,,,
95041338,ถนนราษฎร์บรรจบ,residential,True,False,187.46300000000002,"LINESTRING (100.278755 13.5473202, 100.2782316 13.5471201, 100.2780069 13.5470344, 100.2778212 13.5469636, 100.2774162 13.546875, 100.2773297 13.5468576, 100.277107 13.5468128)",,,,
95046326,ถนนสุคนธวิท,residential,True,False,81.17600000000002,"LINESTRING (100.2773146 13.5461213, 100.27722 13.5463573, 100.2771516 13.5464732, 100.2771482 13.5465222, 100.2771436 13.5465874, 100.277132 13.5466238, 100.277107 13.5468128)",,,,
95046327,,residential,True,False,29.715999999999998,"LINESTRING (100.2769106 13.5478373, 100.276866 13.5478347, 100.276823 13.5478434, 100.2767835 13.547863, 100.2767502 13.5478927, 100.2767261 13.5479305, 100.2767129 13.5479784)",roundabout,,,
868346598,ถนนสุคนธวิท,residential,False,True,46.401,"LINESTRING (100.2769106 13.5478373, 100.2769366 13.5476557, 100.2769848 13.5474265)",,,,
95046327,,residential,True,False,25.58,"LINESTRING (100.2767129 13.5479784, 100.2767146 13.5480242, 100.2767254 13.5480594, 100.2767442 13.5480914, 100.2767699 13.5481183, 100.2768013 13.548139, 100.2768369 13.5481522)",roundabout,,,
95048464,ถนนนรสิงห์,residential,False,False,120.928,"LINESTRING (100.2767129 13.5479784, 100.2760476 13.5478447, 100.2756167 13.5477616)",,,,
95046327,,residential,True,False,25.445,"LINESTRING (100.2770441 13.5480032, 100.2770411 13.5479647, 100.277029 13.5479282, 100.2770084 13.5478955, 100.2769806 13.5478686, 100.276947 13.5478488, 100.2769106 13.5478373)",roundabout,,,
95069820,ถนนนรสิงห์,residential,False,True,149.42000000000002,"LINESTRING (100.2770441 13.5480032, 100.2774427 13.5480727, 100.2784046 13.5482405)",,,,
868346603,ถนนสรรเพชร,residential,True,False,42.786,"LINESTRING (100.2786158 13.5476804, 100.278755 13.5473202)",,,,
1185905775,ถนนสรรเพชร,residential,False,True,66.333,"LINESTRING (100.2786158 13.5476804, 100.2784046 13.5482405)",,,,
95048463,ถนนสรศักดิ์,residential,False,True,11.227,"LINESTRING (100.2779604 13.5495526, 100.2780625 13.5495711)",,,,
622178887,,residential,False,True,97.295,"LINESTRING (100.2779604 13.5495526, 100.2778047 13.5504144)",,,,
95048463,ถนนสรศักดิ์,residential,False,False,147.05599999999998,"LINESTRING (100.2779604 13.5495526, 100.2770657 13.5493903, 100.2766231 13.5493101)",,,,
95048465,ถนนสุคนธวิท,residential,False,False,15.625,"LINESTRING (100.2764321 13.550299, 100.2764722 13.550164)",,,,
95049676,ซอยเอกชัย 9,residential,False,True,85.236,"LINESTRING (100.2764321 13.550299, 100.2763087 13.5510561)",,,,
1107775072,ถนนเอกชัย,secondary,True,False,69.942,"LINESTRING (100.2764321 13.550299, 100.277066 13.550425)",,,,
95048464,ถนนนรสิงห์,residential,False,False,109.205,"LINESTRING (100.2756167 13.5477616, 100.2746258 13.5475705)",,,,
95069818,,residential,False,False,60.224,"LINESTRING (100.2756167 13.5477616, 100.2756835 13.5472239)",,,,
95048464,ถนนนรสิงห์,residential,False,True,120.928,"LINESTRING (100.2756167 13.5477616, 100.2760476 13.5478447, 100.2767129 13.5479784)",,,,
95046327,,residential,True,False,31.765,"LINESTRING (100.2768369 13.5481522, 100.2768856 13.5481571, 100.2769337 13.5481479, 100.2769769 13.5481256, 100.2770116 13.5480919, 100.2770346 13.5480499, 100.2770441 13.5480032)",roundabout,,,
95048465,ถนนสุคนธวิท,residential,False,True,130.827,"LINESTRING (100.2768369 13.5481522, 100.2767653 13.5484913, 100.2766231 13.5493101)",,,,
"[1185912873, 940246054, 940246055]",,residential,False,True,24.715,"LINESTRING (100.2744016 13.547527, 100.2744924 13.5475445, 100.2746134 13.5475679, 100.2746258 13.5475705)",,yes,,
940246056,ถนนเศรษฐกิจ 1,secondary,True,False,151.263,"LINESTRING (100.2744016 13.547527, 100.2743763 13.5476667, 100.2743004 13.5480854, 100.274184 13.5487275, 100.2741588 13.5488667)",,,,
694732985,,residential,False,False,117.87700000000001,"LINESTRING (100.2771359 13.5542481, 100.277005 13.5542091, 100.2765703 13.5540442, 100.2760983 13.5539279)",,,,
95049684,,residential,False,False,39.8,"LINESTRING (100.2766907 13.5514851, 100.2767451 13.5511311)",,,,
95049679,ซอยเอกชัย 9/1,residential,False,True,75.119,"LINESTRING (100.277066 13.550425, 100.2769225 13.551086)",,,,
1107775072,ถนนเอกชัย,secondary,True,False,166.61,"LINESTRING (100.277066 13.550425, 100.278578 13.5507156)",,,,
699917401,,residential,False,True,45.994,"LINESTRING (100.2769106 13.5529374, 100.2765003 13.5528279)",,,,
95049679,ซอยเอกชัย 9/1,residential,False,False,75.119,"LINESTRING (100.2769225 13.551086, 100.277066 13.550425)",,,,
95049679,ซอยเอกชัย 9/1,residential,False,True,14.408,"LINESTRING (100.2769225 13.551086, 100.276891 13.5512119)",,,,
95049684,,residential,False,True,27.099000000000004,"LINESTRING (100.2769225 13.551086, 100.2768128 13.5510366, 100.2767792 13.5510496, 100.2767551 13.551077, 100.2767451 13.5511311)",,,,
95049682,,residential,False,False,19.569,"LINESTRING (100.27795 13.5518787, 100.2777722 13.5518456)",,,,
95049675,,residential,False,True,47.906,"LINESTRING (100.2763087 13.5510561, 100.2767451 13.5511311)",,,,
95049676,ซอยเอกชัย 9,residential,False,False,85.236,"LINESTRING (100.2763087 13.5510561, 100.2764321 13.550299)",,,,
95049676,ซอยเอกชัย 9,residential,False,True,142.142,"LINESTRING (100.2763087 13.5510561, 100.2763262 13.5514133, 100.2763045 13.5516455, 100.2762549 13.551889, 100.2761623 13.552319)",,,,
1107775072,ถนนเอกชัย,secondary,True,False,31.428,"LINESTRING (100.278578 13.5507156, 100.2788644 13.5507642)",,,,
95049678,ถนนสวาสดิ์ ไรวา,residential,False,True,251.99599999999995,"LINESTRING (100.278578 13.5507156, 100.2782947 13.5521474, 100.278286 13.5521624, 100.2782732 13.5521722, 100.2781334 13.5522807, 100.2781244 13.5522954, 100.278119 13.5523117, 100.2779808 13.552811, 100.2779677 13.5528593)",,,30,
95049679,ซอยเอกชัย 9/1,residential,False,False,26.889,"LINESTRING (100.2760983 13.5539279, 100.2762174 13.5537156)",,,,
"[694732985, 95049676]",ซอยเอกชัย 9,residential,False,False,56.120999999999995,"LINESTRING (100.2760983 13.5539279, 100.2758882 13.5538449, 100.2758252 13.5537949, 100.2758741 13.5535953)",,,,
694732985,,residential,False,True,117.877,"LINESTRING (100.2760983 13.5539279, 100.2765703 13.5540442, 100.277005 13.5542091, 100.2771359 13.5542481)",,,,
95049682,,residential,False,True,108.461,"LINESTRING (100.2767968 13.551617, 100.2777722 13.5518456)",,,,
95049679,ซอยเอกชัย 9/1,residential,False,False,46.189,"LINESTRING (100.2767968 13.551617, 100.2768597 13.5513311, 100.276891 13.5512119)",,,,
95049679,ซอยเอกชัย 9/1,residential,False,True,44.492000000000004,"LINESTRING (100.2767968 13.551617, 100.2767738 13.5517301, 100.2767073 13.5520075)",,,,
