osmid,name,highway,oneway,reversed,length,bridge,geometry,ref,lanes,maxspeed
"[102485734, 102485735]",,residential,False,"[False, True]",92.977,,"LINESTRING (99.9976985 13.407956, 99.9976377 13.4074757, 99.9979998 13.4074772)",,,
93599549,ถนนเกษมสุขุม,unclassified,False,False,54.453,,"LINESTRING (99.9988669 13.4078084, 99.9993684 13.4077656)",,2,
102485764,ถนนเพชรสมุทร,residential,False,True,39.011,,"LINESTRING (99.9988669 13.4078084, 99.9989066 13.4081571)",,,
700368400,เพชรสมุทร 1,residential,False,True,64.756,,"LINESTRING (99.9988669 13.4078084, 99.9982732 13.4078834)",,,
102485764,ถนนเพชรสมุทร,residential,False,False,106.60499999999999,,"LINESTRING (99.9988669 13.4078084, 99.9988339 13.4074738, 99.9986791 13.4068697)",,,
102485764,ถนนเพชรสมุทร,residential,False,True,116.529,,"LINESTRING (99.9984043 13.4058564, 99.9986791 13.4068697)",,,
102493341,ถนนรัตนาวิถี,residential,False,False,168.733,,"LINESTRING (99.9984043 13.4058564, 99.9999459 13.4056243)",,,
"[102485734, 102485735]",,residential,False,"[False, True]",92.977,,"LINESTRING (99.9979998 13.4074772, 99.9976377 13.4074757, 99.9976985 13.407956)",,,
516202284,,residential,False,True,57.949,,"LINESTRING (99.9991117 13.4106277, 99.9985773 13.4105907)",,,
102485764,ถนนเพชรสมุทร,residential,False,False,231.70600000000002,,"LINESTRING (99.9991117 13.4106277, 99.9990076 13.4095996, 99.9989699 13.4092316, 99.9989568 13.4088859, 99.998941 13.4085513)",,,
1252091323,,residential,False,True,133.876,,"LINESTRING (99.9991117 13.4106277, 99.9998919 13.4107341, 100.0003378 13.4107923)",,,
102485764,ถนนเพชรสมุทร,residential,False,False,116.529,,"LINESTRING (99.9986791 13.4068697, 99.9984043 13.4058564)",,,
102485764,ถนนเพชรสมุทร,residential,False,True,106.60499999999999,,"LINESTRING (99.9986791 13.4068697, 99.9988339 13.4074738, 99.9988669 13.4078084)",,,
102493326,ถนนประสิทธ์พัฒนา,residential,False,False,109.95700000000001,,"LINESTRING (99.9986791 13.4068697, 99.9983019 13.4069483, 99.9979267 13.4070265, 99.9976846 13.4070746)",,,
102493326,ถนนประสิทธ์พัฒนา,residential,False,True,109.957,,"LINESTRING (99.9976846 13.4070746, 99.9979267 13.4070265, 99.9983019 13.4069483, 99.9986791 13.4068697)",,,
102485751,ถนนศรีจำปา,residential,False,False,53.487,,"LINESTRING (99.998941 13.4085513, 99.9994324 13.4084975)",,,
102485764,ถนนเพชรสมุทร,residential,False,False,43.991,,"LINESTRING (99.998941 13.4085513, 99.9989066 13.4081571)",,,
102485764,ถนนเพชรสมุทร,residential,False,True,231.70600000000002,,"LINESTRING (99.998941 13.4085513, 99.9989568 13.4088859, 99.9989699 13.4092316, 99.9990076 13.4095996, 99.9991117 13.4106277)",,,
102485764,ถนนเพชรสมุทร,residential,False,False,39.011,,"LINESTRING (99.9989066 13.4081571, 99.9988669 13.4078084)",,,
102485764,ถนนเพชรสมุทร,residential,False,True,43.991,,"LINESTRING (99.9989066 13.4081571, 99.998941 13.4085513)",,,
516202332,,residential,False,True,53.055,,"LINESTRING (99.9989066 13.4081571, 99.9993941 13.4081044)",,,
700368401,,residential,False,True,67.234,,"LINESTRING (99.9989066 13.4081571, 99.9982875 13.4082112)",,,
102493354,,residential,False,False,36.483,,"LINESTRING (99.9982732 13.4078834, 99.9982875 13.4082112)",,,
700368400,เพชรสมุทร 1,residential,False,False,64.756,,"LINESTRING (99.9982732 13.4078834, 99.9988669 13.4078084)",,,
700368400,เพชรสมุทร 1,residential,False,True,62.684,,"LINESTRING (99.9982732 13.4078834, 99.9976985 13.407956)",,,
102485751,ถนนศรีจำปา,residential,False,True,53.487,,"LINESTRING (99.9994324 13.4084975, 99.998941 13.4085513)",,,
102493362,,residential,False,True,43.907,,"LINESTRING (99.9994324 13.4084975, 99.9993941 13.4081044)",,,
102485751,ถนนศรีจำปา,residential,False,False,84.834,,"LINESTRING (99.9994324 13.4084975, 99.9997348 13.4084747, 100.0002135 13.4085204)",,,
102493354,,residential,False,True,36.483,,"LINESTRING (99.9982875 13.4082112, 99.9982732 13.4078834)",,,
700368401,,residential,False,False,67.234,,"LINESTRING (99.9982875 13.4082112, 99.9989066 13.4081571)",,,
"[102493355, 102485735]",,residential,False,True,94.589,,"LINESTRING (99.9982875 13.4082112, 99.9977335 13.4082633, 99.9977123 13.4081059, 99.9976985 13.407956)",,,
93599549,ถนนเกษมสุขุม,unclassified,False,True,54.453,,"LINESTRING (99.9993684 13.4077656, 99.9988669 13.4078084)",,2,
102493362,,residential,False,False,37.775,,"LINESTRING (99.9993684 13.4077656, 99.9993941 13.4081044)",,,
93599549,ถนนเกษมสุขุม,unclassified,False,False,139.874,,"LINESTRING (99.9993684 13.4077656, 99.9994594 13.4077601, 99.9997365 13.4077432, 99.9999672 13.4077262, 100.0001992 13.4077301, 100.0005265 13.407794, 100.0006391 13.4078514)",,2,
102493341,ถนนรัตนาวิถี,residential,False,True,168.733,,"LINESTRING (99.9999459 13.4056243, 99.9984043 13.4058564)",,,
120081738,ถนนราชญาติรักษา,unclassified,False,True,94.64999999999999,,"LINESTRING (99.9999459 13.4056243, 100.0002828 13.4061828, 100.0003757 13.4063653)",,,
102485751,ถนนศรีจำปา,residential,False,True,44.501,,"LINESTRING (100.0005631 13.4087314, 100.0002135 13.4085204)",,,
103718688,,residential,False,False,89.27,,"LINESTRING (100.0005631 13.4087314, 100.0010465 13.4080807)",,,
"[103718691, 102485751]",ถนนศรีจำปา,residential,False,False,133.542,,"LINESTRING (100.0005631 13.4087314, 100.0008972 13.4089385, 100.0014287 13.4083077)",,,
983583840,ถนนราชญาติรักษา,primary,False,True,16.981,,"LINESTRING (100.0004465 13.4065016, 100.0003757 13.4063653)",,,
983583839,ถนนราชญาติรักษา,primary,False,False,171.79500000000002,,"LINESTRING (100.0004465 13.4065016, 100.0006527 13.4068688, 100.0006925 13.4069256, 100.0007443 13.4069769, 100.0008246 13.4070069, 100.0013942 13.4071535, 100.0017251 13.4072221)",,,
983583840,ถนนราชญาติรักษา,primary,False,False,16.981,,"LINESTRING (100.0003757 13.4063653, 100.0004465 13.4065016)",,,
102485746,ถนนประสิทธ์พัฒนา,residential,True,False,194.228,,"LINESTRING (100.0003757 13.4063653, 100.0002936 13.4064595, 99.9994577 13.406678, 99.9986791 13.4068697)",,,
120081738,ถนนราชญาติรักษา,unclassified,False,False,94.64999999999999,,"LINESTRING (100.0003757 13.4063653, 100.0002828 13.4061828, 99.9999459 13.4056243)",,,
666713386,ถนนเอกชัย,secondary,True,False,41.73,,"LINESTRING (100.002214 13.4098349, 100.0023556 13.410184)",3092,2,45
1162130855,ถนนสมุทรสงคราม–บางแพ,primary,True,False,12.353,,"LINESTRING (100.002214 13.4098349, 100.0022972 13.4097588)",,,
120083421,ถนนสมุทรสงคราม–บางแพ,primary,True,False,44.843,,"LINESTRING (100.001576 13.4103507, 100.001297 13.410649)",325,,
120083450,,primary_link,False,True,14.429,,"LINESTRING (100.001576 13.4103507, 100.0016758 13.4104368)",,,
120083450,,primary_link,False,False,14.429,,"LINESTRING (100.0016758 13.4104368, 100.001576 13.4103507)",,,
120083452,ถนนสมุทรสงคราม–บางแพ,primary,True,False,46.743,,"LINESTRING (100.0016758 13.4104368, 100.0019595 13.4101197)",325,,
820923195,,residential,False,False,14.31,,"LINESTRING (100.0031627 13.4122374, 100.0032879 13.4121958)",,,
516202348,,residential,False,True,106.322,,"LINESTRING (100.0031627 13.4122374, 100.0027241 13.4122961, 100.0024594 13.4122961, 100.0021848 13.4122739)",,,
120083452,ถนนสมุทรสงคราม–บางแพ,primary,True,False,108.595,,"LINESTRING (99.9998025 13.4124511, 100.0004547 13.4117086)",325,,
120083421,ถนนสมุทรสงคราม–บางแพ,primary,True,False,10.83,,"LINESTRING (100.0016441 13.4102793, 100.001576 13.4103507)",325,,
120089764,,residential,False,True,141.427,,"LINESTRING (100.0016441 13.4102793, 100.0005902 13.4095265)",,,
120089764,,residential,False,False,141.427,,"LINESTRING (100.0005902 13.4095265, 100.0016441 13.4102793)",,,
120083452,ถนนสมุทรสงคราม–บางแพ,primary,True,False,41.96,,"LINESTRING (100.0019595 13.4101197, 100.002214 13.4098349)",325,,
145815739,,primary_link,True,False,48.688,,"LINESTRING (100.0019595 13.4101197, 100.0020371 13.4100825, 100.0020829 13.4100682, 100.0021715 13.4100579, 100.0022441 13.4100947, 100.0023556 13.410184)",,,
666713386,ถนนเอกชัย,secondary,True,False,244.447,,"LINESTRING (100.0023556 13.410184, 100.0025442 13.4106637, 100.0026606 13.4109599, 100.0031627 13.4122374)",3092,2,45
1252091323,,residential,False,True,78.411,,"LINESTRING (100.0003378 13.4107923, 100.0010545 13.4108983)",,,
145818023,,residential,True,False,93.41499999999999,,"LINESTRING (100.0003378 13.4107923, 100.0003432 13.4110288, 100.0003545 13.4115197, 100.00036 13.4116321)",,,
1252091323,,residential,False,False,133.876,,"LINESTRING (100.0003378 13.4107923, 99.9998919 13.4107341, 99.9991117 13.4106277)",,,
120083421,ถนนสมุทรสงคราม–บางแพ,primary,True,False,94.855,,"LINESTRING (100.00036 13.4116321, 99.9997666 13.4122602)",325,,
516202221,,residential,False,True,83.98,,"LINESTRING (100.0035613 13.408505, 100.0042321 13.4088853)",,,
378244546,ถนนผังเมืองซอย 1,tertiary,True,False,142.909,,"LINESTRING (100.0026419 13.409428, 100.0035613 13.408505)",สส.3023,,
378244548,,tertiary_link,False,True,12.46,,"LINESTRING (100.0026419 13.409428, 100.002559 13.4093502)",,,
378244548,,tertiary_link,False,False,12.46,,"LINESTRING (100.002559 13.4093502, 100.0026419 13.409428)",,,
173175154,ถนนผังเมืองซอย 1,tertiary,True,False,47.212,,"LINESTRING (100.002559 13.4093502, 100.0024525 13.4094586, 100.0022462 13.4096461)",สส.3023,,
1162130854,,primary,True,False,13.692,,"LINESTRING (100.0022972 13.4097588, 100.0022462 13.4096461)",,2,45
378244546,ถนนผังเมืองซอย 1,tertiary,True,False,52.383,,"LINESTRING (100.0022972 13.4097588, 100.0025094 13.409561, 100.0026419 13.409428)",สส.3023,,
948943637,ถนนราชญาติรักษา,primary,False,False,16.549,,"LINESTRING (100.0014646 13.4081971, 100.0014571 13.4082646, 100.0014716 13.4083443)",,,
"[948943637, 45897671]",ถนนราชญาติรักษา,primary,False,True,93.648,,"LINESTRING (100.0014646 13.4081971, 100.0015028 13.4080888, 100.001594 13.4078136, 100.0016208 13.4077379, 100.001708 13.4073896)",,,
1162130850,,primary_link,True,False,16.605,,"LINESTRING (100.0014646 13.4081971, 100.0014325 13.4082326, 100.0013871 13.408253, 100.0013322 13.408252)",,,
516202300,,residential,False,True,47.325,,"LINESTRING (100.0038282 13.4103304, 100.0041468 13.4106221)",,,
516202576,ซอยชุมสาย 2,residential,False,True,69.451,,"LINESTRING (100.0038282 13.4103304, 100.0033869 13.4107841)",,,
516202576,ซอยชุมสาย 2,residential,False,False,147.837,,"LINESTRING (100.0038282 13.4103304, 100.0044834 13.4096258, 100.0047796 13.4093789)",,,
516202576,ซอยชุมสาย 2,residential,False,True,147.837,,"LINESTRING (100.0047796 13.4093789, 100.0044834 13.4096258, 100.0038282 13.4103304)",,,
516202300,,residential,False,False,47.325,,"LINESTRING (100.0041468 13.4106221, 100.0038282 13.4103304)",,,
516202571,ซอยชุมสาย 3,residential,False,True,83.366,,"LINESTRING (100.0041468 13.4106221, 100.0036196 13.411169)",,,
516202300,,residential,False,True,52.900999999999996,,"LINESTRING (100.0041468 13.4106221, 100.0042994 13.4107702, 100.0045013 13.4109497)",,,
516209053,ถนนเจริญชมปรีดา,residential,False,True,196.083,,"LINESTRING (100.0047441 13.404304, 100.0043813 13.4045478, 100.003475 13.4051484, 100.0032336 13.405277)",,,
516202154,,residential,False,False,65.264,,"LINESTRING (100.0029844 13.4053847, 100.0027241 13.4048552)",,,
516209053,ถนนเจริญชมปรีดา,residential,False,False,29.495,,"LINESTRING (100.0029844 13.4053847, 100.0032336 13.405277)",,,
"[516209051, 516209053, 45897667]",ถนนเจริญชมปรีดา,residential,False,True,292.075,yes,"LINESTRING (100.0029844 13.4053847, 100.0027995 13.4054486, 100.0023599 13.4054684, 100.002183 13.405503, 100.0019808 13.4057093, 100.0018477 13.4059891, 100.00179 13.4066296, 100.0017481 13.4070517, 100.0017251 13.4072221)",,,
516202154,,residential,False,True,65.264,,"LINESTRING (100.0027241 13.4048552, 100.0029844 13.4053847)",,,
173175154,ถนนผังเมืองซอย 1,tertiary,True,False,140.462,,"LINESTRING (100.0034557 13.4084365, 100.002559 13.4093502)",สส.3023,,
516202374,,residential,False,False,45.588,,"LINESTRING (100.0034557 13.4084365, 100.0031021 13.4082134)",,,
516202373,,residential,False,True,26.232,,"LINESTRING (100.0031864 13.4079922, 100.0031021 13.4082134)",,,
"[516202344, 516202345, 516202343]",,residential,False,"[False, True]",82.383,yes,"LINESTRING (100.0031864 13.4079922, 100.0032829 13.4079693, 100.0033581 13.4078586, 100.0034368 13.4077981, 100.0035679 13.4076421, 100.0037082 13.4074792)",,,
516202624,,residential,False,False,176.212,,"LINESTRING (100.0031864 13.4079922, 100.0030765 13.4079134, 100.0029339 13.4078111, 100.0027107 13.4076511, 100.0026913 13.407646, 100.0019155 13.4074412, 100.001708 13.4073896)",,,
516202214,,residential,False,False,128.326,,"LINESTRING (100.0041279 13.4130299, 100.0038506 13.4123813, 100.0034287 13.4125698)",,,
820923192,ถนนเอกชัย,secondary,True,False,44.288,,"LINESTRING (100.0034287 13.4125698, 100.0032879 13.4121958)",3092,2,45
516202214,,residential,False,True,128.326,,"LINESTRING (100.0034287 13.4125698, 100.0038506 13.4123813, 100.0041279 13.4130299)",,,
516202221,,residential,False,False,83.98,,"LINESTRING (100.0042321 13.4088853, 100.0035613 13.408505)",,,
516202222,ซอยชุมสาย 1 แยก 1,residential,False,False,71.953,,"LINESTRING (100.0042321 13.4088853, 100.0044206 13.4087417, 100.0046405 13.4084903, 100.0046809 13.4084544, 100.0047123 13.4084589)",,,
516202222,ซอยชุมสาย 1 แยก 1,residential,False,True,106.64099999999999,,"LINESTRING (100.0042321 13.4088853, 100.0037788 13.4092757, 100.0037519 13.4093251, 100.0037698 13.409352, 100.0040167 13.4095001)",,,
516202222,ซอยชุมสาย 1 แยก 1,residential,False,True,71.953,,"LINESTRING (100.0047123 13.4084589, 100.0046809 13.4084544, 100.0046405 13.4084903, 100.0044206 13.4087417, 100.0042321 13.4088853)",,,
516202222,ซอยชุมสาย 1 แยก 1,residential,False,False,106.64099999999999,,"LINESTRING (100.0040167 13.4095001, 100.0037698 13.409352, 100.0037519 13.4093251, 100.0037788 13.4092757, 100.0042321 13.4088853)",,,
516202573,ซอยชุมสาย 1,residential,False,False,141.917,,"LINESTRING (100.0040167 13.4095001, 100.0035858 13.4099085, 100.003348 13.4101957, 100.003168 13.4104663)",,,
516202239,,residential,False,False,115.48700000000001,,"LINESTRING (99.9988152 13.4120268, 99.9989678 13.4119505, 99.9990082 13.4119146, 99.9990531 13.4119281, 99.9995916 13.4121435, 99.9997666 13.4122602)",,,
120083421,ถนนสมุทรสงคราม–บางแพ,primary,True,False,68.895,,"LINESTRING (99.9997666 13.4122602, 99.999547 13.4125193, 99.9993692 13.4127443)",325,,
516202239,,residential,False,True,115.487,,"LINESTRING (99.9997666 13.4122602, 99.9995916 13.4121435, 99.9990531 13.4119281, 99.9990082 13.4119146, 99.9989678 13.4119505, 99.9988152 13.4120268)",,,
516202278,,residential,False,False,138.703,,"LINESTRING (100.0039538 13.4062733, 100.0036172 13.406022, 100.0035813 13.4059771, 100.0033614 13.4055553, 100.0032336 13.405277)",,,
516209053,ถนนเจริญชมปรีดา,residential,False,True,29.495,,"LINESTRING (100.0032336 13.405277, 100.0029844 13.4053847)",,,
516202278,,residential,False,True,138.703,,"LINESTRING (100.0032336 13.405277, 100.0033614 13.4055553, 100.0035813 13.4059771, 100.0036172 13.406022, 100.0039538 13.4062733)",,,
516209053,ถนนเจริญชมปรีดา,residential,False,False,196.083,,"LINESTRING (100.0032336 13.405277, 100.003475 13.4051484, 100.0043813 13.4045478, 100.0047441 13.404304)",,,
820923192,ถนนเอกชัย,secondary,True,False,75.049,,"LINESTRING (100.0025581 13.4103842, 100.0022972 13.4097588)",3092,2,45
516202407,ซอยชุมสาย,residential,False,False,91.59,,"LINESTRING (100.0025581 13.4103842, 100.002874 13.4101701, 100.0029262 13.4101504, 100.0029785 13.4102019, 100.003168 13.4104663)",,,
516202284,,residential,False,False,57.949,,"LINESTRING (99.9985773 13.4105907, 99.9991117 13.4106277)",,,
516202570,,residential,False,False,110.857,,"LINESTRING (100.0004578 13.4101688, 100.0008376 13.4104203, 100.0008659 13.4104326, 100.0008848 13.410431, 100.0009022 13.4104234, 100.0009187 13.4104042, 100.0009298 13.4103958, 100.0009479 13.4103942, 100.0009707 13.4103996, 100.001297 13.410649)",,,
120083421,ถนนสมุทรสงคราม–บางแพ,primary,True,False,38.163,,"LINESTRING (100.001297 13.410649, 100.0010545 13.4108983)",325,,
516202570,,residential,False,True,110.857,,"LINESTRING (100.001297 13.410649, 100.0009707 13.4103996, 100.0009479 13.4103942, 100.0009298 13.4103958, 100.0009187 13.4104042, 100.0009022 13.4104234, 100.0008848 13.410431, 100.0008659 13.4104326, 100.0008376 13.4104203, 100.0004578 13.4101688)",,,
516202619,,residential,False,True,29.597,,"LINESTRING (100.0013688 13.4049763, 100.0011411 13.4048287)",,,
"[143769850, 120081742, 143769847]",ถนนเข้าเมือง,primary,True,False,188.13599999999997,yes,"LINESTRING (100.0013688 13.4049763, 100.0008469 13.4057006, 100.0006159 13.4060313, 100.0003757 13.4063653)",325,,
516202300,,residential,False,False,52.900999999999996,,"LINESTRING (100.0045013 13.4109497, 100.0042994 13.4107702, 100.0041468 13.4106221)",,,
102493362,,residential,False,False,43.907,,"LINESTRING (99.9993941 13.4081044, 99.9994324 13.4084975)",,,
102493362,,residential,False,True,37.775,,"LINESTRING (99.9993941 13.4081044, 99.9993684 13.4077656)",,,
516202332,,residential,False,False,53.055,,"LINESTRING (99.9993941 13.4081044, 99.9989066 13.4081571)",,,
516202407,ซอยชุมสาย,residential,False,False,38.654,,"LINESTRING (100.0041487 13.41205, 100.0043193 13.4123393, 100.0043271 13.4123512)",,,
516202407,ซอยชุมสาย,residential,False,True,43.147999999999996,,"LINESTRING (100.0041487 13.41205, 100.0041407 13.4120364, 100.0039427 13.4117177)",,,
516202407,ซอยชุมสาย,residential,False,False,42.542,,"LINESTRING (100.003168 13.4104663, 100.003373 13.4107612, 100.0033869 13.4107841)",,,
516202407,ซอยชุมสาย,residential,False,True,91.59,,"LINESTRING (100.003168 13.4104663, 100.0029785 13.4102019, 100.0029262 13.4101504, 100.002874 13.4101701, 100.0025581 13.4103842)",,,
516202573,ซอยชุมสาย 1,residential,False,True,141.91699999999997,,"LINESTRING (100.003168 13.4104663, 100.003348 13.4101957, 100.0035858 13.4099085, 100.0040167 13.4095001)",,,
516202407,ซอยชุมสาย,residential,False,True,50.452,,"LINESTRING (100.0046355 13.4126569, 100.0045732 13.4126438, 100.0045407 13.412638, 100.0045053 13.4126222, 100.0043271 13.4123512)",,,
516202407,ซอยชุมสาย,residential,False,False,49.651,,"LINESTRING (100.0033869 13.4107841, 100.0036196 13.411169)",,,
516202576,ซอยชุมสาย 2,residential,False,False,69.451,,"LINESTRING (100.0033869 13.4107841, 100.0038282 13.4103304)",,,
516202407,ซอยชุมสาย,residential,False,True,42.542,,"LINESTRING (100.0033869 13.4107841, 100.003373 13.4107612, 100.003168 13.4104663)",,,
516202407,ซอยชุมสาย,residential,False,True,49.651,,"LINESTRING (100.0036196 13.411169, 100.0033869 13.4107841)",,,
516202571,ซอยชุมสาย 3,residential,False,False,83.366,,"LINESTRING (100.0036196 13.411169, 100.0041468 13.4106221)",,,
516202407,ซอยชุมสาย,residential,False,False,70.31700000000001,,"LINESTRING (100.0036196 13.411169, 100.0037952 13.4114734, 100.0038971 13.4116443, 100.0039427 13.4117177)",,,
516202577,,residential,False,False,75.384,,"LINESTRING (100.0039427 13.4117177, 100.004402 13.4112078)",,,
516202407,ซอยชุมสาย,residential,False,False,43.147999999999996,,"LINESTRING (100.0039427 13.4117177, 100.0041407 13.4120364, 100.0041487 13.41205)",,,
516202407,ซอยชุมสาย,residential,False,True,70.31700000000001,,"LINESTRING (100.0039427 13.4117177, 100.0038971 13.4116443, 100.0037952 13.4114734, 100.0036196 13.411169)",,,
516202577,,residential,False,True,75.384,,"LINESTRING (100.004402 13.4112078, 100.0039427 13.4117177)",,,
516202407,ซอยชุมสาย,residential,False,False,50.452,,"LINESTRING (100.0043271 13.4123512, 100.0045053 13.4126222, 100.0045407 13.412638, 100.0045732 13.4126438, 100.0046355 13.4126569)",,,
516202407,ซอยชุมสาย,residential,False,True,38.654,,"LINESTRING (100.0043271 13.4123512, 100.0043193 13.4123393, 100.0041487 13.41205)",,,
516202619,,residential,False,False,17.704,,"LINESTRING (100.0008314 13.4046282, 100.0009678 13.4047162)",,,
45897671,ถนนราชญาติรักษา,primary,False,True,18.717,,"LINESTRING (100.001708 13.4073896, 100.0017251 13.4072221)",,,
"[948943637, 45897671]",ถนนราชญาติรักษา,primary,False,False,93.648,,"LINESTRING (100.001708 13.4073896, 100.0016208 13.4077379, 100.001594 13.4078136, 100.0015028 13.4080888, 100.0014646 13.4081971)",,,
516202624,,residential,False,True,176.212,,"LINESTRING (100.001708 13.4073896, 100.0019155 13.4074412, 100.0026913 13.407646, 100.0027107 13.4076511, 100.0029339 13.4078111, 100.0030765 13.4079134, 100.0031864 13.4079922)",,,
516202373,,residential,False,False,110.351,,"LINESTRING (100.002602 13.4090784, 100.0031021 13.4082134)",,,
516202628,,residential,False,False,30.584,,"LINESTRING (100.0015828 13.4047153, 100.0013488 13.4045609)",,,
120081742,ถนนเข้าเมือง,primary,True,False,37.153,,"LINESTRING (100.0015828 13.4047153, 100.0014717 13.40484, 100.0013688 13.4049763)",,,
516202619,,residential,False,False,29.597,,"LINESTRING (100.0011411 13.4048287, 100.0013688 13.4049763)",,,
516202619,,residential,False,True,22.536,,"LINESTRING (100.0011411 13.4048287, 100.0009678 13.4047162)",,,
516202629,,residential,False,False,37.302,,"LINESTRING (100.0011411 13.4048287, 100.0013488 13.4045609)",,,
516202628,,residential,False,False,22.301,,"LINESTRING (100.0013488 13.4045609, 100.0011777 13.404449)",,,
516202628,,residential,False,True,30.584,,"LINESTRING (100.0013488 13.4045609, 100.0015828 13.4047153)",,,
516202629,,residential,False,False,39.222,,"LINESTRING (100.0013488 13.4045609, 100.0015586 13.4042732)",,,
516202629,,residential,False,True,37.302,,"LINESTRING (100.0013488 13.4045609, 100.0011411 13.4048287)",,,
516202629,,residential,False,True,39.222,,"LINESTRING (100.0015586 13.4042732, 100.0013488 13.4045609)",,,
516202619,,residential,False,False,22.536,,"LINESTRING (100.0009678 13.4047162, 100.0011411 13.4048287)",,,
516202619,,residential,False,True,17.704,,"LINESTRING (100.0009678 13.4047162, 100.0008314 13.4046282)",,,
516202630,,residential,False,False,37.393,,"LINESTRING (100.0009678 13.4047162, 100.0011777 13.404449)",,,
516202628,,residential,False,True,22.301,,"LINESTRING (100.0011777 13.404449, 100.0013488 13.4045609)",,,
516202630,,residential,False,False,21.228,,"LINESTRING (100.0011777 13.404449, 100.0012812 13.4042868)",,,
516202630,,residential,False,True,37.393,,"LINESTRING (100.0011777 13.404449, 100.0009678 13.4047162)",,,
516202630,,residential,False,True,21.228,,"LINESTRING (100.0012812 13.4042868, 100.0011777 13.404449)",,,
