osmid,name,highway,oneway,reversed,length,geometry,lanes,junction,maxspeed
27673263,ถนน วิสุตกษัตริย์,unclassified,False,False,95.785,"LINESTRING (100.2678239 16.8170745, 100.2678578 16.8162137)",,,
27673263,ถนน วิสุตกษัตริย์,unclassified,False,True,89.559,"LINESTRING (100.2678239 16.8170745, 100.2677967 16.8178795)",,,
27673259,,residential,False,False,162.98700000000002,"LINESTRING (100.2678239 16.8170745, 100.2669316 16.8169158, 100.2663184 16.8168068)",,,
27673263,ถนน วิสุตกษัตริย์,unclassified,False,False,111.807,"LINESTRING (100.2679526 16.8138525, 100.2679403 16.8137746, 100.2677955 16.8128583)",,,
27673263,ถนน วิสุตกษัตริย์,unclassified,False,True,83.50800000000001,"LINESTRING (100.2679526 16.8138525, 100.2679542 16.8141235, 100.2679569 16.8146035)",,,
27673263,ถนน วิสุตกษัตริย์,unclassified,False,True,67.273,"LINESTRING (100.267613 16.8108314, 100.2676124 16.8114364)",,,
27674036,ถนนราเมศวร,secondary,False,False,68.651,"LINESTRING (100.267613 16.8108314, 100.2682579 16.8108395)",2,,
27674036,ถนนราเมศวร,secondary,False,True,192.53400000000002,"LINESTRING (100.267613 16.8108314, 100.2671825 16.810832, 100.2668311 16.8108326, 100.266579 16.8108329, 100.2659242 16.8108339, 100.2658042 16.8108341)",2,,
758856746,ถนนเอกาทศรฐ,secondary,False,True,103.401,"LINESTRING (100.2647906 16.8151001, 100.264975 16.8160131)",2,,
27674267,,secondary,True,False,4.0920000000000005,"LINESTRING (100.2647906 16.8151001, 100.2648091 16.8150949, 100.2648258 16.8150859)",,roundabout,
27674267,,secondary,True,False,7.984999999999999,"LINESTRING (100.2648361 16.8149616, 100.264816 16.8149473, 100.2647925 16.8149393, 100.2647675 16.8149381)",,roundabout,
91708403,ถนนเอกาทศรฐ,secondary,False,True,89.621,"LINESTRING (100.2647675 16.8149381, 100.2646408 16.8141413)",,,
27674267,,secondary,True,False,15.177,"LINESTRING (100.2647675 16.8149381, 100.26474 16.8149452, 100.2647164 16.8149606, 100.2646995 16.8149825, 100.264691 16.8150086, 100.264692 16.8150359)",,roundabout,
27674268,ถนนนเรศวร,secondary,False,False,116.639,"LINESTRING (100.264692 16.8150359, 100.2635972 16.815081)",,,
27674267,,secondary,True,False,13.994,"LINESTRING (100.264692 16.8150359, 100.2647011 16.8150595, 100.2647174 16.8150793, 100.2647391 16.8150935, 100.2647643 16.8151006, 100.2647906 16.8151001)",,roundabout,
91668192,,unclassified,True,False,46.081,"LINESTRING (100.2648258 16.8150859, 100.2652586 16.8150758)",,,
27674267,,secondary,True,False,15.686,"LINESTRING (100.2648258 16.8150859, 100.2648464 16.8150656, 100.2648585 16.81504, 100.2648609 16.8150118, 100.2648531 16.8149846, 100.2648361 16.8149616)",,roundabout,
987353493,ถนนพุทธบูชา,residential,True,False,69.291,"LINESTRING (100.2614634 16.8151475, 100.2614557 16.8145244)",,,
253495481,ถนนเรศวร,tertiary,False,True,58.798,"LINESTRING (100.2614634 16.8151475, 100.2618904 16.8151364, 100.2620156 16.8151331)",4,,
27674269,Paya Lithai Road,unclassified,False,False,108.653,"LINESTRING (100.2613498 16.814158, 100.261888 16.8139359, 100.2622872 16.8137712)",2,,
987353493,ถนนพุทธบูชา,residential,True,False,129.982,"LINESTRING (100.2613498 16.814158, 100.261059 16.8136844, 100.2606382 16.8132136)",,,
253482674,ถนนบรมไตรโลกนารถ,secondary,True,False,64.136,"LINESTRING (100.2628235 16.8135393, 100.2624849 16.8130622)",,,
